K,alpha_c,beta_c,real_c,real_r,real_c_corr,null1_independent_c,null1_c_corr,null2_phase_only_c,null2_c_corr,null3_distribution_c,null3_c_corr,null4_full_independent_c,null4_c_corr
0.11211421731404203,0.27880374155248727,0.07811364279301758,0.26344147404697105,0.2714669216677121,0.5291936063388676,0.25153870021001656,0.43795144881612497,0.42779128238409536,0.4930326929244532,0.3454823860877427,0.059373156025132434,0.1420180247574081,0.0
0.5520712385920101,0.2782671821188071,0.020919714077402524,0.8437135816901689,0.9341933328795949,0.9911687159335776,0.2563043743385033,0.506321538128218,0.8757839559886399,0.8077947866663717,0.6355724888772892,0.04391362494357985,0.18425232698800093,0.0
0.5077030398556204,0.10207840104936682,0.3724518770450075,0.4351580301543123,0.7494880530699085,0.5664593108086752,0.2774618802887826,0.7435724153446805,0.49603425999271905,0.4282429985849251,0.4408718601127806,0.058173583284325515,0.18640463831199422,0.0
0.6748044085662744,0.07655365516145467,0.19910768038656068,0.42773167675666457,0.5279697838800718,0.5507751307355641,0.3025082519244521,0.9757917388171844,0.2604085915316074,0.5327514041709003,0.4856897687685573,0.04831183126131959,0.39297895092553115,0.0
0.9037550620992573,0.1325207767580558,0.2794045419750196,0.6285472251583787,0.7868089576824133,0.9767287904264125,0.16757780150573406,0.79401145897229,0.5937537802668844,0.9007213551527682,0.6212001595157906,0.035796648806607066,0.22079457481785333,0.0
0.6858193580814831,0.07069092181321264,0.1883381662378073,0.568738674486923,0.8936173386692842,0.9836470155481651,0.37190625803217314,0.3868192156627699,0.6831896392500815,0.5573712049276507,0.4167891421647583,0.028154641595756334,0.33193066481256583,0.0
0.28285627949002723,0.18231326059924957,0.14467019518218943,0.32408399566583124,0.7756870908983663,0.5071262049091045,0.15513182484518487,0.6257912606028352,0.3355233249900478,0.6445504341099358,0.2972509997870286,0.058754045171898014,0.43554458669598056,0.0
0.52839009951359,0.2933840449350178,0.18092356752584035,0.3837877414708613,0.4330614277414324,0.6129708203156298,0.1140881887024512,0.7427608125842144,0.14324152855964564,0.9051775676572029,0.3728907773382597,0.03885520557997836,0.12213425407254327,0.0
0.18431367080983396,0.24359872174060881,0.04553523131579149,0.71928075619224,0.8439390677419767,0.8038761175500309,0.3727694614792345,0.7026160534928719,0.3305547866308713,0.734395322031876,0.5858275004095987,0.04651812159588735,0.15949493810994883,0.0
0.7552898945777975,0.07536876444757436,0.07545811103689468,0.4989118349762804,0.6716660837551607,0.7920029821296695,0.2506698153416737,0.6481966803059888,0.3404163409954254,0.5143971106688976,0.4539236950525417,0.06390449857565397,0.217725461562209,0.0
0.6461115248315749,0.127190325709445,0.13622530908640468,0.5409125944527764,0.6985160174289211,0.9303765323114528,0.19397983767519444,0.3831306174987111,0.5381196497771703,0.641393429210473,0.4183731101808041,0.022878532085162946,0.4373252948433811,0.0
0.4460261313006064,0.0853777587622218,0.2410896670441596,0.3426357155967469,0.4441195494162088,0.45231541347548976,0.2516481359709626,0.8854877849111562,0.41720133406162185,0.533871722678176,0.38485788387616215,0.06891333434370207,0.3625526731397896,0.0
0.45197275440842943,0.1035366345033887,0.29725778279194515,0.11438767589208544,0.20612094085069835,0.943943751872159,0.2873895589122602,0.9134431573557809,0.6177847022461777,0.932852751495114,0.22363814782178582,0.07354861936338555,0.2647636459779385,0.0
0.2782645664497664,0.06549210921948985,0.20272782792952296,0.3733293277937849,0.4496670076776589,0.6974282737067286,0.4297888683836202,0.9787947805091767,0.3084064149688955,0.47582759816171977,0.4606915314730541,0.06383042658403001,0.3524723943581325,0.0
0.22421245782126198,0.11567227642922938,0.19058731918457975,0.27314887462864024,0.2730671670926369,0.9208720484580122,0.2369662140629124,0.5816660449856118,0.40150943190277383,0.5074154518379687,0.43840315108445327,0.04201496171787042,0.16965122138220057,0.0
0.33694470967962387,0.2910185872390966,0.08590742047557644,0.5356819205802303,0.5759525045673878,0.595032691987075,0.1571546802719667,0.36888873802629446,0.41610307034053073,0.7233621155512462,0.5165293888231702,0.037931212699975715,0.125134639186055,0.0
0.10892772286773944,0.2900274469961047,0.0681032231163008,0.4658825784894851,0.7483407802164783,0.6810149063336308,0.18299869789043322,0.411058893367528,0.2710357425527551,0.43220988371135843,0.2804012809831551,0.04809808288933742,0.28696857808646686,0.0
0.6110582064304683,0.21208768168384362,0.23215426907764225,0.5734609290986539,0.6941712162063586,0.6938701142029597,0.2951190500809224,0.6427340257486384,0.6859139163532239,0.9766648796461215,0.5724086987050684,0.0643237263988816,0.21671688597768507,0.0
0.6970031193980066,0.15151728524835006,0.21642260172909125,0.415142391908392,0.6592984504651834,0.7911396832244739,0.2451226502627262,0.6609418249825486,0.3957687505158709,0.6123687056056861,0.49188233408047927,0.04008560910076148,0.3490721608816863,0.0
0.5731658128869037,0.1419842543375877,0.011982578839609584,0.3631977952049881,0.8302228907959781,0.5177965288451101,0.1450245298133473,0.7121094813014837,0.5736897408183809,0.8123287717538528,0.3894102710233644,0.05852593299288915,0.23838170094340594,0.0
0.22942137289264186,0.2061951760507706,0.06154926829571774,0.307615055307815,0.41668251062171136,0.7021473453853568,0.09325690024156477,0.7958563168776863,0.1752509155706467,0.7533706864199832,0.43595323782587153,0.06405023179467105,0.2054301338722911,0.0
0.35041466113644715,0.12273698037574422,0.3346942458544854,0.3485641420872262,0.32864353677863556,0.9744728381678177,0.37339527513777404,0.532791905115837,0.4032415709329714,0.9279639949747285,0.5263057632587647,0.07216561583457606,0.3181531624420772,0.0
0.8860683008759035,0.10518095039686522,0.3210391345379539,0.6807527485698267,0.8760178227460028,0.6690279894139962,0.16760766769513588,0.581068086939607,0.6387037666526854,0.9483966706509246,0.5739946158592246,0.07608943817094754,0.16967961983372254,0.0
0.8554727430024073,0.21965976107946245,0.024951397388284845,0.22307506991452392,0.3014795180254209,0.796329321786818,0.19212672226073632,0.3970570331954993,0.25282191507433077,0.37712880403012145,0.4278176349819068,0.06555290321888899,0.2569664485126697,0.0
0.4319125653519593,0.2180201125038359,0.030929342958166243,0.30356282572740284,0.45350455036689674,0.7315795327553329,0.2261832372647989,0.4006367230531689,0.1890774708090355,0.4415675774922406,0.32170844770185975,0.040438216819591165,0.2983637029153614,0.0
0.046446541767236504,0.13255083707355897,0.0005133793105837753,0.2449065563924176,0.32769339244442186,0.7710658492246847,0.18821071307499274,0.7105282833858907,0.18672300875229592,0.7057009651074414,0.3718788882269953,0.05261258142069698,0.17466390273682844,0.0
0.13836696875094767,0.1589167318561771,0.11164841791700329,0.4255781601247389,0.3072098086922366,0.5969627806160773,0.17506424370467435,0.5153450651206781,0.22058409274991383,0.8703398242450466,0.48448015004414785,0.03965345682170872,0.1751435844717129,0.0
0.873487204561691,0.2816231995904012,0.6465294042438066,0.5224345439725164,0.6514770576429902,0.9368437180563687,0.36576682322609355,0.41613418530624946,0.5127750324974757,0.4870858300085449,0.515335558928485,0.05777149029847334,0.11876626242195232,0.0
0.7436649897306307,0.24110734276863144,0.45297323800920747,0.6335162556211472,0.8405158741545121,0.8976470901126123,0.3824051022216853,0.5645701365107645,0.5311806364242371,0.690289347845278,0.6065716023666685,0.03935205898341356,0.1140613157983508,0.0
0.9952098310412271,0.0675689204649917,0.15117178934066094,0.627952688730073,0.9499286114764991,0.7440893823504175,0.42258360647021354,0.4673887940506517,0.5151223270684284,0.9960471378893988,0.5129419870257373,0.041744127280102836,0.23563574993376596,0.0
0.07666818986104385,0.2437900555190946,0.007065896412736458,0.34005148278028957,0.18345148469592107,0.5945871447122,0.2758076128444396,0.5915002154763905,0.3002718338249325,0.4007586897832146,0.3379226992794117,0.06828686293705148,0.1263599500699496,0.0
0.9656908147939618,0.22118969896148533,0.675503545792673,0.6373131392829264,0.7774813251925877,0.892619960759583,0.27341659854441724,0.46460345417006754,0.5996935813749947,0.6304660353758454,0.6652409398232417,0.05691223789688906,0.09427243396852125,0.0
0.07785159061176017,0.2223760753058301,0.0012231225722458795,0.21608779742193168,0.3253675231933806,0.6231386462561858,0.11249164936699386,0.7465941209098343,0.22510834649764017,0.7512442338766047,0.36201654419366475,0.030144065110613426,0.23465284194807343,0.0
0.7378582055382868,0.282672383416926,0.29402940122256344,0.44573325374953754,0.8906833181158449,0.8274212829380488,0.18385439053834415,0.4758428952003042,0.2853715511053915,0.3309069081138296,0.5168658677178279,0.03546172026611507,0.18929264140184496,0.0
0.4359109288814291,0.1619068045314952,0.15390102306908066,0.5822116896708665,0.817354092109825,0.8085645656988844,0.2520572449978528,0.5742634025890512,0.5125967724816565,0.679910748968173,0.43852767532564185,0.02499027756818252,0.38498788132500306,0.0
0.6081128684244588,0.24883729127413695,0.3682909100630757,0.2867810496239462,0.7675163181497553,0.8982956706676886,0.20246173987943233,0.5560632150490232,0.32159466521134245,0.6647402980677861,0.38532671753745895,0.05026634546861715,0.2481745280733545,0.0
0.5753584145848465,0.16073893975351533,0.12349531433164175,0.3837873983863034,0.3385865149616167,0.769055621825358,0.16362384094539134,0.3467950813673487,0.2179498225529265,0.5870382225200914,0.426862726696585,0.047367157719941225,0.2156121612414283,0.0
0.9313133089443656,0.22278441581914576,0.697405232372172,0.6323804427678286,0.9143891667406326,0.9664853092162013,0.24461173056920346,0.6448750717695306,0.7914312177332993,0.9678752057184123,0.39830221767962276,0.06910938612614585,0.1628979529771309,0.0
0.7714534577888106,0.21368287105660394,0.13603680643584107,0.7997221293528657,0.9142239268795238,0.9975704768952504,0.22209377193744828,0.5233777403094315,0.7084009260415328,0.9798865844012115,0.6108193238140616,0.03901021519481293,0.23600977274708423,0.0
0.14111127457864525,0.16138320099422476,0.06820797502137865,0.2101366802621698,0.4922627216041875,0.3945132615267971,0.2207621844816825,0.5292901316085243,0.13011348215943372,0.5166311265612009,0.19765428226053663,0.05359533403581248,0.2250692994792823,0.0
0.23843441610172633,0.08825558369871124,0.18344898770144977,0.2428398206483397,0.5533708401113289,0.63994871579615,0.3248050805519217,0.73887399364275,0.4380892625618973,0.48628203504986434,0.2650240384678682,0.04997229341643395,0.38178790322501627,0.0
0.17725068180739956,0.12038764356321947,0.10948992008541883,0.4101526213163508,0.6117880393574593,0.4342687678310013,0.1764189941181704,0.40443518718761595,0.47598439825565153,0.5269263614319796,0.3740237161329504,0.061221764260273134,0.2189672133672798,0.0
0.0936493767142772,0.23111529344595966,0.09240037683542403,0.31349896917751824,0.47932858430041014,0.5169833704913989,0.31370890465675516,0.44856703953363597,0.09673773183805398,0.7480741335781677,0.22254878023999067,0.032748069093239254,0.08727222729771333,0.0
0.32116725481898545,0.2298915683514603,0.005630076145576278,0.3936916359236581,0.5400169463826772,0.6440637226053181,0.06962660749095265,0.5732864601610986,0.4818427669968398,0.642376787952936,0.4273039922818816,0.046833568851549844,0.22230583767683898,0.0
0.06339997864001301,0.0952358421491671,0.0281559844884094,0.3260920593002943,0.48463214350687145,0.5062483689299461,0.22401895903465655,0.9528094359870678,0.2748107020424293,0.5278389287336847,0.269132111675224,0.04522795856621033,0.2643445403798886,0.0
0.8860194374509791,0.2534102199739574,0.5031167972615435,0.6619011592077022,0.7627705725781364,0.9154367678900142,0.07276329288766387,0.5433279716829925,0.5382922752983218,0.6517731994511352,0.5505656205928475,0.03647809948708895,0.12313455190286182,0.0
0.38335980365529654,0.12237465845502919,0.28400495268473097,0.31112984396237625,0.2785953969890546,0.67884547350566,0.19706861844809345,0.6262141508328676,0.3749655367732238,0.4362993347095627,0.4489068291716265,0.035758031988777694,0.18468460606667922,0.0
0.9152845525992511,0.08494641306262256,0.10574511241496724,0.7717910200392948,0.9659421904008461,0.9762138529951429,0.187700580594995,0.4792683126226346,0.7676373585813396,0.818118368489489,0.6446685637823785,0.0649322027261218,0.42164425512054926,0.0
0.9276743134250476,0.2026183578040368,0.8912158088122635,0.390131204493794,0.8513632724683738,0.6814339288661332,0.21399407440580917,0.8403903440354282,0.44229178531343405,0.46580769529332977,0.33098889267213855,0.037640461475047904,0.2081935068160247,0.0
0.471628074379843,0.20800570963674764,0.025054795565297966,0.3340051244738008,0.7918971286453299,0.4740767171629052,0.24120063025511054,0.4131770059190564,0.2549044879263275,0.6192532805446095,0.28222665893085486,0.04849684428039301,0.18596081384082916,0.0
0.1051257376588397,0.27689745387636927,0.08498242374998892,0.2694806661609619,0.4517165534751665,0.9082416945901913,0.19861801508891166,0.6439532441552613,0.4787153623333158,0.7084557161941597,0.4273434713162493,0.04938964410505213,0.5079810118688683,0.0
0.23212341374959788,0.05416452898025524,0.1638246836987693,0.4334646091683829,0.9027631017389116,0.6266472285129225,0.35075901931372333,0.9064015844201062,0.35106718976267076,0.7632426617191029,0.47964703169120926,0.04642964283098454,0.5675237695510441,0.0
0.9508492370237173,0.08590915859694255,0.14520555767517393,0.4694636084469206,0.5671212284151711,0.7783859672765685,0.26773702112713604,0.6201093098742446,0.4648419940439473,0.44968139244845934,0.44628079124998093,0.03248752131228588,0.25585857642782306,0.0
0.4730137678179377,0.17399085191174601,0.34938278413074114,0.3478187615039379,0.37348565897381414,0.37708384839821496,0.2681045305268553,0.5802067490874546,0.3045915905671866,0.720807106798673,0.3596424371182572,0.04091282690228726,0.24335128854414845,0.0
0.9676486422288313,0.23476830132875426,0.5898704832853697,0.4128879695204775,0.6416306891736209,0.8819474455614449,0.1714491328803366,0.5276254588293894,0.4173032805833458,0.6604244530769765,0.5499369223417245,0.05806983133807657,0.19103375792343552,0.0
0.5925073489415419,0.2892291080187049,0.49958922845961184,0.4475265937521391,0.4769391627320445,0.853633431254539,0.21126628637661485,0.5152317980134044,0.3384071087872866,0.5908707712015883,0.5189426880359994,0.0268498906713092,0.50952671521646,0.0
0.6913265869113077,0.08685075901998916,0.6074168666647984,0.466183029035393,0.3157566175458654,0.8652034853751797,0.3338149340434614,0.5839826118518072,0.576504007994791,0.6683364394990192,0.530698208371722,0.029274252594330676,0.31086425912384064,0.0
0.9462807587285653,0.06060264465810526,0.22656626839118996,0.6802122303573584,0.9143910769249686,0.7008142453188523,0.3758682426281968,0.7675573554409845,0.5319230369656073,0.9050109959173745,0.5986376795949389,0.06490148201639923,0.34612667776925987,0.0
0.31405159529212223,0.14638268374657443,0.17871523390784597,0.14233274298407309,0.23218437919574542,0.50471937541878,0.260602197061296,0.5386206411821455,0.20446607695422783,0.6123470835837006,0.1534175586254214,0.028049979865262874,0.24717302433049948,0.0
0.7697342860808354,0.20754378399855772,0.5491876086022546,0.8339101745154901,0.9369262104365541,0.986811091087967,0.28547472252766304,0.8530175394821022,0.8552874361239637,0.9652604258919482,0.6722754167403646,0.05365888822189337,0.31884250382906176,0.0
0.9322613273871376,0.11555447133097767,0.02805047227936608,0.34898614301492786,0.7582031321735606,0.4590841768705595,0.28999050281100086,0.7720356748768564,0.3525765362456586,0.4697169099851098,0.3883463610958702,0.040316135901574304,0.3801871887477624,0.0
0.7218536328022385,0.2842211990893217,0.17713116379214947,0.4972806677204661,0.7388158798253742,0.751222793300469,0.2149674041487404,0.37568763121334814,0.1967617295976966,0.4360215511622016,0.48274053275283185,0.0710484079440545,0.18362411113840746,0.0
0.9213457009168193,0.280987446611192,0.6344825861534404,0.9174877629931061,0.9701228674519333,0.9981459847011834,0.17287915323507014,0.5366360727879907,0.9288162392107676,0.9825974813802306,0.7096389893405646,0.05896726947584398,0.29282117091868,0.0
0.49800524752861774,0.2033595447079582,0.38247808049988496,0.44668903907217383,0.8148784857873715,0.7798736886648193,0.10131449393039062,0.7070301253093034,0.5382033368158932,0.6328139763038239,0.32537710340628834,0.04533356100301543,0.10547909341912358,0.0
0.5652866498913806,0.07669109471096454,0.36076686536787017,0.3662195490836294,0.4579966076830361,0.4006091512232553,0.34664988445266476,0.6009344739675786,0.4790956070874702,0.6528240898371396,0.41585403201848176,0.04073747066996517,0.3885211524596966,0.0
0.4011149449027127,0.13912229593334813,0.33862640251463255,0.5032578293902772,0.7745520044858357,0.5662643370412995,0.24539202615847572,0.8064218878964068,0.2294531674710184,0.4279900581842228,0.49335925447260365,0.05559920842890085,0.2498432997566072,0.0
0.8074261715942765,0.29902191597604033,0.15314054413154365,0.6980140666081663,0.8328429523679963,0.9559212649877156,0.3085976452688239,0.4463402069582436,0.6903579553164957,0.9851708155200658,0.5953579305547742,0.08652528410540941,0.13444417984400991,0.0
0.5651456767985321,0.13101017619539873,0.39616390022323245,0.8051377745079156,0.9185779428011024,0.9883851654375428,0.3234884129629062,0.6026915287717645,0.5295170265431657,0.7966356943678521,0.7062914958482448,0.057452833267929534,0.40160124938556396,0.0
0.24725371325202394,0.0854938180875434,0.23821551826563778,0.2733269872910878,0.2340110073036265,0.9435227891135035,0.2410528044902761,0.9362924497840777,0.35260112947984046,0.6568482740425609,0.39896778533833926,0.055354553397170325,0.2747019254841526,0.0
0.6730598883020864,0.11947804302582297,0.2937128758313988,0.5384212887150843,0.6694042272880294,0.628627131102893,0.2647566956186682,0.43602892454972064,0.6295026025206832,0.5913150872096183,0.4309983700838127,0.042503996618951295,0.3431114157273255,0.0
0.7319497655245584,0.2818842603854723,0.2320672170086538,0.21486140773983914,0.29510334179916403,0.8136884565152354,0.21136836421668523,0.601973253737569,0.21639181102352056,0.4485171106905339,0.32646651377749336,0.04714608324800477,0.06277251799270409,0.0
0.4813482819017265,0.12926813564090572,0.010687356063049703,0.51175866194879,0.5707755458415573,0.5971845778307779,0.33682426271657556,0.44474878192279865,0.36861161780660234,0.4413963542806014,0.4701659315932069,0.07079310603170778,0.22450812850571417,0.0
0.15413527939418648,0.2645309589185087,0.02385674565017846,0.3758084330725177,0.31945931908586817,0.8126426538531799,0.15712876036067042,0.6508533771473723,0.24527175236402088,0.6260781017279451,0.41388896205345205,0.05383194281703428,0.3040222993609957,0.0
0.42807919649992177,0.29672884189010174,0.01362945403186009,0.4584782385040678,0.923686373669599,0.8959522809637317,0.1541300912334591,0.607177780882562,0.612995808135616,0.8756606328378229,0.41639348884217986,0.04842352258431577,0.2876097798660549,0.0
0.14327418533297098,0.15062131606399126,0.12278468222097517,0.20883733488591955,0.353600899292167,0.4573410473650844,0.21235549050381658,0.4296050975998543,0.4426560758286105,0.4465205320584696,0.28800462103721636,0.0615979982083892,0.3440902987060016,0.0
0.662398563111169,0.14415149649966313,0.22897650095025213,0.4370096491249608,0.6820314825815602,0.5699728903161605,0.13362988137483037,0.3949445636728147,0.35974488739084637,0.3577569349932701,0.5304611853642486,0.03276460634251606,0.18012551312395547,0.0
0.4864655629713991,0.1811747466963028,0.44318981664108265,0.3475882274986023,0.4333503679863797,0.7900478302460334,0.30695960747285084,0.5129006226422447,0.3797513240003259,0.7378710988901005,0.2609717592278452,0.04587438100182299,0.33383401065545226,0.0
0.257942479649773,0.27977956251700675,0.02755140068353888,0.4109259648405536,0.5104016532603388,0.8195716428484024,0.059681726879105536,0.5253813238042616,0.23361122185555602,0.5443648408111732,0.26167236009109573,0.052360820244307896,0.16825440946489104,0.0
0.3359946553139115,0.2986246760598327,0.20708332197416282,0.3267544270856128,0.6135739100560066,0.6086419326602784,0.18153614436688276,0.3816474903211442,0.32694023948519624,0.5378318525237746,0.33816132176900227,0.07011490421741709,0.26049697859189785,0.0
0.5496754483769407,0.10406516864909503,0.28067311126175026,0.320754680849712,0.34869178107183935,0.716661951406086,0.3320970960845891,0.6599618668693131,0.2882151605491986,0.3896774029477933,0.4182583679383415,0.05797605447432217,0.2392073573295515,0.0
0.5215736885428458,0.09710689104118446,0.4272013423833844,0.7961718318001373,0.9551963381583183,0.9961281283601799,0.267712909465042,0.8405847274522552,0.5055144734533008,0.700886110855677,0.6754869290743337,0.040731831976185885,0.1839773860329088,0.0
0.6465491276727731,0.21290553098869508,0.036375092375693384,0.38556572531220845,0.38956687920422234,0.7359879461140926,0.1850763150332661,0.619621573052307,0.4308533354263611,0.7268521395612437,0.4783848415176076,0.06596666055870394,0.1740941300396246,0.0
0.1627720907594744,0.12117029923681484,0.15970860608918286,0.32139009144571407,0.6235226459516756,0.9020890402290256,0.3429334966530491,0.5841289234429384,0.5375209565622577,0.43583890063460207,0.34303743907574985,0.05246225008633195,0.6009259624566242,0.0
0.9180628431603606,0.21253342942337222,0.2918303229732954,0.5084071073450616,0.6477032859577837,0.7528645252825193,0.17595844275946387,0.5275732615839134,0.3643120476676772,0.5071118626024427,0.5133393598304213,0.052263850996029225,0.21960328472429586,0.0
0.8692548740417697,0.16955158286729366,0.38498554165573684,0.7951511023454688,0.9159754173936914,0.9971922711953072,0.2621063296995208,0.6066063743964265,0.7860618473961632,0.9909780553236122,0.6637981538418266,0.0431538570561573,0.27759558194505585,0.0
0.9398312913961646,0.28061683852538116,0.4254901746003895,0.5838853234858478,0.7649730885690788,0.8673906332842325,0.3448656245291041,0.5163632838998946,0.4801614215617183,0.5708288595530738,0.5636005354200627,0.06241912914576988,0.16562286064168122,0.0
