N,sim,K,alpha_c,beta_c,final_order,sync_time,shared_closure,closure_divergence,continuity_overlap,collective_persistence,r_volatility,shared_closure_emergence,coupling_closure_r,mean_pairwise_diff
3,209,0.02855876054715978,0.2661775306693671,0.0009085980670445035,0.6747103074824082,82,0.4881179712752058,0.06517318237483948,0.7524135605094934,0.7719081826435715,0.22809181735642847,0.23858165804608555,0.26589815937375266,0.24758643949050665
3,210,0.6821167948475526,0.23415612936065638,0.31029784532904797,0.44271315184586485,32,0.2684440068295329,0.04642762720673511,0.9070793907180491,0.7932447771313763,0.20675522286862366,0.5091472651001095,0.4033071566250647,0.09292060928195091
3,211,0.8454202647872426,0.21889892233880026,0.39591293766791347,0.5037031556230819,16,0.4898520722480819,0.0599531844617218,0.8950340488782647,0.7937086713458565,0.20629132865414343,0.32281840062327166,0.12792222599694436,0.1049659511217354
3,212,0.4090755899279154,0.29169031089628344,0.07747027070882855,0.956695347873233,78,0.915048902527304,0.0004244836032920118,0.9667302474760454,0.9993617136595053,0.000638286340494678,-0.9941915049235008,0.717590712565711,0.03326975252395463
3,213,0.08190120478184237,0.28988088555665537,0.06271354236942735,0.16812691856864437,500,0.07024562550977488,0.047175177135777006,0.9387516651144183,0.8997113352591543,0.10028866474084575,0.5208837666172516,0.8999785425981598,0.06124833488558162
3,214,0.8440210220847204,0.23555605773024635,0.7805683448034629,0.42105011469152065,87,0.4684148851934003,0.07928605740439049,0.9174083849874173,0.7972558524571625,0.20274414754283748,0.4401168027901161,0.45025763622505366,0.08259161501258273
3,215,0.18264120808374396,0.07713031723909584,0.07550660375561141,0.9294936574280342,56,0.48684102230118886,0.022110999328235015,0.8956654566667956,0.78037612911934,0.21962387088066007,0.07546567594395165,0.29095336199727906,0.1043345433332044
3,216,0.7731744470297086,0.2256403069606815,0.45181574775131533,0.7024163028151276,127,0.3006385108546563,0.04569690338680912,0.9310741566914065,0.7999573151399202,0.2000426848600798,0.1514682319577962,0.35242668062531907,0.0689258433085935
3,217,0.6780329945367463,0.14593771960059082,0.5389416374553815,0.8224216870094555,39,0.5777673326797788,0.04703563771347841,0.9740163267241058,0.7552435890426685,0.24475641095733147,0.5429417595768382,0.39509395594170466,0.0259836732758942
3,218,0.4573445338462647,0.26824084811589827,0.09263085175891243,0.4129815503422101,85,0.471692355876317,0.08205155833144656,0.8162577235029368,0.7747960382622325,0.22520396173776752,0.3983173879757672,0.456936342788169,0.18374227649706323
3,219,0.8524017663139615,0.29548380651025646,0.157805100547091,0.8944563147289876,69,0.7991284888723701,0.0006093411882335167,0.9353892085946695,0.9999718623093059,2.8137690694115334e-05,-0.9819483271486845,0.670668303022198,0.06461079140533056
3,220,0.2485960342417446,0.268897123110634,0.1680388384206795,0.39484735571413315,0,0.38981292714252147,0.10716163952095663,0.8240675112914239,0.7784781428668127,0.22152185713318726,0.4356081803438895,0.43985239537491455,0.1759324887085761
3,221,0.8285943684830649,0.10697318570262183,0.23594735118599316,0.9475738653177932,14,0.8431168798003003,0.009805502894351488,0.9827908203798482,0.9999990388154494,9.611845506739476e-07,-0.8683776711200258,0.4975706893000312,0.017209179620151827
3,222,0.21543855067405382,0.20570633451116044,0.20706596603858662,0.9137984869480317,81,0.8195543626484967,0.005814414986848077,0.9577357862284235,0.9979473251255802,0.002052674874419838,0.9997446922170983,0.9491320680922622,0.042264213771576464
3,223,0.06130468088277741,0.14179933476326745,0.05943250481439022,0.5538419366357508,247,0.4201362828046851,0.03511889715202573,0.8554730030919384,0.762501342768414,0.23749865723158597,0.23431065678742855,0.3099225616052216,0.14452699690806156
3,224,0.4388168246968681,0.13415804751631988,0.17400212802637458,0.40143396050479146,150,0.48315323797363857,0.052285521637571004,0.8744446554169746,0.7766810456848229,0.2233189543151771,0.03666612458299423,-0.08477937527369692,0.1255553445830254
3,225,0.9817635056530863,0.15365976197089282,0.17197694439193467,0.7747826525325237,13,0.6208206430770721,0.0050074465376707305,0.9048324683915319,0.9952356891104519,0.0047643108895480514,0.9988256851494297,0.05775697633103117,0.09516753160846808
3,226,0.025409507504188356,0.13003178559072726,0.023774907597939307,0.5331417260080764,173,0.5878076799220874,0.02881377060027787,0.8596444733300295,0.7638379684506854,0.2361620315493146,0.23024795713104135,0.11160272453166377,0.14035552666997053
3,227,0.028006884094339823,0.06538384954932143,0.012002484863049839,0.48215998104103724,500,0.27025416582071776,0.022839846970908895,0.899929064688307,0.773496654945613,0.226503345054387,0.1879991558898192,-0.22635049119401027,0.10007093531169294
3,228,0.46407022503446305,0.068203015550945,0.36681521508621195,0.4674409246553185,13,0.47411937901695195,0.01623860298246056,0.9610648217028331,0.7800042400716298,0.21999575992837014,0.07643247089431444,-0.14847189471311303,0.03893517829716684
3,229,0.2257129374519451,0.19816017479399478,0.07788245330345382,0.6235912686632838,293,0.5849488647339223,0.037665662795852636,0.8732135176085841,0.8748074619025452,0.1251925380974548,-0.32021276063585447,0.5272922158409727,0.1267864823914159
3,230,0.24973202397203575,0.055619937154607516,0.20663676841854886,0.8811705601589063,345,0.5766045306316188,0.024573423628125323,0.9791842672754397,0.837136087857133,0.16286391214286697,0.5085021248823787,0.12486168492814775,0.020815732724560304
3,231,0.4194445422592551,0.18929975563815138,0.3184255332006099,0.9875406780917665,1,0.9716653606435508,0.0012814156118200817,0.995273932271472,0.9999446009987405,5.539900125949862e-05,-0.9761978079070792,0.6405409353864777,0.004726067728528036
3,232,0.1791667058541413,0.21693225628084717,0.08552617955120177,0.32790120163583525,87,0.361796419218792,0.10093797853523069,0.8403389577121998,0.7394006050361863,0.2605993949638137,0.56933388143375,0.36111578115827253,0.15966104228780023
3,233,0.23958174207427996,0.27290748859866526,0.08347855656134481,0.4622289127636811,12,0.3118667056963563,0.06407783875757851,0.917841494017616,0.8676049885153354,0.13239501148466454,0.153647225058702,0.42867603653001995,0.08215850598238399
3,234,0.8585035775881165,0.11479922607947625,0.5071798464396698,0.9903214617106636,111,0.900726539629749,0.01562330084785569,0.998042620375757,0.9999950218289353,4.978171064706488e-06,-0.8232586877687135,0.6632939444979498,0.00195737962424298
3,235,0.18477422280543787,0.0602072112177081,0.17402902621712021,0.4187245675767361,9,0.31392888126970875,0.01485299441932894,0.9472030242222044,0.9256568654150791,0.07434313458492091,-0.03666866153709134,0.38531315965937024,0.052796975777795664
3,236,0.9744881454389697,0.11887982584300909,0.06951319508888275,0.6775560491640168,41,0.5855227165304175,0.013758051575128315,0.8775944178345273,0.892817560305082,0.10718243969491799,-0.4677990074322216,0.28403081969487604,0.1224055821654727
3,237,0.41809201629200243,0.2256175670282094,0.11453741613133102,0.6555969655183357,12,0.5133249014777936,0.02636696360851928,0.8285452024094447,0.9619490102067494,0.03805098979325059,0.9977668409703222,0.5036543235647357,0.1714547975905553
3,238,0.6685248105069882,0.24899630642302195,0.10984865200863111,0.7433031620264156,20,0.6507999354350807,0.03425447539141539,0.8840015509793326,0.792643559428649,0.20735644057135103,0.43892246167799376,0.4453893992051496,0.11599844902066735
3,239,0.047123174482258334,0.20328551862889582,0.045471432588247734,0.5092895142779085,0,0.41184828153174896,0.05406390008151194,0.9216458299614565,0.8197658583844241,0.1802341416155759,-0.0248510423799678,0.37858601836733813,0.07835417003854345
3,240,0.26084479650576964,0.2853041277132327,0.1088578555972388,0.739206356728697,481,0.30125051898554406,0.05369064672842314,0.7779085168472947,0.8410324246789479,0.15896757532105213,0.6178648071603381,0.04309071123985333,0.22209148315270535
3,241,0.7423999866534954,0.2487159480828537,0.15727606463570273,0.8832515659399525,81,0.7764629702797401,0.00186753221207806,0.9279643058103744,0.9997832747163867,0.00021672528361323633,0.9870940952791788,0.7490528254261637,0.07203569418962569
3,242,0.7353736355854978,0.1235300980815461,0.46349993627817004,0.8110225063768727,94,0.4367377239062826,0.03433521333608438,0.986054141194813,0.7853624315966755,0.21463756840332446,0.24414701650982182,0.11648186972552604,0.013945858805186938
3,243,0.18602256417772567,0.2077142235612841,0.14515560731764274,0.6831734751299805,173,0.38845282225000277,0.05186358115031687,0.926826233882639,0.8063447550119511,0.19365524498804884,-0.17169764545137853,0.36839741745699106,0.07317376611736104
3,244,0.9040010705022412,0.16946862552650022,0.30441067070413075,0.9593522960277397,0,0.9198729025862462,0.0001504545906369822,0.9837304948385537,0.9999995220766521,4.779233478813392e-07,-0.8793188054121558,0.08500837824405533,0.016269505161446332
3,245,0.6912955021951963,0.22535657327150949,0.04023523518887803,0.8608493226215677,95,0.6481848023436421,0.0819569121734348,0.8866198760006605,0.7639189620260995,0.23608103797390043,0.5706082634490408,0.2879165572805782,0.11338012399933946
3,246,0.7387460651496639,0.1159425113724855,0.5763796592472797,0.37776939676588106,500,0.3781907589816894,0.031940383598809186,0.93587418580457,0.8805889954769536,0.11941100452304641,0.9854104070033178,0.4028183722049425,0.06412581419542991
3,247,0.07855947792132101,0.10450230440124521,0.06740358287816448,0.894280778317945,21,0.4998317507764129,0.02676727611098592,0.8755476512802324,0.779430273507647,0.22056972649235293,0.09579106266652518,0.15843919146818553,0.12445234871976758
3,248,0.6822978168971333,0.2565782633913249,0.1044837113954175,0.9098178321305551,94,0.8248529979189233,0.001574792406749884,0.9325407178672083,0.9998232694761511,0.00017673052384895445,-0.9853202674942998,0.6814863403954231,0.06745928213279175
3,249,0.06900537270443441,0.09041105187042868,0.04938179523594363,0.20000023988639953,100,0.4031278516075661,0.03740928158121218,0.9504914504651396,0.7902022946531633,0.20979770534683678,0.31094689222784655,-0.014933283824066822,0.04950854953486039
3,250,0.5417242832752831,0.1844059263806137,0.11720427477644475,0.956490704833103,15,0.9110968795011164,0.0013052620581610246,0.9715980890706304,0.9999197599996134,8.024000038666785e-05,-0.9629382951756198,0.42642181617877234,0.02840191092936963
3,251,0.5370082388527874,0.2920741876710873,0.35499130419747704,0.18168628254103625,500,0.1897518835377639,0.07693817719212069,0.9169322715565148,0.8012242417745807,0.19877575822541924,0.9452511011957171,0.5417273769180629,0.08306772844348519
3,252,0.2215447596602037,0.26358217525032124,0.04591503859345727,0.9774894035858774,419,0.6130683256439172,0.15323960896281258,0.8856138618285095,0.7309820048754474,0.26901799512455266,0.7499992543858841,0.32805524723980717,0.11438613817149042
3,253,0.016339256296096782,0.29866884799155874,0.00029992514917513973,0.4227614182831631,52,0.3716193888301867,0.080393038311419,0.8613673508448315,0.7750715775867139,0.22492842241328614,0.34853203748289,0.2469903569984268,0.13863264915516849
3,254,0.33288153679419397,0.275734315184153,0.12427800378265139,0.74529575953237,7,0.4350234684543661,0.08441948352454,0.9353922044383439,0.7891805273209225,0.21081947267907758,0.28449774034113023,0.5228016389911349,0.06460779556165612
3,255,0.19691565708211878,0.07284375098145147,0.09985553899926723,0.6217674129001965,278,0.5108282472780161,0.011451972276207803,0.9420275793751677,0.8735882306886172,0.12641176931138276,-0.7075928390156665,0.38624187773673724,0.05797242062483237
3,256,0.6189370976708128,0.22424431131088712,0.4856705413534878,0.9720957722996526,76,0.9392345911631743,0.0025776514052505087,0.99060176036003,0.9999369489478742,6.305105212579916e-05,-0.9564644306508155,0.683878778620763,0.009398239639970012
3,257,0.09730970651656046,0.2301622872594099,0.011454189868285768,0.9496206278268837,437,0.5011283987510986,0.12667032349997998,0.9084816152705212,0.7796799305373072,0.22032006946269278,0.5810362409632679,0.43971666732953324,0.09151838472947882
3,258,0.9999658221839445,0.08175905281680755,0.11635265918133243,0.9011331091791839,0,0.7908241913019979,0.0027969868077072214,0.9523026290844211,0.9999964789383328,3.521061667239292e-06,-0.8770345532292921,-0.8331846396735091,0.0476973709155789
3,259,0.23360246030157028,0.09889882790379469,0.23290075607617838,0.5052638721407969,63,0.5202876741947718,0.0340624505487325,0.9052359176340806,0.9017203684889245,0.09827963151107552,0.9969153699798411,0.24470732286355942,0.09476408236591934
3,260,0.942544542222145,0.21240136667661336,0.06754633800090494,0.9431126075592815,114,0.8785673576108665,0.004506627240058704,0.9568693886016625,0.9999661245157337,3.387548426624124e-05,0.9001657229548579,0.6184408061861754,0.043130611398337515
3,261,0.478069795809666,0.08045362001956656,0.0941215330286995,0.5907889232578853,49,0.5067014645295209,0.01158914830089003,0.9175426223515205,0.8639312894432595,0.1360687105567405,-0.3824221984366856,0.17081225360972585,0.08245737764847948
3,262,0.7458504350270584,0.29869403875965467,0.7347395895699153,0.8456951655154,47,0.7176359343842366,0.0014250156379006053,0.9587859093668519,0.9987573326270297,0.0012426673729703228,0.9961517286185027,0.42382014258117906,0.04121409063314804
3,263,0.03022924805497118,0.26345503075938476,0.021025615805519655,0.810537215537814,256,0.4134623864687223,0.06741696080284261,0.7950338383880352,0.8228349565432298,0.1771650434567702,0.4148392030392017,0.48419722181277414,0.20496616161196482
3,264,0.4469177987096411,0.24623370966210611,0.2839114863247066,0.41977713267899824,105,0.464990257203451,0.07409906444029389,0.8764346500752674,0.7803248229040951,0.21967517709590495,0.35003604307486125,0.3617978969684472,0.12356534992473252
3,265,0.15018013477886438,0.2172728189145544,0.06684822460150294,0.5141539794656425,28,0.229834391424515,0.03880877892351658,0.8192421421461838,0.8425743314819074,0.1574256685180926,-0.5775587992671894,0.7400111969721967,0.18075785785381612
3,266,0.7528781093108584,0.2761277655376604,0.7211463651705031,0.9139447494262265,15,0.8351188117059287,0.00010881683086139472,0.9771792754411549,0.9999580046424623,4.1995357537698816e-05,-0.984749553722818,0.36302483148117626,0.022820724558845068
3,267,0.3388928083278455,0.22236918241158843,0.23161977815067686,0.44456178741510416,76,0.502490972485236,0.08040835461624485,0.8511825829337047,0.794438236195166,0.20556176380483407,0.4880201639608078,0.47884141562916,0.1488174170662953
3,268,0.6348521280450317,0.08587959221739606,0.5287616379911516,0.7888805843591835,59,0.6357284367918,0.001486314319036403,0.9728476531725266,0.9932261280547672,0.006773871945232871,0.6488720014645243,0.368549975225082,0.027152346827473337
3,269,0.8185914911148267,0.22566468565438413,0.18860519024862657,0.8149658705332513,0,0.5741425011624289,0.06825800417251277,0.9510654431989203,0.7468290561027859,0.2531709438972141,0.60574143259456,0.637170353528969,0.048934556801079686
3,270,0.44826686500271695,0.29880184819718164,0.19580618427559776,0.900339323285875,317,0.5137863628136593,0.07988016424651985,0.9004683082795144,0.7809463456129017,0.2190536543870983,0.2333831174959529,0.5971548930759212,0.09953169172048561
3,271,0.043567398309032224,0.19523031189235351,0.037086175617861566,0.43013771758047603,179,0.2823892044434899,0.05411293921997165,0.9096672989542012,0.7337321660835361,0.26626783391646397,0.4091325027688211,0.38550706740579643,0.09033270104579882
3,272,0.4053577037029167,0.15558574929040792,0.15906242660449435,0.7253888755889707,151,0.24967972679301303,0.040340537177883384,0.9401991428719711,0.7318297972180099,0.2681702027819901,0.23597393374153053,0.1275580903788703,0.059800857128028906
3,273,0.8014594498572869,0.19900268949213534,0.7721878123166552,0.7275939348450704,21,0.6270451087941428,0.017857633632504866,0.9529950557671277,0.8953441942577225,0.10465580574227748,-0.08389099880080578,0.4697957648843122,0.04700494423287229
3,274,0.9634006393445785,0.12346731019680303,0.6481307617572374,0.7040173974684859,0,0.5768690055182891,0.008804601469843543,0.9609409644482515,0.9089762917593092,0.09102370824069078,-0.7748572254068714,0.2823097997793324,0.039059035551748535
3,275,0.760368299611078,0.1649150518793039,0.3336155431569319,0.9279626533868107,71,0.5543344233040038,0.04360682006881308,0.9333169625867815,0.7775519953095335,0.22244800469046655,0.28506032815266535,0.12955422610179085,0.06668303741321842
3,276,0.2011908210965333,0.14792275447859765,0.13748009400833827,0.6106661881000656,217,0.40385814211036464,0.043951934307796904,0.9605740212599324,0.8339994961599511,0.16600050384004894,0.0767337385388362,-0.06608729541671057,0.03942597874006754
3,277,0.06717868861912746,0.28770952502707536,0.000512222317793555,0.5469158981488446,70,0.31537611907034685,0.06932134369324389,0.8832459942180363,0.7653403712179823,0.23465962878201768,0.19730113950196784,0.4851807090459546,0.11675400578196375
3,278,0.5543297810695887,0.09211458498451487,0.2033041075083737,0.5153425682925244,17,0.49137839831929786,0.04167650697554608,0.933250468628351,0.7716209450097271,0.22837905499027294,0.25258532626503577,0.3025805364102438,0.06674953137164892
3,279,0.8868750306390012,0.2197534897471769,0.5169865615454031,0.9835970307415128,72,0.960165296879201,0.0031908819330394734,0.995036949218112,0.9999990967847394,9.032152606000484e-07,0.8829625400463714,0.716194880669707,0.004963050781887997
3,280,0.057747797818134106,0.1280969263974382,0.013761702613823592,0.5403464582127299,500,0.24521089278725194,0.007864892615260041,0.7530254740526814,0.9102415775016455,0.08975842249835458,-0.20586188675634673,0.717116450571836,0.24697452594731864
3,281,0.22807855417546108,0.2133010317495086,0.1883137035363918,0.889967269349585,184,0.5923645291083636,0.09438131697353201,0.9573658490496939,0.7690937193925577,0.23090628060744234,0.2990987835609546,0.3372293797274637,0.042634150950306045
3,282,0.793445547659653,0.1326886547311778,0.5389143845319548,0.6065959740399636,73,0.5601212846194056,0.023654336775445192,0.9452475689305952,0.8662672958546127,0.13373270414538732,-0.40705861657397746,0.21124453057876924,0.0547524310694048
3,283,0.5331700964529609,0.2148955317202223,0.060861182063562926,0.9159133643577096,220,0.44982698740527505,0.06801783206658875,0.8381310236763022,0.7873823077595663,0.21261769224043367,0.3408404164540014,0.3960130764495577,0.16186897632369782
3,284,0.3239395986912834,0.16959376096445544,0.12409281196068418,0.45419461285648255,0,0.48591888313155657,0.03890787197516233,0.9196619772292088,0.769342650564095,0.23065734943590502,0.16648428886460798,0.4062661041343422,0.08033802277079112
3,285,0.7812756719650976,0.18230650692240458,0.30582207446316473,0.9371673165609749,42,0.5858041493206055,0.09792477944410168,0.9523643207858676,0.7778383195370311,0.22216168046296894,0.48535398713922295,0.45331774905087835,0.04763567921413234
3,286,0.1638459168690094,0.13123323765697814,0.010077350713641743,0.6466118761720335,33,0.38478696539097174,0.04001392172146621,0.9519975892382571,0.827568576633693,0.17243142336630699,-0.0055139576481357915,0.1416421373719971,0.048002410761742914
3,287,0.5606738958142763,0.24659619814623684,0.02820583407707934,0.9412085621814704,187,0.5347515598971335,0.11184638281689607,0.858439072748507,0.7758954935321947,0.22410450646780536,0.4355733528678628,0.5318475662398772,0.14156092725149308
3,288,0.5283885272821819,0.19298121942444557,0.4221254258315766,0.48030015591528935,24,0.5358494214248879,0.05124723653465459,0.9136959683845592,0.7847843813056601,0.21521561869433997,0.358086349274478,0.18500299831296532,0.08630403161544077
3,289,0.08108937674656924,0.20714675090099877,0.06271420244515528,0.34595846910540623,171,0.21567164070333703,0.06114204929393219,0.876019259966362,0.8196202941514037,0.18037970584859625,0.777836506012232,0.6095520758745027,0.12398074003363797
3,290,0.6337382893489875,0.28104618256058805,0.1874706786580931,0.9903870110481598,132,0.9743653734289998,0.003971546080618886,0.9933046889086783,0.9998702059430388,0.0001297940569612847,0.9558274101920305,0.744163570529554,0.006695311091321662
3,291,0.8728581999081753,0.2571622707170808,0.17873043035385847,0.7488713472005735,94,0.6147377006262409,0.06108680043182833,0.903212690375998,0.8074253490932082,0.19257465090679182,0.3971651752262534,0.3919797293984664,0.09678730962400191
3,292,0.9903839318171865,0.1889186190027115,0.05674187257097905,0.9333663733056334,95,0.8581999475725657,0.004604808679073914,0.9443488206416668,0.9999719468107209,2.805318927907184e-05,-0.8921457219856498,0.7060852766922792,0.055651179358333226
3,293,0.09662009733772459,0.06055647845322186,0.035701826761088455,0.3057971949573199,500,0.3005681077661324,0.01554470808888257,0.9499462965628751,0.8649470052030912,0.13505299479690883,-0.21460936627968769,0.22551107111146185,0.05005370343712484
3,294,0.6604220207610952,0.25135614083180946,0.027194195723878836,0.6981246829464695,33,0.5385871833254365,0.017933329475742967,0.7740567657491568,0.9754510040961335,0.024548995903866545,0.9974053068319635,0.5292036869531144,0.22594323425084317
3,295,0.0366772618409108,0.07086204155420874,0.005142127541774972,0.618068047213215,500,0.2432550464671644,0.016761446234766473,0.8582490432747595,0.8529470251887518,0.1470529748112482,0.14233483470623454,0.22710509376455468,0.1417509567252405
3,296,0.09375268793163405,0.24477279251886724,0.0594795281440311,0.7782418312554062,234,0.44694875462642536,0.06626595665926666,0.8576483931922747,0.7695224906363481,0.23047750936365186,0.22618786956888576,0.5047232770532282,0.14235160680772535
3,297,0.3380163195904622,0.22942971688876312,0.24175674806378514,0.7014134547806217,45,0.6501229334588072,0.031877728089014845,0.9092177594706186,0.8928875090893836,0.10711249091061634,-0.0874389811539822,0.5121411968823343,0.09078224052938146
3,298,0.6707807313048648,0.24099869245237493,0.5904528438743661,0.9878531476205555,49,0.9729153430697659,0.0014594693850550945,0.9964199847907326,0.9999918466841788,8.153315821203246e-06,-0.9353248853841716,0.682930889711495,0.003580015209267442
3,299,0.8972324294873718,0.22919876692573538,0.6984129094854088,0.7987358885555025,0,0.6245916627355955,0.0323580644934589,0.9600047168836868,0.7678793036767708,0.23212069632322915,0.5887874040738041,0.5148927847326166,0.039995283116313216
5,0,0.16978364080586028,0.20142707913193209,0.033281794282225434,0.2131116290902378,303,0.15025396297689578,0.05018448841046201,0.9094741240888694,0.729174061287424,0.27082593871257604,0.6367583658274789,0.34856400578864255,0.09052587591113062
5,1,0.16643138812907365,0.2776041519716862,0.055896504053821953,0.3010981938269963,500,0.13060165800864973,0.06303929580684031,0.9057423023383523,0.8512390747059236,0.14876092529407636,0.5088595288307322,-0.02688528579145633,0.09425769766164768
5,2,0.4919614209714961,0.10260926431286847,0.3862218162788176,0.8023816155000546,206,0.2934768795831156,0.0310061833310514,0.9726590636271286,0.7408302416352287,0.2591697583647713,-0.028891959771392334,0.21508446744952436,0.027340936372871376
5,3,0.6083325703230364,0.10706267690300654,0.5889213430695243,0.7429571899318826,249,0.2731062130255244,0.0267056272456191,0.9776494322336833,0.740651231729555,0.2593487682704449,0.13522921276856126,0.14609698552595202,0.022350567766316744
5,4,0.6640776008492617,0.11026285819569255,0.10483587514255317,0.9767411459502626,11,0.9066033273269546,0.008772285491143884,0.9838664250694404,0.999996387897748,3.612102252011885e-06,-0.8845713518413769,0.5084380855380989,0.0161335749305596
5,5,0.21394068466870053,0.2798246386126857,0.042790211158075776,0.7805930450766254,463,0.2981984274297545,0.1004831410840669,0.8881441663688062,0.7704451120967211,0.2295548879032789,0.5588103676005876,0.30156361499588313,0.11185583363119374
5,6,0.8003508934148822,0.11719438882497722,0.6913468852922648,0.9496119223351793,51,0.8621194077202396,0.007980188517839305,0.9895067967775497,0.999999661659135,3.3834086502666e-07,0.7455475637891104,0.6587391920474939,0.010493203222450231
5,7,0.7334624981836211,0.20763037394674294,0.25678174508017,0.9025584211810639,29,0.7410003573352719,0.0544662256339678,0.9426168051807167,0.8553926573986212,0.14460734260137878,0.5800073037448985,0.47173370434776973,0.057383194819283376
5,8,0.5218560058956717,0.2109073432774496,0.35079828767164073,0.968395774323822,84,0.9316172690726326,0.0025751325102138594,0.985164826797214,0.9996032747943482,0.0003967252056517901,-0.980277333472621,0.6542817015501025,0.014835173202786054
5,9,0.8963800632804138,0.29680844978295995,0.3861243383596266,0.427230897578354,219,0.3898323783715871,0.06914995744298057,0.9021525355871072,0.8579618199344309,0.14203818006556912,0.990451658302629,0.6309218337948543,0.09784746441289281
5,10,0.5966309766766886,0.2558079082610016,0.007458621530779737,0.7786843743117877,15,0.6164186255373533,0.004304742214466377,0.8851315651360754,0.9953880736034596,0.00461192639654036,0.9994304370982288,0.08592477649959077,0.11486843486392459
5,11,0.42881971429133603,0.15718578479799622,0.19171832953351384,0.6981787593030678,217,0.5360994725281486,0.00790200728442175,0.936683844723522,0.9618238090451162,0.03817619095488383,-0.5060672059920067,0.7474829892484781,0.06331615527647808
5,12,0.5521358448406837,0.2814902551664732,0.09556616722665884,0.4170668304857807,500,0.26566850671857467,0.05279538337602829,0.8252659017392796,0.8096666509364837,0.19033334906351632,0.4219764091634324,0.38539838907489615,0.17473409826072042
5,13,0.35021695109464346,0.10934621815626726,0.27906904979492675,0.6749046656972711,224,0.5714111632015273,0.0195383877817492,0.9477439334685723,0.8741299019439763,0.1258700980560237,0.18179386289642835,0.2554377429070884,0.05225606653142769
5,14,0.7951112857160482,0.28985741482666316,0.49077936769694025,0.29038517565242744,15,0.2686853757015698,0.09170567932134567,0.9276056237401159,0.7901507234317509,0.20984927656824917,0.7534981885977975,0.6927179804174377,0.07239437625988412
5,15,0.4599351858122376,0.20025517065133797,0.24858699392305017,0.07962942936479257,51,0.18963399259063357,0.0632193994847669,0.9395148453372888,0.7365506192926632,0.26344938070733676,0.6339566482815205,0.5308385652599927,0.06048515466271116
5,16,0.222414712576252,0.19500203575630576,0.1281825454693032,0.5561377522209355,500,0.2907104579757248,0.07123032026112852,0.8648033166083773,0.7977858815302374,0.2022141184697625,0.5513492546312948,0.39552795583973505,0.13519668339162277
5,17,0.2657379507248261,0.28165837870632854,0.0935972786362548,0.20024005199019146,500,0.16089146263624088,0.056799217269268266,0.9036341360086646,0.8469884249495582,0.15301157505044183,0.32641916038064883,0.4560331688057828,0.09636586399133537
5,18,0.07303925366698916,0.2533230514507456,0.03685644090602689,0.3267040923698809,500,0.16257908160371212,0.05879358341614723,0.879007681954168,0.8690915136846667,0.13090848631533328,-0.20237681486357756,0.45177890670821824,0.12099231804583203
5,19,0.9938850976332834,0.190258736892488,0.8633828066159513,0.9413101831808806,68,0.8757504076365354,0.003773920430259377,0.9846527936676508,0.9999984277053582,1.5722946418388916e-06,0.8948644515128366,0.6645962378026362,0.015347206332349197
5,20,0.7935173118337783,0.1618876810319786,0.37074172132431665,0.7382034835273188,500,0.5002218036680786,0.01973632630060896,0.9225406944301376,0.9350260783530084,0.06497392164699155,0.4963466142472046,0.37585995495659286,0.07745930556986239
5,21,0.9818072276600434,0.1064283170268042,0.8180963996996915,0.8960333464550874,24,0.4560793633583297,0.037944906095070216,0.9901468384120985,0.7685829240749953,0.2314170759250047,0.09052781062632545,0.41481595246917746,0.009853161587901553
5,22,0.6365249952088695,0.08507451878800786,0.5308568041840817,0.5993277671120899,62,0.4834519459993834,0.010763286820661785,0.9701867210497236,0.8296950303217839,0.1703049696782161,0.19568494777878043,0.0051648933372242245,0.029813278950276422
5,23,0.9746746790023274,0.24954977010017687,0.42995309127793874,0.5843548055769908,75,0.48071650047545195,0.02769787867807491,0.9157739740651167,0.7916183073941698,0.20838169260583017,0.4337827673516076,0.17125937433048483,0.08422602593488326
5,24,0.5013249197114076,0.15115246454951148,0.2521359774875249,0.8968608732919631,23,0.8048078488434096,0.0002480893554550437,0.9495524859711973,0.9986395479820679,0.0013604520179321565,-0.9608010593129074,0.30477820308567616,0.05044751402880262
5,25,0.6403426394774423,0.22575480659699687,0.2502077731006386,0.8928957848250023,33,0.5228684339835583,0.09889619881899878,0.9729195912776296,0.7534790898583077,0.2465209101416923,0.40021868068732663,0.3983931959007689,0.027080408722370393
5,26,0.9117080313239073,0.11370155835871663,0.17444093025709909,0.913152773067292,227,0.7230580434036438,0.02106694770174561,0.9435944701014412,0.9915349351090502,0.008465064890949793,0.9258193182114894,0.8370065398744295,0.05640552989855879
5,27,0.13053520661645202,0.24626611410554433,0.06917990329591527,0.38197980652876823,355,0.2705113730861938,0.06499443636729946,0.853016444863134,0.799073716597678,0.20092628340232205,0.27781256501518453,0.3379015447871587,0.14698355513686603
5,28,0.06396551953430141,0.11192188678753072,0.036038539770658407,0.11503148473349592,500,0.21297186178674962,0.03112246350039296,0.8764936491392626,0.8465473341711389,0.15345266582886113,0.5907939817125276,0.6992165853433027,0.12350635086073739
5,29,0.8424479849228866,0.18029631453329403,0.4254444039569893,0.8163397493555316,158,0.6748552080921583,0.0018371834981307973,0.9438331982627385,0.9914278911463685,0.008572108853631421,-0.6458474293475774,0.619716836507786,0.05616680173726152
