N,sim,step,K,order_param,shared_closure,c_std
5,1,325,0.16643138812907365,0.5170745964405578,0.2445950043661315,0.17239545038847512
5,1,350,0.16643138812907365,0.5091514401579226,0.2647470495957704,0.16989833171550695
5,1,375,0.16643138812907365,0.44284299102410996,0.2753321494926093,0.153811091445171
5,1,400,0.16643138812907365,0.3275038937924923,0.25645497768930153,0.13636385701027057
5,1,425,0.16643138812907365,0.17817590791231644,0.21084251729904385,0.11385939472562126
5,1,450,0.16643138812907365,0.09834244947375673,0.1542375195948672,0.08702472613196416
5,1,475,0.16643138812907365,0.29756714821741115,0.12126922997989871,0.06287682022062965
5,2,0,0.4919614209714961,0.6856523044751162,0.4799645000375549,0.25021160601474646
5,2,25,0.4919614209714961,0.6473383924214963,0.47788122086161805,0.1267625857580606
5,2,50,0.4919614209714961,0.4935129731283968,0.46009471101000565,0.06757614906484755
5,2,75,0.4919614209714961,0.2983785611317507,0.42285120089313544,0.04716237392991244
5,2,100,0.4919614209714961,0.31358194041071463,0.381114109460896,0.032170830534591376
5,2,125,0.4919614209714961,0.37101189232595905,0.35016334997527937,0.019490829962183865
5,2,150,0.4919614209714961,0.2748519935780379,0.3210459622676118,0.01428047920553095
5,2,175,0.4919614209714961,0.19836986096932907,0.28706272004445776,0.011585521232960454
5,2,200,0.4919614209714961,0.690178885495762,0.27849646619878865,0.02008600525038364
5,2,225,0.4919614209714961,0.9618361118849094,0.33828018988421715,0.016905507731611865
5,2,250,0.4919614209714961,0.9131745846283097,0.4065168076431669,0.007744617492952159
5,2,275,0.4919614209714961,0.7888513596672403,0.4451040273636946,0.014679298012425445
5,2,300,0.4919614209714961,0.6329367987519493,0.45242223572709384,0.027551367435186692
5,2,325,0.4919614209714961,0.43001838358080546,0.432002086302974,0.03778483567804761
5,2,350,0.4919614209714961,0.22882790758303317,0.3918635641384659,0.03833117643779481
5,2,375,0.4919614209714961,0.2618297214928651,0.35074536780883875,0.024464403757197217
5,2,400,0.4919614209714961,0.232769550365458,0.3163573897723796,0.017601510774970356
5,2,425,0.4919614209714961,0.100756983871622,0.28095827153644537,0.012171875928890775
5,2,450,0.4919614209714961,0.4745577089982554,0.25736710421579045,0.01134833437180099
5,2,475,0.4919614209714961,0.8643716049530078,0.2877645642670325,0.02788219028601815
5,3,0,0.6083325703230364,0.322494752465492,0.4984059710902832,0.3185308977056638
5,3,25,0.6083325703230364,0.5943674306069963,0.46231216285221793,0.14354307983613657
5,3,50,0.6083325703230364,0.7001404948255021,0.4620336604283543,0.08369785083675665
5,3,75,0.6083325703230364,0.578785704449399,0.45655124450494444,0.06344835988525614
5,3,100,0.6083325703230364,0.36452814476363155,0.42713515446069855,0.05216232845685467
5,3,125,0.6083325703230364,0.1902427444605635,0.38136723889137675,0.03543627902490427
5,3,150,0.6083325703230364,0.27238343170236157,0.3392373710010968,0.01766746381457239
5,3,175,0.6083325703230364,0.41117514456263454,0.31137898903823363,0.016426683389267366
5,3,200,0.6083325703230364,0.4993540391237832,0.29981700277476686,0.023350460050963542
5,3,225,0.6083325703230364,0.5353725668612938,0.29430945590488466,0.04093467942089769
5,3,250,0.6083325703230364,0.8161485140817025,0.31702944561383506,0.03320413266218341
5,3,275,0.6083325703230364,0.8519803032494057,0.3703865572150486,0.014924425981739436
5,3,300,0.6083325703230364,0.7461121458750379,0.4047814709212081,0.013576026085346018
5,3,325,0.6083325703230364,0.5943614795593396,0.41052387898052844,0.018343180842265862
5,3,350,0.6083325703230364,0.37215224219072174,0.3886124521935323,0.023788428197715202
5,3,375,0.6083325703230364,0.15418894817659248,0.34693079170722285,0.019906981290198127
5,3,400,0.6083325703230364,0.2539902689094927,0.30871573001969,0.01393490724346952
5,3,425,0.6083325703230364,0.19214270857910554,0.2763988815144337,0.02160374388392071
5,3,450,0.6083325703230364,0.3101735857176048,0.246954640665006,0.017951726813370015
5,3,475,0.6083325703230364,0.8333902543357344,0.26302988831213087,0.0182771941213587
5,4,0,0.6640776008492617,0.6906375123957369,0.3362022704490942,0.25160371354398464
5,4,25,0.6640776008492617,0.9082196526404225,0.37963547537488196,0.188656994815433
5,4,50,0.6640776008492617,0.9795240018365691,0.44882916825729186,0.1436137963733346
5,4,75,0.6640776008492617,0.9857804425931441,0.5162514392118012,0.10946618643322152
5,4,100,0.6640776008492617,0.9824193888910526,0.5747638159953758,0.08328939018199245
5,4,125,0.6640776008492617,0.9796687189605444,0.6248782610838178,0.06328269643260881
5,4,150,0.6640776008492617,0.9781612604203217,0.6679841295901884,0.04808446698839571
5,4,175,0.6640776008492617,0.9774144582326717,0.7052412092708151,0.036642098502289694
5,4,200,0.6640776008492617,0.9770574669717319,0.73754555097949,0.02814861386011659
5,4,225,0.6640776008492617,0.9768891939306554,0.7656072181992746,0.02198969218415706
5,4,250,0.6640776008492617,0.9768103223188315,0.7900083975455353,0.017690468942594753
5,4,275,0.6640776008492617,0.9767734345741059,0.8112384702632973,0.014859602071257515
5,4,300,0.6640776008492617,0.97675619453791,0.8297151871566688,0.013142395846432791
5,4,325,0.6640776008492617,0.9767481377434775,0.8457983223134837,0.012207501873015445
5,4,350,0.6640776008492617,0.9767443718328194,0.8597992466189599,0.011770199619793118
5,4,375,0.6640776008492617,0.9767426110398709,0.8719881658807852,0.011618304118269765
5,4,400,0.6640776008492617,0.9767417874821448,0.8825999065179152,0.011613889459924063
5,4,425,0.6640776008492617,0.9767414021536696,0.8918387104229355,0.01167634283152261
5,4,450,0.6640776008492617,0.9767412218030651,0.8998822955724244,0.011762254826022788
5,4,475,0.6640776008492617,0.9767411373628634,0.906885337548929,0.011850001062248854
5,5,0,0.21394068466870053,0.3507767105749788,0.5273623513537206,0.16883331936483006
5,5,25,0.21394068466870053,0.2052648560833905,0.3892075328320142,0.09264427574797847
5,5,50,0.21394068466870053,0.335112965596824,0.29613797048674856,0.07782728913733096
5,5,75,0.21394068466870053,0.35743587517230474,0.24727267938418107,0.11198547307656816
5,5,100,0.21394068466870053,0.21609202941014505,0.21081937361362177,0.1128673162077593
5,5,125,0.21394068466870053,0.057415753350438456,0.15750833525456162,0.09185101951334823
5,5,150,0.21394068466870053,0.15429384040243802,0.11452929427798389,0.05218319274822694
5,5,175,0.21394068466870053,0.22361622019228433,0.09157422834163641,0.04466792731861465
5,5,200,0.21394068466870053,0.35193415955067625,0.09056113634246694,0.0742624007924996
5,5,225,0.21394068466870053,0.5737379616803616,0.14394799040573447,0.09256063740276926
5,5,250,0.21394068466870053,0.726822077453847,0.23644713490837818,0.08828134439563878
5,5,275,0.21394068466870053,0.6700038468952005,0.31687440990810917,0.07672724821375872
5,5,300,0.21394068466870053,0.46503758502542086,0.3186917196507867,0.10206869198323104
5,5,325,0.21394068466870053,0.2778050678217332,0.26072949909000265,0.11811373902069373
5,5,350,0.21394068466870053,0.3337182336684807,0.20971550417313214,0.0873012264027586
5,5,375,0.21394068466870053,0.3125954062540875,0.1815589161726737,0.05802423684913321
5,5,400,0.21394068466870053,0.11645178700713367,0.14209667463577852,0.04452358727549468
5,5,425,0.21394068466870053,0.34412051929289494,0.1126921333685527,0.027647620662761992
5,5,450,0.21394068466870053,0.7082639378526824,0.1750599271519528,0.06261471601209365
5,5,475,0.21394068466870053,0.8172659526952097,0.30934495668379125,0.09179995134338581
5,6,0,0.8003508934148822,0.43535468878771366,0.45403916219887697,0.2824793017518634
5,6,25,0.8003508934148822,0.6135268953729542,0.43135439367928397,0.09491274271893964
5,6,50,0.8003508934148822,0.7968355406135431,0.44280840991215403,0.038510857871105454
5,6,75,0.8003508934148822,0.9054703724398347,0.4849019694717011,0.01928236699853691
5,6,100,0.8003508934148822,0.9383050820237019,0.5366763805843208,0.009648531570874159
5,6,125,0.8003508934148822,0.9463829447509869,0.5856183407301795,0.0074734555976933926
5,6,150,0.8003508934148822,0.9485691305069003,0.6288961649921415,0.008026320362929508
5,6,175,0.8003508934148822,0.949250898607032,0.6665049512672707,0.00856867673414171
5,6,200,0.8003508934148822,0.9494838318352519,0.6990130866335669,0.008837026186006045
5,6,225,0.8003508934148822,0.9495665940711518,0.727058178521777,0.008943822518512317
5,6,250,0.8003508934148822,0.9495962119204133,0.7512343637203389,0.008975304130900839
5,6,275,0.8003508934148822,0.9496066875539494,0.7720687053826069,0.008975176594268273
5,6,300,0.8003508934148822,0.9496102941402048,0.7900207286677746,0.008963217239333349
5,6,325,0.8003508934148822,0.9496114793266937,0.8054883190806335,0.008947859876929249
5,6,350,0.8003508934148822,0.9496118377850423,0.8188149988652054,0.00893250092185317
5,6,375,0.8003508934148822,0.9496119286756369,0.8302969931318269,0.00891838182288999
5,6,400,0.8003508934148822,0.9496119410089185,0.8401896106809014,0.00890585206332127
5,6,425,0.8003508934148822,0.9496119348780354,0.8487128487546121,0.008894908579505674
5,6,450,0.8003508934148822,0.9496119273026435,0.8560562606727522,0.008885421329602003
5,6,475,0.8003508934148822,0.9496119218896417,0.862383163345789,0.0088772252698207
5,7,0,0.7334624981836211,0.369874765266774,0.5837210311391747,0.27940300918807004
5,7,25,0.7334624981836211,0.7523972712036694,0.5253823487029452,0.17377679258280365
5,7,50,0.7334624981836211,0.9360192954437164,0.5833721070321307,0.09439019892770176
5,7,75,0.7334624981836211,0.932216894993465,0.6520138731972185,0.05915836964114203
5,7,100,0.7334624981836211,0.9057870979476822,0.6959892061980792,0.05019943090937068
5,7,125,0.7334624981836211,0.8814383801434371,0.719116192278894,0.053399778584877294
5,7,150,0.7334624981836211,0.8603203097291429,0.7277680561738338,0.06179970133812641
5,7,175,0.7334624981836211,0.8411232617609876,0.7265096428214262,0.07182833869655253
5,7,200,0.7334624981836211,0.8224744073020329,0.7182569597971751,0.08208603026718052
5,7,225,0.7334624981836211,0.8029958269219591,0.7047160291151517,0.09228727878694923
5,7,250,0.7334624981836211,0.7809970132202322,0.6866528519723172,0.10268472644836783
5,7,275,0.7334624981836211,0.7539134824387005,0.6639631851634509,0.11387835264937111
5,7,300,0.7334624981836211,0.7172141425984203,0.6355089604002837,0.12686702643930173
5,7,325,0.7334624981836211,0.6628091116474616,0.5987148005265522,0.143245562041755
5,7,350,0.7334624981836211,0.5909172750538405,0.5504577061252849,0.16444460074548745
5,7,375,0.7334624981836211,0.6960994723171523,0.5103558165369189,0.1762009160125158
5,7,400,0.7334624981836211,0.9735068284133178,0.5696861659672617,0.12402337414285514
5,7,425,0.7334624981836211,0.9720227801504101,0.6607327913806222,0.06971879782624814
5,7,450,0.7334624981836211,0.9326316245619957,0.7166311649507996,0.049981506342602885
5,7,475,0.7334624981836211,0.9008622965722393,0.744347944140038,0.04920235383952559
5,8,0,0.5218560058956717,0.23202174836619663,0.6291483050324257,0.24893848830854964
5,8,25,0.5218560058956717,0.30501807798963115,0.4984867934705227,0.15340142767695486
5,8,50,0.5218560058956717,0.4628536848251815,0.4166427480305856,0.11448757291222847
5,8,75,0.5218560058956717,0.7143904240676487,0.40298059860466856,0.10086778892333474
5,8,100,0.5218560058956717,0.9269382112090933,0.47542350427610425,0.07360136092991268
5,8,125,0.5218560058956717,0.9921957169635247,0.5851102831078208,0.03983704178087432
5,8,150,0.5218560058956717,0.9950389498737764,0.6802517802300094,0.019159857522951174
5,8,175,0.5218560058956717,0.987237550012587,0.7508962735576367,0.010395483270435605
5,8,200,0.5218560058956717,0.9803343881589721,0.8014900093353038,0.008015343560171645
5,8,225,0.5218560058956717,0.9756647841879046,0.8376313024263086,0.008250971622285514
5,8,250,0.5218560058956717,0.9727422062969515,0.8636312411864543,0.009222589295383455
5,8,275,0.5218560058956717,0.9709676802312068,0.8825119071609853,0.010215674374257789
5,8,300,0.5218560058956717,0.9699048218637032,0.8963502833267867,0.011016558050877366
5,8,325,0.5218560058956717,0.9692724319534024,0.9065773513897277,0.011599708091343067
5,8,350,0.5218560058956717,0.9688974312492935,0.9141891202959085,0.012000948047868604
5,8,375,0.5218560058956717,0.9686754430344778,0.9198876650253289,0.012267480032578885
5,8,400,0.5218560058956717,0.968544146655805,0.9241742601241562,0.012440478711559668
5,8,425,0.5218560058956717,0.9684665215547447,0.9274111179173197,0.012551034785023205
5,8,450,0.5218560058956717,0.968420634748067,0.9298627622674376,0.012620962174506332
5,8,475,0.5218560058956717,0.968393509799669,0.931724146895353,0.01266491042567119
5,9,0,0.8963800632804138,0.7531646303928614,0.3991076939437461,0.35842455866497913
5,9,25,0.8963800632804138,0.7526201396786244,0.45491305129939297,0.16687632148825052
5,9,50,0.8963800632804138,0.718075575787288,0.48155389173456625,0.0855312288326191
5,9,75,0.8963800632804138,0.6775205658420642,0.48260855201004593,0.06203152550542828
5,9,100,0.8963800632804138,0.6289799038722786,0.4645318559099481,0.06141792510821145
5,9,125,0.8963800632804138,0.562122757663442,0.42972451516653154,0.06587019862997645
5,9,150,0.8963800632804138,0.4527870171733797,0.375872152243598,0.07050293379528154
5,9,175,0.8963800632804138,0.24409764534022305,0.2972947944194491,0.07055607757761549
5,9,200,0.8963800632804138,0.3380068487873722,0.21788719032751763,0.05211481865140458
5,9,225,0.8963800632804138,0.8950084179154042,0.3014100872790171,0.04210855580433143
5,9,250,0.8963800632804138,0.9354618526669465,0.4860276463579349,0.015587554899151335
5,9,275,0.8963800632804138,0.8704305042663125,0.58736308737499,0.021381792873638884
5,9,300,0.8963800632804138,0.819220896988422,0.6251067847146912,0.031383507067242855
5,9,325,0.8963800632804138,0.779015409280915,0.6280647358732511,0.03901602614627443
5,9,350,0.8963800632804138,0.7437350790448257,0.6119732244165297,0.04529583866601264
5,9,375,0.8963800632804138,0.7089959293598173,0.5847858496252673,0.05081733532647749
5,9,400,0.8963800632804138,0.6706713166855128,0.5500187020129343,0.055983459804164984
5,9,425,0.8963800632804138,0.6230237606692177,0.5082431386665738,0.06111212919935606
5,9,450,0.8963800632804138,0.5551408363824759,0.4573740808932363,0.06639004459860227
5,9,475,0.8963800632804138,0.44133258213159093,0.39202273280033484,0.07134319802651581
5,10,0,0.5966309766766886,0.6537953010869394,0.4390506624554201,0.29751744522334045
5,10,25,0.5966309766766886,0.8588055822455246,0.4878604154289601,0.226572004833203
5,10,50,0.5966309766766886,0.8936160917481835,0.5696723969560837,0.1682588557198708
5,10,75,0.5966309766766886,0.8794740995292637,0.6294392056114633,0.1330320443107353
5,10,100,0.5966309766766886,0.860952759677623,0.6641482228782732,0.11144274906892403
5,10,125,0.5966309766766886,0.8451871677626327,0.68117653887288,0.09722822114939345
5,10,150,0.5966309766766886,0.8325448828420824,0.6869955807746837,0.08789799634389649
5,10,175,0.5966309766766886,0.8224341227501405,0.6860779218630195,0.0822667142983169
5,10,200,0.5966309766766886,0.8142704634989408,0.6813369841906457,0.07941288038501539
5,10,225,0.5966309766766886,0.8076032780648963,0.6746228935113017,0.07848525312928968
5,10,250,0.5966309766766886,0.8020998993877808,0.6670862044459311,0.07876411529423623
5,10,275,0.5966309766766886,0.7975145116609322,0.6594233390362385,0.07971479957986848
5,10,300,0.5966309766766886,0.7936630809229199,0.6520385248298359,0.08098095644900079
5,10,325,0.5966309766766886,0.7904056341436883,0.6451499292270413,0.0823446971203516
5,10,350,0.5966309766766886,0.7876340551595619,0.6388590085109024,0.08368283922429127
5,10,375,0.5966309766766886,0.7852636446555255,0.633195661637814,0.08493204366200724
5,10,400,0.5966309766766886,0.7832272003784272,0.6281474613591742,0.08606472913784552
5,10,425,0.5966309766766886,0.7814707945816227,0.6236784045085514,0.08707365513870416
5,10,450,0.5966309766766886,0.7799507110811532,0.6197407722790094,0.08796250002956771
5,10,475,0.5966309766766886,0.7786311881779715,0.6162824763091057,0.08874029211506604
5,11,0,0.42881971429133603,0.34820692423855837,0.2765979553693477,0.1743371081153332
5,11,25,0.42881971429133603,0.29774521165823487,0.24544327844970953,0.13341930377370034
5,11,50,0.42881971429133603,0.29409925829661626,0.21636384739209236,0.10655451700032142
5,11,75,0.42881971429133603,0.3725437914617438,0.19743542539736408,0.08415859901184211
5,11,100,0.42881971429133603,0.4543424695490207,0.1938166365787901,0.07554996545674833
5,11,125,0.42881971429133603,0.4849530721659807,0.19962497004282068,0.09136832241684914
5,11,150,0.42881971429133603,0.49717030343127644,0.2098002090595954,0.10859074797668065
5,11,175,0.42881971429133603,0.5800461043929197,0.22610109205889217,0.11486178303463293
5,11,200,0.42881971429133603,0.7284732648146216,0.2639661805660113,0.1028038899325343
5,11,225,0.42881971429133603,0.820374900547704,0.32732808982592954,0.0769984984085018
5,11,250,0.42881971429133603,0.8410451369260625,0.3938656283190894,0.059737847542742
5,11,275,0.42881971429133603,0.8320622825543642,0.4490678636487312,0.05457977309756495
5,11,300,0.42881971429133603,0.8151170706489052,0.4901340561362259,0.053460735249186264
5,11,325,0.42881971429133603,0.7970292761978189,0.5186208939563167,0.05222784791884171
5,11,350,0.42881971429133603,0.7795081535754304,0.5368915334957982,0.05048710514216569
5,11,375,0.42881971429133603,0.7627604194516662,0.5470960060034791,0.04875502841666321
5,11,400,0.42881971429133603,0.7465740263097468,0.5509695905579084,0.04745651919385726
5,11,425,0.42881971429133603,0.730626706206914,0.549849822822172,0.046767112005556666
5,11,450,0.42881971429133603,0.7145624616779511,0.5447388702470571,0.04668011062680043
5,11,475,0.42881971429133603,0.6979949652743798,0.5363641999612707,0.047102001042302395
5,12,0,0.5521358448406837,0.3368035941475523,0.5529076172962826,0.3602567852895721
5,12,25,0.5521358448406837,0.6966536760250377,0.48060045716509914,0.22177173559883412
5,12,50,0.5521358448406837,0.7075104201059063,0.49740215481799394,0.16064744628084407
5,12,75,0.5521358448406837,0.4817628509685789,0.4562161433652254,0.1500448207766578
5,12,100,0.5521358448406837,0.19037903808690823,0.35074188131346884,0.1350722424788194
5,12,125,0.5521358448406837,0.4857030658122124,0.27935812188440456,0.08981602204911648
5,12,150,0.5521358448406837,0.7341027250209358,0.32264085192222836,0.08443252114456773
5,12,175,0.5521358448406837,0.6809743543737279,0.3835411693118216,0.07686403222645767
5,12,200,0.5521358448406837,0.443532703544835,0.3646418428780032,0.09866186906699874
5,12,225,0.5521358448406837,0.25798084035431734,0.2848819370033669,0.10665204237983636
5,12,250,0.5521358448406837,0.4487400633696292,0.2403655800086399,0.09020224472636551
5,12,275,0.5521358448406837,0.5299628768157874,0.24511843343906858,0.107421740197578
5,12,300,0.5521358448406837,0.4212752032520433,0.2433003546532309,0.09126454928195721
5,12,325,0.5521358448406837,0.09967972461986689,0.19365827130261362,0.06847094734209375
5,12,350,0.5521358448406837,0.3433400753742166,0.14691357910492606,0.04861340378175353
5,12,375,0.5521358448406837,0.7109969565666387,0.20149944081348165,0.06446384279518533
5,12,400,0.5521358448406837,0.7145661253553564,0.3061134285024302,0.09800887930257146
5,12,425,0.5521358448406837,0.5001235134855213,0.3249206208996363,0.156918260401016
5,12,450,0.5521358448406837,0.4176544635218359,0.292037915821428,0.15129953318027228
5,12,475,0.5521358448406837,0.4595762397192745,0.26833645561360564,0.12669264761820373
5,13,0,0.35021695109464346,0.47233350735521673,0.5599612499870604,0.2639168322440701
5,13,25,0.35021695109464346,0.33929821384203546,0.5097055495065538,0.15143866232171604
5,13,50,0.35021695109464346,0.12403243495511612,0.4512884632038746,0.08451063339835206
5,13,75,0.35021695109464346,0.2955870778073061,0.39736280667726326,0.05261857724743729
5,13,100,0.35021695109464346,0.5880356872461914,0.3748022551512092,0.0523195227189467
5,13,125,0.35021695109464346,0.6964377306476717,0.38263947419343486,0.05954637881422987
5,13,150,0.35021695109464346,0.687506895965414,0.3961866586976726,0.052300970167180404
5,13,175,0.35021695109464346,0.6181446499366752,0.40035089527905365,0.04932161808345843
5,13,200,0.35021695109464346,0.5924588333327523,0.3938553514834962,0.07076997561154837
5,13,225,0.35021695109464346,0.8206553492862457,0.40617356925084663,0.08024168293969959
5,13,250,0.35021695109464346,0.9788284461334896,0.4649674598966209,0.056330158962495
5,13,275,0.35021695109464346,0.9236558472589854,0.5235975376810691,0.036154391753174676
5,13,300,0.35021695109464346,0.8027914361683692,0.5520164386982438,0.03646927419200247
5,13,325,0.35021695109464346,0.6591776905982162,0.5493910651459795,0.05226565870052541
5,13,350,0.35021695109464346,0.5392975706039494,0.5233493166107712,0.07418255049748484
5,13,375,0.35021695109464346,0.6559010135614746,0.4984827087840942,0.08545763097164229
5,13,400,0.35021695109464346,0.8870084936086363,0.5155701429227783,0.06778805940677306
5,13,425,0.35021695109464346,0.9035689747719912,0.5560228078005596,0.04355776154077733
5,13,450,0.35021695109464346,0.8079484410919043,0.5791756514872375,0.033706014213646114
5,13,475,0.35021695109464346,0.6738730398014006,0.5751281314502488,0.040967551384476664
5,14,0,0.7951112857160482,0.5926739159239999,0.502577423557244,0.23213766544825812
5,14,25,0.7951112857160482,0.9163874544541954,0.539173776363117,0.11730714542990837
5,14,50,0.7951112857160482,0.919015977331938,0.6425777415819749,0.04372699100142425
5,14,75,0.7951112857160482,0.84842896370475,0.6833711066542673,0.02066462934045616
5,14,100,0.7951112857160482,0.7845536426505406,0.6764749847004179,0.024542368223697753
5,14,125,0.7951112857160482,0.7233976534901617,0.6419513379222488,0.034626006397803596
5,14,150,0.7951112857160482,0.6553948958507317,0.5897045146286777,0.04452405476909625
5,14,175,0.7951112857160482,0.565741826424252,0.5223736644046848,0.05356515752673309
5,14,200,0.7951112857160482,0.4241257784872767,0.43710589339819217,0.060823976708914235
5,14,225,0.7951112857160482,0.1962990757429474,0.332000621161897,0.05886355810038494
5,14,250,0.7951112857160482,0.35420187076798926,0.2471216305724988,0.043076131579190005
5,14,275,0.7951112857160482,0.6650354740123209,0.26028089398989834,0.07392016122854818
5,14,300,0.7951112857160482,0.8283426740755404,0.3654430453403497,0.04983870291066837
5,14,325,0.7951112857160482,0.8153573108414013,0.464853452621149,0.016579147990865656
5,14,350,0.7951112857160482,0.7584810210868105,0.5117427234595929,0.030787679139098193
5,14,375,0.7951112857160482,0.6932493238966109,0.5153927508248888,0.04435033023969031
5,14,400,0.7951112857160482,0.6140847258773929,0.4875103396449113,0.05398703982685444
5,14,425,0.7951112857160482,0.5000925638738783,0.4327239314811882,0.061746090741734636
5,14,450,0.7951112857160482,0.3097144606938908,0.35043387049946373,0.06509935506028282
5,14,475,0.7951112857160482,0.21569082805205217,0.2567569224811427,0.05003606244083224
10,0,0,0.8097487465268822,0.24766371665003323,0.4962802813237593,0.26479307820403863
10,0,25,0.8097487465268822,0.4935806210758055,0.41130870674563447,0.20093902355995052
10,0,50,0.8097487465268822,0.6991586483913452,0.4060510881176594,0.1878209291794368
10,0,75,0.8097487465268822,0.7379299259273872,0.4478813254160971,0.18415215825876716
10,0,100,0.8097487465268822,0.727239477269947,0.4841414914137826,0.18214348155567195
10,0,125,0.8097487465268822,0.8040019473687859,0.513842494606763,0.1840071781055105
10,0,150,0.8097487465268822,0.9144366576764256,0.5747623959679633,0.1546487192394007
10,0,175,0.8097487465268822,0.9214060689866432,0.6408250926550905,0.11840613114567017
10,0,200,0.8097487465268822,0.9134062122006258,0.6889576251937494,0.10084031095869342
10,0,225,0.8097487465268822,0.9074051650894687,0.7223865613803764,0.09443310887758792
10,0,250,0.8097487465268822,0.903695077713034,0.7457291686640481,0.09294556534164956
10,0,275,0.8097487465268822,0.9014632579071366,0.7622203723168269,0.09339906152247844
10,0,300,0.8097487465268822,0.9001241397178515,0.7740045335373035,0.09450511965797263
10,0,325,0.8097487465268822,0.8993191354009696,0.7825104401863705,0.09572204413653534
10,0,350,0.8097487465268822,0.8988340359546426,0.7887036404064032,0.09683468022872259
10,0,375,0.8097487465268822,0.8985410754292124,0.7932464046046166,0.09777255813635405
10,0,400,0.8097487465268822,0.8983638291385002,0.796599388871447,0.09852851447593788
10,0,425,0.8097487465268822,0.898256431965496,0.7990871326161841,0.09912106815710331
10,0,450,0.8097487465268822,0.8981912784671933,0.8009409147017685,0.09957689078929591
10,0,475,0.8097487465268822,0.8981517131155032,0.8023272319317784,0.09992288739020418
10,1,0,0.32501505960620714,0.07238063540271797,0.40448534182322105,0.23134159402279278
10,1,25,0.32501505960620714,0.14087597276819896,0.35875799639821876,0.14066265751896243
10,1,50,0.32501505960620714,0.27145503516636177,0.3222078360200581,0.08681781647995647
10,1,75,0.32501505960620714,0.41894249351571583,0.2993415025596786,0.057863891275440234
10,1,100,0.32501505960620714,0.5252919405132627,0.2913135331296138,0.05694486456874025
10,1,125,0.32501505960620714,0.5898401401293469,0.29444935615105855,0.06556261973841587
10,1,150,0.32501505960620714,0.5666631275226321,0.30014209669721964,0.06815645409125017
10,1,175,0.32501505960620714,0.45769546344322326,0.2959913222372614,0.06725900612007919
10,1,200,0.32501505960620714,0.3797314198979617,0.28063610675169454,0.06438756337887115
10,1,225,0.32501505960620714,0.5142912956301486,0.27040523091841784,0.058036258059649314
10,1,250,0.32501505960620714,0.6605926610084465,0.2811440174665393,0.0511429346233886
10,1,275,0.32501505960620714,0.6834425233201835,0.30265241740084853,0.04625329380493703
10,1,300,0.32501505960620714,0.608248705254334,0.31666370532167337,0.04521989230558963
10,1,325,0.32501505960620714,0.4793822343813207,0.314287953827375,0.049546254360097554
10,1,350,0.32501505960620714,0.35341382529028903,0.2974360640805961,0.052856780704584966
10,1,375,0.32501505960620714,0.3077936679705348,0.27480130111507145,0.05089626224252641
10,1,400,0.32501505960620714,0.3850294187114105,0.25636305459141695,0.045582352635299396
10,1,425,0.32501505960620714,0.48643338109106815,0.24962689259882037,0.03976671319280406
10,1,450,0.32501505960620714,0.4749012304700565,0.24849515365019945,0.04525509840281835
10,1,475,0.32501505960620714,0.39562459349756085,0.24155614432739442,0.050152883460874625
10,2,0,0.12923696663397743,0.29698402857000106,0.6101153521542956,0.25697353079284363
10,2,25,0.12923696663397743,0.2561085570775663,0.4981675269283823,0.18981152054326236
10,2,50,0.12923696663397743,0.19757906938438097,0.4023337936827568,0.1365600780626182
10,2,75,0.12923696663397743,0.22463356850306124,0.32514686985860897,0.09276894512951624
10,2,100,0.12923696663397743,0.2993651049397577,0.27099115001981877,0.07807193813316607
10,2,125,0.12923696663397743,0.3037660293603847,0.2336188650315388,0.08974124845553978
10,2,150,0.12923696663397743,0.21704275330973263,0.1985498520837096,0.09789675651908904
10,2,175,0.12923696663397743,0.15186990986939908,0.16367720910233702,0.08743920615505463
10,2,200,0.12923696663397743,0.2627700921443208,0.13986929582530494,0.07132624302381173
10,2,225,0.12923696663397743,0.3561985127163904,0.13706347790225532,0.06873889313312306
10,2,250,0.12923696663397743,0.3446871262855096,0.14200005217272266,0.07883686360198074
10,2,275,0.12923696663397743,0.25537262084867923,0.13591839980231377,0.08229855856890265
10,2,300,0.12923696663397743,0.15582117955861363,0.11950068760732276,0.07586321125351086
10,2,325,0.12923696663397743,0.14671307936983888,0.10134286079109131,0.07013595629137412
10,2,350,0.12923696663397743,0.17422854044201305,0.08705053890453554,0.0670415341119971
10,2,375,0.12923696663397743,0.16684176230772296,0.07708764271392118,0.061743404619036865
10,2,400,0.12923696663397743,0.17014043484550462,0.06862560128564628,0.05591419188579388
10,2,425,0.12923696663397743,0.1945486564019458,0.06450813555806359,0.04605497470766454
10,2,450,0.12923696663397743,0.15797715246011437,0.06112411768230609,0.04261334766810037
10,2,475,0.12923696663397743,0.048389140510565525,0.053246541910024245,0.038841417132448715
10,3,0,0.09072598207412341,0.29877491998031624,0.7067603344535014,0.24118164563073424
10,3,25,0.09072598207412341,0.36785215972703755,0.6012282173598479,0.17917856524398845
10,3,50,0.09072598207412341,0.2948978245696269,0.51433597300534,0.1404751764497023
10,3,75,0.09072598207412341,0.13453106323668826,0.4300032473772058,0.1119075807972823
10,3,100,0.09072598207412341,0.25397875363750483,0.35844224824509274,0.08394129331539536
10,3,125,0.09072598207412341,0.42916914239941983,0.3173746247579147,0.0740149822004238
10,3,150,0.09072598207412341,0.47209999284162474,0.29892737300947203,0.0790337814088781
