K,real_order,real_shared_c,real_c_convergence,real_cross_corr,null1_shared_c,null1_c_convergence,null1_cross_corr,null2_order,null3_order,null3_shared_c,null3_c_convergence,null3_cross_corr
0.531503985491066,0.8690066036662151,0.75945374637109,0.8289683255662206,0.9793566973876612,0.6757883595438088,0.7428952377641802,0.03846363231350148,0.3978065003162389,0.485908990587547,0.365965173401527,0.0,0.5285445271215196
0.6589133550696636,0.4677801998553656,0.4629257811433206,0.615170241406719,0.8332915813786691,0.49147187377160984,0.7605067955939124,0.04126502208808597,0.3848646919054011,0.7220292764515136,0.3424150860474484,0.0,0.39079332222822116
0.078873416714762,0.16599786249523196,0.3022786954061092,0.2323807953725895,0.47153222743885587,0.38318254299272425,0.21038651112038487,0.018709493135057254,0.4089341300770028,0.5752573721210075,0.23609296341619848,0.2089771828441218,0.7249332553095048
0.46132432005432766,0.4640001398528655,0.2865050610627769,0.042472577205839634,0.7378374442107276,0.3912502802758441,0.0,0.03260091155457062,0.40366014795126254,0.6993981827593475,0.28786367170311494,0.0,0.5480361793454971
0.9360024919059565,0.9450718056934104,0.8730766742589967,0.9541414408537284,0.9956729912516147,0.7204094354515526,0.5865025751933625,0.039092618759603605,0.41841063754397295,0.40409334448273654,0.19577950225044674,0.0,0.4033173366092265
0.9791227804502939,0.918484556810799,0.797835148589487,0.9835404832988605,0.9999249321546546,0.7271227402485225,0.8650157114818352,0.03392359031354959,0.39605608025626254,0.3188827260801126,0.27497179061240606,0.5382884941115927,0.4612237784525317
0.007361086704285258,0.6036152241376436,0.22836351215381592,0.0847145338203441,0.7653597508761413,0.34870567235865507,0.0,0.03413034822748408,0.4336360933396424,0.7902816316683401,0.308438920135921,0.5100732984509829,0.6430404643947075
0.7508569398188256,0.8447324950886034,0.6031084763616161,0.657089305469422,0.53280309215319,0.5459969756171058,0.4409308027543136,0.03484839329013194,0.3822377313382349,0.48432520675723395,0.25486210593147174,0.20948295367407388,0.5765711524698061
0.013864560144452143,0.5620063055330218,0.36253423192527384,0.0,0.5991410277247724,0.26356612827419545,0.0,0.04770405290870213,0.39683716460694124,0.18668267646245137,0.11040859604141548,0.0,0.4543811062930814
0.7864845361755177,0.9528390788910477,0.8736647245494443,0.9775263477360827,0.999828055134732,0.7777884073353226,0.8480396305396751,0.03759295582267717,0.393380398821174,0.5218564655084375,0.16311942454336403,0.0,0.7180741349392327
0.6985002775627894,0.7902210032269287,0.39827214496158714,0.6955787674337164,0.7993169065600142,0.457149037407112,0.09063043416560457,0.029728545782494696,0.3521584162478367,0.7157673979947206,0.27029239678111194,0.5560709624442639,0.40817922097565207
0.46672351154479697,0.6581511463133844,0.4487807395033441,0.4608504096920738,0.9080891765924299,0.41997739072826495,0.026326523719597317,0.043297931518564876,0.3910113813959056,0.46442928764104396,0.11263624344313004,0.0,0.48110727638607403
0.4965095577145553,0.713006667850658,0.614493768088677,0.24050452335341177,0.9250908097698423,0.6370178182714838,0.0,0.04342726021150104,0.3999494866343948,0.69476491006734,0.5204508102045876,0.03899555078249928,0.7709990433442807
0.5457183255195233,0.42062246682542404,0.3118711604601667,0.0,0.5316351597972956,0.3932965248835082,0.26695672197764697,0.051964821015433885,0.3864553753013653,0.6996945759190818,0.3005220207484632,0.19728990774952015,0.3418967001865854
0.7193860217958908,0.8455963203938016,0.4573897079791008,0.9445189712770988,0.9106964259453998,0.4653346581665689,0.48114814847669996,0.04472072271328268,0.38376432997713583,0.30112887972129554,0.20836455765108336,0.0,0.43005525774262743
0.5042147393269388,0.9202160521030618,0.8246332227029379,0.9550705402090438,0.9990514759795079,0.7501985356331226,0.48716149780271545,0.04652555884456326,0.43270083316844116,0.5883867055618174,0.35138993085736797,0.053755676615781844,0.3688959554964625
0.10955536722745884,0.4523798718344434,0.233954689503925,0.6112966669273111,0.6552166473087984,0.2975027469368423,0.43715294929426607,0.0371454481484019,0.41643228855841385,0.33407751409126135,0.20810056334039154,0.1717360094368484,0.6113115332384075
0.4737081583965187,0.582116918413494,0.2612527821565152,0.5794046256317174,0.7850297203757389,0.294788720604971,0.060701067797333086,0.025109951309438806,0.4066135152423767,0.48142237701707935,0.21451945510407974,0.0,0.3796778061082274
0.3060144182523198,0.8413345781928109,0.5252556200365156,0.5486781976293738,0.9410500957143739,0.6284522492477852,0.6782373627157288,0.05177474066152634,0.4069354445648592,0.6529326348198999,0.3454262674458589,0.07082691656510642,0.5449936186937776
0.07918593598403323,0.3589074496418345,0.24211809750045382,0.0,0.46364383382661883,0.28815271027898215,0.0,0.014375801791094763,0.42336358095840326,0.5646010758816336,0.31274566414898924,0.0,0.3534759654452664
0.829100405800082,0.8453322529676516,0.5079445733641064,0.8197299617255516,0.7815665024382613,0.5452295994550277,0.3011827313104817,0.039042990674974395,0.3351450686159522,0.3856488581895773,0.25769929274595343,0.272497940426219,0.574761047678809
0.8568218574025871,0.9567819450964621,0.9119016893730809,0.8948558630793234,0.9991374025159787,0.748990333889668,0.7527449405054369,0.037723196956918476,0.36614846117961297,0.3786120247826731,0.1595069434654479,0.0,0.43726132113640864
0.46711082025852935,0.5935947865987969,0.29585535781902494,0.0,0.7990565687056989,0.33673761971462923,0.48735316317305144,0.05596721310077167,0.4448380793834982,0.5224895035978229,0.26654451867835405,0.0,0.6105770454597755
0.6383101548480412,0.8203461463063302,0.6742798406649337,0.8926992332829599,0.946182128810458,0.632321745212093,0.9368147236541379,0.042492502828515154,0.4056322645241962,0.1913473366681061,0.20814951175331123,0.0,0.4075429660233735
0.7558686822427574,0.9735234814530872,0.881358372085222,0.9342890514583626,0.9976315186767268,0.6447371509975932,0.0,0.03559314261567936,0.3898759891007778,0.047159084713160236,0.1908725935727972,0.0,0.41432681841264973
0.9493712305446903,0.5049666601350365,0.3448829640354776,0.2037950103697842,0.9279721685283707,0.4577929583627338,0.2078872766578822,0.05090914915952832,0.41680852493732573,0.22675631308122038,0.11671860311109054,0.0,0.4075143797942656
0.11883736457227145,0.6174177067145478,0.258097467476685,0.0,0.5632586433678644,0.2610254170159777,0.0,0.05853777609948037,0.36120633909246513,0.38868616038804077,0.5006346671085695,0.02183312802273263,0.5154778556429659
0.45097636049506373,0.7318684499236855,0.39113627448422417,0.755939626491174,0.7039845388249819,0.39143956355363885,0.0,0.0365248972921404,0.38228864810262814,0.15990617559237674,0.2258070180147543,0.0,0.5320250124267164
0.9031922311566651,0.49844893423133974,0.4558699912613017,0.8146320429378893,0.9082119319100503,0.40994406443399334,0.4574131516449106,0.04940428303723153,0.4261822923806673,0.8547449087305417,0.39811473340286085,0.3111180797330674,0.34861818411710227
0.7646220274248211,0.9368066410557927,0.6389394030391218,0.3700568743825625,0.6091217393453942,0.6025646520155816,0.1782098642563693,0.03409742518573585,0.38022566604047237,0.3513261716949216,0.22318915097101297,0.0,0.4311002693758831
0.5334836870564713,0.5638412419980241,0.4891532221916075,0.5325998281548721,0.8265330397149647,0.3698130074023595,0.45092929068162413,0.04578255262843167,0.3981706464892951,0.13678072292799962,0.08000670662893455,0.0,0.5776065074368035
0.2722420636224435,0.3765769617165508,0.356423561663118,0.5742306875345496,0.6249127973022037,0.39467493625364614,0.0,0.055135452875187604,0.38974836067821916,0.34548494560386445,0.3287432888063046,0.7509816343604612,0.4761327397377677
0.17409050404719295,0.31056615678780974,0.24218660893927488,0.7472152978607122,0.5184474982359006,0.29085927451416943,0.22268005127193646,0.05335050426553874,0.41195456649726725,0.27221240510640243,0.2648557000531861,0.0,0.8796084232329637
0.45607300826988795,0.572418749443409,0.39972690479063766,0.6283031932966107,0.8213867792232804,0.3389665627825048,0.36829286200190114,0.034056304431286044,0.3935449589565107,0.4833015834140451,0.14806337797074987,0.0,0.6318000229517404
0.30739952413644456,0.39258026001462815,0.23643214661512338,0.6275071405129526,0.9262560530198319,0.3218353917225856,0.14308640274773177,0.04402987747911234,0.3987157138392902,0.15450844865994512,0.24919798358474435,0.23335337391123323,0.49137899599079027
0.38500654720433314,0.11487428412059213,0.24010614393173368,0.0,0.7086414225329914,0.5019329632580602,0.0,0.031473809753935524,0.3629701696227364,0.5031999691690004,0.27763649729523104,0.0,0.7370037908441913
0.35253962536151573,0.1890161543842469,0.3400798428862676,0.7936215830983862,0.890199524610734,0.41947897406500223,0.0,0.02336842177753843,0.38195929703110054,0.2956378244658939,0.07333736634186334,0.0,0.6899767691042279
0.030679228917858126,0.20103129230215377,0.1778160982880088,0.0,0.4965663750297451,0.2908743732998337,0.0,0.04488175301977144,0.3839330998436595,0.5186376701425622,0.18486565690382217,0.0,0.4651923886831083
0.9579402474305437,0.6359673437030732,0.5341211052803233,0.8212361942963337,0.9782055351730662,0.48153191271049467,0.5945107270602119,0.03515147373851702,0.3993822598148644,0.5767770182616606,0.17394987983866753,0.0,0.6225915341023567
0.2952082760721194,0.6512107541131742,0.4372463476643769,0.5805521915880063,0.8651236527581107,0.49847280169557734,0.5355604447840374,0.035528008317188324,0.36703699247001687,0.7598421143903002,0.23122219949297657,0.0,0.46454062460424145
0.8601168063229512,0.8214436006520094,0.678106302711037,0.8505679848637546,0.6489322212133808,0.6618948951476162,0.6079711496685648,0.0316243310830461,0.4023663841089932,0.28530229923142,0.1915777042462641,0.0,0.49860498127784736
0.8153527826654683,0.9338753622416401,0.46963323058329354,0.9629178677096619,0.9535259095999862,0.43384654384769256,0.595460177367375,0.04125786180417869,0.4369335721256369,0.3684793477573533,0.262879555397157,0.46624206870459584,0.5246547556228836
0.7807298962066891,0.7570494005694504,0.35515360448902916,0.7998459382492363,0.8048086396856811,0.4237600586778203,0.37718955540038346,0.02579783644505613,0.3725283836747026,0.44697986505841797,0.21000376349083433,0.0,0.3752999285648129
0.8530668069853616,0.6816617013776793,0.6460069616318282,0.023070546051525254,0.7909949454939089,0.5867176594395419,0.23395414688315885,0.028264561150277135,0.38788451628695975,0.3182333387579411,0.24236786188549994,0.6961051831085764,0.40492398954783015
0.12264179565891964,0.47601997231361337,0.44797900556420084,0.42038545736265054,0.3723851514984905,0.4130606308465965,0.01296508907424443,0.018287862525837154,0.4579037091492195,0.1611949047406239,0.15560999141082332,0.0,0.5126817213570817
0.2738800023678115,0.3953997575913176,0.17933087270390508,0.0,0.349194356378318,0.3198859140305563,0.19899732159459915,0.03683954851300343,0.3679333484437299,0.7594611047167217,0.46582368940191454,0.5199007152082682,0.6725423176605702
0.13347371300823174,0.57107800870345,0.3450320355077154,0.0,0.6139523664911932,0.24333566104538926,0.0,0.04211966032640947,0.3780707442953679,0.6609237672956018,0.21518083356828727,0.3931327895122727,0.7308366260053745
0.5410801666731494,0.3798501336668592,0.30952298630446684,0.325551478257861,0.4211364434748034,0.4212636753303628,0.4579803499027377,0.025477127557397023,0.4230105300974744,0.27387926359978393,0.17843719395196053,0.0,0.4482561528482729
0.10002711727445235,0.3903778241050288,0.27714250404310525,0.09037967956501203,0.5452686692641595,0.3182549323518256,0.0,0.03859438779039547,0.4034829804175346,0.47657376063094165,0.2485703634951248,0.0,0.6120183967424804
0.626342584473322,0.5382851826037214,0.20255285411332277,0.08199925599976543,0.5809792426318487,0.25377125438085973,0.23508682402703762,0.06076208634879715,0.4118733585353775,0.28715796643872304,0.08262549945883114,0.0,0.41604057865969607
0.9992296693139151,0.4735814526743609,0.45495271822693645,0.7223505952592957,0.9570022672988268,0.4387168305335831,0.42973641586419553,0.0423023381995161,0.413218222251581,0.37615821529284177,0.22333009448516095,0.0,0.4923250610283446
0.7615539896135577,0.9198351624318795,0.8271917968820053,0.8668898137999085,0.9990140043034323,0.719293587715442,0.06004841066959987,0.04401983103813595,0.38890414734979406,0.3247880582368367,0.11275347703665303,0.0,0.645998067550597
0.1987533003897305,0.2048662591300869,0.2889484899390137,0.7051866386601735,0.5284378642600629,0.2754017380467282,0.0,0.03732353908287124,0.3913990128727369,0.18523355521837864,0.11468473016810696,0.0,0.45700098948638707
0.4416530247981073,0.35926966867916993,0.27129879603192253,0.5640610730463775,0.624820921755591,0.409836358209547,0.2549245757714551,0.05351038289524842,0.4069023318043783,0.29788985159789827,0.11922327060314161,0.0,0.36330394053584675
0.7910017814837491,0.8673170344102445,0.7304881669927665,0.5129726431795913,0.9514489912111002,0.602424976174528,0.4278339553417706,0.031496202959167316,0.3963408048965062,0.29785537200688195,0.24094372316574994,0.0,0.3272111257544458
0.005261248272159014,0.38176959750885003,0.1660187914642282,0.0,0.5161417701292655,0.2529551922638708,0.0,0.04079307507580124,0.4086310856573555,0.25886184222174735,0.22978460212114477,0.2262030209582261,0.4577598434960133
0.8908688256932992,0.8947762247330049,0.7460866286680061,0.9753093674190159,0.9996875053865824,0.6634452806362602,0.741167569399035,0.022661310090130043,0.4064215661941473,0.6080725492628324,0.24323504055706877,0.7748221183877133,0.8568175344789447
0.20851869122231992,0.7122151501120831,0.4239351548668088,0.5179206504168451,0.5699950804730316,0.46751485111308005,0.0,0.044885797984421105,0.3993135085641406,0.2551102047947315,0.20241480833159778,0.0,0.47840073543362094
0.2971700517298346,0.28554768309190576,0.3365375677879347,0.470869787148823,0.8138949743877113,0.40089766313912,0.0,0.03682114953491029,0.4234885693563398,0.37343373290290444,0.11153993853254494,0.0,0.6127961173263634
0.8386814092709489,0.858893710664642,0.686577562374847,0.9390096034316225,0.9968670266353288,0.61861021422521,0.19744637572358814,0.04484840330722034,0.35453761079176294,0.12188100404035222,0.21983239921204922,0.0,0.9091582842539226
0.6929173042776182,0.7861120060060884,0.28020048168726225,0.8534417047745837,0.811657593386563,0.39728753603505723,0.5956700457434656,0.04652844535358391,0.4253956896262837,0.5663316756141474,0.21070657444923158,0.31220896447425706,0.8225248573939397
0.35574810652858246,0.20364521242448358,0.3501637914595449,0.8083771782589153,0.8356040889847465,0.4754842669152006,0.7088963091217566,0.045265071748992844,0.40837785575000934,0.23037257256544968,0.3796523192273213,0.3098402154699813,0.6813001696674268
0.5150814780623383,0.8331036268112391,0.4073530357402203,0.7237049156329667,0.8302572870221987,0.35733640051991195,0.0,0.039037153333619,0.43284639909278516,0.20072378286654913,0.08729022559462311,0.0,0.4439645198914251
0.5394706254302026,0.8608959822220389,0.5335577371733075,0.6187089075325873,0.5582655489591779,0.41413051372176296,0.0,0.04614743037635719,0.3778146405522221,0.4484234733666615,0.27415864211829377,0.2650006165408487,0.5321193038278592
0.16662313128653572,0.6695680527247967,0.36252232447576543,0.15866509723293132,0.5451383509796924,0.37250414644436497,0.6331638607707323,0.03693168072759632,0.37979615320303006,0.5636100040409818,0.2856823893222696,0.0,0.3826413537178542
0.10690449338473762,0.41905240561120716,0.1759787468311194,0.0,0.44893063841019776,0.3330035563073064,0.0,0.06323323890142753,0.42393358562008937,0.20317477583699955,0.20076977299936657,0.0,0.5100646985757689
0.10697575689384098,0.3537181775351741,0.27361491555097756,0.486872109103912,0.8839320183129112,0.3556576922848208,0.10081675973117521,0.047090193633964786,0.38181963493122917,0.5087296828117267,0.22936552765975454,0.0,0.7078753500003392
0.2578806156410083,0.5100567625933935,0.20870308161089815,0.0,0.41838709945601876,0.2995228768099152,0.0,0.0364794294789215,0.41517234813652365,0.2774969229292672,0.11883645609002878,0.0,0.2957915895507784
0.43603218036188773,0.8031932903333524,0.2974732344757729,0.5937733680590218,0.5372132382911634,0.3472959563106002,0.0,0.034914297868287876,0.41626065092503595,0.41894601459118896,0.3946827551858165,0.49249552254896456,0.39476119292541345
0.9775451643582979,0.9650414276472853,0.9263102535963367,0.9357572575039609,0.9957437775907649,0.7990014757106073,0.7796948983818002,0.04718003582757806,0.4152321092896433,0.4659244649145213,0.11111916185737827,0.0,0.46638403691027375
0.9779109535695879,0.8381101611622199,0.7029352180713064,0.8570397254668787,0.7055122134257175,0.7012914886078165,0.840689100655968,0.05987562065151706,0.4167296026394628,0.7381908648466826,0.2534244243925723,0.11712429884716957,0.3145851651010543
0.6121283539597543,0.6346039058615447,0.541717918486975,0.7688904594591836,0.9743604714756495,0.4203773729109927,0.4306698201905348,0.04150154380374081,0.4175106224890888,0.7313815274393086,0.36553286845375554,0.0,0.4687451269653322
0.7767554893237757,0.6205541042522383,0.5595654665877735,0.12866859148997034,0.962855533055834,0.6425680299354123,0.8900963436471528,0.044513841478642756,0.39160625693360435,0.727737167425759,0.3578966770922681,0.11217343225358523,0.5126704643969651
0.8365739703271795,0.9327937248339598,0.6385231169700084,0.9372475411107014,0.9433430416901162,0.5983961981778588,0.8601272121927606,0.039640888973959246,0.3495614584839881,0.23411481839526918,0.32694401073022383,0.35895162660442115,0.4832661604065856
0.9873176152059934,0.9394036596830055,0.8675543076620038,0.9785750483764422,0.997184729347868,0.7895466235203655,0.8118409169143321,0.04192793665979426,0.399895246996726,0.15980868172767793,0.19622604797207696,0.0,0.6558672685934075
