K,perturbation_type,pre_pert_sync,post_pert_sync,recovery,collapse_depth,post_closure_range,post_fragmentation,irreversible_split
1.3233663271266374,continuity_block,0.9510557937796285,0.9510557937807457,0.9999999998936789,0.0,0.029206689413566855,0.03246598192028962,0
0.27413159652243757,desync,0.42700393506551715,0.8270740312931892,0.5162826045284457,0.0,0.13695003566577973,0.3255852441613983,0
0.27413159652243757,closure_collapse,0.42700393506551715,0.9384581453846649,0.4550058381612659,0.0,0.058147241834015706,0.2521861602295216,0
0.27413159652243757,coupling_break,0.42700393506551715,0.8603967643868493,0.4962872394344571,0.0,0.07211575556463401,0.2127082238454368,0
0.27413159652243757,temporal_shift,0.42700393506551715,0.9384581453846629,0.4550058381612669,0.0,0.06326127563200507,0.16965228073165578,0
0.27413159652243757,continuity_block,0.42700393506551715,0.9384581453846649,0.4550058381612659,0.0,0.06102564008455119,0.1675513452343423,0
0.05970618455409743,desync,0.3684185569127854,0.6490439180731528,0.5676327080450329,0.0,0.3081688272361108,1.038029289121578,0
0.05970618455409743,closure_collapse,0.3684185569127854,0.281217625228716,1.0,0.0872009316840694,0.0795998820016657,0.39859109305363644,0
0.05970618455409743,coupling_break,0.3684185569127854,0.2484645711122579,1.0,0.11995398580052752,0.12426526540918845,0.42898002557187853,0
0.05970618455409743,temporal_shift,0.3684185569127854,0.28121762522871574,1.0,0.08720093168406967,0.14517327148240625,0.48143591542453396,0
0.05970618455409743,continuity_block,0.3684185569127854,0.281217625228716,1.0,0.0872009316840694,0.22246559345120376,0.743246445587927,0
1.1337991532299756,desync,0.9781777362301897,0.9780692792796866,1.0,0.00010845695050309967,0.034755234776845056,0.03857612545951875,0
1.1337991532299756,closure_collapse,0.9781777362301897,0.9781777362274567,0.999999999900563,2.7329249974172853e-12,0.02485162620539083,0.03516272750998975,0
1.1337991532299756,coupling_break,0.9781777362301897,0.6213846074600646,1.0,0.35679312877012503,0.17383896999278659,0.30620196114880177,0
1.1337991532299756,temporal_shift,0.9781777362301897,0.97817773622745,0.9999999999005699,2.7396973578674988e-12,0.02583881784157549,0.027150275867802668,0
1.1337991532299756,continuity_block,0.9781777362301897,0.9781777362274567,0.999999999900563,2.7329249974172853e-12,0.034126735246839845,0.03693915251178665,0
0.96461885532985,desync,0.9341847418458942,0.9462962387732852,0.9872011569634772,0.0,0.02291796427426651,0.029308604545848233,0
0.96461885532985,closure_collapse,0.9341847418458942,0.9341847226879316,1.0,1.9157962549698482e-08,0.0257350368652427,0.031152020657741263,0
0.96461885532985,coupling_break,0.9341847418458942,0.5060590013916231,1.0,0.4281257404542711,0.19580881567850136,0.7405014010434353,0
0.96461885532985,temporal_shift,0.9341847418458942,0.9341847226879308,1.0,1.91579633268546e-08,0.025335434953216884,0.028997950466807657,0
0.96461885532985,continuity_block,0.9341847418458942,0.9341847226879316,1.0,1.9157962549698482e-08,0.02540385556478897,0.029352982298068993,0
1.426770310405736,desync,0.9405656442197862,0.9405923953582545,0.9999715591593155,0.0,0.03601205038530875,0.04587721506330842,0
1.426770310405736,closure_collapse,0.9405656442197862,0.9405656442466954,0.9999999998650714,0.0,0.03624115307053549,0.07525282363756483,0
1.426770310405736,coupling_break,0.9405656442197862,0.4596530237642106,1.0,0.4809126204555756,0.14760978908601996,0.2589356862464351,0
1.426770310405736,temporal_shift,0.9405656442197862,0.9405656442467084,0.9999999998650575,0.0,0.04327041188465486,0.052384100303846236,0
1.426770310405736,continuity_block,0.9405656442197862,0.9405656442466954,0.9999999998650714,0.0,0.07298851217968982,0.09644632089300403,0
1.2129037032354075,desync,0.8003367078794571,0.8378519600561252,0.955224485874954,0.0,0.06702741958964575,0.09933909886755973,0
1.2129037032354075,closure_collapse,0.8003367078794571,0.7631148475549526,1.0,0.037221860324504474,0.09415460681133231,0.21530733993367,0
1.2129037032354075,coupling_break,0.8003367078794571,0.23925745674499893,1.0,0.5610792511344582,0.04197786822664534,0.12463917099894221,0
1.2129037032354075,temporal_shift,0.8003367078794571,0.7631148475549756,1.0,0.03722186032448149,0.09458649180346546,0.152967070306402,0
1.2129037032354075,continuity_block,0.8003367078794571,0.7631148475549526,1.0,0.037221860324504474,0.09466789656392693,0.14821657768344312,0
0.532416497214644,desync,0.6200568825151277,0.491050439363595,1.0,0.1290064431515327,0.3020279580070265,1.1699589134614812,0
0.532416497214644,closure_collapse,0.6200568825151277,0.6967239222668745,0.8899606610444816,0.0,0.23348571552292194,0.86237015452001,0
0.532416497214644,coupling_break,0.6200568825151277,0.45366071757227155,1.0,0.16639616494285614,0.22809805371488834,0.9810145341562415,0
0.532416497214644,temporal_shift,0.6200568825151277,0.6967239222668711,0.8899606610444859,0.0,0.23605063048642388,0.7624540118088425,0
0.532416497214644,continuity_block,0.6200568825151277,0.6967239222668745,0.8899606610444816,0.0,0.2378110921560082,0.7654221303400242,0
0.7116485304458091,desync,0.939788741976405,0.9412667543485648,0.9984297623758893,0.0,0.04079144835943904,0.05020011460862823,0
0.7116485304458091,closure_collapse,0.939788741976405,0.9397904257353608,0.999998208261215,0.0,0.05191082501405453,0.06754729985866874,0
0.7116485304458091,coupling_break,0.939788741976405,0.4220196487412418,1.0,0.5177690932351633,0.2595371950933061,0.8002320392257215,0
0.7116485304458091,temporal_shift,0.939788741976405,0.9397904257353576,0.9999982082612183,0.0,0.051491036608158125,0.058350005145540326,0
0.7116485304458091,continuity_block,0.939788741976405,0.9397904257353608,0.999998208261215,0.0,0.05132221788783198,0.05898218284876462,0
0.3115947271087647,desync,0.48581115228339017,0.6000210815054189,0.8096568056968129,0.0,0.4976147251410183,1.0512726431299677,0
0.3115947271087647,closure_collapse,0.48581115228339017,0.43251778072341407,1.0,0.0532933715599761,0.3282328941653701,1.574525253708712,0
0.3115947271087647,coupling_break,0.48581115228339017,0.2389070695051373,1.0,0.24690408277825288,0.1875405997197341,1.7946449533458526,0
0.3115947271087647,temporal_shift,0.48581115228339017,0.43251778072341796,1.0,0.053293371559972214,0.32970959543159845,1.452450151060311,0
0.3115947271087647,continuity_block,0.48581115228339017,0.43251778072341407,1.0,0.0532933715599761,0.3315161960520768,1.4750674688074663,0
0.6708142415299378,desync,0.9283492242289956,0.6841731076931019,1.0,0.24417611653589366,0.501750507391964,0.8764885806976438,0
0.6708142415299378,closure_collapse,0.9283492242289956,0.6739116352113729,1.0,0.2544375890176227,0.5054521703390897,0.9448251033225066,0
0.6708142415299378,coupling_break,0.9283492242289956,0.4081824100808901,1.0,0.5201668141481055,0.2739575685383605,0.9123382656167333,0
0.6708142415299378,temporal_shift,0.9283492242289956,0.6739116352113718,1.0,0.2544375890176238,0.5155141168576745,0.895305283763196,0
0.6708142415299378,continuity_block,0.9283492242289956,0.6739116352113729,1.0,0.2544375890176227,0.5158631366942829,0.8898650616811932,0
0.0951791396170007,desync,0.7293083973523324,0.8729193136607708,0.8354820266380361,0.0,0.12751297066781747,0.2876829784318405,0
0.0951791396170007,closure_collapse,0.7293083973523324,0.15214722630173735,1.0,0.5771611710505951,0.1541302853238384,1.4188612494489763,0
0.0951791396170007,coupling_break,0.7293083973523324,0.16627730990580378,1.0,0.5630310874465286,0.12260350120633835,0.789971603835353,0
0.0951791396170007,temporal_shift,0.7293083973523324,0.1521472263017398,1.0,0.5771611710505926,0.11902701703168346,0.727919802211487,0
0.0951791396170007,continuity_block,0.7293083973523324,0.15214722630173735,1.0,0.5771611710505951,0.09337448041931075,0.5515784674598027,0
1.0200140731015093,desync,0.8996812138922254,0.9034837735223327,0.9957912252094339,0.0,0.12683824479742556,0.1561216478803956,0
1.0200140731015093,closure_collapse,0.8996812138922254,0.8996791693775695,1.0,2.0445146559078253e-06,0.13838252282393426,0.2138121250493236,0
1.0200140731015093,coupling_break,0.8996812138922254,0.3234527821558222,1.0,0.5762284317364033,0.16803885621269865,0.38464088247340145,0
1.0200140731015093,temporal_shift,0.8996812138922254,0.8996791693775702,1.0,2.0445146552416915e-06,0.1424993451480987,0.17597296408842428,0
1.0200140731015093,continuity_block,0.8996812138922254,0.8996791693775695,1.0,2.0445146559078253e-06,0.1387308693432201,0.166517883130172,0
0.15307618448772287,desync,0.4607130714760485,0.309816549088567,1.0,0.15089652238748152,0.3302206803659431,1.4519721711776423,0
0.15307618448772287,closure_collapse,0.4607130714760485,0.5347633241096257,0.8615270543412403,0.0,0.25442493112469944,1.0643920388883188,0
0.15307618448772287,coupling_break,0.4607130714760485,0.49140590191601746,0.9375407775648398,0.0,0.2582303523262788,1.0230341515690784,0
0.15307618448772287,temporal_shift,0.4607130714760485,0.5347633241096299,0.8615270543412336,0.0,0.28270311117866037,1.0315261029325795,0
0.15307618448772287,continuity_block,0.4607130714760485,0.5347633241096257,0.8615270543412403,0.0,0.28290805037094335,0.9944514803162856,0
0.8509592226195637,desync,0.5569515853049645,0.43120440474311145,1.0,0.12574718056185302,0.049876839232130765,0.20871608849767118,0
0.8509592226195637,closure_collapse,0.5569515853049645,0.7640777848048209,0.7289200082873007,0.0,0.0761981199915518,0.18953039806297697,0
0.8509592226195637,coupling_break,0.5569515853049645,0.641816258042624,0.8677741927522177,0.0,0.05519585565703061,0.13241178535046264,0
0.8509592226195637,temporal_shift,0.5569515853049645,0.7640777848048179,0.7289200082873036,0.0,0.07585383060313017,0.145960473362417,0
0.8509592226195637,continuity_block,0.5569515853049645,0.7640777848048209,0.7289200082873007,0.0,0.07587482654096117,0.15191417510315894,0
0.6164982187353116,desync,0.49771166287506446,0.6649450876668215,0.7485003980503104,0.0,0.25575417321283817,0.5085336754760691,0
0.6164982187353116,closure_collapse,0.49771166287506446,0.7607335254126376,0.654252305417551,0.0,0.1645624341853299,0.2889784795503125,0
0.6164982187353116,coupling_break,0.49771166287506446,0.6583704393810852,0.7559751061535375,0.0,0.27635686213039584,0.9111964264246518,0
0.6164982187353116,temporal_shift,0.49771166287506446,0.7607335254126386,0.6542523054175501,0.0,0.164687920490816,0.28162949923364594,0
0.6164982187353116,continuity_block,0.49771166287506446,0.7607335254126376,0.654252305417551,0.0,0.16465546269696202,0.2825902493717384,0
1.3289720505371294,desync,0.9581972078388132,0.9582009233717054,0.9999961222820798,0.0,0.04578977893225944,0.05034223683712667,0
1.3289720505371294,closure_collapse,0.9581972078388132,0.9581972078385738,0.9999999998958873,2.3947510641164627e-13,0.04640470886414372,0.05355973523407166,0
1.3289720505371294,coupling_break,0.9581972078388132,0.44347010867699915,1.0,0.514727099161814,0.19255348380165713,0.8159260489192265,0
1.3289720505371294,temporal_shift,0.9581972078388132,0.9581972078385761,0.9999999998958848,2.3714363805993344e-13,0.046792486620322316,0.0509103060288667,0
1.3289720505371294,continuity_block,0.9581972078388132,0.9581972078385738,0.9999999998958873,2.3947510641164627e-13,0.04659924735754917,0.051483489925397585,0
0.9169542890730547,desync,0.9352242840838167,0.9343756357414921,1.0,0.000848648342324676,0.06636724617346035,0.07844847210570065,0
0.9169542890730547,closure_collapse,0.9352242840838167,0.9352244170382724,0.9999998577299167,0.0,0.06535952397636424,0.0805333718410601,0
0.9169542890730547,coupling_break,0.9352242840838167,0.32173644232178583,1.0,0.6134878417620309,0.18138368786745956,0.8921472531225887,0
0.9169542890730547,temporal_shift,0.9352242840838167,0.9352244170382729,0.9999998577299163,0.0,0.06558032028584815,0.07490373586883994,0
0.9169542890730547,continuity_block,0.9352242840838167,0.9352244170382724,0.9999998577299167,0.0,0.0651691963126434,0.07489328677405835,0
0.6832029192628485,desync,0.6455884847557036,0.5038756585342524,1.0,0.1417128262214512,0.22529794233995176,1.0762312448546003,0
0.6832029192628485,closure_collapse,0.6455884847557036,0.3793246643056692,1.0,0.26626382045003444,0.2836323379311645,1.4722450547349708,0
0.6832029192628485,coupling_break,0.6455884847557036,0.37183257686904225,1.0,0.2737559078866614,0.1991223728011698,0.7849278864572748,0
0.6832029192628485,temporal_shift,0.6455884847557036,0.3793246643057023,1.0,0.26626382045000135,0.31778660829602534,1.1333541326828764,0
0.6832029192628485,continuity_block,0.6455884847557036,0.3793246643056692,1.0,0.26626382045003444,0.32242241701153745,1.2071396942975663,0
0.33744286874343654,desync,0.7526393652579982,0.2142633230017386,1.0,0.5383760422562597,0.17851636350308586,2.1114853264512985,0
0.33744286874343654,closure_collapse,0.7526393652579982,0.5683329805773976,1.0,0.18430638468060068,0.5118124780634199,1.1642191749612258,0
0.33744286874343654,coupling_break,0.7526393652579982,0.24473635717877595,1.0,0.5079030080792223,0.2509882998923655,1.1166172312848683,0
0.33744286874343654,temporal_shift,0.7526393652579982,0.5683329805773998,1.0,0.18430638468059846,0.5213755436740916,1.1088877288069967,0
0.33744286874343654,continuity_block,0.7526393652579982,0.5683329805773976,1.0,0.18430638468060068,0.519317197949986,1.086790516893862,0
0.6259781197195089,desync,0.27671885095106197,0.46739720513451055,0.5920421599701732,0.0,0.16708024717573472,0.5781083453981888,0
0.6259781197195089,closure_collapse,0.27671885095106197,0.47919811669586115,0.5774623089116697,0.0,0.20102569561266664,0.5148799688734566,0
0.6259781197195089,coupling_break,0.27671885095106197,0.1590948728628259,1.0,0.11762397808823608,0.06226248259446984,0.374846501996458,0
0.6259781197195089,temporal_shift,0.27671885095106197,0.4791981166958534,0.577462308911679,0.0,0.20150627796813214,0.48157739797269694,0
0.6259781197195089,continuity_block,0.27671885095106197,0.47919811669586115,0.5774623089116697,0.0,0.201014332241998,0.4783993036493374,0
0.11290089283430838,desync,0.4578502789359921,0.717110094548262,0.6384658120878424,0.0,0.3042809390952066,0.7548577241416508,0
0.11290089283430838,closure_collapse,0.4578502789359921,0.29135278225615335,1.0,0.16649749667983876,0.21372294446437196,1.441542845491349,0
0.11290089283430838,coupling_break,0.4578502789359921,0.21559119042028482,1.0,0.2422590885157073,0.1866811116054546,1.4031106024500426,0
0.11290089283430838,temporal_shift,0.4578502789359921,0.2913527822561524,1.0,0.1664974966798397,0.2217818766566694,1.3133566541722066,0
0.11290089283430838,continuity_block,0.4578502789359921,0.29135278225615335,1.0,0.16649749667983876,0.22048649728071246,1.2716971873343628,0
0.08965224573464886,desync,0.3718658151428507,0.1474422113725262,1.0,0.22442360377032453,0.14126165755217102,1.0380862770221997,0
0.08965224573464886,closure_collapse,0.3718658151428507,0.39113781427576283,0.9507283660014584,0.0,0.2302791245285648,1.6204854994785773,0
0.08965224573464886,coupling_break,0.3718658151428507,0.3413289562291277,1.0,0.03053685891372304,0.2128766942869475,1.6349462065169813,0
0.08965224573464886,temporal_shift,0.3718658151428507,0.39113781427576455,0.9507283660014542,0.0,0.24368250178320877,1.5877209791212106,0
0.08965224573464886,continuity_block,0.3718658151428507,0.39113781427576283,0.9507283660014584,0.0,0.24360518798494446,1.58863816898009,0
0.36758086900080933,desync,0.6131998167932076,0.32503992260838743,1.0,0.28815989418482013,0.15075342864734617,0.5673913519558976,0
0.36758086900080933,closure_collapse,0.6131998167932076,0.4563447067345324,1.0,0.15685511005867514,0.1691781568055351,0.680973232942469,0
0.36758086900080933,coupling_break,0.6131998167932076,0.25420910019528387,1.0,0.3589907165979237,0.1650256878506749,1.0614772608304563,0
0.36758086900080933,temporal_shift,0.6131998167932076,0.45634470673453137,1.0,0.1568551100586762,0.17078783335747946,0.6022679665834771,0
0.36758086900080933,continuity_block,0.6131998167932076,0.4563447067345324,1.0,0.15685511005867514,0.16388509027055956,0.574763696303276,0
0.8253603642923781,desync,0.674412273353095,0.8048213014503873,0.8379652378160521,0.0,0.08774055024647187,0.18417775974400435,0
0.8253603642923781,closure_collapse,0.674412273353095,0.6413471839702669,1.0,0.03306508938282804,0.14517560436091687,0.3331116625952353,0
0.8253603642923781,coupling_break,0.674412273353095,0.508717902350005,1.0,0.16569437100308992,0.20518871622403073,0.5621742512128387,0
0.8253603642923781,temporal_shift,0.674412273353095,0.6413471839702742,1.0,0.03306508938282071,0.1463508297583897,0.28419310157127037,0
0.8253603642923781,continuity_block,0.674412273353095,0.6413471839702669,1.0,0.03306508938282804,0.14889005687877982,0.2878892940534748,0
0.9841380980834802,desync,0.5085619833201762,0.7908074091718514,0.6430920820385874,0.0,0.05717194636452416,0.09203941379485263,0
0.9841380980834802,closure_collapse,0.5085619833201762,0.7668029134106504,0.6632238536912035,0.0,0.06534967878691755,0.11064050633116689,0
0.9841380980834802,coupling_break,0.5085619833201762,0.5213651655909122,0.9754429654812684,0.0,0.11751376335513875,0.29642834604097584,0
0.9841380980834802,temporal_shift,0.5085619833201762,0.766802913410651,0.6632238536912031,0.0,0.06510784367729383,0.10602670977596897,0
0.9841380980834802,continuity_block,0.5085619833201762,0.7668029134106504,0.6632238536912035,0.0,0.06514215752821706,0.10660009389161144,0
0.1362710388327839,desync,0.41708857507416286,0.4283264720954297,0.9737632440421768,0.0,0.3354725208507373,1.668485662956165,0
0.1362710388327839,closure_collapse,0.41708857507416286,0.39869486806012655,1.0,0.01839370701403631,0.192593912691285,0.8427054615324506,0
0.1362710388327839,coupling_break,0.41708857507416286,0.4326116776378913,0.9641176984752281,0.0,0.28890510289838267,1.1794406396741963,0
0.1362710388327839,temporal_shift,0.41708857507416286,0.39869486806013027,1.0,0.01839370701403259,0.19732174369167624,0.7266357575155514,0
0.1362710388327839,continuity_block,0.41708857507416286,0.39869486806012655,1.0,0.01839370701403631,0.20803005073212777,0.756545193612732,0
0.9659117159425747,desync,0.9764099453654046,0.9761448430865848,1.0,0.00026510227881981763,0.031203320559767045,0.03475037652419424,0
0.9659117159425747,closure_collapse,0.9764099453654046,0.9764099451371493,1.0,2.282553035470869e-10,0.030298024438958016,0.036270305424683714,0
0.9659117159425747,coupling_break,0.9764099453654046,0.22792154121334146,1.0,0.7484884041520632,0.18193663378304278,0.538033380157254,0
0.9659117159425747,temporal_shift,0.9764099453654046,0.9764099451371488,1.0,2.2825574763629675e-10,0.0303512944140103,0.03186811291789841,0
0.9659117159425747,continuity_block,0.9764099453654046,0.9764099451371493,1.0,2.282553035470869e-10,0.029825462915511136,0.03160468280783631,0
0.24668951310564707,desync,0.3190328974428611,0.6188280749020802,0.5155436709004979,0.0,0.09868972410518997,0.3744009685242471,0
0.24668951310564707,closure_collapse,0.3190328974428611,0.43854328142893073,0.7274832630671928,0.0,0.19867537767628163,0.6463978513452545,0
0.24668951310564707,coupling_break,0.3190328974428611,0.10676058782596369,1.0,0.21227230961689741,0.04855170400215235,0.43435134313578394,0
0.24668951310564707,temporal_shift,0.3190328974428611,0.4385432814289169,0.7274832630672158,0.0,0.19728218041574438,0.6154129715382336,0
0.24668951310564707,continuity_block,0.3190328974428611,0.43854328142893073,0.7274832630671928,0.0,0.1975524357713276,0.616773390530182,0
0.21800382579543776,desync,0.438604747678975,0.42376928192957275,1.0,0.014835465749402255,0.05936731669119455,0.18364103603333837,0
0.21800382579543776,closure_collapse,0.438604747678975,0.36058271466814096,1.0,0.07802203301083405,0.23149954101261255,0.9170420203533916,0
0.21800382579543776,coupling_break,0.438604747678975,0.22254456474766762,1.0,0.21606018293130738,0.17676409604236448,1.0901025726515885,0
0.21800382579543776,temporal_shift,0.438604747678975,0.36058271466814096,1.0,0.07802203301083405,0.23392385790836567,0.8473695849620372,0
0.21800382579543776,continuity_block,0.438604747678975,0.36058271466814096,1.0,0.07802203301083405,0.23128534493822475,0.8426852329412675,0
0.9452373368240866,desync,0.5516270661246965,0.2210394702563669,1.0,0.3305875958683296,0.03153459366048031,0.12571063340316693,0
0.9452373368240866,closure_collapse,0.5516270661246965,0.8242722037510416,0.669229246779725,0.0,0.0661686352569093,0.15955083047768706,0
0.9452373368240866,coupling_break,0.5516270661246965,0.403106592783587,1.0,0.14852047334110946,0.12585565891821637,0.75016155571159,0
0.9452373368240866,temporal_shift,0.5516270661246965,0.8242722037510152,0.6692292467797464,0.0,0.06590113617909654,0.15128872066714363,0
0.9452373368240866,continuity_block,0.5516270661246965,0.8242722037510416,0.669229246779725,0.0,0.06589294153701974,0.1499695013808618,0
1.071146117045101,desync,0.794833951533122,0.7922688666138639,1.0,0.0025650849192581093,0.11818875259188721,0.1905947939590361,0
1.071146117045101,closure_collapse,0.794833951533122,0.795211027706009,0.999525816091953,0.0,0.11855055944728043,0.2006022154078958,0
1.071146117045101,coupling_break,0.794833951533122,0.4592876616361475,1.0,0.3355462898969745,0.30970987707304004,1.2118218976675563,0
1.071146117045101,temporal_shift,0.794833951533122,0.7952110277059999,0.9995258160919644,0.0,0.118556859876074,0.18724584920492976,0
1.071146117045101,continuity_block,0.794833951533122,0.795211027706009,0.999525816091953,0.0,0.12009364099736608,0.18622134901549545,0
0.2751859360438255,desync,0.506591118060217,0.5344801696172241,0.9478202312505581,0.0,0.1088607009845459,0.5571383149235942,0
0.2751859360438255,closure_collapse,0.506591118060217,0.361762783438604,1.0,0.14482833462161293,0.09080215760992666,0.42700581089364464,0
0.2751859360438255,coupling_break,0.506591118060217,0.330323958400429,1.0,0.17626715965978795,0.08397269539880658,0.440868400200822,0
0.2751859360438255,temporal_shift,0.506591118060217,0.36176278343860674,1.0,0.1448283346216102,0.08853344765635363,0.3411457028882019,0
0.2751859360438255,continuity_block,0.506591118060217,0.361762783438604,1.0,0.14482833462161293,0.08627208246425469,0.3297660772682004,0
0.24061784435476913,desync,0.4517831581389556,0.7370654083620152,0.6129485293329138,0.0,0.21200068622527324,0.63667784822126,0
0.24061784435476913,closure_collapse,0.4517831581389556,0.8083946702615316,0.5588645926338287,0.0,0.10465146161003791,0.2638694223439423,0
0.24061784435476913,coupling_break,0.4517831581389556,0.5342955034569854,0.8455679584261568,0.0,0.18865697617332786,0.667924299323726,0
0.24061784435476913,temporal_shift,0.4517831581389556,0.8083946702615252,0.5588645926338331,0.0,0.11577070388889193,0.25060659187088397,0
0.24061784435476913,continuity_block,0.4517831581389556,0.8083946702615316,0.5588645926338287,0.0,0.11262900176760882,0.249295564592168,0
0.15693973135151768,desync,0.38125962102005884,0.5266622412795265,0.7239167554928495,0.0,0.2634767158615695,1.2209850751392708,0
0.15693973135151768,closure_collapse,0.38125962102005884,0.352039642675535,1.0,0.029219978344523834,0.2741458096861707,1.5688539433999305,0
0.15693973135151768,coupling_break,0.38125962102005884,0.2494645471278787,1.0,0.13179507389218015,0.19051095926868186,1.2783485731024447,0
0.15693973135151768,temporal_shift,0.38125962102005884,0.35203964267554916,1.0,0.02921997834450968,0.28307193295194766,1.327861145588386,0
0.15693973135151768,continuity_block,0.38125962102005884,0.352039642675535,1.0,0.029219978344523834,0.28132006962632555,1.3192742645400828,0
1.4644350277957272,desync,0.9518990520702036,0.9519014898118608,0.9999974389769498,0.0,0.013652288417924874,0.015636926885288734,0
1.4644350277957272,closure_collapse,0.9518990520702036,0.9518990520726226,0.9999999998924056,0.0,0.0134228132926969,0.018738088369273095,0
1.4644350277957272,coupling_break,0.9518990520702036,0.5880930845254803,1.0,0.3638059675447234,0.08917285672303848,0.22843126759269963,0
1.4644350277957272,temporal_shift,0.9518990520702036,0.9518990520726277,0.9999999998924003,0.0,0.013695415648463105,0.015156483321697617,0
1.4644350277957272,continuity_block,0.9518990520702036,0.9518990520726226,0.9999999998924056,0.0,0.013615358995876181,0.016050773112197384,0
0.355917027870125,desync,0.740008231254071,0.8038821029549189,0.9205432344393364,0.0,0.2190048874599707,0.3123673519321946,0
0.355917027870125,closure_collapse,0.740008231254071,0.18310346859552207,1.0,0.5569047626585489,0.22391999436624185,1.7453137573237347,0
0.355917027870125,coupling_break,0.740008231254071,0.11995230527938422,1.0,0.6200559259746867,0.1557727630820613,1.4036443355972927,0
0.355917027870125,temporal_shift,0.740008231254071,0.18310346859553264,1.0,0.5569047626585384,0.28071703363743233,1.5525803399626628,0
0.355917027870125,continuity_block,0.740008231254071,0.18310346859552207,1.0,0.5569047626585489,0.2566906405152269,1.6064909082147198,0
0.578133060904199,desync,0.4550276460523538,0.5425682207173161,0.8386551747666079,0.0,0.053670468980473285,0.12265964351114772,0
0.578133060904199,closure_collapse,0.4550276460523538,0.702967092600413,0.6472957991595137,0.0,0.05324619077642628,0.18818838914402763,0
0.578133060904199,coupling_break,0.4550276460523538,0.37177491802485874,1.0,0.08325272802749506,0.07232885640593095,0.2989069273995111,0
0.578133060904199,temporal_shift,0.4550276460523538,0.702967092600415,0.6472957991595119,0.0,0.053055646573925586,0.13295806768150661,0
0.578133060904199,continuity_block,0.4550276460523538,0.702967092600413,0.6472957991595137,0.0,0.052965884063216395,0.14213247754823363,0
0.3375767424679442,desync,0.3261257204170737,0.35638230101231705,0.9151007763269711,0.0,0.10559742866323882,0.4133312801965394,0
0.3375767424679442,closure_collapse,0.3261257204170737,0.6150000720892952,0.5302856620099602,0.0,0.14318673379387487,0.3284933906141164,0
0.3375767424679442,coupling_break,0.3261257204170737,0.4160150361637845,0.7839277237332493,0.0,0.21795257203830842,0.4647685944203064,0
0.3375767424679442,temporal_shift,0.3261257204170737,0.6150000720892941,0.5302856620099612,0.0,0.16694530242516514,0.3077957772390206,0
0.3375767424679442,continuity_block,0.3261257204170737,0.6150000720892952,0.5302856620099602,0.0,0.17870702213658485,0.31629387260309544,0
1.2777068643597544,desync,0.8860041340272105,0.8866753870344338,0.9992429550690555,0.0,0.10075371582424897,0.12935005343456923,0
1.2777068643597544,closure_collapse,0.8860041340272105,0.8860041441379574,0.9999999884755089,0.0,0.09821488701560566,0.1571103947498491,0
1.2777068643597544,coupling_break,0.8860041340272105,0.5517543473202832,1.0,0.3342497867069273,0.20193286659807713,0.5045795519383763,0
1.2777068643597544,temporal_shift,0.8860041340272105,0.8860041441379569,0.9999999884755093,0.0,0.11396804621405754,0.14545530252204422,0
1.2777068643597544,continuity_block,0.8860041340272105,0.8860041441379574,0.9999999884755089,0.0,0.1370855615809249,0.1792021232465939,0
1.3362160264791267,desync,0.9236595207509367,0.9241646428903775,0.9994534283006042,0.0,0.014119345598575972,0.01764709283230811,0
1.3362160264791267,closure_collapse,0.9236595207509367,0.9236595200067832,1.0,7.441535165852997e-10,0.013606710925710641,0.022174279853959578,0
1.3362160264791267,coupling_break,0.9236595207509367,0.538835065343156,1.0,0.38482445540778076,0.05798963805684881,0.13207904574667623,0
1.3362160264791267,temporal_shift,0.9236595207509367,0.9236595200067815,1.0,7.441551819198367e-10,0.01441438141214113,0.017063222738443157,0
1.3362160264791267,continuity_block,0.9236595207509367,0.9236595200067832,1.0,7.441535165852997e-10,0.014459304204864742,0.016821874807580923,0
1.0237156289206453,desync,0.8392270719598559,0.9244866211203633,0.907776329799169,0.0,0.1435470508451986,0.21846512024765405,0
1.0237156289206453,closure_collapse,0.8392270719598559,0.8198469436797352,1.0,0.0193801282801207,0.18956214887576622,0.3236961038456998,0
1.0237156289206453,coupling_break,0.8392270719598559,0.5468963704968616,1.0,0.29233070146299434,0.13460080781203426,0.43884922588858416,0
1.0237156289206453,temporal_shift,0.8392270719598559,0.8198469436797337,1.0,0.019380128280122255,0.19056779977664695,0.2856133381563963,0
1.0237156289206453,continuity_block,0.8392270719598559,0.8198469436797352,1.0,0.0193801282801207,0.1896409027675815,0.28459845899172925,0
0.4242843487996355,desync,0.32259331495306476,0.3583166575523595,0.9003023109967897,0.0,0.16552371916904207,0.7974923720071013,0
0.4242843487996355,closure_collapse,0.32259331495306476,0.7836892728052689,0.41163421027463687,0.0,0.17754951213235548,0.40414704420242853,0
0.4242843487996355,coupling_break,0.32259331495306476,0.4565867967669015,0.706532289515816,0.0,0.3064273734916826,1.4194122465092187,0
0.4242843487996355,temporal_shift,0.32259331495306476,0.7836892728052736,0.4116342102746344,0.0,0.1777697664782228,0.3895593657846696,0
0.4242843487996355,continuity_block,0.32259331495306476,0.7836892728052689,0.41163421027463687,0.0,0.17787232092790717,0.3929899033242726,0
0.11171905621949874,desync,0.24419635622258834,0.4917435190982102,0.49659293247169073,0.0,0.37740930189810895,1.6851300070937,0
