N,sim,K,alpha_c,beta_c,collective_closure,cross_prediction_error,closure_convergence,high_closure_frac,final_order
3,193,0.19705412571435477,0.12285834836027416,0.053787709719047276,0.5442249880184398,0.2900271352245279,0.5674759859201696,0.6666666666666666,0.6637114388391093
3,194,0.9639972125842515,0.15336695189731592,0.006567811276299836,0.9220831597948497,0.0005171674603293741,0.9439142345759686,1.0,0.9691243367867816
3,195,0.8407422726894864,0.15697094935809958,0.5101711395047505,0.5194409270897483,0.09572733235827559,0.9286872264288988,1.0,0.9096940546506622
3,196,0.36971756440842507,0.1942421014719588,0.09530977011019906,0.878694336187934,0.019446414058472587,0.922247826308223,1.0,0.9371567140020851
3,197,0.5385049778546118,0.1312219048121599,0.4421407060761958,0.32290036553627854,0.5226684924884125,0.8737703017757127,0.0,0.6079195876540385
3,198,0.8241206347442852,0.25567569435692966,0.08204754288014868,0.27615523222572497,0.25927949353398455,0.24821468741493558,0.0,0.2494090999689405
3,199,0.5080810564755927,0.13788054157174962,0.05247393437426109,0.6480218509132516,0.0702112496164335,0.6359101357333736,0.6666666666666666,0.7612937533832848
3,200,0.6219002679944076,0.13744490372400603,0.4666717181971338,0.457433083499738,0.33931479853056895,0.9497827739746847,1.0,0.9042555570573557
3,201,0.13679599569839784,0.22814593248807646,0.04793455881542295,0.2640060544178767,0.5045609256653801,0.0,0.0,0.3706308920145772
3,202,0.8808026480482273,0.16614842265461338,0.8201657423036874,0.8424994558259554,0.0014399126893435653,0.9752684957072236,1.0,0.9235363711042629
3,203,0.8267153423168839,0.059512117043425364,0.6237793421979131,0.6440649103815979,0.011645476818130968,0.9763603709504182,1.0,0.8810968771207475
3,204,0.8160240830945041,0.16840295943427525,0.009313528325504299,0.6051613510896167,0.1942233786280337,0.4302655936100309,0.6666666666666666,0.6647146662658561
3,205,0.8939032208221751,0.2006048510068119,0.05442666254908363,0.8331688325799491,0.025289712047165232,0.8753941109362612,1.0,0.9156662856987146
3,206,0.8098912829793365,0.2565869020929359,0.6486735468959541,0.9347817310213031,0.0012325789335548626,0.9832377702202142,1.0,0.9669836324723876
3,207,0.9715465427330038,0.2394175575055873,0.6978156912754363,0.9309398486938593,0.004779850161368142,0.9846252355164303,1.0,0.9663063813668394
3,208,0.24889784117314762,0.24943980906298702,0.1090002296793746,0.9390332600482079,0.015001343024555358,0.9707970061569131,1.0,0.9767107664957227
3,209,0.02855876054715978,0.2661775306693671,0.0009085980670445035,0.5464116887537536,0.4072488318017153,0.40678535568158014,0.6666666666666666,0.6747103074824082
3,210,0.6821167948475526,0.23415612936065638,0.31029784532904797,0.2741051747631557,0.4035066098364813,0.20104134089972003,0.0,0.44271315184586485
3,211,0.8454202647872426,0.21889892233880026,0.39591293766791347,0.5393043739222374,0.14806660437591493,0.6642752591839247,0.6666666666666666,0.5037031556230819
3,212,0.4090755899279154,0.29169031089628344,0.07747027070882855,0.9148646138495647,0.007206101181541562,0.9451518693971483,1.0,0.956695347873233
3,213,0.08190120478184237,0.28988088555665537,0.06271354236942735,0.0970207173153965,0.3312720660025908,0.0,0.0,0.16812691856864437
3,214,0.8440210220847204,0.23555605773024635,0.7805683448034629,0.5361901952953917,0.06795818633266197,0.6649973165337508,0.0,0.42105011469152065
3,215,0.18264120808374396,0.07713031723909584,0.07550660375561141,0.479506390097863,0.159464901786026,0.74775782860794,0.6666666666666666,0.9294936574280342
3,216,0.7731744470297086,0.2256403069606815,0.45181574775131533,0.26600814447109505,0.2653599079456191,0.726199259266656,0.0,0.7024163028151276
3,217,0.6780329945367463,0.14593771960059082,0.5389416374553815,0.5393410168544883,0.1549200952402949,0.9119651004584364,1.0,0.8224216870094555
3,218,0.4573445338462647,0.26824084811589827,0.09263085175891243,0.5384205891072313,0.37043914403976963,0.19299147185187415,0.0,0.4129815503422101
3,219,0.8524017663139615,0.29548380651025646,0.157805100547091,0.7986150177243768,0.041997348086649566,0.8787394877350932,1.0,0.8944563147289876
3,220,0.2485960342417446,0.268897123110634,0.1680388384206795,0.48576198767253553,0.06044190870794705,0.23211067797800433,0.0,0.39484735571413315
3,221,0.8285943684830649,0.10697318570262183,0.23594735118599316,0.8346552255808473,0.001693453554888991,0.9695767975419871,1.0,0.9475738653177932
3,222,0.21543855067405382,0.20570633451116044,0.20706596603858662,0.814562660676184,0.01842173326358414,0.9243408593153802,1.0,0.9137984869480317
3,223,0.06130468088277741,0.14179933476326745,0.05943250481439022,0.45126017690677256,0.464571111541433,0.4645519921393386,0.3333333333333333,0.5538419366357508
3,224,0.4388168246968681,0.13415804751631988,0.17400212802637458,0.5285272586060794,0.4295899232207809,0.5035093946964209,0.6666666666666666,0.40143396050479146
3,225,0.9817635056530863,0.15365976197089282,0.17197694439193467,0.6251521553207459,0.07827480367623127,0.7669473987924754,1.0,0.7747826525325237
3,226,0.025409507504188356,0.13003178559072726,0.023774907597939307,0.591526871449771,0.49600940246482833,0.505027868252107,0.6666666666666666,0.5331417260080764
3,227,0.028006884094339823,0.06538384954932143,0.012002484863049839,0.25801079940965416,0.6510131642536259,0.5663923109138594,0.0,0.48215998104103724
3,228,0.46407022503446305,0.068203015550945,0.36681521508621195,0.4734142531293863,0.08829837831124082,0.8351771358608755,0.0,0.4674409246553185
3,229,0.2257129374519451,0.19816017479399478,0.07788245330345382,0.6151562554234082,0.39096348234624884,0.5490475105543073,0.6666666666666666,0.6235912686632838
3,230,0.24973202397203575,0.055619937154607516,0.20663676841854886,0.5556494907843874,0.34879873405392575,0.9402444620844463,1.0,0.8811705601589063
3,231,0.4194445422592551,0.18929975563815138,0.3184255332006099,0.970568310080628,0.0039045723216387927,0.9927047155590215,1.0,0.9875406780917665
3,232,0.1791667058541413,0.21693225628084717,0.08552617955120177,0.45074956234018393,0.39210048387724844,0.3243023359822912,0.0,0.32790120163583525
3,233,0.23958174207427996,0.27290748859866526,0.08347855656134481,0.29902023345157763,0.6379403920133019,0.22512339215938593,0.0,0.4622289127636811
3,234,0.8585035775881165,0.11479922607947625,0.5071798464396698,0.8872522909783538,0.01752549240410518,0.996801689307385,1.0,0.9903214617106636
3,235,0.18477422280543787,0.0602072112177081,0.17402902621712021,0.3203701525502937,0.4407242436800726,0.6708067356807783,0.0,0.4187245675767361
3,236,0.9744881454389697,0.11887982584300909,0.06951319508888275,0.5966765245761134,0.015169315458360406,0.6411611145837759,0.6666666666666666,0.6775560491640168
3,237,0.41809201629200243,0.2256175670282094,0.11453741613133102,0.5361247017880799,0.031094368097495672,0.4492292287888281,0.6666666666666666,0.6555969655183357
3,238,0.6685248105069882,0.24899630642302195,0.10984865200863111,0.6380883560347573,0.1550334662035097,0.6574229733124491,0.6666666666666666,0.7433031620264156
3,239,0.047123174482258334,0.20328551862889582,0.045471432588247734,0.4119583130056385,0.5681227700616277,0.5166994327655317,0.0,0.5092895142779085
3,240,0.26084479650576964,0.2853041277132327,0.1088578555972388,0.2665782838690479,0.4129340259053836,0.34880160634505597,0.3333333333333333,0.739206356728697
3,241,0.7423999866534954,0.2487159480828537,0.15727606463570273,0.7748747244988002,0.034633910945664065,0.8610963294729927,1.0,0.8832515659399525
3,242,0.7353736355854978,0.1235300980815461,0.46349993627817004,0.4095778096066999,0.3378118252728483,0.9260268771696082,0.0,0.8110225063768727
3,243,0.18602256417772567,0.2077142235612841,0.14515560731764274,0.35020238047993707,0.49570399969902307,0.6728269230604808,0.0,0.6831734751299805
3,244,0.9040010705022412,0.16946862552650022,0.30441067070413075,0.9197437729029716,0.032981263672070195,0.9734722100697288,1.0,0.9593522960277397
3,245,0.6912955021951963,0.22535657327150949,0.04023523518887803,0.5818662041468342,0.45310971768680464,0.7297432387278942,1.0,0.8608493226215677
3,246,0.7387460651496639,0.1159425113724855,0.5763796592472797,0.40551679246475547,0.039496335199014555,0.7162925519141723,0.0,0.37776939676588106
3,247,0.07855947792132101,0.10450230440124521,0.06740358287816448,0.5000089210217197,0.11122240810941204,0.7218199382251398,0.6666666666666666,0.894280778317945
3,248,0.6822978168971333,0.2565782633913249,0.1044837113954175,0.8235180319544412,0.04625949715299613,0.8771583152118252,1.0,0.9098178321305551
3,249,0.06900537270443441,0.09041105187042868,0.04938179523594363,0.43395341007020305,0.4553818036841751,0.8728749284876316,0.0,0.20000023988639953
3,250,0.5417242832752831,0.1844059263806137,0.11720427477644475,0.9099787292544469,0.04351725390867776,0.9533400310154387,1.0,0.956490704833103
3,251,0.5370082388527874,0.2920741876710873,0.35499130419747704,0.2569722721087543,0.4284342846496599,0.4993186767943898,0.0,0.18168628254103625
3,252,0.2215447596602037,0.26358217525032124,0.04591503859345727,0.4768894000007647,0.6532286425590371,0.8321432599925069,1.0,0.9774894035858774
3,253,0.016339256296096782,0.29866884799155874,0.00029992514917513973,0.4370981429003258,0.47293540609254486,0.4017042350005522,0.0,0.4227614182831631
3,254,0.33288153679419397,0.275734315184153,0.12427800378265139,0.3628398222632035,0.522616528883015,0.7562110113159798,0.0,0.74529575953237
3,255,0.19691565708211878,0.07284375098145147,0.09985553899926723,0.5128920539026129,0.439620696985409,0.7748998391599492,0.6666666666666666,0.6217674129001965
3,256,0.6189370976708128,0.22424431131088712,0.4856705413534878,0.9370375582375823,0.021758100568838673,0.9850047136807863,1.0,0.9720957722996526
3,257,0.09730970651656046,0.2301622872594099,0.011454189868285768,0.3883079719168255,0.5794720482125715,0.7779454820716035,1.0,0.9496206278268837
3,258,0.9999658221839445,0.08175905281680755,0.11635265918133243,0.7884079341605346,0.0027269642080101826,0.9117201918561876,1.0,0.9011331091791839
3,259,0.23360246030157028,0.09889882790379469,0.23290075607617838,0.5497354379262683,0.03753590669329553,0.684101325534245,0.6666666666666666,0.5052638721407969
3,260,0.942544542222145,0.21240136667661336,0.06754633800090494,0.874718781591505,0.025404495809653635,0.9273152006617438,1.0,0.9431126075592815
3,261,0.478069795809666,0.08045362001956656,0.0941215330286995,0.511186175226978,0.24110334176064255,0.7036433932382212,0.3333333333333333,0.5907889232578853
3,262,0.7458504350270584,0.29869403875965467,0.7347395895699153,0.7188548033580666,0.05724654407982254,0.9136459871397179,1.0,0.8456951655154
3,263,0.03022924805497118,0.26345503075938476,0.021025615805519655,0.3575914314917162,0.5873302569507556,0.6095546432698022,0.3333333333333333,0.810537215537814
3,264,0.4469177987096411,0.24623370966210611,0.2839114863247066,0.5246641416597435,0.2411316496030174,0.5055014799329168,0.0,0.41977713267899824
3,265,0.15018013477886438,0.2172728189145544,0.06684822460150294,0.2143450681014633,0.30723341657949277,0.0,0.0,0.5141539794656425
3,266,0.7528781093108584,0.2761277655376604,0.7211463651705031,0.8350270825987057,0.005522429638473651,0.9590128652753491,1.0,0.9139447494262265
3,267,0.3388928083278455,0.22236918241158843,0.23161977815067686,0.571917652655666,0.302684665920076,0.366054922496463,0.3333333333333333,0.44456178741510416
3,268,0.6348521280450317,0.08587959221739606,0.5287616379911516,0.6370163749609659,0.03058342750377448,0.935303230616204,1.0,0.7888805843591835
3,269,0.8185914911148267,0.22566468565438413,0.18860519024862657,0.5187063680555187,0.21310425069082772,0.8258895303103082,1.0,0.8149658705332513
3,270,0.44826686500271695,0.29880184819718164,0.19580618427559776,0.4744990325533001,0.4053363194034436,0.8588233890476809,1.0,0.900339323285875
3,271,0.043567398309032224,0.19523031189235351,0.037086175617861566,0.3116777572302517,0.5035077087694936,0.4933562233199017,0.0,0.43013771758047603
3,272,0.4053577037029167,0.15558574929040792,0.15906242660449435,0.25006777913756945,0.3790147144182739,0.7755512721780997,0.0,0.7253888755889707
3,273,0.8014594498572869,0.19900268949213534,0.7721878123166552,0.6413970634790943,0.07153011090012901,0.8668726591355553,1.0,0.7275939348450704
3,274,0.9634006393445785,0.12346731019680303,0.6481307617572374,0.5837381123003874,0.07406277955161415,0.8859597429776687,1.0,0.7040173974684859
3,275,0.760368299611078,0.1649150518793039,0.3336155431569319,0.5388235970251657,0.07341584637041042,0.8777277692087517,1.0,0.9279626533868107
3,276,0.2011908210965333,0.14792275447859765,0.13748009400833827,0.3828195326671917,0.7121675416531419,0.7359100943647034,0.0,0.6106661881000656
3,277,0.06717868861912746,0.28770952502707536,0.000512222317793555,0.3312222804686374,0.517152869368656,0.572811322878942,0.0,0.5469158981488446
3,278,0.5543297810695887,0.09211458498451487,0.2033041075083737,0.5288889843831193,0.18957261997833882,0.8381611922408372,0.6666666666666666,0.5153425682925244
3,279,0.8868750306390012,0.2197534897471769,0.5169865615454031,0.9574436151084498,0.007594456008501304,0.9922542184834653,1.0,0.9835970307415128
3,280,0.057747797818134106,0.1280969263974382,0.013761702613823592,0.24055640078931617,0.27647665857175696,0.0,0.0,0.5403464582127299
3,281,0.22807855417546108,0.2133010317495086,0.1883137035363918,0.5086578287087714,0.18293709964448315,0.9053328114546172,1.0,0.889967269349585
3,282,0.793445547659653,0.1326886547311778,0.5389143845319548,0.5794736153878463,0.22408701413928056,0.8169528255057578,0.6666666666666666,0.6065959740399636
3,283,0.5331700964529609,0.2148955317202223,0.060861182063562926,0.41498100361164564,0.3911671629643925,0.7054558432788358,0.6666666666666666,0.9159133643577096
3,284,0.3239395986912834,0.16959376096445544,0.12409281196068418,0.5033711188354325,0.4748793267365894,0.6091057234731496,0.3333333333333333,0.45419461285648255
3,285,0.7812756719650976,0.18230650692240458,0.30582207446316473,0.49741498312949245,0.10111939577667733,0.9084202354202707,1.0,0.9371673165609749
3,286,0.1638459168690094,0.13123323765697814,0.010077350713641743,0.3513210275925583,0.5478300198675986,0.8790731071170759,0.0,0.6466118761720335
3,287,0.5606738958142763,0.24659619814623684,0.02820583407707934,0.4356283665805941,0.46531700879167603,0.7354157981433843,1.0,0.9412085621814704
3,288,0.5283885272821819,0.19298121942444557,0.4221254258315766,0.5690138334258069,0.07561433121402343,0.664796692164628,0.6666666666666666,0.48030015591528935
3,289,0.08108937674656924,0.20714675090099877,0.06271420244515528,0.26423477251175814,0.3959956372953661,0.09908239001327723,0.0,0.34595846910540623
3,290,0.6337382893489875,0.28104618256058805,0.1874706786580931,0.9710084546693972,0.004857531470272524,0.9898015007509404,1.0,0.9903870110481598
3,291,0.8728581999081753,0.2571622707170808,0.17873043035385847,0.5755531947710463,0.2965112600927007,0.6842032585900351,0.6666666666666666,0.7488713472005735
3,292,0.9903839318171865,0.1889186190027115,0.05674187257097905,0.8542560967267399,0.0235491607942461,0.9027961670376743,1.0,0.9333663733056334
3,293,0.09662009733772459,0.06055647845322186,0.035701826761088455,0.30491127124932466,0.4007558926761974,0.8199026093162398,0.0,0.3057971949573199
3,294,0.6604220207610952,0.25135614083180946,0.027194195723878836,0.5540876399642959,0.03891557691142735,0.3291011239338435,0.6666666666666666,0.6981246829464695
3,295,0.0366772618409108,0.07086204155420874,0.005142127541774972,0.22985907574932643,0.5993879152963246,0.09151337984067998,0.0,0.618068047213215
3,296,0.09375268793163405,0.24477279251886724,0.0594795281440311,0.4787652797917561,0.3980031140909119,0.7726377855029736,0.6666666666666666,0.7782418312554062
3,297,0.3380163195904622,0.22942971688876312,0.24175674806378514,0.6745214441273534,0.2031893033235083,0.714119517574298,1.0,0.7014134547806217
3,298,0.6707807313048648,0.24099869245237493,0.5904528438743661,0.9716743489786775,0.003877355131507517,0.9944781851620914,1.0,0.9878531476205555
3,299,0.8972324294873718,0.22919876692573538,0.6984129094854088,0.6004508461093618,0.0988334680335498,0.8876855844368015,1.0,0.7987358885555025
5,0,0.16978364080586028,0.20142707913193209,0.033281794282225434,0.19091767989659847,0.6244148406122645,0.0,0.0,0.2131116290902378
5,1,0.16643138812907365,0.2776041519716862,0.055896504053821953,0.170218931704719,0.20500616607504124,0.0,0.0,0.3010981938269963
5,2,0.4919614209714961,0.10260926431286847,0.3862218162788176,0.28835969807329814,0.16282643123882357,0.8376774999174198,0.0,0.8023816155000546
5,3,0.6083325703230364,0.10706267690300654,0.5889213430695243,0.27518657250916473,0.2271891511610722,0.9297529919200611,0.0,0.7429571899318826
5,4,0.6640776008492617,0.11026285819569255,0.10483587514255317,0.899034989408354,4.699872882985598e-05,0.9655991712186096,1.0,0.9767411459502626
5,5,0.21394068466870053,0.2798246386126857,0.042790211158075776,0.21327973182991805,0.521416746093853,0.3927767406874434,0.0,0.7805930450766254
5,6,0.8003508934148822,0.11719438882497722,0.6913468852922648,0.8552384700288987,2.6040177950515e-05,0.9723479399460857,1.0,0.9496119223351793
5,7,0.7334624981836211,0.20763037394674294,0.25678174508017,0.6970474940495128,0.023044681153347856,0.8063734339190137,1.0,0.9025584211810639
5,8,0.5218560058956717,0.2109073432774496,0.35079828767164073,0.9294204542492485,0.0009697572204793462,0.9633053524496925,1.0,0.968395774323822
5,9,0.8963800632804138,0.29680844978295995,0.3861243383596266,0.44875166730796123,0.03138824282017855,0.37399830075296026,0.0,0.427230897578354
5,10,0.5966309766766886,0.2558079082610016,0.007458621530779737,0.6201348804506595,0.0007243396114758703,0.5558662208159793,1.0,0.7786843743117877
5,11,0.42881971429133603,0.15718578479799622,0.19171832953351384,0.5426736933242126,0.031676581212036696,0.7204086327406262,0.8,0.6981787593030678
5,12,0.5521358448406837,0.2814902551664732,0.09556616722665884,0.291544016747598,0.46541713782368654,0.0,0.0,0.4170668304857807
5,13,0.35021695109464346,0.10934621815626726,0.27906904979492675,0.5618489026573804,0.08257076073603055,0.70961081799659,0.8,0.6749046656972711
5,14,0.7951112857160482,0.28985741482666316,0.49077936769694025,0.3490748902898603,0.034145899078163774,0.2617217445660557,0.0,0.29038517565242744
5,15,0.4599351858122376,0.20025517065133797,0.24858699392305017,0.24424531100570546,0.4114857022713938,0.49811160951212274,0.0,0.07962942936479257
5,16,0.222414712576252,0.19500203575630576,0.1281825454693032,0.25631220555911194,0.3304423736761295,0.0,0.0,0.5561377522209355
5,17,0.2657379507248261,0.28165837870632854,0.0935972786362548,0.19984399021878152,0.3852249247323815,0.13830398157782964,0.0,0.20024005199019146
5,18,0.07303925366698916,0.2533230514507456,0.03685644090602689,0.18768347033026994,0.47941588029815163,0.0,0.0,0.3267040923698809
5,19,0.9938850976332834,0.190258736892488,0.8633828066159513,0.8725198504460315,2.9121084970476572e-05,0.9615363130578665,1.0,0.9413101831808806
5,20,0.7935173118337783,0.1618876810319786,0.37074172132431665,0.4844759782222458,0.11043543583137919,0.7390008776996211,0.6,0.7382034835273188
5,21,0.9818072276600434,0.1064283170268042,0.8180963996996915,0.42612083322656213,0.014057995543862417,0.97656580722095,0.4,0.8960333464550874
5,22,0.6365249952088695,0.08507451878800786,0.5308568041840817,0.4817128348485204,0.09581855982484631,0.8405072173282654,0.0,0.5993277671120899
5,23,0.9746746790023274,0.24954977010017687,0.42995309127793874,0.5008089848978448,0.029718587479148593,0.5937894762547238,0.2,0.5843548055769908
5,24,0.5013249197114076,0.15115246454951148,0.2521359774875249,0.8048195178852001,0.00021990555339267208,0.8689765252893672,1.0,0.8968608732919631
5,25,0.6403426394774423,0.22575480659699687,0.2502077731006386,0.43387788494568075,0.02999050172470724,0.9396963982239667,1.0,0.8928957848250023
5,26,0.9117080313239073,0.11370155835871663,0.17444093025709909,0.7048729211895539,0.014491298967691,0.8458807983640929,1.0,0.913152773067292
5,27,0.13053520661645202,0.24626611410554433,0.06917990329591527,0.3264419849827971,0.440708504845139,0.0,0.0,0.38197980652876823
5,28,0.06396551953430141,0.11192188678753072,0.036038539770658407,0.23429029755916125,0.18210924631566888,0.0,0.0,0.11503148473349592
5,29,0.8424479849228866,0.18029631453329403,0.4254444039569893,0.6764342264571889,0.04147044585035901,0.8073493874328851,1.0,0.8163397493555316
5,30,0.8565154000105595,0.298986718427838,0.5417939686232024,0.29762699162715306,0.24270606262921507,0.2599501928865642,0.0,0.6489328883557257
5,31,0.9015662359464428,0.2134807712225198,0.40272686767810617,0.36785550186983357,0.21017923945006906,0.6583909593802884,0.0,0.6470914993237643
5,32,0.9958063689944877,0.23132300935158878,0.6772207643378773,0.4057263564261331,0.019206537371415887,0.8794243486689615,0.8,0.8530664591163692
5,33,0.8350483849843511,0.2241220420957276,0.4066131924401514,0.685854781147956,0.04035342140582337,0.572239360599929,0.8,0.7432948098363151
5,34,0.4856322572008741,0.2656916961956063,0.1779911747435776,0.43879383857728554,0.3031263050745199,0.2674050059601648,0.0,0.3857162845505105
5,35,0.9715098000247266,0.16512286237247387,0.13860629499024862,0.4140420352616915,0.28000117454962564,0.3327242173199244,0.6,0.7491629870818547
5,36,0.21211964384107074,0.10772405974631645,0.027468027779844174,0.16960428552724086,0.1085204353205153,0.0,0.0,0.34724689141298076
5,37,0.5493176758985843,0.05239738857432753,0.27853936712913424,0.4826577301221658,0.1431595584239409,0.8779882098754276,0.0,0.49260282580113157
5,38,0.6908665127749714,0.2647328136107141,0.5865449792665738,0.20232463929510594,0.1365752496611628,0.47092800607930474,0.0,0.6988769354238513
5,39,0.14663192396846947,0.1565696366220733,0.017229479300164878,0.24155543944617142,0.5211079900109395,0.11592187537400023,0.0,0.35401235468298475
5,40,0.039060703363532845,0.11259124644260361,0.03076306361937032,0.2940301022021188,0.4462553784016337,0.19576392462387415,0.0,0.8098256819912326
5,41,0.07301388663467057,0.0679728136312392,0.04985160740917773,0.28757907067237504,0.13219054021510956,0.1742576244387536,0.0,0.6908973419049963
5,42,0.0024003313277691785,0.25054955968837184,0.000957104471511541,0.19981148500182397,0.3406235049057521,0.0,0.0,0.39334779917263973
5,43,0.13536287987515394,0.15313781660388615,0.1311928046899897,0.2781014250108497,0.27950066480631053,0.0,0.0,0.5056814994713746
5,44,0.5495439995076626,0.28168332945925045,0.24418562638720848,0.6621483009141387,0.03853105958808814,0.19037583309114292,0.8,0.6742248583246884
5,45,0.16165975279174405,0.2271026954239745,0.15067238981998135,0.35681823187807904,0.14143061368962528,0.0,0.0,0.5683868370486089
5,46,0.9881024916396909,0.1519218501684404,0.08938824440120724,0.8252599850429932,8.565697242134737e-06,0.8537396884816413,1.0,0.9179830218254323
5,47,0.1573719327947718,0.16839228406788603,0.0836176930217276,0.5392548734415997,0.25712102707956863,0.6093748925799339,0.8,0.8623220155508692
5,48,0.3115949493337229,0.2848871580336694,0.29650033843790957,0.45664604841141226,0.03519960527922063,0.7740522390193751,0.4,0.6042885387727894
5,49,0.0344893109792066,0.2816727916055783,0.006071209419531967,0.3888706752412165,0.3746170185856061,0.5151474308356252,0.0,0.2939940908876396
5,50,0.4580679173566927,0.2101000815466187,0.014174697843140818,0.5715950132384576,0.200952970012309,0.0,0.8,0.5933075698192727
5,51,0.7615009705197758,0.050474897159650714,0.11098904648989866,0.6082680949557207,0.03782628321511306,0.6501855759287785,0.8,0.6429433229954025
5,52,0.6598825799090104,0.24390801429462533,0.4346960182986327,0.7513091343512406,0.02639853652496148,0.7910093447855258,1.0,0.8557187792211935
5,53,0.946213362879265,0.2995562938688171,0.5622811281372673,0.6912581038948733,0.0726929025443596,0.5807498702932005,0.8,0.7529526381208494
5,54,0.8113582149876243,0.130452458848341,0.025239391070891445,0.780510828287717,0.0002515302110385242,0.7983101661891931,1.0,0.9046248221965402
5,55,0.8480168008230269,0.1774734679830981,0.7201398263362478,0.3948716397952033,0.018547161784923438,0.9359746456709364,0.0,0.8170799063483781
5,56,0.32190862010969945,0.23272821797589172,0.04127774382872182,0.32734896299185773,0.3776970233310267,0.0,0.2,0.5929875783765624
5,57,0.7212836601468106,0.22015166211886306,0.06332478378856515,0.9063904905776404,0.00025871207430634577,0.8792659610140294,1.0,0.9547796012543749
5,58,0.4869712566174278,0.1005697667817567,0.2829750233904481,0.45255812984659405,0.04140600241035422,0.9457867582571985,1.0,0.8996011692943595
5,59,0.960828091140026,0.07378188977717155,0.9363215671923653,0.6661575504008442,3.847106817928344e-05,0.9770917483099918,1.0,0.8540371090254258
5,60,0.25188132551628795,0.23786685219091108,0.2396267410888024,0.34605673557371175,0.32511009770534594,0.5434164694515774,0.0,0.5916881600709458
5,61,0.15970744808083281,0.15546413581994217,0.0002378146799936193,0.16098207304231588,0.4469667671651506,0.0,0.0,0.7052356854758709
5,62,0.1010756368609873,0.12324115871127901,0.05528559835325379,0.2526356357974421,0.3216985944715692,0.25208020583182467,0.0,0.43768378568572763
5,63,0.30662619377064104,0.19670299947792103,0.03224808675757207,0.3601773968095544,0.3880331157184518,0.34136872598616497,0.0,0.3433241639944275
5,64,0.2951002647576172,0.11144319630651629,0.05462134826603226,0.327725611507885,0.3277408923545032,0.45000764142797844,0.0,0.5858005867696111
5,65,0.38242872127459704,0.140289079002059,0.01625188768988597,0.4603220966099837,0.03494556259399499,0.7621315867348308,0.6,0.9178337596071188
5,66,0.40009958710004756,0.11460720157303354,0.3137508194077056,0.5637786713170576,0.003424592841781897,0.7361115393969707,0.6,0.5924816763890471
5,67,0.558823967073199,0.05404907923636053,0.042099258181231565,0.3012305752242894,0.2383183729149488,0.6700236741833001,0.0,0.8034688671464804
5,68,0.4530343991376694,0.16508913076531478,0.38265196275926366,0.3304006627761638,0.10394354007570757,0.46485196659327443,0.0,0.6982265152075694
5,69,0.49048754230754,0.29992577101120615,0.3181379117666429,0.31998984840623407,0.21195070822353795,0.6290770017835867,0.8,0.848172081588885
5,70,0.2382386543546482,0.08552768782026192,0.012433269053714386,0.36740482370106836,0.05548106659790728,0.4460337143360631,0.0,0.4099590788182331
5,71,0.10271133876811767,0.14359438902092508,0.0595650166861679,0.20212553292507882,0.14184291358659817,0.10110731271177797,0.0,0.1973921248492605
5,72,0.2926088173629431,0.2629363308250858,0.19642304499394647,0.27677489165148983,0.18553528557576657,0.0,0.0,0.3344917882131878
5,73,0.45095786100666935,0.2612228088667227,0.12715095729163017,0.6492454505342171,0.0002841890681108364,0.5883359399990641,0.8,0.784120878474983
5,74,0.7908073968320644,0.18362934392335245,0.3917777134546987,0.48777175694454183,0.05755115645823973,0.86623456030398,1.0,0.8724783462769647
5,75,0.9525659487581427,0.2312306837062108,0.31525416774329146,0.9339124144955588,0.0008201884307893501,0.9728559402949656,1.0,0.9708874165677179
5,76,0.6246801243433655,0.2201626480848301,0.03844008632963737,0.42559855787910167,0.2617939387150674,0.0,0.6,0.5081845531635711
5,77,0.9137866361012168,0.19194315525799077,0.1712585842411655,0.9084942517530414,0.006196014939535299,0.9404939735745182,1.0,0.9698310063743351
5,78,0.3935987143287074,0.28224760508208796,0.11131239424387429,0.36707453306845617,0.09644165438443175,0.0,0.4,0.716494666581553
5,79,0.04695389434480901,0.07614405207353091,0.03195562343665503,0.3575265530508443,0.2304953913433258,0.027981163548084997,0.0,0.4738531142098142
5,80,0.5069198238654201,0.226380939304406,0.27864003023979944,0.23341071053977186,0.3505754692344767,0.4911365993022374,0.0,0.2147101387829907
5,81,0.7770432226282269,0.07823036022642928,0.4114739671591026,0.789450730165177,0.0005141201550513192,0.9556400658451049,1.0,0.9181203245592495
5,82,0.2711314971740515,0.06351811303446069,0.12364638017805504,0.4378793354468485,0.11777043530574041,0.6130139998090354,0.0,0.5730933598918242
5,83,0.278039819785853,0.12164227167102658,0.09256862444790746,0.27326612820544494,0.39701420440898155,0.5720165895631681,0.0,0.5915765514448315
5,84,0.9214001277818947,0.2842807971514957,0.6021518856769099,0.8246338527057978,7.132774895469911e-05,0.9294702200227687,1.0,0.9083796586578852
5,85,0.24411056083273275,0.10690191217449414,0.08044831948739745,0.2814356780699734,0.5145704967040732,0.23380937477909347,0.0,0.26607425364929305
5,86,0.10173208049775528,0.1351560912527699,0.04612992094427262,0.20564146214950588,0.4784929877448497,0.0,0.0,0.6229617540792756
5,87,0.4702044102912274,0.0799439921184021,0.20228752148710719,0.4671927138584796,0.09338338100070934,0.8298254242175003,0.6,0.8674624481631192
5,88,0.6197522546237899,0.18005888710788637,0.17315758312629975,0.4466243837894945,0.20405172678651368,0.4856594319084593,0.6,0.6750947032786949
