K,N,final_order,shared_closure,continuity_overlap,collective_persistence,closure_divergence,sync_time,cross_prediction_error,closure_convergence,high_closure_frac,closure_separation,fusion_fraction,fragmentation,mean_phase_separation,order_stability,persistence_gain,collapse_suppression,buffering,identity_cluster
0.4727694479548177,3,0.9768035327686018,0.9506272273497322,0.9887009384283484,0.999551189390209,0.0019804497651433,98,0.0175060715355063,0.9821586517606298,1.0,0.3054724036117531,0.6,0.2891585959775063,0.229924852622057,0.0,0.4046890080252841,-0.1893203883035629,0.8506265861603737,4
0.7319836587436872,3,0.865567165366945,0.7393875729867164,0.948936066155344,0.999672731548742,0.0019783284435738,8,0.0609396303609296,0.8962338709466797,1.0,0.125799991615219,1.0,0.1096174908218468,0.2820748218908263,0.6,0.5275762564849064,0.0686274509669358,0.6149973771869839,4
0.8366193958684014,3,0.7091948019629182,0.3890054756108587,0.9220986147160498,0.8013064752602044,0.075200210291287,62,0.0925535624179791,0.9277957207477348,0.6666666666666666,1.4597880339069336,0.0,0.934418961320125,0.5644314018728972,0.4,0.5655824789667745,0.468390804463106,0.45264145090995,2
0.8566447531809649,3,0.994928861360864,0.9772670511238196,0.9984497234202722,0.9999998570625168,0.0045942469402503,72,0.0024541556208356,0.9976180763062804,1.0,0.665929588255082,0.0,0.6087628293267252,0.4027961672506446,0.2,0.0282334740474725,0.0,0.9591056741983496,4
0.9703312439721044,3,0.8256228287964628,0.6813166256498018,0.9671972807005907,0.9992865676452686,0.0002178830956805,58,0.0069689306238395,0.9277617751008524,1.0,0.0354003026788851,1.0,0.0307614375269838,0.1011833767687904,1.0,0.0078939898321201,0.9999999972222222,0.9879425568241368,3
0.5931418184029182,3,0.9304620350582496,0.6459935944015136,0.8485791056082923,0.7555029577344825,0.1290578230835058,30,0.183139581315065,0.7083209088006952,1.0,0.0211854326920614,1.0,0.0,0.1393066554651718,0.2,0.2471073555884948,0.9999999994382022,0.6640027381476415,3
0.6306597690625739,3,0.5821421295589313,0.4622347930372806,0.9665238140673869,0.7851500004689366,0.0454195323655799,179,0.3621821279392591,0.7902828484383833,0.0,1.8538577159638343,0.0,1.2430530100205004,0.5219767494903754,0.0,2.301335090028691e-05,0.0,0.9999642856460256,2
0.729563208100764,3,0.9875782160803994,0.968290271734041,0.9953081265327514,0.9999884437027176,0.0032072794684209,83,0.0103912967181632,0.9927298755310288,1.0,0.2838558466066249,0.0,0.2060367256988435,0.3462547617231075,0.0,0.1223968821959826,0.2741935483239185,0.7444636839006045,4
0.4267021132507574,3,0.6594634404267462,0.4872916336621807,0.8739923642073951,0.8217878359571169,0.0471780597810002,89,0.6263893767100526,0.4596144284030385,0.3333333333333333,0.0430322023205216,1.0,0.0385805335736934,0.1160464497129739,1.0,0.1287305193749321,0.0,0.8011836378238065,0
0.9940300245795451,3,0.982871531023778,0.9580871960439477,0.9866214811965436,0.99999998508079,0.0023712649313611,0,0.0004755909424104,0.9796804468160806,1.0,0.0004661923154977,1.0,0.0,0.0242070681457265,0.2,0.0237894733888304,-0.5357142853316328,0.9645987676061664,4
0.9904866990523874,3,0.9556781701025436,0.8941800435529785,0.9831109029057192,0.9999997771214046,0.0042993290289367,11,0.0012661984194066,0.9717709831817892,1.0,0.1471410533505103,1.0,0.1184486643489554,0.1491289031311414,0.6,2.188281470122388e-06,0.0,0.9999966331374988,4
0.8285797308112973,3,0.8137429446776381,0.484934588253709,0.9832964590729156,0.7752586401917418,0.0537552319129798,174,0.3721758313340639,0.9098153545533214,0.3333333333333333,0.0679062613352806,1.0,0.0589854806782419,0.1902102521198617,0.6,0.1427469797106951,-0.2817551962397795,0.7823695297630107,0
0.9763783075896134,3,0.9886521499526782,0.9075334238667402,0.9965674873447418,0.9999999403752036,0.0090180815729015,29,0.0006205218209701,0.9944341260606682,1.0,0.0359067960366282,1.0,0.0337672573042238,0.1513542120961723,0.6,0.0971391832792047,0.0,0.8616073434824486,4
0.2639732771105211,3,0.5134670048292069,0.3364151706767389,0.7966747562910214,0.9484913355570852,0.0223825563403497,500,0.1785024094468886,0.0,0.0,0.165356639557098,0.0,0.1161077674261647,0.4957618542110976,0.2,0.1138116798703443,-0.0493827160290605,0.8080331287488903,1
0.8145393822119842,3,0.7700164653555426,0.6010675104810669,0.813821500689662,0.9963763285928005,0.005291020986424,0,0.0016242792486373,0.5352036353846377,0.6666666666666666,0.0553559023228504,1.0,0.0512301235575508,0.1927889505017805,0.6,2.1381561204030088e-14,0.0,0.9999999999999662,0
0.7719354383990041,3,0.4350595626736946,0.4814240768801452,0.951194387772824,0.8536363613825947,0.0256388427466889,197,0.1135154022786798,0.8427794783438914,0.0,0.0573098382271224,1.0,0.0403018872955756,0.1816052774505097,0.6,0.2153623300602327,0.9999999990909092,0.6520028992245848,3
0.0948666179740649,3,0.9081557141825732,0.8868261614336211,0.9441276729905654,0.9838661113017352,0.008684455437841,0,0.1776800403124729,0.8959184015886309,1.0,0.0474756991400084,1.0,0.0439435589510324,0.1468891796791661,0.6,0.3925921316656369,0.0,0.697038082013276,4
0.333661123499259,3,0.683357934268781,0.5695669707860512,0.8273147574953388,0.954343568330499,0.0287796620196266,101,0.1121729125507281,0.4959392488524961,0.6666666666666666,0.0205153132892954,1.0,0.0,0.1016516266262895,0.2,0.005686998644283,0.0,0.9915612861309376,0
0.9552878049324878,3,0.8274721691486648,0.3709634260647264,0.97380615933178,0.7842971161080925,0.0472267189951906,67,0.0953854831109854,0.943771824812756,0.0,0.3317476643813873,0.0,0.2964118553995872,0.3637154981058387,0.2,4.6325522795951096e-05,0.0,0.9999259702609008,0
0.8864185855929423,3,0.9754568232129092,0.949063737332888,0.9885875591066412,0.9999996950547508,0.0010843246849598,7,0.0032172964113502,0.9819711256688828,1.0,0.0462453828839872,1.0,0.0408473463704434,0.1156252887612221,0.2,4.2855375991349895e-11,0.0,0.999999999933038,4
0.9267525893202412,3,0.7808550953956235,0.3994652678033578,0.9772483000390756,0.7718223304234754,0.0374036923969224,35,0.1171551947632437,0.908387545661631,0.0,0.0167684040384227,1.0,0.0,0.0998083746742178,0.2,0.0327483427416634,0.0,0.948660217415104,0
0.9960283668294936,3,0.9074114906393108,0.7421765692129215,0.9942580543684384,0.999991414128622,0.0067747329729186,23,0.0009436962147833,0.988470213759153,1.0,0.5525191621313884,0.6,0.4314179910494223,0.3580174756964235,0.0,0.0469468862907575,0.0,0.9217331615427248,4
0.3492330953818884,3,0.6689038356173583,0.3973266195552952,0.9306656243844478,0.805187532349083,0.0601856548475831,28,0.4906537508690592,0.6761971493890305,0.0,1.0754953278681132,0.0,0.7614640105235027,0.4820253772563709,0.4,0.4042862795274565,-0.2451737451264143,0.5364586575393796,2
0.1788713135440542,3,0.3294915997252688,0.3483031280531976,0.8080492200944468,0.781114078783115,0.0819831688500047,0,0.2186840924157408,0.0600024402989785,0.0,0.0649281879705259,1.0,0.0537081473045939,0.1537816934440581,0.4,3.7043219836348297e-06,0.0,0.9999942297192372,1
0.6368252436669003,3,0.7241530493833132,0.650328127058857,0.9404715756437444,0.7973070649761123,0.0479767879996872,204,0.2005789041980928,0.7848815309029635,1.0,2.0808995235270418,0.0,1.4306433783586558,0.57505874812018,0.2,6.528001083968346e-10,0.0,0.9999999989798803,2
0.5764081018383763,3,0.9874301584004568,0.9678054648152936,0.9883539728773784,0.9998552973084588,0.0037108484017894,109,0.0185654288879238,0.9821622917027916,1.0,0.4240872825472828,0.0,0.3266308003637962,0.5399459538594898,0.6,1.840548283844014e-11,0.0,0.9999999999712438,4
0.2334734039032793,3,0.8933225037755069,0.4998309142598161,0.937858409225753,0.7781066204495102,0.0460147470406389,17,0.370506222374753,0.9113033767122718,1.0,0.2124823263107165,1.0,0.196951888169253,0.1756057124016901,0.6,0.1251385732812637,0.9999999983870967,0.8229489256766975,3
0.0991873479505893,3,0.948091041745978,0.5314392523872911,0.8535115118943969,0.7665872329355852,0.0500612812213624,0,0.1144731062156125,0.7403443491871441,1.0,0.0207470212852631,1.0,0.0,0.1438986426442821,0.4,4.185073077350387e-07,0.0,0.9999993478086148,0
0.4470832998755305,3,0.8673497786121338,0.378065856647675,0.8758385861546786,0.7953351109543991,0.0440365330324762,7,0.1277043968115853,0.7282827370272335,0.3333333333333333,0.0084451861105005,1.0,0.0,0.0547581066953758,0.2,8.032626673344924e-06,0.0,0.9999875046753056,0
0.8735439366603316,3,0.6348496138684638,0.4205656615371388,0.7539961786281023,0.8383726137099011,0.0388685217680976,15,0.2295746066587043,0.2812970936123695,0.6666666666666666,1.4500500408693868,0.0,1.2455425661167534,0.4860911596540828,0.4,0.0115510686197541,0.9999999983050848,0.9820134050551858,2
0.6890817114557602,3,0.935372822032719,0.8728098461853513,0.9825111974408252,0.9999383261180445,0.000811618186355,29,0.0159289072720832,0.9699567217721936,1.0,0.0138615143588708,1.0,0.0,0.2226333886493777,0.0,1.1224528672386262e-05,0.0,0.999982431078294,4
0.0988966080891291,3,0.438238210368484,0.4096875953648131,0.8669581933061596,0.7541458791047976,0.0418515662599159,260,0.3706078698174161,0.5000790014721817,0.0,0.1005844638272328,1.0,0.0928106462547563,0.1819447344234341,0.0,6.007484598870177e-11,0.0,0.9999999999061516,1
0.7846807437093983,3,0.824753389228031,0.3419650967374562,0.9577853607669928,0.7851861990507246,0.0551411829684263,7,0.1658760201643244,0.958103176647538,0.0,0.0137797222855566,1.0,0.0,0.1701831699930652,0.6,0.0320801312893087,0.2424242422773185,0.9497125287616855,0
0.1569594059683084,3,0.5752795888266621,0.4562219582818579,0.915829219657172,0.7792042575935727,0.0179060560583425,41,0.4054334564844568,0.7839595374560787,0.0,1.2576850373697417,0.0,0.8956518759854003,0.5667711216844944,0.0,0.1089889569727485,0.0,0.8269837762712285,2
0.6572542946272486,3,0.8819040456243412,0.7490736800320182,0.9683245405854508,0.999653100014284,0.0034329344921567,10,0.0330839891165588,0.936691968290175,1.0,0.1414229054629837,1.0,0.1208755191748946,0.2537339268331381,0.0,0.0929198500113303,0.9999999988372094,0.856724057054824,3
0.934254029204899,3,0.9487688265470412,0.89899406915974,0.9791393366979728,0.9999994524598,0.0006541039581109,0,0.0022501522282827,0.96520479774556,1.0,0.2725927249691577,1.0,0.195572817334792,0.1993372066121659,0.2,0.0477863441560851,0.0,0.9649411792833638,4
0.5145363170227972,3,0.6671743108646282,0.5345179188026044,0.9378246255483584,0.970909100371869,0.0197280636139025,18,0.0162576212179116,0.8149352138881792,0.3333333333333333,0.0397007190326106,1.0,0.0349898259767579,0.1512242101186147,0.0,2.5525446729255342e-09,0.0,0.9999999960110586,0
0.2063775160439636,3,0.8781924578618922,0.296225922383711,0.9143238390556514,0.7336990322751122,0.0754368647945689,452,0.1692637841838235,0.7302124600386991,0.0,0.1193548240212982,0.0,0.0843734156162674,0.4857520874372854,0.2,0.0770625416424204,0.0,0.8919519815803243,0
0.2431016126846847,3,0.5611241699791156,0.4094462144517719,0.7775230204850908,0.938335360377568,0.0376602603047249,72,0.2210810696778782,0.0626588408593079,0.3333333333333333,0.0122804874054472,1.0,0.0,0.0711158011063833,0.6,0.0003760749841066,0.0,0.9993369719844146,1
0.1058496350513689,3,0.8209639763089669,0.3709106280298866,0.9229553352055332,0.7538477463894977,0.0455246672770544,63,0.2835041128117719,0.7822294609997718,0.0,0.8203338225369896,0.0,0.7498787088397657,0.4261609444003604,0.2,0.0660456224189543,0.9999999967741936,0.8965542651046826,2
0.6956573852011827,3,0.7274851553626891,0.575042900703151,0.9514224620093248,0.7758214421084525,0.0508210750800478,0,0.1247677485881511,0.8150117449494239,1.0,0.0549211652678284,1.0,0.043605488388642,0.2907359579476916,0.4,6.724766017484357e-06,0.0,0.9999895677227012,4
0.0043555119073088,3,0.3928057194073783,0.2485567568713068,0.7788186135951952,0.8713107745833983,0.0658634017614081,184,0.5911201102431323,0.0,0.0,0.0165478238574026,1.0,0.0,0.1115439024373687,0.6,1.265104115800466e-06,0.0,0.999998027233627,1
0.865781556471378,3,0.9862892164530624,0.8681318877939946,0.9987287956494272,0.9999980744106712,0.0137913341028359,76,0.0004268985385402,0.9978131442517648,1.0,0.00286062738276,1.0,0.0,0.0586597972289623,0.4,0.4458182449368821,0.0,0.4079967342928333,4
0.6673977623728998,3,0.4210362682034752,0.4403148434131255,0.8997133452468203,0.7733489154122923,0.0375959331287029,15,0.3486107728934264,0.6884045987039631,0.0,0.090797980181586,1.0,0.0832218486360268,0.1398079447266718,0.2,5.695583793620513e-13,0.0,0.9999999999991104,0
0.4272962187015539,3,0.6700984545082213,0.4899746646723226,0.8486008141945178,0.9757621700598988,0.0167579262250327,18,0.0776570093906907,0.5093903189879144,0.3333333333333333,0.0110265010083397,1.0,0.0,0.1018403761093582,0.6,0.5182268400195582,-0.0050251256276357,0.447427678798872,1
0.2890848526382777,3,0.545549592294939,0.2935157865516203,0.9025546041825134,0.8226091373835612,0.0387837020844446,52,0.4575153906341445,0.3661464537339786,0.0,0.7658639461942224,0.2,0.5736561034590927,0.3395413276215127,0.2,5.885128258398308e-06,0.0,0.9999908079071904,1
0.773635879441183,3,0.8305394539684352,0.6122852538987562,0.9664410380709044,0.7553354440036812,0.0524563138866347,0,0.1108083548212719,0.8951941489554296,1.0,0.1154254625919873,1.0,0.1029249161503737,0.1572083861491785,0.4,0.5319734677710768,0.999999999509804,0.7115907547179982,3
0.9504815055852134,3,0.9429215590601614,0.5073123847739663,0.9621855745355088,0.8104113519786857,0.0860655371008891,0,0.0528137137831625,0.964295105510392,1.0,0.2665413700123495,0.0,0.2389616597836334,0.5687606066383125,1.0,1.1274943145603307e-05,0.0,0.9999799560751862,4
0.7324762146448479,3,0.8956973543698612,0.4893595356356581,0.9478160433367108,0.8014165369979042,0.0201481416932197,19,0.1036340214906367,0.9024952202533456,0.6666666666666666,0.8728387006354685,0.0,0.6093921955613879,0.4865113916326986,0.0,0.1157648391046631,0.0,0.8225051518782098,2
0.4236348798332127,3,0.7235862600751155,0.6365120934036231,0.8377132252495298,0.9094631369598544,0.0224417854260385,0,0.231987288215112,0.5501093276526252,0.6666666666666666,0.1370861215586413,1.0,0.1144680857963015,0.2602247566816586,0.2,1.0069830152179751e-08,0.0,0.9999999842716568,0
0.981741942661337,3,0.9726623279768292,0.8796947238056085,0.9958463409856416,0.9999999781207498,0.0065427154411657,11,0.0002542480842241,0.9929589630209088,1.0,0.4807472079747854,0.0,0.3170651132529708,0.4499687720535272,0.0,0.4936406453800001,0.3853820596726305,0.3262009174025565,4
0.8145845344036564,3,0.9780919429873168,0.9542399556516404,0.9949739529164272,0.9999996766556408,0.0009594944751712,0,0.0016840211495458,0.9920999906981028,1.0,0.8647548894995102,0.0,0.7312183569456162,0.4513238132274705,0.0,1.8348003598564487e-10,0.0,0.999999999712906,2
0.4339542244634581,3,0.6006683505914557,0.5368994480290509,0.9138578247446498,0.9426614054591128,0.0143314442808079,88,0.1526059627524474,0.7379989139932907,0.6666666666666666,0.4352903275832105,0.8,0.3944116162499168,0.208283155044108,1.0,4.01988734358993e-13,0.0,0.9999999999993704,0
0.3963083605811031,3,0.9257956919943504,0.8534951946339783,0.9492360380060018,0.998939801792478,0.0014491331424939,9,0.0232632730692175,0.9089509532309652,1.0,0.1005609976771043,1.0,0.0820793992857962,0.1607577313322593,0.2,0.1825714019547645,0.0,0.7151282032808186,4
0.6385640562012082,3,0.807494910430352,0.6596604662535674,0.9373655653973944,0.9962326833275136,0.0039497795862848,5,0.0028552259146167,0.8564178522310679,1.0,0.079719489913684,0.0,0.0569080381260284,0.3064755658253834,0.2,4.634203696828355e-09,0.0,0.9999999927592615,4
0.3005848956097392,3,0.9408591385115094,0.8684197412991055,0.9570254140742652,0.9987498411513572,0.0081205768708234,158,0.0458940818921667,0.9260045032287576,1.0,0.2418529057011653,1.0,0.2310228427797907,0.2185980636177015,0.2,0.5968260297838451,-0.5370370369375855,0.5355901472968425,4
0.946053874093018,3,0.9767905361407864,0.9524086294961236,0.9881803293356788,0.9999998615143598,0.0008147892543031,7,0.0078725386539603,0.9813898447909128,1.0,1.5067469590288227,0.0,1.2447668807687449,0.5288821825176965,0.0,0.1344868178587278,0.1568627450365244,0.7690782307519759,2
0.1189943211528856,3,0.939435854779438,0.5546160623402492,0.8700335624406202,0.7833900570976763,0.0541335253778051,52,0.1373919987536722,0.780772444912593,1.0,0.0235212425263647,1.0,0.0,0.1681548472204331,1.0,7.576601700906776e-05,0.0,0.9998808657651572,0
0.6701529292969984,3,0.7824315195294881,0.6246034336445423,0.9005008479719715,0.8065971853948077,0.0684559150081002,90,0.1390966734444884,0.7108767751050244,0.6666666666666666,0.2683509142660431,0.0,0.2127371327437448,0.4914776895586814,0.2,1.654057296981048e-07,0.0,0.9999997417781772,0
0.9008415506252117,3,0.6374490649083042,0.5831439490133715,0.915417750826062,0.808163809094614,0.0200214161284711,41,0.1816841442168092,0.707246007665032,0.6666666666666666,0.3659450092779245,0.8,0.3462877858442031,0.2420710542270312,0.2,5.423375215727791e-10,0.0,0.9999999991527918,0
0.992533047526444,3,0.7308050537880595,0.6020503814289145,0.9590803496891668,0.8198307841713377,0.0519232718111402,91,0.1299711330034491,0.8481214828272108,1.0,0.0213736010267443,1.0,0.0,0.0788765567819761,0.4,1.7236099621616954e-06,0.0,0.9999973084015208,4
0.0398701974364923,3,0.4115953881424994,0.2728641212488706,0.9713353589204492,0.90261330830624,0.0182804209051202,500,0.2876220436173771,0.9321710795586268,0.0,1.0698177074188502,0.0,0.971401537563668,0.5014362803018069,0.2,3.7561661790192925e-10,0.0,0.9999999994130936,2
0.2772479063593294,3,0.639307949140245,0.4919620138598274,0.9534918106476014,0.7878816329148395,0.0166325062579536,130,0.5274749966974578,0.8030993321402686,0.3333333333333333,0.2171026447635319,1.0,0.1645618846742332,0.1471469786706513,0.6,0.4525348957390774,0.9999999916666668,0.2329225372026861,3
0.473965297839696,3,0.7369705028076804,0.4847445120990435,0.9588019885329432,0.8096868756624744,0.0890486033269154,16,0.4629689559031,0.79526700139539,0.3333333333333333,0.0633241240609882,1.0,0.054076743729634,0.2968595217968694,0.6,0.3972286862140571,-0.3685152056585842,0.8439880935955598,0
0.9231477483709388,3,0.7042363702005007,0.6305244458761998,0.9357426868855931,0.808403697848739,0.0305892981106105,0,0.0329012592680871,0.7807531753737118,0.6666666666666666,1.5437425344835036,0.0,1.14419261934936,0.5431901963393151,1.0,-2.6992601086092563e-16,0.0,0.9999999999999998,2
0.4688016142396647,3,0.5747502772489361,0.4420934146569594,0.9298684739938632,0.9510314384693715,0.0066968404040081,14,0.1066614260048391,0.7506274564332771,0.0,0.0273056538153908,1.0,0.0216390880409406,0.0956836591223901,0.2,0.0313420902435816,0.999999998275862,0.95002659715881,3
0.1282197160825078,3,0.8953131903054454,0.3573157809303597,0.8328801266964633,0.7397506128309844,0.1108564231213757,24,0.4253810264704742,0.5916261968104897,0.3333333333333333,0.5118178782837544,0.0,0.3968861164218252,0.4926457192267454,0.0,0.3923718565951936,-0.1231281197798456,0.7166440557840643,1
0.982019835854492,3,0.8799609811512161,0.77452410869726,0.9705909265952344,0.99996689108155,0.0001281156808406,21,0.0100299438312586,0.9430394756263456,1.0,0.3586930681766097,0.0,0.2990381645511671,0.4011178108535415,0.0,2.821234709034136e-08,0.0,0.9999999558864964,4
0.0176710600796008,3,0.228748439095019,0.3890161947489273,0.8790062743808834,0.7023532225498164,0.0889836652468297,74,0.2994254581450983,0.5850746173134506,0.0,0.1776215014652526,1.0,0.1674171426995669,0.2188757695308931,0.6,0.2373165812024113,0.0,0.6148543671875479,1
0.7753398677382368,3,0.8352904103500248,0.591253046022545,0.9703223636951972,0.7546586867386714,0.054078509783965,27,0.1037424977473711,0.9023625837818012,1.0,0.0401142541682975,1.0,0.0335936497307518,0.1792199203088938,0.4,1.1402763175261936e-14,0.0,0.999999999999982,4
0.4807057350176595,3,0.6449404015730771,0.5967462425703322,0.9112256415063732,0.7854508107563607,0.0235219588599502,3,0.2171654528244411,0.6958385603344786,0.6666666666666666,1.1493198635714246,0.0,1.0105570079944706,0.5314164266387094,0.2,8.535325643917986e-08,0.0,0.9999998666735918,2
0.4276134591363113,3,0.8460493055387984,0.5460826038062806,0.95064762416321,0.7951721259705649,0.0369098027214247,88,0.2148424363526252,0.8540931430609693,1.0,0.3614511309436295,1.0,0.324574666763138,0.233121429608436,0.2,0.7075017408048502,0.0,0.9994621935309268,4
0.5318710479780805,3,0.9210959580495762,0.5600090059593981,0.9303013702726336,0.772444146014464,0.0476925200449846,94,0.2095170150048744,0.8607495303084614,1.0,0.793414234900034,0.0,0.6693714180170259,0.5338165380338056,1.0,0.1133646245719654,-0.185770750914715,0.7652451565026626,2
0.4183871785582556,3,0.9086903648054891,0.3868567595244126,0.9687941090328042,0.7451273768164401,0.0405037226356004,427,0.7172156506929396,0.8836649377938315,0.0,0.0217006947972663,1.0,0.0,0.1235946952938713,0.2,0.5243704946418453,0.9999999986486487,0.4317751101728757,3
0.9086324982552024,3,0.9089336501423484,0.7911548698889745,0.9779077389073952,0.9999943098967043,0.0057799805662659,0,0.0054423470452883,0.958350265449992,1.0,0.0112489552194915,1.0,0.0,0.1534015546777469,1.0,2.870382999787777e-10,0.0,0.9999999995518272,4
0.9050744706164584,3,0.9683857169113408,0.9359130987853566,0.9842893798370752,0.9999991762548018,0.0010621999822537,46,0.0146863462494805,0.9748318285094492,1.0,0.3378963959812024,1.0,0.2519730941868718,0.1883638493715002,0.2,0.0229824785145206,0.9999999986111112,0.96577765087403,3
0.8358138891744991,3,0.9906311698717704,0.9212809482055976,0.997315356533965,0.9999999788703596,0.0089304706373974,0,0.0013820938012748,0.9955648124822352,1.0,0.4193452789771758,0.0,0.2602372260356745,0.5479887694132275,0.0,0.0944583337937172,0.0,0.8613563291890118,4
0.8974872817109482,3,0.7630398914721142,0.5906433988159523,0.8524059864876472,0.9965294921420196,0.0035510787093416,0,0.0140523864811656,0.6218780819145747,0.6666666666666666,0.0093523166083433,1.0,0.0,0.1077833819949364,1.0,2.1195807844788487e-05,0.0,0.999967317698775,0
0.8573164358898081,3,0.8857821070088822,0.5794241657612804,0.9677170237717472,0.7979578709126453,0.056362833213724,24,0.1647763936897215,0.9059863850362628,1.0,0.2867299173755391,0.0,0.2582177090990112,0.3657364947526617,0.0,0.0053092795053044,0.9999999974358974,0.9856316292751508,3
0.7181036771975718,3,0.9443365515554896,0.7930308761055751,0.9795359803865904,0.9996075557743976,0.0170409467312443,127,0.0282180020313784,0.9622255706029164,1.0,1.503095039973414,0.0,1.0154140214586609,0.5171658010174899,0.0,7.433740119748451e-05,0.0,0.9998901895732604,2
0.3155999781638776,3,0.7438818203962262,0.5693923908035625,0.9196838933703848,0.7894442397278963,0.0522822003429829,0,0.3797953125492909,0.7159779052444313,0.6666666666666666,0.1313198241494439,1.0,0.1202348197495586,0.1788191049717017,0.2,5.318278801480092e-09,0.0,0.9999999916788652,0
0.0285158116447188,3,0.2698802680660678,0.1285514023858945,0.8891628440450942,0.8461897382830685,0.050287813981892,219,0.5021284147985116,0.2334298955527358,0.0,0.040416436098202,1.0,0.0,0.304666374885234,0.2,0.5011855037139903,0.3103448274791913,0.3908720687338313,1
0.7903073523749282,3,0.7680314115169234,0.6092247467831392,0.8120494539021017,0.9910011788230276,0.0080670262638609,44,0.0604970572182523,0.5253476185328265,0.6666666666666666,0.3933461442690333,0.6,0.2971084004177909,0.3197692046756538,0.2,2.0736677999217576e-10,0.0,0.9999999996755068,0
0.0527795611983673,3,0.3876938013097514,0.3280581016387986,0.8405751462265275,0.8678892449217412,0.0421278508729668,500,0.0995280127409527,0.1172002305395741,0.0,0.1679303129038435,1.0,0.1576570636270759,0.1418165033708383,0.4,7.371468711332299e-05,0.0,0.9998759202289138,1
0.6230051138883781,3,0.9932308812203372,0.8451026744427151,0.9982640295377854,0.9999987354188916,0.0159599446908673,10,2.8689413310612063e-05,0.9969874319230912,1.0,0.01792627183912,1.0,0.0,0.117343057120389,0.6,2.4047801730157532e-08,0.0,0.9999999624350971,4
0.6812342087636409,3,0.9110006127918422,0.5123693869862973,0.9746431491075274,0.7834670993101698,0.0644382586253767,0,0.1555443041061055,0.9406999805789816,1.0,1.133511863133295,0.0,0.7838892517291767,0.4294536452819604,0.2,3.458683987930384e-05,0.0,0.9999439886124714,2
0.4248412308946118,3,0.4274814629208757,0.527734155364164,0.9149124756898884,0.7861765535647465,0.0369812049737674,46,0.0541317511104952,0.6874234757459804,0.6666666666666666,1.0621576363534708,0.0,0.8605238224580363,0.4541905373851263,0.0,0.0001652434372219,0.0,0.9997461238435748,2
0.2035936195640871,3,0.8896881907288525,0.427766435032885,0.8340439265839887,0.7942467208073588,0.1110114876291584,455,0.7575161089073811,0.7284727170967453,0.6666666666666666,0.168461101271632,0.0,0.1424521769753696,0.5565850759904913,0.0,0.1469516252805825,0.999999999468085,0.7661219812632408,3
0.1596552798702222,3,0.5948548247231971,0.539440840109223,0.771270161123798,0.9242994303032774,0.0459305314897998,15,0.0301194768602239,0.2577421786324184,0.6666666666666666,0.0412975018706202,1.0,0.0337756570328238,0.1614436690889413,0.6,9.26872173840737e-12,0.0,0.999999999985514,1
0.888365135758335,3,0.9325157891697816,0.8692340081128496,0.948257864811868,0.9999953677658692,0.0001917987959308,8,0.0590715546867092,0.9106654063606334,1.0,1.3290381181901088,0.0,1.109767299272512,0.5216169413451138,0.4,0.0001269670422645,0.0,0.9998017855183836,2
0.93669973089614,3,0.9788804379030374,0.8476202536676746,0.9978681030345796,0.9999999958979804,0.0134425220503138,0,9.959052181928171e-05,0.9962416292057816,1.0,0.0701331758978733,1.0,0.0643048271464554,0.150055577340386,0.6,0.0255295238326343,0.9999999985074628,0.958097104699208,3
0.6184545855088743,3,0.9689185153544894,0.9356122444606376,0.9872156951990504,0.9999114606066258,0.0020468094896077,107,0.0231037432202523,0.97953414772522,1.0,1.2568891907937176,0.0,0.9720077140321824,0.5049128939156278,0.4,2.819488547218046e-10,0.0,0.9999999995594824,2
0.6603354076743055,3,0.8739805525487774,0.7623946008430083,0.984535233527148,0.9997691475124104,0.0001879952872615,0,0.0066027474575683,0.9695699223007576,1.0,0.0274076888087247,1.0,0.0,0.1456808983437778,0.6,9.157440894288416e-07,0.0,0.999998570517304,4
0.4117836004529513,3,0.7020703407336508,0.4996792964268474,0.9548031459442676,0.7802249980820268,0.0245352144237822,13,0.299944338571986,0.9076455106876664,0.6666666666666666,0.0027316728848378,1.0,0.0,0.1010501424862137,1.0,0.3733844133351518,0.9999999990990992,0.5741823718584587,3
0.6889189284893479,3,0.9941343882018232,0.9735743109416334,0.9920598745571984,0.9999578282028156,0.0067730171257941,134,0.0077198510648831,0.9890324417569692,1.0,0.3815543347904748,0.0,0.2818147756514445,0.5078022451602643,0.6,1.0348411458008137e-07,0.0,0.9999998383132122,4
0.1970541257143547,3,0.6637114388391093,0.51130426938524,0.8303282582670335,0.775596012703042,0.0357641211049247,23,0.2900271352245279,0.5674759859201696,0.6666666666666666,0.7486069306638395,0.0,0.4876289264693618,0.4672023816760474,0.4,9.259583717840826e-09,0.0,0.9999999855252864,2
0.9639972125842516,3,0.9691243367867816,0.925337938216723,0.9648536627359312,0.9999999690078624,0.0037858257446932,0,0.0005171674603293,0.9439142345759686,1.0,0.7895684938031419,0.0,0.4334076410093799,0.4518622838540175,0.2,0.0322448700165298,0.0,0.9534986236126066,4
0.8407422726894864,3,0.9096940546506622,0.5174973771705401,0.9466804023105864,0.7905012255284487,0.042302595088481,0,0.0957273323582755,0.9286872264288988,1.0,0.0177694090520843,1.0,0.0,0.1398799995781085,0.4,0.0149630443027281,0.999999998529412,0.9714265915963964,3
