domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,process_regime_tg,dominant_operator,operator_continuity,operator_rupture,operator_curvature,transition_smoothness_tg,recursive_closure,operator_reversibility,compositional_stability,operator_neighborhood_entropy,collapse_available,recovery_possible,recovery_steps_mean,recovery_probability,recovery_entropy,collapse_regime_shifts,self_prediction,internal_continuity,self_model_consistency,closure_adaptation,forecast_stability,self_alignment,temporal_self_coherence,perturbation_anticipation,self_prediction_norm,internal_continuity_norm,self_model_consistency_norm,closure_adaptation_norm,forecast_stability_norm,self_alignment_norm,temporal_self_coherence_norm,perturbation_anticipation_norm,self_reference_composite,passive_persistence,active_continuity,observer_continuity,perspective_continuity,temporal_alignment,self_referential_closure
branching,192,CH,1.0,0.0,0.4634,0.304613,0.9997,0.4634,0.0,0.0,0.0,0.3159,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4634,0.4634,0.304613,0.0,,,,,,,0.4634,0.9997,0.0,0.0,0.1411576642,0.1449112279138646,0.0,,0.46339999995366,0.99969999990003,0.0,0.0,0.1746789352837459,0.1449112277924606,0.0,,0.2546700232756995,0.7451063777312832,0.15446666666666667,0.021804153863426667,,0.0,0.21473955999999997
branching,193,CH,1.0,0.0,0.3327,0.155894,0.9978,0.3327,0.0,0.0,0.0,0.2832,CH,op_diffusion,1.0,0.0,0.0,0.9978,0.3327,0.3327,0.155894,0.0,,,,,,,0.3327,0.9978,0.0,0.0,0.0518659338,0.1040260066136502,0.0,,0.33269999996673,0.99779999990022,0.0,0.0,0.0641827430697967,0.1040260064912228,0.0,,0.2141012499182813,0.784169772831539,0.1109,0.00575193205842,,0.0,0.11068929
branching,194,CH,1.0,0.0,0.3962,0.222401,0.9982,0.3962,0.0,0.0,0.0,0.299,CH,op_diffusion,1.0,0.0,0.0,0.9982,0.3962,0.3962,0.222401,0.0,,,,,,,0.3962,0.9982,0.0,0.0,0.0881152762,0.1237809453458638,0.0,,0.3961999999603799,0.99819999990018,0.0,0.0,0.109040360763133,0.1237809452239308,0.0,,0.2324601865496605,0.7661582417861289,0.13206666666666667,0.011637090810146666,,0.0,0.15697444
branching,195,CH,1.0,0.0,0.531,0.325062,0.999,0.531,0.0,0.0,0.0,0.3327,CH,op_diffusion,1.0,0.0,0.0,0.999,0.531,0.531,0.325062,0.0,,,,,,,0.531,0.999,0.0,0.0,0.172607922,0.1659164792240665,0.0,,0.5309999999469001,0.9989999999001,0.0,0.0,0.2135978106989663,0.1659164791031882,0.0,,0.2727877556641649,0.7264850320914993,0.17700000000000002,0.030551602194000004,,0.0,0.281961
branching,196,CG,1.0,0.5,0.5333,0.250989,0.9908,0.5333,1.0091,0.495,1.0,0.6826,CG,op_diffusion,1.0,0.0,0.0,0.9908,0.5333,0.5333,0.250989,0.0,2.0,1.0,1.0,0.5,1.0,2.0,0.5333,0.9908,0.26665,0.2639835,0.1338524337,0.6034008502621405,0.5333,0.0,0.53329999994667,0.99079999990092,0.266649999973335,0.267837099992341,0.1656389026863352,0.6034008501522131,0.6666249999166718,0.6666666666444444,0.5201148149016164,0.4754702413954785,0.35464450000000003,0.047470029423319654,0.023735014711659827,0.32179367344479953,0.28440888999999997
branching,197,CH,1.0,0.0,0.3325,0.210008,0.9981,0.3325,0.0,0.0,0.0,0.2831,CH,op_diffusion,1.0,0.0,0.0,0.9981,0.3325,0.3325,0.210008,0.0,,,,,,,0.3325,0.9981,0.0,0.0,0.06982766,0.1039009753558514,0.0,,0.33249999996675,0.99809999990019,0.0,0.0,0.0864099117202267,0.1039009752334208,0.0,,0.2172729838315125,0.7812398348377674,0.11083333333333334,0.007739232316666667,,0.0,0.11055625000000001
branching,198,CH,1.0,0.0,0.329,0.188756,0.9968,0.329,0.0,0.0,0.0,0.2822,CH,op_diffusion,1.0,0.0,0.0,0.9968,0.329,0.329,0.188756,0.0,,,,,,,0.329,0.9968,0.0,0.0,0.062100724,0.102775694035662,0.0,,0.3289999999671,0.99679999990032,0.0,0.0,0.0768480295430516,0.1027756939132032,0.0,,0.2150605319033821,0.7824276617987088,0.10966666666666668,0.0068103793986666675,,0.0,0.108241
branching,199,CH,1.0,0.0,0.3276,0.180192,0.9962,0.3276,0.0,0.0,0.0,0.2819,CH,op_diffusion,1.0,0.0,0.0,0.9962,0.3276,0.3276,0.180192,0.0,,,,,,,0.3276,0.9962,0.0,0.0,0.0590308992,0.1024006002622656,0.0,,0.32759999996724,0.99619999990038,0.0,0.0,0.0730492012568888,0.1024006001397975,0.0,,0.214178543037758,0.7828353354257855,0.1092,0.00644617419264,,0.0,0.10732176
branching,200,CH,0.9667,0.0,0.0053,0.091729,0.9545,0.0053,0.0,0.0,0.0,0.1947,CH,op_diffusion,0.9667,0.0333,0.004528,0.9545,0.0053,0.0053,0.091729,0.2108,,,,,,,0.00512351,0.92271515,0.0,0.0,0.0004861637,0.0350087523087011,0.0,,0.0051235099994876,0.9227151499077284,0.0,0.0,0.0006016149244952,0.0350087521845461,0.0,,0.1376355752880368,0.8231268433875688,0.0017078366666666669,8.302881928623334e-07,,0.0,2.809e-05
branching,201,CH,1.0,0.0,0.5261,0.377999,0.9994,0.5261,0.0,0.0,0.0,0.3315,CH,op_diffusion,1.0,0.0,0.0,0.9994,0.5261,0.5261,0.377999,0.0,,,,,,,0.5261,0.9994,0.0,0.0,0.1988652739,0.1644161041304807,0.0,,0.52609999994739,0.99939999990006,0.0,0.0,0.2460906002280143,0.1644161040095649,0.0,,0.2765723862978613,0.7229935571339174,0.17536666666666667,0.03487434019959667,,0.0,0.27678121
branching,202,CG,1.0,0.0,0.2,0.092175,0.9999,0.2,0.0,0.0,1.0,0.4,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.2,0.2,0.092175,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,0.9999,0.0,0.0,0.018435,0.2500625157226729,0.2,-2.0,0.19999999998,0.99989999990001,0.0,0.0,0.0228128326591837,0.2500625156039009,0.24999999996875,0.0,0.2153469185139805,0.7845746161778709,0.06666666666666667,0.001229,-0.001229,0.050012503144534586,0.04000000000000001
branching,203,CH,1.0,0.0,0.4649,0.323907,0.9996,0.4649,0.0,0.0,0.0,0.3162,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.4649,0.4649,0.323907,0.0,,,,,,,0.4649,0.9996,0.0,0.0,0.1505843643,0.1452863216872612,0.0,,0.46489999995351,0.99959999990004,0.0,0.0,0.1863442312918614,0.1452863215658665,0.0,,0.2565900789587539,0.7431125570728296,0.15496666666666667,0.02333555698769,,0.0,0.21613200999999999
branching,204,CH,1.0,0.0,0.3994,0.237901,0.9993,0.3994,0.0,0.0,0.0,0.2999,CH,op_diffusion,1.0,0.0,0.0,0.9993,0.3994,0.3994,0.237901,0.0,,,,,,,0.3994,0.9993,0.0,0.0,0.0950176594,0.1249062266660533,0.0,,0.39939999996006,0.99929999990007,0.0,0.0,0.117581880312423,0.1249062265441485,0.0,,0.2344554438166716,0.765008674994,0.13313333333333333,0.012650017721453332,,0.0,0.15952035999999997
branching,205,CH,1.0,0.0,0.5304,0.267486,0.9989,0.5304,0.0,0.0,0.0,0.3326,CH,op_diffusion,1.0,0.0,0.0,0.9989,0.5304,0.5304,0.267486,0.0,,,,,,,0.5304,0.9989,0.0,0.0,0.1418745744,0.1657914479662677,0.0,,0.53039999994696,0.99889999990011,0.0,0.0,0.175566092995938,0.1657914478453864,0.0,,0.2672367915269135,0.7319571689437662,0.17679999999999998,0.02508342475392,,0.0,0.28132416
branching,206,CH,1.0,0.0,0.4624,0.322022,0.9997,0.4624,0.0,0.0,0.0,0.3156,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4624,0.4624,0.322022,0.0,,,,,,,0.4624,0.9997,0.0,0.0,0.1489029727999999,0.1445361341404681,0.0,,0.4623999999537599,0.99969999990003,0.0,0.0,0.1842635530752043,0.1445361340190548,0.0,,0.2558428124211498,0.7439339404225765,0.15413333333333332,0.022950911540906647,,0.0,0.21381376
branching,207,CH,1.0,0.0,0.4638,0.307577,0.9997,0.4638,0.0,0.0,0.0,0.3159,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4638,0.4638,0.307577,0.0,,,,,,,0.4638,0.9997,0.0,0.0,0.1426542126,0.1449112279138646,0.0,,0.46379999995362,0.99969999990003,0.0,0.0,0.1765308749753959,0.1449112277924606,0.0,,0.2549917289459295,0.7447847685727543,0.1546,0.022054341267959996,,0.0,0.21511043999999999
branching,208,CH,1.0,0.0,0.5317,0.326797,0.9992,0.5317,0.0,0.0,0.0,0.3329,CH,op_diffusion,1.0,0.0,0.0,0.9992,0.5317,0.5317,0.326797,0.0,,,,,,,0.5317,0.9992,0.0,0.0,0.1737579648999999,0.1661665417396641,0.0,,0.5316999999468299,0.99919999990008,0.0,0.0,0.2150209588534866,0.1661665416187922,0.0,,0.2731553571884555,0.7262631670972952,0.17723333333333333,0.030795703312443315,,0.0,0.28270488999999993
branching,209,CL,0.6667,0.0,0.0,0.005078,0.9699,0.0,0.0,0.0,0.0,0.1333,CL,op_diffusion,0.6667,0.3333,0.031231,0.9699,0.0,0.0,0.005078,0.9183,,,,,,,0.0,0.64663233,0.0,0.0,0.0,0.3333333334166876,0.0,,0.0,0.6466323299353367,0.0,0.0,0.0,0.3333333333,0.0,,0.1399950947479052,0.8341187576040068,0.0,0.0,,0.0,0.0
branching,210,CH,1.0,0.0,0.4641,0.29282,0.9997,0.4641,0.0,0.0,0.0,0.316,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4641,0.4641,0.29282,0.0,,,,,,,0.4641,0.9997,0.0,0.0,0.135897762,0.1450362591716635,0.0,,0.46409999995359,0.99969999990003,0.0,0.0,0.1681699432201563,0.1450362590502626,0.0,,0.2538580288748627,0.7459181285337998,0.1547,0.0210233837814,,0.0,0.21538881
branching,211,CG,1.0,0.0,0.6654,0.563808,0.999,0.6654,0.0,0.0,0.32,0.4143,CG,op_diffusion,1.0,0.0,0.0,0.999,0.6654,0.6654,0.563808,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6654,0.999,0.0,0.0,0.3751578431999999,0.2679419855879043,0.212928,-2.0,0.66539999993346,0.9989999999001,0.0,0.0,0.4642480660538053,0.2679419854695798,0.26615999996673,0.0,0.3328437564154594,0.6664890873409561,0.2218,0.08321000962175998,-0.08321000962175998,0.057052351107261284,0.44275716
branching,212,CH,1.0,0.0,0.7117,0.391393,0.9891,0.7117,0.0,0.0,0.0,0.3779,CH,op_diffusion,1.0,0.0,0.0,0.9891,0.7117,0.7117,0.391393,0.0,,,,,,,0.7117,0.9891,0.0,0.0,0.2785543981,0.2224306077491336,0.0,,0.71169999992883,0.98909999990109,0.0,0.0,0.3447038172137215,0.22243060762967,0.0,,0.3239906320961873,0.6686408657936611,0.23723333333333332,0.06608238837592333,,0.0,0.50651689
branching,213,CH,1.0,0.0,0.3884,0.303803,0.9983,0.3884,0.0,0.0,0.0,0.2971,CH,op_diffusion,1.0,0.0,0.0,0.9983,0.3884,0.3884,0.303803,0.0,,,,,,,0.3884,0.9983,0.0,0.0,0.1179970852,0.1214053514476862,0.0,,0.38839999996116,0.99829999990017,0.0,0.0,0.1460183216131841,0.1214053513256938,0.0,,0.2363033818286011,0.7623983339205075,0.12946666666666667,0.015276689297226668,,0.0,0.15085456000000003
branching,214,CH,1.0,0.0,0.4635,0.32383,0.9997,0.4635,0.0,0.0,0.0,0.3159,CH,op_diffusion,1.0,0.0,0.0,0.9997,0.4635,0.4635,0.32383,0.0,,,,,,,0.4635,0.9997,0.0,0.0,0.150095205,0.1449112279138646,0.0,,0.46349999995365,0.99969999990003,0.0,0.0,0.1857389093903381,0.1449112277924606,0.0,,0.2562643052909255,0.7435125740006618,0.1545,0.0231897091725,,0.0,0.21483225000000003
branching,215,CH,1.0,0.0,0.3946,0.274343,0.9987,0.3946,0.0,0.0,0.0,0.2986,CH,op_diffusion,1.0,0.0,0.0,0.9987,0.3946,0.3946,0.274343,0.0,,,,,,,0.3946,0.9987,0.0,0.0,0.1082557478,0.1232808203146685,0.0,,0.39459999996054,0.99869999990013,0.0,0.0,0.1339636701359479,0.1232808201927231,0.0,,0.2357920700270487,0.7632144596639865,0.13153333333333334,0.014239239360626666,,0.0,0.15570916
branching,216,CL,0.9667,0.0,0.0,0.006568,0.9838,0.0,0.0,0.0,0.0,0.1933,CL,op_diffusion,0.9667,0.0333,0.004528,0.9838,0.0,0.0,0.006568,0.2108,,,,,,,0.0,0.95103946,0.0,0.0,0.0,0.0332583146995176,0.0,,0.0,0.951039459904896,0.0,0.0,0.0,0.0332583145753188,0.0,,0.1406139677828878,0.845463978495195,0.0,0.0,,0.0,0.0
branching,217,CH,1.0,0.0,0.3994,0.219117,0.9996,0.3994,0.0,0.0,0.0,0.2999,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.3994,0.3994,0.219117,0.0,,,,,,,0.3994,0.9996,0.0,0.0,0.0875153298,0.1249062266660533,0.0,,0.39939999996006,0.99959999990004,0.0,0.0,0.1082979427090142,0.1249062265441485,0.0,,0.2331720241590375,0.7665212446506262,0.13313333333333333,0.01165120757404,,0.0,0.15952035999999997
branching,218,CH,1.0,0.0,0.3272,0.234057,0.9989,0.3272,0.0,0.0,0.0,0.2818,CH,op_diffusion,1.0,0.0,0.0,0.9989,0.3272,0.3272,0.234057,0.0,,,,,,,0.3272,0.9989,0.0,0.0,0.0765834503999999,0.1022755690044667,0.0,,0.32719999996728,0.99889999990011,0.0,0.0,0.0947700264951505,0.1022755688819955,0.0,,0.2175922278920765,0.7815471235586048,0.10906666666666666,0.008352701656959989,,0.0,0.10705983999999999
branching,219,CH,1.0,0.0,0.3949,0.229487,0.9985,0.3949,0.0,0.0,0.0,0.2987,CH,op_diffusion,1.0,0.0,0.0,0.9985,0.3949,0.3949,0.229487,0.0,,,,,,,0.3949,0.9985,0.0,0.0,0.0906244163,0.1234058515724674,0.0,,0.3948999999605099,0.99849999990015,0.0,0.0,0.1121453563269924,0.1234058514505251,0.0,,0.2327073153768825,0.7661417455961829,0.13163333333333332,0.011929193998956665,,0.0,0.15594600999999997
branching,220,CG,1.0,0.0,0.5333,0.40935,0.991,0.5333,0.0,0.0,1.0,0.4833,CG,op_diffusion,1.0,0.0,0.0,0.991,0.5333,0.5333,0.40935,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5333,0.991,0.0,0.0,0.218306355,0.3542135534690908,0.5333,-2.0,0.53329999994667,0.9909999999009,0.0,0.0,0.2701484320613705,0.3542135533529258,0.6666249999166718,0.0,0.3519108731473173,0.6422563247110086,0.17776666666666666,0.0388075930405,-0.0388075930405,0.18890208806506611,0.28440888999999997
branching,221,CH,1.0,0.0,0.4621,0.299795,0.9994,0.4621,0.0,0.0,0.0,0.3155,CH,op_diffusion,1.0,0.0,0.0,0.9994,0.4621,0.4621,0.299795,0.0,,,,,,,0.4621,0.9994,0.0,0.0,0.1385352695,0.1444111028826693,0.0,,0.46209999995379,0.99939999990006,0.0,0.0,0.1714337901002671,0.1444111027612528,0.0,,0.2539064132450528,0.7456459306028942,0.15403333333333333,0.021339049345316666,,0.0,0.21353641
branching,222,CH,1.0,0.0,0.3979,0.223121,0.9992,0.3979,0.0,0.0,0.0,0.2995,CH,op_diffusion,1.0,0.0,0.0,0.9992,0.3979,0.3979,0.223121,0.0,,,,,,,0.3979,0.9992,0.0,0.0,0.0887798459,0.1244061016348579,0.0,,0.3978999999602099,0.99919999990008,0.0,0.0,0.1098627484689352,0.1244061015129407,0.0,,0.2330526928345951,0.7663337493196726,0.13263333333333333,0.011775166894536665,,0.0,0.15832440999999997
branching,223,CG,1.0,0.0,0.2667,0.16346,0.992,0.2667,0.0,0.0,1.0,0.4167,CG,op_diffusion,1.0,0.0,0.0,0.992,0.2667,0.2667,0.16346,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2667,0.992,0.0,0.0,0.043594782,0.2709427357750761,0.2667,-2.0,0.26669999997333,0.9919999999008,0.0,0.0,0.0539474080054025,0.2709427356568268,0.3333749999583281,0.0,0.2396206429368359,0.7542963222066588,0.08889999999999999,0.0038755761197999997,-0.0038755761197999997,0.07226042763121279,0.07112889
branching,224,CG,1.0,0.0,0.2,0.092175,0.9999,0.2,0.0,0.0,1.0,0.4,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.2,0.2,0.092175,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,0.9999,0.0,0.0,0.018435,0.2500625157226729,0.2,-2.0,0.19999999998,0.99989999990001,0.0,0.0,0.0228128326591837,0.2500625156039009,0.24999999996875,0.0,0.2153469185139805,0.7845746161778709,0.06666666666666667,0.001229,-0.001229,0.050012503144534586,0.04000000000000001
branching,225,CG,1.0,0.0,0.2,0.092175,0.9999,0.2,0.0,0.0,1.0,0.4,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.2,0.2,0.092175,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2,0.9999,0.0,0.0,0.018435,0.2500625157226729,0.2,-2.0,0.19999999998,0.99989999990001,0.0,0.0,0.0228128326591837,0.2500625156039009,0.24999999996875,0.0,0.2153469185139805,0.7845746161778709,0.06666666666666667,0.001229,-0.001229,0.050012503144534586,0.04000000000000001
branching,226,CH,1.0,0.0,0.4623,0.319887,0.9996,0.4623,0.0,0.0,0.0,0.3156,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.4623,0.4623,0.319887,0.0,,,,,,,0.4623,0.9996,0.0,0.0,0.1478837600999999,0.1445361341404681,0.0,,0.4622999999537699,0.99959999990004,0.0,0.0,0.1830023038878316,0.1445361340190548,0.0,,0.2556340625372423,0.7440681910877727,0.1541,0.02278888743140998,,0.0,0.21372128999999998
branching,227,CH,1.0,0.0,0.4643,0.328932,0.9995,0.4643,0.0,0.0,0.0,0.3161,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.4643,0.4643,0.328932,0.0,,,,,,,0.4643,0.9995,0.0,0.0,0.1527231276,0.1451612904294623,0.0,,0.4642999999535699,0.99949999990005,0.0,0.0,0.1889908952061822,0.1451612903080646,0.0,,0.2568503121954095,0.7427781129606882,0.15476666666666666,0.02363644938156,,0.0,0.21557448999999998
branching,228,CH,1.0,0.0,0.3323,0.165042,0.9981,0.3323,0.0,0.0,0.0,0.2831,CH,op_diffusion,1.0,0.0,0.0,0.9981,0.3323,0.3323,0.165042,0.0,,,,,,,0.3323,0.9981,0.0,0.0,0.0548434565999999,0.1039009753558514,0.0,,0.3322999999667699,0.99809999990019,0.0,0.0,0.0678673500334693,0.1039009752334208,0.0,,0.2145954750191214,0.7839122563834149,0.11076666666666667,0.0060748268760599895,,0.0,0.11042329
branching,229,CL,0.9667,0.0,0.0,0.005078,0.9524,0.0,0.0,0.0,0.0,0.1933,CL,op_diffusion,0.9667,0.0333,0.004528,0.9524,0.0,0.0,0.005078,0.2108,,,,,,,0.0,0.92068508,0.0,0.0,0.0,0.0332583146995176,0.0,,0.0,0.9206850799079316,0.0,0.0,0.0,0.0332583145753188,0.0,,0.1362776277833215,0.8226091872991645,0.0,0.0,,0.0,0.0
branching,230,CH,1.0,0.0,0.4574,0.278317,0.9988,0.4574,0.0,0.0,0.0,0.3144,CH,op_diffusion,1.0,0.0,0.0,0.9988,0.4574,0.4574,0.278317,0.0,,,,,,,0.4574,0.9988,0.0,0.0,0.1273021958,0.1430357590468823,0.0,,0.4573999999542599,0.99879999990012,0.0,0.0,0.1575331537798777,0.1430357589254314,0.0,,0.250966987508527,0.7481341728764833,0.15246666666666667,0.019409341452973333,,0.0,0.20921475999999997
branching,231,CG,1.0,1.0,0.4,0.179474,0.9999,0.4,1.6395,0.99,1.0,0.8485,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.4,0.4,0.179474,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.4,0.9999,0.4,0.396,0.0717896,0.8108277069503843,0.4,1.0,0.39999999996,0.99989999990001,0.39999999996,0.401780761286092,0.0888377614032947,0.8108277068456491,0.4999999999375,0.9999999999666668,0.5751682786574016,0.42478923817046416,0.3986666666666667,0.028620120533333335,0.028620120533333335,0.32433108278015377,0.16000000000000003
branching,232,CH,1.0,0.0,0.3274,0.111632,0.9965,0.3274,0.0,0.0,0.0,0.2818,CH,op_diffusion,1.0,0.0,0.0,0.9965,0.3274,0.3274,0.111632,0.0,,,,,,,0.3274,0.9965,0.0,0.0,0.0365483168,0.1022755690044667,0.0,,0.32739999996726,0.99649999990035,0.0,0.0,0.0452275907313932,0.1022755688819955,0.0,,0.2102004513544284,0.7870352502253121,0.10913333333333335,0.003988639640106667,,0.0,0.10719076000000001
branching,233,CH,1.0,0.0,0.3934,0.285521,0.9993,0.3934,0.0,0.0,0.0,0.2984,CH,op_diffusion,1.0,0.0,0.0,0.9993,0.3934,0.3934,0.285521,0.0,,,,,,,0.3934,0.9993,0.0,0.0,0.1123239614,0.123030757799071,0.0,,0.39339999996066,0.99929999990007,0.0,0.0,0.1389979785752545,0.1230307576771193,0.0,,0.2363898194447291,0.7630756534288822,0.13113333333333335,0.01472941547158667,,0.0,0.15476356000000002
branching,234,CG,1.0,0.8,0.5977,0.485225,0.999,0.5977,0.6354,0.791,0.08,0.6801,CG,op_diffusion,1.0,0.0,0.0,0.999,0.5977,0.5977,0.485225,0.0,1.0,1.0,1.12,0.8,0.0,1.0,0.5977,0.999,0.47816,0.4727807,0.2900189825,0.6002750688171701,0.047816,0.8,0.59769999994023,0.9989999999001,0.478159999952184,0.4796822968873018,0.3588909419994166,0.6002750687071644,0.0597699999925287,0.933333333302222,0.5633514550851435,0.4362118963699416,0.5162135666666666,0.14971173335736257,0.11976938668589006,0.028702752690561804,0.35724529
branching,235,CG,1.0,0.0,0.2667,0.191655,0.992,0.2667,0.0,0.0,1.0,0.4167,CG,op_diffusion,1.0,0.0,0.0,0.992,0.2667,0.2667,0.191655,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2667,0.992,0.0,0.0,0.0511143884999999,0.2709427357750761,0.2667,-2.0,0.26669999997333,0.9919999999008,0.0,0.0,0.0632527253228645,0.2709427356568268,0.3333749999583281,0.0,0.2407838076015186,0.7531424628592935,0.08889999999999999,0.004544069137649991,-0.004544069137649991,0.07226042763121279,0.07112889
branching,236,CG,1.0,0.0,0.3333,0.151193,0.9999,0.3333,0.0,0.0,1.0,0.4333,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.3333,0.3333,0.151193,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333,0.9999,0.0,0.0,0.0503926268999999,0.2916979245696802,0.3333,-2.0,0.33329999996667,0.99989999990001,0.0,0.0,0.0623595641294484,0.2916979244519505,0.4166249999479218,0.0,0.2629853110495,0.736940987481605,0.11109999999999999,0.005598620848589988,-0.005598620848589988,0.0972229182590744,0.11108889
branching,237,CH,1.0,0.0,0.3333,0.191553,0.998,0.3333,0.0,0.0,0.0,0.2833,CH,op_diffusion,1.0,0.0,0.0,0.998,0.3333,0.3333,0.191553,0.0,,,,,,,0.3333,0.998,0.0,0.0,0.0638446149,0.104151037871449,0.0,,0.33329999996667,0.9979999999002,0.0,0.0,0.0790060491404247,0.1041510377490248,0.0,,0.2163510123937599,0.7820816896310276,0.11109999999999999,0.007093136715389999,,0.0,0.11108889
branching,238,CH,1.0,0.0,0.4575,0.36889,0.9995,0.4575,0.0,0.0,0.0,0.3144,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.4575,0.4575,0.36889,0.0,,,,,,,0.4575,0.9995,0.0,0.0,0.168767175,0.1430357590468823,0.0,,0.45749999995425,0.99949999990005,0.0,0.0,0.2088449862564785,0.1430357589254314,0.0,,0.2584115350051728,0.7412176707623298,0.1525,0.025736994187499997,,0.0,0.20930625000000003
branching,239,CH,1.0,0.0,0.3298,0.10392,0.9972,0.3298,0.0,0.0,0.0,0.2825,CH,op_diffusion,1.0,0.0,0.0,0.9972,0.3298,0.3298,0.10392,0.0,,,,,,,0.3298,0.9972,0.0,0.0,0.034272816,0.1031507878090585,0.0,,0.32979999996702,0.99719999990028,0.0,0.0,0.0424117177199346,0.1031507876866092,0.0,,0.2103660721819777,0.7874229528201319,0.10993333333333333,0.0037677249055999996,,0.0,0.10876803999999998
branching,240,CH,1.0,0.0,0.3986,0.272166,0.9995,0.3986,0.0,0.0,0.0,0.2996,CH,op_diffusion,1.0,0.0,0.0,0.9995,0.3986,0.3986,0.272166,0.0,,,,,,,0.3986,0.9995,0.0,0.0,0.1084853676,0.1245311328926568,0.0,,0.39859999996014,0.99949999990005,0.0,0.0,0.1342478186617215,0.1245311327707426,0.0,,0.2366969930418077,0.7629213554547133,0.13286666666666666,0.014414089175119998,,0.0,0.15888196000000002
branching,241,CL,0.9667,0.0,0.0,0.006616,0.9838,0.0,0.0,0.0,0.0,0.1933,CL,op_diffusion,0.9667,0.0333,0.004528,0.9838,0.0,0.0,0.006616,0.2108,,,,,,,0.0,0.95103946,0.0,0.0,0.0,0.0332583146995176,0.0,,0.0,0.951039459904896,0.0,0.0,0.0,0.0332583145753188,0.0,,0.1406139677828878,0.845463978495195,0.0,0.0,,0.0,0.0
branching,242,CG,1.0,1.0,0.6435,0.503884,0.9973,0.6435,0.8755,0.98,0.26,0.7969,CG,op_diffusion,1.0,0.0,0.0,0.9973,0.6435,0.6435,0.503884,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.6435,0.9973,0.6435,0.6306299999999999,0.324249354,0.7463115779261928,0.16731,1.0,0.64349999993565,0.99729999990027,0.64349999993565,0.6398358623481014,0.4012501357553804,0.7463115778198427,0.2091374999738577,0.9999999999666668,0.6601043844544274,0.3389778973835995,0.63921,0.20726342957033997,0.20726342957033997,0.12486539010283132,0.41409224999999994
branching,243,CH,1.0,0.0,0.5255,0.403214,0.9996,0.5255,0.0,0.0,0.0,0.3314,CH,op_diffusion,1.0,0.0,0.0,0.9996,0.5255,0.5255,0.403214,0.0,,,,,,,0.5255,0.9996,0.0,0.0,0.211888957,0.1642910728726817,0.0,,0.52549999994745,0.99959999990004,0.0,0.0,0.2622070690735006,0.1642910727517628,0.0,,0.2787997345246791,0.7209117853691308,0.17516666666666666,0.037115882301166664,,0.0,0.27615025
branching,244,CG,1.0,0.0,0.4,0.268324,0.9908,0.4,0.0,0.0,1.0,0.45,CG,op_diffusion,1.0,0.0,0.0,0.9908,0.4,0.4,0.268324,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4,0.9908,0.0,0.0,0.1073296,0.3125781446220833,0.4,-2.0,0.39999999996,0.99079999990092,0.0,0.0,0.1328175863399582,0.3125781445048762,0.4999999999375,0.0,0.2920244663304068,0.701462158759833,0.13333333333333333,0.014310613333333333,-0.014310613333333333,0.12503125784883332,0.16000000000000003
branching,245,CG,1.0,0.0,0.3333,0.151193,0.9999,0.3333,0.0,0.0,1.0,0.4333,CG,op_diffusion,1.0,0.0,0.0,0.9999,0.3333,0.3333,0.151193,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333,0.9999,0.0,0.0,0.0503926268999999,0.2916979245696802,0.3333,-2.0,0.33329999996667,0.99989999990001,0.0,0.0,0.0623595641294484,0.2916979244519505,0.4166249999479218,0.0,0.2629853110495,0.736940987481605,0.11109999999999999,0.005598620848589988,-0.005598620848589988,0.0972229182590744,0.11108889
