domain_A,domain_B,operator_A,operator_B,property,val_A,val_B,comp_val,invariance
gray_scott,kuramoto,multiplicative,recursive_feedback,mean_continuity,0.9054,0.9617,0.9336,0.9688535453943009
gray_scott,kuramoto,multiplicative,recursive_feedback,mean_reconstruction,0.9582,1.0,0.9791,0.9781882696723023
graph_diffusion,gray_scott,multiplicative,recursive_feedback,cg_rate,0.0,0.35,0.175,0.0
graph_diffusion,gray_scott,multiplicative,recursive_feedback,mean_coherence,0.4913,0.5911,0.5412,0.8984327294931813
graph_diffusion,gray_scott,multiplicative,recursive_feedback,mean_fertility,0.0004,0.1448,0.0726,0.0
graph_diffusion,gray_scott,multiplicative,recursive_feedback,mean_reversibility,0.0008,0.7321,0.3665,0.0
graph_diffusion,gray_scott,multiplicative,recursive_feedback,mean_recursive_closure,0.0008,0.7321,0.3665,0.0
graph_diffusion,gray_scott,multiplicative,recursive_feedback,mean_continuity,0.9917,0.9054,0.9486,0.956539275990723
graph_diffusion,gray_scott,multiplicative,recursive_feedback,mean_reconstruction,0.0,0.9582,0.4791,0.0
graph_diffusion,kuramoto,multiplicative,recursive_feedback,cg_rate,0.0,0.358,0.179,0.0
graph_diffusion,kuramoto,multiplicative,recursive_feedback,mean_coherence,0.4913,0.572,0.5317,0.9177691837980868
graph_diffusion,kuramoto,multiplicative,recursive_feedback,mean_fertility,0.0004,0.2218,0.1111,0.0
graph_diffusion,kuramoto,multiplicative,recursive_feedback,mean_reversibility,0.0008,0.5897,0.2952,0.0
graph_diffusion,kuramoto,multiplicative,recursive_feedback,mean_recursive_closure,0.0008,0.5897,0.2952,0.0
graph_diffusion,kuramoto,multiplicative,recursive_feedback,mean_continuity,0.9917,0.9617,0.9767,0.9848744580014117
graph_diffusion,kuramoto,multiplicative,recursive_feedback,mean_reconstruction,0.0,1.0,0.5,0.0
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,cg_rate,0.35,0.0,0.175,0.5
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,mean_coherence,0.5911,0.4913,0.5412,0.9155811199458638
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,mean_fertility,0.1448,0.0004,0.0726,0.5013812154696132
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,mean_reversibility,0.7321,0.0008,0.3665,0.5006146701270318
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,mean_recursive_closure,0.7321,0.0008,0.3665,0.5006146701270318
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,mean_continuity,0.9054,0.9917,0.9486,0.952286282306163
gray_scott,graph_diffusion,multiplicative,competitive_exclusion,mean_reconstruction,0.9582,0.0,0.4791,0.5
gray_scott,replicator,multiplicative,competitive_exclusion,cg_rate,0.35,0.0,0.175,0.5
gray_scott,replicator,multiplicative,competitive_exclusion,mean_coherence,0.5911,0.591,0.591,0.9998308238876671
gray_scott,replicator,multiplicative,competitive_exclusion,mean_fertility,0.1448,0.0167,0.0807,0.5573204419889501
gray_scott,replicator,multiplicative,competitive_exclusion,mean_reversibility,0.7321,0.0199,0.376,0.5135910394754815
gray_scott,replicator,multiplicative,competitive_exclusion,mean_recursive_closure,0.7321,0.0199,0.376,0.5135910394754815
gray_scott,replicator,multiplicative,competitive_exclusion,mean_continuity,0.9054,0.9397,0.9225,0.9811133200795229
gray_scott,replicator,multiplicative,competitive_exclusion,mean_reconstruction,0.9582,0.0,0.4791,0.5
graph_diffusion,replicator,multiplicative,competitive_exclusion,cg_rate,0.0,0.0,0.0,0.0
graph_diffusion,replicator,multiplicative,competitive_exclusion,mean_coherence,0.4913,0.591,0.5412,0.8984327294931813
graph_diffusion,replicator,multiplicative,competitive_exclusion,mean_fertility,0.0004,0.0167,0.0085,0.0
graph_diffusion,replicator,multiplicative,competitive_exclusion,mean_reversibility,0.0008,0.0199,0.0104,0.0
graph_diffusion,replicator,multiplicative,competitive_exclusion,mean_recursive_closure,0.0008,0.0199,0.0104,0.0
graph_diffusion,replicator,multiplicative,competitive_exclusion,mean_continuity,0.9917,0.9397,0.9657,0.9737823938691136
graph_diffusion,replicator,multiplicative,competitive_exclusion,mean_reconstruction,0.0,0.0,0.0,0.0
gray_scott,cellular_automata,multiplicative,diffusion,cg_rate,0.35,0.0,0.175,0.5
gray_scott,cellular_automata,multiplicative,diffusion,mean_coherence,0.5911,0.5745,0.5828,0.9859583826763662
gray_scott,cellular_automata,multiplicative,diffusion,mean_fertility,0.1448,0.0026,0.0737,0.5089779005524862
gray_scott,cellular_automata,multiplicative,diffusion,mean_reversibility,0.7321,0.0845,0.4083,0.5577106952602104
gray_scott,cellular_automata,multiplicative,diffusion,mean_recursive_closure,0.7321,0.0845,0.4083,0.5577106952602104
gray_scott,cellular_automata,multiplicative,diffusion,mean_continuity,0.9054,0.9465,0.926,0.9772476253589573
gray_scott,cellular_automata,multiplicative,diffusion,mean_reconstruction,0.9582,0.0,0.4791,0.5
gray_scott,coupled_map_lattice,multiplicative,diffusion,cg_rate,0.35,0.168,0.259,0.74
gray_scott,coupled_map_lattice,multiplicative,diffusion,mean_coherence,0.5911,0.5952,0.5932,0.9964473016410083
gray_scott,coupled_map_lattice,multiplicative,diffusion,mean_fertility,0.1448,0.1219,0.1334,0.9212707182320441
gray_scott,coupled_map_lattice,multiplicative,diffusion,mean_reversibility,0.7321,0.2613,0.4967,0.6784592268815736
gray_scott,coupled_map_lattice,multiplicative,diffusion,mean_recursive_closure,0.7321,0.2613,0.4967,0.6784592268815736
gray_scott,coupled_map_lattice,multiplicative,diffusion,mean_continuity,0.9054,0.846,0.8757,0.9671968190854872
gray_scott,coupled_map_lattice,multiplicative,diffusion,mean_reconstruction,0.9582,0.8314,0.8948,0.933834272594448
graph_diffusion,cellular_automata,multiplicative,diffusion,cg_rate,0.0,0.0,0.0,0.0
graph_diffusion,cellular_automata,multiplicative,diffusion,mean_coherence,0.4913,0.5745,0.5329,0.9153266843069408
graph_diffusion,cellular_automata,multiplicative,diffusion,mean_fertility,0.0004,0.0026,0.0015,0.0
graph_diffusion,cellular_automata,multiplicative,diffusion,mean_reversibility,0.0008,0.0845,0.0426,0.0
graph_diffusion,cellular_automata,multiplicative,diffusion,mean_recursive_closure,0.0008,0.0845,0.0426,0.0
graph_diffusion,cellular_automata,multiplicative,diffusion,mean_continuity,0.9917,0.9465,0.9691,0.9772108500554603
graph_diffusion,cellular_automata,multiplicative,diffusion,mean_reconstruction,0.0,0.0,0.0,0.0
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,cg_rate,0.0,0.168,0.084,0.0
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,mean_coherence,0.4913,0.5952,0.5433,0.8941583553836759
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,mean_fertility,0.0004,0.1219,0.0612,0.0
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,mean_reversibility,0.0008,0.2613,0.131,0.0
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,mean_recursive_closure,0.0008,0.2613,0.131,0.0
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,mean_continuity,0.9917,0.846,0.9189,0.9265907028335182
graph_diffusion,coupled_map_lattice,multiplicative,diffusion,mean_reconstruction,0.0,0.8314,0.4157,0.0
gray_scott,population,multiplicative,hierarchical_nesting,cg_rate,0.35,0.238,0.294,0.84
gray_scott,population,multiplicative,hierarchical_nesting,mean_coherence,0.5911,0.5972,0.5942,0.9947555405176789
gray_scott,population,multiplicative,hierarchical_nesting,mean_fertility,0.1448,0.0932,0.119,0.8218232044198894
gray_scott,population,multiplicative,hierarchical_nesting,mean_reversibility,0.7321,0.3661,0.5491,0.7500341483403907
gray_scott,population,multiplicative,hierarchical_nesting,mean_recursive_closure,0.7321,0.3661,0.5491,0.7500341483403907
gray_scott,population,multiplicative,hierarchical_nesting,mean_continuity,0.9054,0.8583,0.8818,0.9739341727413299
gray_scott,population,multiplicative,hierarchical_nesting,mean_reconstruction,0.9582,0.8299,0.8941,0.9331037361719892
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,cg_rate,0.35,0.168,0.259,0.74
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_coherence,0.5911,0.5952,0.5932,0.9964473016410083
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_fertility,0.1448,0.1219,0.1334,0.9212707182320441
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_reversibility,0.7321,0.2613,0.4967,0.6784592268815736
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_recursive_closure,0.7321,0.2613,0.4967,0.6784592268815736
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_continuity,0.9054,0.846,0.8757,0.9671968190854872
gray_scott,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_reconstruction,0.9582,0.8314,0.8948,0.933834272594448
graph_diffusion,population,multiplicative,hierarchical_nesting,cg_rate,0.0,0.238,0.119,0.0
graph_diffusion,population,multiplicative,hierarchical_nesting,mean_coherence,0.4913,0.5972,0.5443,0.8921229391410543
graph_diffusion,population,multiplicative,hierarchical_nesting,mean_fertility,0.0004,0.0932,0.0468,0.0
graph_diffusion,population,multiplicative,hierarchical_nesting,mean_reversibility,0.0008,0.3661,0.1835,0.0
graph_diffusion,population,multiplicative,hierarchical_nesting,mean_recursive_closure,0.0008,0.3661,0.1835,0.0
graph_diffusion,population,multiplicative,hierarchical_nesting,mean_continuity,0.9917,0.8583,0.925,0.9327417565796108
graph_diffusion,population,multiplicative,hierarchical_nesting,mean_reconstruction,0.0,0.8299,0.4149,0.0
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,cg_rate,0.0,0.168,0.084,0.0
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_coherence,0.4913,0.5952,0.5433,0.8941583553836759
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_fertility,0.0004,0.1219,0.0612,0.0
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_reversibility,0.0008,0.2613,0.131,0.0
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_recursive_closure,0.0008,0.2613,0.131,0.0
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_continuity,0.9917,0.846,0.9189,0.9265907028335182
graph_diffusion,coupled_map_lattice,multiplicative,hierarchical_nesting,mean_reconstruction,0.0,0.8314,0.4157,0.0
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,cg_rate,0.35,0.168,0.259,0.74
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,mean_coherence,0.5911,0.5952,0.5932,0.9964473016410083
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,mean_fertility,0.1448,0.1219,0.1334,0.9212707182320441
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,mean_reversibility,0.7321,0.2613,0.4967,0.6784592268815736
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,mean_recursive_closure,0.7321,0.2613,0.4967,0.6784592268815736
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,mean_continuity,0.9054,0.846,0.8757,0.9671968190854872
gray_scott,coupled_map_lattice,multiplicative,constraint_propagation,mean_reconstruction,0.9582,0.8314,0.8948,0.933834272594448
gray_scott,cellular_automata,multiplicative,constraint_propagation,cg_rate,0.35,0.0,0.175,0.5
gray_scott,cellular_automata,multiplicative,constraint_propagation,mean_coherence,0.5911,0.5745,0.5828,0.9859583826763662
gray_scott,cellular_automata,multiplicative,constraint_propagation,mean_fertility,0.1448,0.0026,0.0737,0.5089779005524862
gray_scott,cellular_automata,multiplicative,constraint_propagation,mean_reversibility,0.7321,0.0845,0.4083,0.5577106952602104
gray_scott,cellular_automata,multiplicative,constraint_propagation,mean_recursive_closure,0.7321,0.0845,0.4083,0.5577106952602104
gray_scott,cellular_automata,multiplicative,constraint_propagation,mean_continuity,0.9054,0.9465,0.926,0.9772476253589573
gray_scott,cellular_automata,multiplicative,constraint_propagation,mean_reconstruction,0.9582,0.0,0.4791,0.5
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,cg_rate,0.0,0.168,0.084,0.0
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,mean_coherence,0.4913,0.5952,0.5433,0.8941583553836759
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,mean_fertility,0.0004,0.1219,0.0612,0.0
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,mean_reversibility,0.0008,0.2613,0.131,0.0
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,mean_recursive_closure,0.0008,0.2613,0.131,0.0
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,mean_continuity,0.9917,0.846,0.9189,0.9265907028335182
graph_diffusion,coupled_map_lattice,multiplicative,constraint_propagation,mean_reconstruction,0.0,0.8314,0.4157,0.0
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,cg_rate,0.0,0.0,0.0,0.0
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,mean_coherence,0.4913,0.5745,0.5329,0.9153266843069408
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,mean_fertility,0.0004,0.0026,0.0015,0.0
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,mean_reversibility,0.0008,0.0845,0.0426,0.0
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,mean_recursive_closure,0.0008,0.0845,0.0426,0.0
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,mean_continuity,0.9917,0.9465,0.9691,0.9772108500554603
graph_diffusion,cellular_automata,multiplicative,constraint_propagation,mean_reconstruction,0.0,0.0,0.0,0.0
gray_scott,kuramoto,multiplicative,resonance_locking,cg_rate,0.35,0.358,0.354,0.9885714285714285
gray_scott,kuramoto,multiplicative,resonance_locking,mean_coherence,0.5911,0.572,0.5815,0.983759093216038
gray_scott,kuramoto,multiplicative,resonance_locking,mean_fertility,0.1448,0.2218,0.1833,0.7341160220994477
gray_scott,kuramoto,multiplicative,resonance_locking,mean_reversibility,0.7321,0.5897,0.6609,0.9027455265674089
gray_scott,kuramoto,multiplicative,resonance_locking,mean_recursive_closure,0.7321,0.5897,0.6609,0.9027455265674089
gray_scott,kuramoto,multiplicative,resonance_locking,mean_continuity,0.9054,0.9617,0.9336,0.9688535453943009
gray_scott,kuramoto,multiplicative,resonance_locking,mean_reconstruction,0.9582,1.0,0.9791,0.9781882696723023
graph_diffusion,gray_scott,multiplicative,resonance_locking,cg_rate,0.0,0.35,0.175,0.0
graph_diffusion,gray_scott,multiplicative,resonance_locking,mean_coherence,0.4913,0.5911,0.5412,0.8984327294931813
graph_diffusion,gray_scott,multiplicative,resonance_locking,mean_fertility,0.0004,0.1448,0.0726,0.0
graph_diffusion,gray_scott,multiplicative,resonance_locking,mean_reversibility,0.0008,0.7321,0.3665,0.0
graph_diffusion,gray_scott,multiplicative,resonance_locking,mean_recursive_closure,0.0008,0.7321,0.3665,0.0
graph_diffusion,gray_scott,multiplicative,resonance_locking,mean_continuity,0.9917,0.9054,0.9486,0.956539275990723
graph_diffusion,gray_scott,multiplicative,resonance_locking,mean_reconstruction,0.0,0.9582,0.4791,0.0
graph_diffusion,kuramoto,multiplicative,resonance_locking,cg_rate,0.0,0.358,0.179,0.0
graph_diffusion,kuramoto,multiplicative,resonance_locking,mean_coherence,0.4913,0.572,0.5317,0.9177691837980868
graph_diffusion,kuramoto,multiplicative,resonance_locking,mean_fertility,0.0004,0.2218,0.1111,0.0
graph_diffusion,kuramoto,multiplicative,resonance_locking,mean_reversibility,0.0008,0.5897,0.2952,0.0
graph_diffusion,kuramoto,multiplicative,resonance_locking,mean_recursive_closure,0.0008,0.5897,0.2952,0.0
graph_diffusion,kuramoto,multiplicative,resonance_locking,mean_continuity,0.9917,0.9617,0.9767,0.9848744580014117
graph_diffusion,kuramoto,multiplicative,resonance_locking,mean_reconstruction,0.0,1.0,0.5,0.0
lotka_volterra,graph_diffusion,branching,synchronization,cg_rate,0.0,0.0,0.0,0.0
lotka_volterra,graph_diffusion,branching,synchronization,mean_coherence,0.5289,0.4913,0.5101,0.9644545282662128
lotka_volterra,graph_diffusion,branching,synchronization,mean_fertility,0.1908,0.0004,0.0956,0.5010482180293501
lotka_volterra,graph_diffusion,branching,synchronization,mean_reversibility,0.1048,0.0008,0.0528,0.5038167938931297
lotka_volterra,graph_diffusion,branching,synchronization,mean_recursive_closure,0.1048,0.0008,0.0528,0.5038167938931297
lotka_volterra,graph_diffusion,branching,synchronization,mean_continuity,0.9536,0.9917,0.9727,0.9799706375838926
lotka_volterra,graph_diffusion,branching,synchronization,mean_reconstruction,0.0,0.0,0.0,0.0
lotka_volterra,coupled_map_lattice,branching,synchronization,cg_rate,0.0,0.168,0.084,0.0
lotka_volterra,coupled_map_lattice,branching,synchronization,mean_coherence,0.5289,0.5952,0.5621,0.9372282094913973
lotka_volterra,coupled_map_lattice,branching,synchronization,mean_fertility,0.1908,0.1219,0.1564,0.819706498951782
lotka_volterra,coupled_map_lattice,branching,synchronization,mean_reversibility,0.1048,0.2613,0.183,0.25381679389312983
lotka_volterra,coupled_map_lattice,branching,synchronization,mean_recursive_closure,0.1048,0.2613,0.183,0.25381679389312983
lotka_volterra,coupled_map_lattice,branching,synchronization,mean_continuity,0.9536,0.846,0.8998,0.9435822147651007
lotka_volterra,coupled_map_lattice,branching,synchronization,mean_reconstruction,0.0,0.8314,0.4157,0.0
cellular_automata,graph_diffusion,branching,synchronization,cg_rate,0.0,0.0,0.0,0.0
cellular_automata,graph_diffusion,branching,synchronization,mean_coherence,0.5745,0.4913,0.5329,0.9275892080069627
cellular_automata,graph_diffusion,branching,synchronization,mean_fertility,0.0026,0.0004,0.0015,0.576923076923077
cellular_automata,graph_diffusion,branching,synchronization,mean_reversibility,0.0845,0.0008,0.0426,0.5041420118343195
cellular_automata,graph_diffusion,branching,synchronization,mean_recursive_closure,0.0845,0.0008,0.0426,0.5041420118343195
cellular_automata,graph_diffusion,branching,synchronization,mean_continuity,0.9465,0.9917,0.9691,0.976122556788167
cellular_automata,graph_diffusion,branching,synchronization,mean_reconstruction,0.0,0.0,0.0,0.0
cellular_automata,coupled_map_lattice,branching,synchronization,cg_rate,0.0,0.168,0.084,0.0
cellular_automata,coupled_map_lattice,branching,synchronization,mean_coherence,0.5745,0.5952,0.5849,0.9818973020017407
cellular_automata,coupled_map_lattice,branching,synchronization,mean_fertility,0.0026,0.1219,0.0623,-21.961538461538463
cellular_automata,coupled_map_lattice,branching,synchronization,mean_reversibility,0.0845,0.2613,0.1729,-0.04615384615384599
cellular_automata,coupled_map_lattice,branching,synchronization,mean_recursive_closure,0.0845,0.2613,0.1729,-0.04615384615384599
cellular_automata,coupled_map_lattice,branching,synchronization,mean_continuity,0.9465,0.846,0.8963,0.9469624933967248
cellular_automata,coupled_map_lattice,branching,synchronization,mean_reconstruction,0.0,0.8314,0.4157,0.0
lotka_volterra,gray_scott,branching,recursive_feedback,cg_rate,0.0,0.35,0.175,0.0
lotka_volterra,gray_scott,branching,recursive_feedback,mean_coherence,0.5289,0.5911,0.56,0.9411987143127245
lotka_volterra,gray_scott,branching,recursive_feedback,mean_fertility,0.1908,0.1448,0.1678,0.879454926624738
lotka_volterra,gray_scott,branching,recursive_feedback,mean_reversibility,0.1048,0.7321,0.4185,-1.9933206106870225
lotka_volterra,gray_scott,branching,recursive_feedback,mean_recursive_closure,0.1048,0.7321,0.4185,-1.9933206106870225
lotka_volterra,gray_scott,branching,recursive_feedback,mean_continuity,0.9536,0.9054,0.9295,0.9747273489932886
lotka_volterra,gray_scott,branching,recursive_feedback,mean_reconstruction,0.0,0.9582,0.4791,0.0
lotka_volterra,kuramoto,branching,recursive_feedback,cg_rate,0.0,0.358,0.179,0.0
lotka_volterra,kuramoto,branching,recursive_feedback,mean_coherence,0.5289,0.572,0.5504,0.9593495934959351
lotka_volterra,kuramoto,branching,recursive_feedback,mean_fertility,0.1908,0.2218,0.2063,0.9187631027253668
lotka_volterra,kuramoto,branching,recursive_feedback,mean_reversibility,0.1048,0.5897,0.3472,-1.3129770992366412
lotka_volterra,kuramoto,branching,recursive_feedback,mean_recursive_closure,0.1048,0.5897,0.3472,-1.3129770992366412
lotka_volterra,kuramoto,branching,recursive_feedback,mean_continuity,0.9536,0.9617,0.9577,0.9957005033557047
lotka_volterra,kuramoto,branching,recursive_feedback,mean_reconstruction,0.0,1.0,0.5,0.0
cellular_automata,gray_scott,branching,recursive_feedback,cg_rate,0.0,0.35,0.175,0.0
cellular_automata,gray_scott,branching,recursive_feedback,mean_coherence,0.5745,0.5911,0.5828,0.9855526544821585
cellular_automata,gray_scott,branching,recursive_feedback,mean_fertility,0.0026,0.1448,0.0737,-26.346153846153847
cellular_automata,gray_scott,branching,recursive_feedback,mean_reversibility,0.0845,0.7321,0.4083,-2.831952662721893
cellular_automata,gray_scott,branching,recursive_feedback,mean_recursive_closure,0.0845,0.7321,0.4083,-2.831952662721893
cellular_automata,gray_scott,branching,recursive_feedback,mean_continuity,0.9465,0.9054,0.926,0.9783412572636028
cellular_automata,gray_scott,branching,recursive_feedback,mean_reconstruction,0.0,0.9582,0.4791,0.0
cellular_automata,kuramoto,branching,recursive_feedback,cg_rate,0.0,0.358,0.179,0.0
cellular_automata,kuramoto,branching,recursive_feedback,mean_coherence,0.5745,0.572,0.5732,0.9977371627502176
cellular_automata,kuramoto,branching,recursive_feedback,mean_fertility,0.0026,0.2218,0.1122,-41.15384615384615
cellular_automata,kuramoto,branching,recursive_feedback,mean_reversibility,0.0845,0.5897,0.3371,-1.9893491124260354
cellular_automata,kuramoto,branching,recursive_feedback,mean_recursive_closure,0.0845,0.5897,0.3371,-1.9893491124260354
cellular_automata,kuramoto,branching,recursive_feedback,mean_continuity,0.9465,0.9617,0.9541,0.9919704173269942
cellular_automata,kuramoto,branching,recursive_feedback,mean_reconstruction,0.0,1.0,0.5,0.0
lotka_volterra,graph_diffusion,branching,competitive_exclusion,cg_rate,0.0,0.0,0.0,0.0
lotka_volterra,graph_diffusion,branching,competitive_exclusion,mean_coherence,0.5289,0.4913,0.5101,0.9644545282662128
lotka_volterra,graph_diffusion,branching,competitive_exclusion,mean_fertility,0.1908,0.0004,0.0956,0.5010482180293501
lotka_volterra,graph_diffusion,branching,competitive_exclusion,mean_reversibility,0.1048,0.0008,0.0528,0.5038167938931297
lotka_volterra,graph_diffusion,branching,competitive_exclusion,mean_recursive_closure,0.1048,0.0008,0.0528,0.5038167938931297
lotka_volterra,graph_diffusion,branching,competitive_exclusion,mean_continuity,0.9536,0.9917,0.9727,0.9799706375838926
lotka_volterra,graph_diffusion,branching,competitive_exclusion,mean_reconstruction,0.0,0.0,0.0,0.0
lotka_volterra,replicator,branching,competitive_exclusion,cg_rate,0.0,0.0,0.0,0.0
lotka_volterra,replicator,branching,competitive_exclusion,mean_coherence,0.5289,0.591,0.5599,0.9413877859708831
lotka_volterra,replicator,branching,competitive_exclusion,mean_fertility,0.1908,0.0167,0.1037,0.5435010482180294
lotka_volterra,replicator,branching,competitive_exclusion,mean_reversibility,0.1048,0.0199,0.0624,0.5954198473282442
lotka_volterra,replicator,branching,competitive_exclusion,mean_recursive_closure,0.1048,0.0199,0.0624,0.5954198473282442
lotka_volterra,replicator,branching,competitive_exclusion,mean_continuity,0.9536,0.9397,0.9466,0.9926593959731543
lotka_volterra,replicator,branching,competitive_exclusion,mean_reconstruction,0.0,0.0,0.0,0.0
cellular_automata,graph_diffusion,branching,competitive_exclusion,cg_rate,0.0,0.0,0.0,0.0
cellular_automata,graph_diffusion,branching,competitive_exclusion,mean_coherence,0.5745,0.4913,0.5329,0.9275892080069627
cellular_automata,graph_diffusion,branching,competitive_exclusion,mean_fertility,0.0026,0.0004,0.0015,0.576923076923077
cellular_automata,graph_diffusion,branching,competitive_exclusion,mean_reversibility,0.0845,0.0008,0.0426,0.5041420118343195
cellular_automata,graph_diffusion,branching,competitive_exclusion,mean_recursive_closure,0.0845,0.0008,0.0426,0.5041420118343195
cellular_automata,graph_diffusion,branching,competitive_exclusion,mean_continuity,0.9465,0.9917,0.9691,0.976122556788167
cellular_automata,graph_diffusion,branching,competitive_exclusion,mean_reconstruction,0.0,0.0,0.0,0.0
cellular_automata,replicator,branching,competitive_exclusion,cg_rate,0.0,0.0,0.0,0.0
cellular_automata,replicator,branching,competitive_exclusion,mean_coherence,0.5745,0.591,0.5827,0.9857267188859878
cellular_automata,replicator,branching,competitive_exclusion,mean_fertility,0.0026,0.0167,0.0096,-1.692307692307692
cellular_automata,replicator,branching,competitive_exclusion,mean_reversibility,0.0845,0.0199,0.0522,0.6177514792899408
cellular_automata,replicator,branching,competitive_exclusion,mean_recursive_closure,0.0845,0.0199,0.0522,0.6177514792899408
cellular_automata,replicator,branching,competitive_exclusion,mean_continuity,0.9465,0.9397,0.9431,0.9964078182778658
cellular_automata,replicator,branching,competitive_exclusion,mean_reconstruction,0.0,0.0,0.0,0.0
lotka_volterra,cellular_automata,branching,diffusion,cg_rate,0.0,0.0,0.0,0.0
lotka_volterra,cellular_automata,branching,diffusion,mean_coherence,0.5289,0.5745,0.5517,0.9568916619398753
lotka_volterra,cellular_automata,branching,diffusion,mean_fertility,0.1908,0.0026,0.0967,0.5068134171907757
lotka_volterra,cellular_automata,branching,diffusion,mean_reversibility,0.1048,0.0845,0.0946,0.9026717557251909
lotka_volterra,cellular_automata,branching,diffusion,mean_recursive_closure,0.1048,0.0845,0.0946,0.9026717557251909
lotka_volterra,cellular_automata,branching,diffusion,mean_continuity,0.9536,0.9465,0.9501,0.9963296979865771
lotka_volterra,cellular_automata,branching,diffusion,mean_reconstruction,0.0,0.0,0.0,0.0
lotka_volterra,coupled_map_lattice,branching,diffusion,cg_rate,0.0,0.168,0.084,0.0
lotka_volterra,coupled_map_lattice,branching,diffusion,mean_coherence,0.5289,0.5952,0.5621,0.9372282094913973
lotka_volterra,coupled_map_lattice,branching,diffusion,mean_fertility,0.1908,0.1219,0.1564,0.819706498951782
lotka_volterra,coupled_map_lattice,branching,diffusion,mean_reversibility,0.1048,0.2613,0.183,0.25381679389312983
lotka_volterra,coupled_map_lattice,branching,diffusion,mean_recursive_closure,0.1048,0.2613,0.183,0.25381679389312983
lotka_volterra,coupled_map_lattice,branching,diffusion,mean_continuity,0.9536,0.846,0.8998,0.9435822147651007
lotka_volterra,coupled_map_lattice,branching,diffusion,mean_reconstruction,0.0,0.8314,0.4157,0.0
cellular_automata,coupled_map_lattice,branching,diffusion,cg_rate,0.0,0.168,0.084,0.0
cellular_automata,coupled_map_lattice,branching,diffusion,mean_coherence,0.5745,0.5952,0.5849,0.9818973020017407
cellular_automata,coupled_map_lattice,branching,diffusion,mean_fertility,0.0026,0.1219,0.0623,-21.961538461538463
cellular_automata,coupled_map_lattice,branching,diffusion,mean_reversibility,0.0845,0.2613,0.1729,-0.04615384615384599
cellular_automata,coupled_map_lattice,branching,diffusion,mean_recursive_closure,0.0845,0.2613,0.1729,-0.04615384615384599
cellular_automata,coupled_map_lattice,branching,diffusion,mean_continuity,0.9465,0.846,0.8963,0.9469624933967248
cellular_automata,coupled_map_lattice,branching,diffusion,mean_reconstruction,0.0,0.8314,0.4157,0.0
lotka_volterra,population,branching,hierarchical_nesting,cg_rate,0.0,0.238,0.119,0.0
lotka_volterra,population,branching,hierarchical_nesting,mean_coherence,0.5289,0.5972,0.5631,0.9353374929098128
lotka_volterra,population,branching,hierarchical_nesting,mean_fertility,0.1908,0.0932,0.142,0.7442348008385744
lotka_volterra,population,branching,hierarchical_nesting,mean_reversibility,0.1048,0.3661,0.2355,-0.24713740458015243
lotka_volterra,population,branching,hierarchical_nesting,mean_recursive_closure,0.1048,0.3661,0.2355,-0.24713740458015243
