null_iteration,null_type,n1_mean_transprob,n2_mean_transprob,n3_mean_transprob,n1_CSR,n1_RBS,n1_ADI,n1_RTP,n1_SRD,n2_CSR,n2_RBS,n2_ADI,n2_RTP,n2_SRD,n3_CSR,n3_RBS,n3_ADI,n3_RTP,n3_SRD
82,all,0.4052773822507527,0.4046157396781639,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.40526719509076964,0.40991566572961924,0.40452653485952134,0.39598997493734334,0.40737932777356584,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
83,all,0.4052773822507527,0.40454161907327385,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4028542814221332,0.406108026249369,0.3992616033755274,0.40911367050575864,0.4053705138135812,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
84,all,0.4052773822507527,0.40459675232951386,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4158415841584158,0.39651691065118627,0.4109940919599281,0.39835728952772076,0.4012738853503185,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
85,all,0.4052773822507527,0.4045856034689435,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4161159125571937,0.40237296879030177,0.39623601220752797,0.4077471967380224,0.4004559270516717,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
86,all,0.4052773822507527,0.40465796123679326,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.39964610717896865,0.41634341867080427,0.39638735574510786,0.40374263009484745,0.40717029449423814,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
87,all,0.4052773822507527,0.40456953453415456,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.3908577298407807,0.4047058823529412,0.39538962665998495,0.41321897073662966,0.41867546308043646,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
88,all,0.4052773822507527,0.4046117819828849,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.3991822131357015,0.3982210927573062,0.4144074360960496,0.4055640632976008,0.4056841046277666,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
89,all,0.4052773822507527,0.4046847182269535,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4135064935064935,0.40216297786720323,0.40142095914742454,0.408270086364826,0.3980630742488205,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
90,all,0.4052773822507527,0.40458964264880004,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.40733145347346833,0.40039791096742106,0.40985246311577894,0.39045890588540316,0.4149074798019286,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
91,all,0.4052773822507527,0.40459276880121786,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.3969046430354468,0.40196820590461774,0.4104421683737197,0.4189189189189189,0.394729907773386,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
92,all,0.4052773822507527,0.4044479769162589,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4076385421867199,0.4083969465648855,0.4177119919719017,0.3928851687156683,0.3956072351421189,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
93,all,0.4052773822507527,0.40457162370029465,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.40583016476552597,0.4025284450063211,0.41210739614994935,0.39876986160943106,0.4036222509702458,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
94,all,0.4052773822507527,0.4046406039943305,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4146341463414634,0.39953691793156676,0.4140859140859141,0.39530864197530863,0.39963739963739964,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
95,all,0.4052773822507527,0.40457007436050774,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4189532520325203,0.401854714064915,0.4024114544084401,0.4012235534030079,0.39840739789365526,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
96,all,0.4052773822507527,0.40457442094286644,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4226961157654227,0.4028161931103847,0.4002628120893561,0.4016309887869521,0.3954659949622166,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
97,all,0.4052773822507527,0.4046510893014578,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.4016599597585513,0.4048040455120101,0.4106116048092002,0.39722921914357684,0.4089506172839506,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
98,all,0.4052773822507527,0.4045411596924248,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.40931060798778934,0.3978328173374613,0.40025380710659897,0.39565217391304347,0.41965639211723094,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
99,all,0.4052773822507527,0.40459086612450895,0.4052773822507527,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313,0.41795980666497073,0.40295090307809717,0.40738840430990253,0.39742599742599743,0.39722921914357684,0.4110075454948957,0.3984013462347497,0.38483290488431876,0.43373493975903615,0.39841017488076313
