ensemble_size,mean_continuity_alignment,mean_recursive_synchronization,mean_mutual_closure,mean_interaction_stability,mean_co_stabilization,mean_shared_closure,mean_manifold_convergence,mean_signal_transfer,collective_closure,distributed_continuity,network_stabilization,ensemble_reconstruction,distributed_identity
5,0.9372926995435537,0.77684,0.598707616,0.8425686584367155,0.8090679305940807,0.46599034100440007,0.36965652240338054,0.8090679305940807,0.36199993650585816,0.7897334524169395,0.2990772376115075,0.6545909163157881,0.16145463704726887
4,0.9744054497632048,0.875475,0.69705452875,0.96830790141377,0.8973199111030924,0.619952518471875,0.5565101828948471,0.8973199111030924,0.5427529311091648,0.9435244961863495,0.4993676678431699,0.8051830228620617,0.3361795164934179
5,0.9369010260086383,0.81304,0.531257246,0.9170456111325725,0.8250434403423632,0.42636027837019996,0.33857010572367946,0.8250434403423632,0.3466479607261074,0.859180973966826,0.27933504482334215,0.6806966784519627,0.13524432814196596
5,0.9544545427361074,0.7984399999999999,0.6099229380000001,0.8568411572347443,0.8250612975912557,0.47574139649999997,0.38168506486030207,0.8250612975912557,0.37985096062145995,0.8178159349259649,0.3149135748848434,0.6807261447829666,0.17331308744296486
5,0.9481856851696966,0.8475400000000001,0.4328728249999999,0.9172655609724678,0.8157179388426494,0.3574785472279,0.2848045546109816,0.8157179388426494,0.3029773679175344,0.8697380744132455,0.23232018426026868,0.6653957557497003,0.09653622435713526
5,0.9622124566152855,0.7912600000000001,0.601082165,0.916074392787991,0.841954487820983,0.4825640554817,0.3995023252299786,0.841954487820983,0.38183363454045,0.8814581919268888,0.3363627756222984,0.7088873595618939,0.18550057321911154
4,0.975057555081052,0.86835,0.4424764225,0.8606455301200577,0.812876210060333,0.3640542152255,0.28753863008636876,0.812876210060333,0.31612647779106295,0.8391789263902993,0.23373331187054747,0.6607677328820505,0.10206868391078947
4,0.9124266409637471,0.73795,0.736939275,0.8324421036693221,0.8184384783899209,0.5449670329845001,0.42807453385862754,0.8184384783899209,0.40215842199091184,0.759542352447795,0.3503526701287298,0.669841542909209,0.2128568254360651
4,0.9369513694745563,0.74435,0.5259192675,0.8650393552551335,0.794651070918907,0.38204734000474994,0.2857055495576667,0.794651070918907,0.2843769375325356,0.8104998085556846,0.2270362209234747,0.6314703245125657,0.10227109521347294
3,0.9716239454286297,0.8833333333333333,0.58565591,0.9150233622014442,0.8597920409556887,0.5198956163956666,0.44380142996058014,0.8597920409556887,0.45924112781617216,0.8890586093415374,0.38157693724486036,0.7392423536907488,0.22418319905457026
3,0.9676428642972956,0.8501,0.533809965,0.9676428642972956,0.8573677115783772,0.45189127004383334,0.3803087954617197,0.8573677115783772,0.3841527686642627,0.9363327128254745,0.3260644816581437,0.7350793928571434,0.16629738469535127
4,0.9772009266562073,0.877325,0.53526016375,0.8595058796852817,0.8335290746524466,0.47781959624087494,0.4008877306615141,0.8335290746524466,0.4192030772720256,0.8399099420949159,0.33415157917781113,0.6947707182909639,0.18718480519532832
3,0.9572146492745729,0.8780333333333333,0.6586417116666666,0.9449853659833137,0.8779950135773659,0.5794831140445,0.5016175967977805,0.8779950135773659,0.5088054902348725,0.9045538356693216,0.44041774871111294,0.7708752438667189,0.2782421272094901
5,0.9542664544869954,0.74422,0.492360531,0.7792664286967081,0.767375971155111,0.3481080426169,0.24376569797049927,0.767375971155111,0.2590689674763493,0.7436278120131508,0.18705993921441535,0.5888658811062498,0.08097599765378702
5,0.9323167764238791,0.8703799999999999,0.508155647,0.8963294169840934,0.8243009874223917,0.4412867755481,0.3630359369237387,0.8243009874223917,0.3840871837015552,0.8356629526565049,0.29925088127605093,0.6794721178655299,0.14935990538839944
4,0.9622033686591036,0.6959,0.60203261,0.8852646049734121,0.8138269140897547,0.41615271841999996,0.3190751117907999,0.8138269140897547,0.28960067674847795,0.8518045850600877,0.2596719135915502,0.662314246096853,0.1277651881951114
4,0.9309159970854357,0.8042,0.5224299275,0.9309159970854357,0.8238755837512615,0.4054464269635,0.31879828813882144,0.8238755837512615,0.3260600165640467,0.866604593629571,0.2626501257392744,0.6787709775014819,0.12032613074607681
5,0.9230504144425866,0.76348,0.5495828039999999,0.902268446377005,0.8102082190458775,0.4019398570084,0.30718007991361806,0.8102082190458775,0.30687304202877325,0.8328392633667632,0.24887982547318283,0.6564373582094926,0.11396711232302566
3,0.9472644978796488,0.7882000000000001,0.6347741,0.9472644978796488,0.8529535187277894,0.48583977271000006,0.4004424091269887,0.8529535187277894,0.38293890885002213,0.8973100289431832,0.341558761912698,0.7275297051101173,0.18429111232196818
3,0.9411901917310527,0.7357,0.785428215,0.8598468793892421,0.8445367643360884,0.6005121754235,0.50627218431405,0.8445367643360884,0.44179680745906896,0.8092794492717081,0.42756547241395154,0.7132423463152697,0.28614309931068527
3,0.9385066913735586,0.9268333333333333,0.6730161316666669,0.9307953675422426,0.8807605106747403,0.6305329645888333,0.5598184860874179,0.8807605106747403,0.584398969346417,0.8735576807379055,0.49306601569151415,0.7757390771640292,0.33127785501784457
4,0.946724873391686,0.7838,0.41675433250000005,0.921750276648238,0.8006534115119772,0.30591177682274995,0.22686262626694903,0.8006534115119772,0.23977365067367143,0.8726439139585547,0.18163833566519944,0.6410458853657676,0.06570265802129802
5,0.9516050892827674,0.7953800000000001,0.5777572710000001,0.8273136913408987,0.8083030883870999,0.45410954587269997,0.3523357971156755,0.8083030883870999,0.36118965059622815,0.7872759191133119,0.2847941129579311,0.6533538826961237,0.15225590914026899
4,0.9240992647815363,0.8020499999999999,0.6006183549999999,0.9072601232317854,0.8299414874039965,0.47769994621624995,0.38498267144396425,0.8299414874039965,0.38313924186274323,0.8383984128440989,0.3195130909629678,0.6888028725143581,0.16994758554221362
4,0.951731969980461,0.764025,0.6897118487499999,0.8765878130948437,0.8392433046725913,0.5284218368128749,0.4358350985285149,0.8392433046725913,0.40372749387095674,0.8342766462176197,0.36577168838137525,0.704329324437772,0.2191884251174131
3,0.9559183475114317,0.7506666666666667,0.47604113000000003,0.9431267771704483,0.8150550967378973,0.3353622068303333,0.25179628043832486,0.8150550967378973,0.2517452299273035,0.9015521903265572,0.20522784171090158,0.6643148107184231,0.08072057122564731
3,0.9794956503999389,0.9086333333333334,0.466426705,0.8495867000708736,0.8237367128079104,0.4221305943451667,0.33986365342917474,0.8237367128079104,0.38356192904183,0.8321664773570581,0.2799581686786353,0.6785421720275818,0.14052515165159835
3,0.9293779563871011,0.8765000000000001,0.6734979050000001,0.9293779563871011,0.8676263548322606,0.5967087358065001,0.5188071743506767,0.8676263548322606,0.5230152069343974,0.8637433858182644,0.4501307775427027,0.7527754915995157,0.2877138287603154
5,0.9551728629736065,0.7799400000000001,0.544540463,0.90843629939928,0.8239788413118658,0.41442612635929993,0.3243778676871019,0.8239788413118658,0.32322751299267244,0.8677137009263586,0.26728049956403194,0.6789411309296449,0.12840452142323525
5,0.9678354640547268,0.88024,0.595939336,0.9599204460799514,0.8735626402404035,0.5207275238168001,0.4567055188697474,0.8735626402404035,0.4583651955645001,0.9290450503874101,0.39896087887622,0.7631116864237847,0.23016979187195682
5,0.9024746409291857,0.7250599999999999,0.6452400949999999,0.8197082651068917,0.7907148908108231,0.47234204900550003,0.35438125690758426,0.7907148908108231,0.3424763260519278,0.7397659222190278,0.2802145368610828,0.625230038549972,0.15106448020393712
4,0.9365364335474866,0.75825,0.64150271,0.9365364335474866,0.8418724021284919,0.49830307491199993,0.4124320543803298,0.8418724021284919,0.37783830655202394,0.8771004913618458,0.34721516433595706,0.7087491414655972,0.1924733723562841
3,0.9123589392439534,0.7373,0.563979675,0.8763688478441957,0.7968742711264446,0.4247514329741667,0.32800219191347835,0.7968742711264446,0.31316923153185305,0.799562952405576,0.2613765076089293,0.6350086039833024,0.12710930094340797
4,0.9747367963689615,0.8166,0.5648396625000001,0.8914762002235876,0.8361518314777647,0.4598194438655,0.37223687880267037,0.8361518314777647,0.3754885578605673,0.8689546554451147,0.3112465479544196,0.6991498852836203,0.16683766033703665
3,0.9416080552166238,0.7837999999999999,0.6991573966666667,0.8467251218507051,0.833091432453532,0.5714201151656667,0.47520909818800344,0.833091432453532,0.4478790862668495,0.7972831952889013,0.3958926283243949,0.6940413348274779,0.2556880531637287
3,0.8838927263657489,0.715,0.5910843166666666,0.8278609429804148,0.7747429641371824,0.412100225673,0.29480429303124206,0.7747429641371824,0.29465166135619497,0.7317402659426786,0.22839755182339097,0.6002266604800675,0.10738316891028192
3,0.8703691419655781,0.8293333333333334,0.69972097,0.7948989994213437,0.8053913030827432,0.5724440549733334,0.45076273922173143,0.8053913030827432,0.4747469362578845,0.6918555600756515,0.363040389922937,0.6486551510813191,0.22458696381819224
4,0.8897377567152311,0.782575,0.54989549875,0.8617583296827374,0.7919429256693906,0.42055395764462494,0.32525711507738003,0.7919429256693906,0.3291150134037424,0.7667389230825833,0.257585071309166,0.627173597517794,0.12170559684986916
5,0.9491939237016457,0.7984,0.463977006,0.9491939237016457,0.8219917554209875,0.3612012868568,0.282744581966452,0.8219917554209875,0.2883831074264691,0.9009691047921256,0.23241371526637716,0.6756704459800764,0.09693899879126334
5,0.925486196987445,0.86372,0.6176307879999999,0.8569946648689658,0.8310144161569232,0.5371667920873999,0.4446108793125704,0.8310144161569232,0.46396170166172906,0.7931367332281092,0.3694780502889519,0.6905849598606318,0.22103405330856754
4,0.9302304569353188,0.833625,0.60195175625,0.9160355584585282,0.8409951558681541,0.508377659082875,0.4263999207188652,0.8409951558681541,0.4237963260529617,0.8521241761138767,0.35860026778713056,0.7072728521937008,0.20164809663659042
5,0.9618151136756021,0.79462,0.617642641,0.8253110048619267,0.8185903637612586,0.4883326361479,0.396374262348846,0.8185903637612586,0.3880388793358443,0.7937965979589994,0.32446815160174236,0.6700901836427897,0.18617132681647172
5,0.9351552469607757,0.75144,0.671222612,0.8236733508581242,0.81218110174567,0.5094852295094,0.39486930022647027,0.81218110174567,0.38284758086254356,0.7702624558367388,0.32070538330347637,0.6596381420328105,0.18813460370408863
5,0.9579669743303034,0.79508,0.6586210619999999,0.8945138502669826,0.8464844597791858,0.5255303116932,0.436709445153088,0.8464844597791858,0.41783864022102946,0.8569147266368115,0.3696677587608797,0.7165359406476601,0.219857301170802
3,0.9104417684228941,0.8266999999999999,0.6588702716666667,0.9003964162159604,0.8403655097249897,0.5417188325521667,0.44322107646384223,0.8403655097249897,0.44783895887087616,0.8197585054612953,0.3724677058433954,0.7062141899353418,0.2185981648653738
3,0.9408227590577735,0.8631666666666667,0.5442962916666666,0.8894813644863054,0.8305838287298904,0.46649569623916665,0.3814619758820938,0.8305838287298904,0.4026635351371074,0.8368443114664789,0.3168361484430186,0.689869496547604,0.167419758104987
3,0.9700179124993246,0.8885000000000001,0.566577315,0.9700179124993246,0.8730262104995948,0.4971193524175,0.4291427171304301,0.8730262104995948,0.44169054462294877,0.9409347505695473,0.374652840099879,0.7621747642192829,0.20693891651125257
4,0.9495382618976609,0.6654500000000001,0.49668858749999995,0.9040410698820023,0.7885015170338989,0.32956412391499995,0.2302126696368341,0.7885015170338989,0.21930844625923676,0.8584215861798582,0.18152303924906749,0.62173464236476,0.07204131294938575
5,0.9531519144783529,0.82386,0.503669181,0.9192785460864226,0.8272349743694327,0.39846212128249997,0.3205853090263296,0.8272349743694327,0.3282770032398004,0.8762121061411504,0.26519937989561243,0.684317702819996,0.12175667620208323
3,0.9286940480710184,0.7602000000000001,0.45580124666666677,0.8822283180094721,0.7864769591574805,0.3204583934496667,0.23272936234059363,0.7864769591574805,0.24361247070043665,0.8193201879751024,0.18303628120028953,0.6185460072855973,0.06926207413857716
5,0.9450925530483699,0.83172,0.6863525800000001,0.88411184082361,0.8523758341615938,0.5757400626825999,0.4915806058185154,0.8523758341615938,0.47885452493437203,0.8355675168242797,0.4190114289422187,0.7265445626626729,0.2674825977319948
4,0.8987694913199912,0.649425,0.6613344437500001,0.8987694913199912,0.8014135835419947,0.431512354971625,0.31688690398944785,0.8014135835419947,0.2802349111274476,0.8077865985275957,0.2539574693037114,0.6422637318856217,0.12289829226745545
3,0.8913830540307957,0.7195,0.6334085849999999,0.8913830540307957,0.8054115494184776,0.4519053262535,0.34209608364828076,0.8054115494184776,0.3251458822393933,0.7945637490132683,0.2755281367811549,0.6486877639366728,0.1378034009354794
4,0.9294363935121498,0.901475,0.67528570375,0.9294363935121498,0.8730139768572899,0.6081660440523751,0.5329104958230088,0.8730139768572899,0.5482464845621148,0.8638520095848717,0.46523831126743503,0.7621534037881806,0.3012285395392933
4,0.9269953163483639,0.8008500000000001,0.6290017400000001,0.9039171179964942,0.8352440783034575,0.50430089566875,0.4097933701610126,0.8352440783034575,0.4038693722963185,0.8379269347498615,0.34227748575500255,0.6976326703409922,0.19157207674815854
3,0.9376724136648747,0.8003333333333332,0.47579066333333336,0.9186175203660057,0.8121117795425975,0.37558406370399994,0.29112099516740547,0.8121117795425975,0.30059244565110127,0.8613623075564348,0.23642278944761358,0.6595255424718445,0.10252548277505413
5,0.8723414700718781,0.8166800000000001,0.580737528,0.8640448557403222,0.8003994033436601,0.4706808746766001,0.3710420816064935,0.8003994033436601,0.38439565673088577,0.7537421596645565,0.296981860733227,0.6406392048728871,0.15234781799559943
5,0.9330256248853119,0.83186,0.6310117890000001,0.909899989213668,0.8454520420296939,0.5243063941801,0.43520253282547666,0.8454520420296939,0.43614951706265803,0.8489600060192212,0.36794287007379417,0.7147891553721794,0.21289729325804738
3,0.9364742888851477,0.8927333333333335,0.6197887400000001,0.7933389512827688,0.8214483867170416,0.5616469865106667,0.4556210753100218,0.8214483867170416,0.5014009864242893,0.7429415302474197,0.3742691972677011,0.6747774520400303,0.23964208856040872
5,0.9161150314715748,0.89194,0.8912490630000001,0.8370280035161521,0.8825807230963181,0.8005775998611,0.7062956315405874,0.8825807230963181,0.7140671844201095,0.7668139357837891,0.6233629092048623,0.7789487327812197,0.5180121706343864
4,0.9189060971937602,0.860825,0.42382661374999997,0.9189060971937602,0.8082739810662561,0.35069502533937497,0.27325976805535585,0.8082739810662561,0.30188704518776743,0.8443884154598682,0.22086876059134425,0.6533068284686946,0.08805954435360923
5,0.9430245988607695,0.6821400000000001,0.6121715750000001,0.9126742522950477,0.8155719703467451,0.42163245405609995,0.3230596874414061,0.8155719703467451,0.28761236220982805,0.8606742706610901,0.2634784258261912,0.6651576388152721,0.1284516899106969
5,0.9628638321526436,0.8084999999999999,0.582841295,0.9231138126486043,0.8440615524403743,0.45729729021369997,0.37732011389344067,0.8440615524403743,0.36972485913777636,0.8888329031598726,0.3184814010998764,0.7124399043080547,0.16613971398144986
3,0.9860492191179135,0.9237666666666667,0.5467564583333334,0.9794738235641877,0.8837615378046304,0.5105288832268333,0.45461018841266737,0.8837615378046304,0.47160956469550774,0.9658093988719043,0.40176699921323167,0.7810344557028052,0.2288537722941373
4,0.9220617786372858,0.7635750000000001,0.6522600362500001,0.8709390910701837,0.8210672681622408,0.5089890660426251,0.4134782491804526,0.8210672681622408,0.3886513261034975,0.8030596473969146,0.3394934564991005,0.6741514588474051,0.19405334874391064
3,0.9502327890045831,0.8795333333333333,0.5499805300000001,0.9176712917565081,0.846273996894994,0.4843797185363334,0.4061205565976227,0.846273996894994,0.42602810844332306,0.8720013509552251,0.3436892666530898,0.7161796778206284,0.18692652630414286
4,0.9657772234972647,0.7703,0.6087632175,0.8854213528624839,0.8311722164079247,0.467356670201,0.37521207783179134,0.8311722164079247,0.3600048430558303,0.8551197757927216,0.3118658543544728,0.6908472533284621,0.1693566342135584
5,0.9337415085355003,0.7505599999999999,0.55187272,0.8843231856320616,0.8059059522502686,0.40770021233539994,0.30974189604983,0.8059059522502686,0.30600347137045775,0.8257292653850005,0.24962283768784196,0.6494844038724122,0.11791459278370062
5,0.9298217256068227,0.7218600000000001,0.641023239,0.8778442118441484,0.8148764290352914,0.46074742166949995,0.3551152423154436,0.8148764290352914,0.33259513380634526,0.8162386198708873,0.2893750405540109,0.6640235945973084,0.1521359730551842
4,0.9206730730402873,0.751425,0.72769801125,0.8537037239576752,0.8281376413493887,0.5655427707053751,0.466092902356157,0.8281376413493887,0.4249629764772865,0.78598203100205,0.3859890768069188,0.6858119530197287,0.24268525269758628
4,0.9418421819109605,0.85375,0.6762436875,0.8908911403137437,0.8558187341674112,0.5751662725125,0.48335876121552557,0.8558187341674112,0.4910482051575468,0.83907885543824,0.41366748317219904,0.73242570575191,0.26184310560163254
5,0.9470541608207659,0.87364,0.480981622,0.8531148706400812,0.8109750338382542,0.417612748092,0.3310490484683367,0.8109750338382542,0.3648432012430949,0.8079459878977583,0.26847251328373123,0.6576805055089575,0.13093052458112162
3,0.884799335489921,0.8248333333333333,0.7912476216666667,0.872689206043446,0.8504627534600102,0.6679038309745001,0.5661817842625215,0.8504627534600102,0.5509093432488001,0.7721548295964678,0.4815165192028055,0.7232868950227821,0.33459127743782585
4,0.9226785994329212,0.82195,0.6796252224999999,0.9004815502339432,0.8472630894000593,0.5537083800117499,0.46198477803645616,0.8472630894000593,0.4551206029506578,0.8308550555850404,0.39142265029496853,0.7178547426597329,0.23602565430121814
3,0.9232821489314859,0.7107333333333332,0.5632180333333333,0.8905680235278175,0.7989453250711245,0.3825736925463333,0.2813519696111251,0.7989453250711245,0.27190787574909725,0.8222455585324294,0.22478484082036146,0.6383136324530048,0.0993801164592528
4,0.9416781488821105,0.826175,0.64892068875,0.8283929691673962,0.8260404731648521,0.541084000615625,0.447546560173766,0.8260404731648521,0.44703007420861396,0.7800795577525089,0.3696915723292396,0.6823428633064127,0.22803704725475962
5,0.9133612353784308,0.7618,0.6475998340000001,0.8872080214303597,0.822050743842637,0.5043772095854001,0.4030390696025127,0.822050743842637,0.3842345582621578,0.8103414144912867,0.3313185669643899,0.6757674254522328,0.18567147080063565
4,0.9170268942978815,0.77525,0.6166077249999999,0.8603694024061216,0.8115904340112009,0.4677607617874999,0.3647530848085546,0.8115904340112009,0.3626315305757593,0.78898188103741,0.2960301144066992,0.6586790325784895,0.15646054343608023
4,0.9355529662888886,0.871825,0.58918725625,0.9182441453345516,0.8483415847370321,0.517932157889875,0.4375061189527327,0.8483415847370321,0.45154620355234026,0.859066033945145,0.3711546342845098,0.7196834443941391,0.21199488786619589
5,0.9284944688828171,0.78152,0.682040704,0.8643237579039719,0.8305576088360368,0.5401185179507999,0.44348537125110826,0.8305576088360368,0.4221134241489091,0.8025198285378489,0.36834014950008254,0.6898259415954351,0.22240660826483688
5,0.9420373690601798,0.7832200000000001,0.5360551929999999,0.8743608581548111,0.8087745067644972,0.42127939150550003,0.33193950396308086,0.8087745067644972,0.3299544450149378,0.8236806024253593,0.2684642085933926,0.6541162027921558,0.13173382011810444
4,0.897265326755693,0.873125,0.5921076062499999,0.8813257202574732,0.82662383535395,0.523335377151625,0.44025312757501844,0.82662383535395,0.4569372011755126,0.7907830103650182,0.3639237288426336,0.6833069651752742,0.2067299640900168
4,0.9283202564490155,0.85025,0.63963656,0.8313253895636138,0.8258710058037888,0.53652891708475,0.4360983428803391,0.8258710058037888,0.4561837117513087,0.7717361988322716,0.3601609770639512,0.6820629182273618,0.21720779029209017
3,0.942929996940353,0.7272333333333334,0.470025435,0.942929996940353,0.8052097518308784,0.3437272945651666,0.25681147779054814,0.8052097518308784,0.24996994618427468,0.889116979129934,0.2067871062990484,0.6483627444435448,0.08323536756109874
4,0.8877437126809651,0.8207,0.547468785,0.868750798608399,0.8005821103868093,0.43922439753049997,0.3409132535767838,0.8005821103868093,0.3604714630532813,0.7712280593511736,0.272929052007335,0.6409317154713973,0.13292845174870965
5,0.9106328442111142,0.70834,0.580846031,0.8236519195714884,0.7781226353347808,0.4107263718315,0.29724008708113736,0.7781226353347808,0.2909339182231247,0.7500444901593284,0.23128923988671432,0.6054748356203442,0.11117401207147797
3,0.9449023345491784,0.7782666666666667,0.6700073733333333,0.8263976830983714,0.821044813294265,0.5451611098533333,0.44121189952339607,0.821044813294265,0.4242807197618542,0.7808651000256832,0.36225474166739474,0.6741145854374145,0.22727884091520895
4,0.9640501583000529,0.87165,0.6410685549999999,0.9640501583000529,0.8809738059800317,0.57200091915775,0.5078106628427038,0.8809738059800317,0.4985846011838528,0.9293927077183571,0.4473678923617795,0.7761148468229426,0.2800258813210053
5,0.9504672407659136,0.74522,0.46540367499999996,0.8970043863139132,0.796366223123948,0.33117159556889997,0.24470610179148652,0.796366223123948,0.24679569644985563,0.8525732840147068,0.1948756740590705,0.6341991613327017,0.07702558972319755
5,0.9336572900169295,0.6832,0.6331649519999999,0.781729383103402,0.7778889923360994,0.43134900670839993,0.31560806610572056,0.7778889923360994,0.29469764138317883,0.7298673373549285,0.24550804051612402,0.6051112843976721,0.12710551333312936
5,0.9392093466206786,0.77306,0.7318603029999999,0.8753392639976628,0.8453486437855025,0.5773374500699,0.4707503326399597,0.8453486437855025,0.4463164891510369,0.8221268182106706,0.3979481552587641,0.7146143295499883,0.25526000366998486
5,0.9388052527001683,0.93922,0.515892003,0.9138262966456903,0.8468118654037576,0.48596496303649994,0.41843333701239677,0.8468118654037576,0.45642801258314153,0.8579049273465162,0.3543343146625869,0.7170903353885918,0.19090036006056918
3,0.8956748484145178,0.7276666666666666,0.6595420499999999,0.865546241202821,0.805808070218535,0.47623976838233334,0.36190943579557827,0.805808070218535,0.34654380479287783,0.7752479983850924,0.2916295440523137,0.6493266460293193,0.15437463490925848
5,0.928575557739871,0.8620800000000001,0.5697004920000001,0.8542576446888347,0.8212060591286118,0.4801925259752,0.3915730998699148,0.8212060591286118,0.4139643727927005,0.7932427688704832,0.321562202204947,0.6743793915495451,0.17460050405923294
4,0.8710212005120344,0.782225,0.48893549624999993,0.8072480048599227,0.7577128608615871,0.37439504214212493,0.27381726272418183,0.7577128608615871,0.2928611618396237,0.7031301263040344,0.20747486149202862,0.5741287795150508,0.08929345750028093
3,0.9123917752829781,0.6525666666666666,0.7140966483333333,0.8250491927179544,0.7945649534002795,0.46938989281283333,0.34758190748834755,0.7945649534002795,0.3063081977198946,0.7527680976397223,0.27617640212625916,0.6313334651719884,0.1488580267806087
4,0.8782704249571516,0.819925,0.65254685625,0.7858699934432901,0.7937364967701326,0.543530740189875,0.43089536833001246,0.7937364967701326,0.4456544421501833,0.6902063731025123,0.34201738013274,0.6300176263049226,0.20569521816090994
5,0.9285791020721643,0.6763,0.681196041,0.8339703268693816,0.8002640368824638,0.46710739944929996,0.3465426797956038,0.8002640368824638,0.31590473424756155,0.7744074172791997,0.27732564388529696,0.6404225287274175,0.15031155994759196
3,0.9151990320689221,0.8808000000000001,0.6515968366666667,0.9090231515241515,0.8537460224112555,0.5949200616066667,0.5200210232084408,0.8537460224112555,0.5240055902631521,0.8319371084031445,0.4439658801344375,0.72888227078304,0.28313598407307977
3,0.9659636558672249,0.9129,0.7283878383333334,0.8755141525535038,0.8807009101928852,0.6795007955955,0.6005655586629589,0.8807009101928852,0.620316276299132,0.8457148515640778,0.5289186341449665,0.7756340932145764,0.3941950610842563
5,0.963592785588926,0.77824,0.623784888,0.8406776976959304,0.8216861225854568,0.47505066994879996,0.37354598544711265,0.8216861225854568,0.3697034333809541,0.8100709645053066,0.30693755238940146,0.6751680840495223,0.17099269137107728
3,0.923338029166875,0.7754,0.5203077566666666,0.91760576891406,0.8114246907576139,0.388968472213,0.3020361133518979,0.8114246907576139,0.3016061533539602,0.8472603022212631,0.24507955987419539,0.6584100287710893,0.10847608361547857
4,0.9243264428575655,0.8419500000000001,0.5268751425,0.7815125681004123,0.7855167317873932,0.45042685363775,0.3514710378577644,0.7855167317873932,0.37923688942030365,0.7223727321207349,0.2760863809759542,0.6170365359179475,0.14633196202342935
4,0.9144782026182728,0.6630499999999999,0.5661222475000001,0.8879484239957045,0.7865624374841932,0.3639786457045,0.25797623806885217,0.7865624374841932,0.2413360410343687,0.8120094787933199,0.20291441862843887,0.6186804680610754,0.08586752955898364
5,0.9160333080896953,0.9014600000000002,0.443143713,0.8319300542685599,0.7933097513074767,0.3984147278211,0.31497437611153134,0.7933097513074767,0.35915494054160885,0.7620756397108687,0.24987224398126656,0.6293403615195305,0.11495341402796173
4,0.9545971700998432,0.903775,0.64197332375,0.8968844784858572,0.8645941593257102,0.5837806312673751,0.5053776705371987,0.8645941593257102,0.5276063400236719,0.856163385069073,0.4369465822000951,0.7475230603401315,0.28163451245278703
5,0.9446674539509046,0.83552,0.604788196,0.9008436328480188,0.8417149652396769,0.4995144855066,0.418466546891444,0.8417149652396769,0.41735434293047446,0.8509976610504214,0.35222955497069947,0.7084840827084306,0.1974639341347124
4,0.9683294544703047,0.8886,0.40182441999999996,0.9683294544703047,0.8390825566821827,0.35165269962949997,0.28971978274846194,0.8390825566821827,0.3124785888907736,0.9376619323947579,0.24309881602998598,0.7040595369283084,0.09865412500636564
3,0.9773155686776286,0.9447333333333333,0.49904587000000006,0.9379661862922789,0.863340367157639,0.4781024579626667,0.4223379369943004,0.863340367157639,0.45167932878593,0.9166889567566251,0.3646213895892591,0.7453565895638868,0.19734034711685802
5,0.9156043563601235,0.8076800000000001,0.6819209039999999,0.8964501610807408,0.8415365360322594,0.5698152100092,0.4830553528079273,0.8415365360322594,0.46022834882023067,0.8207936727452607,0.40650872831382406,0.7081837414771742,0.25202219335575243
5,0.9463074738698749,0.7632199999999999,0.545128041,0.894398059550006,0.8138812682259644,0.4047075544257,0.31476658062782525,0.8138812682259644,0.30888089968878274,0.8463755683668841,0.2561826238365247,0.6624027187691042,0.12054860736388344
5,0.8547654810867875,0.6982,0.5179896679999999,0.8339989243209296,0.749867255222315,0.3439226540326,0.23458735979906273,0.749867255222315,0.2401267970455613,0.7128734917730427,0.17590937960237282,0.5623009004546485,0.06896239984963004
3,0.9727794682148457,0.8637666666666667,0.627997535,0.9479733029349707,0.8745786716782783,0.5462389268528334,0.48277249248267234,0.8745786716782783,0.47182297705124904,0.9221689655109517,0.42222252519830716,0.7648878529545418,0.2565308255013867
3,0.9420126624457366,0.8597,0.570278145,0.9320777242911576,0.8482227450210682,0.4972047859875,0.4165457868300837,0.8482227450210682,0.42744695451345377,0.8780290186658766,0.3533236107319743,0.7194818251710761,0.1950988848856328
5,0.9508071023055795,0.81608,0.561985798,0.8412598203822134,0.8132332364063378,0.470056504058,0.3765945996340306,0.8132332364063378,0.38360371183165265,0.7998758121037246,0.30625924507353175,0.6613482967959265,0.16831257775169686
5,0.8976101952828491,0.68432,0.58307942,0.7761481858475219,0.7556073983391112,0.38534036315819997,0.26924163126548245,0.7556073983391112,0.2636961173164194,0.6966785246670232,0.2034409685250895,0.5709425404248002,0.09312675972631695
3,0.9820660400599488,0.8075666666666667,0.5318698983333333,0.9738980468554744,0.854676539074627,0.4371986452671666,0.3651009920227583,0.854676539074627,0.3530670526295882,0.9564321982974743,0.31204325227472407,0.7304719864445824,0.15675901065821962
3,0.8897511549638674,0.7957000000000001,0.7226663950000001,0.8352112096093715,0.8211619883719715,0.5851149021105,0.47464711119119096,0.8211619883719715,0.46557592760932487,0.743130138388707,0.38976216560077065,0.6743070111470099,0.24710444720712504
3,0.9384174233062862,0.8500333333333333,0.6102752916666666,0.9327321987437794,0.8534066116150197,0.5112554453454999,0.42525797312690283,0.8534066116150197,0.4345841703918531,0.8752921465799444,0.3629179659085013,0.7283028447482292,0.20402645054040985
4,0.87943565527744,0.7714,0.5655328825,0.8138249486867482,0.7753647576892565,0.41552097576325003,0.30419770343607383,0.7753647576892565,0.32053288070377106,0.7157066770294593,0.2358641786143397,0.6011905074665195,0.11116112989980242
3,0.955657493411362,0.7604333333333333,0.5759019916666667,0.8765241464428106,0.8169215569562516,0.43834006750649995,0.3487378311150038,0.8169215569562516,0.3333283986675261,0.83765686870407,0.2848914519640152,0.6673608302198262,0.1460873132664727
