sys_idx_a,domain_a,sys_idx_b,domain_b,process_regime_a,process_regime_b,observer_level_a,observer_level_b,continuity_alignment,recursive_synchronization,mutual_closure_reinforcement,interaction_stability,perturbation_sharing,recursive_interference,co_stabilization_probability,external_continuity_prediction,reciprocal_reconstruction,mutual_anticipation,co_adaptive_continuity,recursive_predictive_coupling,external_continuity_prediction_norm,reciprocal_reconstruction_norm,mutual_anticipation_norm,co_adaptive_continuity_norm,recursive_predictive_coupling_norm,mutual_modeling_composite,shared_closure,continuity_overlap,manifold_convergence,synchronization_geometry,co_generated_transitions,shared_closure_norm,continuity_overlap_norm,manifold_convergence_norm,synchronization_geometry_norm,co_generated_transitions_norm,shared_space_composite,perturbation_response_encoding,continuity_transfer_efficiency,signaling_persistence,alignment_transmission,closure_information_retention,perturbation_response_encoding_norm,continuity_transfer_efficiency_norm,signaling_persistence_norm,alignment_transmission_norm,closure_information_retention_norm,signal_transfer_composite
120,gray_scott,412,coupled_map_lattice,CG,CG,3,3,0.8701513161309503,0.6579999999999999,0.68453125,0.8701513161309503,1.0,0.8667,0.7905970396785702,0.7043874904080043,0.8701513161309503,0.4119404064999999,0.36715212,0.4119404064999999,0.6319162787094845,0.8251277585104606,0.2808750752243668,0.0324213797897456,0.2808750752243669,0.4102431134916848,0.4504215625,0.7571633129644251,0.32567886590288675,0.5469156041332072,0.3243369910750457,0.3219945070019756,0.7386715023748668,0.2491961921039721,0.9521034522508106,0.3721588383204486,0.5268248984104147,0.5956457681202646,0.6129237018447021,0.5411883798174713,0.3584504868834936,0.1653732315655875,0.5219497534713636,0.5929144634013327,0.45362274101420463,0.30809580618541144,0.021470976123797367,0.379610748039222
186,branching,272,gray_scott,CG,CG,3,3,0.8827578668073252,0.8999,0.4249400049999999,0.7944820801265926,0.95,0.6667,0.7681399850801753,0.573748475531421,0.7944820801265926,0.3778950069999999,0.86200268,0.377895007,0.4688884565651951,0.7231527623608461,0.2392417176176763,0.0761450166684622,0.2392417176176764,0.3493339341659712,0.38240351049949994,0.7013353062691973,0.29027626503885273,0.3688395014477698,0.26833736297824806,0.23808180278316612,0.6785491702558919,0.20975514024193417,0.9327990554255821,0.2981956421579779,0.4714761621729105,0.37511913233489397,0.45583288230966484,0.32641340910066957,0.3335897902564592,0.3296328508919771,0.2608070469869434,0.4271412812512179,0.19763764453864624,0.2812563646348948,0.04282253819786199,0.2419329751219129
28,kuramoto,114,gray_scott,CG,CG,3,3,0.9744578996326568,0.9368,0.5914371200000001,0.9744578996326568,1.0,0.6667,0.8903221637795942,0.7487734500777334,0.9744578996326568,0.552187392,0.6392564799999999,0.552187392,0.6873066714308037,0.96569563011357,0.4523799771005172,0.056463773981955,0.4523799771005172,0.5228452059454726,0.5540582940160002,0.9495681981564891,0.491624673657251,0.833389213911356,0.46550067507916065,0.4498493652658137,0.9458762924720799,0.43407179587852096,0.9831587154765667,0.5586050274445233,0.6743122393075008,0.5763305737199877,0.7296482034634462,0.5265695764179716,0.5380833662119545,0.35418535474747326,0.4990771325564454,0.7160902933161397,0.4361989425795513,0.5020262594473058,0.04601403658495289,0.439881332896879
20,gray_scott,158,coupled_map_lattice,CG,CG,3,3,0.9849902488016276,0.9926,0.91394969,0.9849902488016276,1.0,1.0,0.9723040872809764,0.941650677854356,0.9849902488016276,0.907159284906,0.1430825399999999,0.907159284906,0.9280031771060552,0.979889460032645,0.8864671658168469,0.0126232068797532,0.8864671658168469,0.7386900351304295,0.907186462294,0.9702057902342921,0.8820346805289915,0.23066247815070368,0.7182313403910446,0.8854975301945002,0.9681013411257274,0.8690167138415996,0.9178199310533057,0.8924066688129874,0.9065684370056241,0.9002315325452704,0.9275167354639833,0.8886370191561813,0.8935430497422674,0.12980254327863966,0.8826333987612023,0.9248949599044688,0.867738376391001,0.8857781527591958,0.01684726055638918,0.7155784296744514
360,gray_scott,257,branching,CG,CG,3,3,0.8361294276872404,0.8902,0.41903901,0.8361294276872404,1.0,0.6,0.7635254586123442,0.53930348085827,0.8361294276872404,0.3676623832979999,1.02205067,0.3676623832979999,0.4259036524418594,0.7792784526862266,0.2267284709500887,0.090286417656123,0.2267284709500887,0.3497850929368772,0.373028526702,0.6991124198445922,0.28071958982211287,0.25724654562206667,0.2670698235003906,0.22651604605655531,0.6761552980079993,0.19910831448188068,0.9207017853838803,0.29652150119971304,0.46380058902600574,0.3503708476099278,0.4509275107997619,0.3199469522867127,0.30741333812908345,0.381254055644892,0.23150068210767002,0.42196479132499565,0.18993043095667606,0.2529964422597266,0.0495326070640863,0.22918499074263093
299,coupled_map_lattice,339,population,CG,CG,3,3,0.8751651120296161,0.8476,0.76758628,0.8751651120296161,1.0,0.1999999999999999,0.8481363232177697,0.7638441097794488,0.8751651120296161,0.64076305384,0.24775494,0.64076305384,0.7061137393788395,0.8318845575011621,0.560697172927049,0.0218717727676524,0.560697172927049,0.5362528831003504,0.650606130928,0.7659139733138105,0.5434544205376474,0.45026048025151627,0.4548155485876596,0.5689587758338045,0.7480952690276544,0.4918138737150327,0.9416255226551716,0.5444923246718258,0.6589971531806978,0.6717647327285963,0.6684897159082938,0.6510178052716054,0.5607734697983225,0.16119088293169878,0.6120881277399389,0.6515515944442777,0.5845257786302739,0.5265223432907189,0.02092732652301257,0.4791230341256444
357,kuramoto,247,kuramoto,CG,CG,3,3,0.9701826350911448,0.8911,0.5553853649999999,0.9701826350911448,1.0,1.0,0.871406654054687,0.7210882435314934,0.9701826350911448,0.489620027736,1.476374,0.4896200277359999,0.6527575826068235,0.9599341065647644,0.3758677466914958,0.1304291797587855,0.3758677466914958,0.4989712724626729,0.4949038987514999,0.9412543454323974,0.4266581501275907,0.01145158499583123,0.43480688700610737,0.37687160234728645,0.9369229329621332,0.36169440096139316,0.8940563041204456,0.5180652819967072,0.6175221044775931,0.5388252369067572,0.6995872922426294,0.483966502625591,0.47502084870231176,0.730663248615347,0.4546641521101781,0.6843679245223643,0.3854213686448398,0.43394438796475315,0.09495114695570359,0.4106697960395677
236,kuramoto,433,gray_scott,CG,CG,3,3,0.9745070815164107,0.8521000000000001,0.402557625,0.9745070815164107,1.0,1.0,0.8356357739098466,0.6140856374175663,0.9745070815164107,0.333699759882,0.12453534,0.333699759882,0.5192262492988009,0.9657619096568996,0.1851963383651947,0.0109844272087412,0.1851963383651947,0.3732730525789662,0.3430193522625,0.9496640519256324,0.27885145710252507,0.6566920594027047,0.3119203161715153,0.18949424221874608,0.9459795193734943,0.1970270798358328,0.9640038039691583,0.3557591408083866,0.5304527572411236,0.3922952562809277,0.5984308023209373,0.33639155251018477,0.3251927791053349,0.042718031660590204,0.28114662854454076,0.5776205456552321,0.2095303524962215,0.27219100764306536,0.005527434276944859,0.26920319372320095
60,kuramoto,73,kuramoto,CG,CG,3,3,0.944884980460626,0.7939999999999999,0.38319716,0.944884980460626,1.0,1.0,0.8023704202763757,0.5767577920731661,0.944884980460626,0.2874114530399999,0.57521268,0.2874114530399999,0.4726438608937333,0.9258419395261956,0.1285914031885284,0.0508050396450005,0.1285914031885284,0.3412947292883973,0.30425854503999994,0.8928076263000775,0.23061044836794853,0.5343190634558977,0.27384479537724327,0.14167569911021902,0.8847496616925895,0.14328311524168313,0.9507379202327977,0.30546974944623184,0.48518322914470424,0.36207724103916733,0.5449697750935674,0.30746606631791357,0.2715707651898604,0.17501337310535908,0.24536313120546668,0.5212047434414154,0.17505476463410324,0.21430104060407476,0.022724066087924256,0.2357295491945969
37,gray_scott,253,gray_scott,CG,CG,3,3,0.922937829144378,0.5465,0.6439306250000001,0.922937829144378,1.0,0.8,0.7918488224866268,0.7104313939838849,0.922937829144378,0.29571087675,0.05422014,0.29571087675,0.6394586230708282,0.8962650495092207,0.138740582822854,0.0047715691857972,0.138740582822854,0.3635952814823108,0.35190808656250006,0.8518142364657372,0.23415830955097555,0.38258109192058665,0.28791249550346143,0.20046012127964608,0.8406030345031669,0.14723568859798808,0.934288716932638,0.3240500882690497,0.48932752991649775,0.5943079331570826,0.655684008519501,0.5098957071693277,0.27292275464202576,0.01908050572055087,0.5203655192500841,0.6380381194378663,0.41632576083034734,0.21576063936040438,0.0024548708285710382,0.3585889819414546
135,branching,222,kuramoto,CG,CG,3,3,0.9922111293751564,0.655,0.61329946,0.6945477905626095,0.85,1.0,0.7596875679813299,0.757950081729682,0.6945477905626095,0.3627304588,0.10963664,0.3627304588,0.6987584285819952,0.5884771751391812,0.2206973307863662,0.0096680189808411,0.2206973307863663,0.34765965685495,0.40171114630000004,0.6891380476791464,0.275561820078524,0.3397891348310605,0.26411271920136065,0.2619013019373017,0.6654136908558234,0.1933621868250281,0.9296498411479203,0.2926158165947371,0.46858856747216215,0.6085225498517736,0.5264325546220999,0.4659159752116629,0.3599051981847166,0.044042260330880434,0.5371981502022154,0.5016429763383543,0.36390738130233036,0.30966630276190693,0.0056995663613238915,0.34362287539322617
401,kuramoto,7,gray_scott,CG,CG,3,3,0.9838485831716984,0.9708,0.40305725,0.9838485831716984,1.0,0.6,0.8650805999030191,0.6244486957390771,0.9838485831716984,0.390874106844,0.93155718,0.390874106844,0.5321585791277287,0.9783509041496512,0.2551135685330458,0.0822906613278937,0.2551135685330458,0.420605456334273,0.39128797829999995,0.9679580346089585,0.3381376068351643,0.43870287711734246,0.36385762048813597,0.24904241833680493,0.9656806867225289,0.2630761284717224,0.9403726169935696,0.4243569004342193,0.568505750191769,0.396547304349581,0.614362964566306,0.3486770076252611,0.38456093621697246,0.36450712563304916,0.28618180870223686,0.5944332737431242,0.22417308950781564,0.3362844723864047,0.04735572928265562,0.2976856747244474
96,gray_scott,103,kuramoto,CG,CG,3,3,0.8900100012692664,0.6653,0.616832045,0.8900100012692664,1.0,0.7,0.7904324097615598,0.6829491744739715,0.8900100012692664,0.3731135459999999,0.34959005,0.373113546,0.6051628470453801,0.8518901450158506,0.2333945759004689,0.0308696435008777,0.233394575900469,0.3909423574726093,0.4103783595385,0.7921178023593196,0.2949210392794606,0.5781948354417279,0.30901350969493974,0.27259389426379543,0.7763147131010106,0.2149297538929155,0.9554942873177393,0.35191988856796697,0.5142505074286856,0.5489866891533742,0.6078315956404239,0.4875640397475009,0.3320747875490405,0.1434641912299822,0.46669711643688366,0.5875409180100231,0.3897091861877918,0.2796207778601292,0.018623092775307788,0.3484382182540271
191,gray_scott,368,gray_scott,CG,CG,3,3,0.913996907929058,0.821,0.7110925,0.913996907929058,1.0,0.8333,0.8548166447574349,0.7663864072985151,0.913996907929058,0.5706541119999999,0.26611782,0.5706541119999999,0.7092863385305382,0.8842158938067138,0.4749625159713746,0.0234942664295115,0.4749625159713746,0.5133843061419026,0.5838069425,0.8353903477038789,0.4878046333368734,0.5218700282035683,0.43884945004734494,0.48654976270043687,0.8229158098774316,0.42981599532393083,0.949388378587523,0.5234046189419701,0.6424149130862584,0.6499363462515436,0.7004748065497025,0.6078537049621763,0.5215760938650023,0.15536143083896534,0.5862394410155228,0.6853044914797634,0.5330795307499314,0.48420511879460587,0.020169575417012125,0.4617996314913671
232,kuramoto,297,kuramoto,CG,CG,3,3,0.9006000647459979,0.5779,0.559276605,0.9006000647459979,1.0,1.0,0.7677953598475986,0.6461355164520162,0.9006000647459979,0.27172418796,0.94812242,0.27172418796,0.5592221263643962,0.8661617531262016,0.1094077975754826,0.0837543204547396,0.1094077975754826,0.3455907590192605,0.3232059500295,0.8110804766204955,0.2086285706740447,0.16842073331881222,0.26534298118119787,0.16505078769091264,0.7967360082050647,0.11879371737286662,0.9110725948121713,0.2942407221742643,0.4571787660510559,0.5036845466739218,0.5819096879513745,0.42940998219031823,0.24471482126982966,0.3064388075003686,0.4130513332211954,0.5601863142353779,0.3203967705718691,0.18530754344109526,0.03980762157224606,0.30374991660835676
479,branching,193,kuramoto,CG,CG,3,3,0.8114179925525291,0.9901,0.542235825,0.8114179925525291,1.0,1.0,0.7933179605315175,0.5974876388160548,0.8114179925525291,0.5368191704820001,0.34905255,0.536819170482,0.4985131754401629,0.7459762993174718,0.4335865227238774,0.0308221514765738,0.4335865227238772,0.4284969343363926,0.5368676903325,0.6583991586379762,0.42586828950100125,0.6525360765875546,0.3399343140417545,0.428641612326554,0.6323103471167117,0.3608144392304249,0.9635532733238185,0.3927594725996977,0.5556158289194414,0.4399799046115645,0.48481222046307376,0.4301654188161248,0.43558473367621836,0.1873950363231695,0.3376137218662735,0.4577222987576124,0.3212971572272269,0.3913694223432631,0.024333517344778406,0.30646722350783084
393,gray_scott,159,branching,CG,CG,3,3,0.887760238524791,0.4782999999999999,0.614385445,0.798984214672312,0.95,0.24999,0.7245604249591309,0.6561879803055993,0.798984214672312,0.2287708899999999,0.8922422500000001,0.2287708899999999,0.5717668572840382,0.7292200253227497,0.0568811701715242,0.0788169020514929,0.0568811701715243,0.2987132250002658,0.29386055834349994,0.7093064169950345,0.1657583332766785,0.12860581632872095,0.21643578124710508,0.12884788125198182,0.6871334238372915,0.07103317958014325,0.906756446010903,0.22964506421329045,0.40468319897872196,0.54542696919936,0.5242838381218797,0.44515937911790476,0.20309369987392864,0.2621948057626607,0.4624817757375288,0.49937550091977634,0.33916809610614707,0.14037365957890768,0.03405649081118795,0.2950911046307096
171,nonlinear_oscillator,407,gray_scott,CG,CG,3,3,0.946730730225551,0.5048,0.62741152,0.7195153549714187,0.88,0.7667,0.726316129559091,0.7123202014217046,0.7195153549714187,0.25482304,0.09757566,0.25482304,0.6418157149650727,0.62212449892486,0.0887397617375637,0.0086023439012344,0.0887397617375637,0.2900044162532589,0.316717335296,0.6811872974205878,0.18508208413528143,0.3060973178287521,0.21063488516811055,0.1570458949762846,0.6568513638816642,0.09256123235542779,0.9259974689577876,0.2219833559271721,0.41088786321966725,0.5939897664815229,0.5125253225792503,0.4556991068471862,0.2412488027374948,0.03090390302494849,0.5199887533937833,0.48696709573968555,0.35173014284093057,0.18156565305052394,0.0039917549544836355,0.3088486799958814
358,kuramoto,378,kuramoto,CG,CG,3,3,0.9366229399318188,0.7405,0.455940085,0.9366229399318188,1.0,0.9667,0.8012617809590912,0.6206531911458197,0.9366229399318188,0.31269090538,0.44761595,0.31269090538,0.5274220702956468,0.9147076715514992,0.1595050800679116,0.0395309428966173,0.1595050800679116,0.3601341689759173,0.33762363294250003,0.8772625316065235,0.2505472717344895,0.5999894200213426,0.2885617456178658,0.18283763583220114,0.8680088285281724,0.16549417502748756,0.9578569362247018,0.32490760492053866,0.4998210361066204,0.4270439428454633,0.5813180165690628,0.3653273645177394,0.29287347508695777,0.15112572320200843,0.3222952454629675,0.559561941352715,0.24401824744800063,0.23729930351393275,0.019618989856732882,0.27655874552686976
232,kuramoto,201,gray_scott,CG,CG,3,3,0.8945188470128408,0.5064,0.62822048,0.8945188470128408,1.0,1.0,0.7636354042077044,0.6737515955700717,0.8945188470128408,0.2564409599999999,0.12537359,0.2564409599999999,0.593684949274032,0.8579664522659161,0.0907182799199987,0.0110584926773416,0.0907182799199987,0.3288292908114574,0.31813085107199995,0.800163967661182,0.19582739614501166,0.3936128774913621,0.25110568840414005,0.15878972514682865,0.7849797945036768,0.10453228526979429,0.9354846211732271,0.2754363887477665,0.4518445629682587,0.5619550594394533,0.6026835004424024,0.479731400176358,0.22939127186606592,0.039885206888651985,0.4820539702842115,0.5821082891300304,0.3803736523982373,0.16876434214875757,0.005159204798445943,0.3236918917519365
237,kuramoto,6,coupled_map_lattice,CG,CG,3,3,0.9228923082556986,0.8845999999999999,0.88167313,0.9228923082556986,1.0,1.0,0.9069900109534192,0.8649346712972407,0.9228923082556986,0.7740378709299999,0.25587121,0.7740378709299999,0.8322672785735309,0.8962037036744678,0.7236759659905355,0.0225889041017861,0.7236759659905355,0.6396823636661713,0.779928050798,0.8517302126375313,0.7020446170331619,0.3933641778896483,0.5801855140282898,0.7285010104596965,0.8405125475091948,0.6684947957979318,0.9354576608134181,0.7100784841145128,0.7766088997389508,0.8136893500727266,0.7982415552838944,0.7996687218360354,0.7143535973799141,0.19956113407062573,0.7801520831801486,0.7884747791777207,0.7616992131833208,0.6923264202796396,0.02591494796247506,0.6097134887566609
60,coupled_map_lattice,274,gray_scott,CG,CG,3,3,0.9334975400239072,0.9255,0.661950125,0.8214778352210383,0.94,0.7667,0.8439826375734836,0.7587001256544306,0.8214778352210383,0.6100664625,0.0995989499999999,0.6100664625,0.6996944278903169,0.7595333599084876,0.523158997921505,0.0087811162507298,0.523158997921505,0.5028653799785088,0.6126348406875,0.7668475383630039,0.5148855021158747,0.3721806515382806,0.42440964973865386,0.522114246285469,0.7491006444881949,0.4599860371828251,0.9331612538689847,0.504332817591209,0.6337389998833365,0.6179288133060178,0.6232553368045314,0.5586744124395971,0.5694955419948372,0.06101778686589221,0.5483368368628939,0.6038171247355443,0.47446392065823234,0.5359386340097481,0.007906158645164672,0.43409253498231665
353,kuramoto,243,population,CG,CG,3,3,0.9502088824467608,0.924,0.40530425,0.9122005271488904,0.98,0.8,0.8245836728786955,0.6038577447949166,0.9122005271488904,0.371832615,0.80594796,0.371832615,0.5064625962586163,0.8817950166733661,0.2318281540292115,0.0711921755064392,0.2318281540292116,0.3846212192993689,0.374501127,0.8667810434694933,0.3066071033727899,0.4769690592711364,0.3171523776769558,0.2283327677885699,0.8567210977246026,0.227948872509038,0.9445208746999291,0.3626695436916361,0.5240386312827552,0.38512369844342254,0.5508393531248631,0.334207267098345,0.3533186535564067,0.3018284193233509,0.2726542302601976,0.5273987312951058,0.20692695550813744,0.30255551330079594,0.03920833253364476,0.2697487525795763
464,kuramoto,234,gray_scott,CG,CG,3,3,0.9852506952440784,0.8221,0.837924205,0.6502654588610918,0.8300000000000001,1.0,0.822659687231551,0.8976126459021176,0.6502654588610918,0.6758484100000001,0.31164828,0.6758484100000001,0.8730469724264919,0.5288004710622671,0.6036022702741188,0.0275172128720919,0.6036022702741188,0.5273138393818178,0.6888574889305,0.6406744954361003,0.5559932415865411,0.33988795050952514,0.43379983817871454,0.616148820176856,0.6132222916620783,0.5057830251109304,0.929660553293126,0.5167351919140215,0.6363099764314025,0.8255654055380917,0.5836864990670593,0.689326464409046,0.665880115832105,0.21468125159030937,0.7942154422639145,0.5620613291700416,0.6301849435339797,0.6399947742976154,0.027880361794021733,0.5308673702119145
45,gray_scott,19,gray_scott,CG,CG,3,3,0.9653408824302856,0.8996000000000001,0.81198013,0.9653408824302856,1.0,0.9333,0.9215205554581714,0.8685171919225279,0.9653408824302856,0.72592326898,0.6664578,0.72592326898,0.8367379991762492,0.9534091601662028,0.6648376953722716,0.0588672079364438,0.6648376953722716,0.6357379516046879,0.7304573249480001,0.9318830192912825,0.6689532140504612,0.8167796161442491,0.5858455902885921,0.6674698244194033,0.9268307585141514,0.6316285851418039,0.9813581467221502,0.7175542003819788,0.7849683030358976,0.783837615210058,0.8384151524563668,0.7482563804185982,0.7007634090538308,0.48681898177872923,0.7448023268682639,0.8308687590513327,0.7004220860867441,0.6776545439959405,0.06325464101518138,0.6034004714034926
479,branching,146,gray_scott,CG,CG,3,3,0.7557377150701707,0.8051999999999999,0.41144276,0.7557377150701707,1.0,0.4667,0.6967711810421024,0.4791377113544882,0.7557377150701707,0.3160162320479999,0.68410056,0.3160162320479999,0.3508212248906162,0.670939251480145,0.1635715476776661,0.0604260737721788,0.1635715476776661,0.2818659290996545,0.331293710352,0.5711394939794826,0.22019100323256,0.3845333299202444,0.1963960563142958,0.17502851889276447,0.5383386141148818,0.1316751015384862,0.9345003499169316,0.20317699368101333,0.39654391562881547,0.31094281132456464,0.3621024391829919,0.28668145781642235,0.2388253851330403,0.226638212776281,0.18481088397849227,0.3282303845645828,0.15028209212620416,0.1789493476378864,0.02943460744506129,0.17434146315044538
113,gray_scott,115,population,CG,CG,3,3,0.97900963697,0.95,0.39125,0.881108673273,0.95,1.0,0.8262854930729,0.61188102310625,0.881108673273,0.3704999999999999,0.4816627899999999,0.3705,0.5164750537988841,0.8398943467750245,0.2301985289502917,0.0425392282040599,0.2301985289502919,0.3718611373357104,0.37168749999999995,0.8626138823521181,0.30613877518350946,0.744004066115836,0.30726346321808684,0.22486164441339113,0.8522333959504763,0.2274271211136305,0.9734688899620536,0.3496084619521121,0.5255199026783327,0.3830375204645125,0.5391336764700738,0.32328419916477213,0.362723070497385,0.17902803825812494,0.27018382498837823,0.5150460853923838,0.1939080148492109,0.3127084588352987,0.023245919070217714,0.2630184606270979
373,kuramoto,296,gray_scott,CG,CG,3,3,0.9718564004182152,0.9092,0.5381779999999999,0.9718564004182152,1.0,0.9333,0.872589440250929,0.7115932563862171,0.9718564004182152,0.4855634242559999,0.6376475699999999,0.4855634242559999,0.6409085413610304,0.9621897420356116,0.3709070170237066,0.0563216151115871,0.3709070170237066,0.4802467865111285,0.48931143759999995,0.9445048630338502,0.4236975165778673,0.7492284875170627,0.41905827462405304,0.3699722789374135,0.9404234824239829,0.3583960415604104,0.9740352450337931,0.4972648276635612,0.6280183751238322,0.5230317338642742,0.691566460713385,0.46960843977536443,0.47189792167217876,0.31200824915884656,0.43596183928208954,0.6759037840332617,0.36830834056875283,0.43057289686177913,0.04053157478592411,0.39025568710636144
186,kuramoto,231,gray_scott,CG,CG,3,3,0.9871323689386216,0.6344000000000001,0.62185825,0.9081617794235318,0.96,0.7667,0.819839894508646,0.7572292402128166,0.9081617794235318,0.352108856008,1.27135095,0.352108856008,0.6978588717174798,0.876352232980942,0.2077084102893235,0.1123139059477041,0.2077084102893235,0.4203883662449546,0.3945068738,0.8964758887018649,0.2886728873651588,0.04652768495426857,0.34465115383492567,0.25301351450993226,0.8887000891478234,0.20796886182059815,0.8978587399468584,0.39898938088205677,0.5293061172614537,0.6138564074665255,0.6876866542232005,0.5098242020793312,0.34757804915544505,0.5015566887871601,0.5435143850123927,0.6718095417986855,0.4162405356418621,0.2963579952426454,0.0651703465751378,0.3986185608541447
413,gray_scott,52,kuramoto,CG,CG,3,3,0.9991896063026235,0.7595,0.788420125,0.8393192692942039,0.92,0.9667,0.8611366876790483,0.8790370561447332,0.8393192692942039,0.5768402499999999,0.39587526,0.5768402499999999,0.8498660111642451,0.7835772153375272,0.4825274057756002,0.0349592775813062,0.4825274057756002,0.5266914631268558,0.5988050849375,0.8386390902482812,0.4967383022049541,0.5221045023178142,0.45355334198589214,0.50505271380201,0.826414447743725,0.4397687470581178,0.9494137968288163,0.5428252272703444,0.6526949865406027,0.7877811942998153,0.7377927396459255,0.6789374949420012,0.5763727822970068,0.23705211868895487,0.749472224965004,0.7246849755776656,0.6178025819281211,0.5433632565731488,0.030788276468767608,0.5332222631025414
154,gray_scott,393,gray_scott,CG,CG,3,3,0.8669345591620875,0.5719,0.663534805,0.7490314591160436,0.93,0.9667,0.7318767664834394,0.6813672167734427,0.7490314591160436,0.3270696099999999,0.76029406,0.3270696099999999,0.6031886809137291,0.6619016232284066,0.1770884763610121,0.067158322244361,0.1770884763610122,0.3372851158217042,0.3794755549795,0.6493612578073025,0.23937464858179952,0.24279026097113968,0.2468511399505812,0.23446963427363895,0.6225772452639714,0.15304706666692858,0.9191346472260279,0.26981706568173874,0.4398091318224612,0.5752412536613767,0.5103654805736494,0.4856257075326194,0.2835479481606658,0.28851301036611726,0.49778718412313994,0.4846878799123718,0.38739893487046123,0.22723152711084493,0.03747750677100247,0.32691660655756405
236,kuramoto,114,gray_scott,CG,CG,3,3,0.9791286169890984,0.9041,0.5678784050000001,0.9791286169890984,1.0,0.6667,0.881872851193459,0.7363536764066515,0.9791286169890984,0.509261448,1.47828061,0.509261448,0.6718077130604094,0.9719900822527678,0.3998868002424582,0.1305976425838237,0.3998868002424582,0.5148338076763834,0.5134188659605001,0.9586928486069844,0.4491038451506694,0.02742517288045566,0.4540179578663572,0.39971319985464177,0.9557028167800153,0.3867005248019753,0.8957879260202811,0.5434388826940489,0.6362686700301925,0.5560259973056252,0.7209849567948827,0.5007965481485439,0.4986324572661056,0.7589771543575964,0.4750329076038326,0.7069482315950929,0.40548069312060425,0.459435322409144,0.09863157747474428,0.4291057464406836
436,branching,37,gray_scott,CG,CG,3,3,0.7996330036937551,0.7341,0.763394305,0.7996330036937551,1.0,1.0,0.7792786632162532,0.6905230803397422,0.7996330036937551,0.5344562928900001,0.07272216,0.53445629289,0.6146145210310493,0.7300943602765183,0.430697012563523,0.0064063568760501,0.4306970125635229,0.4425018526621327,0.5604077593005,0.6394129405962969,0.41649038547083345,0.31596776315880704,0.3448322522132622,0.45768259169167375,0.6118636972297351,0.350366777471573,0.9270674777384137,0.3992285720220132,0.5492418232306818,0.6104352811098567,0.5521650448519322,0.5948968935073007,0.42736889082666,0.04075406273709245,0.5394631637491473,0.5287976936074599,0.5176366203436469,0.3824996534362582,0.005272144482937287,0.39473385512388987
171,nonlinear_oscillator,15,branching,CG,CG,3,3,0.9230905296763184,0.9062,0.3065725,0.5538543178057911,0.8,0.7667,0.6856379542446329,0.5092690452224249,0.5538543178057911,0.273829426336,0.2555553,0.273829426336,0.3884228995774076,0.3988728246759863,0.1119822465008165,0.022560991161511,0.1119822465008165,0.2067642416833076,0.2778159995,0.5112576755868637,0.18774784768499644,0.49273094793441097,0.14176541167868587,0.10905398417674662,0.4738506485505137,0.09553108529984955,0.9462295472780146,0.13102192367445176,0.3511374377959152,0.28299417140919314,0.2820608596212727,0.21019774172766276,0.25276935019746066,0.07099735109702235,0.15171473010997719,0.24376493083825393,0.059122999535259554,0.19400315891853992,0.009203369037024244,0.13156183768781096
36,kuramoto,275,population,CG,CG,3,3,0.9749110726178332,0.9807,0.435231245,0.8774199653560499,0.95,0.5333,0.838885560392165,0.6431000890523537,0.8774199653560499,0.4266486315,0.83230476,0.4266486315,0.5554341376176073,0.8349232912247032,0.2988614346202866,0.0735209899923417,0.2988614346202867,0.4123202576150451,0.4268312819715,0.8554064395615687,0.3579093763264278,0.5114244379836872,0.3458895103704389,0.29289158249581354,0.8444715521227446,0.28510330633088954,0.9482560210412971,0.40062497758989424,0.5542694879161278,0.4243117598997449,0.5642688578567888,0.36510920686200465,0.41594447496659565,0.3552537077017816,0.31905985556770833,0.5415704807372482,0.24375823061101184,0.3701659305995635,0.046152908235298065,0.304141481150166
441,kuramoto,113,gray_scott,CG,CG,3,3,0.9587129226040904,0.9084,0.48623528,0.9587129226040904,1.0,0.5,0.8541548095624542,0.667072451547926,0.9587129226040904,0.437885136,0.8133338099999999,0.437885136,0.5853498718490595,0.944477047018964,0.3126023046634678,0.0718447689347273,0.3126023046634678,0.4453752594259372,0.441696128352,0.9191304679680765,0.37402169495030935,0.5439185139465001,0.38041941989879,0.31123008853794143,0.9130972729142867,0.3030535918735484,0.9517785517312422,0.4462313960379454,0.5850781802189928,0.4661600463620182,0.6395309796121876,0.4153202029909466,0.4198061384994496,0.35924639493478117,0.36861565978869826,0.6209923174536778,0.30360350329480684,0.3743349566824886,0.046671904380834725,0.3428436683201012
178,gray_scott,481,branching,CG,CG,3,3,0.7279725650271094,0.9075,0.5702781250000001,0.7279725650271094,1.0,0.8,0.7323391640162655,0.5487093208891838,0.7279725650271094,0.513645,0.24780653,0.513645,0.4376414446865889,0.633521785436592,0.4052473479429934,0.021876331118413,0.4052473479429934,0.3807068514255162,0.5175273984375001,0.529944055432149,0.37616234990113473,0.4850128778155319,0.27880653730822713,0.40478182590869777,0.49397439649825453,0.30543843594922776,0.9453928674200608,0.31202311960637946,0.492322129076524,0.41514682943510056,0.3994453317819824,0.41763700531926345,0.3739194681633496,0.1282466687867243,0.3082069500320338,0.3676372076695059,0.3063648439926995,0.32479601475701075,0.01664501760142668,0.2647300068105353
