external_continuity_prediction,reciprocal_reconstruction,mutual_anticipation,co_adaptive_continuity,recursive_predictive_coupling,mutual_modeling_composite,external_continuity_prediction_norm,reciprocal_reconstruction_norm,mutual_anticipation_norm,co_adaptive_continuity_norm,recursive_predictive_coupling_norm,sys_idx_a,domain_a,sys_idx_b,domain_b,process_regime_a,process_regime_b,observer_level_a,observer_level_b,co_stabilization_probability,continuity_alignment
0.7651815627573237,0.9870126575392759,0.5709297358740001,0.6662608200000001,0.570929735874,0.5399693334646891,0.7077827817120914,0.9826149418020494,0.4752995702424279,0.05884980332444869,0.47529957024242775,294,kuramoto,456,gray_scott,CG,CG,3,3,0.9027106475235656,0.9870126575392759
0.7868476900645263,0.9258120838504837,0.647999968,2.6680471,0.647999968,0.6019550458489059,0.7348205051098915,0.9001385141834415,0.5695470333962206,0.2357221431587553,0.5695470333962206,410,gray_scott,499,gray_scott,CG,CG,3,3,0.8804912543102903,0.9258120838504837
0.7564788047171304,0.801590538936148,0.49027181699999994,0.14490333,0.49027181699999994,0.4391536993779253,0.6969223837576075,0.7327324158370931,0.37666480520485857,0.012784086885208663,0.3766648052048586,305,population,306,gray_scott,CG,CG,3,3,0.7966741769928938,0.8906561543734978
0.640554282332904,0.9986036048529177,0.31339012887,0.24202627999999998,0.31339012886999995,0.37851568708662614,0.5522571592435414,0.9982353824208887,0.1603601448353603,0.021365604097980433,0.16036014483536026,222,gray_scott,188,gray_scott,CG,CG,3,3,0.8405687439117506,0.9986036048529177
0.6357250020586285,0.7535758997072974,0.366074433816,0.11378223,0.366074433816,0.334772798491691,0.5462305748699275,0.6680258995693039,0.2247866030438108,0.010034311931602006,0.22478660304381082,128,coupled_map_lattice,160,population,CG,CG,3,3,0.7315179694812883,0.8373065552303305
0.7130765669373365,0.9001787122859768,0.34253584192799996,0.07940955000000001,0.34253584192799996,0.3814708663001577,0.6427596031509641,0.865593921101496,0.1960017854759908,0.006997236296346942,0.19600178547599081,213,coupled_map_lattice,295,gray_scott,CG,CG,3,3,0.7913614923715859,0.9001787122859768
0.7672408639610968,0.9772524060133699,0.436515274,0.05629104000000001,0.43651527400000006,0.46132461403937014,0.7103526372082263,0.9694616226418532,0.3109271310612954,0.0049545482241803085,0.31092713106129544,379,gray_scott,40,gray_scott,CG,CG,3,3,0.8592382476080219,0.9772524060133699
0.7111364580396718,0.7463387700258931,0.5116947905700001,0.21995943,0.5116947905700001,0.4247504266884022,0.6403384908315868,0.6582728438974722,0.40286248044842554,0.019415837816101098,0.40286248044842554,167,gray_scott,489,branching,CG,CG,3,3,0.766906634016399,0.8292653000287701
0.608730313748031,0.9159348687150631,0.3302306661420001,0.40672368,0.33023066614200003,0.3594393416688595,0.5125432016996828,0.8868275700192183,0.18095406121851154,0.03591781418837366,0.1809540612185115,478,kuramoto,297,gray_scott,CG,CG,3,3,0.7946507712290378,0.9159348687150631
0.8091865764150294,0.8898027011381453,0.6763220875780002,1.03084272,0.676322087578,0.5827469719628128,0.7626977820037187,0.8516107787741763,0.6041815199902266,0.09106325905571548,0.6041815199902264,367,gray_scott,464,kuramoto,CG,CG,3,3,0.8658875506828871,0.8898027011381453
0.6780960212095604,0.8997084080294447,0.4960032,0.35427744000000005,0.4960032,0.4525395139096763,0.5991064709468857,0.8649601196085585,0.38367358529040024,0.031283808412136856,0.38367358529040024,495,gray_scott,74,population,CG,CG,3,3,0.8502133670497107,0.9470614821362576
0.6209707780484007,0.9293187339844369,0.27169013833,2.2361493300000004,0.27169013833,0.36979515528587853,0.5278183952458789,0.9048642211257888,0.10936615904449211,0.1975608419687406,0.10936615904449215,226,coupled_map_lattice,93,kuramoto,CG,CG,3,3,0.7834438263906622,0.9293187339844369
0.6030892098182474,0.9373472331648234,0.329541168,0.15397136,0.32954116800000005,0.35899887448735657,0.5055035214859961,0.9156837591076438,0.18011088936161973,0.013585313119903252,0.18011088936161984,28,kuramoto,298,gray_scott,CG,CG,3,3,0.8095857638988941,0.9373472331648234
0.5112579482918281,0.9900425025016036,0.21901870152,0.15880545000000001,0.21901870152,0.29630526075697716,0.3909049034119223,0.9866980863490554,0.04495543699175395,0.014012440040400292,0.044955436991753986,126,coupled_map_lattice,240,gray_scott,CG,CG,3,3,0.8168601655009621,0.9900425025016036
0.7441537712621377,0.8720892666847975,0.5007419263,0.7614097099999999,0.5007419263,0.4710949817023728,0.6815416541652939,0.8277394209336854,0.38946846769876003,0.06725689801536495,0.38946846769876003,279,gray_scott,481,branching,CG,CG,3,3,0.8148092660108783,0.8720892666847975
0.8657751460723802,0.6220462804130449,0.60730849,0.01049675,0.60730849,0.47291364539685254,0.8333161288904721,0.49077113753735696,0.5197863350346466,0.0009082904871401723,0.5197863350346466,341,gray_scott,75,gray_scott,CG,CG,3,3,0.7951538634804739,0.9731637678552016
0.5438125367321179,0.9429127758633182,0.26936118,0.51523546,0.26936118,0.32265132170654376,0.43153062046312635,0.9231841149354315,0.10651812799101684,0.04550561715212738,0.10651812799101687,240,gray_scott,290,population,CG,CG,3,3,0.8219735259789906,0.9925397640666508
0.5051262606812805,0.974959005368231,0.260833824108,0.16008867000000002,0.260833824108,0.3111860408484336,0.38325301107209514,0.9663709409552547,0.09609021518913727,0.014125821836543973,0.0960902151891373,41,gray_scott,307,gray_scott,CG,CG,3,3,0.8331790132209385,0.974959005368231
0.5407519747169962,0.6920887048425719,0.34021579147200004,0.0670033,0.34021579147200004,0.2810209648785577,0.4277112655764242,0.5851632093840893,0.1931646476624013,0.00590105410747243,0.19316464766240135,391,branching,303,gray_scott,CG,CG,3,3,0.7513055253898002,0.9227849397900958
0.67039942368809,0.9938468959870876,0.4321032235,0.89417845,0.4321032235000001,0.45427563543005595,0.5895016868551515,0.9918250445624501,0.30553173318249305,0.0789879793676923,0.30553173318249316,363,gray_scott,32,gray_scott,CG,CG,3,3,0.8776122185922526,0.9938468959870876
0.7755596690870522,0.9984032815229817,0.51116441907,1.1403707099999998,0.51116441907,0.5247735924596563,0.7207338903415914,0.9979654184054239,0.402213901003091,0.10074085154508376,0.402213901003091,45,gray_scott,236,kuramoto,CG,CG,3,3,0.8917026749137891,0.9984032815229817
0.685045683489252,0.876492634462293,0.387754370586,1.0216552199999998,0.387754370586,0.4068602438599953,0.6077791351365751,0.833673581708476,0.25129851283755095,0.0902514767798235,0.251298512837551,316,coupled_map_lattice,210,kuramoto,CG,CG,3,3,0.8087590909242182,0.9527093852851011
0.5944794928576536,0.9885748613247751,0.36158565781799995,0.26147161999999996,0.36158565781799995,0.3882315927449866,0.4947592319130045,0.9847202323193479,0.21929737926950713,0.023083740953566047,0.21929737926950715,294,gray_scott,335,kuramoto,CG,CG,3,3,0.865449281794865,0.9885748613247751
0.6335391233707126,0.6686932846192684,0.3722590956000001,0.07380376,0.37225909560000003,0.3136677263134776,0.5435027600414156,0.553634572210422,0.23234968761650635,0.006501924082537703,0.23234968761650632,33,kuramoto,135,branching,CG,CG,3,3,0.7474687176511813,0.9552761208846692
0.5864779863460174,0.9419819889913547,0.32684132800000004,0.08224116000000001,0.32684132800000004,0.35351395047336426,0.4847739439674567,0.9219297479998497,0.17680931540884984,0.00724742958181507,0.17680931540884987,298,gray_scott,130,gray_scott,CG,CG,3,3,0.8147294973948128,0.9419819889913547
0.7952382574272311,0.8483055537135139,0.6458512585,0.44515065,0.6458512585000001,0.5428261563088624,0.745291312203691,0.7956875043723697,0.5669194246055999,0.039313115757051965,0.5669194246056,274,gray_scott,42,gray_scott,CG,CG,3,3,0.8699007422436612,0.9639835837653568
0.45544953603119315,0.9921567063091017,0.207445153786,0.65905411,0.207445153786,0.28612505140408084,0.3212601352178472,0.9895472749561228,0.030802404315849418,0.05821303821473513,0.030802404315849453,72,branching,296,coupled_map_lattice,CG,CG,3,3,0.834391108785461,0.9921567063091017
0.6621334738165808,0.8871819658105148,0.42019342763999995,1.11236912,0.42019342763999995,0.4214934177597748,0.5791863931675874,0.8480789673134542,0.2909675101936553,0.09826670793052124,0.2909675101936553,120,gray_scott,64,coupled_map_lattice,CG,CG,3,3,0.8390585376799927,0.9857577397894609
0.8950123821390044,0.6631380853896002,0.9974018098440001,0.12134699999999998,0.9974018098440001,0.6840596736186246,0.869802035692228,0.546148155669582,0.996822731245722,0.010702714239868584,0.996822731245722,136,population,306,gray_scott,CG,CG,3,3,0.8672615029640154,0.896132547823784
0.8151985853488481,0.7171835061720071,0.554898816,0.27975872,0.554898816,0.4650546599527677,0.7702003242122497,0.6189820029133,0.45569571686780536,0.02469953890267776,0.45569571686780536,28,kuramoto,106,gray_scott,CG,CG,3,3,0.8166289367566051,0.9960882030166766
0.7059992642522431,0.8676170380651586,0.368281891758,0.1587315,0.3682818917580001,0.38492362552399245,0.633927653181832,0.8217124604362698,0.2274860539902159,0.014005906021428621,0.227486053990216,109,kuramoto,76,branching,CG,CG,3,3,0.8036307557746004,0.9640189311835095
0.4562126126391032,0.7725869816072873,0.24805405646999998,0.03813802,0.24805405646999998,0.23602665255106653,0.32221239835022264,0.6936460208487076,0.08046212317032383,0.0033505972157544905,0.08046212317032386,389,branching,209,gray_scott,CG,CG,3,3,0.724038989351282,0.8584299795636526
0.37798487276105,0.3992235664987853,0.87204929427,2.5941278999999997,0.8720492942700001,0.4662661443191022,0.22458996851456267,0.1904860204503455,0.8435319435200387,0.22919084559052533,0.8435319435200388,13,gray_scott,114,branching,CG,CG,3,3,0.6134566378992712,0.3992235664987853
0.6189538354892945,0.9591899210764684,0.23312038678600006,0.10601574999999999,0.23312038678600006,0.3208339004448705,0.5253014002033807,0.9451198699144049,0.06220007251252024,0.00934808708152643,0.06220007251252027,278,population,171,gray_scott,CG,CG,3,3,0.7994096325409404,0.9922312207266664
0.7355030263895213,0.8077519508853802,0.408321,0.39958398,0.408321,0.39999337847349314,0.67074616479452,0.7410357897440659,0.2764489839652973,0.03528696989828541,0.2764489839652974,184,gray_scott,47,gray_scott,CG,CG,3,3,0.7802083355607408,0.8975021676504225
0.722131680743392,0.7807884100482682,0.377286625252,0.43728228,0.37728662525199996,0.3748743382086951,0.6540597150238571,0.7046986054637049,0.23849774118479986,0.03861788818631347,0.23849774118479983,462,kuramoto,234,branching,CG,CG,3,3,0.783686746782581,0.9759855125603352
0.5874558218779999,0.9918214112409252,0.306032767516,1.5150264000000002,0.306032767516,0.3823320023711992,0.4859942103430491,0.9890954174365846,0.15136299218650603,0.13384439970335005,0.15136299218650606,378,kuramoto,158,kuramoto,CG,CG,3,3,0.8422023767445551,0.9918214112409252
0.6497210999193925,0.9444993457179715,0.38354102584,0.4322179,0.38354102584,0.40389630807599364,0.5636966691673648,0.9253222421766004,0.24614610778116475,0.03817041347367328,0.24614610778116477,478,gray_scott,412,kuramoto,CG,CG,3,3,0.8276896894307828,0.9444993457179715
0.7512450356865472,0.9593694748147202,0.5497601256,0.34482028000000003,0.5497601256,0.5130049051305334,0.6903910273518028,0.9453618439679796,0.44941172730694656,0.030448199718991344,0.44941172730694656,392,gray_scott,33,kuramoto,CG,CG,3,3,0.8865258795509632,0.9789484436884901
0.6484039472804743,0.883143485808328,0.30240234662399995,0.650442,0.30240234662399995,0.3511976927475436,0.5620529601547295,0.8426365444158638,0.14692343167380187,0.057452095819520765,0.1469234316738019,326,kuramoto,146,gray_scott,CG,CG,3,3,0.7664651714849968,0.883143485808328
0.46624520419644383,0.5837916536611079,0.547031000178,2.8278557999999996,0.5470310001780001,0.3831882062528983,0.33473233011487663,0.4392176182774419,0.4460743408665955,0.2498424011389822,0.4460743408665956,477,kuramoto,254,branching,CG,CG,3,3,0.6515495171966648,0.5837916536611079
0.6587486853691497,0.8835741202724828,0.31516968450000005,0.52503017,0.31516968450000005,0.3579246022017071,0.5749624276889348,0.8432168852537381,0.16253632361466325,0.04637105083653572,0.16253632361466328,442,kuramoto,140,population,CG,CG,3,3,0.7707413931634897,0.8835741202724828
0.6663205738619719,0.9743665626408888,0.43302710766,0.65105072,0.43302710766,0.4441626132616279,0.5844115841424674,0.9655725406009006,0.30666153045864003,0.05750588064749148,0.3066615304586401,356,gray_scott,409,kuramoto,CG,CG,3,3,0.8641057145845332,0.9743665626408888
0.9092165589547789,0.8709897850551368,0.772641,0.22300458,0.772641,0.6354811875071732,0.8875277971258686,0.8262577139564302,0.7219677637719341,0.01968489890969918,0.7219677637719341,290,coupled_map_lattice,184,gray_scott,CG,CG,3,3,0.9046909638682534,0.9677664278390409
0.6460319059113833,0.8945057158773,0.378,1.01811318,0.378,0.39714406370999317,0.5590928280777661,0.8579487562038581,0.23937011120915708,0.08993851185002756,0.2393701112091571,446,population,51,gray_scott,CG,CG,3,3,0.83152028672229,0.9938952398636667
0.6564139286004292,0.8957206212423415,0.398310367,1.08961281,0.398310367,0.41126105388025785,0.5720488240338497,0.8595860129869862,0.26420720476225595,0.09625602285594133,0.26420720476225595,305,population,43,kuramoto,CG,CG,3,3,0.8384382077868163,0.9952451347137128
0.7618109904881526,0.9725039771342983,0.5839521849,0.29219192,0.5839521849000001,0.5349771932667398,0.7035765569717868,0.9630624432364715,0.4912244319029396,0.02579810231956155,0.4912244319029397,150,kuramoto,345,kuramoto,CG,CG,3,3,0.8968426432805789,0.9725039771342983
0.604448232189863,0.873164654662135,0.24485801175,0.05742739000000001,0.24485801175,0.2989101190501179,0.5071994808263138,0.829188658307273,0.07655375156332495,0.005054952990352806,0.07655375156332497,209,gray_scott,355,gray_scott,CG,CG,3,3,0.742436917797281,0.873164654662135
0.760746400489075,0.44542639237944087,0.35832196000000005,0.1071213,0.35832196000000005,0.27901144246144416,0.7022480274418438,0.2527508620170005,0.21530627620205844,0.009445770444259748,0.21530627620205847,15,branching,73,gray_scott,CG,CG,3,3,0.6747098524186019,0.951765795682566
0.6044873611479198,0.5702262663135789,0.37296063321000006,0.2446587,0.37296063321,0.2832396026824055,0.507248310870086,0.4209363405009273,0.23320758226954666,0.021598197501920952,0.23320758226954663,353,kuramoto,15,branching,CG,CG,3,3,0.7223934340508631,0.9503771105226314
0.4841875988352444,0.7439422112510534,0.271267624342,0.16470912000000001,0.271267624342,0.2488798554328045,0.35712311073106867,0.655043142043174,0.10884947613829705,0.014534072113185605,0.10884947613829708,30,gray_scott,67,branching,CG,CG,3,3,0.735580074972334,0.8930878886567268
0.7052016769707488,0.8584317431171623,0.421179891508,0.20671501999999997,0.421179891508,0.4089719135110331,0.6329323232829128,0.809333976571294,0.29217383479509007,0.01824559811077906,0.2921738347950901,356,gray_scott,6,coupled_map_lattice,CG,CG,3,3,0.7866850078702974,0.8584317431171623
0.8489238093857621,0.978135510295843,0.60708975228,0.08167301999999999,0.60708975228,0.5658347119650571,0.8122869078508396,0.9706517305451458,0.5195188455690337,0.007197230291232727,0.5195188455690337,60,coupled_map_lattice,13,gray_scott,CG,CG,3,3,0.9022789401775058,0.978135510295843
0.6625738227638693,0.9557501951155707,0.474354813916,1.78006986,0.47435481391599993,0.4783767394460692,0.5797359160641569,0.9404843527592156,0.357200258124923,0.1572629121571273,0.35720025812492295,373,kuramoto,284,gray_scott,CG,CG,3,3,0.8669975500693423,0.9557501951155707
0.6279639641590995,0.8480737061612589,0.32096067507,0.87394923,0.32096067507,0.34967140098423116,0.5365453739555237,0.7953750570093866,0.16961799646440553,0.07720058102743445,0.16961799646440556,404,gray_scott,335,gray_scott,CG,CG,3,3,0.7550958606936611,0.8653813328176111
0.9042598780440344,0.8148932514665375,0.9974016900000001,0.19100267999999998,0.9974016900000001,0.7285008793214331,0.881342226186695,0.7506597021518085,0.9968225846911748,0.01685729888631232,0.9968225846911748,306,gray_scott,284,population,CG,CG,3,3,0.9155793972621404,0.9054369460739304
0.7089138156684665,0.9374686798049013,0.5628578694399999,0.60599609,0.5628578694399999,0.5075589062273587,0.6375647976471613,0.9158474256293148,0.46542866531149385,0.05352497723732876,0.46542866531149385,426,coupled_map_lattice,26,gray_scott,CG,CG,3,3,0.8737410638829408,0.9374686798049013
0.5578884401155362,0.9930374512558493,0.30803467200000006,0.95060628,0.30803467200000006,0.36628528995704374,0.44909630614653423,0.990734203320884,0.15381107640642572,0.08397378750494884,0.15381107640642575,360,kuramoto,140,population,CG,CG,3,3,0.8542541667535096,0.9930374512558493
0.8232903695633252,0.8360399792468395,0.9401270978880001,0.0071605,0.940127097888,0.6827270445705582,0.780298272049609,0.7791579082635903,0.9267827669714199,0.0006135085967516513,0.9267827669714198,149,gray_scott,65,gray_scott,CG,CG,3,3,0.8895564045481037,0.8360399792468395
0.6150310709547739,0.9685528676453133,0.25192,1.8851688699999998,0.25192,0.3630144830152021,0.5204060803829433,0.9577377644607702,0.08518969904946021,0.1665491721333767,0.08518969904946024,137,coupled_map_lattice,457,gray_scott,CG,CG,3,3,0.801221720587188,0.9685528676453133
0.5470296087602501,0.8976258580111376,0.27,0.47229394,0.27,0.3108017905849428,0.4355452882629653,0.8621535889586914,0.107299326681498,0.04171142234006099,0.10729932668149803,290,population,432,population,CG,CG,3,3,0.8086675439998412,0.9945992886550001
0.6820363991051592,0.8971802145555896,0.3903676502400001,0.35193431000000003,0.3903676502400001,0.4011284072715062,0.6040237709384071,0.8615530213824444,0.2544942340791617,0.031076775878356094,0.2544942340791618,355,gray_scott,4,kuramoto,CG,CG,3,3,0.7987972247333538,0.8971802145555896
0.5492529871858765,0.6535947148833209,0.34384816271799995,0.0599709,0.34384816271799995,0.27441997826631925,0.4383198999888337,0.5332871143531859,0.19760659321939128,0.005279690550794051,0.19760659321939134,135,branching,213,coupled_map_lattice,CG,CG,3,3,0.7441400321292766,0.9337067355476013
0.7167213355562503,0.9035821174435834,0.4367562408299999,1.8589512000000004,0.43675624083,0.4608329508579728,0.6473080046428364,0.8701804908380072,0.31122180400836225,0.16423265079229546,0.3112218040083624,158,kuramoto,103,kuramoto,CG,CG,3,3,0.8153869684661501,0.9035821174435834
0.6854180747802483,0.8485522436152872,0.3801612666519999,0.78908607,0.38016126665199995,0.3915984525456092,0.6082438519075488,0.7960199539002337,0.24201307586011164,0.06970230520004035,0.24201307586011173,279,gray_scott,484,kuramoto,CG,CG,3,3,0.7704063231691722,0.8485522436152872
0.7813570190825929,0.9250738492309768,0.43152447848399994,0.0742266,0.43152447848399994,0.44865989509519644,0.7279685540817772,0.8991436386374878,0.3048239988463393,0.006539285064038456,0.3048239988463393,272,branching,94,gray_scott,CG,CG,3,3,0.8351736599828574,0.9439529073785478
0.7115794164188567,0.8986857999732972,0.43474017600000003,0.5718297199999999,0.43474017600000003,0.43449844363437923,0.6408912701060424,0.8635820106425555,0.30875640341802246,0.05050613058725347,0.30875640341802246,392,kuramoto,330,gray_scott,CG,CG,3,3,0.8119023759839783,0.8986857999732972
0.5414629033832332,0.8972647539044979,0.27232552,0.31901175,0.27232552,0.3077439074136664,0.42859845193699236,0.8616669501100837,0.11014315307811612,0.028167828865023902,0.11014315307811616,484,kuramoto,307,population,CG,CG,3,3,0.7998991072214567,0.9700159501670247
0.5224335486027472,0.892965842479382,0.266198875,0.28853387999999996,0.266198875,0.2983003408728697,0.40485122550846736,0.8558735590416384,0.10265101593300077,0.025474887948241407,0.1026510159330008,193,population,425,kuramoto,CG,CG,3,3,0.8020094915957869,0.9706150461732413
0.43341785141294603,0.6691808204815516,0.28106182,0.70392644,0.28106182,0.2303777622179261,0.2937662233502793,0.5542915957288869,0.12082657895653272,0.06217783409739906,0.12082657895653275,141,population,436,branching,CG,CG,3,3,0.6443321412439028,0.7044008636647912
0.594267421342416,0.9596567159344628,0.36835064999999995,0.43870760000000003,0.36835064999999995,0.3868255247430152,0.4944945823571219,0.9457489419965374,0.22757013690654618,0.03874382554832428,0.22757013690654623,451,gray_scott,120,gray_scott,CG,CG,3,3,0.8448622545606777,0.9596567159344628
0.7873860790895006,0.9323143438393234,0.5579870706000001,0.64810791,0.5579870706000001,0.5241168029045611,0.7354923747675958,0.9089012290242194,0.45947227434783466,0.05724586203532086,0.45947227434783466,441,kuramoto,251,kuramoto,CG,CG,3,3,0.862981287303594,0.9323143438393234
0.5984735561792001,0.8216228170124844,0.37285848524399995,0.27112151,0.37285848524399995,0.3499147970142266,0.49974352734292077,0.7597287433748097,0.2330826678065139,0.02393637874037498,0.23308266780651393,75,gray_scott,257,branching,CG,CG,3,3,0.7664195430864531,0.874066826609026
0.9439093013702597,0.7588242773190442,0.88454025,0.07808040000000001,0.88454025,0.6660828213541905,0.9308217720961472,0.675098830591348,0.8588068539159772,0.006879796251503209,0.8588068539159772,481,kuramoto,220,gray_scott,CG,CG,3,3,0.8960567994722688,0.9728516375885182
0.7794567651483582,0.8986646280605962,0.5412818075400001,0.84629765,0.54128180754,0.5083991166370009,0.7255971778071468,0.8635534784962015,0.439043781773065,0.07475736333552603,0.43904378177306486,279,gray_scott,421,kuramoto,CG,CG,3,3,0.8404295938363577,0.8986646280605962
0.7996545981210719,0.5831928514314368,0.4993791879999999,0.15462832,0.4993791879999999,0.39569211949164723,0.7508025785420376,0.43841064759438164,0.3878020055099924,0.013643360301831959,0.3878020055099924,272,gray_scott,95,gray_scott,CG,CG,3,3,0.7558523971451494,0.9719880857190615
0.890771972090199,0.96696914034976,0.7096377600000001,0.18137723,0.7096377600000001,0.6251931255294237,0.8645103177784901,0.9556034679699639,0.6449225106739306,0.01600682055080383,0.6449225106739306,29,gray_scott,72,kuramoto,CG,CG,3,3,0.919625260209856,0.96696914034976
0.5364081891580748,0.972987827241202,0.28478353406400003,0.33072606000000004,0.28478353406400003,0.33319269503704413,0.42229054267674687,0.9637144996783479,0.1253777798474596,0.029202873135206645,0.12537777984745965,303,gray_scott,27,kuramoto,CG,CG,3,3,0.8327202363447213,0.972987827241202
0.5953156280400713,0.9369147435317459,0.25654621503999997,0.02294775,0.25654621504,0.3189211998957043,0.49580266673939666,0.9151009181673007,0.09084699395433478,0.002008426663154403,0.09084699395433489,160,gray_scott,347,gray_scott,CG,CG,3,3,0.7838139501190475,0.9369147435317459
0.6743709928935,0.99906813762,0.43225,0.36246,0.43224999999999997,0.44734971200408413,0.5944579112928893,0.9988614060156276,0.30571122288161545,0.03200679694867263,0.30571122288161545,127,gray_scott,305,gray_scott,CG,CG,3,3,0.8806908825719999,0.99906813762
0.8480707585678434,0.764525149207251,0.99600490818,2.0054518,0.99600490818,0.7322819899365839,0.8112223635632463,0.6827815616396151,0.995114491443199,0.17717704159365996,0.995114491443199,284,population,264,gray_scott,CG,CG,3,3,0.8833998301645923,0.8494723880080567
0.6254789366980438,0.9732051294508228,0.34792298736,0.54811504,0.34792298736000005,0.39020831311619164,0.5334442435977406,0.9640073451352269,0.2025896051386652,0.048410766570660346,0.2025896051386653,244,coupled_map_lattice,252,kuramoto,CG,CG,3,3,0.8382903136704938,0.9732051294508228
0.5477788636606,0.9461634917774,0.27,0.50755422,0.27,0.32469415889773273,0.43648030292723217,0.9275649143240084,0.107299326681498,0.04482692387442699,0.10729932668149803,141,population,190,gray_scott,CG,CG,3,3,0.82363751862082,0.995961570292
0.5520907757633491,0.967901079529013,0.22890486643200003,1.4623608,0.22890486643199998,0.32840033274047786,0.4418612501125189,0.9568593878025697,0.05704500695376932,0.12919101187976195,0.05704500695376929,116,kuramoto,136,kuramoto,CG,CG,3,3,0.797470407717408,0.967901079529013
0.764317960148278,0.6544326027932931,0.35724529,0.12415206000000001,0.35724529,0.33601023981785455,0.7067050695700957,0.5344162868003386,0.21398964053930472,0.010950561640229239,0.21398964053930475,488,branching,281,gray_scott,CG,CG,3,3,0.7386261531683795,0.9567728111013056
0.6570180315024773,0.9689102366944068,0.433232514,0.82466384,0.433232514,0.44353867267453256,0.5728026997467444,0.9582193697911477,0.30691271727781366,0.07284585927914354,0.3069127172778137,479,gray_scott,220,kuramoto,CG,CG,3,3,0.862227986016644,0.9689102366944068
0.8715042859651778,0.5876630384121225,0.7009545019840001,0.16505103999999998,0.7009545019840001,0.5136145417387388,0.8404656714705746,0.4444348566945928,0.6343039486514379,0.014564283225650688,0.6343039486514379,95,gray_scott,210,kuramoto,CG,CG,3,3,0.8068575107296981,0.9794383973535377
0.8149376766004084,0.9268178287900662,0.72486730146,0.40405062,0.72486730146,0.6068286019366205,0.7698747294037103,0.9014938977152048,0.6635463763092888,0.03568162994560951,0.6635463763092888,81,gray_scott,483,gray_scott,CG,CG,3,3,0.905578318144183,0.9457324783572105
0.6140693838714171,0.8696019030962501,0.30508752114000004,1.10290464,0.30508752114000004,0.34828758167173435,0.5192059660761102,0.8243873467519108,0.15020707153418897,0.09743045246227264,0.15020707153418902,211,gray_scott,41,gray_scott,CG,CG,3,3,0.75786331885775,0.8696019030962501
0.6853828347023391,0.8281460042050146,0.379172346,0.65087379,0.37917234599999994,0.38316345538074514,0.6081998748983899,0.7685196605819449,0.2408037469124706,0.057490247598449465,0.24080374691247056,115,population,352,kuramoto,CG,CG,3,3,0.7817090783298426,0.9201622268944607
0.5842630028749995,0.7982004255839934,0.3465606702599999,0.37952568,0.34656067026,0.3291071113687182,0.4820098085236401,0.7281637586880662,0.2009236580259573,0.033514673579969914,0.2009236580259574,123,branching,186,branching,CG,CG,3,3,0.8026057969285287,0.9854326241777696
0.8624396483861866,0.8224812346614224,0.722355490002,0.37303587000000005,0.722355490002,0.5887859970957359,0.8291536746338998,0.7608855825483963,0.6604747382551811,0.03294125178602093,0.6604747382551811,81,gray_scott,167,gray_scott,CG,CG,3,3,0.8687128973921079,0.9325184066456037
0.6038019945933893,0.9433669160118574,0.301519135764,0.65717856,0.301519135764,0.35598464452785095,0.5063930241331094,0.9237961330070293,0.14584337286654686,0.05804731976602229,0.1458433728665469,27,kuramoto,400,kuramoto,CG,CG,3,3,0.8032380146071145,0.9433669160118574
0.8052263513174454,0.8946959459082725,0.724361633488,0.3423332,0.724361633488,0.594409058582946,0.7577557141729852,0.8582051180716433,0.6629280062558393,0.030228448158422593,0.6629280062558393,12,gray_scott,195,kuramoto,CG,CG,3,3,0.8787859595449634,0.8946959459082725
0.6063903652265505,0.9436483651004678,0.37215585,0.19016871999999999,0.37215585,0.3830058037618193,0.509623119121388,0.9241754254545664,0.23222343088140412,0.016783612470333775,0.23222343088140415,135,gray_scott,433,coupled_map_lattice,CG,CG,3,3,0.8395604830302836,0.9629064950004773
0.5414781929590797,0.9890012656786843,0.273028186368,0.2402649,0.273028186368,0.331425446841343,0.4286175321960874,0.9852948724854725,0.11100242806406951,0.021209973397016017,0.11100242806406954,211,kuramoto,197,gray_scott,CG,CG,3,3,0.8369431314072107,0.9890012656786843
0.7017571960302007,0.8664276850320262,0.3548964625,2.1655491000000002,0.3548964625,0.4124601856692845,0.6286338659906134,0.8201096390338279,0.2111173119222201,0.19132279947754105,0.21111731192222014,274,gray_scott,347,kuramoto,CG,CG,3,3,0.8057714049523441,0.9845769148091207
0.6413474003034755,0.7743465539179306,0.26963413998399993,0.39754856,0.26963413998399993,0.2996150360427582,0.5532469117731966,0.6960172933641654,0.10685192465056806,0.03510712577529265,0.10685192465056809,406,population,473,gray_scott,CG,CG,2,3,0.7331690067428261,0.9166034018914898
0.5759562148346512,0.9873253018507778,0.25047322299999997,1.7935548799999999,0.250473223,0.3559950346354225,0.47164355182374396,0.9830362742238512,0.08342046781402895,0.15845441150145909,0.08342046781402906,72,branching,77,population,CG,CG,3,3,0.8165160701104667,0.9873253018507778
0.6152815986988384,0.8720595261835992,0.32626648450000006,0.1306272,0.3262664845,0.3424306906801774,0.5207187204663069,0.8276993414026192,0.17610635214935333,0.01152268723325444,0.1761063521493533,336,population,49,coupled_map_lattice,CG,CG,3,3,0.7654150367101595,0.8720595261835992
0.6822563437727964,0.9387942157939696,0.3072753107100001,1.86194547,0.3072753107100001,0.39843883512685585,0.6042982456058027,0.9176337728229567,0.152882470468368,0.16449721626878358,0.15288247046836803,318,population,469,coupled_map_lattice,CG,CG,3,3,0.8147180780415497,0.9882044376778628
