universe_id,trajectory_length,final_norm,omega_alpha,distinction_emerged,distinction_depth,distinction_value,persistence_emerged,persistence_depth,persistence_value,relation_emerged,relation_depth,relation_value,closure_emerged,closure_depth,closure_value,selfref_emerged,selfref_depth,selfref_value
159,41,0.3413767786755765,0.48939191879291566,True,4,0.5431878801228102,False,0,0.21621621621621623,True,0,0.9710375653688744,False,2,0.10211267605633803,True,0,0.9922085110431802
160,41,15.582860635274281,0.27801760506693274,True,4,0.6753922534177601,False,0,0.21621621621621623,True,7,0.5290119475055417,False,2,0.10211267605633803,True,0,0.9980079199372742
161,41,0.6563667037886721,0.48317476798949155,True,6,0.5517686580850545,False,0,0.21621621621621623,True,0,2.2918159419558948,False,2,0.10211267605633803,True,0,0.9865184836729604
162,41,20.79367865083527,0.3014386274471029,True,5,0.8068002075889312,False,0,0.21621621621621623,True,16,1.2889965830556127,False,2,0.10211267605633803,True,0,0.9421775427230631
163,41,0.08807286077932788,0.15753912640202647,True,6,0.8150729726638782,False,0,0.21621621621621623,True,0,2.412950321691736,False,3,0.10211267605633803,True,0,0.9354069654657233
164,41,0.4679638182748735,0.23886521074982625,True,6,0.790820736157165,False,0,0.21621621621621623,True,0,2.926944928316426,False,5,0.10211267605633803,True,0,0.96761587974978
165,41,0.12180304071970213,0.24725957966699907,True,5,0.9035431041589697,False,0,0.21621621621621623,True,0,3.1567107804840218,False,6,0.10211267605633803,True,0,0.9524054413823901
166,41,0.125895649257036,0.3870859547750296,True,4,0.7355003099222395,False,0,0.21621621621621623,True,0,2.390885746136843,False,4,0.10211267605633803,True,0,0.9849348738173047
167,41,22.430387273569938,0.11751955228644051,True,4,0.8624056608882555,False,0,0.21621621621621623,True,5,0.3949889918548235,False,2,0.10211267605633803,True,0,0.9918611597020215
168,41,14.67719254205816,0.10206934891350361,True,5,0.80705705672807,False,0,0.21621621621621623,True,15,0.9719549104458068,False,2,0.10211267605633803,True,0,0.9387058634132336
169,41,0.32143394735081693,0.22745815243531312,True,4,0.9130156534355134,False,0,0.21621621621621623,True,0,2.8986736666247737,True,2,0.10211267605633803,True,0,0.9577925255324428
170,41,22.5545363000823,0.4531295687052074,True,4,0.8101922239646691,False,0,0.21621621621621623,True,8,1.2819854635114871,False,2,0.10211267605633803,True,0,0.936713952324465
171,41,0.2982168862867504,0.3543423082671028,True,6,0.7977489418718681,False,0,0.21621621621621623,True,0,1.9654107307309676,False,7,0.10211267605633803,True,0,0.9383027301032777
172,41,17.172152030924327,0.47569353763586597,True,7,0.7250072874904923,False,0,0.21621621621621623,True,0,0.860204154956462,False,2,0.10211267605633803,True,0,0.955618463518982
173,41,0.9217463705236921,0.13392637975456997,True,5,0.50847773581536,False,0,0.21621621621621623,True,0,2.1328525712695074,False,12,0.10211267605633803,True,0,0.9340453639322909
174,41,0.14384163016962165,0.3956499244649512,True,4,0.8333722517434214,False,0,0.21621621621621623,True,0,2.633750969812515,False,10,0.10211267605633803,True,0,0.994626043048751
175,41,2.674803666292009,0.4257422856969437,True,6,0.7372633182593947,False,0,0.21621621621621623,True,0,2.402582841695268,False,6,0.10211267605633803,True,0,0.9682232822166768
176,41,19.565158788404737,0.2352141280697481,True,5,0.8514421917428556,False,0,0.21621621621621623,True,9,1.4483420992671914,False,3,0.10211267605633803,True,0,0.934070606976308
177,41,2.2010821476707454,0.24366876805055704,True,7,0.42956003246497676,False,0,0.21621621621621623,True,0,0.3636548310939847,False,3,0.10211267605633803,True,0,0.9060966908547166
178,41,12.009079636765232,0.25980472019222833,True,4,0.8476814723152675,False,0,0.21621621621621623,True,15,1.3387218997341814,False,2,0.10211267605633803,True,0,0.9258760404321248
179,41,5.621364676443583,0.49377909503325257,True,9,0.32753823852880914,False,0,0.21621621621621623,True,0,0.4447049524553095,False,2,0.10211267605633803,True,0,0.9351720794531183
180,41,0.42641714190245716,0.1565871915758515,True,6,0.8647923316032983,False,0,0.21621621621621623,True,0,2.5594596160746064,False,4,0.10211267605633803,True,0,0.9330413783602447
181,41,0.21431740707844124,0.4210293904538588,True,5,0.8868303124041265,False,0,0.21621621621621623,True,0,3.0845934260009042,False,3,0.10211267605633803,True,0,0.9492977560714875
182,41,6.121734002944725,0.14861928543358466,True,4,0.6391690925279649,False,0,0.21621621621621623,True,0,0.7714408274579247,False,6,0.10211267605633803,True,0,0.8432776539379069
183,41,0.20583552309844153,0.25618425528063693,True,5,0.806283827918328,False,0,0.21621621621621623,True,0,2.6486063302405105,False,12,0.10211267605633803,True,0,0.991387762989595
184,41,0.8711633989184591,0.4237713777507712,True,8,0.4327343349419908,False,0,0.21621621621621623,True,0,0.4569970832237995,False,28,0.10211267605633803,True,0,0.933038911850713
185,41,0.6598711661222142,0.46053567953875685,True,7,0.7808381489648326,False,0,0.21621621621621623,True,0,2.5454777543140805,False,4,0.10211267605633803,True,0,0.9402311278821917
186,41,0.9472667088233161,0.2935677637822307,True,5,0.5851727335806337,False,0,0.21621621621621623,True,0,1.1271469220081862,False,2,0.10211267605633803,True,0,0.972232969919084
187,41,0.40438926606130643,0.19696716495344752,True,8,0.7480684231219383,False,0,0.21621621621621623,True,0,1.6111926969473271,False,3,0.10211267605633803,True,0,0.9470103619346576
188,41,0.0940499636863307,0.40928217515206544,True,12,0.6779683984053362,False,0,0.21621621621621623,True,0,1.1139827568038325,False,6,0.10211267605633803,True,0,0.99976533601513
189,41,0.8710515368059232,0.2746926082981095,True,5,0.8044003350879104,False,0,0.21621621621621623,True,0,2.8671934219985826,False,5,0.10211267605633803,True,0,0.9536379317936314
190,41,14.268680105618474,0.22780617961166258,True,5,0.6520574726927993,False,0,0.21621621621621623,False,0,0.27243644459879407,False,3,0.10211267605633803,True,0,0.3657411630552089
191,41,1.166950744666558,0.24564842243769475,True,6,0.7498987288960164,False,0,0.21621621621621623,True,0,2.6006127207349397,False,4,0.10211267605633803,True,0,0.9890612102295873
192,41,0.7641457085100091,0.22882350351988473,True,8,0.8064645493469403,False,0,0.21621621621621623,True,0,2.1221304903491705,False,3,0.10211267605633803,True,0,0.9963474542878176
193,41,0.5475311765155106,0.19091272540729043,True,5,0.6691717797091656,False,0,0.21621621621621623,True,0,1.9448000697011139,False,4,0.10211267605633803,True,0,0.9859720925845985
194,41,15.694252082280677,0.2235102357946186,True,4,0.8728946463504512,False,0,0.21621621621621623,True,9,1.7380704455331546,False,2,0.10211267605633803,True,0,0.9336419499012789
195,41,0.705504036864154,0.2220607139476805,True,5,0.6829067461064355,False,0,0.21621621621621623,True,0,1.5360031566739463,False,3,0.10211267605633803,True,0,0.9965322692050498
196,41,14.324817689738078,0.1939652831699976,True,5,0.39272530190690935,False,0,0.21621621621621623,True,5,0.36541612928339895,False,5,0.10211267605633803,True,0,0.6474065400062863
197,41,1.8004186127921666,0.38837689675283105,True,5,0.5573175913033284,False,0,0.21621621621621623,True,0,1.6190530141403972,False,3,0.10211267605633803,True,0,0.993477805708143
198,41,0.17219568225615287,0.358490519842079,True,7,0.8445233424344429,False,0,0.21621621621621623,True,0,2.471909161129623,False,10,0.10211267605633803,True,0,0.9735079571048861
199,41,15.145490005531592,0.21140072345758976,True,8,0.7083151163471731,False,0,0.21621621621621623,True,0,1.1823217412080853,False,2,0.10211267605633803,True,0,0.9660757679647559
200,41,0.21839620477929444,0.2809953953007053,True,6,0.8397250999859415,False,0,0.21621621621621623,True,0,2.916874930686351,False,10,0.10211267605633803,True,0,0.9740764060356641
201,41,0.2683679731677079,0.4296957261339478,True,6,0.7257315582323935,False,0,0.21621621621621623,True,0,2.5745679001393147,False,3,0.10211267605633803,True,0,0.9915289681095971
202,41,0.11906473907938878,0.21114544185638487,True,5,0.894696874123753,False,0,0.21621621621621623,True,0,2.9684068861825055,False,3,0.10211267605633803,True,0,0.9471131416114409
203,41,3.4618343574770383,0.169951831864308,True,4,0.5157012393677067,False,0,0.21621621621621623,True,0,1.754945571963847,False,4,0.10211267605633803,True,0,0.999123649862191
204,41,0.24193862387530998,0.44354124484204693,True,6,0.8791422857725201,False,0,0.21621621621621623,True,0,2.588325024154364,False,2,0.10211267605633803,True,0,0.9814160764052688
205,41,0.7682386503458505,0.46846800875086025,True,5,0.4318717001264367,False,0,0.21621621621621623,False,0,0.09028204743215945,True,33,0.10211267605633803,True,0,0.6695631447939443
206,41,2.826611239256035,0.18967828163387593,True,4,0.3805357948974578,False,0,0.21621621621621623,False,0,0.23998247615441365,False,7,0.10211267605633803,True,0,0.8516629130764076
207,41,0.22953923953518385,0.2034463404375355,True,4,0.7789725253505856,False,0,0.21621621621621623,True,5,1.752054201775899,False,8,0.10211267605633803,True,0,0.9876937085713005
208,41,0.16207161382465338,0.12399614353557697,True,7,0.8425013948719855,False,0,0.21621621621621623,True,0,2.400010793013965,True,3,0.10211267605633803,True,0,0.9944133178274834
209,41,0.25022732976229284,0.45119575554996916,True,4,0.8083759201192383,False,0,0.21621621621621623,True,0,2.299932704027104,False,5,0.10211267605633803,True,0,0.985623267223826
210,41,0.3076327528280239,0.48622986773203813,True,6,0.8631482111583819,False,0,0.21621621621621623,True,0,2.5577821419340214,False,6,0.10211267605633803,True,0,0.9860007730693064
211,41,11.601040963074713,0.4995693589764534,True,7,0.6666440704198591,False,0,0.21621621621621623,True,0,0.5068048178301944,False,4,0.10211267605633803,True,0,0.9552097973151987
212,41,0.4325537688857404,0.13462831324907398,True,4,0.8370238501489496,False,0,0.21621621621621623,True,0,2.4579856162814093,False,3,0.10211267605633803,True,0,0.9796351102937153
213,41,0.3080031412811891,0.286158516493336,True,4,0.8433526060810208,False,0,0.21621621621621623,True,0,2.9941609620228324,False,2,0.10211267605633803,True,0,0.9986924553796054
214,41,0.22024018391713307,0.1799169352647784,True,5,0.8702309251224288,False,0,0.21621621621621623,True,0,2.8545059009390834,False,6,0.10211267605633803,True,0,0.9825463595337119
215,41,6.14462837415418,0.37773030184625955,True,4,0.5925706771756796,False,0,0.21621621621621623,True,32,1.0744393077179406,False,2,0.10211267605633803,True,0,0.9996661757502083
216,41,0.24820942926257306,0.26111978702086613,True,6,0.4938487622040312,False,0,0.21621621621621623,True,0,1.3489609529575526,False,25,0.10211267605633803,True,0,0.9711732827808439
217,41,3.3694357652691593,0.44540777189624003,True,7,0.5209135896283488,False,0,0.21621621621621623,True,0,1.6467612597734849,False,6,0.10211267605633803,True,0,0.9537615836666731
218,41,1.7042116894039037,0.3768039529185222,True,4,0.46944135021727745,False,0,0.21621621621621623,False,0,0.29443495945910836,False,25,0.10211267605633803,True,0,0.5813816685666103
219,41,0.3723905551889485,0.20423412465731203,True,5,0.7542116674921155,False,0,0.21621621621621623,True,0,3.0160912759994303,False,2,0.10211267605633803,True,0,0.979512379837159
220,41,14.9186351408354,0.412413790520046,True,6,0.431670121434326,False,0,0.21621621621621623,True,8,0.7645743412906782,False,4,0.10211267605633803,True,0,0.8363392892673954
221,41,0.15596880282166084,0.1715795495714504,True,4,0.8403048131984157,False,0,0.21621621621621623,True,0,3.0869008651947616,False,2,0.10211267605633803,True,0,0.9854379184470026
222,41,1.315455961634527,0.47533368047707614,True,7,0.5969979901143402,False,0,0.21621621621621623,True,0,1.9213441581401056,False,4,0.10211267605633803,True,0,0.9829192297119134
223,41,0.9656095547371875,0.4083846499041597,True,4,0.6298526335292117,False,0,0.21621621621621623,True,0,2.1648554817370007,True,2,0.10211267605633803,True,0,0.9854488871906714
224,41,18.964788454112085,0.3331679408798858,True,4,0.8611575060860848,False,0,0.21621621621621623,True,5,0.32739146024034066,False,2,0.10211267605633803,True,0,0.9928594716349851
225,41,2.8421694231882064,0.31152723666086035,True,4,0.6933824597676513,False,0,0.21621621621621623,True,0,2.343460648055408,False,2,0.10211267605633803,True,0,0.9861358751926119
226,41,0.337754617516461,0.24674776761929032,True,8,0.7866590590575463,False,0,0.21621621621621623,True,0,2.099293059888537,False,5,0.10211267605633803,True,0,0.9785889253610216
227,41,3.9237808962621115,0.11074422994393679,True,4,0.5675689730428751,False,0,0.21621621621621623,True,0,2.0525769355298333,False,2,0.10211267605633803,True,0,0.9785671229042309
228,41,5.01158955621937,0.11366972316161142,True,6,0.3546203809364179,False,0,0.21621621621621623,True,7,0.3106429070524438,False,4,0.10211267605633803,True,0,0.7496701135651538
229,41,0.14768426402435222,0.2721873410934298,True,4,0.7875962314090049,False,0,0.21621621621621623,True,0,2.074215402385818,False,2,0.10211267605633803,True,0,0.9835721269217356
230,41,13.022952715281335,0.34885549169299945,True,12,0.74368613361941,False,0,0.21621621621621623,True,0,0.6054905759134737,False,3,0.10211267605633803,True,0,0.9222899744708811
231,41,0.26322027652176155,0.14337366248638728,True,4,0.7092810134849388,False,0,0.21621621621621623,True,0,1.4700737027450475,False,11,0.10211267605633803,True,0,0.9334124529178488
232,41,0.20886016738351837,0.11261233777685775,True,4,0.7396789380271248,False,0,0.21621621621621623,True,0,1.5610535600841111,False,8,0.10211267605633803,True,0,0.9552910698479452
233,41,17.852107244825806,0.4066538487516048,True,6,0.8340102605677101,False,0,0.21621621621621623,True,5,1.6972265670105566,False,2,0.10211267605633803,True,0,0.9379670630823775
234,41,0.9682176946942598,0.19733705057528314,True,7,0.7372022437394609,False,0,0.21621621621621623,True,0,2.334255151635946,False,4,0.10211267605633803,True,0,0.9681507584216436
235,41,0.07113126836651733,0.30895943102579404,True,9,0.8512887383605136,False,0,0.21621621621621623,True,0,2.5332498772467638,False,4,0.10211267605633803,True,0,0.8970408535428438
236,41,11.043300210279256,0.3381586796367154,True,7,0.9023126535734052,False,0,0.21621621621621623,True,8,1.6936020510549434,False,2,0.10211267605633803,True,0,0.8963117946162522
237,41,0.3108241380456969,0.42781101559829016,True,6,0.48849866231399525,False,0,0.21621621621621623,True,0,0.6549220053137308,False,5,0.10211267605633803,True,0,0.935186979855909
238,41,0.17575323498668674,0.47344453438426926,True,7,0.8551703211074798,False,0,0.21621621621621623,True,0,2.740623796298326,False,6,0.10211267605633803,True,0,0.9704856412608304
239,41,13.420877188272442,0.33236638039796296,True,4,0.7860186902470393,False,0,0.21621621621621623,True,0,0.4456654165299886,False,2,0.10211267605633803,True,0,0.9813835997596981
240,41,0.2887484963392246,0.17690441155205702,True,7,0.8159308202561264,False,0,0.21621621621621623,True,0,2.4475291642652772,False,10,0.10211267605633803,True,0,0.9790740040515343
241,41,0.15301566944705142,0.1347398824575654,True,4,0.7824215059161284,False,0,0.21621621621621623,True,0,2.578546648341068,False,6,0.10211267605633803,True,0,0.9020576306034127
242,41,0.3457482949997976,0.36916984980788115,True,7,0.8123472384190302,False,0,0.21621621621621623,True,0,1.9864506910523168,False,3,0.10211267605633803,True,0,0.9852543579695744
243,41,1.2866578843843222,0.2917457347452882,True,5,0.4344120745137217,False,0,0.21621621621621623,False,0,0.2549544133079751,False,21,0.10211267605633803,False,0,0.24239426847343692
244,41,18.20071546841255,0.33271924358287475,True,5,0.7968458139140101,False,0,0.21621621621621623,True,25,1.1967182911723198,False,4,0.10211267605633803,True,0,0.900593038270132
245,41,0.5128967802888256,0.48300679682333025,True,5,0.8669107859641718,False,0,0.21621621621621623,True,0,2.833169620946729,False,3,0.10211267605633803,True,0,0.913389395256227
246,41,8.827900363774612,0.48981698151089803,True,4,0.6196801053462968,False,0,0.21621621621621623,True,0,1.2816315235991103,False,2,0.10211267605633803,True,0,0.9561524791651066
247,41,21.233219440587177,0.2242804076564834,True,7,0.8497984581859794,False,0,0.21621621621621623,True,6,1.551134470279862,False,2,0.10211267605633803,True,0,0.9128338974957916
248,41,0.345893723267342,0.4547048798788258,True,10,0.4165482232264019,False,0,0.21621621621621623,True,0,0.41672033257321883,False,10,0.10211267605633803,True,0,0.9879112368105528
249,41,1.328142484589115,0.19352118348789615,True,4,0.6302365836685988,False,0,0.21621621621621623,True,0,1.644351270853816,False,8,0.10211267605633803,True,0,0.964959439906211
250,41,0.39777293662831875,0.31355634733936333,True,8,0.8300565619043784,False,0,0.21621621621621623,True,0,2.540523893785561,False,5,0.10211267605633803,True,0,0.9697083734223599
251,41,0.7936681582870515,0.2561956885722211,True,4,0.6153051409489136,False,0,0.21621621621621623,True,0,1.2325883277749012,False,2,0.10211267605633803,True,0,0.9625116818440416
252,41,0.3947081994585293,0.47961235394378066,True,5,0.7247356501612059,False,0,0.21621621621621623,True,0,1.4315980249394042,False,8,0.10211267605633803,True,0,0.941360593094714
253,41,14.26070876723933,0.1709885074100645,True,4,0.8597830316334503,False,0,0.21621621621621623,True,5,1.573641540447594,False,2,0.10211267605633803,True,0,0.9495142815079495
254,41,19.289027715666396,0.2583592889841221,True,5,0.626355250373544,False,0,0.21621621621621623,True,0,0.6789933440286324,False,3,0.10211267605633803,True,0,0.9015844997810977
255,41,0.5413597237813639,0.4747175618588205,True,6,0.46792761064702465,False,0,0.21621621621621623,True,0,0.6870693585524993,False,3,0.10211267605633803,True,0,0.9656212981152714
256,41,12.898029260828144,0.15848960512256738,True,6,0.7283710989396392,False,0,0.21621621621621623,True,0,0.9777151016333138,False,2,0.10211267605633803,True,0,0.9514182607610869
257,41,0.4311965837311484,0.11386336765371388,True,4,0.5912363404765453,False,0,0.21621621621621623,True,0,1.2169365213268841,False,12,0.10211267605633803,True,0,0.9184878818207958
258,41,0.3372122707084412,0.4388007324923844,True,10,0.5815991839835052,False,0,0.21621621621621623,True,0,1.116756489978372,False,22,0.10211267605633803,True,0,0.9807915181415003
259,41,0.19996568471496212,0.38235729311636646,True,6,0.8499740530000713,False,0,0.21621621621621623,True,0,2.619262856604168,False,4,0.10211267605633803,True,0,0.9670021889610575
260,41,0.22493987454145095,0.17502416711595947,True,4,0.8672076766715298,False,0,0.21621621621621623,True,0,2.8098748909759155,False,5,0.10211267605633803,True,0,0.9447591734723633
261,41,2.682825876651731,0.2791115784272469,True,10,0.478780185029954,False,0,0.21621621621621623,True,6,0.34694405044572807,False,6,0.10211267605633803,True,0,0.8913108836937049
262,41,0.9252621781310025,0.29027200899442707,True,6,0.797094378635183,False,0,0.21621621621621623,True,0,2.4715979042412104,False,3,0.10211267605633803,True,0,0.9826027831198658
263,41,0.3419799527593728,0.20409388077358767,True,5,0.6981357276500442,False,0,0.21621621621621623,True,5,1.2108372109270367,False,9,0.10211267605633803,True,0,0.9164084827689698
264,41,0.5948568633698308,0.15686134297270904,True,8,0.7160506998619544,False,0,0.21621621621621623,True,0,1.3952682178481142,False,13,0.10211267605633803,True,0,0.9505689376707932
265,41,16.355555957365723,0.4602182520032504,True,4,0.3301466127939452,False,0,0.21621621621621623,True,11,0.4782316592319244,False,2,0.10211267605633803,True,0,0.9416455330171233
266,41,0.11184632361107404,0.24590472534722674,True,4,0.701388565853958,False,0,0.21621621621621623,True,0,1.448728046574081,False,8,0.10211267605633803,True,0,0.993969573520241
267,41,16.44797493008227,0.34978781179879187,True,4,0.6054869782906456,False,0,0.21621621621621623,True,9,0.7276526721438789,False,5,0.10211267605633803,True,0,0.9528642293075955
268,41,16.397857766214543,0.16654901077888754,True,12,0.6948712274798529,False,0,0.21621621621621623,True,7,0.6381006603275069,False,5,0.10211267605633803,True,0,0.9918489907337452
269,41,0.4277928124176215,0.4397371191565679,True,7,0.8627284118891537,False,0,0.21621621621621623,True,0,2.4701927062765305,False,5,0.10211267605633803,True,0,0.9899813016607838
270,41,0.25035697518840444,0.13244806302133183,True,7,0.844167405571762,False,0,0.21621621621621623,True,0,2.1454311181380628,False,3,0.10211267605633803,True,0,0.9777611405002717
271,41,0.3452821287674076,0.17392156237693382,True,8,0.8456702437886738,False,0,0.21621621621621623,True,0,2.606117592218967,False,6,0.10211267605633803,True,0,0.9626003819720976
272,41,17.422843990529103,0.30547587893152817,True,4,0.7882445272738675,False,0,0.21621621621621623,True,21,1.2191117007593977,False,2,0.10211267605633803,True,0,0.9557644772510979
273,41,14.933464507616742,0.24262386102192726,True,5,0.7315990116489954,False,0,0.21621621621621623,True,0,0.7467052717728676,False,2,0.10211267605633803,True,0,0.950930459154118
274,41,0.05582211655963257,0.4695804765769085,True,4,0.8333762901758398,False,0,0.21621621621621623,True,0,2.90976280943913,False,2,0.10211267605633803,True,0,0.9965386648419563
275,41,0.3652006505023311,0.16789993038726242,True,5,0.5040357129495872,False,0,0.21621621621621623,True,0,1.1013779804517658,False,11,0.10211267605633803,True,0,0.928178308254621
276,41,2.28674517684306,0.23328100616399416,True,4,0.6234126399237065,False,0,0.21621621621621623,True,0,0.6540945142022981,False,2,0.10211267605633803,True,0,0.9911086924809649
277,41,17.887353081592487,0.19374353920941323,True,4,0.8816833642179681,False,0,0.21621621621621623,True,5,0.4148160598876324,False,2,0.10211267605633803,True,0,0.989027941007758
278,41,1.336927827438465,0.16879865048882292,True,6,0.8403545089310764,False,0,0.21621621621621623,True,0,2.5186537933488635,False,3,0.10211267605633803,True,0,0.9901103105937867
279,41,0.8549793349793428,0.1591029989745036,True,4,0.6839863575184615,False,0,0.21621621621621623,True,0,1.0405150555550333,False,4,0.10211267605633803,True,0,0.9853028334404115
280,41,0.2915628902043605,0.4568057899504775,True,4,0.8646706683175407,False,0,0.21621621621621623,True,0,2.685529831899176,False,5,0.10211267605633803,True,0,0.9418185314404476
281,41,0.06506071967881087,0.35434451360493524,True,8,0.7754102349316158,False,0,0.21621621621621623,True,0,2.2146072358678386,False,7,0.10211267605633803,True,0,0.991757381456646
282,41,0.17928023673465138,0.24966779483878893,True,6,0.8631616715864575,False,0,0.21621621621621623,True,0,2.6018127880031328,False,2,0.10211267605633803,True,0,0.9757420717021914
283,41,14.960633878311144,0.24665059038987308,True,10,0.8560341419243533,False,0,0.21621621621621623,True,14,1.254907674323722,False,2,0.10211267605633803,True,0,0.9533505736587811
284,41,0.9733752947388297,0.48039954208421654,True,5,0.6404544051130683,False,0,0.21621621621621623,True,0,2.043386298321874,False,4,0.10211267605633803,True,0,0.9779538449669426
285,41,1.733737225784004,0.13401485272382346,True,10,0.41362689996395613,False,0,0.21621621621621623,False,0,0.13863634380071982,False,22,0.10211267605633803,True,0,0.8211028593459812
286,41,12.129624920397525,0.446891651392445,True,5,0.721887440917846,False,0,0.21621621621621623,True,0,0.4125937371779215,False,2,0.10211267605633803,True,0,0.840707546381238
287,41,15.152242095531069,0.3345154785891741,True,7,0.7650004340193781,False,0,0.21621621621621623,True,0,0.9928242242744926,False,5,0.10211267605633803,True,0,0.9592815816961567
288,41,0.8124368971046425,0.4241231729642374,True,4,0.4998312182620695,False,0,0.21621621621621623,True,6,0.41663565797856816,False,8,0.10211267605633803,True,0,0.7532455214129764
289,41,0.2853600919667235,0.1313469935068699,True,5,0.8853948974408501,False,0,0.21621621621621623,True,0,2.652719192590988,False,3,0.10211267605633803,True,0,0.9946775201561386
290,41,0.18325883581463284,0.12138242583499635,True,9,0.7806375152914989,False,0,0.21621621621621623,True,0,1.9363019914059867,False,5,0.10211267605633803,True,0,0.9893888454278101
291,41,18.80777942910342,0.4985721624844862,True,8,0.8333126874495869,False,0,0.21621621621621623,True,8,1.4120938104861314,False,4,0.10211267605633803,True,0,0.9217189763976749
292,41,12.996116043846706,0.2019419117898766,True,12,0.7734162025186451,False,0,0.21621621621621623,True,5,1.462733704838827,False,3,0.10211267605633803,True,0,0.9539720686984652
293,41,0.36768665190835753,0.4854899498453714,True,6,0.7877460421307949,False,0,0.21621621621621623,True,0,2.6341454945837195,False,6,0.10211267605633803,True,0,0.9800863192485332
294,41,0.2505721005369265,0.12178885664799464,True,7,0.8549595192584465,False,0,0.21621621621621623,True,0,2.691466410370262,False,7,0.10211267605633803,True,0,0.9577701436642818
295,41,1.0090407637129122,0.44158182452903516,True,4,0.736584717549843,False,0,0.21621621621621623,True,0,0.3786677803599394,False,2,0.10211267605633803,True,0,0.9957474576378907
296,41,0.6031940254728183,0.12893835827897165,True,4,0.7971968058455677,False,0,0.21621621621621623,True,0,1.7488217345155868,False,7,0.10211267605633803,True,0,0.9814111233070046
297,41,0.3236459701679422,0.13473600648152884,True,4,0.8965922749391511,False,0,0.21621621621621623,True,0,2.591239304961621,False,6,0.10211267605633803,True,0,0.9312640516435301
298,41,0.3300181505003209,0.3661825027162262,True,6,0.8617119725954859,False,0,0.21621621621621623,True,0,2.4657051586372813,False,6,0.10211267605633803,True,0,0.9849213273741534
299,41,0.18471077207026482,0.33171820530699103,True,11,0.6879340419485476,False,0,0.21621621621621623,True,6,1.8448265373094728,False,7,0.10211267605633803,True,0,0.9859151371105582
300,41,17.37770430952684,0.1929742746829357,True,5,0.38791851272702843,False,0,0.21621621621621623,True,7,0.648670877495587,False,3,0.10211267605633803,True,0,0.9414105911810675
301,41,0.6584745683968513,0.3046147987372201,True,7,0.35989151793944635,False,0,0.21621621621621623,True,5,1.2721960056780657,False,25,0.10211267605633803,True,0,0.9649136875314751
302,41,16.259430841622617,0.2870481826711252,True,6,0.5578220819840178,False,0,0.21621621621621623,True,21,0.7021335660514432,False,4,0.10211267605633803,True,0,0.9988769248472392
303,41,0.07471619768102965,0.424339747724506,True,6,0.8478413769161808,False,0,0.21621621621621623,True,0,2.2865284111198307,False,5,0.10211267605633803,True,0,0.9703658274696457
304,41,6.2851618225499175,0.248564316141921,True,6,0.598232386861638,False,0,0.21621621621621623,True,0,1.0030773471924452,False,3,0.10211267605633803,True,0,0.961540349449831
305,41,2.5580947559918195,0.36733595578197586,True,5,0.5585711927168533,False,0,0.21621621621621623,True,0,0.5615891432852045,False,25,0.10211267605633803,True,0,0.922810898484732
306,41,0.3647678830116312,0.3823216838056397,True,5,0.884025973529839,False,0,0.21621621621621623,True,0,3.2243746988883797,False,3,0.10211267605633803,True,0,0.9788629824481507
307,41,0.4573279609468451,0.10191544000085795,True,8,0.745832541295368,False,0,0.21621621621621623,True,0,2.1199790144059016,False,6,0.10211267605633803,True,0,0.9271043062099369
308,41,12.837541673574442,0.3170093472754332,True,4,0.7363049336570402,False,0,0.21621621621621623,True,0,0.880712593382518,False,2,0.10211267605633803,True,0,0.9385447561196919
309,41,0.11935260621789884,0.3231406268382707,True,6,0.8804721361671108,False,0,0.21621621621621623,True,0,3.046744631930852,False,4,0.10211267605633803,True,0,0.963890428932834
310,41,1.1498928089728042,0.4069435956567523,True,4,0.7896475200149531,False,0,0.21621621621621623,True,0,2.3738591816100256,False,3,0.10211267605633803,True,0,0.9291057554450287
311,41,15.82123783136833,0.24994349529238247,True,4,0.7553420162976352,False,0,0.21621621621621623,True,5,0.48145430736008094,False,4,0.10211267605633803,True,0,0.9963100097917484
312,41,0.6090232352831373,0.23327901883051366,True,7,0.7486988993083431,False,0,0.21621621621621623,True,0,1.7783617712594655,False,3,0.10211267605633803,True,0,0.9997849848251015
313,41,16.719428981888296,0.3103239294469593,True,6,0.44669531199598944,False,0,0.21621621621621623,True,6,0.6334639347104702,False,4,0.10211267605633803,True,0,0.9883241178544833
314,41,0.23926724405866787,0.13348868446193096,True,5,0.9200025050904895,False,0,0.21621621621621623,True,0,3.5135237213717736,False,4,0.10211267605633803,True,0,0.9729286479001956
315,41,0.6996993430093879,0.4563997077643064,True,4,0.819389517304142,False,0,0.21621621621621623,True,0,2.636905758053412,False,7,0.10211267605633803,True,0,0.9722202627847565
316,41,0.3390733317150939,0.12061639838307606,True,6,0.8342226833257407,False,0,0.21621621621621623,True,0,1.968896611754171,False,3,0.10211267605633803,True,0,0.9740101263740005
317,41,0.25328554929403996,0.16114336171866533,True,6,0.7607516445417033,False,0,0.21621621621621623,True,0,0.7955359936386608,False,8,0.10211267605633803,True,0,0.9880598249832275
318,41,0.17524383867819193,0.44275695928237124,True,8,0.7863555703414019,False,0,0.21621621621621623,True,0,1.9574828285551904,False,3,0.10211267605633803,True,0,0.9717845399619548
319,41,0.7667904195550016,0.35260644852096623,True,6,0.7868081694358157,False,0,0.21621621621621623,True,0,2.632447355211469,False,2,0.10211267605633803,True,0,0.9967209776609253
