universe_id,universe_class,trajectory_length,n_trajectories,dist_score,dist_persistence,dist_persistence_val,dist_separability,dist_separability_val,dist_reproducibility,dist_reproducibility_val,dist_stability,dist_stability_val,distinction_emerged,relation_emerged,relation_score,proto_math_emerged,proto_math_score,proto_geometry_emerged,proto_geometry_score,stability_score,novelty_score
1077,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,True,0.521297265252227,False,0.0,True,0.1484845475614316,1.0,0.40357912626584
1078,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.741670206562729,False,0.0,True,0.7092190783420007,1.0,0.0022822394470375746
1079,stochastic_recursive,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,0.3225228237658406,False,0.0,True,0.19041688023397896,1.0,0.03966437691410622
1080,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.45693799472915,False,0.0,True,0.8881022985068592,1.0,2.7084973138658624e-05
1081,self_application,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,False,1.0347102461700834,False,0.0,True,0.7708764694855923,1.0,0.0018026697058725646
1082,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.221645143854051,False,0.0,True,0.8953397071136544,1.0,5.360570363017345e-07
1083,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,True,0.392608710672696,False,0.0,True,0.1308424425848712,1.0,0.258216995813696
1084,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.8320731353599995,False,0.0,True,0.6814954116098975,1.0,0.0027198452198541694
1085,stochastic_recursive,51,3,0.7000474074074075,False,0.0001580246913580247,False,1.0,True,1.0,True,1.0,False,True,0.34033950280745673,False,0.0,True,0.1385492898767946,1.0,0.020619186312510657
1086,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,4.740847418407765,False,0.0,True,0.7982437534361989,1.0,0.0002918356572299242
1087,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,2.591017323656169,False,0.0,True,0.6173405691893177,1.0,0.00869162680413949
1088,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.539789294714653,False,0.0,True,0.9332131991084964,1.0,7.601597732918309e-11
1089,nonlinear_continuous,51,3,1.900071111111111,False,0.00023703703703703704,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.050391442189288704,1.0,0.048400004470348264
1090,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.3705064812261822,False,0.0,True,0.6486766556572279,1.0,0.0052406492898253105
1091,stochastic_recursive,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,0.31539479831758727,False,0.0,True,0.13242029731891602,1.0,0.058559713739507836
1092,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.9777281123949236,1.0,6.277847145782472e-15
1093,self_application,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,2.4563189709237623,False,0.0,True,0.5663608025855292,1.0,0.016963500677778708
1094,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.827381060608811,False,0.0,True,0.8938485575812897,1.0,2.424467621975298e-05
1095,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.05399335078290679,1.0,0.05668173901297997
1096,recursive_rewrite,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,False,1.1225143032284006,False,0.0,True,0.7591737687374474,1.0,0.00104459488271608
1097,stochastic_recursive,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,0.3481647368754463,False,0.0,True,0.15003467384862224,1.0,0.05158050650512977
1098,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.55931231240972,False,0.0,True,0.8652759392266668,1.0,1.1849224213714287e-05
1099,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,False,1.0630681239177875,False,0.0,True,0.7673310546360632,1.0,0.01190516230708053
1100,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.472811136439917,False,0.0,True,0.9119666454864959,1.0,3.1487685292787824e-09
1101,nonlinear_continuous,51,3,1.9000948148148147,False,0.0003160493827160494,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.0548520225575484,1.0,0.04543989974561663
1102,recursive_rewrite,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,True,3.741687019292759,False,0.0,True,0.737268601985019,1.0,0.0011660256903624528
1103,stochastic_recursive,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,0.3368687061173075,False,0.0,True,0.15440257484392494,1.0,0.027032898560250568
1104,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.983908650826661,False,0.0,True,0.9554657692782207,1.0,5.052897684679397e-10
1105,self_application,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,False,0.7853237291328476,False,0.0,True,0.6519240896609455,1.0,0.0274904536215249
1106,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.304817864991013,False,0.0,True,0.932434324280917,1.0,1.6181659039286082e-08
1107,nonlinear_continuous,51,3,1.9000592592592591,False,0.00019753086419753085,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.11674787800592545,1.0,0.15209733638814246
1108,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.459905891371769,False,0.0,True,0.6994532262404889,1.0,0.006953617804493482
1109,stochastic_recursive,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,0.48222525231905844,False,0.0,True,0.1466253011316333,1.0,0.052611881281156854
1110,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9295378144913053,False,0.0,True,0.9777281123949236,1.0,2.6378507315200034e-08
1111,self_application,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.022793257738027,False,0.0,True,0.6786030865798394,1.0,0.005456604761282486
1112,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.146466568859162,False,0.0,True,0.9105060608808466,1.0,6.756707231892361e-07
1113,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,True,0.3046708405413134,False,0.0,False,0.05226882615302497,1.0,0.1272164736062527
1114,recursive_rewrite,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,False,1.1228333052957902,False,0.0,True,0.7796594360161789,1.0,0.0008387076237318018
1115,stochastic_recursive,51,3,0.7000651851851851,False,0.00021728395061728395,False,1.0,True,1.0,True,1.0,False,True,0.30526222422200644,False,0.0,True,0.20587571754414014,1.0,0.029144952482521337
1116,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.843013103692042,False,0.0,True,0.8512528763093536,1.0,1.618667667377355e-05
1117,self_application,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,False,0.9994340175641234,False,0.0,True,0.7775546429690028,1.0,0.004802679365397039
1118,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.8630603995162969,False,0.0,True,0.9111348750216678,1.0,1.5246181829910985e-08
1119,nonlinear_continuous,51,3,1.9000592592592591,False,0.00019753086419753085,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.07837099640953937,1.0,0.07834336398623963
1120,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.1081220037825013,False,0.0,True,0.6617717757481484,1.0,0.007849628306172246
1121,stochastic_recursive,51,3,0.7000296296296296,False,9.876543209876543e-05,False,1.0,True,1.0,True,1.0,False,True,0.3182823623950225,False,0.0,True,0.19930477321021578,1.0,0.02782494712448629
1122,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.64099514796327,False,0.0,True,0.8664846457837869,1.0,1.4203322066907334e-05
1123,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,2.5917178804875323,False,0.0,True,0.6280337427718667,1.0,0.010044730158035567
1124,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,4.3049480068838575,False,0.0,True,0.7941150126031183,1.0,0.000387904255159896
1125,nonlinear_continuous,51,3,1.900077037037037,False,0.0002567901234567901,True,5.0,True,1.0,True,1.0,False,True,0.35068555835616183,False,0.0,False,0.04758826709339381,1.0,0.14839745573755656
1126,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.755330644692361,False,0.0,True,0.7361797262943064,1.0,0.004184360578987717
1127,stochastic_recursive,51,3,0.7000296296296296,False,9.876543209876543e-05,False,1.0,True,1.0,True,1.0,False,True,0.3743480980457578,False,0.0,True,0.1234696789424432,1.0,0.05886678892833512
1128,recursive_transform,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.878728057616355,False,0.0,True,0.75797798801756,1.0,0.0029001778665458896
1129,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,2.7493221740092606,False,0.0,True,0.580559561221799,1.0,0.01261073846095584
1130,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9549514303236097,False,0.0,True,0.9330296444298111,1.0,1.5945053761645195e-10
1131,nonlinear_continuous,51,3,1.9000948148148147,False,0.0003160493827160494,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.07887103581460053,1.0,0.05544850914795532
1132,recursive_rewrite,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,False,1.122498847398945,False,0.0,True,0.7395874328559567,1.0,0.00032276312721794234
1133,stochastic_recursive,51,3,1.3000474074074073,False,0.0001580246913580247,True,3.0,True,1.0,True,1.0,False,True,0.3355585470630333,False,0.0,True,0.1753461384756536,1.0,0.04383763632667025
1134,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,4.370225161207225,False,0.0,True,0.8040718280172215,1.0,0.001160815766575895
1135,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,3.2295738271607424,False,0.0,True,0.6657444840447904,1.0,0.007296925549509537
1136,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.8426632576345383,False,0.0,True,0.8889216320047575,1.0,6.674504052511526e-07
1137,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,True,0.3605384054105928,False,0.0,False,0.07512044499444248,1.0,0.10917024484145059
1138,recursive_rewrite,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,False,0.6264959367187751,False,0.0,True,0.1925104344050711,1.0,0.001848105817712526
1139,stochastic_recursive,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,0.3914493171563908,False,0.0,True,0.19184257781396707,1.0,0.03956450493359901
1140,recursive_transform,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,True,4.4810819378850715,False,0.0,True,0.7999807540523078,1.0,0.0018169621387148368
1141,self_application,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,False,1.0279064781745832,False,0.0,True,0.7089895400990287,1.0,0.0012996083988226228
1142,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,2.320360278641512,False,0.0,True,0.9332131991084963,1.0,1.7607369366859964e-12
1143,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.025481730003285685,1.0,0.11168270231450154
1144,recursive_rewrite,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,True,3.741730366920156,False,0.0,True,0.7821219843918796,1.0,0.0014835878354613943
1145,stochastic_recursive,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,0.31018121924800635,False,0.0,True,0.14055404734636545,1.0,0.06084171691572501
1146,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9422267667763735,False,0.0,True,0.9550981991354557,1.0,1.5398641750371818e-07
1147,self_application,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,2.58959514667991,False,0.0,True,0.5862267438666791,1.0,0.03509373481106954
1148,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.3904022253527835,False,0.0,True,0.9323483213264626,1.0,8.204241944201495e-10
1149,nonlinear_continuous,51,3,1.9000888888888887,False,0.0002962962962962963,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.020091157714424157,1.0,0.04055882623185632
1150,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.741731740705657,False,0.0,True,0.7166386121976251,1.0,0.0028587188080002645
1151,stochastic_recursive,51,3,0.7000651851851851,False,0.00021728395061728395,False,1.0,True,1.0,True,1.0,False,True,0.6960841086887315,False,0.0,True,0.1745736606278021,1.0,0.03600157080761493
1152,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.667433479420773,False,0.0,True,0.872177958703657,1.0,2.6275136992875326e-06
1153,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,2.7233940501523324,False,0.0,True,0.6439939288151226,1.0,0.012924292212461106
1154,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.482732069434249,False,0.0,True,0.9335807692512614,1.0,7.540080033441024e-10
1155,nonlinear_continuous,51,3,1.9000948148148147,False,0.0003160493827160494,True,5.0,True,1.0,True,1.0,False,True,0.5953192650284875,False,0.0,False,0.07971013193812737,1.0,0.23035129922697647
1156,recursive_rewrite,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,3.7417426737937025,False,0.0,True,0.7092454309824257,1.0,0.003974983143411925
1157,stochastic_recursive,51,3,0.7000414814814815,False,0.0001382716049382716,False,1.0,True,1.0,True,1.0,False,True,0.37474238611150723,False,0.0,True,0.1417313401844077,1.0,0.020299001935177773
1158,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9816647388939557,False,0.0,True,0.9777281123949236,1.0,1.3870388662308516e-11
1159,self_application,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,2.6044769839575994,False,0.0,True,0.6011166114894417,1.0,0.00821989791308779
1160,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9463972609352151,False,0.0,True,0.9328460897511259,1.0,4.2990993025102364e-10
1161,nonlinear_continuous,51,3,1.900077037037037,False,0.0002567901234567901,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.06985177968422762,1.0,0.08690400437127674
1162,recursive_rewrite,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,True,3.743308649622431,False,0.0,True,0.7551201238387721,1.0,0.002334513732887917
1163,stochastic_recursive,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,0.32219374201513673,False,0.0,True,0.14667805320778837,1.0,0.028093214926151692
1164,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.05837039076734,False,0.0,True,0.8294395440868576,1.0,9.266919336095826e-05
1165,self_application,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,False,0.7357800779863635,False,0.0,True,0.6475728718446393,1.0,0.05571563156185146
1166,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.798762741861013,False,0.0,True,0.8884154834101421,1.0,3.613584342863409e-07
1167,nonlinear_continuous,51,3,1.900077037037037,False,0.0002567901234567901,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.056147613858112955,1.0,0.054385406664557046
1168,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.7417962093863633,False,0.0,True,0.7594846209668749,1.0,0.002799357224118473
1169,stochastic_recursive,51,3,0.7000237037037036,False,7.901234567901235e-05,False,1.0,True,1.0,True,1.0,False,True,0.6242666399406505,False,0.0,True,0.2040284830326895,1.0,0.03898171518257402
1170,recursive_transform,51,3,1.9000059259259259,False,1.9753086419753087e-05,True,5.0,True,1.0,True,1.0,False,False,1.9364905543217152,False,0.0,True,0.7759843663135353,1.0,1.718087351183449e-07
1171,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,False,0.8233909680354347,False,0.0,True,0.7053902406720765,1.0,0.028592239809098915
1172,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9421832140063828,False,0.0,True,0.9552819842068382,1.0,4.8221257493533e-10
1173,nonlinear_continuous,51,3,1.900082962962963,False,0.0002765432098765432,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.06629476784868948,1.0,0.094250017678564
1174,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.739400593768026,False,0.0,True,0.7539346296958674,1.0,0.0017999792378048849
1175,stochastic_recursive,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,0.34724427033154,False,0.0,True,0.15009746384346312,1.0,0.03889338640802374
1176,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,4.639649987672323,False,0.0,True,0.7913127007601798,1.0,0.0004011466337601371
1177,self_application,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,False,0.9640161035920405,False,0.0,True,0.7096564871317215,1.0,0.012342032681784765
1178,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.9332131991084964,1.0,3.876277318450088e-15
1179,nonlinear_continuous,51,3,1.900082962962963,False,0.0002765432098765432,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.11270592789136824,1.0,0.09051263244846745
1180,recursive_rewrite,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.95522605521761,False,0.0,True,0.9330296444298112,1.0,2.8116699832911816e-05
1181,stochastic_recursive,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,0.3715099341448534,False,0.0,True,0.1559402624788494,1.0,0.051049734342089315
1182,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9643344146279496,False,0.0,True,0.9552819842068382,1.0,6.882590376717192e-11
1183,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,False,0.8727023042507607,False,0.0,True,0.7298905338804826,1.0,0.02473583432487748
1184,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.9332131991084964,1.0,4.057744478589227e-17
1185,nonlinear_continuous,51,3,1.9000474074074074,False,0.0001580246913580247,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.03922171134411767,1.0,0.07063870212425875
1186,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.7417594922025783,False,0.0,True,0.7365690711034589,1.0,0.0021384909227429873
1187,stochastic_recursive,51,3,0.7001125925925926,False,0.00037530864197530867,False,1.0,True,1.0,True,1.0,False,True,0.4412736647312831,False,0.0,True,0.22977158233581485,1.0,0.015473792988078761
1188,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.9497115988404716,False,0.0,True,0.9330296444298112,1.0,7.836672369136582e-10
1189,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,3.1245149077338206,False,0.0,True,0.6945594246960022,1.0,0.009484531675388697
1190,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,5.550764437174442,False,0.0,True,0.866296621103791,1.0,1.157250496864163e-05
1191,nonlinear_continuous,51,3,1.900071111111111,False,0.00023703703703703704,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.04349783090758785,1.0,0.11693770879223676
1192,recursive_rewrite,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.12677854442718806,1.0,3.1604665986837494e-06
1193,stochastic_recursive,51,3,0.7000296296296296,False,9.876543209876543e-05,False,1.0,True,1.0,True,1.0,False,True,0.3689172132952401,False,0.0,True,0.16556115041255515,1.0,0.03178656157140525
1194,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.914420323876919,False,0.0,True,0.9322672761598024,1.0,1.1926404459400771e-08
1195,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,2.8996768040723637,False,0.0,True,0.6499409814088699,1.0,0.013753065027760388
1196,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,3.4275103269775755,False,0.0,True,0.9551415470614188,1.0,2.381694026781065e-12
1197,nonlinear_continuous,51,3,1.9001185185185185,False,0.0003950617283950617,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.06307955392978182,1.0,0.08256597911408824
1198,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.7416905416841533,False,0.0,True,0.7569635506188034,1.0,0.0012867132730941643
1199,stochastic_recursive,51,3,0.7000296296296296,False,9.876543209876543e-05,False,1.0,True,1.0,True,1.0,False,True,0.3519506892171575,False,0.0,True,0.1373018012910796,1.0,0.034454126205521865
1200,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,3.9602742134551825,False,0.0,True,0.7754259480442492,1.0,0.0009332220655109074
1201,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,3.719192059856841,False,0.0,True,0.723840046905098,1.0,0.003003267600211698
1202,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.376249091903558,False,0.0,True,0.9320767643286413,1.0,4.46199250120025e-08
1203,nonlinear_continuous,51,3,1.900065185185185,False,0.00021728395061728395,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.14357542708547344,1.0,0.019518738008551112
1204,recursive_rewrite,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.6764230797809976,False,0.0,True,0.9397509832178594,1.0,3.231766329872965e-05
1205,stochastic_recursive,51,3,0.7000533333333334,False,0.00017777777777777779,False,1.0,True,1.0,True,1.0,False,True,0.6848282931236686,False,0.0,True,0.21877275674750707,1.0,0.06318920672441188
1206,recursive_transform,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,True,3.121939778716169,False,0.0,True,0.6832076808426945,1.0,0.005757618307862888
1207,self_application,51,3,0.7000059259259259,False,1.9753086419753087e-05,False,1.0,True,1.0,True,1.0,False,True,4.016010342411436,False,0.0,True,0.7502218541904044,1.0,0.0029157797273569475
1208,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.789472030737098,False,0.0,True,0.9109620269266162,1.0,1.3118264860527494e-06
1209,nonlinear_continuous,51,3,1.9001185185185185,False,0.0003950617283950617,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,False,0.05973856978922398,1.0,0.06688037377720041
1210,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.739800574488303,False,0.0,True,0.7343036141127395,1.0,0.0009095106558289691
1211,stochastic_recursive,51,3,0.7000296296296296,False,9.876543209876543e-05,False,1.0,True,1.0,True,1.0,False,True,0.3735958510071039,False,0.0,True,0.17900044458262654,1.0,0.03977917444013114
1212,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.6485725024536146,False,0.0,True,0.8888844041980686,1.0,3.3087135547654107e-06
1213,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,2.428784932103506,False,0.0,True,0.5584363153415524,1.0,0.00563568121072948
1214,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,6.384443479728091,False,0.0,True,0.9102576380071284,1.0,2.882907481940987e-08
1215,nonlinear_continuous,51,3,1.9001185185185185,False,0.0003950617283950617,True,5.0,True,1.0,True,1.0,False,True,0.5791803677795514,False,0.0,False,0.054968975437258205,1.0,0.22274746162412323
1216,recursive_rewrite,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,False,0.8029114458232469,False,0.0,True,0.7202297356276238,1.0,0.036713875234168004
1217,stochastic_recursive,51,3,1.9001481481481481,False,0.0004938271604938272,True,5.0,True,1.0,True,1.0,False,True,0.33648053729522276,False,0.0,True,0.27746227737691886,1.0,0.016965802905195344
1218,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,0.3635149525818298,False,0.0,True,0.9386453408993325,1.0,1.8027651256061455e-13
1219,self_application,51,3,0.7000177777777778,False,5.925925925925926e-05,False,1.0,True,1.0,True,1.0,False,True,3.0156630259609005,False,0.0,True,0.6357649402482578,1.0,0.008024095528783646
1220,operator_composition,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,False,1.873014649933366,False,0.0,True,0.9109706339767568,1.0,4.15647936673655e-08
1221,nonlinear_continuous,51,3,1.9000474074074074,False,0.0001580246913580247,True,5.0,True,1.0,True,1.0,False,False,0.0,False,0.0,True,0.1027923958007605,1.0,0.06932185341127829
1222,recursive_rewrite,51,3,0.7000118518518519,False,3.950617283950617e-05,False,1.0,True,1.0,True,1.0,False,True,3.7554472019987335,False,0.0,True,0.6975375206424168,1.0,0.003190762779886266
1223,stochastic_recursive,51,3,0.700082962962963,False,0.0002765432098765432,False,1.0,True,1.0,True,1.0,False,True,0.35957918840708253,False,0.0,True,0.15588441690481236,1.0,0.016837865272954007
1224,recursive_transform,51,3,0.7,False,0.0,False,1.0,True,1.0,True,1.0,False,True,4.514613580144274,False,0.0,True,0.812452107821307,1.0,0.0004707119329614664
