universe_id,property,emergence_depth,value
283,distinction,10,0.8560341419243533
283,relation,14,1.254907674323722
283,selfref,0,0.9533505736587811
284,distinction,5,0.6404544051130683
284,relation,0,2.043386298321874
284,selfref,0,0.9779538449669426
285,distinction,10,0.41362689996395613
285,selfref,0,0.8211028593459812
286,distinction,5,0.721887440917846
286,relation,0,0.4125937371779215
286,selfref,0,0.840707546381238
287,distinction,7,0.7650004340193781
287,relation,0,0.9928242242744926
287,selfref,0,0.9592815816961567
288,distinction,4,0.4998312182620695
288,relation,6,0.41663565797856816
288,selfref,0,0.7532455214129764
289,distinction,5,0.8853948974408501
289,relation,0,2.652719192590988
289,selfref,0,0.9946775201561386
290,distinction,9,0.7806375152914989
290,relation,0,1.9363019914059867
290,selfref,0,0.9893888454278101
291,distinction,8,0.8333126874495869
291,relation,8,1.4120938104861314
291,selfref,0,0.9217189763976749
292,distinction,12,0.7734162025186451
292,relation,5,1.462733704838827
292,selfref,0,0.9539720686984652
293,distinction,6,0.7877460421307949
293,relation,0,2.6341454945837195
293,selfref,0,0.9800863192485332
294,distinction,7,0.8549595192584465
294,relation,0,2.691466410370262
294,selfref,0,0.9577701436642818
295,distinction,4,0.736584717549843
295,relation,0,0.3786677803599394
295,selfref,0,0.9957474576378907
296,distinction,4,0.7971968058455677
296,relation,0,1.7488217345155868
296,selfref,0,0.9814111233070046
297,distinction,4,0.8965922749391511
297,relation,0,2.591239304961621
297,selfref,0,0.9312640516435301
298,distinction,6,0.8617119725954859
298,relation,0,2.4657051586372813
298,selfref,0,0.9849213273741534
299,distinction,11,0.6879340419485476
299,relation,6,1.8448265373094728
299,selfref,0,0.9859151371105582
300,distinction,5,0.38791851272702843
300,relation,7,0.648670877495587
300,selfref,0,0.9414105911810675
301,distinction,7,0.35989151793944635
301,relation,5,1.2721960056780657
301,selfref,0,0.9649136875314751
302,distinction,6,0.5578220819840178
302,relation,21,0.7021335660514432
302,selfref,0,0.9988769248472392
303,distinction,6,0.8478413769161808
303,relation,0,2.2865284111198307
303,selfref,0,0.9703658274696457
304,distinction,6,0.598232386861638
304,relation,0,1.0030773471924452
304,selfref,0,0.961540349449831
305,distinction,5,0.5585711927168533
305,relation,0,0.5615891432852045
305,selfref,0,0.922810898484732
306,distinction,5,0.884025973529839
306,relation,0,3.2243746988883797
306,selfref,0,0.9788629824481507
307,distinction,8,0.745832541295368
307,relation,0,2.1199790144059016
307,selfref,0,0.9271043062099369
308,distinction,4,0.7363049336570402
308,relation,0,0.880712593382518
308,selfref,0,0.9385447561196919
309,distinction,6,0.8804721361671108
309,relation,0,3.046744631930852
309,selfref,0,0.963890428932834
310,distinction,4,0.7896475200149531
310,relation,0,2.3738591816100256
310,selfref,0,0.9291057554450287
311,distinction,4,0.7553420162976352
311,relation,5,0.48145430736008094
311,selfref,0,0.9963100097917484
312,distinction,7,0.7486988993083431
312,relation,0,1.7783617712594655
312,selfref,0,0.9997849848251015
313,distinction,6,0.44669531199598944
313,relation,6,0.6334639347104702
313,selfref,0,0.9883241178544833
314,distinction,5,0.9200025050904895
314,relation,0,3.5135237213717736
314,selfref,0,0.9729286479001956
315,distinction,4,0.819389517304142
315,relation,0,2.636905758053412
315,selfref,0,0.9722202627847565
316,distinction,6,0.8342226833257407
316,relation,0,1.968896611754171
316,selfref,0,0.9740101263740005
317,distinction,6,0.7607516445417033
317,relation,0,0.7955359936386608
317,selfref,0,0.9880598249832275
318,distinction,8,0.7863555703414019
318,relation,0,1.9574828285551904
318,selfref,0,0.9717845399619548
319,distinction,6,0.7868081694358157
319,relation,0,2.632447355211469
319,selfref,0,0.9967209776609253
320,distinction,4,0.42345693321447814
320,relation,8,0.705789507965261
320,selfref,0,0.92264635050225
321,distinction,8,0.8249960503786161
321,relation,0,2.290252148669387
321,selfref,0,0.9673318973573077
322,distinction,4,0.8786863795948451
322,relation,0,3.3891619138454594
322,selfref,0,0.9979286770778433
323,distinction,4,0.8917727068742859
323,relation,0,3.478594291359629
323,closure,7,0.10211267605633803
323,selfref,0,0.9817037382742637
324,distinction,4,0.6662792934667122
324,relation,0,1.3813042327572984
324,selfref,0,0.992413770823389
325,distinction,5,0.6379155357980183
325,relation,13,0.8435731630989697
325,selfref,0,0.9447576993146574
326,distinction,6,0.8780240969736591
326,relation,0,2.9767273710956745
326,selfref,0,0.9562383210741285
327,distinction,8,0.7644188616915538
327,relation,0,1.8016557722841904
327,selfref,0,0.9878905290233405
328,distinction,7,0.8050174652547488
328,relation,0,2.372233789009032
328,selfref,0,0.9923360443740558
329,distinction,4,0.7170654349729488
329,relation,6,1.5062664474362681
329,selfref,0,0.9707951113125233
330,distinction,5,0.35996647756948075
330,relation,0,0.33283937797299185
330,selfref,0,0.9140079756279581
331,distinction,8,0.7873968196224583
331,relation,0,2.130115671659683
331,selfref,0,0.9916105242402168
332,distinction,4,0.8801914760470743
332,relation,0,3.025395371470457
332,closure,5,0.10211267605633803
332,selfref,0,0.973562218702254
333,distinction,6,0.8547585678972149
333,relation,0,2.8433377996697633
333,selfref,0,0.939912192168737
334,distinction,4,0.9124829066540423
334,relation,0,3.545096786511789
334,selfref,0,0.9964203139099574
335,distinction,7,0.571339365900498
335,relation,0,1.578298735668298
335,selfref,0,0.9902094354871783
336,distinction,12,0.6493964122535457
336,relation,0,1.4405630927566648
336,selfref,0,0.9846261280308161
337,distinction,4,0.8203938561513692
337,relation,11,0.7580389272177845
337,selfref,0,0.9948863929586111
338,distinction,5,0.5861062185083074
338,relation,0,2.2442430787357623
338,selfref,0,0.9816735282741773
339,distinction,6,0.8515073087992532
339,relation,0,2.7056033728650966
339,selfref,0,0.9478595637229098
340,distinction,5,0.6108420630434047
340,relation,7,0.9455954380403544
340,selfref,0,0.9696579737674041
341,distinction,8,0.8479861193953754
341,relation,0,2.5343270460492087
341,closure,6,0.10211267605633803
341,selfref,0,0.9827222183784009
342,distinction,6,0.8622096424616967
342,relation,0,2.8861503597517815
342,selfref,0,0.9825812629010041
343,distinction,4,0.806653941240532
343,relation,0,2.1824863947503035
343,selfref,0,0.9821018414074145
344,distinction,11,0.6995950874282545
344,relation,0,1.311240670639554
344,selfref,0,0.9760607039218694
345,distinction,4,0.7039979502306057
345,relation,0,2.0359736206149215
345,selfref,0,0.9747163434781342
346,distinction,5,0.6782988786769474
346,relation,0,1.1868670597596844
346,selfref,0,0.9440655684205234
347,distinction,5,0.8943458936445227
347,relation,0,3.17146975054677
347,selfref,0,0.9305205543321189
348,distinction,4,0.728604551199846
348,relation,0,0.33713195922112343
348,selfref,0,0.9955048825038022
349,distinction,4,0.8611852631525404
349,relation,0,2.9312379339067354
349,selfref,0,0.9841341740421004
350,distinction,10,0.743545245429351
350,relation,0,1.835778972409383
350,selfref,0,0.9884784959634723
351,distinction,4,0.7574173826537681
351,relation,0,2.5611144617528234
351,selfref,0,0.9319907565515763
352,distinction,4,0.7361455464901508
352,relation,0,2.430901225239594
352,selfref,0,0.9530156887702707
353,distinction,8,0.7819050419039671
353,relation,0,1.9409243211552656
353,selfref,0,0.9969642057083257
354,distinction,4,0.6686801284842452
354,relation,0,1.8681294707877902
354,selfref,0,0.9876358766809913
355,selfref,0,0.3363495616601979
356,distinction,4,0.7996050039008956
356,relation,0,1.7034506049064753
356,selfref,0,0.992633888090758
357,distinction,6,0.8465215412343665
357,relation,17,1.2920587520328664
357,selfref,0,0.9305349773597928
358,distinction,7,0.855081632128961
358,relation,0,2.571996430974055
358,selfref,0,0.9289509847479366
359,distinction,5,0.8624606469827321
359,relation,5,1.5003951323109277
359,selfref,0,0.9476832787395799
360,distinction,4,0.689139252708476
360,relation,0,1.3536324082962266
360,selfref,0,0.9962529284387354
361,distinction,7,0.6385161045011996
361,relation,0,2.184661283118854
361,selfref,0,0.9851734761594368
362,distinction,4,0.8587466252791283
362,relation,0,3.1081616383938173
362,closure,7,0.10211267605633803
362,selfref,0,0.9772212699013028
363,distinction,10,0.6143625490942591
363,relation,0,0.6636789118062748
363,selfref,0,0.958793412691092
364,distinction,4,0.8372562735334478
364,relation,0,2.2994756073229285
364,selfref,0,0.990332014969783
365,distinction,4,0.7242868633178757
365,relation,0,2.148804784486063
365,selfref,0,0.9611414062178579
366,distinction,4,0.8988314586297965
366,relation,0,3.2036241321298604
366,selfref,0,0.997733009479414
367,distinction,4,0.7851216846662354
367,relation,24,0.8020681748155956
367,selfref,0,0.9604519214155753
368,distinction,4,0.8020375947514425
368,relation,0,2.819665090092543
368,selfref,0,0.9930437126829853
369,distinction,17,0.5784579694770723
369,relation,0,0.8192040890929748
369,selfref,0,0.996448398551373
370,distinction,6,0.8827830413797353
370,relation,0,2.8894159983281744
370,selfref,0,0.9875544550757664
371,distinction,5,0.8684334449583108
371,relation,0,2.3566607789220844
371,selfref,0,0.9312906448364562
372,distinction,5,0.9043796649906195
372,relation,0,3.4343290022648825
372,selfref,0,0.966293504173693
373,distinction,6,0.7815265745955657
373,relation,0,2.634825765584384
373,selfref,0,0.9929987317947625
374,distinction,5,0.8946462520467902
374,relation,0,3.645277167964766
374,selfref,0,0.9231633773711588
375,distinction,4,0.6611917363582677
375,relation,0,1.3015335322460921
375,selfref,0,0.8495041525106436
376,distinction,4,0.4726324584267457
376,selfref,0,0.5793086333323554
377,distinction,4,0.6118860901563913
377,relation,0,1.3841208971615624
377,selfref,0,0.9743866129247397
378,distinction,5,0.813710251002641
378,relation,0,1.1351732679918556
378,selfref,0,0.957148673044342
379,distinction,6,0.5255281686973678
379,selfref,0,0.4252222084953402
380,distinction,8,0.8027488920340706
380,relation,0,1.8394020823671289
380,selfref,0,0.9838004381390666
381,distinction,4,0.850892365735006
381,relation,0,2.5855140940216197
381,selfref,0,0.9396698444246908
382,distinction,4,0.492037782610597
382,relation,0,1.4297569473097107
382,selfref,0,0.9158966910341542
383,distinction,5,0.7853495181271614
383,relation,5,2.382811158592514
383,selfref,0,0.927776057748623
384,distinction,4,0.7646878029181957
384,relation,7,0.4987332021379129
384,selfref,0,0.9944190034028112
385,distinction,4,0.7643610017139613
385,relation,0,2.15855867647089
385,selfref,0,0.9573926353593045
386,distinction,6,0.4287364600009396
386,relation,0,0.6720718244836523
386,selfref,0,0.9637931289831764
387,distinction,7,0.8067917043613069
387,relation,18,1.0604055440364337
387,selfref,0,0.9331144003447303
388,distinction,7,0.8452269271985234
388,relation,0,2.679555964203704
388,selfref,0,0.9195127084830956
389,distinction,4,0.8864878430284633
389,relation,6,1.8230766211379905
389,selfref,0,0.8946689656879317
390,distinction,4,0.7483728890432821
390,relation,0,1.5188602086292098
390,closure,2,0.10211267605633803
390,selfref,0,0.9977279938311563
391,distinction,7,0.4216574651793253
391,selfref,0,0.7631859414309662
392,distinction,4,0.8090919051207991
392,relation,0,2.3693417775119303
392,selfref,0,0.9932398338262388
393,distinction,8,0.8259823993266386
393,relation,0,2.3002137471194053
393,selfref,0,0.9679474206181005
394,distinction,5,0.6523820510948245
394,relation,0,0.7849754963546213
394,selfref,0,0.9277147978796103
395,distinction,7,0.8308620705503948
395,relation,0,2.6010076017350676
395,selfref,0,0.9726685969716853
396,distinction,7,0.8667713977281787
396,relation,0,2.729882869339576
396,selfref,0,0.9855921766233774
397,distinction,7,0.8977331676971176
397,relation,0,3.049801738707655
397,selfref,0,0.9189016085769827
398,distinction,5,0.5567026267691827
398,relation,0,0.7834338041004596
398,selfref,0,0.9540950700239232
399,distinction,4,0.8121408222073713
399,relation,10,1.2995494344424428
399,selfref,0,0.9164543264237047
400,distinction,7,0.41022945299340735
400,relation,0,0.33020202505516244
400,selfref,0,0.8900021952709974
401,distinction,4,0.8648382863127464
401,relation,10,1.025775692178077
401,selfref,0,0.9496101534717546
402,distinction,5,0.5789840487874519
402,relation,0,1.5790522865311991
402,selfref,0,0.941231199203106
403,distinction,7,0.8729448308255845
403,relation,7,1.5587122216553446
403,selfref,0,0.9135136770703149
404,distinction,6,0.8197131472891017
404,relation,0,2.4661504330929
404,selfref,0,0.9988557513765994
405,distinction,5,0.83790215332706
405,relation,0,2.8232556381641833
405,selfref,0,0.9757962078932888
406,distinction,4,0.8565608622457516
406,relation,0,2.9342624685738574
406,selfref,0,0.9828688849393673
407,distinction,5,0.9029383485741804
407,relation,0,2.828739271043403
407,selfref,0,0.9968174880788537
408,distinction,15,0.6040201075913809
408,selfref,0,0.9622592758255968
409,distinction,5,0.8493517318991772
409,relation,0,3.2209190690782283
409,selfref,0,0.9411202692131656
410,distinction,7,0.8401463461425144
410,relation,0,2.2065421186518828
410,selfref,0,0.9744982618436978
411,distinction,5,0.8386991322389327
411,relation,0,2.403396137257045
411,selfref,0,0.9954354293138256
412,distinction,4,0.8964675987089731
412,relation,9,1.8933977715024422
412,selfref,0,0.8460351294294015
413,distinction,4,0.5108868854918999
413,relation,0,1.8472075635806562
413,selfref,0,0.9841431426903375
414,distinction,4,0.9023238657194118
414,relation,0,3.4523859728529662
414,closure,2,0.10211267605633803
414,selfref,0,0.9922227024590047
415,distinction,10,0.6418202827514509
415,relation,0,1.8125816514302464
415,selfref,0,0.9776388788558917
416,distinction,4,0.8213995534204652
416,relation,0,2.215299145438198
416,selfref,0,0.9964178558473883
417,distinction,7,0.8393652976167173
417,relation,15,1.147488342552711
417,selfref,0,0.9562618967710756
418,distinction,6,0.8628110862802751
418,relation,0,2.8722642663026687
418,selfref,0,0.9048527085710322
419,distinction,5,0.91013346706098
419,relation,5,2.168987933281693
419,selfref,0,0.8886360447612134
420,distinction,5,0.8222937013141602
420,relation,0,3.1689590225678383
420,selfref,0,0.9461616283629072
421,distinction,6,0.8124174638674598
421,relation,0,2.6145382415526583
421,selfref,0,0.9786953768748112
422,distinction,7,0.8231840263419554
422,relation,0,2.392288092002231
422,selfref,0,0.9753159268507572
423,distinction,5,0.6669126669407806
423,relation,0,1.5268787268684259
423,selfref,0,0.9229786164396303
424,distinction,6,0.8340533593146875
424,relation,0,2.2441842175576325
424,selfref,0,0.9873040529406931
425,distinction,4,0.7326619631955484
425,relation,0,0.37611645734129934
425,selfref,0,0.9911935761692563
426,distinction,4,0.4265156381092556
426,relation,13,0.6398096240002221
426,selfref,0,0.9858075352337144
427,distinction,5,0.824551870389871
427,relation,0,2.7412543189471084
427,selfref,0,0.9611382236637572
428,distinction,5,0.7262384241812716
428,relation,16,1.172987857119455
428,selfref,0,0.8781861301660869
429,distinction,7,0.8463939208873376
429,relation,0,2.625603034640914
429,selfref,0,0.9407302722506374
430,distinction,8,0.7113726356457027
430,relation,0,0.31988690941051817
430,selfref,0,0.9796465379000947
431,distinction,4,0.7427412714327107
431,closure,4,0.10211267605633803
431,selfref,0,0.7670330209281055
432,distinction,4,0.8049695772388537
432,relation,0,2.4162170706303203
432,selfref,0,0.8784709558670554
433,distinction,6,0.8068657201373906
433,relation,0,2.2554806302236816
433,selfref,0,0.9909613646492148
434,distinction,11,0.50297837097558
434,relation,6,0.49384363021958827
434,selfref,0,0.9790281810700466
435,distinction,6,0.8012567269856318
435,relation,0,2.607965157144014
435,selfref,0,0.9861877003756371
436,distinction,4,0.7694072297340582
436,relation,26,0.8358748705497289
436,selfref,0,0.9579175367873333
437,distinction,4,0.8196217620318342
437,relation,17,1.102963273578232
437,selfref,0,0.9796740853794269
438,distinction,5,0.5369415845861096
438,relation,0,0.6682016600216897
438,selfref,0,0.9846080618464141
439,distinction,4,0.6873699597544819
439,relation,0,0.7562405631210959
439,selfref,0,0.9120015022570872
440,distinction,11,0.7486666397834517
440,relation,0,1.6592168592217895
440,selfref,0,0.9898941865335303
441,distinction,5,0.839701183995138
441,relation,0,2.146811450427557
441,selfref,0,0.9769616013705243
442,distinction,4,0.80179192495092
442,relation,19,0.5227295029511616
442,closure,4,0.10211267605633803
442,selfref,0,0.9494162985378513
443,distinction,4,0.8199041052744224
443,relation,0,2.2944672237927515
443,selfref,0,0.9477364618792903
444,distinction,5,0.7748780685575036
444,relation,0,1.7362356873515012
444,selfref,0,0.9655834915734116
445,distinction,8,0.7996297634597658
445,relation,0,2.4399254627771207
445,selfref,0,0.9328472551095642
446,distinction,6,0.8606529561586943
446,relation,0,2.682255866333739
446,selfref,0,0.9684245938820855
447,distinction,4,0.5386800058968909
447,relation,0,0.4195248201838634
447,selfref,0,0.9465653775570316
448,distinction,4,0.39096923720201726
448,relation,0,0.4081137031296996
448,selfref,0,0.9586278215547609
449,distinction,5,0.8014257766109042
449,relation,0,1.6385582116793262
449,selfref,0,0.9778683456419687
450,distinction,7,0.8342739454506005
450,relation,0,2.6296182540183737
450,selfref,0,0.9689348938908734
451,distinction,6,0.43850649118447804
451,relation,0,0.4497183377986677
451,selfref,0,0.9578016219025092
452,distinction,5,0.8025011906747768
452,relation,0,2.7220092672433718
452,selfref,0,0.9934667461165597
453,distinction,4,0.8946151201675437
453,relation,0,3.3433610317047715
453,selfref,0,0.9698955290696613
454,distinction,6,0.7629819760267171
454,relation,0,1.6695962584580741
454,selfref,0,0.9810587769196425
455,distinction,5,0.7736638875892791
455,relation,5,2.4790600325120864
455,selfref,0,0.9428041671361387
456,distinction,5,0.8324341054191774
456,relation,0,2.9897422988960796
456,selfref,0,0.933020736378478
457,distinction,6,0.8268613258391718
457,relation,0,2.1457083545728297
457,selfref,0,0.9782409704401159
458,distinction,5,0.8770290883556521
458,relation,0,3.3298030605759914
458,selfref,0,0.9418725587518902
459,distinction,6,0.41876585479746
459,relation,0,0.34997954525989244
459,selfref,0,0.8281148335313587
460,distinction,4,0.6072196578084634
460,selfref,0,0.4625557137959527
461,distinction,8,0.7500509970201085
461,relation,0,1.3292553535884781
461,selfref,0,0.9837068593042178
462,distinction,4,0.6711669996135555
462,relation,0,0.6079305549996884
462,selfref,0,0.9426450559171455
463,distinction,4,0.7750260989046412
463,relation,0,2.468365945730507
463,selfref,0,0.9916568349550302
464,distinction,5,0.8030034855422813
464,relation,0,2.1960485769401967
464,selfref,0,0.9489145969694799
465,distinction,6,0.8236232095591095
465,relation,0,2.9166049873896616
465,selfref,0,0.9081747105724209
466,distinction,4,0.8327698606514586
466,relation,0,2.2734207373069677
466,selfref,0,0.9912557805217528
467,distinction,7,0.8290449652150161
467,relation,0,2.4443361437211624
467,selfref,0,0.9585781521368222
468,distinction,8,0.8702677249902916
468,relation,7,1.3138738083225938
468,selfref,0,0.9403154968344005
469,distinction,4,0.7918258150217378
469,relation,0,1.8282451932844423
469,selfref,0,0.9958804117844292
470,distinction,5,0.7203804655134964
470,relation,0,0.981642196529483
470,selfref,0,0.9343518375143823
471,distinction,5,0.9032480958680661
471,relation,0,2.957300160196094
471,selfref,0,0.9973443541610302
472,distinction,4,0.6943521104243336
472,relation,0,2.173223516818878
472,selfref,0,0.9988512376924698
473,distinction,5,0.8004131750336022
473,relation,0,2.6531824915634554
473,selfref,0,0.9498589900418384
474,distinction,4,0.7826705526610306
474,relation,0,1.8069929740027262
474,selfref,0,0.9083056006356066
475,distinction,5,0.8696313412570472
475,relation,0,2.9575855207170787
475,selfref,0,0.9513636124834908
476,distinction,5,0.5309395780507264
476,relation,0,1.6099206180122818
476,selfref,0,0.915816003397805
477,distinction,6,0.8609633124310192
477,relation,7,1.4921039650786305
477,selfref,0,0.9619009899332974
478,distinction,4,0.7376618169738689
478,relation,5,0.5573012405773865
478,selfref,0,0.9949069190290888
479,distinction,9,0.4673789494543055
479,relation,5,0.8519300629322312
479,selfref,0,0.9835304461837117
480,distinction,5,0.8926839114308339
480,relation,0,3.078909459589475
480,selfref,0,0.9824812954229019
481,distinction,7,0.8355683445813676
481,relation,0,2.63624292272744
481,selfref,0,0.9281770598591507
482,distinction,7,0.8633489657462344
482,relation,6,1.6272185145877733
482,selfref,0,0.9353746816657096
483,distinction,7,0.8125183115997597
483,relation,0,1.0440300984306774
483,selfref,0,0.9952039278380337
484,distinction,4,0.9220147983288631
484,relation,5,2.3053309104827386
484,selfref,0,0.8775049430555584
485,distinction,6,0.7094956721500415
485,relation,0,1.623453811927287
485,selfref,0,0.994998010207946
486,distinction,5,0.8877852180563316
486,relation,0,3.0265549379141357
486,selfref,0,0.9527599931800227
487,distinction,4,0.788078352925389
487,relation,0,1.8503698915275772
487,selfref,0,0.9783650128479724
488,distinction,5,0.64674211636672
488,relation,0,1.187815268075924
488,selfref,0,0.9731883826669667
489,distinction,6,0.7730865771574665
489,relation,0,1.8595550683755464
489,selfref,0,0.9581165016079237
490,distinction,4,0.8722579394329458
490,selfref,0,0.7163739560091564
491,distinction,4,0.8144297054705484
491,relation,0,2.6231470935222148
491,selfref,0,0.9668593844043487
492,distinction,6,0.7564342230010423
492,relation,0,1.9031155667114628
492,selfref,0,0.9720331391079485
493,distinction,11,0.6765709588950841
493,relation,0,1.3984732717034793
493,selfref,0,0.9968692874634892
494,distinction,4,0.8897894466848109
494,relation,0,3.320166765483003
494,selfref,0,0.9909954618615154
495,distinction,14,0.5399122762820338
495,relation,0,1.0098977237704918
495,selfref,0,0.9734809406975771
496,distinction,6,0.49059591117418594
496,relation,21,0.6308125934630692
496,selfref,0,0.9291995545564742
497,distinction,7,0.827444495020169
497,relation,0,2.2316930080754034
497,selfref,0,0.9436281554606312
498,distinction,4,0.40077101287814
498,relation,0,0.8078459942424897
498,closure,21,0.10211267605633803
498,selfref,0,0.8723570674617597
499,distinction,5,0.8937289900597871
499,relation,0,3.1131461000283087
499,selfref,0,0.9459178709809553
500,distinction,8,0.6770602680699298
500,relation,0,0.9539607851639855
500,selfref,0,0.9589618136506337
501,distinction,5,0.7105607998415346
502,distinction,7,0.6938868455791415
502,relation,0,0.633028008475474
502,selfref,0,0.93509093605189
503,distinction,6,0.8777984296856933
503,relation,0,3.016005381768927
503,selfref,0,0.9495229047763797
504,distinction,4,0.5995371628306383
504,relation,0,2.2407931330280144
504,selfref,0,0.9488284232835209
505,distinction,16,0.5224233646377225
505,relation,0,0.9976642979129402
505,selfref,0,0.9847020647524354
506,distinction,4,0.8022110525901793
506,relation,15,0.985601009164507
506,selfref,0,0.9943703891910449
507,distinction,5,0.8814444225130265
507,relation,0,3.535475191696661
507,selfref,0,0.95762875227928
508,distinction,5,0.459979929786195
508,relation,0,0.5432342055350832
508,selfref,0,0.9288900767150218
509,distinction,7,0.7862629234005818
509,relation,0,2.0125197065854947
509,selfref,0,0.9593449909998596
510,distinction,5,0.8737062204159075
510,relation,0,3.1199828356348394
510,closure,3,0.10211267605633803
510,selfref,0,0.9040244717413816
511,distinction,7,0.40332448193875625
512,distinction,11,0.7215096573594619
512,relation,0,1.6131330280174314
512,selfref,0,0.9472243132007575
513,distinction,7,0.8036039781045116
513,relation,0,2.086211473893776
513,selfref,0,0.9818295093556731
514,distinction,7,0.7077194032192959
514,relation,0,0.7705791964125076
514,selfref,0,0.9360076268512219
515,distinction,4,0.6234480822999499
515,relation,0,0.8668008112720148
515,selfref,0,0.7271891397212406
516,distinction,7,0.5952787521825343
516,relation,0,0.6388214435009241
516,selfref,0,0.9199679271991354
517,distinction,4,0.7466935355476951
517,relation,0,1.041999324437306
517,selfref,0,0.9085665955041683
518,distinction,4,0.8498679351024913
518,relation,0,2.8047260929892532
518,selfref,0,0.9630716204762676
519,distinction,6,0.8428437928704122
519,relation,0,2.354715906393593
519,selfref,0,0.9361251214642778
520,distinction,5,0.8649160493515125
520,relation,0,2.9756473662325273
520,selfref,0,0.9878556979802597
521,distinction,4,0.8247111273236111
521,relation,5,0.33566420540016934
521,selfref,0,0.9933434012388783
522,distinction,5,0.7700040316114013
522,relation,0,2.082707513839621
522,selfref,0,0.9534858876579194
523,distinction,6,0.5073916947374848
523,relation,0,0.6990986404976016
523,selfref,0,0.8100390711056797
524,distinction,5,0.8579554478043251
524,relation,0,2.717274349425512
524,selfref,0,0.9485913011884434
525,distinction,14,0.564760916146472
525,relation,0,1.148331157403831
525,selfref,0,0.98678610953831
526,distinction,7,0.7995023342839908
526,relation,0,1.9687539298768606
526,selfref,0,0.9971620768470845
527,distinction,6,0.8081719796701334
527,relation,0,1.5105604786614604
527,closure,3,0.10211267605633803
527,selfref,0,0.9932717616228467
528,distinction,6,0.8540124904740706
528,relation,0,2.7311336188222386
528,selfref,0,0.9474780273983788
529,distinction,5,0.8829123198078462
529,relation,0,2.9847900090529382
529,selfref,0,0.9729566958164634
530,distinction,4,0.8901361605118319
530,selfref,0,0.9826716441268692
531,distinction,4,0.6922211121851062
531,relation,5,0.5348531738379978
531,selfref,0,0.9976036711304108
532,distinction,4,0.7500580062379741
532,relation,0,1.4377245258243116
532,selfref,0,0.9245197017738414
533,distinction,4,0.379294486750045
533,relation,6,0.5776927696304046
533,selfref,0,0.8422395407682828
534,distinction,6,0.9166846222134246
534,relation,5,2.13475996057875
534,selfref,0,0.85995101898329
535,distinction,4,0.6618173670878166
535,relation,0,1.3351904755176913
535,selfref,0,0.9913531726950299
536,distinction,7,0.867256976934981
536,relation,0,2.7043601732066693
536,selfref,0,0.9408588482631774
537,distinction,4,0.5872566177496431
537,relation,0,1.8078383323209726
537,selfref,0,0.9735656666929614
538,distinction,7,0.6747557149161533
538,relation,0,1.9041325591667557
538,selfref,0,0.9922036796903752
539,distinction,4,0.8716616707056327
539,relation,8,1.516027911597234
539,selfref,0,0.9316344669213887
540,distinction,6,0.3810464848212153
540,relation,7,0.4316394051437617
540,selfref,0,0.9164332726051573
541,distinction,9,0.8103644850118046
541,relation,0,1.9435025373465558
541,selfref,0,0.9973064328810516
542,distinction,6,0.5083637350018143
542,relation,0,0.9914515075648864
542,selfref,0,0.9839035072658385
543,relation,32,0.45439949489794046
543,selfref,0,0.9810753552058649
544,distinction,5,0.666502214763302
544,relation,0,1.7012460557304985
544,selfref,0,0.9846203567488542
545,distinction,4,0.3744286338361384
545,relation,0,1.1811500071845702
545,selfref,0,0.9882138050044365
546,distinction,5,0.7762257086254182
546,relation,0,2.415239769402003
546,selfref,0,0.9898103417259493
547,distinction,8,0.8076764281040385
547,relation,0,2.4237449447309403
547,selfref,0,0.9871599561778246
548,distinction,7,0.6688466385735863
548,relation,6,1.3880842157406301
548,selfref,0,0.9633261588314463
549,distinction,5,0.5609611355916388
549,relation,0,1.4469709274044797
549,selfref,0,0.9956132921037157
550,distinction,7,0.7857474326729166
550,relation,0,1.508973610011413
550,selfref,0,0.9813853407276957
551,distinction,4,0.7916069621570638
551,relation,0,2.0897675359523187
551,selfref,0,0.9545436717702854
552,distinction,4,0.551917911730856
552,relation,0,1.859948565401105
552,selfref,0,0.9918765072047371
553,distinction,4,0.8168985294837999
553,relation,0,2.155161636545347
553,selfref,0,0.9728371942786539
554,distinction,6,0.5647094594990401
554,relation,0,0.5779484730232244
554,selfref,0,0.9393966727668623
555,distinction,5,0.875861320025303
555,relation,9,1.6751407295517224
555,selfref,0,0.9219541916662305
556,distinction,8,0.7867437686541192
556,relation,0,2.0347150991867244
556,selfref,0,0.9453290908784999
557,distinction,10,0.7711453285230454
557,relation,0,1.9385130039441554
557,selfref,0,0.9902295935774275
558,distinction,7,0.8149630613536093
558,relation,0,1.9533904246684621
558,selfref,0,0.9919513454119887
559,distinction,5,0.8988440559340612
559,relation,0,3.609603254022605
559,selfref,0,0.9415014030098566
560,distinction,8,0.7452902769872369
560,relation,0,2.282523420206757
560,selfref,0,0.9934761106010195
561,distinction,7,0.6493052515340773
561,closure,2,0.10211267605633803
561,selfref,0,0.8759264296466553
562,distinction,4,0.7735504232054156
562,relation,0,0.337394787842235
562,closure,4,0.10211267605633803
562,selfref,0,0.9978209948005938
563,distinction,4,0.4414243935990353
563,selfref,0,0.8990225047274725
564,distinction,4,0.9440337057911863
564,selfref,0,0.9611219591569207
565,distinction,6,0.789849831766292
565,relation,0,2.225387279972981
565,selfref,0,0.9947518093350557
566,distinction,6,0.6114386320906441
566,relation,0,1.0833057510789559
566,selfref,0,0.9805596912980681
567,distinction,6,0.7392353258406918
