sys_idx,domain,poss_reachable_volume,poss_branching_diversity,poss_adaptive_recovery,poss_future_entropy,poss_divergence_capacity,poss_stability_fertility_coupling
14,population,0.12250000003499999,0.03940578980710135,0.13388906199803305,2.2371920136184196,0.0854928244968654,0.34999999897393275
15,population,0.25000000005,0.11178813449861424,0.1462810183997418,0.6107073496762364,0.06543957238746564,0.4999999999999983
16,population,0.04000000002000001,0.24020184008905407,0.0556632239157346,0.1446173790897584,0.0243395029033459,0.2
17,population,1.0000000001,0.030979103701343835,0.0012250538895245318,26.73335672073394,0.9037977654339924,0.8670206800519017
18,population,0.04000000002000001,0.19684757187239146,0.0769274048207895,0.15084539715063516,0.03841395286616894,0.2
19,population,0.12250000003499999,0.2595766661643626,0.06246281906647511,1.637451224439079,0.0028821644948496396,0.3499999999999788
20,population,1.0000000001,0.08489020049340744,0.0011446326752497496,25.25749567516681,0.7441241448820398,0.9098245380291645
21,population,0.04000000002000001,0.14076392075742503,0.0987398103016072,0.1630757260029175,0.01361890274127344,0.2
22,population,0.09000000003,0.14143971930316765,0.1006284184119979,0.1408273676023775,0.00904252341591351,0.3
23,population,0.04000000002000001,0.06993847467211173,0.0497047299953955,0.06832199111791419,0.0002,0.2
24,population,0.062500000025,0.1688425822942068,0.0492351851449196,0.19590690931157195,0.028311024820128674,0.25
25,population,0.49000000006999994,0.008345865600684378,0.0012283784646302796,2.357699891649698,0.00738389550642765,0.27073477106375
26,population,0.09000000003,0.02759355260332711,7.364282186659724e-05,11.13748236113811,0.13490291250907907,0.0376837343841752
27,population,0.04000000002000001,0.27613950612375743,0.0438493231231591,0.17820518783867279,0.037365988389283324,0.2
28,population,0.12250000003499999,0.04020603272258061,0.09957778980138658,0.17552433410986915,0.000349999999999965,0.3499999999999999
29,population,0.062500000025,0.17683089103295999,0.0773088077198727,0.15921449433957746,0.022962382398922475,0.25
30,population,1.0000000001,0.7189095917360449,0.0011570891647609465,26.429333751888848,0.9718474419162972,0.6924092318152967
31,population,0.062500000025,0.17566870429453327,0.089124493864035,0.2487869300916702,0.033897757279891,0.25
32,population,0.04000000002000001,0.2462308038504373,0.032001415245060776,0.1370700460080862,0.011820097014302061,0.19999999999999984
33,population,1.0000000001,0.08810920158487726,0.0004874842007289578,30.007336904463134,0.7499521719173765,0.995847244885104
34,population,1.0000000001,0.03718351491881919,0.0009637713231673451,28.845121982158904,0.9539146200590308,0.8532580875299254
35,population,1.0000000001,0.07272857917993242,0.0005473616325770781,24.25789059901017,0.7204156813753881,0.30741197342011606
36,population,0.12250000003499999,0.13802403657718904,0.0849276959499053,0.22023911665563245,0.026936911308245156,0.35
37,population,0.20250000004500002,0.14635427730403522,0.0535591588919126,0.8009988171109798,0.015492498608305125,0.45
38,population,0.062500000025,0.17268998453378545,0.0781201356922539,0.18214806810249506,0.035716830521396174,0.25
39,population,0.04000000002000001,0.10719060847127083,0.1042324223348824,0.2161921022671471,0.019999499681677843,0.2
40,population,0.04000000002000001,0.28324753577666567,0.0363377140076906,0.14312426182789784,0.01537872039054512,0.2
41,population,0.49000000006999994,0.13957318073552172,0.12613497284784306,1.7334073783866355,0.11330150770999697,0.6999999999999993
42,population,0.12250000003499999,0.16563392568375074,0.0876883052893525,0.24880134578243002,0.041725739672509546,0.35
43,population,0.062500000025,0.2886538686263551,0.0257932414242019,0.28509527453591316,0.024080269415038075,0.25
44,population,0.04000000002000001,0.09808521559970246,0.0951603916289705,1.77819064975511,0.01240857198511136,0.2
45,population,1.0000000001,0.05603564708049121,0.0004902927301609353,27.825671351310916,0.6479813246813646,0.9074420581119835
46,population,0.04000000002000001,0.3068111047763803,0.072832254444907,0.15227827945315275,0.03747028440618276,0.2
47,population,0.04000000002000001,0.26110975840841766,0.030167302848109,0.19984632038259315,0.03781112488200994,0.2
48,population,0.16000000004000003,0.07211457671424115,0.0688194176660291,0.21808070143015937,0.00057608038407812,0.3999999999999692
49,population,0.022500000015,0.2056559285777267,0.0996030497563975,0.3847369189536919,0.001345381094064,0.14999995462252622
50,population,0.7225000000849999,0.21310488383086273,0.0014140714782425634,19.477000249123716,0.2219375073581456,0.8306947656765458
51,population,0.09000000003,0.13114345479303643,0.0842814475855368,0.31234217204423825,0.04346679135940098,0.3
52,population,1.0000000001,0.2590643152219288,0.00595864579027535,22.464373201952487,0.9580582621489372,0.8899554070980441
53,population,0.09000000003,0.13233032933056255,0.0255229148574121,0.1583432965695369,0.003984636472167269,0.3
54,population,0.12250000003499999,0.12648294911167077,0.09381035903219159,0.19305379404620332,0.018252136000281506,0.3499999999999985
55,population,0.062500000025,0.1056124090495932,0.0678120862272578,1.9433569043960535,0.01884349691937025,0.25
56,population,0.16000000004000003,0.010252604524672772,0.0243892864095685,2.5653943823093073,0.03417690783517152,0.3937100244009196
57,population,0.09000000003,0.13333682155986346,0.0906955513973483,0.19611873041690003,0.030825310794061922,0.3
58,population,0.062500000025,0.45722074827450754,0.0188184408408717,0.34433645387283024,0.002312233306536575,0.25
59,population,0.04000000002000001,0.24284134549991657,0.0248843763365104,0.2744321974870663,0.034595889946111104,0.2
60,population,0.062500000025,0.16580229286384135,0.0395348368475285,0.21480320286011542,0.030420164280925126,0.25
61,population,0.8100000000900001,0.03595729143749935,0.002833321885102085,20.760679338393984,0.5763301834393634,0.8601978242414041
62,population,0.04000000002000001,0.1587595839065869,0.033682873124135,0.185427503607402,0.013032834670763422,0.2
63,population,1.0000000001,0.2563107354255589,0.00012447111879064743,30.65564032602806,0.7050236069262106,0.3684296596995956
64,population,0.04000000002000001,0.0721315344780968,0.1573003305023358,0.3791443307800676,0.021974699318640902,0.2
65,population,0.20250000004500002,0.16524158227628885,0.1151717135233284,0.5021204951471543,0.08830251807252543,0.45
66,population,0.022500000015,0.1912347967999319,0.039809255893181,0.0969522765177639,0.01327666105440813,0.15
67,population,1.0000000001,0.12354784935561944,0.00042851655725334193,24.052199642401888,0.9357613506293276,0.10253105606278401
68,population,0.062500000025,0.14959759467260939,0.0689688221473037,0.24556167244709035,0.016505924739135824,0.25
69,population,1.0000000001,0.21221132116917896,0.00017978934177823123,28.911398321567347,0.9924585223554088,0.17510299098312765
70,population,0.20250000004500002,0.041828140038852726,0.0948411818088899,0.2252354979306618,0.00044999999999995505,0.45
71,population,0.062500000025,0.11234897803624484,0.0926862833001765,0.23004480201112776,0.015732957975313527,0.25
72,population,0.04000000002000001,0.1917080294573033,0.0487442045034059,0.13107565188423403,0.015628631743466202,0.2
73,population,0.04000000002000001,0.09526490133395675,0.15104544222365412,0.13512065342704782,0.020259220019986743,0.1999999999999974
74,population,0.49000000006999994,0.11283358389817721,0.0546418057054932,2.263206734388474,0.04914919254330988,0.7
75,population,0.04000000002000001,0.2586918671027599,0.0314509758438045,0.19563423485158535,0.03663436073383782,0.2
76,population,0.09000000003,0.27741288133179126,0.0381625214697428,0.3153050860039272,0.05960577708923127,0.3
77,population,0.49000000006999994,0.050237136341173584,0.10696413121139801,1.0234799162169597,0.07691846110513594,0.6999999481362328
78,population,0.16000000004000003,0.10451068589371483,0.14724783597836869,0.3653912632600056,0.043089737600559085,0.3999999999999975
79,population,0.20250000004500002,0.16754754377166803,0.07063498316890211,1.662325220795981,0.03900115426163571,0.4499969615860196
80,population,0.022500000015,0.44818775757812757,0.0156984740636921,0.06142630838080536,0.001071829634642445,0.15
81,population,1.0000000001,0.4448695865830327,0.00016004980366941186,17.922474343709638,0.3520252551978124,0.047978940440647655
82,population,0.20250000004500002,0.0410651628171911,0.09701552790423869,0.291591828145649,0.000449985335444235,0.4499997860772906
83,population,0.062500000025,0.11156070179103503,0.1045101559965752,0.2900252949164191,0.0354546983816942,0.25
84,population,0.12250000003499999,0.14506005814381756,0.0870624723376254,0.3493768071310416,0.030004299975382565,0.35
85,population,1.0000000001,0.05766595177881591,0.0031857180854079708,18.434616324886726,0.84731737430585,0.24441922276121242
86,population,0.12250000003499999,0.03792531727442043,0.10698422160643509,0.17540467218512545,0.00034999999999968493,0.3499999999999973
87,population,0.25000000005,0.014855181338996954,9.841162018112112e-13,9.83965700324189,0.1015997074108876,2.4606372495128426e-10
88,population,0.42250000006500005,0.07166374307975545,0.1611891396058631,1.6329621204353564,0.11272642668975351,0.65
89,population,0.09000000003,0.13107533264909502,0.09895376510931907,0.16028811796457168,0.00647493666327741,0.29999999999999805
90,population,0.022500000015,0.1730693110929561,0.05211482565840808,0.21018647551234118,0.026603079802476826,0.14999999999999994
91,population,0.022500000015,0.026542557615252718,2.659503976522209e-05,5.483516285313255,0.06165780817310569,0.006310867404040099
92,population,0.12250000003499999,0.03763833924219694,0.10798522129018316,0.17538975292716405,0.000349999999999405,0.349999999999995
93,population,0.6400000000800001,0.1491221386652105,0.11878254828257734,0.6505163143359517,0.005298842389700881,0.7999999852366446
94,population,0.25000000005,0.10473704135589332,0.11233382584125509,1.8129196981521305,0.10120467690044085,0.4999999999999986
95,population,0.09000000003,0.1810861430241901,0.027862778058242988,0.7515683558709718,0.0488000025338124,0.2999999999999999
96,population,0.062500000025,0.265344245585654,0.0430770454251842,0.2331167521810386,0.04314242319490945,0.25
97,population,0.062500000025,0.008735809662513295,0.04542989767910142,1.3266354241603653,0.012975469813625474,0.2497105293368357
98,population,0.36000000006,0.03439940883510216,0.0009023358325521292,7.350428112156856,0.47986020108861405,0.366006769240291
99,population,0.36000000006,0.11488543558525267,0.0695930391309222,2.5528917044675636,0.03484050003105372,0.6
100,population,0.062500000025,0.13172957326041634,0.034181545744946855,0.16091530257906078,0.0105122143773625,0.24999999999999967
101,population,0.09000000003,0.15491461799091377,0.0989226836597732,1.958043335152917,0.01360018510922895,0.2999999609120967
102,population,0.010000000010000001,0.09065566960523218,0.03140042769684137,0.022947984458563574,8.732195856352001e-05,0.09914295886582224
103,population,0.04000000002000001,0.39215319672754795,0.0315314758360038,0.19645854849122935,0.03726095761342648,0.2
104,population,0.04000000002000001,0.20723423013345596,0.02720088750766643,1.7534091726716674,0.00870259502491278,0.1999999999999995
105,population,0.04000000002000001,0.12065574060570873,0.1380563659189856,0.16037134267706768,0.03359237873228038,0.2
106,population,0.09000000003,0.2369273431461271,0.0847804793686288,0.2838488144765027,0.05253835173159354,0.3
107,population,0.09000000003,0.03485830458629944,0.0008056542548135281,12.280519305397206,0.24471705232616153,0.18433930439038823
108,population,0.022500000015,0.12451368864381898,0.0618117249529404,0.06896131421200488,0.0066993490645365595,0.15
109,population,0.30250000005500005,0.10177368637927181,0.14476770537297728,0.4780396645339834,0.041964604277603755,0.5499999999999985
110,population,0.09000000003,0.22131053097863507,0.0627910842398782,0.26131430273494055,0.05322816364622928,0.3
111,population,0.09000000003,0.19214925782548434,0.0591323888879535,0.24418842021492862,0.04047100544754456,0.3
112,population,0.04000000002000001,0.11911931864595598,0.0957265468674092,0.21173341978221988,0.027823320740907983,0.2
113,population,0.12250000003499999,0.12781090271773243,0.1165215905277841,0.2551504888206504,0.036101026842666445,0.35
114,population,0.7225000000849999,0.007791193864431279,0.04525132315241124,1.3362032282504335,0.05518009962106877,0.8486981712130224
115,population,0.36000000006,0.053961407236899406,0.10011863448675079,0.7349394513250949,0.07448863247972369,0.599999902816801
116,population,0.12250000003499999,0.1460737570761081,0.0261476160948168,0.4240527654385971,0.00049548020600036,0.35
117,population,0.20250000004500002,0.0019140550776875344,0.003411458630547905,1.0461594171699278,0.01022706648676386,0.2697518257742542
118,population,0.16000000004000003,0.022863396901643993,1.4211405635110162e-06,5.2230174562834195,0.13471084599626904,0.0003262303360143104
119,population,0.04000000002000001,0.09648891335206111,0.14513170136302725,0.21366755323108794,0.00817493617463386,0.1999999999999935
120,population,0.04000000002000001,0.24525438459334314,0.05132293386150261,0.15287169584800783,0.02673058102644048,0.19999999999999968
121,population,0.8100000000900001,0.00902159497556049,0.013287089687742237,9.042277912013466,0.10374320643882678,0.8533734835626281
122,population,0.12250000003499999,0.16471578136891654,0.14393465910027428,0.4594728971462376,0.09488583417622865,0.3499999999932205
123,population,0.062500000025,0.13759305744032235,0.1355803964255115,0.2416497417747294,0.0469757064411657,0.24999999999999986
124,population,1.0000000001,0.027953192135162196,0.006433088180053338,19.27839356518731,0.6367700679540091,0.9730681910033138
125,population,0.04000000002000001,0.2759504913848456,0.0296598102954517,0.155294517944723,0.01623517160879596,0.2
126,population,0.42250000006500005,0.277359536028575,0.1069418625899638,2.7071092915812565,0.3962867730954178,0.65
127,population,0.20250000004500002,0.11471564512431744,0.1149320757837436,0.29411881586526173,0.021487695771433998,0.45
128,population,0.16000000004000003,0.09822545060625014,0.16440146458312174,3.4794733875870585,0.07002281077316817,0.3999999999982802
129,population,0.09000000003,0.10724988312235073,0.0723462053822583,0.11546036250343249,0.0007659700672159199,0.3
130,population,0.49000000006999994,0.0016489877772262295,0.0019829368846460958,2.2392305921523925,0.01283898041055182,0.3364433036937332
131,population,0.010000000010000001,0.0723865647360742,0.16127519207518434,0.037711724891866374,0.01596359484324575,0.09999999999999991
132,population,0.062500000025,0.13149782906083912,0.0805527598472074,0.12205420926583845,0.00892553886683695,0.25
133,population,0.25000000005,0.011821389496862091,0.024433570246547957,1.2073229188670698,0.0301352579936561,0.492126423684298
134,population,0.902500000095,0.029355104878588514,0.0005319600174671287,24.316508678851754,0.584845900680158,0.4878891101740242
135,population,0.20250000004500002,0.08560973660928235,0.1408463445337005,0.4766885257605004,0.07509471158222973,0.44999999988088035
136,population,1.0000000001,0.00805139619648616,0.04686390224977392,1.8483403575326245,0.0661871876850619,0.9987560389071269
137,population,0.062500000025,0.24157268848968055,0.02785814862089848,2.648295531197638,0.04144659126719503,0.24999999999999983
138,population,0.25000000005,0.06802539986108425,0.05048292812255295,0.41353360797919564,0.0004895345040225,0.4997459198520076
139,population,1.0000000001,0.027789257451890422,0.0014293472245418702,24.625643890064588,0.671671971416596,0.8464881017434025
140,population,0.30250000005500005,0.1077820122149593,0.1181621919603901,1.4331430845501636,0.0806465011785268,0.55
141,population,0.25000000005,0.11015673097880163,0.15245462580568894,0.5831612639498392,0.10561737453686396,0.4999999999984955
142,population,0.09000000003,0.06982265782764074,0.0498105988903296,0.11380813645780502,0.0003,0.3
143,population,0.010000000010000001,0.4163760215055059,0.0074398130860000525,0.026224757506137262,0.00018388090486314002,0.0768350091793683
144,population,0.022500000015,0.17686376820361172,0.05009254868334921,0.08096525813601278,0.00941951464623567,0.14999999999999972
145,population,0.09000000003,0.2728127952844828,0.0243790726354762,0.8502414955860724,0.02609633414905866,0.3
146,population,0.20250000004500002,0.006544690535154946,3.502212923508873e-05,6.478544520854946,0.03758073991619531,0.03856811678467565
147,population,0.09000000003,0.16350432046719374,0.0848651894716187,0.20916300231845275,0.03557736194201025,0.3
148,population,0.16000000004000003,0.18650286358769427,0.0792035557202829,0.28623187938634215,0.04119901153524788,0.4
149,population,0.09000000003,0.1486349243624995,0.0838843565006965,0.16464076350435583,0.01531735007090487,0.3
150,population,0.04000000002000001,0.1626187304191848,0.13299480582474071,0.07109299935227598,0.00168110594183866,0.19999999983046424
151,population,0.09000000003,0.057995785597870726,0.0630847359878061,0.1359797932328729,0.0003,0.3
152,population,0.022500000015,0.1923832711055768,0.0267019734136847,0.1169239770453983,0.016183865567501038,0.15
153,population,0.20250000004500002,0.10331896214336463,0.1372751367368908,0.329171460920309,0.02753983406346993,0.45
154,population,0.04000000002000001,0.16128804902933977,0.0546328610108598,0.15579421779296432,0.03021063173265356,0.2
155,population,0.09000000003,0.024965526686183123,1.7416848880076607e-05,5.514867955287736,0.11322378798186611,0.00531424149422286
156,population,0.902500000095,0.03218191827332902,0.0030620360495728035,20.902323384143806,0.6543030122336643,0.635167580488856
157,population,0.04000000002000001,0.12526196018517127,0.11332224164262364,0.08497855211424417,0.0069827562148571005,0.19999999999999937
158,population,0.12250000003499999,0.12315702045194814,0.1108361079835383,0.2190043533004366,0.03447550218529571,0.35
159,population,0.09000000003,0.07111860688422361,0.0486474519221687,0.11386063454196069,0.0003,0.3
160,population,0.36000000006,0.015029538728767089,0.024586565258963026,1.7594934123202877,0.06559242034501728,0.5928005333603078
161,population,0.42250000006500005,0.01192956417710322,2.510756353312047e-08,21.983974181360445,0.10432453423702896,0.00985112625234677
162,population,1.0000000001,0.05725101284820862,0.0010541038990456463,24.44811248503557,0.6860888103315284,0.6474208152729835
163,population,0.04000000002000001,0.19825018328548624,0.0466088716739338,0.1376126377262484,0.01743135365564084,0.2
164,population,0.09000000003,0.06844422396465367,0.0511007699340478,0.11375267402826131,0.0003,0.3
165,population,1.0000000001,0.03318238258297155,0.0015338499315792516,25.823696378478285,0.8816345963369161,0.9897449602531586
166,population,0.20250000004500002,0.009442493914157185,2.832620025299072e-09,14.5723104945615,0.05481565357511916,2.5830337235532853e-05
167,population,1.0000000001,0.06908054639082545,0.0021887171252844453,22.41609221876875,0.6585202926757099,0.734957066882818
168,population,0.36000000006,0.008157614430953197,0.0005540364304942792,8.62000995259913,0.07489326707169977,0.2177034131406467
169,population,0.062500000025,0.14238425334313098,0.0517490936237415,0.19317447677793578,0.0082765759855408,0.25
170,population,0.20250000004500002,0.1003951579899097,0.0731440252162012,2.3438212200853172,0.06499336987312317,0.45
171,population,0.010000000010000001,0.038859254973774626,0.10383734316805489,0.02255449829963099,9.999999999999002e-05,0.0999999999999999
172,population,0.062500000025,0.15841559640141317,0.02714996871746908,0.6159089970496241,0.0182662698517318,0.2499999999999998
173,population,0.12250000003499999,0.08002475043133185,0.13308560693516444,0.26163657613853486,0.012318848077539605,0.3499999994411871
174,population,0.42250000006500005,0.029686492780944738,0.0001575072486296635,23.256746585905447,0.37469271452534464,0.25825666643116335
175,population,0.022500000015,0.13855134724370938,0.095411665901929,0.11770113930752346,0.01620079719743223,0.15
176,population,0.12250000003499999,0.254796358488286,0.13489352993968445,1.214564993838265,0.02068465967800018,0.3499999999329741
177,population,0.062500000025,0.1154944695931937,0.1406403516410784,0.4802130067972665,0.029111307168887074,0.24999999999999953
178,population,0.12250000003499999,0.15764607742205544,0.07503767180052756,0.17254824021982645,0.00879645487523313,0.3499999999999984
179,population,0.010000000010000001,0.23555858249620418,0.0276979056367274,0.04765218711586975,0.00583035160701594,0.1
180,population,0.04000000002000001,0.18755963552494112,0.0492248332844122,0.12824569774649128,0.014722618610284661,0.2
181,population,0.20250000004500002,0.2146153452569615,0.06595991305201546,1.2970630211062557,0.07279017746924885,0.44999999999999973
182,population,0.09000000003,0.12681090202242942,0.1264114966664934,0.41423348444564023,0.03814269358960245,0.3
183,population,0.16000000004000003,0.025648715142285717,0.00033113874722484133,15.097887406850903,0.24113057516580716,0.27419816637473854
184,population,0.30250000005500005,0.017814775944250197,0.028968015433886093,0.8028455093541653,0.009633916345327672,0.5441001384169963
185,population,1.0000000001,0.05878250112511499,0.00042391879231884195,31.378080102407697,0.902442831900806,0.7952950506678292
186,population,0.09000000003,0.13360629531407925,0.08691945533146302,0.2012627840903332,0.03216577068228363,0.2999999999999997
187,population,0.902500000095,0.042631432673623716,0.00016286013548111707,26.09862030550555,0.828056496401356,0.35203613789455934
188,population,0.12250000003499999,0.014546535798721155,0.0028701380394404894,8.102162778476591,0.11030162413202071,0.2518165045477038
189,population,0.062500000025,0.1437859238903386,0.0736640501151274,0.16461946027154553,0.024394234940520176,0.25
190,population,0.25000000005,0.1886837181527005,0.03628220197294148,2.4219381818319454,0.0452435884224169,0.49999999999999967
191,population,0.25000000005,0.00749388670557628,4.2898191080170975e-05,12.765210517126574,0.0538935670547129,0.1313629354044965
192,population,0.062500000025,0.1846548627168632,0.08524655155017165,0.2642660026040736,0.03925910595959577,0.24999999999999983
193,population,0.25000000005,0.06033244105744856,0.11710850469093917,0.5907671398074824,0.015473397621407,0.4999999881125762
194,population,0.49000000006999994,0.025965572553809053,0.0015017182938061092,15.986360352946262,0.5588440065609674,0.655138915166344
195,population,0.062500000025,0.15163263674278216,0.0356290893749408,0.1742808110636024,0.01416476862269695,0.25
196,population,0.09000000003,0.19008418188726559,0.1279434723309604,1.3205552183250622,0.03624413769827427,0.3
197,population,0.16000000004000003,0.239570928455562,0.0337418497269034,1.034684140757389,0.061205174453684966,0.4
198,population,0.062500000025,0.026336672750846085,1.9760150131322105e-05,5.610534018070768,0.10092869125033135,0.006366176127437506
199,population,0.062500000025,0.20328754810597663,0.03194819048519928,0.758145882680411,0.04835048370806193,0.24999999999999986
200,population,0.04000000002000001,0.26133802317156013,0.0505897980696482,0.16102956578212907,0.03107145194173308,0.2
201,population,0.16000000004000003,0.02614946299813568,1.6651561297254688e-05,6.714910750603147,0.16047413666115606,0.01144718483179914
202,population,0.8100000000900001,0.09264343275895422,0.004476326868407907,19.418793097464086,0.6354576655971038,0.8430946118854638
203,population,0.16000000004000003,0.014137095306442958,1.3196024805735166e-13,8.033730832091015,0.0773531661173132,2.0684374213431056e-10
204,population,0.8100000000900001,0.025767634166172722,0.00022891065458774322,28.031896674429753,0.5478930924985147,0.6209670668985775
205,population,0.022500000015,0.14364778323491867,0.06440994248879217,0.0992040997124514,0.023091323806645754,0.14999999999999994
206,population,0.20250000004500002,0.22536024806737895,0.05138213409020336,2.178798643038775,0.01288249641306738,0.4499734287211142
207,population,0.022500000015,0.46505909305169413,0.0183127278770759,0.06361421098861561,0.001450977444560805,0.15
208,population,0.16000000004000003,0.3807684715145405,0.0677030120082988,2.767084900014084,0.2327876400326332,0.4
209,population,0.20250000004500002,0.10346712854738926,0.15284140157546183,0.43496657996252425,0.06927373832255172,0.44999999999998214
210,population,0.09000000003,0.22188609650378974,0.0639684512142288,0.16680377037455374,0.00535157019953085,0.3
211,population,0.25000000005,0.09063609104230103,0.14312563935468095,0.3143352177048128,0.0155359701730196,0.49999999999999106
212,population,0.04000000002000001,0.17238171995580315,0.0448982654333987,0.0833193231220114,0.00247919706625852,0.2
213,population,0.20250000004500002,0.10554872554238932,0.14964570984533018,0.3963914531840243,0.06141737592212233,0.44999999999999485
214,population,0.25000000005,0.1627258598764751,0.12052960817134618,1.532265574642352,0.04094406204024845,0.49999999913723636
215,population,0.30250000005500005,0.03488217930442812,0.11851159925734418,0.30327791185774877,0.00054999999926575,0.549999999990294
216,population,0.16000000004000003,0.07718417618786473,0.0869460678442002,2.1653319471190815,0.06672030577599321,0.4
217,population,0.16000000004000003,0.13814169589573927,0.0833304381481326,1.1335160617444318,0.0160944880540358,0.4
218,population,0.062500000025,0.43458530392921313,0.0554597834935929,0.22240961001564039,0.04770087652264995,0.25
219,population,0.09000000003,0.1402800759825725,0.046112749115669,0.26755997715957086,0.02371746285777825,0.3
220,population,0.062500000025,0.23023716890260865,0.040326322902771,0.15198629761343302,0.01026249000446865,0.25
221,population,0.20250000004500002,0.14398710887513144,0.0512615559277652,0.948938576748507,0.0350151858214056,0.45
222,population,0.42250000006500005,0.19226401168437188,0.1176943147288824,1.437054298781862,0.047711520863581054,0.65
223,population,0.09000000003,0.022623210248602782,0.07326658235422526,1.273263735016201,0.01025400746826978,0.299993928655585
224,population,0.25000000005,0.04376931819412047,0.0896718979869,0.22536952626968812,0.0005,0.5
225,population,0.49000000006999994,0.04712783019606787,0.08404681100699575,1.1192663803901983,0.10516698386784057,0.6999988965447884
226,population,0.062500000025,0.17495727633789862,0.0445744396414262,0.8052984266525529,0.0320555855039166,0.25
227,population,0.062500000025,0.319184209104695,0.13197068133050896,1.2796004130209349,0.03337272712690517,0.24999999999999709
228,population,0.12250000003499999,0.14736636828186991,0.0692880899725089,0.2996970145302443,0.00783610531149173,0.35
229,population,0.04000000002000001,0.16259669778154578,0.036806635881506,0.1350663044989631,0.01297739721678566,0.2
230,population,0.12250000003499999,0.30281207720162207,0.043232538558160866,2.2398153488777885,0.028425089192204947,0.34984883120958177
231,population,0.20250000004500002,0.2009840905456267,0.044302593092567975,2.7505819558207025,0.07633967042963952,0.44999999999999973
232,population,0.09000000003,0.15184213161775617,0.0905921765979227,0.2284252716616608,0.0278954697900972,0.3
233,population,0.04000000002000001,0.14329558115879634,0.054580685356568556,0.12402529612584486,0.01466120951817534,0.19999999999999984
234,population,0.062500000025,0.16964805861440016,0.0548618323797386,0.18612148662843697,0.02684848411234175,0.25
235,population,0.022500000015,0.19994279838623158,0.0264358285012228,0.12011374521517852,0.017502050823750642,0.15
236,population,0.09000000003,0.2807186759240952,0.0258927938651725,0.3348234472384351,0.02708102117407851,0.3
237,population,0.062500000025,0.2958510205838933,0.0389246296726266,0.23822200738291213,0.0205379959269823,0.25
238,population,0.25000000005,0.12331648138699104,0.0815708909202016,1.6083986594184683,0.0465954464206599,0.49999999999999883
239,population,0.12250000003499999,0.0176640143837093,0.006332868318216936,4.72928516226129,0.017913761663841572,0.28145518408271375
240,population,0.8100000000900001,0.10327446467687794,0.09009564498774847,2.7328815869668803,0.06927146580489706,0.8999999999999987
241,population,0.36000000006,0.11979026288603582,0.0874248742995933,1.3651273879264652,0.06895723643271173,0.6
242,population,0.04000000002000001,0.04284873676698959,0.0920599827748267,0.09025920924790667,0.0002,0.2
243,population,0.36000000006,0.006539697236076544,0.03762308386081217,0.9382491946965581,0.03527068614784818,0.59754054214954
244,population,0.12250000003499999,0.12439328327808107,0.1409450793980011,0.315466354946285,0.062142739017161344,0.35
245,population,0.04000000002000001,0.19510524261132553,0.0563600231857516,0.10750866744225764,0.0025505418664749603,0.2
246,population,0.09000000003,0.28861030388603015,0.0479041729895397,0.29445324554991376,0.05961913918483394,0.3
247,population,0.16000000004000003,0.1463794694246632,0.1167659331741725,1.769064902232967,0.07670788905635764,0.4
248,population,0.04000000002000001,0.15855063324910038,0.0873716678530533,0.13634243591445852,0.03173433666738556,0.2
249,population,1.0000000001,0.034774057450409526,0.0005687667959345908,23.960134685836266,0.6711162130149364,0.34601673202308125
250,population,0.022500000015,0.07129843870702762,0.0484897019622344,0.04558145940802836,0.00015,0.15
251,population,1.0000000001,0.2146444604905592,0.0014198027900150336,23.066289347856078,0.9233374143810702,0.256533052856866
252,population,0.022500000015,0.2791446502417629,0.039065992269154484,0.1882496355764942,0.029954359600255335,0.14999999999999994
253,population,0.20250000004500002,0.08508703275377952,0.0919443111017783,1.5917802560555094,0.05698309611927245,0.45
254,population,1.0000000001,0.03714236622029533,1.8021392846862373e-05,25.98858647604155,0.6103364381784286,0.03632072103627049
255,population,0.16000000004000003,0.11990826684274387,0.1060399300074972,0.32256601181645156,0.03846281462272941,0.4
256,population,0.062500000025,0.18196639002540954,0.0246595413840777,0.16688472807432708,0.008534343277751025,0.25
257,population,0.49000000006999994,0.004943834260064535,0.02704215217794638,1.2799639022051297,0.03489160756545975,0.6887158880348893
258,population,1.0000000001,0.051622649883893826,0.008105391128741727,20.718100257090374,0.9178513395883244,0.9142592670358385
259,population,0.062500000025,0.14952987336743195,0.0512421702350711,0.13975537195542675,0.00973133907813675,0.25
260,population,0.062500000025,0.25868833254832435,0.0898120419685497,0.19637206982296515,0.05203036767048483,0.25
261,population,0.42250000006500005,0.10650261561945772,0.11496639223063912,2.0490473101831994,0.057211740666808716,0.6499999926677101
262,population,0.42250000006500005,0.01954578716946112,0.038948707433896716,3.4263192659503745,0.0864032029357503,0.6490957496290092
263,population,1.0000000001,0.07250247388491579,0.0015570804300886077,25.65327504880707,0.727347930098115,0.9700636244187859
264,population,0.20250000004500002,0.08789065903065599,0.10730731229950002,2.5620126313429497,0.07494279724537709,0.44999999999999973
265,population,1.0000000001,0.09869721191930228,0.00035097014924381266,30.68534375978994,0.9278251665010256,0.5089230206820362
266,population,0.49000000006999994,0.4044748320819798,0.0019375602578739631,17.926383448682035,0.1838420550808732,0.6759545916136667
267,population,1.0000000001,0.058446808399202764,0.00035889457496732,23.04406411783764,0.4078775487645648,0.22420183124081905
268,population,0.12250000003499999,0.19403704909599573,0.08905681330981333,0.9797165641100475,0.00256523252246793,0.3499993821721237
