source,target,same_domain,possibility_metric,transfer_R2,spearman_r
kuramoto,cellular_automata,False,poss_adaptive_recovery,-0.019632298579744578,-0.0878439113332747
kuramoto,cellular_automata,False,poss_future_entropy,-0.023913276513145787,0.08287290696123281
kuramoto,cellular_automata,False,poss_divergence_capacity,-0.06134226212965643,0.11165588550311935
kuramoto,cellular_automata,False,poss_stability_fertility_coupling,-14.731544156989202,0.06957277953276009
kuramoto,coupled_map_lattice,False,poss_reachable_volume,-2.218898004631185,-0.19637228545769655
kuramoto,coupled_map_lattice,False,poss_branching_diversity,-0.5401525998213823,-0.19948236592946372
kuramoto,coupled_map_lattice,False,poss_adaptive_recovery,-0.7563563020762725,-0.20019862479449918
kuramoto,coupled_map_lattice,False,poss_future_entropy,-1.7643065456230964,-0.32840195360781443
kuramoto,coupled_map_lattice,False,poss_divergence_capacity,-2.424211838791811,-0.3275843183372733
kuramoto,coupled_map_lattice,False,poss_stability_fertility_coupling,-1.394645486056572,-0.17925932069247594
kuramoto,graph_diffusion,False,poss_reachable_volume,-139121563775.96164,-0.15772037321605023
kuramoto,graph_diffusion,False,poss_branching_diversity,-11.256093293809744,0.012093210547015523
kuramoto,graph_diffusion,False,poss_adaptive_recovery,-1.257773879007078,-0.054747177959308724
kuramoto,graph_diffusion,False,poss_future_entropy,-419.2832591250732,-0.13737281249883426
kuramoto,graph_diffusion,False,poss_divergence_capacity,-214487.93511708034,-0.5246678114699308
kuramoto,graph_diffusion,False,poss_stability_fertility_coupling,-841188.3763370756,-0.1470109232794683
kuramoto,gray_scott,False,poss_reachable_volume,-0.8449106239597104,-0.12027943103424224
kuramoto,gray_scott,False,poss_branching_diversity,0.060778947042086195,0.1991177479765922
kuramoto,gray_scott,False,poss_adaptive_recovery,-0.8325549486755621,0.28613175750257885
kuramoto,gray_scott,False,poss_future_entropy,-3.2339861568470116,0.24058320648328715
kuramoto,gray_scott,False,poss_divergence_capacity,-0.05116954599906909,0.14935637315258884
kuramoto,gray_scott,False,poss_stability_fertility_coupling,-0.43499188728012794,-0.24237832679216229
kuramoto,kuramoto,True,poss_reachable_volume,0.32061458035455503,0.38512847408100664
kuramoto,kuramoto,True,poss_branching_diversity,0.024233587673702983,0.24909891639566556
kuramoto,kuramoto,True,poss_adaptive_recovery,0.09498722416076666,0.19438618554474218
kuramoto,kuramoto,True,poss_future_entropy,0.30829565274605175,0.5313411013644054
kuramoto,kuramoto,True,poss_divergence_capacity,0.35942603645438764,0.6875804783219133
kuramoto,kuramoto,True,poss_stability_fertility_coupling,0.031184057501649654,0.17040010560042237
kuramoto,lotka_volterra,False,poss_reachable_volume,-21956.060855116906,-0.12916725535487739
kuramoto,lotka_volterra,False,poss_branching_diversity,-12.737134992570175,0.019325933303733212
kuramoto,lotka_volterra,False,poss_adaptive_recovery,-5.000545060276617,-0.05335835743342973
kuramoto,lotka_volterra,False,poss_future_entropy,-19.2369898670951,-0.0645683222732891
kuramoto,lotka_volterra,False,poss_divergence_capacity,-1.8625463466783772,0.29634828939315755
kuramoto,lotka_volterra,False,poss_stability_fertility_coupling,-133.14351654916658,0.0001370885483541934
kuramoto,nonlinear_oscillator,False,poss_reachable_volume,-108.8509942152616,-0.05716920864477596
kuramoto,nonlinear_oscillator,False,poss_branching_diversity,-4.9259003201079645,0.02277695510782043
kuramoto,nonlinear_oscillator,False,poss_adaptive_recovery,-1.638581320683166,-0.07412045648182593
kuramoto,nonlinear_oscillator,False,poss_future_entropy,-1.4051778449724934,-0.08219197676790706
kuramoto,nonlinear_oscillator,False,poss_divergence_capacity,-0.2746534004504366,-0.22900334801339203
kuramoto,nonlinear_oscillator,False,poss_stability_fertility_coupling,-15.974765764194906,-0.10353939015756061
kuramoto,population,False,poss_reachable_volume,-3.3810249255919507,-0.32611959348666925
kuramoto,population,False,poss_branching_diversity,-0.8259039559533317,0.12623714494857977
kuramoto,population,False,poss_adaptive_recovery,-1.5018811864136872,-0.02426774507098028
kuramoto,population,False,poss_future_entropy,-4.44583735485009,-0.0838939675758703
kuramoto,population,False,poss_divergence_capacity,-0.04940867011287331,0.037586590939903894
kuramoto,population,False,poss_stability_fertility_coupling,-1.1911598179521086,-0.25229357381329715
kuramoto,replicator,False,poss_reachable_volume,-3714325.1968482668,0.025441501360498893
kuramoto,replicator,False,poss_branching_diversity,-0.673926882911458,-0.014586202344809377
kuramoto,replicator,False,poss_adaptive_recovery,-4.26913392613416,-0.010038280153120612
kuramoto,replicator,False,poss_future_entropy,-127.97981653556144,0.04403499213996856
kuramoto,replicator,False,poss_divergence_capacity,-1536.4308949831095,0.017802887211548848
kuramoto,replicator,False,poss_stability_fertility_coupling,-4195.590625317221,0.056620066480265914
lotka_volterra,branching,False,poss_reachable_volume,-1.7306200597994619,-0.4724414043118857
lotka_volterra,branching,False,poss_branching_diversity,-2.996548875912815,-0.35053476311077086
lotka_volterra,branching,False,poss_adaptive_recovery,-0.39040010719106477,0.10880031685913817
lotka_volterra,branching,False,poss_future_entropy,-29.31051254985366,-0.18901961230569025
lotka_volterra,branching,False,poss_divergence_capacity,-3.1209210667109897,-0.5449311278382557
lotka_volterra,branching,False,poss_stability_fertility_coupling,-4.097455839563294,-0.10423593510694083
lotka_volterra,cellular_automata,False,poss_reachable_volume,-76632906.18898569,-0.2566716208962195
lotka_volterra,cellular_automata,False,poss_branching_diversity,-2.1971524489129832,-0.12305770899105142
lotka_volterra,cellular_automata,False,poss_adaptive_recovery,-0.05107452048335914,0.03206922508859204
lotka_volterra,cellular_automata,False,poss_future_entropy,-1.7536728711957252,-0.19034771667147335
lotka_volterra,cellular_automata,False,poss_divergence_capacity,-133849.61247351128,0.4430871005370002
lotka_volterra,cellular_automata,False,poss_stability_fertility_coupling,-0.02660754487234951,-0.13453556723010487
lotka_volterra,coupled_map_lattice,False,poss_reachable_volume,-0.3070063716065299,-0.02163687433951623
lotka_volterra,coupled_map_lattice,False,poss_branching_diversity,-3.193439958002519,0.2879011196044784
lotka_volterra,coupled_map_lattice,False,poss_adaptive_recovery,-0.8415268466535899,-0.2222458809835239
lotka_volterra,coupled_map_lattice,False,poss_future_entropy,-16.970323419310663,0.03768005472021888
lotka_volterra,coupled_map_lattice,False,poss_divergence_capacity,-687575.7337418449,-0.19002920811683247
lotka_volterra,coupled_map_lattice,False,poss_stability_fertility_coupling,-0.30009563344564927,0.019677896092870448
lotka_volterra,graph_diffusion,False,poss_reachable_volume,-99622456.0773016,-0.5919151845750618
lotka_volterra,graph_diffusion,False,poss_branching_diversity,-105.44612791771382,0.3225870063654421
lotka_volterra,graph_diffusion,False,poss_adaptive_recovery,-1.7251683916628155,0.13984973965326525
lotka_volterra,graph_diffusion,False,poss_future_entropy,-2077.892961723135,-0.6023122077987504
lotka_volterra,graph_diffusion,False,poss_divergence_capacity,-31306943822.409874,-0.07316221850644362
lotka_volterra,graph_diffusion,False,poss_stability_fertility_coupling,-25097.027687009348,0.12803187139069644
lotka_volterra,gray_scott,False,poss_reachable_volume,-13.426147855204253,0.5674913921476658
lotka_volterra,gray_scott,False,poss_branching_diversity,-2.964687631781937,-0.22582458804298358
lotka_volterra,gray_scott,False,poss_adaptive_recovery,-0.9914763182114261,0.1202082652361704
lotka_volterra,gray_scott,False,poss_future_entropy,-32.5875898829868,0.058708009643386294
lotka_volterra,gray_scott,False,poss_divergence_capacity,-23703.3928811782,0.1400040120325621
lotka_volterra,gray_scott,False,poss_stability_fertility_coupling,-3.691200676221186,0.4155492869790369
lotka_volterra,kuramoto,False,poss_reachable_volume,-10.99198809676684,0.060854734209801996
lotka_volterra,kuramoto,False,poss_branching_diversity,-5.334407158429662,-0.09486805947223788
lotka_volterra,kuramoto,False,poss_adaptive_recovery,-0.3896330643731645,-0.12339802959211836
lotka_volterra,kuramoto,False,poss_future_entropy,-17.734272324104545,-0.2606007224028896
lotka_volterra,kuramoto,False,poss_divergence_capacity,-579145.3912636894,0.3619063756255025
lotka_volterra,kuramoto,False,poss_stability_fertility_coupling,-4.043977449912959,-0.019458413833655333
lotka_volterra,lotka_volterra,True,poss_reachable_volume,0.04344228458835331,0.24362608339159347
lotka_volterra,lotka_volterra,True,poss_branching_diversity,0.019402835162382837,0.09041671366685466
lotka_volterra,lotka_volterra,True,poss_adaptive_recovery,0.017782893636991814,0.14706855627422508
lotka_volterra,lotka_volterra,True,poss_future_entropy,0.01718263879317461,0.14914437257749028
lotka_volterra,lotka_volterra,True,poss_divergence_capacity,0.27947328663773396,0.5200393601574406
lotka_volterra,lotka_volterra,True,poss_stability_fertility_coupling,-0.021349036646713282,-0.16896144384577538
lotka_volterra,nonlinear_oscillator,False,poss_reachable_volume,-0.24965204005775687,-0.24804420605048055
lotka_volterra,nonlinear_oscillator,False,poss_branching_diversity,-53.510942438051586,0.006654362617450469
lotka_volterra,nonlinear_oscillator,False,poss_adaptive_recovery,-1.7667189686302782,0.2148878355513422
lotka_volterra,nonlinear_oscillator,False,poss_future_entropy,-6.937120628425479,0.04048441793767175
lotka_volterra,nonlinear_oscillator,False,poss_divergence_capacity,-22186.88015772799,0.037496021984087934
lotka_volterra,nonlinear_oscillator,False,poss_stability_fertility_coupling,-0.5492107827243775,-0.11304726818907274
lotka_volterra,population,False,poss_reachable_volume,-0.579691748663933,0.20938779230606006
lotka_volterra,population,False,poss_branching_diversity,-21.10369183139534,-0.056966147864591456
lotka_volterra,population,False,poss_adaptive_recovery,-1.646065931023223,-0.32523710894843577
lotka_volterra,population,False,poss_future_entropy,-32.683240030643674,0.0350063480253921
lotka_volterra,population,False,poss_divergence_capacity,-86110.55678643523,-0.018113468016428085
lotka_volterra,population,False,poss_stability_fertility_coupling,-1.436993685999178,0.039474710720009465
lotka_volterra,replicator,False,poss_reachable_volume,-2998.1106204724874,-0.003774451552476558
lotka_volterra,replicator,False,poss_branching_diversity,-16.015324701657704,0.27216416065664256
lotka_volterra,replicator,False,poss_adaptive_recovery,-4.831964439143974,0.3640276961107844
lotka_volterra,replicator,False,poss_future_entropy,-852.3941470300498,0.1706373225492902
lotka_volterra,replicator,False,poss_divergence_capacity,-287189877.7900419,-0.04624271297085188
lotka_volterra,replicator,False,poss_stability_fertility_coupling,-92.64591737228236,-0.02729876519506078
nonlinear_oscillator,branching,False,poss_reachable_volume,-1.1370317493754825,0.021578631742969083
nonlinear_oscillator,branching,False,poss_branching_diversity,-0.08593946455910828,0.28223939455720465
nonlinear_oscillator,branching,False,poss_adaptive_recovery,-0.28711252123917963,-0.14043499240761473
nonlinear_oscillator,branching,False,poss_future_entropy,-1.0172646137162222,0.02204748326500652
nonlinear_oscillator,branching,False,poss_divergence_capacity,-3.1759334323007984,-0.20250168400015348
nonlinear_oscillator,branching,False,poss_stability_fertility_coupling,-2.4100830972198435,0.018312344297157362
nonlinear_oscillator,cellular_automata,False,poss_reachable_volume,-695513289.8640623,0.07112973171800425
nonlinear_oscillator,cellular_automata,False,poss_branching_diversity,-7.994089230854577,0.04813547117329239
nonlinear_oscillator,cellular_automata,False,poss_adaptive_recovery,-1.3585849085463502,-0.047137652817829064
nonlinear_oscillator,cellular_automata,False,poss_future_entropy,0.08571299854829884,0.3713863133823589
nonlinear_oscillator,cellular_automata,False,poss_divergence_capacity,-0.6059892896122647,0.1644507446825963
nonlinear_oscillator,cellular_automata,False,poss_stability_fertility_coupling,-0.5213647743683911,0.2543231591949089
nonlinear_oscillator,coupled_map_lattice,False,poss_reachable_volume,-0.20245099395862454,0.13872815800083432
nonlinear_oscillator,coupled_map_lattice,False,poss_branching_diversity,-2.4202885888077526,-0.28297841191364764
nonlinear_oscillator,coupled_map_lattice,False,poss_adaptive_recovery,-0.07006752924740112,0.19728270913083654
nonlinear_oscillator,coupled_map_lattice,False,poss_future_entropy,-1.1556159315279997,0.11820642482569929
nonlinear_oscillator,coupled_map_lattice,False,poss_divergence_capacity,-8.894030005585623,0.03280390721562886
nonlinear_oscillator,coupled_map_lattice,False,poss_stability_fertility_coupling,-0.048786916065385544,0.15379433047397165
nonlinear_oscillator,graph_diffusion,False,poss_reachable_volume,-1225853743.6285872,0.39235720276346675
nonlinear_oscillator,graph_diffusion,False,poss_branching_diversity,-0.4631475755985215,-0.22007055613641113
nonlinear_oscillator,graph_diffusion,False,poss_adaptive_recovery,-19.050580972022274,-0.006963364236108381
nonlinear_oscillator,graph_diffusion,False,poss_future_entropy,-317.23692100502615,0.4640909945588189
nonlinear_oscillator,graph_diffusion,False,poss_divergence_capacity,-720743.9721806425,0.7107667114226625
nonlinear_oscillator,graph_diffusion,False,poss_stability_fertility_coupling,-85156.64518553477,0.28033365887708944
nonlinear_oscillator,gray_scott,False,poss_reachable_volume,-12.336643818789948,-0.16332650798943513
nonlinear_oscillator,gray_scott,False,poss_branching_diversity,-0.3989649958780106,0.17383964478372071
nonlinear_oscillator,gray_scott,False,poss_adaptive_recovery,-0.21440918824315736,-0.3844816074184506
nonlinear_oscillator,gray_scott,False,poss_future_entropy,-3.1835578495096843,-0.3503973579480985
nonlinear_oscillator,gray_scott,False,poss_divergence_capacity,-0.2987680529056811,-0.17119344078215007
nonlinear_oscillator,gray_scott,False,poss_stability_fertility_coupling,-2.817364581224335,-0.0014591447291092054
nonlinear_oscillator,kuramoto,False,poss_reachable_volume,-10.02971606938924,-0.3303675412541595
nonlinear_oscillator,kuramoto,False,poss_branching_diversity,-0.6578158011346857,0.26066917067668266
nonlinear_oscillator,kuramoto,False,poss_adaptive_recovery,-76.13072353458521,-0.1345753543014172
nonlinear_oscillator,kuramoto,False,poss_future_entropy,-1.1826904386157953,-0.44139354157416627
nonlinear_oscillator,kuramoto,False,poss_divergence_capacity,-5.056560588030059,-0.45288161952647815
nonlinear_oscillator,kuramoto,False,poss_stability_fertility_coupling,-2.9428614848424903,-0.2265706022824091
nonlinear_oscillator,lotka_volterra,False,poss_reachable_volume,-122.63558418948764,-0.05849039181875547
nonlinear_oscillator,lotka_volterra,False,poss_branching_diversity,-23.046798173464442,-0.054211992847971395
nonlinear_oscillator,lotka_volterra,False,poss_adaptive_recovery,-433.82035232764866,0.0750758523034092
nonlinear_oscillator,lotka_volterra,False,poss_future_entropy,-20.942915237162186,-0.0021978327913311653
nonlinear_oscillator,lotka_volterra,False,poss_divergence_capacity,-1.855970936425396,-0.04278074712298849
nonlinear_oscillator,lotka_volterra,False,poss_stability_fertility_coupling,-4.932151100872446,-0.025253477013908055
nonlinear_oscillator,nonlinear_oscillator,True,poss_reachable_volume,0.3769747671595026,0.4922922719218668
nonlinear_oscillator,nonlinear_oscillator,True,poss_branching_diversity,0.028307474699142743,0.28037056148224593
nonlinear_oscillator,nonlinear_oscillator,True,poss_adaptive_recovery,0.25317382849282044,0.5134066936267745
nonlinear_oscillator,nonlinear_oscillator,True,poss_future_entropy,0.27507645019991156,0.474124584498338
nonlinear_oscillator,nonlinear_oscillator,True,poss_divergence_capacity,0.19949262406746193,0.368067008268033
nonlinear_oscillator,nonlinear_oscillator,True,poss_stability_fertility_coupling,0.2190968823507261,0.45658205032820126
nonlinear_oscillator,population,False,poss_reachable_volume,-0.4269092432873254,0.1962096786531142
nonlinear_oscillator,population,False,poss_branching_diversity,-0.28490225672234315,0.09179047916191665
nonlinear_oscillator,population,False,poss_adaptive_recovery,-0.44863309916326743,-0.14367302269209076
nonlinear_oscillator,population,False,poss_future_entropy,-3.8556574801893353,0.14752187008748033
nonlinear_oscillator,population,False,poss_divergence_capacity,-0.9822093484626739,0.08265833990441492
nonlinear_oscillator,population,False,poss_stability_fertility_coupling,-0.7364616646414335,0.14407346169971583
nonlinear_oscillator,replicator,False,poss_reachable_volume,-25924.593717204458,-0.09459518275980291
nonlinear_oscillator,replicator,False,poss_branching_diversity,-0.24628793900993173,-0.07894303577214308
nonlinear_oscillator,replicator,False,poss_adaptive_recovery,-0.38658061547382805,0.0841500966003864
nonlinear_oscillator,replicator,False,poss_future_entropy,-107.33503561923658,-0.10288341953367813
nonlinear_oscillator,replicator,False,poss_divergence_capacity,-4455.011385580176,-0.009248388993555975
nonlinear_oscillator,replicator,False,poss_stability_fertility_coupling,-367.0422942151756,-0.0085501782007128
population,branching,False,poss_reachable_volume,-5.4559377403858464,-0.4086958989380401
population,branching,False,poss_branching_diversity,-0.049007243987898574,-0.017775636428811383
population,branching,False,poss_adaptive_recovery,-0.2247565767274451,-0.025349945544300395
population,branching,False,poss_future_entropy,-5.986867711369113,-0.3129732311782816
population,branching,False,poss_divergence_capacity,-3.175985250017648,0.46646919480519916
population,branching,False,poss_stability_fertility_coupling,-1.0145246745720402,-0.3468975618406679
population,cellular_automata,False,poss_reachable_volume,-15531977664.89583,-0.43904657472833125
population,cellular_automata,False,poss_branching_diversity,-5.769773764967245,-0.14918982221133098
population,cellular_automata,False,poss_adaptive_recovery,-4.283326674007483,-0.1017061143813417
population,cellular_automata,False,poss_future_entropy,-0.7628042390612957,-0.5665875270590497
population,cellular_automata,False,poss_divergence_capacity,-1.6683597530467513,-0.6477758531319963
population,cellular_automata,False,poss_stability_fertility_coupling,-5.432118179893864,-0.3460653880961099
population,coupled_map_lattice,False,poss_reachable_volume,-0.34092373530079767,-0.18815764297920315
population,coupled_map_lattice,False,poss_branching_diversity,-1.4592023605666649,0.09247697790791164
population,coupled_map_lattice,False,poss_adaptive_recovery,-0.1458929626698855,-0.04192019968079873
population,coupled_map_lattice,False,poss_future_entropy,-0.5728093960447456,-0.31850623402493605
population,coupled_map_lattice,False,poss_divergence_capacity,-4.143409948304168,-0.22267874671498683
population,coupled_map_lattice,False,poss_stability_fertility_coupling,-0.29060707483185233,-0.12524877827299657
population,graph_diffusion,False,poss_reachable_volume,-58740140101.68889,0.0768807123374363
population,graph_diffusion,False,poss_branching_diversity,-2.641160768566756,0.1741874896609994
population,graph_diffusion,False,poss_adaptive_recovery,-62.59199464954493,-0.13125145789082854
population,graph_diffusion,False,poss_future_entropy,-146.28314705461148,0.05428005186244546
population,graph_diffusion,False,poss_divergence_capacity,-878241.0945961673,0.41597598419887244
population,graph_diffusion,False,poss_stability_fertility_coupling,-440190.2165674945,0.10910294309309806
population,gray_scott,False,poss_reachable_volume,-9.573774510508947,0.24559553466043405
population,gray_scott,False,poss_branching_diversity,-0.1696139849752989,0.03658281196986801
population,gray_scott,False,poss_adaptive_recovery,-1.2951746296630477,-0.17296683308755414
population,gray_scott,False,poss_future_entropy,-3.113202468333494,-0.2520251108930849
population,gray_scott,False,poss_divergence_capacity,-0.6529720600596995,-0.22889486874146212
population,gray_scott,False,poss_stability_fertility_coupling,-1.1009760382255487,0.3965859298345711
population,kuramoto,False,poss_reachable_volume,-6.082687264243942,0.022440013847146802
population,kuramoto,False,poss_branching_diversity,-0.24785715439936684,0.16434728138912555
population,kuramoto,False,poss_adaptive_recovery,-198.42347827706874,0.10161755847023388
population,kuramoto,False,poss_future_entropy,-5.7678704267702265,0.18742145368581473
population,kuramoto,False,poss_divergence_capacity,-3.411884390959039,0.32611560846243387
population,kuramoto,False,poss_stability_fertility_coupling,-1.0124286209233788,-0.014563162252649009
population,lotka_volterra,False,poss_reachable_volume,-8073.5676600758,0.16085369697915236
population,lotka_volterra,False,poss_branching_diversity,-18.738218763402436,0.04259009036036144
population,lotka_volterra,False,poss_adaptive_recovery,-1153.0973285343518,-0.03763887055548222
population,lotka_volterra,False,poss_future_entropy,-45.04848095446143,0.06542464569858278
population,lotka_volterra,False,poss_divergence_capacity,-1.868664993025262,-0.29454914619658473
population,lotka_volterra,False,poss_stability_fertility_coupling,-60.112962984191356,0.0243939855759423
population,nonlinear_oscillator,False,poss_reachable_volume,-61.666203768910535,-0.1233359607686661
population,nonlinear_oscillator,False,poss_branching_diversity,-1.0226414464577762,0.07149714998859995
population,nonlinear_oscillator,False,poss_adaptive_recovery,-2.0960264119205165,-0.20035913743654973
population,nonlinear_oscillator,False,poss_future_entropy,-2.7242730584668005,-0.11498234792939172
population,nonlinear_oscillator,False,poss_divergence_capacity,-0.6739226620456467,-0.05719347677390709
population,nonlinear_oscillator,False,poss_stability_fertility_coupling,-9.23760313861979,-0.13937758151032603
population,population,True,poss_reachable_volume,0.4203247238899678,0.41489461976789943
population,population,True,poss_branching_diversity,0.019215230459086574,0.19740443761775045
population,population,True,poss_adaptive_recovery,0.14245242663006918,0.33904868419473677
population,population,True,poss_future_entropy,0.5006225946534921,0.36397239988959956
population,population,True,poss_divergence_capacity,0.5864551142938534,0.3016596444311696
population,population,True,poss_stability_fertility_coupling,0.12982929696709422,0.34027486696938397
population,replicator,False,poss_reachable_volume,-533711.7374826112,-0.029922206757681345
population,replicator,False,poss_branching_diversity,-0.008456500673719836,0.08466245064980259
population,replicator,False,poss_adaptive_recovery,-1.5251909173972846,0.05651696206784827
population,replicator,False,poss_future_entropy,-9.5411976918488,0.13873831495325978
population,replicator,False,poss_divergence_capacity,-2063.942417200273,0.07201939207756831
population,replicator,False,poss_stability_fertility_coupling,-1605.0027007129002,-0.11388333553334214
replicator,branching,False,poss_reachable_volume,-2.0926247309511568,-0.03884179108346104
replicator,branching,False,poss_branching_diversity,0.13967519161828879,0.30868997551932
replicator,branching,False,poss_adaptive_recovery,-0.25285072264744124,0.07484220032768614
replicator,branching,False,poss_future_entropy,-4.960628124436151,-0.01908278823523448
replicator,branching,False,poss_divergence_capacity,-3.176156950209468,0.2924536530139151
replicator,branching,False,poss_stability_fertility_coupling,-6.666909647176467,0.1744465193707121
replicator,cellular_automata,False,poss_reachable_volume,-34841.13667108904,-0.2306833780174798
replicator,cellular_automata,False,poss_branching_diversity,-6.5557684784232215,0.09775921487352879
replicator,cellular_automata,False,poss_adaptive_recovery,-2.3053763539421857,0.07246259833139151
replicator,cellular_automata,False,poss_future_entropy,-0.7138919681836939,-0.33583819423844213
replicator,cellular_automata,False,poss_divergence_capacity,-0.31231503345307154,-0.09763199303054494
replicator,cellular_automata,False,poss_stability_fertility_coupling,-0.23578223471781468,0.12134889719190832
replicator,coupled_map_lattice,False,poss_reachable_volume,-0.37644924970270566,-0.06832634851414336
replicator,coupled_map_lattice,False,poss_branching_diversity,-1.89579112370106,0.036591794367177466
replicator,coupled_map_lattice,False,poss_adaptive_recovery,-0.4701963906151092,-0.24167597470389882
replicator,coupled_map_lattice,False,poss_future_entropy,-0.4249432572786487,-0.042138312553250214
replicator,coupled_map_lattice,False,poss_divergence_capacity,-0.1746770039261969,-0.02904952419809679
replicator,coupled_map_lattice,False,poss_stability_fertility_coupling,-0.7074584091138341,0.17324455414283843
replicator,graph_diffusion,False,poss_reachable_volume,-45992.03599874772,-0.602091981588419
replicator,graph_diffusion,False,poss_branching_diversity,-4.494476753704558,-0.16948840900963352
replicator,graph_diffusion,False,poss_adaptive_recovery,-23.522284727350034,0.13844997535749806
replicator,graph_diffusion,False,poss_future_entropy,-8.74038364999415,-0.4969917625460736
replicator,graph_diffusion,False,poss_divergence_capacity,-198.75814860721678,-0.684357163385737
replicator,graph_diffusion,False,poss_stability_fertility_coupling,-854.843774402058,-0.08988515013279753
replicator,gray_scott,False,poss_reachable_volume,-14.165445121739547,0.3077787281026457
replicator,gray_scott,False,poss_branching_diversity,-0.3281905398099976,0.07778339067289848
replicator,gray_scott,False,poss_adaptive_recovery,-0.07994863585224232,0.08546841296378932
replicator,gray_scott,False,poss_future_entropy,-0.3418807415996483,0.26314900581788825
replicator,gray_scott,False,poss_divergence_capacity,-0.3510543017934049,0.08099605507432615
replicator,gray_scott,False,poss_stability_fertility_coupling,-4.768961586250191,-0.036308372666579096
replicator,kuramoto,False,poss_reachable_volume,-11.646642415530005,0.31567425676936683
replicator,kuramoto,False,poss_branching_diversity,-0.7775664391819257,-0.1372049008196033
replicator,kuramoto,False,poss_adaptive_recovery,-114.67131134459171,0.1099817839271357
replicator,kuramoto,False,poss_future_entropy,-6.668077890680731,0.2724467857871431
replicator,kuramoto,False,poss_divergence_capacity,-2.879287621870206,-0.04028972915891663
replicator,kuramoto,False,poss_stability_fertility_coupling,-5.583955085504629,-0.004103728414913659
replicator,lotka_volterra,False,poss_reachable_volume,-17.055816038745995,0.12316112272028383
replicator,lotka_volterra,False,poss_branching_diversity,-19.98491410696346,-0.08498971595886383
replicator,lotka_volterra,False,poss_adaptive_recovery,-626.108187191578,0.07874844299377197
replicator,lotka_volterra,False,poss_future_entropy,-47.008354811524065,0.08004032016128064
replicator,lotka_volterra,False,poss_divergence_capacity,-1.8722687244022582,-0.1177253669014676
replicator,lotka_volterra,False,poss_stability_fertility_coupling,-3.9474242816310925,-0.008170304681218725
replicator,nonlinear_oscillator,False,poss_reachable_volume,-0.6092854310718667,-0.46620120077516125
replicator,nonlinear_oscillator,False,poss_branching_diversity,-2.5514610072113535,-0.25156017424069693
replicator,nonlinear_oscillator,False,poss_adaptive_recovery,-1.0487360201490903,-0.23465373861495448
replicator,nonlinear_oscillator,False,poss_future_entropy,-2.149510881707291,-0.3512889251557006
replicator,nonlinear_oscillator,False,poss_divergence_capacity,-0.33639616327100486,-0.2820114960459842
replicator,nonlinear_oscillator,False,poss_stability_fertility_coupling,-2.3391961750703953,0.10859409837639351
replicator,population,False,poss_reachable_volume,-0.6966428922927779,-0.13007482821716643
replicator,population,False,poss_branching_diversity,-0.8372374677188623,-0.14748615794463177
replicator,population,False,poss_adaptive_recovery,-0.21463951196039144,0.11518798075192299
replicator,population,False,poss_future_entropy,-0.0659724203103782,0.033346309385237534
replicator,population,False,poss_divergence_capacity,-0.26477327538393447,0.17049355410735428
replicator,population,False,poss_stability_fertility_coupling,-2.528542945044679,-0.26351960108617883
replicator,replicator,True,poss_reachable_volume,-0.016267909407067682,-0.03849138798922832
replicator,replicator,True,poss_branching_diversity,0.0471739186809077,0.4509732278929115
replicator,replicator,True,poss_adaptive_recovery,0.10897301586300778,0.35863823455293814
replicator,replicator,True,poss_future_entropy,0.06960404748405669,0.1619891279565118
replicator,replicator,True,poss_divergence_capacity,0.021943330281736673,0.03275763503054012
replicator,replicator,True,poss_stability_fertility_coupling,-0.014495095171845884,-0.0061110004440017756
