sys_idx_a,domain_a,sys_idx_b,domain_b,observer_level_a,observer_level_b,continuity_alignment,recursive_synchronization,mutual_closure_reinforcement,interaction_stability,co_stabilization_probability,external_continuity_prediction,reciprocal_reconstruction,mutual_anticipation,co_adaptive_continuity,recursive_predictive_coupling,shared_closure,manifold_convergence,continuity_transfer_efficiency,closure_compatibility,reconstruction_compatibility,temporal_compatibility,operator_compatibility,continuity_preservation_compatibility,compatibility_composite
141,population,492,nonlinear_oscillator,3,0,0.9585933228378368,0.69,0.14305,0.0,0.45418799685135103,0.33071469637905365,0.0,0.06555,0.132286,0.06555,0.0987045,0.02977202319360606,0.0,0.6439521599999999,0.0,0.9585933228378368,0.0,0.45418799685135103,0.41134669593783757
144,kuramoto,254,branching,3,3,0.8769715050144677,0.9259999999999999,0.68977109,0.8769715050144677,0.8493371210086806,0.7276232577105038,0.8769715050144677,0.63619264134,0.11545202362500001,0.63619264134,0.63872802934,0.5403420264026237,0.6381048633979105,0.44379418799590997,0.8769715050144677,0.8769715050144677,0.8120756136433971,0.8493371210086806,0.7718299865353846
372,gray_scott,121,kuramoto,3,3,0.9789345648296534,0.785,0.47382026,0.6460968127875713,0.7392734652851674,0.6655776106276813,0.6460968127875713,0.3538055916,0.017575999999999998,0.3538055916,0.37194890410000003,0.26155908573940073,0.430027572889312,0.521059770594,0.6460968127875713,0.9789345648296534,0.5071859980382435,0.7392734652851674,0.6785101223069271
211,branching,103,kuramoto,0,3,0.9455509575861422,0.7307,0.6582106249999999,0.0,0.5614474122758426,0.756488043616793,0.0,0.45445841196599995,0.094941,0.454458411966,0.4809545036875,0.25515449938529955,0.0,0.46800062707644385,0.0,0.9455509575861422,0.0,0.5614474122758426,0.3949997993876857
135,gray_scott,334,population,3,0,0.9603805510287343,0.8996,0.30480008,0.9603805510287343,0.8171083466172406,0.528017226955598,0.9603805510287343,0.26966409599999996,0.06525225,0.26966409599999996,0.27419815196799996,0.2203447836245928,0.5070974753762815,0.7157111033384,0.9603805510287343,0.9603805510287343,0.8639583437054493,0.8171083466172406,0.8635077791437118
231,branching,375,population,0,0,0.9734300179321345,0.9,0.20500000000000002,0.7787440143457076,0.7466522096833527,0.4380435080694605,0.7787440143457076,0.18000000000000002,0.085705446925,0.18000000000000002,0.18450000000000003,0.1343973977430035,0.34112375993208804,0.8151349022325,0.7787440143457076,0.9734300179321345,0.7008696129111369,0.7466522096833527,0.8029661514209664
300,population,290,nonlinear_oscillator,3,0,0.9966849308623501,0.6068,0.20138312,0.9966849308623501,0.75964758251741,0.402062701109872,0.9966849308623501,0.07529174400000001,0.05334,0.075291744,0.122199277216,0.05719519131311971,0.40072983545802254,0.5934796817408,0.9966849308623501,0.9966849308623501,0.6047884160472741,0.75964758251741,0.7902571084060368
30,branching,353,kuramoto,0,3,0.9994231149649,0.5265,0.246801125,0.0,0.45448715948947005,0.43649804546092,0.0,0.07091955,0.017875000000000002,0.07091955,0.1299407923125,0.03223202483177144,0.0,0.49857204442499997,0.0,0.9994231149649,0.0,0.45448715948947005,0.390496463775874
154,nonlinear_oscillator,213,coupled_map_lattice,0,3,0.9976688780306234,0.5424,0.17929912999999997,0.0,0.44364048940918704,0.35546942124231107,0.0,0.04046317559999999,0.07781935000000001,0.0404631756,0.09725184811199998,0.017951103026233876,0.0,0.52213801100544,0.0,0.9976688780306234,0.0,0.44364048940918704,0.3926894756890501
369,kuramoto,402,population,3,0,0.8732530799820047,0.7536999999999999,0.23903684500000003,0.3318361703931618,0.56007414411255,0.41317969479348554,0.3318361703931618,0.15730095849999998,0.22583952599999998,0.15730095849999998,0.1801620700765,0.08810019969997122,0.13710796760448565,0.70204248167525,0.3318361703931618,0.8732530799820047,0.25010492162532605,0.56007414411255,0.5434621595576585
171,gray_scott,392,kuramoto,3,3,0.9897277039740692,0.5153000000000001,0.536560085,0.9897277039740692,0.8042086393844414,0.6841492753720754,0.9897277039740692,0.21595864351200003,0.0725464171395,0.21595864351200006,0.2764894118005,0.1736758068620952,0.6771214914895274,0.4413996797502508,0.9897277039740692,0.9897277039740692,0.5100066858578379,0.8042086393844414,0.7470140825881336
297,nonlinear_oscillator,332,nonlinear_oscillator,0,0,0.9988349966376667,0.965,0.01470625,0.0,0.49559174899130004,0.11986019959652,0.0,0.013600468749999999,0.058002,0.01360046875,0.01419153125,0.006740280094914021,0.0,0.92215252234375,0.0,0.9988349966376667,0.0,0.49559174899130004,0.4833158535945434
230,nonlinear_oscillator,280,nonlinear_oscillator,0,0,0.9833053901293533,0.8801,0.04872900499999999,0.9833053901293533,0.775749035077612,0.20890323013298107,0.9833053901293533,0.03656023409999999,0.10200000000000001,0.0365602341,0.04288639730049999,0.028361566325286604,0.20541567220519302,0.82250646203141,0.9833053901293533,0.9833053901293533,0.8654070738528438,0.775749035077612,0.8860546702441144
416,kuramoto,367,nonlinear_oscillator,3,0,0.9662457103743666,0.5052,0.388162,0.9662457103743666,0.75841982622462,0.5524992971920629,0.9662457103743666,0.134256132096,0.08026164999999999,0.134256132096,0.1960994424,0.10182251237383796,0.5338500758966831,0.4779219876451008,0.9662457103743666,0.9662457103743666,0.48814733288113,0.75841982622462,0.7313961134999168
421,gray_scott,441,nonlinear_oscillator,3,0,0.8549187492354124,0.729,0.21460925,0.0,0.4451974747706237,0.3787290059112877,0.0,0.12968089875,0.1169415,0.12968089875,0.15645014325,0.05773360864948493,0.0,0.71971297831125,0.0,0.8549187492354124,0.0,0.4451974747706237,0.40396584046345724
253,kuramoto,109,kuramoto,0,3,0.9573461607619628,0.9968,0.7635289999999999,0.0,0.6392696482285888,0.8365290752738029,0.0,0.761080603584,0.17248272319574998,0.761080603584,0.7610857071999999,0.4865357297267457,0.0,0.4100856328289924,0.0,0.9573461607619628,0.0,0.6392696482285888,0.40134028836390884
190,gray_scott,196,branching,3,0,0.9888951976789706,0.9333,0.322204445,0.4944475988394853,0.6961037279555369,0.5603574637647887,0.4944475988394853,0.29863733400000003,0.0373635,0.298637334,0.30071340851850004,0.20788256150410278,0.27706740245028366,0.6894531307278,0.4944475988394853,0.9888951976789706,0.4614679439968916,0.6961037279555369,0.6660735198397368
404,gray_scott,295,gray_scott,3,3,0.9011538935223763,0.9026000000000001,0.90582194,0.8831308156519287,0.8969698007522915,0.8565467757930186,0.8831308156519287,0.8133135082560001,0.1253175,0.813313508256,0.8175948830440001,0.7295176554495315,0.7564428527501182,0.2816148029481343,0.8831308156519287,0.9011538935223763,0.797113874207431,0.8969698007522915,0.7519966374164324
281,kuramoto,272,branching,0,3,0.9986028673270833,0.6017000000000001,0.249012725,0.9986028673270833,0.7693042653962501,0.45691074194550696,0.9986028673270833,0.10210324317600003,0.027612499999999998,0.10210324317600002,0.1498309566325,0.07854846048608738,0.45627237701932827,0.5568789198310009,0.9986028673270833,0.9986028673270833,0.6008593452707062,0.7693042653962501,0.7848496530304248
497,nonlinear_oscillator,226,coupled_map_lattice,0,3,0.9312116018973308,0.6555,0.133515125,0.0,0.4371665055691992,0.30008293871141484,0.0,0.0486217125,0.80021997,0.04862171249999999,0.0875191644375,0.02125578414841525,0.0,0.16282734220875,0.0,0.9312116018973308,0.0,0.4371665055691992,0.306241089935056
426,coupled_map_lattice,327,gray_scott,3,0,0.9577869174395046,0.786,0.443098,0.9577869174395046,0.8204917504637028,0.6292660047577545,0.9577869174395046,0.33027720000000005,0.16439388,0.33027720000000005,0.348275028,0.2709897179662505,0.6027027469464024,0.65561571048,0.9577869174395046,0.9577869174395046,0.7528205171074507,0.8204917504637028,0.8289003625860325
138,kuramoto,157,nonlinear_oscillator,0,0,0.8601121486359591,0.9952,0.03298432,0.8601121486359591,0.7217041531815753,0.15619636619229016,0.8601121486359591,0.03281453056,0.145035,0.03281453055999999,0.032825995264,0.02368238298985572,0.13434639213477978,0.883518188813312,0.8601121486359591,0.8601121486359591,0.8559836103225065,0.7217041531815753,0.8362860499178624
102,nonlinear_oscillator,201,nonlinear_oscillator,0,0,0.95146898470989,0.9426,0.01803713,0.0,0.47756812141296706,0.12483273079393756,0.0,0.015448978349999998,0.3838137615,0.015448978349999998,0.017001798738,0.0073779395683590985,0.0,0.59537935540281,0.0,0.95146898470989,0.0,0.47756812141296706,0.4048832923051334
290,gray_scott,253,nonlinear_oscillator,3,0,0.9952259682833954,0.2298,0.52358077,0.0,0.4492439444850186,0.6096754281704081,0.0,0.052159257150000006,0.032280891525,0.05215925715,0.12031886094600001,0.023432230423474407,0.0,0.225231951579375,0.0,0.9952259682833954,0.0,0.4492439444850186,0.33394037286955774
375,kuramoto,446,nonlinear_oscillator,0,0,0.8325570479,0.9482,0.049467620000000004,0.0,0.44930063837,0.18391185188110998,0.0,0.0456330732,0.38668,0.045633073200000006,0.04690519728400001,0.02050296891954494,0.0,0.62481930400824,0.0,0.8325570479,0.0,0.44930063837,0.381335398055648
17,gray_scott,274,gray_scott,3,3,0.9960904133636466,0.9500000000000001,0.68125,0.876559563760009,0.8880449931370966,0.8217745910250084,0.876559563760009,0.6460000000000001,0.0614841747239999,0.6460000000000001,0.6471875,0.5736770655665645,0.7203343770179411,0.39470996598779984,0.876559563760009,0.9960904133636466,0.8327315855720085,0.8880449931370966,0.7976273043641122
172,gray_scott,40,branching,3,0,0.919446617828291,0.8499,0.46119000499999996,0.0,0.5380519863484873,0.620580494703205,0.0,0.3823912575,0.33870009513599997,0.3823912575,0.3919653852495,0.2057463756601709,0.0,0.8127668811068364,0.0,0.919446617828291,0.0,0.5380519863484873,0.45405309705672287
263,kuramoto,250,branching,0,0,0.9367449371863157,0.7547999999999999,0.09198152000000001,0.0,0.4503797851558947,0.25985304557548394,0.0,0.046737216,0.10794,0.046737216,0.069427651296,0.021049497300864643,0.0,0.7086041386367999,0.0,0.9367449371863157,0.0,0.4503797851558947,0.4191457721958021
284,population,196,nonlinear_oscillator,3,0,0.8528347466029326,0.11629999999999996,0.505313345,0.7675512719426393,0.6104384745636715,0.47490102864584305,0.7675512719426393,0.013357113149999997,0.17222,0.013357113149999995,0.05876794202349998,0.008153695775860354,0.3645108885839846,0.09782424625934497,0.7675512719426393,0.8528347466029326,0.08926621292692892,0.6104384745636715,0.48358299045910336
159,branching,486,branching,3,0,0.9207803843854427,0.855,0.16992989,0.0,0.48122009331563287,0.3736526799836127,0.0,0.13630186845,0.1375,0.13630186845,0.14529005595,0.06559119785460411,0.0,0.8539755975247499,0.0,0.9207803843854427,0.0,0.48122009331563287,0.45119521504516513
359,kuramoto,280,population,0,0,0.9717358559899393,0.8844000000000001,0.21292168,0.0,0.5109850927969818,0.44486067487219416,0.0,0.18239865600000002,0.033089999999999994,0.182398656,0.188307933792,0.09320299416220476,0.0,0.7523514246335999,0.0,0.9717358559899393,0.0,0.5109850927969818,0.44701447468410416
397,nonlinear_oscillator,127,gray_scott,0,3,0.9146467505000001,0.4425,0.255153125,0.0,0.41392465015,0.385294943648125,0.0,0.044139374999999995,0.16675574999999998,0.044139374999999995,0.11290525781249999,0.018270375354714655,0.0,0.3882422540625,0.0,0.9146467505000001,0.0,0.41392465015,0.3433627309425
261,kuramoto,161,nonlinear_oscillator,3,0,0.9264473243254137,0.6904,0.23749945,0.9264473243254137,0.7414482845952481,0.4281113085707737,0.9264473243254137,0.13088145464800002,0.15856767000000002,0.13088145464800002,0.16396962028,0.09704183003409038,0.3966225763388448,0.6712854369209792,0.9264473243254137,0.9264473243254137,0.6396192327142656,0.7414482845952481,0.781049520576264
481,nonlinear_oscillator,11,kuramoto,0,0,0.9687854669384312,0.742,0.08900200000000001,0.0,0.4568360400815293,0.260603290606438,0.0,0.041344240000000004,0.27494640000000004,0.041344240000000004,0.06603948400000001,0.01888753888178037,0.0,0.56866719728,0.0,0.9687854669384312,0.0,0.4568360400815293,0.3988577408599921
175,branching,407,population,0,0,0.9178056299381984,0.8774000000000001,0.21655538,0.0,0.4941327649814595,0.4233837370904909,0.0,0.183411696,0.0970336185,0.183411696,0.190005690412,0.09062972847441891,0.0,0.8016118748015,0.0,0.9178056299381984,0.0,0.4941327649814595,0.4427100539442316
291,kuramoto,495,gray_scott,0,3,0.9787745617133087,0.5491,0.307420605,0.9787745617133087,0.7585688580279852,0.4957982542358766,0.9787745617133087,0.11298567132000001,0.6544690799999999,0.11298567132000001,0.1688046542055,0.08570741166673769,0.4852747189879437,0.2517714602938121,0.9787745617133087,0.9787745617133087,0.5374451118367778,0.7585688580279852,0.7010669107170384
425,kuramoto,48,nonlinear_oscillator,3,0,0.9925956930494084,0.6746,0.19770173000000002,0.9925956930494084,0.7700177618296451,0.41073609778384523,0.9925956930494084,0.09765452259,0.02118512025,0.09765452259,0.133369587058,0.07519571691729432,0.40769488164016543,0.6230137411814359,0.9925956930494084,0.9925956930494084,0.669605054531131,0.7700177618296451,0.8095655887282058
496,population,163,nonlinear_oscillator,3,0,0.9135523227838569,0.61,0.16405000000000003,0.0,0.4288756968351571,0.32431107458826924,0.0,0.053680000000000005,0.224206731,0.053680000000000005,0.10007050000000002,0.023022047406111235,0.0,0.50597869409,0.0,0.9135523227838569,0.0,0.4288756968351571,0.36968134274180275
185,coupled_map_lattice,179,kuramoto,3,3,0.9487650913342619,0.8477,0.37722812499999997,0.9297897895075766,0.8085520892525515,0.578224884913666,0.9297897895075766,0.30994495789599996,0.16538066999999998,0.30994495789599996,0.3197762815625,0.2506066432601049,0.5376275940319202,0.7251528531505609,0.9297897895075766,0.9487650913342619,0.7881828045655727,0.8085520892525515,0.8400885255621047
464,branching,175,branching,0,0,0.9994226405817083,0.7441,0.17211982499999998,0.0,0.4830707571745125,0.3944221451055711,0.0,0.10371073822199998,0.021144987499999997,0.10371073822199998,0.12807436178249998,0.05009962484002919,0.0,0.6826628248877598,0.0,0.9994226405817083,0.0,0.4830707571745125,0.43303124452879616
322,population,178,nonlinear_oscillator,0,0,0.9955470877199719,0.4798,0.30765402,0.0,0.4561549303159915,0.48771851827401425,0.0,0.08269353,0.06582156,0.08269353,0.147612398796,0.03772106141473335,0.0,0.471704828794,0.0,0.9955470877199719,0.0,0.4561549303159915,0.3846813693659927
181,coupled_map_lattice,140,population,3,3,0.8969188099200402,0.895,0.25026250000000005,0.8969188099200402,0.7672037859520242,0.44621710793522007,0.8969188099200402,0.21905125,0.38336000000000003,0.21905125000000003,0.22398493750000006,0.16805694831752338,0.40022051741521975,0.74794366875,0.8969188099200402,0.8969188099200402,0.802742334878436,0.7672037859520242,0.822345481884108
211,population,210,kuramoto,3,3,0.9938955207663334,0.6658,0.47294482000000004,0.9143838791050267,0.8002327839614081,0.663027701903221,0.9143838791050267,0.27770518,0.052270399999999995,0.27770518,0.314886661156,0.22222878931190393,0.6062618420203586,0.515705523476,0.9143838791050267,0.9938955207663334,0.6087967867081268,0.8002327839614081,0.7666028988033791
488,branching,93,kuramoto,3,3,0.9173941757162696,0.7558,0.53302045,0.8256547581446426,0.7806787701582736,0.6603403276805708,0.8256547581446426,0.380321303554,0.45412576000000004,0.380321303554,0.40285685611,0.2969087675235282,0.5452131335442557,0.7000185918181132,0.8256547581446426,0.9173941757162696,0.6240298662057209,0.7806787701582736,0.769555232408604
466,nonlinear_oscillator,128,coupled_map_lattice,0,3,0.8572844820200982,0.4072,0.48387145,0.8572844820200982,0.6925849792120589,0.5394891245352478,0.8572844820200982,0.12548500381599997,0.10780668755999999,0.125485003816,0.19703245444,0.08690902875932949,0.46249565468267617,0.4000013896205568,0.8572844820200982,0.8572844820200982,0.349086241078584,0.6925849792120589,0.6312483147902792
115,nonlinear_oscillator,135,gray_scott,0,3,0.957081312128863,0.555,0.1920125,0.0,0.43652689363865893,0.3612981953286458,0.0,0.051615,0.06249443434368751,0.051615,0.10656693750000001,0.02253133561515938,0.0,0.5489619139392534,0.0,0.957081312128863,0.0,0.43652689363865893,0.3885140239413551
190,gray_scott,379,nonlinear_oscillator,3,0,0.9720696046828193,0.56,0.1928,0.0,0.44218088140484574,0.3693864497794713,0.0,0.05376,0.0657915,0.05376000000000001,0.10796800000000001,0.023771644184324512,0.0,0.5532623600000001,0.0,0.9720696046828193,0.0,0.44218088140484574,0.393502569217533
484,gray_scott,109,kuramoto,3,3,0.9510387807355928,0.8754,0.88316258,0.9510387807355928,0.9223357844413558,0.8917890646957654,0.9510387807355928,0.76632516,0.358429375215,0.76632516,0.773120522532,0.7068091175857474,0.8481259847615954,0.518328029999211,0.9510387807355928,0.9510387807355928,0.8325393486559379,0.9223357844413558,0.8350561449135381
466,nonlinear_oscillator,364,gray_scott,0,0,0.993479769593695,0.3329,0.555411205,0.0,0.4757061718781085,0.6621045924457181,0.0,0.11082240999999998,0.04491326589749999,0.11082240999999998,0.18489639014449996,0.0527189044194062,0.0,0.31095884592827777,0.0,0.993479769593695,0.0,0.4757061718781085,0.35602895748001623
407,gray_scott,284,gray_scott,3,3,0.9427005656890859,0.6997,0.744790045,0.7164524299237053,0.7866439076838373,0.8011540757508696,0.7164524299237053,0.48958008999999997,0.12838611435,0.48958008999999997,0.5211295944865,0.3851251951218047,0.5739887843149908,0.446972575237695,0.7164524299237053,0.9427005656890859,0.5013017652176166,0.7866439076838373,0.6788142487503881
173,branching,49,coupled_map_lattice,0,3,0.9941517360121701,0.7389,0.5507466050000001,0.0,0.556174841803651,0.7262775507436909,0.0,0.381760074,0.073326,0.381760074,0.40694666643450006,0.21232534876390008,0.0,0.5109980627214,0.0,0.9941517360121701,0.0,0.556174841803651,0.4122649281074443
22,kuramoto,258,kuramoto,3,3,0.9946656618605197,0.6271,0.408757005,0.9946656618605197,0.8039707981163118,0.6082877855108009,0.9946656618605197,0.21273100758,0.07236165,0.21273100758000002,0.2563315178355,0.17102951794817978,0.6050429727767707,0.539074375861582,0.9946656618605197,0.9946656618605197,0.6237548365527319,0.8039707981163118,0.791226266850333
190,nonlinear_oscillator,248,nonlinear_oscillator,0,0,0.9213970694544872,0.9400000000000001,0.021925,0.0,0.46880412083634615,0.13360257507090062,0.0,0.0189175,0.19485102,0.0189175,0.020609500000000003,0.008868601955921578,0.0,0.7746224912,0.0,0.9213970694544872,0.0,0.46880412083634615,0.4329647362981667
409,kuramoto,441,kuramoto,3,3,0.9506106690720614,0.978,0.5338973600000001,0.9506106690720614,0.8727458734432368,0.694516154824048,0.9506106690720614,0.52191494208,0.170172,0.52191494208,0.5221516180800001,0.455499111988686,0.6602144666186437,0.6339954026457599,0.9506106690720614,0.9506106690720614,0.929697234352476,0.8727458734432368,0.8675319697171192
342,nonlinear_oscillator,397,nonlinear_oscillator,0,0,0.9467905238482479,0.96,0.015406249999999998,0.0,0.47911840715447435,0.11598183917141036,0.0,0.014021999999999996,0.8487626,0.014021999999999998,0.014789999999999998,0.0067181983051200385,0.0,0.15864902399999994,0.0,0.9467905238482479,0.0,0.47911840715447435,0.31691159100054445
193,population,224,branching,3,0,0.9980203892243301,0.7,0.14500000000000002,0.0,0.46840611676729904,0.3493071362285155,0.0,0.06999999999999999,0.044022,0.06999999999999999,0.1015,0.03278842817371093,0.0,0.6818154,0.0,0.9980203892243301,0.0,0.46840611676729904,0.42964838119832577
484,kuramoto,217,nonlinear_oscillator,3,0,0.9701900824693018,0.5011000000000001,0.19687760499999998,0.0,0.4306525457407906,0.3560112507621103,0.0,0.0362931697,0.016506652714097698,0.0362931697,0.09865536786550001,0.015629745924307527,0.0,0.49118497633836444,0.0,0.9701900824693018,0.0,0.4306525457407906,0.3784055209096914
252,nonlinear_oscillator,382,nonlinear_oscillator,0,0,0.9673166689146298,0.9904,0.02718208,0.0,0.4937114166743889,0.159413787037131,0.0,0.026875494399999998,0.06733125000000001,0.026875494399999998,0.026921132032,0.013268738414048605,0.0,0.9503326196537599,0.0,0.9673166689146298,0.0,0.4937114166743889,0.4822721410485557
158,coupled_map_lattice,180,nonlinear_oscillator,3,0,0.9862211647513452,0.15269999999999995,0.45895014500000003,0.9862211647513452,0.7140627278508072,0.5213658187457987,0.9862211647513452,0.015268702049999996,0.104193,0.015268702049999994,0.07008168714149998,0.010902811036564207,0.5141820050250203,0.13912125970303496,0.9862211647513452,0.9862211647513452,0.15059597185753038,0.7140627278508072,0.5952444577828127
474,kuramoto,421,kuramoto,0,3,0.9821274475768981,0.9121,0.48031132500000007,0.0,0.5731204992730694,0.6792884491165616,0.0,0.43456833025200003,0.8702646500000001,0.4345683302520001,0.4380919595325001,0.2490600184022904,0.0,0.5147013867578492,0.0,0.9821274475768981,0.0,0.5731204992730694,0.41398986672156335
74,nonlinear_oscillator,379,nonlinear_oscillator,0,0,0.9732601634740414,0.9475,0.018578125,0.0,0.4851936740422124,0.13017354686465304,0.0,0.016297,0.046659623571,0.016297,0.0176027734375,0.007907201305865936,0.0,0.9187314141664775,0.0,0.9732601634740414,0.0,0.4851936740422124,0.47543705033654626
155,coupled_map_lattice,172,coupled_map_lattice,0,0,0.9666567632812424,0.935,0.050562499999999996,0.34026318067499733,0.5891884831868719,0.21508112983007643,0.34026318067499733,0.04530075,0.39243744,0.04530075,0.0472759375,0.02669068017972769,0.07318418933915385,0.61042719485,0.34026318067499733,0.9666567632812424,0.31814607393112254,0.5891884831868719,0.5649363391848469
266,population,138,branching,0,0,0.9586455235362855,0.524,0.24848800000000004,0.0,0.44209125706088565,0.4198867393088931,0.0,0.07084480000000001,0.030947867999999944,0.07084480000000001,0.13020771200000003,0.03131986668822704,0.0,0.503094007632,0.0,0.9586455235362855,0.0,0.44209125706088565,0.3807661576458342
96,gray_scott,12,gray_scott,3,3,0.9644851720948777,0.7514,0.54006098,0.9644851720948777,0.8369832992569266,0.6985766101483198,0.9644851720948777,0.382582824,0.33288843,0.38258282399999993,0.405801820372,0.32021543427055205,0.6737667820603586,0.7140596323484,0.9644851720948777,0.9644851720948777,0.7247141583120911,0.8369832992569266,0.8409454868214347
431,nonlinear_oscillator,236,nonlinear_oscillator,0,0,0.9972766260822025,0.9525,0.026565625000000002,0.0,0.4949961128246607,0.16081085595575514,0.0,0.02422921875,0.033125,0.024229218750000003,0.0253037578125,0.011993369098028386,0.0,0.944026768359375,0.0,0.9972766260822025,0.0,0.4949961128246607,0.48725990145324766
353,branching,418,kuramoto,0,0,0.8295050093763057,0.7041000000000001,0.167393305,0.06636040075010445,0.44305828403792313,0.3164146858265918,0.06636040075010445,0.08703725109,0.0866665,0.08703725109,0.1178616260505,0.038562575115313254,0.02099740535467103,0.7038389541575311,0.06636040075010445,0.8295050093763057,0.046724358168148544,0.44305828403792313,0.4178974012980026
132,gray_scott,206,nonlinear_oscillator,0,0,0.9589921306008334,0.16749999999999998,0.5140281250000001,0.0,0.42400326418025003,0.5598116562382365,0.0,0.028056249999999998,0.0635402625,0.028056249999999998,0.0860997109375,0.011895941580657139,0.0,0.16155642790625,0.0,0.9589921306008334,0.0,0.42400326418025003,0.3089103645374667
171,nonlinear_oscillator,139,nonlinear_oscillator,3,0,0.9197282277519685,0.6352,0.13721152,0.0,0.4304007723255906,0.2965203806272347,0.0,0.0448908544,0.116385,0.044890854400000006,0.087156757504,0.01932105840411564,0.0,0.58978691871488,0.0,0.9197282277519685,0.0,0.4304007723255906,0.38798318375848784
353,kuramoto,169,kuramoto,3,3,0.9996080744992367,0.9126,0.39855772999999994,0.9996080744992367,0.861996390699542,0.6295531653196192,0.9996080744992367,0.36023821820999996,0.020787,0.36023821820999996,0.36372378439799996,0.310524043889054,0.6293064273800443,0.602816818261554,0.9996080744992367,0.9996080744992367,0.9122423287880034,0.861996390699542,0.8752543373495147
238,gray_scott,137,gray_scott,3,3,0.9425799783562299,0.7996,0.8196800799999999,0.754063982684984,0.8328492043123641,0.8481334645249355,0.754063982684984,0.63936016,0.0733263298335,0.63936016,0.6554161919679999,0.5324906005250257,0.6395468981080865,0.3469993493988666,0.754063982684984,0.9425799783562299,0.6029495605549132,0.8328492043123641,0.6958884150614715
151,nonlinear_oscillator,153,population,0,0,0.984002771281375,0.6925,0.111403125,0.0,0.4559814563844125,0.29151082099210734,0.0,0.0444065625,0.0,0.0444065625,0.07714666406250001,0.020248569041775438,0.0,0.66174845546875,0.0,0.984002771281375,0.0,0.4559814563844125,0.4203465366269075
4,gray_scott,266,gray_scott,3,3,0.9842123883499999,0.7494,0.78080018,0.78736991068,0.837514725709,0.860890576089745,0.78736991068,0.5616003599999999,0.05699699999999999,0.5616003599999999,0.5851316548919999,0.4703485714634756,0.6778393360010362,0.37125024201600004,0.78736991068,0.9842123883499999,0.5900550110635919,0.837514725709,0.7140804555637184
224,kuramoto,253,kuramoto,0,0,0.9710547011949588,0.42169999999999996,0.423555025,0.0,0.46036741535848763,0.5661734435317207,0.0,0.10809840088599999,0.1803097725,0.10809840088599999,0.17861315404249997,0.04976498142027347,0.0,0.39124846459037615,0.0,0.9710547011949588,0.0,0.46036741535848763,0.3645341162287645
229,coupled_map_lattice,177,branching,3,0,0.9028847377330922,0.14259999999999995,0.49962769000000007,0.0,0.39931095931992766,0.5074212226059979,0.0,0.018831800205999998,0.11722975,0.018831800205999994,0.07124690859399999,0.007519744205979069,0.0,0.12856845235937556,0.0,0.9028847377330922,0.0,0.39931095931992766,0.28615282988247903
359,nonlinear_oscillator,192,nonlinear_oscillator,0,0,0.9031091678496956,0.8726,0.05080013,0.0,0.45561277635490866,0.1952522020891042,0.0,0.037246712849999995,0.26294611959,0.037246712849999995,0.044328193438,0.01697007825168255,0.0,0.675654697678676,0.0,0.9031091678496956,0.0,0.45561277635490866,0.4068753283766561
448,nonlinear_oscillator,426,coupled_map_lattice,0,3,0.9922536699232188,0.346,0.297898,0.9922536699232188,0.7241318019539312,0.43361485375644665,0.9922536699232188,0.029077839999999997,0.31165184,0.02907784,0.10307270799999999,0.0210561886761281,0.430255929973054,0.248229396,0.9922536699232188,0.9922536699232188,0.3433197697934337,0.7241318019539312,0.6600376615187604
250,branching,105,branching,0,0,0.9366140881078124,0.7514000000000001,0.29034097999999997,0.0,0.48933242243234376,0.491066766394926,0.0,0.19494321600000003,0.09592268000000001,0.19494321600000003,0.218162212372,0.09539203612203165,0.0,0.6769959692496,0.0,0.9366140881078124,0.0,0.48933242243234376,0.4205884959579513
225,nonlinear_oscillator,129,branching,0,0,0.8666169801920726,0.9925,0.041528125,0.0,0.46679071905762176,0.17657320971413476,0.0,0.04118875,0.25968800000000003,0.04118875,0.0412166640625,0.01922652622958462,0.0,0.775639494375,0.0,0.8666169801920726,0.0,0.46679071905762176,0.42180943872493887
137,kuramoto,317,branching,3,0,0.8824021717789434,0.7304999999999999,0.237228365,0.0,0.458266324533683,0.41300833650113444,0.0,0.14676712181999998,0.32181443,0.14676712181999998,0.17329532063249997,0.0672584294788387,0.0,0.6026279413745099,0.0,0.8824021717789434,0.0,0.458266324533683,0.3886592875374273
421,gray_scott,42,nonlinear_oscillator,3,0,0.8547896073520791,0.6014999999999999,0.183531125,0.0,0.4134431072056237,0.324178958588276,0.0,0.06263419499999999,0.1109445,0.06263419499999999,0.11039397168749998,0.025895676198122938,0.0,0.5724413515425,0.0,0.8547896073520791,0.0,0.4134431072056237,0.36813481322004055
70,nonlinear_oscillator,373,nonlinear_oscillator,0,0,0.9703797507282692,0.9175,0.025340625000000002,0.9703797507282692,0.7707959754369614,0.1491958866744714,0.9703797507282692,0.02012765625,0.19631131389999998,0.02012765625,0.023250023437500003,0.015514316432478603,0.14477666732085664,0.755851494106125,0.9703797507282692,0.9703797507282692,0.890323421293187,0.7707959754369614,0.8715460784585624
40,coupled_map_lattice,429,coupled_map_lattice,3,0,0.9307697362448533,0.21599999999999997,0.49811561,0.39092328922283837,0.5393310296403075,0.5462687582021044,0.39092328922283837,0.041210123759999995,0.51554111,0.041210123759999995,0.10759297175999998,0.0222258984790853,0.213549179756042,0.11354450697215998,0.39092328922283837,0.9307697362448533,0.08443943047213308,0.5393310296403075,0.41180159851045844
