domain,sys_idx,process_regime,geometry_survival,identity_survival,recursive_continuity,reconstruction_ability,org_memory,trajectory_coherence,geo_without_id,id_without_geo
cellular_automata,262,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,263,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,264,CL,1.0,0.2024,1.0,0.0,0.0096,0.0,False,False
cellular_automata,265,CL,1.0,0.2565,1.0,0.0,0.2258,0.0,False,False
cellular_automata,266,RG,0.0,0.0397,0.0,0.0,0.1589,0.0,False,False
cellular_automata,267,RG,0.8667,0.1811,0.8667,0.0,0.0309,0.0,False,False
cellular_automata,268,CL,1.0,0.2441,1.0,0.0,0.1765,0.0,False,False
cellular_automata,269,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
cellular_automata,270,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,271,RG,1.0,0.3055,1.0,0.0,0.4222,0.0,False,False
cellular_automata,272,CL,1.0,0.2833,1.0,0.0,0.3333,0.0,False,False
cellular_automata,273,CL,0.2,0.04,0.2,0.0,0.0,0.0,False,False
cellular_automata,274,RG,0.2667,0.1576,0.2667,0.0,0.4172,0.0,False,False
cellular_automata,275,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,276,CL,1.0,0.2135,1.0,0.0,0.0541,0.0,False,False
cellular_automata,277,RG,1.0,0.2033,1.0,0.0,0.0132,0.0,False,False
cellular_automata,278,CL,1.0,0.2199,1.0,0.0,0.0795,0.0,False,False
cellular_automata,279,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,280,RG,1.0,0.2083,1.0,0.0,0.0331,0.0,False,False
cellular_automata,281,CL,1.0,0.2238,1.0,0.0,0.0954,0.0,False,False
cellular_automata,282,CL,0.6333,0.1498,0.6333,0.0,0.0927,0.0,False,False
cellular_automata,283,CL,1.0,0.2344,1.0,0.0,0.1377,0.0,False,False
cellular_automata,284,RG,1.0,0.2033,1.0,0.0,0.0132,0.0,False,False
cellular_automata,285,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,286,RG,1.0,0.2062,1.0,0.0,0.0248,0.0,False,False
cellular_automata,287,CL,1.0,0.2188,1.0,0.0,0.0751,0.0,False,False
cellular_automata,288,CL,1.0,0.2276,1.0,0.0,0.1104,0.0,False,False
cellular_automata,289,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,290,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,291,CL,0.8667,0.1772,0.8667,0.0,0.0155,0.0,False,False
cellular_automata,292,CL,1.0,0.2412,1.0,0.0,0.1646,0.0,False,False
cellular_automata,293,CL,1.0,0.2411,1.0,0.0,0.1642,0.0,False,False
cellular_automata,294,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,295,CL,1.0,0.2463,1.0,0.0,0.1852,0.0,False,False
cellular_automata,296,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,297,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,298,RG,0.3,0.1544,0.3,0.0,0.3775,0.0,False,False
cellular_automata,299,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,300,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,301,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,302,CL,0.9,0.1879,0.9,0.0,0.0318,0.0,False,False
cellular_automata,303,CL,1.0,0.2265,1.0,0.0,0.106,0.0,False,False
cellular_automata,304,CL,1.0,0.2207,1.0,0.0,0.0828,0.0,False,False
cellular_automata,305,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,306,CL,1.0,0.2013,1.0,0.0,0.0053,0.0,False,False
cellular_automata,307,CL,1.0,0.2522,1.0,0.0,0.2086,0.0,False,False
cellular_automata,308,CL,1.0,0.2833,1.0,0.0,0.3333,0.0,False,False
cellular_automata,309,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,310,CL,0.4667,0.0967,0.4667,0.0,0.0132,0.0,False,False
cellular_automata,311,CL,0.9333,0.2057,0.9333,0.0,0.0762,0.0,False,False
cellular_automata,312,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,313,CL,1.0,0.2662,1.0,0.0,0.2649,0.0,False,False
cellular_automata,314,CL,1.0,0.2022,1.0,0.0,0.0088,0.0,False,False
cellular_automata,315,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,316,CL,1.0,0.217,1.0,0.0,0.0679,0.0,False,False
cellular_automata,317,CL,1.0,0.2391,1.0,0.0,0.1563,0.0,False,False
cellular_automata,318,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,319,RG,0.3667,0.0916,0.3667,0.0,0.0728,0.0,False,False
cellular_automata,320,CL,1.0,0.21,1.0,0.0,0.04,0.0,False,False
cellular_automata,321,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,322,CL,1.0,0.2025,1.0,0.0,0.0099,0.0,False,False
cellular_automata,323,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,324,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,325,CL,1.0,0.2011,1.0,0.0,0.0044,0.0,False,False
cellular_automata,326,CL,1.0,0.2397,1.0,0.0,0.1589,0.0,False,False
cellular_automata,327,CL,1.0,0.2017,1.0,0.0,0.0066,0.0,False,False
cellular_automata,328,CL,1.0,0.2174,1.0,0.0,0.0695,0.0,False,False
cellular_automata,329,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,330,CL,1.0,0.2703,1.0,0.0,0.2813,0.0,False,False
cellular_automata,331,CL,1.0,0.2262,1.0,0.0,0.1046,0.0,False,False
cellular_automata,332,RG,1.0,0.2053,1.0,0.0,0.0212,0.0,False,False
cellular_automata,333,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,334,CL,1.0,0.2017,1.0,0.0,0.0066,0.0,False,False
cellular_automata,335,CL,0.9,0.1836,0.9,0.0,0.0144,0.0,False,False
cellular_automata,336,RG,0.4667,0.1099,0.4667,0.0,0.0662,0.0,False,False
cellular_automata,337,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,338,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,339,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,340,CL,1.0,0.2432,1.0,0.0,0.173,0.0,False,False
cellular_automata,341,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,342,CL,1.0,0.216,1.0,0.0,0.064,0.0,False,False
cellular_automata,343,RG,0.6333,0.1449,0.6333,0.0,0.0728,0.0,False,False
cellular_automata,344,CL,1.0,0.2547,1.0,0.0,0.2188,0.0,False,False
cellular_automata,345,RG,0.8,0.1716,0.8,0.0,0.0464,0.0,False,False
cellular_automata,346,CL,1.0,0.2126,1.0,0.0,0.0503,0.0,False,False
cellular_automata,347,CL,1.0,0.202,1.0,0.0,0.0079,0.0,False,False
cellular_automata,348,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
cellular_automata,349,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,350,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,351,CL,1.0,0.2464,1.0,0.0,0.1854,0.0,False,False
cellular_automata,352,CL,1.0,0.2007,1.0,0.0,0.0026,0.0,False,False
cellular_automata,353,CL,1.0,0.2025,1.0,0.0,0.0099,0.0,False,False
cellular_automata,354,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,355,CL,1.0,0.2199,1.0,0.0,0.0795,0.0,False,False
cellular_automata,356,CL,1.0,0.2972,1.0,0.0,0.3889,0.0,False,False
cellular_automata,357,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,358,CL,1.0,0.2397,1.0,0.0,0.1589,0.0,False,False
cellular_automata,359,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,360,RG,0.9667,0.2033,0.9667,0.0,0.0397,0.0,False,False
cellular_automata,361,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,362,CL,1.0,0.2276,1.0,0.0,0.1104,0.0,False,False
cellular_automata,363,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,364,CL,1.0,0.2487,1.0,0.0,0.1947,0.0,False,False
cellular_automata,365,CL,1.0,0.3087,1.0,0.0,0.4348,0.0,False,False
cellular_automata,366,CL,1.0,0.2361,1.0,0.0,0.1442,0.0,False,False
cellular_automata,367,CL,0.4,0.0846,0.4,0.0,0.0185,0.0,False,False
cellular_automata,368,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,369,CL,1.0,0.2187,1.0,0.0,0.0748,0.0,False,False
cellular_automata,370,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,371,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,372,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,373,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,374,RG,1.0,0.2795,1.0,0.0,0.3179,0.0,False,False
cellular_automata,375,CL,0.8667,0.1733,0.8667,0.0,0.0,0.0,False,False
cellular_automata,376,RG,1.0,0.3013,1.0,0.0,0.405,0.0,False,False
cellular_automata,377,CL,1.0,0.2315,1.0,0.0,0.1258,0.0,False,False
cellular_automata,378,RG,1.0,0.248,1.0,0.0,0.1921,0.0,False,False
cellular_automata,379,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,380,CL,0.9333,0.1867,0.9333,0.0,0.0,0.0,False,False
cellular_automata,381,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,382,CL,0.3333,0.0787,0.3333,0.0,0.048,0.0,False,False
cellular_automata,383,CL,1.0,0.2097,1.0,0.0,0.039,0.0,False,False
cellular_automata,384,CL,1.0,0.2662,1.0,0.0,0.2649,0.0,False,False
cellular_automata,385,CL,1.0,0.2298,1.0,0.0,0.1192,0.0,False,False
cellular_automata,386,CL,1.0,0.2556,1.0,0.0,0.2225,0.0,False,False
cellular_automata,387,CL,1.0,0.221,1.0,0.0,0.0839,0.0,False,False
cellular_automata,388,RG,0.9667,0.2016,0.9667,0.0,0.0331,0.0,False,False
cellular_automata,389,RG,0.7,0.1535,0.7,0.0,0.0538,0.0,False,False
cellular_automata,390,CL,1.0,0.2172,1.0,0.0,0.0689,0.0,False,False
cellular_automata,391,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,392,CL,1.0,0.2011,1.0,0.0,0.0044,0.0,False,False
cellular_automata,393,CL,1.0,0.2556,1.0,0.0,0.2222,0.0,False,False
cellular_automata,394,CL,1.0,0.2446,1.0,0.0,0.1786,0.0,False,False
cellular_automata,395,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,396,CL,1.0,0.2298,1.0,0.0,0.1192,0.0,False,False
cellular_automata,397,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,398,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,399,CL,1.0,0.2351,1.0,0.0,0.1404,0.0,False,False
cellular_automata,400,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,401,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,402,CL,1.0,0.2364,1.0,0.0,0.1457,0.0,False,False
cellular_automata,403,CL,0.8667,0.1803,0.8667,0.0,0.0278,0.0,False,False
cellular_automata,404,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,405,CL,1.0,0.2181,1.0,0.0,0.0722,0.0,False,False
cellular_automata,406,CL,1.0,0.2417,1.0,0.0,0.1667,0.0,False,False
cellular_automata,407,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,408,RG,1.0,0.2083,1.0,0.0,0.0331,0.0,False,False
cellular_automata,409,CL,1.0,0.202,1.0,0.0,0.0079,0.0,False,False
cellular_automata,410,CL,0.1,0.02,0.1,0.0,0.0,0.0,False,False
cellular_automata,411,CL,1.0,0.2468,1.0,0.0,0.1873,0.0,False,False
cellular_automata,412,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,413,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,414,CL,1.0,0.2252,1.0,0.0,0.101,0.0,False,False
cellular_automata,415,RG,1.0,0.2646,1.0,0.0,0.2583,0.0,False,False
cellular_automata,416,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,417,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
cellular_automata,418,RG,0.7,0.1549,0.7,0.0,0.0596,0.0,False,False
cellular_automata,419,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,420,CL,0.1667,0.0333,0.1667,0.0,0.0,0.0,False,False
cellular_automata,421,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,422,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
cellular_automata,423,RG,0.8667,0.1866,0.8667,0.0,0.053,0.0,False,False
cellular_automata,424,CL,1.0,0.2833,1.0,0.0,0.3333,0.0,False,False
cellular_automata,425,RG,1.0,0.2626,1.0,0.0,0.2503,0.0,False,False
cellular_automata,426,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,427,CL,1.0,0.2287,1.0,0.0,0.1148,0.0,False,False
cellular_automata,428,RG,0.7333,0.1632,0.7333,0.0,0.0662,0.0,False,False
cellular_automata,429,CL,1.0,0.4,1.0,0.0,0.8,0.0,False,False
cellular_automata,430,CL,1.0,0.2171,1.0,0.0,0.0682,0.0,False,False
cellular_automata,431,CL,0.2667,0.0653,0.2667,0.0,0.0477,0.0,False,False
cellular_automata,432,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,433,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,434,CL,1.0,0.2455,1.0,0.0,0.1818,0.0,False,False
cellular_automata,435,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,436,CL,1.0,0.2714,1.0,0.0,0.2857,0.0,False,False
cellular_automata,437,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
cellular_automata,438,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,439,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,440,CL,0.6667,0.1333,0.6667,0.0,0.0,0.0,False,False
cellular_automata,441,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,442,CL,1.0,0.2103,1.0,0.0,0.0411,0.0,False,False
cellular_automata,443,CL,0.4,0.0927,0.4,0.0,0.0508,0.0,False,False
cellular_automata,444,CL,1.0,0.2556,1.0,0.0,0.2222,0.0,False,False
cellular_automata,445,CL,1.0,0.229,1.0,0.0,0.1159,0.0,False,False
cellular_automata,446,CL,1.0,0.25,1.0,0.0,0.2,0.0,False,False
cellular_automata,447,CL,1.0,0.2022,1.0,0.0,0.0088,0.0,False,False
cellular_automata,448,CL,1.0,0.2287,1.0,0.0,0.1148,0.0,False,False
cellular_automata,449,CL,1.0,0.25,1.0,0.0,0.2,0.0,False,False
cellular_automata,450,RG,1.0,0.3838,1.0,0.0,0.7351,0.0,False,False
cellular_automata,451,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,452,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,453,CL,0.8333,0.1667,0.8333,0.0,0.0,0.0,False,False
cellular_automata,454,CL,1.0,0.3111,1.0,0.0,0.4444,0.0,False,False
cellular_automata,455,CL,1.0,0.2017,1.0,0.0,0.0066,0.0,False,False
cellular_automata,456,CL,1.0,0.2038,1.0,0.0,0.0151,0.0,False,False
cellular_automata,457,RG,0.8667,0.1844,0.8667,0.0,0.0442,0.0,False,False
cellular_automata,458,RG,0.9333,0.1966,0.9333,0.0,0.0397,0.0,False,False
cellular_automata,459,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,460,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,461,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,462,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,463,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,464,CL,0.4333,0.0867,0.4333,0.0,0.0,0.0,False,False
cellular_automata,465,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,466,RG,1.0,0.2062,1.0,0.0,0.0248,0.0,False,False
cellular_automata,467,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,468,CL,1.0,0.2556,1.0,0.0,0.2222,0.0,False,False
cellular_automata,469,CL,1.0,0.2123,1.0,0.0,0.0492,0.0,False,False
cellular_automata,470,CL,1.0,0.2703,1.0,0.0,0.2813,0.0,False,False
cellular_automata,471,CL,1.0,0.219,1.0,0.0,0.0762,0.0,False,False
cellular_automata,472,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,473,CL,0.9,0.1833,0.9,0.0,0.0132,0.0,False,False
cellular_automata,474,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,475,CL,0.1,0.02,0.1,0.0,0.0,0.0,False,False
cellular_automata,476,CL,0.6333,0.141,0.6333,0.0,0.0574,0.0,False,False
cellular_automata,477,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,478,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,479,CL,1.0,0.2025,1.0,0.0,0.0099,0.0,False,False
cellular_automata,480,CL,1.0,0.2139,1.0,0.0,0.0556,0.0,False,False
cellular_automata,481,RG,0.9,0.1899,0.9,0.0,0.0397,0.0,False,False
cellular_automata,482,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,483,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,484,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,485,RG,0.9667,0.2033,0.9667,0.0,0.0397,0.0,False,False
cellular_automata,486,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,487,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,488,RG,1.0,0.205,1.0,0.0,0.0199,0.0,False,False
cellular_automata,489,CL,0.7,0.14,0.7,0.0,0.0,0.0,False,False
cellular_automata,490,CL,1.0,0.2588,1.0,0.0,0.2353,0.0,False,False
cellular_automata,491,CL,1.0,0.2424,1.0,0.0,0.1695,0.0,False,False
cellular_automata,492,CL,1.0,0.2162,1.0,0.0,0.0649,0.0,False,False
cellular_automata,493,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,494,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,495,RG,1.0,0.3589,1.0,0.0,0.6358,0.0,False,False
cellular_automata,496,CL,1.0,0.2,1.0,0.0,0.0,0.0,False,False
cellular_automata,497,RG,0.8667,0.1866,0.8667,0.0,0.053,0.0,False,False
cellular_automata,498,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
cellular_automata,499,RG,1.0,0.2066,1.0,0.0,0.0265,0.0,False,False
coupled_map_lattice,0,CH,0.7333,0.2265,0.7333,0.0,0.3195,0.0,False,False
coupled_map_lattice,1,RG,1.0,0.2362,1.0,0.0,0.145,0.0,False,False
coupled_map_lattice,2,RG,0.5,0.1175,0.5,0.0,0.07,0.0,False,False
coupled_map_lattice,3,RG,0.2,0.0638,0.2,0.0,0.095,0.0,False,False
coupled_map_lattice,4,CH,1.0,0.348,1.0,0.0,0.5918,0.0,False,False
coupled_map_lattice,5,CG,1.0,0.4836,1.0,0.54,0.275,0.02,False,False
coupled_map_lattice,6,CG,1.0,0.8472,1.0,1.0,0.9949,0.02,False,False
coupled_map_lattice,7,CH,1.0,0.402,1.0,0.0,0.808,0.0,False,False
coupled_map_lattice,8,RG,0.9,0.1925,0.9,0.0,0.05,0.0,False,False
coupled_map_lattice,9,RG,1.0,0.2212,1.0,0.0,0.085,0.0,False,False
coupled_map_lattice,10,RG,1.0,0.2587,1.0,0.0,0.235,0.0,False,False
coupled_map_lattice,11,CH,1.0,0.3459,1.0,0.0,0.5834,0.0,False,False
coupled_map_lattice,12,CL,0.8333,0.1723,0.8333,0.0,0.0226,0.0,False,False
coupled_map_lattice,13,CL,0.9,0.18,0.9,0.0,0.0001,0.0,False,False
coupled_map_lattice,14,RG,0.1,0.03,0.1,0.0,0.04,0.0,False,False
coupled_map_lattice,15,CL,0.8333,0.1694,0.8333,0.0,0.0109,0.0,False,False
coupled_map_lattice,16,RG,0.1667,0.0446,0.1667,0.0,0.045,0.0,False,False
coupled_map_lattice,17,RG,1.0,0.215,1.0,0.0,0.06,0.0,False,False
coupled_map_lattice,18,RG,0.9667,0.2096,0.9667,0.0,0.065,0.0,False,False
coupled_map_lattice,19,CG,1.0,0.6421,1.0,0.92,0.295,0.04,False,False
coupled_map_lattice,20,CH,1.0,0.3568,1.0,0.0,0.6272,0.0,False,False
coupled_map_lattice,21,CH,1.0,0.3398,1.0,0.0,0.5593,0.0,False,False
coupled_map_lattice,22,RG,0.7333,0.1579,0.7333,0.0,0.045,0.0,False,False
coupled_map_lattice,23,CL,0.8333,0.1686,0.8333,0.0,0.0077,0.0,False,False
coupled_map_lattice,24,RG,1.0,0.2275,1.0,0.0,0.11,0.0,False,False
coupled_map_lattice,25,RG,1.0,0.2488,1.0,0.0,0.195,0.0,False,False
coupled_map_lattice,26,RG,0.9,0.1937,0.9,0.0,0.055,0.0,False,False
coupled_map_lattice,27,RG,0.5333,0.1192,0.5333,0.0,0.05,0.0,False,False
coupled_map_lattice,28,RG,0.5,0.1225,0.5,0.0,0.09,0.0,False,False
coupled_map_lattice,29,RG,0.8333,0.1904,0.8333,0.0,0.095,0.0,False,False
coupled_map_lattice,30,RG,0.9667,0.2233,0.9667,0.0,0.12,0.0,False,False
coupled_map_lattice,31,RG,1.0,0.22,1.0,0.0,0.08,0.0,False,False
coupled_map_lattice,32,RG,0.1333,0.0579,0.1333,0.0,0.125,0.0,False,False
coupled_map_lattice,33,RG,1.0,0.2237,1.0,0.0,0.095,0.0,False,False
coupled_map_lattice,34,RG,1.0,0.2288,1.0,0.0,0.115,0.0,False,False
coupled_map_lattice,35,CL,0.5333,0.1067,0.5333,0.0,0.0004,0.0,False,False
coupled_map_lattice,36,RG,1.0,0.2375,1.0,0.0,0.15,0.0,False,False
coupled_map_lattice,37,CG,1.0,0.7807,1.0,1.0,0.7304,0.02,False,False
coupled_map_lattice,38,CL,0.8333,0.1667,0.8333,0.0,0.0,0.0,False,False
coupled_map_lattice,39,RG,0.7,0.1637,0.7,0.0,0.095,0.0,False,False
coupled_map_lattice,40,CG,1.0,0.8438,1.0,1.0,0.9789,0.02,False,False
coupled_map_lattice,41,RG,0.4,0.1233,0.4,0.0,0.1734,0.0,False,False
coupled_map_lattice,42,CL,0.8667,0.1735,0.8667,0.0,0.0008,0.0,False,False
coupled_map_lattice,43,RG,1.0,0.2575,1.0,0.0,0.23,0.0,False,False
coupled_map_lattice,44,RG,1.0,0.2237,1.0,0.0,0.095,0.0,False,False
coupled_map_lattice,45,CH,1.0,0.2645,1.0,0.0,0.2581,0.0,False,False
coupled_map_lattice,46,CL,0.7667,0.1533,0.7667,0.0,0.0,0.0,False,False
coupled_map_lattice,47,CG,0.7667,0.4277,0.7667,0.48,0.33,0.02,False,True
coupled_map_lattice,48,CL,0.8333,0.1723,0.8333,0.0,0.0226,0.0,False,False
coupled_map_lattice,49,CG,1.0,0.8128,1.0,1.0,0.8611,0.02,False,False
coupled_map_lattice,50,RG,1.0,0.2162,1.0,0.0,0.065,0.0,False,False
coupled_map_lattice,51,RG,1.0,0.2138,1.0,0.0,0.055,0.0,False,False
coupled_map_lattice,52,CH,1.0,0.3764,1.0,0.0,0.7057,0.0,False,False
coupled_map_lattice,53,CH,1.0,0.4185,1.0,0.0,0.8741,0.0,False,False
coupled_map_lattice,54,CL,0.8333,0.1667,0.8333,0.0,0.0,0.0,False,False
coupled_map_lattice,55,RG,0.9667,0.2208,0.9667,0.0,0.11,0.0,False,False
coupled_map_lattice,56,CG,1.0,0.8304,1.0,1.0,0.9278,0.02,False,False
coupled_map_lattice,57,RG,1.0,0.2263,1.0,0.0,0.105,0.0,False,False
coupled_map_lattice,58,CH,1.0,0.4442,1.0,0.0,0.9769,0.0,False,False
coupled_map_lattice,59,RG,1.0,0.2188,1.0,0.0,0.075,0.0,False,False
coupled_map_lattice,60,CG,1.0,0.7887,1.0,1.0,0.7755,0.02,False,False
coupled_map_lattice,61,CL,0.8333,0.173,0.8333,0.0,0.0252,0.0,False,False
coupled_map_lattice,62,RG,0.8,0.1737,0.8,0.0,0.055,0.0,False,False
coupled_map_lattice,63,RG,0.6,0.1412,0.6,0.0,0.085,0.0,False,False
coupled_map_lattice,64,CG,0.9333,0.7291,0.9333,0.9,0.7049,0.06,False,True
coupled_map_lattice,65,RG,0.1667,0.0446,0.1667,0.0,0.045,0.0,False,False
coupled_map_lattice,66,RG,1.0,0.2263,1.0,0.0,0.105,0.0,False,False
coupled_map_lattice,67,RG,1.0,0.215,1.0,0.0,0.06,0.0,False,False
coupled_map_lattice,68,RG,1.0,0.2325,1.0,0.0,0.13,0.0,False,False
coupled_map_lattice,69,CG,0.1333,0.2131,0.1333,0.36,0.1783,0.02,False,False
coupled_map_lattice,70,RG,0.8333,0.1827,0.8333,0.0,0.0642,0.0,False,False
coupled_map_lattice,71,RG,0.5333,0.1317,0.5333,0.0,0.1,0.0,False,False
coupled_map_lattice,72,CH,0.0333,0.0131,0.0333,0.0,0.0256,0.0,False,False
coupled_map_lattice,73,RG,1.0,0.215,1.0,0.0,0.06,0.0,False,False
coupled_map_lattice,74,RG,0.8333,0.1992,0.8333,0.0,0.13,0.0,False,False
coupled_map_lattice,75,RG,1.0,0.22,1.0,0.0,0.08,0.0,False,False
coupled_map_lattice,76,CH,1.0,0.3871,1.0,0.0,0.7484,0.0,False,False
coupled_map_lattice,77,RG,1.0,0.2187,1.0,0.0,0.075,0.0,False,False
coupled_map_lattice,78,RG,0.9333,0.2204,0.9333,0.0,0.135,0.0,False,False
coupled_map_lattice,79,RG,0.6,0.135,0.6,0.0,0.06,0.0,False,False
coupled_map_lattice,80,CH,0.8,0.2851,0.8,0.0,0.5006,0.0,False,True
coupled_map_lattice,81,RG,1.0,0.2175,1.0,0.0,0.07,0.0,False,False
coupled_map_lattice,82,RG,1.0,0.2162,1.0,0.0,0.065,0.0,False,False
coupled_map_lattice,83,RG,1.0,0.2175,1.0,0.0,0.07,0.0,False,False
coupled_map_lattice,84,RG,1.0,0.225,1.0,0.0,0.1,0.0,False,False
coupled_map_lattice,85,RG,0.5333,0.1204,0.5333,0.0,0.055,0.0,False,False
coupled_map_lattice,86,CG,1.0,0.4828,1.0,0.58,0.21,0.04,False,False
coupled_map_lattice,87,RG,0.5,0.1162,0.5,0.0,0.065,0.0,False,False
coupled_map_lattice,88,CG,1.0,0.6726,1.0,0.96,0.34,0.06,False,False
coupled_map_lattice,89,RG,1.0,0.22,1.0,0.0,0.08,0.0,False,False
