domain,sys_idx,half_life,initial_identity
coupled_map_lattice,84,100,0.21721406010253066
coupled_map_lattice,85,59,0.09415140539776919
coupled_map_lattice,86,100,0.5009400189955426
coupled_map_lattice,87,16,0.14904379677103466
coupled_map_lattice,88,100,0.6450306253363645
coupled_map_lattice,89,100,0.23336408476273318
coupled_map_lattice,90,100,0.16345711386434406
coupled_map_lattice,91,17,0.13577497640430497
coupled_map_lattice,92,100,0.16073768202919037
coupled_map_lattice,93,94,0.5909957706552057
coupled_map_lattice,94,50,0.014277822349876988
coupled_map_lattice,95,100,0.2228388184198553
coupled_map_lattice,96,100,0.23323791720650588
coupled_map_lattice,97,4,0.09458584974842188
coupled_map_lattice,98,100,0.1989447025442751
coupled_map_lattice,99,25,0.10701882411519385
coupled_map_lattice,100,100,0.2294108273304926
coupled_map_lattice,101,56,0.0857041204879483
coupled_map_lattice,102,100,0.6511001510697112
coupled_map_lattice,103,100,0.6090863550445266
coupled_map_lattice,104,100,0.275947453672898
coupled_map_lattice,105,100,0.26496428489380414
coupled_map_lattice,106,100,0.3459375886432695
coupled_map_lattice,107,100,0.5926565514526495
coupled_map_lattice,108,100,0.21256007753910192
coupled_map_lattice,109,100,0.29765362568991777
coupled_map_lattice,110,100,0.2085335364724489
coupled_map_lattice,111,100,0.2554079743174614
coupled_map_lattice,112,100,0.24230936799695124
coupled_map_lattice,113,100,0.2141342330301381
coupled_map_lattice,114,34,0.10106568430484915
coupled_map_lattice,115,100,0.17976875591406363
coupled_map_lattice,116,100,0.2596443460832497
coupled_map_lattice,117,100,0.3021519329934833
coupled_map_lattice,118,100,0.30225059270849913
coupled_map_lattice,119,100,0.21292230309676094
coupled_map_lattice,120,8,0.11682662711048206
coupled_map_lattice,121,100,0.12791351215635832
coupled_map_lattice,122,21,0.08918987334765698
coupled_map_lattice,123,100,0.4126975202326929
coupled_map_lattice,124,100,0.23969767735582398
coupled_map_lattice,125,100,0.21778197356531684
coupled_map_lattice,126,100,0.7374848632179501
coupled_map_lattice,127,100,0.22408732130563083
coupled_map_lattice,128,100,0.8144562512723157
coupled_map_lattice,129,100,0.2180293378959409
coupled_map_lattice,130,100,0.4874898997720785
coupled_map_lattice,131,100,0.5124376633926221
coupled_map_lattice,132,100,0.17106221025274793
coupled_map_lattice,133,47,0.08719099484612801
coupled_map_lattice,134,6,0.06805419862902994
coupled_map_lattice,135,100,0.8455905309299419
coupled_map_lattice,136,100,0.21607981025270184
coupled_map_lattice,137,100,0.683041665865324
coupled_map_lattice,138,100,0.22494395464313247
coupled_map_lattice,139,3,0.07835858130997764
coupled_map_lattice,140,100,0.22200146999117099
coupled_map_lattice,141,63,0.14985796482931818
coupled_map_lattice,142,100,0.22647740536077976
coupled_map_lattice,143,100,0.19289711056575753
coupled_map_lattice,144,100,0.17194748465869392
coupled_map_lattice,145,100,0.6484715901117735
coupled_map_lattice,146,100,0.42463311329523684
coupled_map_lattice,147,100,0.2201983097715598
coupled_map_lattice,148,100,0.24644342918878875
coupled_map_lattice,149,100,0.22847476997289556
coupled_map_lattice,150,100,0.6604963408688129
coupled_map_lattice,151,100,0.8102825160025827
coupled_map_lattice,152,100,0.6732307320236839
coupled_map_lattice,153,100,0.6421522536834784
coupled_map_lattice,154,27,0.04613508967032376
coupled_map_lattice,155,100,0.37761347916930826
coupled_map_lattice,156,100,0.35815991281449205
coupled_map_lattice,157,100,0.22225396567129851
coupled_map_lattice,158,100,0.881408232169046
coupled_map_lattice,159,100,0.8076674421337362
coupled_map_lattice,160,100,0.45497899094357896
coupled_map_lattice,161,100,0.20057011887679274
coupled_map_lattice,162,100,0.21086848807941944
coupled_map_lattice,163,100,0.27856315851085783
coupled_map_lattice,164,100,0.15099137762728407
coupled_map_lattice,165,100,0.21842219110042643
coupled_map_lattice,166,100,0.22277476637087235
coupled_map_lattice,167,100,0.3813084289313438
coupled_map_lattice,168,100,0.4211157440874344
coupled_map_lattice,169,6,0.028857767279080078
coupled_map_lattice,170,100,0.2283257923185782
coupled_map_lattice,171,70,0.1858117936759933
coupled_map_lattice,172,100,0.6148772206260873
coupled_map_lattice,173,100,0.20314636535723168
coupled_map_lattice,174,100,0.18872705504535695
coupled_map_lattice,175,100,0.2466047972133115
coupled_map_lattice,176,100,0.42338118462322105
coupled_map_lattice,177,100,0.24538212194218048
coupled_map_lattice,178,100,0.18981737994673517
coupled_map_lattice,179,100,0.6517968377270906
coupled_map_lattice,180,100,0.6797389335136145
coupled_map_lattice,181,100,0.7056671838692963
coupled_map_lattice,182,100,0.15175751175129956
coupled_map_lattice,183,50,0.18972111277349277
coupled_map_lattice,184,44,0.1441155531306952
coupled_map_lattice,185,100,0.6507611046986669
coupled_map_lattice,186,100,0.7625113083267118
coupled_map_lattice,187,57,0.21079126762080178
coupled_map_lattice,188,18,0.10424479036745013
coupled_map_lattice,189,100,0.22748115838058988
coupled_map_lattice,190,100,0.20927860292985975
coupled_map_lattice,191,100,0.2744110028825287
coupled_map_lattice,192,89,0.24206788618558775
coupled_map_lattice,193,50,0.2677251067398553
coupled_map_lattice,194,100,0.21383309263368616
coupled_map_lattice,195,5,0.0903124347253645
coupled_map_lattice,196,100,0.2476825984061626
coupled_map_lattice,197,1,0.09174349210750678
coupled_map_lattice,198,34,0.1574609737009597
coupled_map_lattice,199,39,0.13126481109582303
coupled_map_lattice,200,100,0.6035510975893495
coupled_map_lattice,201,100,0.2013465719735584
coupled_map_lattice,202,3,0.062157352943154054
coupled_map_lattice,203,100,0.15946427126208754
coupled_map_lattice,204,1,0.07510507196397434
coupled_map_lattice,205,100,0.20273530371176832
coupled_map_lattice,206,100,0.7368703719620677
coupled_map_lattice,207,100,0.19665986576298963
coupled_map_lattice,208,100,0.22251031826535825
coupled_map_lattice,209,100,0.34905578096986783
coupled_map_lattice,210,100,0.40944484036539786
coupled_map_lattice,211,100,0.2127679140857397
coupled_map_lattice,212,54,0.5583388756799306
coupled_map_lattice,213,100,0.743118929873013
coupled_map_lattice,214,100,0.4118752625639209
coupled_map_lattice,215,100,0.2270701456656066
coupled_map_lattice,216,100,0.17912239645901887
coupled_map_lattice,217,100,0.2545801662672247
coupled_map_lattice,218,4,0.0484093418872607
coupled_map_lattice,219,100,0.4890073594038649
coupled_map_lattice,220,100,0.4295493013367124
coupled_map_lattice,221,100,0.3882993329874414
coupled_map_lattice,222,100,0.3058548336361584
coupled_map_lattice,223,100,0.37446490899174517
coupled_map_lattice,224,100,0.41414955350660004
coupled_map_lattice,225,100,0.19028099655745323
coupled_map_lattice,226,100,0.6996859728508571
coupled_map_lattice,227,100,0.18645839803449094
coupled_map_lattice,228,100,0.3779260966105431
coupled_map_lattice,229,100,0.8535899247262639
coupled_map_lattice,230,100,0.25687650207148427
coupled_map_lattice,231,100,0.4207947924206447
coupled_map_lattice,232,38,0.19085348772047805
coupled_map_lattice,233,100,0.3280702531405191
coupled_map_lattice,234,100,0.18312328061515415
coupled_map_lattice,235,100,0.21962333028109796
coupled_map_lattice,236,100,0.20212768205061726
coupled_map_lattice,237,100,0.36372583182764917
coupled_map_lattice,238,100,0.2321398935997002
coupled_map_lattice,239,100,0.40771231816885706
coupled_map_lattice,240,100,0.3942971827056173
coupled_map_lattice,241,75,0.12103006288560761
coupled_map_lattice,242,100,0.22397380814743306
coupled_map_lattice,243,11,0.10432097797962886
coupled_map_lattice,244,100,0.7340148848349585
coupled_map_lattice,245,100,0.37301164215062704
coupled_map_lattice,246,100,0.25214119597214785
coupled_map_lattice,247,100,0.437838530417639
coupled_map_lattice,248,89,0.21676419057923257
coupled_map_lattice,249,100,0.1427178879188835
coupled_map_lattice,250,2,0.0019303604975051854
coupled_map_lattice,251,100,0.2524101681802197
coupled_map_lattice,252,100,0.2278653820002252
coupled_map_lattice,253,100,0.5516264688697001
coupled_map_lattice,254,100,0.22932406704241798
coupled_map_lattice,255,100,0.20991217534993473
coupled_map_lattice,256,45,0.12243334650211558
coupled_map_lattice,257,3,0.0718323173124737
coupled_map_lattice,258,100,0.1971157260542033
coupled_map_lattice,259,100,0.17053915163012479
coupled_map_lattice,260,100,0.16946422239065084
coupled_map_lattice,261,100,0.4449293424808472
coupled_map_lattice,262,100,0.21916762335906864
coupled_map_lattice,263,100,0.8818279457309158
coupled_map_lattice,264,100,0.22538047205424225
coupled_map_lattice,265,100,0.2699035941323264
coupled_map_lattice,266,100,0.19326962171236997
coupled_map_lattice,267,100,0.1525406126341602
coupled_map_lattice,268,100,0.24695472244402072
coupled_map_lattice,269,73,0.2488447112330851
coupled_map_lattice,270,100,0.1928872141440815
coupled_map_lattice,271,100,0.41831120673284633
coupled_map_lattice,272,70,0.1407672957646198
coupled_map_lattice,273,100,0.3854296617659385
coupled_map_lattice,274,100,0.20721218219322082
coupled_map_lattice,275,100,0.4411835559616845
coupled_map_lattice,276,100,0.1879141429681926
coupled_map_lattice,277,100,0.17061664137820465
coupled_map_lattice,278,100,0.8165707244484718
coupled_map_lattice,279,40,0.05588094327493768
coupled_map_lattice,280,100,0.2268286351062753
coupled_map_lattice,281,53,0.10657349982135304
coupled_map_lattice,282,100,0.2246915439737589
coupled_map_lattice,283,100,0.36499388625814805
coupled_map_lattice,284,100,0.2312523814072369
coupled_map_lattice,285,100,0.23730737994465928
coupled_map_lattice,286,56,0.1533374088518038
coupled_map_lattice,287,100,0.6674058900039261
coupled_map_lattice,288,42,0.1636450441775021
coupled_map_lattice,289,3,0.02102624194336026
coupled_map_lattice,290,100,0.7908064539252961
coupled_map_lattice,291,6,0.10367935375907439
coupled_map_lattice,292,100,0.19169389461544523
coupled_map_lattice,293,100,0.21328389973958078
coupled_map_lattice,294,100,0.2343402680595609
coupled_map_lattice,295,100,0.15022122456547596
coupled_map_lattice,296,100,0.6685479501287898
coupled_map_lattice,297,100,0.1960952303605092
coupled_map_lattice,298,0,-0.0012466087491037527
coupled_map_lattice,299,100,0.8194637209465923
coupled_map_lattice,300,100,0.20856018636150342
coupled_map_lattice,301,100,0.4815281338897685
coupled_map_lattice,302,100,0.7180368471954179
coupled_map_lattice,303,100,0.2172209924476056
coupled_map_lattice,304,1,0.03712226502086012
coupled_map_lattice,305,100,0.3074324289537977
coupled_map_lattice,306,100,0.24293109258132925
coupled_map_lattice,307,100,0.19277954239092443
coupled_map_lattice,308,57,0.2671890268120793
coupled_map_lattice,309,77,0.10452262579155543
coupled_map_lattice,310,30,0.05747676339798971
coupled_map_lattice,311,100,0.4036826375889104
coupled_map_lattice,312,100,0.24053100387989224
coupled_map_lattice,313,100,0.2271044920727975
coupled_map_lattice,314,100,0.22350604168341415
coupled_map_lattice,315,100,0.2054498220124484
coupled_map_lattice,316,100,0.6922497111630996
coupled_map_lattice,317,24,0.08639896627327466
coupled_map_lattice,318,100,0.2191051037354685
coupled_map_lattice,319,45,0.2232306405512976
coupled_map_lattice,320,100,0.820996176303469
coupled_map_lattice,321,100,0.1871038201659861
coupled_map_lattice,322,58,0.4126060159787787
coupled_map_lattice,323,100,0.3755499680414632
coupled_map_lattice,324,100,0.8284558063483272
coupled_map_lattice,325,37,0.11935320752806992
coupled_map_lattice,326,100,0.14915993676467607
coupled_map_lattice,327,100,0.20296413317981069
coupled_map_lattice,328,100,0.21141461301667777
coupled_map_lattice,329,100,0.3740895835853689
coupled_map_lattice,330,100,0.6619416500723737
coupled_map_lattice,331,18,0.09511740194973403
coupled_map_lattice,332,8,0.10280529969510883
coupled_map_lattice,333,2,0.04659764303600418
coupled_map_lattice,334,100,0.21764707833349559
coupled_map_lattice,335,100,0.5249146015664876
coupled_map_lattice,336,100,0.24203671774202482
coupled_map_lattice,337,100,0.4258561881695087
coupled_map_lattice,338,100,0.22599249167024188
coupled_map_lattice,339,100,0.24492924761318935
coupled_map_lattice,340,75,0.24357129026132865
coupled_map_lattice,341,100,0.19406710756578202
coupled_map_lattice,342,46,0.03279973470177231
coupled_map_lattice,343,100,0.1879411082233447
coupled_map_lattice,344,100,0.2207751915212741
coupled_map_lattice,345,12,0.06535657778596549
coupled_map_lattice,346,100,0.22141162048153717
coupled_map_lattice,347,100,0.21833816020140917
coupled_map_lattice,348,100,0.16835892872290953
coupled_map_lattice,349,100,0.26419226082920777
coupled_map_lattice,350,100,0.22690416488515594
coupled_map_lattice,351,100,0.19331922955162983
coupled_map_lattice,352,100,0.21148891406330153
coupled_map_lattice,353,2,0.028502633091822913
coupled_map_lattice,354,100,0.2187871109157294
coupled_map_lattice,355,100,0.6402586646603455
coupled_map_lattice,356,100,0.22018576984835708
coupled_map_lattice,357,100,0.3849025054902951
coupled_map_lattice,358,100,0.8188627778392725
coupled_map_lattice,359,100,0.5612108662685007
coupled_map_lattice,360,100,0.454660674571586
coupled_map_lattice,361,4,0.061971039948807316
coupled_map_lattice,362,100,0.2143041345806368
coupled_map_lattice,363,100,0.23956323830183657
coupled_map_lattice,364,100,0.34708060465386587
coupled_map_lattice,365,85,0.22370090241848184
coupled_map_lattice,366,100,0.14929218292090643
coupled_map_lattice,367,100,0.6195606111146162
coupled_map_lattice,368,53,0.2051960125413765
coupled_map_lattice,369,39,0.10934576722272706
coupled_map_lattice,370,100,0.23619664655718725
coupled_map_lattice,371,100,0.1461479667222272
coupled_map_lattice,372,100,0.3567814529448733
coupled_map_lattice,373,100,0.3680060807991863
coupled_map_lattice,374,100,0.182385431735448
coupled_map_lattice,375,100,0.18213257715764308
coupled_map_lattice,376,100,0.4317931321018257
coupled_map_lattice,377,100,0.20413314315276765
coupled_map_lattice,378,100,0.2850580752877811
coupled_map_lattice,379,100,0.27468857179640466
coupled_map_lattice,380,100,0.21123920414876332
coupled_map_lattice,381,100,0.19545129798387567
coupled_map_lattice,382,53,0.17823713028508395
coupled_map_lattice,383,44,0.09124949173269815
coupled_map_lattice,384,100,0.21543321666622947
coupled_map_lattice,385,100,0.2382587541192441
coupled_map_lattice,386,100,0.2054522358808877
coupled_map_lattice,387,100,0.3565985692536277
coupled_map_lattice,388,100,0.410954794517233
coupled_map_lattice,389,100,0.42009138650978844
coupled_map_lattice,390,100,0.4148068716740422
coupled_map_lattice,391,100,0.22635314510640114
coupled_map_lattice,392,100,0.12455295885760234
coupled_map_lattice,393,100,0.20172305056750464
coupled_map_lattice,394,100,0.3848443788444187
coupled_map_lattice,395,100,0.7151367552149468
coupled_map_lattice,396,100,0.18697263131901518
coupled_map_lattice,397,100,0.21454118784792026
coupled_map_lattice,398,100,0.21984560499798556
coupled_map_lattice,399,100,0.34089916577888074
coupled_map_lattice,400,100,0.23657147007011584
coupled_map_lattice,401,100,0.2683074908405586
coupled_map_lattice,402,100,0.20743837130202142
coupled_map_lattice,403,63,0.11260584772102243
coupled_map_lattice,404,45,0.13579777049922026
coupled_map_lattice,405,100,0.1775042996489791
coupled_map_lattice,406,100,0.523748348065223
coupled_map_lattice,407,100,0.4286844796999915
coupled_map_lattice,408,100,0.2590280498448858
coupled_map_lattice,409,72,0.13053563462348672
coupled_map_lattice,410,100,0.20466280251285832
coupled_map_lattice,411,100,0.8491717511435204
coupled_map_lattice,412,100,0.8311431847103959
coupled_map_lattice,413,100,0.2139119052721868
coupled_map_lattice,414,100,0.22800734525878688
coupled_map_lattice,415,100,0.25617378368079974
coupled_map_lattice,416,100,0.3984638673099383
coupled_map_lattice,417,100,0.3312843079754804
coupled_map_lattice,418,100,0.20017588982100196
coupled_map_lattice,419,21,0.11587155175721249
coupled_map_lattice,420,100,0.1966443629957297
coupled_map_lattice,421,3,0.0196270976850927
coupled_map_lattice,422,100,0.20462368880802623
coupled_map_lattice,423,100,0.5693769905288687
coupled_map_lattice,424,100,0.4543945059109307
coupled_map_lattice,425,11,0.11629379540344555
coupled_map_lattice,426,100,0.7958075458919026
coupled_map_lattice,427,100,0.2142934852095072
coupled_map_lattice,428,100,0.3411373110999963
coupled_map_lattice,429,100,0.3948431803478295
coupled_map_lattice,430,100,0.3183863361624862
coupled_map_lattice,431,100,0.12719720675173532
coupled_map_lattice,432,100,0.19797002152089027
coupled_map_lattice,433,100,0.7256194148334636
coupled_map_lattice,434,80,0.1319298020021527
coupled_map_lattice,435,100,0.19960230210612695
coupled_map_lattice,436,50,0.12196001346504229
coupled_map_lattice,437,100,0.47824594934875797
coupled_map_lattice,438,100,0.26194707744134
coupled_map_lattice,439,100,0.3253042341953783
coupled_map_lattice,440,100,0.21969340022953163
coupled_map_lattice,441,100,0.2130167055124469
coupled_map_lattice,442,100,0.20668405361433617
coupled_map_lattice,443,21,0.22529888138599724
coupled_map_lattice,444,40,0.13248459820180766
coupled_map_lattice,445,49,0.15964932062537004
coupled_map_lattice,446,100,0.20452205024864256
coupled_map_lattice,447,100,0.43293321429650833
coupled_map_lattice,448,100,0.22538886346507292
coupled_map_lattice,449,27,0.08052329008240779
coupled_map_lattice,450,28,0.07641781810001738
coupled_map_lattice,451,100,0.1469499278778395
coupled_map_lattice,452,49,0.11455075004735757
coupled_map_lattice,453,100,0.20259112747700986
coupled_map_lattice,454,100,0.25182726920686155
coupled_map_lattice,455,100,0.22492782755198734
coupled_map_lattice,456,100,0.21195429324741713
coupled_map_lattice,457,100,0.22161675991907684
coupled_map_lattice,458,100,0.17107358072961423
coupled_map_lattice,459,30,0.17482978182977152
coupled_map_lattice,460,100,0.3224377877731283
coupled_map_lattice,461,100,0.4076347183037666
coupled_map_lattice,462,100,0.41139068136765544
coupled_map_lattice,463,100,0.3716286206338792
coupled_map_lattice,464,100,0.26828377484236404
coupled_map_lattice,465,100,0.25066326968855956
coupled_map_lattice,466,100,0.2504515351161492
coupled_map_lattice,467,100,0.25625810618802813
coupled_map_lattice,468,100,0.41059757737753166
coupled_map_lattice,469,100,0.7120379602099512
coupled_map_lattice,470,57,0.10423248326159922
coupled_map_lattice,471,100,0.2284713209267344
coupled_map_lattice,472,100,0.20859160096473275
coupled_map_lattice,473,100,0.7034224322534417
coupled_map_lattice,474,100,0.19494397273250078
coupled_map_lattice,475,100,0.19299502933192375
coupled_map_lattice,476,100,0.22959471954623964
coupled_map_lattice,477,100,0.48220415443058845
coupled_map_lattice,478,100,0.23256141026448232
coupled_map_lattice,479,100,0.21318725154347729
coupled_map_lattice,480,30,0.17457382238537766
coupled_map_lattice,481,100,0.12968327860289794
coupled_map_lattice,482,100,0.23377308498768887
coupled_map_lattice,483,100,0.2837418949139516
coupled_map_lattice,484,100,0.23739515572831274
coupled_map_lattice,485,100,0.23208446591547574
coupled_map_lattice,486,100,0.37430317410429265
coupled_map_lattice,487,36,0.15314495133609754
coupled_map_lattice,488,100,0.23078433651074742
coupled_map_lattice,489,100,0.2608063023149426
coupled_map_lattice,490,100,0.2342175604951495
coupled_map_lattice,491,100,0.20670842981102805
coupled_map_lattice,492,100,0.3712610346370038
coupled_map_lattice,493,14,0.09440564659026837
coupled_map_lattice,494,16,0.10801224299476189
coupled_map_lattice,495,100,0.19775381935741088
coupled_map_lattice,496,100,0.3816218979396255
coupled_map_lattice,497,100,0.8143486811928623
coupled_map_lattice,498,100,0.26509997926883366
coupled_map_lattice,499,100,0.5773160223989283
graph_diffusion,0,100,0.18452627100611452
graph_diffusion,1,100,0.16422003749689992
graph_diffusion,2,100,0.1870451483910416
graph_diffusion,3,100,0.1863358031709332
graph_diffusion,4,100,0.26389318485459595
graph_diffusion,5,100,0.21480210488976637
graph_diffusion,6,100,0.22265196496997436
graph_diffusion,7,100,0.22951386540967358
graph_diffusion,8,100,0.17051973124423048
graph_diffusion,9,100,0.20852843676573257
graph_diffusion,10,100,0.17440596985679277
graph_diffusion,11,100,0.1874571220114253
graph_diffusion,12,100,0.1739416655554145
graph_diffusion,13,100,0.16087491326121428
graph_diffusion,14,100,0.19053903957769708
graph_diffusion,15,100,0.19894430121411247
graph_diffusion,16,100,0.15919516233080006
graph_diffusion,17,100,0.18355303294277595
graph_diffusion,18,100,0.23574005567431175
graph_diffusion,19,100,0.24370356142063931
graph_diffusion,20,100,0.19427226132956724
graph_diffusion,21,100,0.20358817997239842
graph_diffusion,22,100,0.16848531541435183
graph_diffusion,23,100,0.18572123819311478
graph_diffusion,24,100,0.20327414063527074
graph_diffusion,25,100,0.20337813629759924
graph_diffusion,26,100,0.1644570919858
graph_diffusion,27,100,0.19219194224690106
graph_diffusion,28,100,0.18237085518382418
graph_diffusion,29,100,0.19824737313518825
graph_diffusion,30,100,0.22106111623772667
graph_diffusion,31,100,0.18895176658098112
graph_diffusion,32,100,0.19210023620409133
graph_diffusion,33,100,0.2193467847319686
graph_diffusion,34,100,0.2303381603339461
graph_diffusion,35,100,0.17754116421713165
graph_diffusion,36,100,0.20019786052810945
graph_diffusion,37,100,0.23641555590596813
graph_diffusion,38,100,0.21121186809046952
graph_diffusion,39,100,0.17748264591682666
graph_diffusion,40,100,0.20535352048489733
graph_diffusion,41,100,0.17827517505585294
graph_diffusion,42,100,0.22876629370212748
graph_diffusion,43,100,0.1639435622388007
graph_diffusion,44,100,0.2373121569796195
graph_diffusion,45,100,0.18353768078488847
graph_diffusion,46,100,0.1766355722266793
graph_diffusion,47,100,0.2723542121463873
graph_diffusion,48,100,0.2026934371265639
graph_diffusion,49,100,0.18659197470800373
graph_diffusion,50,100,0.21988093678775097
graph_diffusion,51,100,0.1926310937339243
graph_diffusion,52,100,0.1402338473754046
graph_diffusion,53,100,0.16644106168062017
graph_diffusion,54,100,0.20131361576748405
graph_diffusion,55,100,0.19983039457439905
graph_diffusion,56,100,0.21010304243785508
graph_diffusion,57,100,0.2188797097091172
graph_diffusion,58,100,0.18840132715728516
graph_diffusion,59,100,0.18015005605456966
graph_diffusion,60,100,0.17422942333982883
graph_diffusion,61,100,0.18959753602409649
graph_diffusion,62,100,0.21388760901411438
graph_diffusion,63,100,0.24426619808780178
graph_diffusion,64,100,0.19445987539524548
graph_diffusion,65,100,0.2064832537754856
graph_diffusion,66,100,0.18341327107830904
graph_diffusion,67,100,0.2008678882105764
graph_diffusion,68,100,0.1821414365609296
graph_diffusion,69,100,0.20273380783937872
graph_diffusion,70,100,0.1962521226330324
graph_diffusion,71,100,0.20426878740818338
graph_diffusion,72,100,0.2121502162914818
graph_diffusion,73,100,0.18310243741261825
graph_diffusion,74,100,0.19490831146826765
graph_diffusion,75,100,0.2342720801015689
graph_diffusion,76,100,0.2013816230694166
graph_diffusion,77,100,0.20669845365994363
graph_diffusion,78,100,0.19589872967651553
graph_diffusion,79,100,0.204844773114836
graph_diffusion,80,100,0.19040847264082003
graph_diffusion,81,100,0.19447976665329078
graph_diffusion,82,100,0.20463224548141004
graph_diffusion,83,100,0.2018751896844671
graph_diffusion,84,100,0.19434912815625618
graph_diffusion,85,100,0.20688731321355636
graph_diffusion,86,100,0.15735863402960817
graph_diffusion,87,100,0.20102184943503315
graph_diffusion,88,100,0.17950080890297876
graph_diffusion,89,100,0.22219217966074106
graph_diffusion,90,100,0.19542018695201324
graph_diffusion,91,100,0.19091455497495582
graph_diffusion,92,100,0.20344785149299047
graph_diffusion,93,100,0.2062766414730808
graph_diffusion,94,100,0.19223872991966862
graph_diffusion,95,100,0.2204929903713088
graph_diffusion,96,100,0.1956265635260809
graph_diffusion,97,100,0.21738642468226982
graph_diffusion,98,100,0.19179507309070926
graph_diffusion,99,100,0.19107407753394365
graph_diffusion,100,100,0.23613761631571895
graph_diffusion,101,100,0.21611696097276184
graph_diffusion,102,100,0.17876672088951062
graph_diffusion,103,100,0.23631201058897267
graph_diffusion,104,100,0.1734462369617758
graph_diffusion,105,100,0.18511712327322524
graph_diffusion,106,100,0.19334932766257906
graph_diffusion,107,100,0.21596044459744032
graph_diffusion,108,100,0.19260934119760356
graph_diffusion,109,100,0.190952842811794
graph_diffusion,110,100,0.18669789794894487
graph_diffusion,111,100,0.17527612375519638
graph_diffusion,112,100,0.19834900188590923
graph_diffusion,113,100,0.18812525060871874
graph_diffusion,114,100,0.206876000839896
graph_diffusion,115,100,0.18620884995701248
graph_diffusion,116,100,0.25398909806505665
graph_diffusion,117,100,0.23136799115748236
graph_diffusion,118,100,0.22674404330277068
graph_diffusion,119,100,0.21176212165690958
graph_diffusion,120,100,0.19943804067434395
graph_diffusion,121,100,0.1959371889964903
graph_diffusion,122,100,0.18702966635400045
graph_diffusion,123,100,0.19724744564686317
graph_diffusion,124,100,0.19463559825445742
graph_diffusion,125,100,0.22055183027387593
graph_diffusion,126,100,0.18185104260063445
graph_diffusion,127,100,0.20215895506271833
graph_diffusion,128,100,0.1996830168493526
graph_diffusion,129,100,0.20818798976883268
graph_diffusion,130,100,0.2090869211025988
graph_diffusion,131,100,0.2296652188280112
graph_diffusion,132,100,0.22497113275869401
graph_diffusion,133,100,0.18817095198292963
graph_diffusion,134,100,0.19026896839358504
graph_diffusion,135,100,0.19266222635634364
graph_diffusion,136,100,0.2116036955240258
graph_diffusion,137,100,0.21011397172521468
graph_diffusion,138,100,0.1926140992004337
graph_diffusion,139,100,0.16958880557149095
graph_diffusion,140,100,0.23675191988931227
graph_diffusion,141,100,0.20981248019093715
graph_diffusion,142,100,0.189471974382525
graph_diffusion,143,100,0.20513123683402326
graph_diffusion,144,100,0.18321416521228162
graph_diffusion,145,100,0.17456076327183412
graph_diffusion,146,100,0.18505307601163834
graph_diffusion,147,100,0.20573345241205612
graph_diffusion,148,100,0.18702149005233953
graph_diffusion,149,100,0.18597885721822302
graph_diffusion,150,100,0.23140648472952452
graph_diffusion,151,100,0.22526168343871383
graph_diffusion,152,100,0.20638750587427065
graph_diffusion,153,100,0.19096932271047887
graph_diffusion,154,100,0.191965189254941
graph_diffusion,155,100,0.196346899556985
graph_diffusion,156,100,0.20527229486892487
graph_diffusion,157,100,0.18681471520601398
graph_diffusion,158,100,0.1744418088514651
graph_diffusion,159,100,0.17757943424237937
graph_diffusion,160,100,0.19995447637922784
graph_diffusion,161,100,0.2327595530085913
graph_diffusion,162,100,0.22089252133155451
graph_diffusion,163,100,0.19355794546023639
graph_diffusion,164,100,0.2182076722618559
graph_diffusion,165,100,0.198932737975316
graph_diffusion,166,100,0.19407852457570207
graph_diffusion,167,100,0.22088720787891625
graph_diffusion,168,100,0.21332053475651458
graph_diffusion,169,100,0.21808042960518997
graph_diffusion,170,100,0.16772021752232086
graph_diffusion,171,100,0.18184582112721295
graph_diffusion,172,100,0.221708436123747
graph_diffusion,173,100,0.21439443704982988
graph_diffusion,174,100,0.17278512212001285
graph_diffusion,175,100,0.19359681408232107
graph_diffusion,176,100,0.227152791613249
graph_diffusion,177,100,0.1996626389692672
graph_diffusion,178,100,0.181334367889309
graph_diffusion,179,100,0.16973641710265497
graph_diffusion,180,100,0.1676529048686557
graph_diffusion,181,100,0.2027484092646344
graph_diffusion,182,100,0.19541967591621381
graph_diffusion,183,100,0.22151855278498908
graph_diffusion,184,100,0.17386897059930956
graph_diffusion,185,100,0.1612380275191678
graph_diffusion,186,100,0.20140559981573047
graph_diffusion,187,100,0.15952057024724722
graph_diffusion,188,100,0.178378306377112
graph_diffusion,189,100,0.16499186471401822
graph_diffusion,190,100,0.2556886644768831
graph_diffusion,191,100,0.18884188405344302
graph_diffusion,192,100,0.21990634425077388
graph_diffusion,193,100,0.18535852508976525
graph_diffusion,194,100,0.23533626430220567
graph_diffusion,195,100,0.15163372299162964
graph_diffusion,196,100,0.188302990302101
graph_diffusion,197,100,0.18258515780874324
graph_diffusion,198,100,0.2132436632743825
graph_diffusion,199,100,0.19731571708928367
graph_diffusion,200,100,0.20702303641152317
graph_diffusion,201,100,0.17730603457211278
graph_diffusion,202,100,0.18765510779796218
graph_diffusion,203,100,0.2046458225729407
graph_diffusion,204,100,0.1844974112034959
graph_diffusion,205,100,0.22085604764829314
graph_diffusion,206,100,0.19732784832152278
graph_diffusion,207,100,0.16678499118267426
graph_diffusion,208,100,0.195719648767742
graph_diffusion,209,100,0.18626831000900845
graph_diffusion,210,100,0.16800306927760836
