null_sys,recursive_identity_score,recursive_continuity,reconstruction_ability,org_memory,trajectory_coherence,closure_persistence
249,0.1167929816381359,0.8251831650469006,0.34485965247808725,0.4697690744439884,0.9123913918625922,0.19161915223297932
250,0.4654381516669104,0.15588977200014342,0.9867072857968288,0.9172568840525038,0.1885574299898911,0.046628012415982134
251,0.15434612889690402,0.869002537796321,0.7172234224340718,0.4175885005406713,0.7952246908692959,0.6475972715805648
252,0.803693064313161,0.754562860820992,0.1350145279784306,0.36313420929802276,0.4000491276046487,0.48017980951946426
253,0.29609400187837853,0.25264951706892036,0.48299894435785906,0.5597524589806212,0.45506613422811615,0.7494703978678056
254,0.5964241952290176,0.17908225785350784,0.22149824817488795,0.9925708968146114,0.3394698687278269,0.16080900952269284
255,0.5846626974603416,0.09670253369371862,0.4791955142289611,0.6077974034493919,0.8485974927707248,0.15116286451715466
256,0.9916621719056712,0.7115618906936524,0.23026994887774943,0.6820767050214284,0.8651032706225404,0.8435841007136298
257,0.3275680880291538,0.3447726955570577,0.8497772715229434,0.3660388518858384,0.6808205815600636,0.5165898431870707
258,0.11404429611048994,0.9447451106256525,0.4300081781021048,0.5952204747639668,0.7990748589629287,0.9363109794803745
259,0.5880508889464701,0.8995117682883582,0.42407108250596104,0.8313312268544456,0.8268972102918238,0.6144328791921919
260,0.10461148138471676,0.7908332583299144,0.11428706418626977,0.5564314580903518,0.7999977366790748,0.5468521201760786
261,0.1558285810917891,0.05195509769086326,0.3209648285661201,0.10822399812011085,0.004866776141834617,0.3459181389142342
262,0.046792169073170964,0.4323518526969299,0.21919598783622984,0.9616777054910013,0.894013821047154,0.13727265575192504
263,0.8053293080873243,0.37196580695366555,0.8288149703370421,0.15123906176830426,0.7387630019643935,0.5566145265229958
264,0.6041715309350355,0.4637961656693509,0.09884814267415731,0.6953505259391839,0.16487511040851477,0.8856019854248134
265,0.2947279409876291,0.31578391724407273,0.7402510971124897,0.06931476103360457,0.14355927346482122,0.34361046501339265
266,0.862705873101225,0.8530308901278048,0.9425905567425221,0.20814894915279614,0.9868811198026206,0.40801912650242755
267,0.23318001169303082,0.028871163373652586,0.502372786075307,0.512671243218547,0.9993262047558772,0.29069585102333895
268,0.5860277813294351,0.24234716394881917,0.6362265414644921,0.556157838371228,0.2568418298986206,0.3786573946483158
269,0.5028165486667567,0.4872179396225941,0.3727048599932442,0.4295799091702964,0.7602432944934892,0.14867189270451797
270,0.872743198564795,0.8474790546794558,0.9559477458558326,0.8514245363991745,0.6172004257010343,0.10060460450797182
271,0.133312554185127,0.5967498422518146,0.19517652407498787,0.22902543298151246,0.08034641900376327,0.9182328606951534
272,0.24993440496812436,0.2914484535567985,0.9007512028870722,0.4324040513792221,0.9333187910298848,0.1299247207238281
273,0.767177939860738,0.10399161903155163,0.004364227708507751,0.9970656618063202,0.998351653386941,0.0006679135904006372
274,0.5068347679223366,0.9543621103714303,0.30828463205524337,0.4036527688487409,0.6638094696176697,0.3954275291305209
275,0.3257587609347794,0.621972610209598,0.39793497780328235,0.22213665915459424,0.5508639406014486,0.7543001158250554
276,0.4049177028343829,0.8809774801752023,0.029627598643805708,0.4646111663088208,0.30622144310278854,0.37711157397627815
277,0.06821243218225581,0.27024894565084245,0.7792839222771004,0.24413152592451914,0.9318463428821088,0.8480778933759568
278,0.28932704424981515,0.6113900276749762,0.02458501714669381,0.15033960234403265,0.7648574048038367,0.33138361374862746
279,0.8351146008692841,0.7895939585407861,0.9677281785358371,0.984986472353,0.38135117101238114,0.9059274037070416
280,0.7076529566996426,0.19517384318507092,0.11479161906282564,0.3793148095182717,0.6171183193595031,0.615317662369887
281,0.3535196102328442,0.9647601192466125,0.8815081580855173,0.9815900104736147,0.13744187794989038,0.6314139845590598
282,0.19581275602658355,0.8170794142111156,0.959019063431095,0.4820570218193444,0.678622840072423,0.8513077095341924
283,0.6334118287242596,0.7951105912536869,0.8250063572910556,0.11861324331028533,0.6414966098067357,0.0137929282376974
284,0.9122429211642357,0.5958221103691612,0.09200493430199486,0.6108261920249177,0.13815351864627867,0.9519312036057733
285,0.6849544691592164,0.553399294778544,0.22959449628937967,0.10325239842635248,0.5493825991918844,0.8888333547278617
286,0.15301831213829353,0.7458311300759605,0.19522119062832766,0.21067998647258568,0.062091642584903295,0.7398454901344389
287,0.2872327337787598,0.2626210670298146,0.6697500205645525,0.730463263618649,0.5965305154287563,0.8121193436756119
288,0.7018212729954142,0.8359787920392445,0.22984328343911187,0.029535466719023296,0.28245666406678205,0.6835617029590318
289,0.4657930170293917,0.6590753837987564,0.5973295730679352,0.045412396348736395,0.5511912013142781,0.572530414045883
290,0.4865064763316538,0.24377129307291767,0.29828130024450583,0.032253213846129336,0.23604501425264113,0.9871361144425732
291,0.2538711318476826,0.5313134199844054,0.4421354561410873,0.29154576620832373,0.7137529623472868,0.4605920834155818
292,0.8435998914168441,0.9071406146523545,0.06159706653308872,0.18691842474407216,0.6648072833276241,0.3149029660141158
293,0.24680200955879372,0.6597964870837312,0.5185315851472461,0.07820895620742263,0.9384115168382268,0.7257603864209701
294,0.7681864756982806,0.7500290697406853,0.09105966724193548,0.1409137558329856,0.3849969979487965,0.04964131513958159
295,0.26394237004974963,0.19474940728024281,0.9272069938169605,0.31163134723338226,0.43424043562980197,0.9795366102868129
296,0.2015510293774022,0.8308622821442357,0.4753311257069809,0.2738741182125073,0.7490206014937244,0.660389959801199
297,0.28718342514634165,0.6478276208389845,0.9528346949888331,0.12677310887704796,0.18790281826492594,0.40744361451358235
298,0.5466112395535642,0.6643517210926366,0.5194072969862996,0.4037577376622703,0.7401440709954398,0.5007919010475432
299,0.47913425226307227,0.16784830049453414,0.578711238548232,0.48701898026199386,0.40815107054107913,0.0899477477605306
300,0.17676487947579234,0.2775132900263422,0.46097056132371916,0.08962188563653906,0.7846304515083424,0.5387188890458731
301,0.031651695042615335,0.332145557780542,0.4345184650411521,0.13726317568587665,0.03184712174345716,0.06304226114178901
302,0.9909190711484793,0.5652558842198312,0.873979651608006,0.06631994560241816,0.5190565240541382,0.43095989322727746
303,0.520311384112516,0.2527476851842976,0.9430756297151998,0.6415123656223783,0.02415430276512298,0.4771377221829687
304,0.5794621085775828,0.27634080616010304,0.6431600875957567,0.5856753899828585,0.39949480389133685,0.36548739683414844
305,0.41887107749011687,0.1399301628631805,0.5679029614254837,0.14056174409713484,0.587276980537063,0.9118162072094063
306,0.9156126003117327,0.8527444064980019,0.9650877620371564,0.7125477650825193,0.34552954574916095,0.34730927424767777
307,0.6586142852097927,0.3046594689189537,0.8114927751323588,0.17000260015271207,0.6795100982242188,0.9191900308779208
308,0.8032858101171887,0.5949288248663235,0.06708657072737378,0.19850238763921713,0.7056155262748357,0.5894883718666027
309,0.007434299126784949,0.8188020233273282,0.6728987964528782,0.35549459734037947,0.03737187165647038,0.913126970758901
310,0.26009489851964884,0.5589709389349932,0.2353496382424214,0.5803278071619764,0.06729557749068626,0.6922884175979516
311,0.018522104675235296,0.4092866220874265,0.955631118684646,0.412471989518468,0.006847273046811875,0.2633942325567302
312,0.7457146529772759,0.7430767215703383,0.7941228825693641,0.9952658696504912,0.03389792874487785,0.09190410830421547
313,0.04206659558148873,0.8087392714514876,0.06783047982197954,0.7108600146102263,0.5599222459632985,0.16074454803865712
314,0.7677833847202593,0.3702136224780118,0.8445616168942051,0.47939269996797995,0.29338762533801677,0.7210006763872511
315,0.3362321249115162,0.8036283438304014,0.5214278337529218,0.4274989660780786,0.94111878550052,0.8485978858026757
316,0.8870539139385164,0.28952804172660207,0.47821013802282475,0.049173286596502774,0.18840997246753866,0.3018029706271116
317,0.11305847753177534,0.3976718702272408,0.9257636458229146,0.5650179845679958,0.7268591537345065,0.28801625327332625
318,0.806116593322644,0.8499237920252556,0.3621307138947444,0.5062565168055249,0.3496673439811443,0.8430647461374147
319,0.9446373700915554,0.4077773119288428,0.05489874351800361,0.22761548150499367,0.16383285856131702,0.555298390243506
320,0.2674688905044582,0.761774152475408,0.38950892467779796,0.28265949363205467,0.914071024471838,0.681428415241411
321,0.6428676809386881,0.27154006725922497,0.37703085235563283,0.9540650986863031,0.6719534223778205,0.45084515828577787
322,0.8294133808388365,0.7171048635324295,0.8587422196410622,0.9120405205338953,0.4544408990488663,0.9228694789460041
323,0.4628445837292192,0.3661960490493068,0.2662752877080308,0.6629119240873798,0.16633810067783616,0.8459914567954352
324,0.05333302510168103,0.6238350643820856,0.7892139749983142,0.744895066797149,0.6837613959647628,0.34770876275288476
325,0.04113670410967196,0.14044206737599008,0.5431693813311929,0.35062381358571815,0.42361301003066354,0.20616378262434432
326,0.3695316005426432,0.274371518023801,0.0819564940903198,0.7656058402976561,0.7874186553135268,0.9675813994267884
327,0.4462024121876186,0.3267051426315921,0.8489476232981547,0.10788254713093592,0.6691582825199117,0.6664502862367307
328,0.3295120673055526,0.08535936707614222,0.323581139318007,0.1396884965577555,0.01929736290952222,0.8972574944084081
329,0.05179123848772882,0.6715157507666439,0.14383410381128603,0.9038338058831876,0.7977859967962683,0.46213822004941874
330,0.5291548417574491,0.6868799619549285,0.44605178255737044,0.34790216702298715,0.4351281870888921,0.7966070873114295
331,0.7186935462374101,0.30802377926300106,0.8092399392959441,0.7674591716094584,0.25890508965988834,0.5922774628949011
332,0.37868757275857234,0.8635362554989822,0.5063127805715939,0.01752571579430917,0.09178681344109996,0.472382137220448
333,0.9395682705890557,0.03747926867772455,0.07383332092586337,0.2099464524479594,0.7082652887749702,0.04418960832050345
334,0.6125687053590941,0.9161781515102002,0.8171076236338575,0.10712774988088325,0.4494508217279134,0.8077079681647842
335,0.1914422648616575,0.7123017217747353,0.8695943281089393,0.25956897114314315,0.6069583048426845,0.8436528104138289
336,0.7589596766739567,0.2239127250090429,0.9769260177752359,0.48599418844504927,0.28551800091770996,0.956251090990588
337,0.26128804709258413,0.2214832992925977,0.9178309888089707,0.2525292563480387,0.3335879209277197,0.5140556746696248
338,0.44940224887813085,0.3109159857187057,0.829834851845552,0.06136452722453245,0.9381738981269824,0.33245864408271075
339,0.3717912787162885,0.36142044784973104,0.42929604217451356,0.6357513408813562,0.25125531961535963,0.7488253875931312
340,0.7658753952310104,0.30056964262056074,0.0691768199997218,0.49210461667718974,0.6012556151271239,0.3989314854972117
341,0.8055444835196783,0.7007121082669542,0.8363611665530676,0.16945190903396157,0.28921035786044946,0.7363691561124205
342,0.9693512300052612,0.7911824667731321,0.7134426192916168,0.7501392802649972,0.37585318596480155,0.9953169295850922
343,0.7618378225926662,0.0793689986219368,0.44292268181586647,0.6994627938155816,0.710584575822821,0.7577164974495909
344,0.02810887397842532,0.3806471406766918,0.8057581848726072,0.6230538982993107,0.5388670925750831,0.09311373000230705
345,0.08394893202920872,0.04481287799528799,0.6721499229165424,0.588116426742364,0.3612566161526518,0.0802188560787842
346,0.49143349310049256,0.6593250260144001,0.2721639843673731,0.9372480863983367,0.7839243635911756,0.9472378425507363
347,0.15991343790115697,0.5682465324762165,0.14001769850070434,0.5923789339993321,0.9442697249343681,0.1805449946208677
348,0.2596498545692354,0.7499037470609068,0.05987192436341171,0.9893517920403614,0.11667089110085405,0.42790056178862734
349,0.4601545728168632,0.3327823448792513,0.9202294169094304,0.31756642523083356,0.9093551407275966,0.1802889805837684
350,0.4328261526927534,0.16664834412211316,0.5617878719830357,0.24405653625104762,0.5214918871812422,0.9584842970655526
351,0.5512084334581258,0.808228161709924,0.9226527541107665,0.023759086435098498,0.4161372184275889,0.18598919424014881
352,0.13042642452441877,0.4666276519764071,0.18316258894734694,0.5732006123856666,0.26727928684672,0.15928668798903345
353,0.465501852738617,0.4757473088161638,0.004374078413080018,0.5488471833987787,0.7393766122856522,0.08892689900360873
354,0.3856664155312952,0.22535510249619572,0.0500073100216738,0.48578082829691627,0.9409136918877854,0.8886619088475765
355,0.37647982353308573,0.9937048980745239,0.6478884574975016,0.7759178439062996,0.9277641980338758,0.7095491617615655
356,0.6638417919485938,0.5371314963728162,0.1598051918941893,0.9645773321328849,0.2651785211623445,0.8004140889039901
357,0.25078815305164726,0.9808745524117995,0.9947027221840735,0.6114631492671843,0.1643482684236225,0.5676487398547382
358,0.47763833194198924,0.6111597233057761,0.426884699083805,0.5790293532960199,0.9937322885570697,0.8727188035687533
359,0.9538423506503698,0.7266285052109791,0.09678325922199782,0.02624725639154779,0.24373184245919022,0.3090314526279003
360,0.5603758853337413,0.9942499150581465,0.6401299267815994,0.3444248477785209,0.5906289900757425,0.6632758717726391
361,0.767310380274634,0.4202157675491379,0.001182661985511535,0.7005316383243653,0.7544470419383486,0.14484660508698866
362,0.7458245368049402,0.918379062252551,0.8078955961576016,0.9713779811490714,0.9353905914613919,0.12783825693726636
363,0.7302428614081368,0.750553668382046,0.7664530182085021,0.24987142996365908,0.3547812464271207,0.4105337045557699
364,0.7999128413484367,0.713318933701576,0.12166262996327193,0.3355565814049961,0.20162502512261737,0.15242937140021573
365,0.7502320440423429,0.18444285978775155,0.09456029251299292,0.8134239026543876,0.27690569619930383,0.710792146965415
366,0.5522125440508441,0.6224681164789733,0.36431190572707906,0.3791190527534013,0.284032076801532,0.6473862131375029
367,0.2102557125703527,0.13410571028909168,0.9416659308793518,0.6469134209825044,0.9740184356549845,0.7857673720368582
368,0.22235732962754562,0.4588083246069419,0.5169661077267385,0.769109831280465,0.49413631927042856,0.7646197733979934
369,0.9295901538300546,0.32437740278446514,0.058813254305971174,0.7945547401148662,0.9732330597809798,0.43223391326210014
370,0.7711280788025531,0.6859856432657,0.8428000032501074,0.1929362978485306,0.0346559412799452,0.7519521508138537
371,0.8704201788664133,0.4740575343645068,0.002290491392359706,0.10334032413511796,0.0772680450945844,0.3651594661052552
372,0.6801361094483039,0.22817107540567783,0.5769278424335876,0.8429885397419147,0.713924825932962,0.9315622689650129
373,0.238620916712037,0.8307854400640934,0.06269442969455641,0.7167667389701524,0.654498278916774,0.818896820807582
374,0.7530279307912203,0.698152998469695,0.05911106317829662,0.1905914083244835,0.3965985245287095,0.9407508756598911
375,0.153999930621893,0.043660248244259514,0.5150477881889864,0.4115734104078822,0.13732598612475644,0.01688963602898985
376,0.6310051435547541,0.6142148801275602,0.6237291242133183,0.5907914229141686,0.9430851057349317,0.264489135799734
377,0.363880357764526,0.2847460784159871,0.4372105872465454,0.1869236789356985,0.4105308778169584,0.9854203202177041
378,0.26755755674062875,0.4438085230902422,0.7577288652216029,0.8882930768849264,0.16032008722521085,0.7299505878918344
379,0.6998893375313953,0.20526470316456225,0.5241644987657111,0.29692797377357394,0.6380393167191282,0.7687839482501674
380,0.4724306274533653,0.1408177127003315,0.9278651093399817,0.7222432644916449,0.03745245293256194,0.0010667971799914744
381,0.7747746965030592,0.8583076482992706,0.5213164501174492,0.324046504412423,0.14255070053219598,0.393958754483986
382,0.6685627498122765,0.2518546269866515,0.4487825398917088,0.24592892794562937,0.027605131661517013,0.1779623180918336
383,0.6205182210660931,0.5504087958721219,0.5607803405515127,0.3837525100494168,0.6090235197639635,0.7411615267488123
384,0.4095894873557542,0.21736386267001317,0.12754034285415328,0.5663340302414779,0.8801825288496967,0.9319755917851493
385,0.3395045630294027,0.3204361596236168,0.08047188103855396,0.5590168199442952,0.39384327433835054,0.2429737282839396
386,0.7134687185867148,0.7060452484143402,0.31847893095618995,0.9686592173110817,0.05290123800066171,0.006183108285027772
387,0.27229951600079805,0.7628147407997594,0.3592162340892283,0.27838141919843473,0.41797799500136723,0.2583170533319177
388,0.1608589961511664,0.26672380340864976,0.9301584805234338,0.5233712533227707,0.07629999602439075,0.8590886987617202
389,0.8745759975092886,0.8905381101235508,0.320783887042004,0.12458386484256312,0.19464524462342958,0.022424951822486716
390,0.18042824215304198,0.5947194790292444,0.4159431427400958,0.2938117110263879,0.15856542879844082,0.03697964478248639
391,0.6130362667777431,0.5448362493702695,0.9851532448402593,0.7403268773561095,0.7593057738444737,0.2826179988766403
392,0.16005158083642224,0.20557896699009137,0.6639974313925113,0.4599427286772868,0.2656874065120086,0.6006600582707734
393,0.11599910603431207,0.6253585085092982,0.7536280214649758,0.31056148977763876,0.18899792992104347,0.8855348689929685
394,0.7298558973106188,0.4756010264828022,0.3877915471301313,0.29396717210453815,0.8986338895954596,0.21477240924103813
395,0.15302086420861005,0.7972828193350496,0.25963245929255263,0.14578693041608282,0.28593504107142076,0.8177407013702028
396,0.7563039136395573,0.9534119476423898,0.4955874796943094,0.4949911797040475,0.5386834950362858,0.9549840080048103
397,0.5336813107785874,0.7316851136182603,0.2921721007412821,0.7770180399514125,0.043071391053742136,0.6699048564482433
398,0.7800489549640507,0.8954946638167346,0.7695722780618833,0.05614657458771066,0.6531895155688517,0.7726301341547468
399,0.5843157795444619,0.12027763681591264,0.020885332322114203,0.626856050552781,0.4216321286185558,0.9120594223121606
400,0.7436327602486899,0.9500567673188133,0.9102564396572655,0.8967501487751942,0.5078385501903357,0.2864532429319808
401,0.630639509492783,0.8277226102790135,0.24877272280718832,0.4451557510726383,0.9007690777047747,0.6143212504269653
402,0.4856109935825079,0.6090254748852867,0.2199160445710877,0.9416467223618002,0.09228787201593736,0.8566062465642663
403,0.40175106417844075,0.7749505094365622,0.3662026565240091,0.3096953081170798,0.2945783192605135,0.2995180645292548
404,0.17410145722875536,0.9565990073748999,0.2489911577931515,0.2794905779065283,0.5456370291612272,0.23244165153374485
405,0.3807811011060537,0.23079448224094812,0.9518651038892223,0.7449283184628028,0.5062621519044702,0.49059426589948896
406,0.6763632231564061,0.9283238766037397,0.618440713675345,0.4513247646935111,0.3761175702202021,0.983840990584907
407,0.399982351843553,0.22210209723759577,0.7160093359336829,0.5524357228535783,0.12507016633850487,0.27785335272716816
408,0.981282663309987,0.02380488111562684,0.6058328782315164,0.837838826699166,0.8091278915275353,0.22570241315451411
409,0.5395806975052448,0.5018830507954004,0.6143081977008145,0.9018609628864089,0.20393360238566638,0.7272775903707004
410,0.7394562105340102,0.11850884181060917,0.28109868136923055,0.22594124606649102,0.5874673136268472,0.0842346243729617
411,0.9404353719514046,0.6034718969750064,0.10339989918202463,0.5057974585140911,0.443765471874666,0.06400056762804085
412,0.9613745167464707,0.1381650169016403,0.7717844596992335,0.9083712579964897,0.5156078946719651,0.21408612280528905
413,0.7819622855035296,0.1868683270428093,0.8709182685555915,0.8094046804162293,0.6786231219944536,0.4798751684858962
414,0.4159235987083768,0.45516089433260987,0.9036459131984496,0.7164232846754701,0.010325414830242186,0.1242483865071764
415,0.4339987826766102,0.43250381678072214,0.20932814971103486,0.14712813727033014,0.37632851993730676,0.6591268516066723
416,0.6579706307705596,0.9289535960035606,0.5883677915223872,0.6147612637417244,0.4691417704726091,0.681890193343101
417,0.9993666984178002,0.8577834070022408,0.876037001437325,0.4107434495838881,0.0022660560860998658,0.581666898572203
418,0.5559998020647646,0.57011889020935,0.7912887484012889,0.535591334586635,0.17842221129517266,0.6425432488114307
419,0.7706897686311458,0.7084488661557707,0.025907202276602925,0.8099304440136676,0.35369259149424137,0.4057651278754323
420,0.9465531984691585,0.68520976904744,0.6373398102277452,0.2958610390650005,0.29507556395768975,0.8016520711236736
421,0.015693941684697288,0.3896873609285131,0.6467808279776123,0.581641456782521,0.4586934480970487,0.09999279894998248
422,0.5315915617516805,0.8170087883975541,0.05684532319813529,0.022857590276077366,0.34338532311168257,0.9171257888270729
423,0.2335867393867609,0.37270283137840665,0.4948587926278285,0.8065901886699324,0.18742157112672764,0.34406960291664246
424,0.6602454961543415,0.8421176396130859,0.5019462598753796,0.890815243332865,0.3770352033720703,0.22103624677485811
425,0.4699991486872859,0.5877976538550848,0.47271185546079897,0.5719749438319621,0.8458304816448042,0.702907398139465
426,0.5761217193678757,0.3650524371415167,0.36696380263988826,0.8948070462163177,0.04373325381936344,0.8460516186277535
427,0.03519675392420596,0.009083309573009513,3.7738583624769007e-07,0.8907313410761944,0.7722721437612752,0.6806442693888657
428,0.21969999051587263,0.5565474194538053,0.3928632303665538,0.024341708322231148,0.8070114621275969,0.7389763202454978
429,0.2379851219782193,0.047354253634009025,0.40312164213923496,0.3688739951036637,0.6733679164670997,0.9597124796902781
430,0.11845839510091793,0.3799595772676493,0.2951528794461953,0.9080410957708412,0.9354296916894418,0.29073871886585645
431,0.1689898416330643,0.9577020586446794,0.2714413603577932,0.255360487937102,0.42704832277975147,0.040897851831548815
432,0.3973877408688816,0.16092811425198172,0.8508366121508523,0.8485052323469126,0.55754945275619,0.8146905906620111
433,0.8757774711776484,0.8513208787334897,0.7958350857163446,0.2559838791120743,0.8553739499519307,0.29694277234929434
434,0.6955045074684961,0.6404787198081909,0.5708520969878979,0.31787372175900774,0.3881451542568366,0.8298772864264174
435,0.7906269931709264,0.29053684944181724,0.28215214128760324,0.6167131323643702,0.03639787540717132,0.8729276425836354
436,0.3178279474858119,0.3059952887463522,0.6953255989160542,0.8919244400333896,0.8216107933419454,0.7893875057322003
437,0.4617394730783766,0.3638513781548567,0.3830042793680062,0.9201168083600795,0.24706036333701775,0.5142551874666318
438,0.17280397631642874,0.38963020381068725,0.2811611093697778,0.5663637092185125,0.26569520096757737,0.9236918714283273
439,0.0847945730036439,0.08195382505433324,0.05819679501763475,0.13804802689380624,0.9579750232226037,0.4110947464162823
440,0.11759149791348111,0.08257446284335934,0.13717581869751705,0.9691496618745847,0.2929507394480424,0.17253130660809968
441,0.4366652122829956,0.5898014287953685,0.6406020753401068,0.04118591782327219,0.027830504098618647,0.8100752837049084
442,0.6413566341291521,0.5236410869696165,0.527426146456927,0.804195867744178,0.47432122709017877,0.5349059494900723
443,0.1087380305045118,0.14253678570325756,0.06875743803921952,0.8405988924717688,0.21176911261231635,0.5112151798613024
444,0.5474232522360332,0.4006185307525135,0.02565968778528216,0.10643100759723578,0.49075688944895024,0.07521423102161096
445,0.10225382827122986,0.7066973538574783,0.463518133183763,0.8874436882420842,0.009647805777113994,0.9675721305160693
446,0.9496545056783465,0.8225526325161371,0.04450526630475227,0.7282742949403526,0.33715747378935246,0.6221707466032791
447,0.6167694643736584,0.5694208270048494,0.9623401490896273,0.8259038597674061,0.17113205361974593,0.9356845996060237
448,0.8496237171107842,0.8168781535429166,0.9375249438108337,0.15965629072446663,0.26206553162093926,0.6929502780084522
449,0.12255801700413083,0.008636252677291956,0.4733346888639307,0.0998356846580214,0.2711342092385972,0.21449887889679575
450,0.8713917789627166,0.2626758981159303,0.43203305817422266,0.8673537645400458,0.9162353857282843,0.0970208683952184
451,0.4058481660723784,0.41623787497358233,0.9653617084086421,0.13454263584380666,0.8167486377098702,0.6091664876689328
452,0.7630416518101031,0.22324552274691511,0.9741826956802488,0.3485816051309598,0.05997577367058382,0.7787861868526996
453,0.5294793108076897,0.7846639563945714,0.8080217129586085,0.6440566642427197,0.33007628537783584,0.24371048190170108
454,0.06263403395182177,0.7980614473990586,0.5812183356479208,0.507825132410813,0.053461784033329685,0.823941888274269
455,0.8278801009888173,0.3288751954758583,0.8662913070731056,0.5554901816463439,0.6955855365246274,0.39744230438083716
456,0.13887579110895532,0.5652903697873741,0.9285440279463232,0.006700390604583717,0.6554369578290183,0.7107885893856912
457,0.2017973413282299,0.5954984559091752,0.8131143570186571,0.19927539524657756,0.9400054609403542,0.7395684501558674
458,0.05208927421640963,0.09859931611518291,0.6597585390955382,0.4043567186363284,0.14578095236674282,0.43039241760771385
459,0.7911791990298227,0.9401434739706,0.6785057745571801,0.8928249926923641,0.9121983935163597,0.6540922581624904
460,0.7178983712711937,0.4489648439842764,0.5934673151083408,0.8414851913018596,0.5174661391689351,0.1999733604032411
461,0.12054168212956928,0.5136810168768244,0.20233370924820215,0.35617715757803525,0.7958087010668226,0.8209669170848203
462,0.6740514433064696,0.2924070194821978,0.8529149341951244,0.6247195842054388,0.7216172438646224,0.7433345621983012
463,0.9929600869440389,0.08582690844518004,0.4783181655270261,0.6235217551662608,0.23207772748577415,0.1491947646386339
464,0.6603415928337386,0.45149874926543565,0.42391855074888074,0.33224127461445274,0.7214172186421592,0.990735101272181
465,0.7923076574122616,0.7328891469889575,0.13616561891235213,0.030087327787154172,0.17383149482558924,0.5311532707374204
466,0.9499792886985544,0.7228982139606579,0.4469310989979913,0.7082958483049794,0.7391664070564786,0.146672030999901
467,0.9281323130706259,0.509148752655067,0.8315551780168038,0.10409300957214673,0.9593396067413015,0.20238903403142372
468,0.8933905305871157,0.829914943000987,0.869914793792861,0.49660581774219303,0.4399476026543947,0.18935222013405906
469,0.7861720287579672,0.6458941371799657,0.8087694474277685,0.9184141295894311,0.634635487946561,0.7228543976908796
470,0.13792497008494808,0.8592762957767672,0.08232749678408147,0.3205213664904005,0.6052215258399517,0.3524937824155462
471,0.7233288379091962,0.9051638602417771,0.2949775168487113,0.15968320262753388,0.5318185187748528,0.17883979009718742
472,0.8969798893932409,0.735732905165803,0.07911929331794876,0.972076083471176,0.18223400205403395,0.6348566740725632
473,0.680322824670606,0.1470347554335506,0.7468228780115423,0.7141351219250075,0.5170139613187007,0.3039372056657643
474,0.17097944412698618,0.18996947829583444,0.6491393148247833,0.6711276715117028,0.8485930215187045,0.8841558842573138
475,0.604446964644184,0.6890889535559244,0.5871769320216662,0.8248572166470051,0.6421164924194886,0.7345550106060079
476,0.38690345512362867,0.11628442123327509,0.34220506957142105,0.6955877244889925,0.8807703212393936,0.6427559802933883
477,0.9263769098794892,0.031090485222891262,0.5245429641575167,0.46954944900653883,0.24898544047816917,0.3429051328864451
478,0.25130848525134086,0.7418160993956341,0.28472713875827527,0.8508281741787619,0.4900558463902769,0.9028936810285523
479,0.15935674154970547,0.6627882860892133,0.4386079560386621,0.06495456660571297,0.06676938627321172,0.9348048637490446
480,0.3085654135129521,0.6010479687075047,0.23774536708622396,0.1323969404464732,0.2189526075549285,0.5384509043784829
481,0.16620743740927157,0.055661528719545106,0.17516339738146924,0.9338694653518658,0.7987037665604034,0.8787473699530404
482,0.09482885515853046,0.31338665064559645,0.19086894482766648,0.31762054019854036,0.8831454971614643,0.40488800823017745
483,0.3866224382774224,0.5836837084261953,0.4654261917369922,0.9276856596978152,0.18572564484659704,0.0220102061344859
484,0.5812207976509042,0.20557498900012894,0.5916711309154833,0.9958514728614601,0.2443087186656333,0.9574229619069943
485,0.9445055946255507,0.9573327473985298,0.3779474008596343,0.9989812018890897,0.4130133157916275,0.32780282218323287
486,0.9567954612185487,0.8741757568415878,0.7980204608270262,0.34172250674801596,0.41429719720554936,0.7555744969209631
487,0.5741864469107948,0.372703486528115,0.07424444868036018,0.5365337591667289,0.7541917282224561,0.9922171909540588
488,0.5083977930154723,0.540634800621012,0.9967419210747757,0.679463516659063,0.5160338337826265,0.3418317273012488
489,0.2519161843930644,0.6265611109392334,0.20200120232105934,0.560346240607518,0.423859035148312,0.49943480340774715
490,0.06103289600199291,0.7906414579327936,0.581818561878021,0.9526482730211479,0.6322329463798168,0.5531184013469054
491,0.8174133429964179,0.6072721419734074,0.4162653081709713,0.4006317750068079,0.1753139350810804,0.8938656967852366
492,0.08675607450731126,0.01496032549573767,0.9565877362260945,0.5930191077788047,0.98516572534332,0.47976052714940076
493,0.245379277637913,0.4971323479110801,0.6108081224068908,0.2927286740997752,0.09316544127855264,0.6462566303500362
494,0.06168920051838234,0.9273342485803138,0.9540052680687128,0.3166915516887596,0.3279427963276246,0.7957058205070847
495,0.3361378080652683,0.810075721830011,0.7561850672690755,0.7415863204718377,0.5217281569270549,0.3773414444542236
496,0.1724045718732169,0.6571432983920237,0.5193592167784195,0.9413115226681064,0.3457580043992322,0.20556401909669242
497,0.8227293033273541,0.44305461272488855,0.7533848139289411,0.25781970636842033,0.09456155006864964,0.23054391964033205
498,0.6798801081647896,0.8483378309665542,0.5885974275194804,0.5240878408399019,0.4678724697278306,0.08573700018426123
