domain,sys_idx,process_regime,recursive_continuity,reconstruction_ability,org_memory,transition_continuity,transition_smoothness,closure_persistence,adaptive_continuity,recovery_identity,trajectory_coherence,recursive_identity_score,z_recursive_identity_score,z_recursive_continuity,z_org_memory,z_reconstruction_ability,z_trajectory_coherence,z_closure_persistence,self_composite,self_type
coupled_map_lattice,433,CG,0.9667,0.98,0.6595,0.143201,0.9986,0.6595,0.3416,0.9566,0.02,0.7497,0.8545486840260651,0.2934172574681813,0.5858776589335584,0.7152104566879939,-0.6385701187197206,0.5858776589335584,0.39939359955493936,strong_self
coupled_map_lattice,463,CG,0.8333,0.52,0.175,0.054346,0.9997,0.175,0.099,0.4774,0.02,0.415,-0.9980096281690513,-0.4334762772888504,-1.1216865405983758,-0.3275028385469853,-0.6385701187197206,-1.1216865405983758,-0.7734886573202265,weak_self
coupled_map_lattice,469,CG,0.9667,1.0,0.5309,0.159929,0.9987,0.5309,1.3783,0.9384,0.02,0.7198,0.6890527368057662,0.2934172574681813,0.13264183631269844,0.7605458173503843,-0.6385701187197206,0.13264183631269844,0.22828822758833467,strong_self
coupled_map_lattice,473,CG,0.8,0.94,0.5547,0.129284,0.9989,0.5547,0.2803,0.918,0.04,0.6774,0.45436952068066044,-0.6149272121270001,0.21652218295637216,0.6245397353632129,-0.5644884110995305,0.21652218295637216,0.05542299978834786,intermediate
coupled_map_lattice,477,CG,1.0,0.58,0.215,0.05653,0.9998,0.215,0.1685,0.5412,0.02,0.4829,-0.6221843834781388,0.4748681923063309,-0.9807111680879994,-0.1914967565598142,-0.6385701187197206,-0.9807111680879994,-0.48980090043789026,weak_self
coupled_map_lattice,497,CG,1.0,1.0,0.7961,0.170784,0.9999,0.7961,0.1548,0.9684,0.04,0.8003,1.1346187485527244,0.4748681923063309,1.0673085560564939,0.7605458173503843,-0.5644884110995305,1.0673085560564939,0.6566935765371494,strong_self
coupled_map_lattice,499,CG,0.8667,0.775,0.41,0.101177,0.9977,0.41,0.9521,0.746,0.04,0.5875,-0.04322531728271244,-0.2514804447484842,-0.2934562270999145,0.25052300989849235,-0.5644884110995305,-0.2934562270999145,-0.1992639362386773,intermediate
gray_scott,3,CG,1.0,0.0,0.9999,0.217174,0.9988,0.9999,0.0,0.0,0.06,0.459,-0.7544704416241299,0.4748681923063309,1.7855780789968616,-1.5062222157691358,-0.4904067034793406,1.7855780789968616,0.2158208315712413,strong_self
gray_scott,4,CG,0.8,1.0,0.7494,0.113265,0.9992,0.7494,0.8195,0.979,0.04,0.7502,0.8573161747822571,-0.6149272121270001,0.9027198086506292,0.7605458173503843,-0.5644884110995305,0.9027198086506292,0.3739809977012282,strong_self
gray_scott,7,CG,0.6,1.0,0.6493,0.106849,0.9997,0.6493,1.0338,0.984,0.06,0.6889,0.5180218080730827,-1.7047226165603315,0.5499289389434124,0.7605458173503843,-0.4904067034793406,0.5499289389434124,0.030549363878436625,intermediate
gray_scott,12,CG,0.9,1.0,0.8486,0.054507,0.9993,0.8486,0.643,0.9837,0.06,0.7987,1.1257627781329087,-0.07002950991033456,1.2523387324763628,0.7605458173503843,-0.4904067034793406,1.2523387324763628,0.638424974507724,strong_self
gray_scott,13,CG,1.0,1.0,0.9603,0.153231,0.9994,0.9603,0.4342,0.9722,0.04,0.8419,1.3648739794679223,0.4748681923063309,1.646012460211589,0.7605458173503843,-0.5644884110995305,1.646012460211589,0.8879707497413808,strong_self
gray_scott,15,CG,1.0,0.0,0.9998,0.220535,0.9988,0.9998,0.0,0.0,0.08,0.4619,-0.7384189952382149,0.4748681923063309,1.7852256405655857,-1.5062222157691358,-0.41632499585915067,1.7852256405655857,0.2307255444285002,strong_self
gray_scott,16,CG,0.5333,1.0,0.7,0.079906,0.9996,0.7,0.797,0.988,0.12,0.6979,0.567836641684544,-2.0681693839388475,0.7286152236003144,0.7605458173503843,-0.26816158061877077,0.7286152236003144,0.07488032361298978,intermediate
gray_scott,17,CG,0.8333,1.0,0.8,0.091052,0.9994,0.8,1.23,0.9883,0.1,0.7799,1.0217051257000793,-0.4334762772888504,1.0810536548762557,0.7605458173503843,-0.3422432882389607,1.0810536548762557,0.528106447879194,strong_self
gray_scott,19,CG,1.0,1.0,0.9499,0.124472,0.9999,0.9499,0.586,0.9404,0.02,0.8315,1.307310171739123,0.4748681923063309,1.609358863358891,0.7605458173503843,-0.6385701187197206,1.609358863358891,0.8538119648989833,strong_self
gray_scott,20,CG,1.0,1.0,0.9597,0.188017,0.9994,0.9597,0.7383,0.9538,0.06,0.842,1.3654274776191608,0.4748681923063309,1.6438978296239333,0.7605458173503843,-0.4904067034793406,1.6438978296239333,0.8997050738407336,strong_self
gray_scott,21,CG,1.0,0.9,0.9999,0.055563,0.9989,0.9999,0.4585,0.7992,0.02,0.7979,1.1213347929230015,0.4748681923063309,1.7855780789968616,0.5338690140384323,-0.6385701187197206,1.7855780789968616,0.8437763397569613,strong_self
gray_scott,26,CG,0.8667,1.0,0.7484,0.092277,0.9993,0.7484,0.7357,0.9877,0.08,0.7706,0.9702297976349022,-0.2514804447484842,0.8991954243378698,0.7605458173503843,-0.41632499585915067,0.8991954243378698,0.47689350384223195,strong_self
gray_scott,29,CG,1.0,1.0,1.0,0.132045,0.9998,1.0,0.1069,0.9598,0.02,0.847,1.3931023851810835,0.4748681923063309,1.7859305174281375,0.7605458173503843,-0.6385701187197206,1.7859305174281375,0.9269678851623921,strong_self
gray_scott,30,CG,1.0,0.98,0.5057,0.177065,0.9999,0.5057,0.5664,0.6998,0.02,0.6794,0.4654394837054296,0.4748681923063309,0.04382735163116129,0.7152104566879939,-0.6385701187197206,0.04382735163116129,0.1841004528737261,strong_self
gray_scott,32,CG,0.5,1.0,0.65,0.074755,0.9996,0.65,0.7535,0.988,0.08,0.6727,0.4283551075724527,-2.249620318776997,0.5523960079623441,0.7605458173503843,-0.41632499585915067,0.5523960079623441,-0.062042062298103696,intermediate
gray_scott,34,CG,1.0,0.96,0.7372,0.187881,0.9994,0.7372,0.6735,0.8636,0.02,0.7568,0.8938470527639956,0.4748681923063309,0.8597223200349644,0.6698750960256035,-0.6385701187197206,0.8597223200349644,0.5199108104076897,strong_self
gray_scott,37,CG,1.0,1.0,0.9965,0.116939,0.9998,0.9965,0.0846,0.9062,0.02,0.8381,1.3438410497208608,0.4748681923063309,1.7735951723334797,0.7605458173503843,-0.6385701187197206,1.7735951723334797,0.9146458808874692,strong_self
gray_scott,40,CG,0.5,1.0,0.65,0.074167,0.9996,0.65,0.6984,0.987,0.08,0.6725,0.4272481112699759,-2.249620318776997,0.5523960079623441,0.7605458173503843,-0.41632499585915067,0.5523960079623441,-0.06222656168184987,intermediate
gray_scott,41,CG,0.9,1.0,0.5319,0.051936,0.9992,0.5319,1.0737,0.977,0.06,0.7185,0.6818572608396665,-0.07002950991033456,0.13616622062545783,0.7605458173503843,-0.4904067034793406,0.13616622062545783,0.19238321767521518,strong_self
gray_scott,42,CG,0.8333,1.0,0.7999,0.146264,0.9994,0.7999,0.8407,0.9763,0.14,0.7841,1.0449520480520944,-0.4334762772888504,1.0807012164449799,0.7605458173503843,-0.19407987299858076,1.0807012164449799,0.5565573580008345,strong_self
gray_scott,45,CG,0.9333,1.0,0.8495,0.107853,0.9991,0.8495,1.1373,0.9738,0.04,0.8011,1.1390467337626322,0.11142142492781507,1.2555106783578465,0.7605458173503843,-0.5644884110995305,1.2555106783578465,0.659591153609499,strong_self
gray_scott,47,CG,1.0,1.0,0.639,0.173686,0.9999,0.639,0.3417,0.9712,0.04,0.7614,0.9193079677209642,0.4748681923063309,0.5136277805219905,0.7605458173503843,-0.5644884110995305,0.5136277805219905,0.43624818788702174,strong_self
gray_scott,51,CG,0.7,1.0,0.6,0.086753,0.9996,0.6,1.1354,0.9816,0.06,0.6962,0.5584271731134905,-1.159824914343666,0.37617679232437345,0.7605458173503843,-0.4904067034793406,0.37617679232437345,0.0701824928816025,intermediate
gray_scott,54,CG,1.0,1.0,0.9995,0.133419,0.9994,0.9995,0.0464,0.96,0.02,0.8469,1.3925488870298453,0.4748681923063309,1.784168325271758,0.7605458173503843,-0.6385701187197206,1.784168325271758,0.9262882380850593,strong_self
gray_scott,65,CG,1.0,1.0,0.9999,0.21257,0.9989,0.9999,1.4321,0.983,0.08,0.8594,1.4617361559346527,0.4748681923063309,1.7855780789968616,0.7605458173503843,-0.41632499585915067,1.7855780789968616,0.9753302212876567,strong_self
gray_scott,69,CG,1.0,1.0,0.6573,0.163163,0.9999,0.6573,0.2699,0.9666,0.02,0.7623,0.9242894510821105,0.4748681923063309,0.5781240134454877,0.7605458173503843,-0.6385701187197206,0.5781240134454877,0.44623022815168006,strong_self
gray_scott,71,CG,1.0,1.0,1.0,0.132745,0.9998,1.0,0.1047,0.9256,0.02,0.8418,1.364320481316684,0.4748681923063309,1.7859305174281375,0.7605458173503843,-0.6385701187197206,1.7859305174281375,0.9221709011849922,strong_self
gray_scott,73,CG,1.0,0.78,1.0,0.204847,0.9993,1.0,0.4994,0.6166,0.02,0.7405,0.8036268541121272,0.4748681923063309,1.7859305174281375,0.26185685006408993,-0.6385701187197206,1.7859305174281375,0.7456071354365171,strong_self
gray_scott,75,CG,1.0,0.94,0.7793,0.118098,0.9995,0.7793,0.3817,0.8744,0.02,0.764,0.9336989196531644,0.4748681923063309,1.0080988996021356,0.6245397353632129,-0.6385701187197206,1.0080988996021356,0.5684557546345431,strong_self
gray_scott,77,CG,1.0,0.72,0.9494,0.113393,0.9999,0.9494,0.4482,0.6264,0.02,0.7143,0.6586103384876514,0.4748681923063309,1.6075966712025114,0.1258507680769186,-0.6385701187197206,1.6075966712025114,0.6393254204260339,strong_self
gray_scott,81,CG,0.7333,0.98,0.8499,0.108555,0.9991,0.8499,0.9543,0.937,0.06,0.7537,0.8766886100756034,-0.9783739795055165,1.2569204320829501,0.7152104566879939,-0.4904067034793406,1.2569204320829501,0.43949320799077335,strong_self
gray_scott,86,CG,0.8333,1.0,0.7901,0.099592,0.9992,0.7901,0.9578,0.981,0.08,0.7733,0.9851742477183407,-0.4334762772888504,1.0461622501799375,0.7605458173503843,-0.41632499585915067,1.0461622501799375,0.4980405487134332,strong_self
gray_scott,90,CG,0.9333,0.98,0.8441,0.109904,0.9993,0.8441,0.6754,0.9542,0.04,0.7918,1.087571405697455,0.11142142492781507,1.2364790030689454,0.7152104566879939,-0.5644884110995305,1.2364790030689454,0.6371121470586041,strong_self
gray_scott,92,CG,1.0,1.0,1.0,0.132522,0.9997,1.0,0.0876,0.964,0.02,0.8476,1.3964233740885146,0.4748681923063309,1.7859305174281375,0.7605458173503843,-0.6385701187197206,1.7859305174281375,0.9275213833136307,strong_self
gray_scott,94,CG,1.0,0.98,0.9988,0.144307,0.9998,0.9988,0.0903,0.8962,0.02,0.8321,1.3106311606465533,0.4748681923063309,1.7817012562528263,0.7152104566879939,-0.6385701187197206,1.7817012562528263,0.9042570339044683,strong_self
gray_scott,95,CG,1.0,0.6,0.9454,0.119051,0.9994,0.9454,0.1232,0.429,0.02,0.6537,0.32319045883714576,0.4748681923063309,1.5934991339514737,-0.14616139589742377,-0.6385701187197206,1.5934991339514737,0.5333875674048799,strong_self
gray_scott,96,CG,0.7,1.0,0.6,0.072021,0.9997,0.6,0.4721,0.988,0.08,0.7002,0.5805670991630288,-1.159824914343666,0.37617679232437345,0.7605458173503843,-0.41632499585915067,0.37617679232437345,0.08621943182655721,intermediate
gray_scott,97,CG,1.0,1.0,0.4792,0.151152,0.9999,0.4792,0.133,0.9694,0.02,0.7182,0.6801967663859506,0.4748681923063309,-0.04956883265696316,0.7605458173503843,-0.6385701187197206,-0.04956883265696316,0.19631716533483645,strong_self
gray_scott,99,CG,1.0,0.0,1.0,0.221745,0.999,1.0,0.0,0.0,0.06,0.459,-0.7544704416241299,0.4748681923063309,1.7859305174281375,-1.5062222157691358,-0.4904067034793406,1.7859305174281375,0.21593831104833325,strong_self
gray_scott,101,CG,0.7333,1.0,0.8498,0.097469,0.9993,0.8498,0.5806,0.989,0.04,0.7635,0.9309314288969718,-0.9783739795055165,1.256567993651674,0.7605458173503843,-0.5644884110995305,1.256567993651674,0.4436251404909428,strong_self
gray_scott,104,CG,0.9667,1.0,0.8621,0.176048,0.9998,0.8621,0.6787,0.9706,0.04,0.8105,1.1910755599790468,0.2934172574681813,1.299917920698615,0.7605458173503843,-0.5644884110995305,1.299917920698615,0.7133976775158852,strong_self
gray_scott,106,CG,0.9333,0.72,0.9,0.137428,0.9995,0.9,0.6452,0.5676,0.04,0.6828,0.4842584208475369,0.11142142492781507,1.4334920861521967,0.1258507680769186,-0.5644884110995305,1.4334920861521967,0.5040043958428556,strong_self
gray_scott,110,CG,0.6667,1.0,0.75,0.089256,0.9996,0.75,1.3641,0.989,0.12,0.7372,0.7853614151212576,-1.3412758491818157,0.904834439238285,0.7605458173503843,-0.26816158061877077,0.904834439238285,0.29102311352460425,strong_self
gray_scott,113,CG,0.5,1.0,0.65,0.118172,0.9997,0.65,0.6547,0.987,0.06,0.6695,0.4106431667328222,-2.249620318776997,0.5523960079623441,0.7605458173503843,-0.4904067034793406,0.5523960079623441,-0.07734100370807385,intermediate
gray_scott,114,CG,0.6667,1.0,0.8,0.094835,0.9995,0.8,1.4743,0.9507,0.1,0.7409,0.8058408467170808,-1.3412758491818157,1.0810536548762557,0.7605458173503843,-0.3422432882389607,1.0810536548762557,0.34082913939986664,strong_self
gray_scott,115,CG,1.0,0.98,0.9993,0.185214,0.9985,0.9993,0.7208,0.9126,0.04,0.8377,1.3416270571159072,0.4748681923063309,1.7834634484092058,0.7152104566879939,-0.5644884110995305,1.7834634484092058,0.9223573653048524,strong_self
gray_scott,116,CG,1.0,0.98,0.9967,0.191418,0.9998,0.9967,1.2103,0.8948,0.02,0.8314,1.3067566735878846,0.4748681923063309,1.7743000491960315,0.7152104566879939,-0.6385701187197206,1.7743000491960315,0.9011442170424253,strong_self
gray_scott,120,CG,0.8667,1.0,0.6385,0.171226,0.9997,0.6385,0.7324,0.964,0.02,0.7306,0.7488305371395197,-0.2514804447484842,0.5118655883656107,0.7605458173503843,-0.6385701187197206,0.5118655883656107,0.27384282795882015,strong_self
gray_scott,124,CG,1.0,0.98,0.9999,0.181126,0.9984,0.9999,0.8341,0.911,0.04,0.8376,1.341073558964669,0.4748681923063309,1.7855780789968616,0.7152104566879939,-0.5644884110995305,1.7855780789968616,0.9229699924755311,strong_self
gray_scott,126,CG,0.9667,0.0,1.0,0.26736,0.999,1.0,0.0,0.0,0.12,0.4613,-0.7417399841456456,0.2934172574681813,1.7859305174281375,-1.5062222157691358,-0.26816158061877077,1.7859305174281375,0.224859085298484,strong_self
gray_scott,127,CG,0.5,1.0,0.7,0.055041,0.9997,0.7,0.6904,0.9875,0.08,0.6851,0.49698887832602184,-2.249620318776997,0.7286152236003144,0.7605458173503843,-0.41632499585915067,0.7286152236003144,0.008136638040147914,intermediate
gray_scott,128,CG,1.0,1.0,0.4436,0.142469,0.9999,0.4436,0.2662,0.9706,0.02,0.7095,0.6320424272282053,0.4748681923063309,-0.1750369141911982,0.7605458173503843,-0.6385701187197206,-0.1750369141911982,0.14646874829713388,intermediate
gray_scott,130,CG,1.0,1.0,0.6952,0.154079,0.9999,0.6952,0.2316,0.9756,0.04,0.7761,1.0006721959530176,0.4748681923063309,0.7116981788990695,0.7605458173503843,-0.5644884110995305,0.7116981788990695,0.5158323587180569,strong_self
gray_scott,132,CG,1.0,0.0,1.0,0.230985,0.9991,1.0,0.0,0.0,0.1,0.465,-0.7212605525498225,0.4748681923063309,1.7859305174281375,-1.5062222157691358,-0.3422432882389607,1.7859305174281375,0.24616719510078114,strong_self
gray_scott,135,CG,0.6667,1.0,0.6,0.072877,0.9996,0.6,0.5567,0.9842,0.04,0.687,0.5075053431995526,-1.3412758491818157,0.37617679232437345,0.7605458173503843,-0.5644884110995305,0.37617679232437345,0.01910674748622293,intermediate
gray_scott,137,CG,1.0,0.8,1.0,0.052765,0.9988,1.0,0.2855,0.6478,0.02,0.7502,0.8573161747822571,0.4748681923063309,1.7859305174281375,0.3071922107264804,-0.6385701187197206,1.7859305174281375,0.7621112489919372,strong_self
gray_scott,140,CG,0.9667,1.0,0.6239,0.157766,0.9998,0.6239,0.2551,0.9622,0.02,0.7466,0.837390241337673,0.2934172574681813,0.4604095773993235,0.7605458173503843,-0.6385701187197206,0.4604095773993235,0.3622670587058608,strong_self
gray_scott,141,CG,0.9667,0.86,0.9,0.10632,0.9996,0.9,0.7706,0.7304,0.02,0.7459,0.8335157542790036,0.2934172574681813,1.4334920861521967,0.44319829271365146,-0.6385701187197206,1.4334920861521967,0.6330908930075848,strong_self
gray_scott,145,CG,1.0,0.0,1.0,0.228127,0.9985,1.0,0.0,0.0,0.1,0.465,-0.7212605525498225,0.4748681923063309,1.7859305174281375,-1.5062222157691358,-0.3422432882389607,1.7859305174281375,0.24616719510078114,strong_self
gray_scott,146,CG,0.4667,1.0,0.5366,0.069931,0.9994,0.5366,0.9672,0.9798,0.02,0.6275,0.17817394321267,-2.431071253615147,0.1527308268954268,0.7605458173503843,-0.6385701187197206,0.1527308268954268,-0.30424332633015994,weak_self
gray_scott,149,CG,1.0,1.0,0.9696,0.051095,0.9998,0.9696,0.005,0.958,0.02,0.8391,1.3493760312332455,0.4748681923063309,1.6787892343202515,0.7605458173503843,-0.6385701187197206,1.6787892343202515,0.883966398468457,strong_self
gray_scott,154,CG,1.0,0.96,0.5719,0.186154,0.9994,0.5719,0.5134,0.8624,0.02,0.7153,0.6641453200000359,0.4748681923063309,0.277141593135834,0.6698750960256035,-0.6385701187197206,0.277141593135834,0.2874336126473196,strong_self
gray_scott,160,CG,1.0,1.0,0.4748,0.153711,0.9999,0.4748,0.1085,0.9738,0.02,0.7178,0.677982773780997,0.4748681923063309,-0.06507612363310461,0.7605458173503843,-0.6385701187197206,-0.06507612363310461,0.19077906957529708,strong_self
gray_scott,167,CG,1.0,0.9,0.9998,0.154029,0.9988,0.9998,0.3909,0.7646,0.04,0.7956,1.1086043354445165,0.4748681923063309,1.7852256405655857,0.5338690140384323,-0.5644884110995305,1.7852256405655857,0.8538840686368201,strong_self
gray_scott,169,CG,0.7667,1.0,0.65,0.106655,0.9995,0.65,0.8889,0.9865,0.12,0.7318,0.7554725149543812,-0.7963781469651496,0.5523960079623441,0.7605458173503843,-0.26816158061877077,0.5523960079623441,0.25937843677425554,strong_self
gray_scott,170,CG,1.0,1.0,0.9832,0.054381,0.9994,0.9832,0.2612,0.9688,0.02,0.8441,1.3770509387951684,0.4748681923063309,1.7267208609737792,0.7605458173503843,-0.6385701187197206,1.7267208609737792,0.9045560919466201,strong_self
gray_scott,171,CG,0.9667,1.0,0.4489,0.140712,0.9998,0.4489,0.1025,0.9718,0.02,0.7043,0.6032605233638056,0.2934172574681813,-0.15635767733357325,0.7605458173503843,-0.6385701187197206,-0.15635767733357325,0.11765635413258402,intermediate
gray_scott,172,CG,0.6333,1.0,0.75,0.087826,0.9996,0.75,1.402,0.973,0.08,0.7221,0.7017831942842506,-1.523271681722182,0.904834439238285,0.7605458173503843,-0.41632499585915067,0.904834439238285,0.2220668687549787,strong_self
gray_scott,178,CG,0.8,1.0,0.8,0.088852,0.9995,0.8,0.3361,0.9885,0.06,0.7673,0.9519643586440333,-0.6149272121270001,1.0810536548762557,0.7605458173503843,-0.4904067034793406,1.0810536548762557,0.461547261690098,strong_self
gray_scott,182,CG,0.5,1.0,0.65,0.054181,0.9995,0.65,0.7165,0.9893,0.06,0.6699,0.4128571593377764,-2.249620318776997,0.5523960079623441,0.7605458173503843,-0.4904067034793406,0.5523960079623441,-0.07697200494058144,intermediate
gray_scott,184,CG,1.0,0.9,1.0,0.216915,0.9991,1.0,1.1694,0.489,0.06,0.7573,0.8966145435201875,0.4748681923063309,1.7859305174281375,0.5338690140384323,-0.4904067034793406,1.7859305174281375,0.8311343468736475,strong_self
gray_scott,188,CG,1.0,1.0,0.5334,0.149955,0.9999,0.5334,0.2788,0.9662,0.02,0.7313,0.7527050241981885,0.4748681923063309,0.14145279709459677,0.7605458173503843,-0.6385701187197206,0.14145279709459677,0.2720757515540628,strong_self
gray_scott,190,CG,0.6333,1.0,0.6,0.067789,0.9996,0.6,0.6198,0.9848,0.06,0.6834,0.4875794097549679,-1.523271681722182,0.37617679232437345,0.7605458173503843,-0.4904067034793406,0.37617679232437345,-0.0021999289079039177,intermediate
gray_scott,191,CG,0.8333,1.0,0.749,0.077232,0.9991,0.749,0.7323,0.9787,0.06,0.7597,0.9098984991499109,-0.4334762772888504,0.9013100549255256,0.7605458173503843,-0.4904067034793406,0.9013100549255256,0.4248635742638592,strong_self
gray_scott,193,CG,0.6333,1.0,0.6,0.06909,0.9996,0.6,0.5907,0.985,0.06,0.6834,0.4875794097549679,-1.523271681722182,0.37617679232437345,0.7605458173503843,-0.4904067034793406,0.37617679232437345,-0.0021999289079039177,intermediate
gray_scott,197,CG,1.0,1.0,0.5056,0.14938,0.9999,0.5056,0.2385,0.968,0.04,0.7276,0.7322255926023661,0.4748681923063309,0.04347491319988539,0.7605458173503843,-0.5644884110995305,0.04347491319988539,0.2483501695932203,strong_self
gray_scott,200,CG,1.0,1.0,0.9842,0.051699,0.9996,0.9842,0.1096,0.9542,0.02,0.8422,1.3665344739216376,0.4748681923063309,1.7302452452865387,0.7605458173503843,-0.6385701187197206,1.7302452452865387,0.9039781425719515,strong_self
gray_scott,201,CG,1.0,1.0,1.0,0.146006,0.9991,1.0,0.1531,0.916,0.02,0.8404,1.3565715071993458,0.4748681923063309,1.7859305174281375,0.7605458173503843,-0.6385701187197206,1.7859305174281375,0.9208794054987691,strong_self
gray_scott,205,CG,1.0,1.0,0.866,0.194388,0.9995,0.866,1.0003,0.9404,0.04,0.8136,1.208234002667439,0.4748681923063309,1.3136630195183765,0.7605458173503843,-0.5644884110995305,1.3136630195183765,0.7510809400435629,strong_self
gray_scott,209,CG,1.0,1.0,0.4755,0.142871,0.9999,0.4755,0.0787,0.972,0.04,0.7207,0.6940342201669124,0.4748681923063309,-0.0626090546141731,0.7605458173503843,-0.5644884110995305,-0.0626090546141731,0.2066236182492918,strong_self
gray_scott,210,CG,0.9667,0.8,1.0,0.220999,0.9991,1.0,0.8879,0.677,0.08,0.7569,0.894400550915234,0.2934172574681813,1.7859305174281375,0.3071922107264804,-0.41632499585915067,1.7859305174281375,0.7750910096845033,strong_self
gray_scott,211,CG,1.0,1.0,0.8804,0.189907,0.9994,0.8804,1.0272,0.9448,0.04,0.8178,1.231480925019454,0.4748681923063309,1.364414153622112,0.7605458173503843,-0.5644884110995305,1.364414153622112,0.771872471803477,strong_self
gray_scott,216,CG,0.9667,0.0,1.0,0.227671,0.999,1.0,0.0,0.0,0.06,0.4523,-0.7915548177571068,0.2934172574681813,1.7859305174281375,-1.5062222157691358,-0.4904067034793406,1.7859305174281375,0.17951575921981214,strong_self
gray_scott,219,CG,1.0,0.94,0.9998,0.102662,0.9997,0.9998,0.0536,0.8866,0.02,0.8209,1.2486393677078462,0.4748681923063309,1.7852256405655857,0.6245397353632129,-0.6385701187197206,1.7852256405655857,0.8799880762981402,strong_self
gray_scott,220,CG,1.0,0.78,1.0,0.131612,0.9999,1.0,0.1058,0.4706,0.02,0.7186,0.6824107589909049,0.4748681923063309,1.7859305174281375,0.26185685006408993,-0.6385701187197206,1.7859305174281375,0.7254044529163134,strong_self
gray_scott,221,CG,0.9667,0.6667,1.0,0.250357,0.999,1.0,1.2335,0.4544,0.1,0.6932,0.5418222285763369,0.2934172574681813,1.7859305174281375,0.005032031911648172,-0.3422432882389607,1.7859305174281375,0.6783148774289135,strong_self
gray_scott,222,CG,0.7667,1.0,0.7495,0.084457,0.9995,0.7495,0.8681,0.989,0.16,0.7631,0.9287174362920182,-0.7963781469651496,0.9030722470819055,0.7605458173503843,-0.11999816537839086,0.9030722470819055,0.42983857257711217,strong_self
gray_scott,227,CG,0.9667,0.76,0.9,0.113619,0.9996,0.9,0.446,0.6092,0.04,0.7057,0.6110094974811437,0.2934172574681813,1.4334920861521967,0.21652148940169952,-0.5644884110995305,1.4334920861521967,0.5705740009259812,strong_self
gray_scott,229,CG,1.0,1.0,0.9833,0.051404,0.9991,0.9833,0.2453,0.9602,0.02,0.8429,1.370408960980307,0.4748681923063309,1.7270732994050553,0.7605458173503843,-0.6385701187197206,1.7270732994050553,0.9035665751212353,strong_self
gray_scott,231,CG,1.0,0.92,0.9499,0.052007,0.9989,0.9499,0.6311,0.836,0.04,0.7989,1.1268697744353862,0.4748681923063309,1.609358863358891,0.5792043747008228,-0.5644884110995305,1.609358863358891,0.8058619428434651,strong_self
gray_scott,233,CG,0.7667,1.0,0.7926,0.083522,0.9993,0.7926,1.1065,0.982,0.1,0.7638,0.9325919233506876,-0.7963781469651496,1.0549732109618357,0.7605458173503843,-0.3422432882389607,1.0549732109618357,0.4440771212367722,strong_self
gray_scott,234,CG,1.0,0.66,1.0,0.121482,0.999,1.0,0.3929,0.3724,0.04,0.6769,0.45160202992446785,0.4748681923063309,1.7859305174281375,-0.01015531391025245,-0.5644884110995305,1.7859305174281375,0.6539479220128818,strong_self
gray_scott,236,CG,0.5333,1.0,0.55,0.068562,0.9996,0.55,0.2581,0.9814,0.04,0.6474,0.2883200753091231,-2.0681693839388475,0.19995757668640318,0.7605458173503843,-0.5644884110995305,0.19995757668640318,-0.1973127915010107,intermediate
gray_scott,238,CG,0.9,1.0,0.7996,0.097875,0.999,0.7996,0.5746,0.988,0.1,0.7931,1.0947668816635554,-0.07002950991033456,1.0796439011511516,0.7605458173503843,-0.3422432882389607,1.0796439011511516,0.6003879505278246,strong_self
gray_scott,240,CG,0.5,1.0,0.5958,0.083919,0.9994,0.5958,0.8207,0.981,0.06,0.6551,0.3309394329544846,-2.249620318776997,0.361374378210784,0.7605458173503843,-0.4904067034793406,0.361374378210784,-0.1542988359216501,intermediate
gray_scott,242,CG,0.8333,1.0,0.8497,0.085067,0.9994,0.8497,0.3371,0.985,0.06,0.7858,1.0543615166231484,-0.4334762772888504,1.2562155552203982,0.7605458173503843,-0.4904067034793406,1.2562155552203982,0.5672425772743563,strong_self
gray_scott,246,CG,1.0,1.0,0.9991,0.143924,0.9998,0.9991,0.0954,0.9466,0.02,0.8448,1.3809254258538377,0.4748681923063309,1.782758571546654,0.7605458173503843,-0.6385701187197206,1.782758571546654,0.9238810766473566,strong_self
gray_scott,249,CG,1.0,1.0,0.9998,0.20688,0.9983,0.9998,1.2339,0.954,0.06,0.852,1.4207772927430065,0.4748681923063309,1.7852256405655857,0.7605458173503843,-0.4904067034793406,1.7852256405655857,0.9560393133419255,strong_self
gray_scott,253,CG,0.8,1.0,0.543,0.130703,0.9995,0.543,0.6409,0.958,0.02,0.6925,0.5379477415176674,-0.6149272121270001,0.1752868864970873,0.7605458173503843,-0.6385701187197206,0.1752868864970873,0.06592833350258427,intermediate
gray_scott,257,CG,1.0,1.0,0.9997,0.070194,0.999,0.9997,0.1953,0.9374,0.02,0.8435,1.373729949887738,0.4748681923063309,1.7848732021343099,0.7605458173503843,-0.6385701187197206,1.7848732021343099,0.9233867075155585,strong_self
gray_scott,264,CG,1.0,1.0,0.998,0.206901,0.9993,0.998,1.3135,0.982,0.08,0.8588,1.4584151670272218,0.4748681923063309,1.7788817488026187,0.7605458173503843,-0.41632499585915067,1.7788817488026187,0.9725446130716705,strong_self
gray_scott,266,CG,0.9667,0.8,1.0,0.138787,0.999,1.0,0.8071,0.4997,0.06,0.7273,0.7305650981486502,0.2934172574681813,1.7859305174281375,0.3071922107264804,-0.4904067034793406,1.7859305174281375,0.7354381496200411,strong_self
