sim,transition_type,K1,K2,pre_order,post_order,r_drop,r_recovery,pre_closure,post_closure,c_drop,c_recovery,continuity_survives
163,topology_change,0.6,0.6,0.6214269566334765,0.4790410248854177,0.22300560113364049,0.7696341229763073,0.45792304363901537,0.47902305342898144,0.20422509337655487,1.0,1
164,closure_reorg,0.6,0.6,0.7380941922515801,0.6319836794799927,0.09036569020581475,0.8550786707641613,0.577126657711258,0.5849749824081542,0.2598761374560172,1.0,1
165,coupling_strengthen,0.2,1.0,0.6849863197765639,0.7265765821250806,0.3501967177564673,1.0,0.3326999557101693,0.5095737405148791,0.08520719434033452,1.0,1
166,topology_change,0.6,0.6,0.2900638981269406,0.7757653946532254,0.0,1.0,0.3849846739671623,0.3625672361040031,0.05275506556553872,0.941921430110807,1
167,coupling_strengthen,0.2,1.0,0.4941033766681961,0.8059917807959135,0.0,1.0,0.24592694312389474,0.67998902971083,0.2089485584719248,1.0,1
168,fragmentation,0.8,0.0,0.21035519415338222,0.3229003456558182,0.034541612625089674,1.0,0.3269223127152936,0.1754999428689218,0.15474360368550627,0.5382370641614782,0
169,coupling_strengthen,0.2,1.0,0.30478801214086915,0.9169900782978051,0.13054019132922462,1.0,0.1570552296131966,0.7260655063205691,0.052656065490100004,1.0,0
170,coupling_weaken,1.0,0.2,0.9601576910397017,0.5647235565321792,0.015641415847771345,0.5875451674545802,0.7786161522668033,0.2886722317001362,0.024755297445072433,0.3715575041100526,0
171,topology_change,0.6,0.6,0.9045738586359424,0.46778113728336107,0.06339106773527337,0.5165576864022726,0.5467765485384858,0.3792180420294461,0.008919117200564486,0.6941115734945207,1
172,fragmentation,0.8,0.0,0.8276692548899294,0.14122073233636478,0.04114622983005356,0.17041869419316502,0.6229164566345041,0.21439289221798144,0.18922692823642306,0.3452271372674507,0
173,coupling_weaken,1.0,0.2,0.9864291761002985,0.6324042721290043,0.005007703965628996,0.640455323212738,0.9122946448585081,0.619535578199747,0.0,0.6794472974227099,1
174,topology_change,0.6,0.6,0.4869774366261355,0.5265371369351814,0.1203587666566529,1.0,0.28410960543538066,0.31895319208832507,0.14200495797790008,1.0,1
175,topology_change,0.6,0.6,0.792818079965658,0.8768699736851445,0.03133398652179964,1.0,0.5425620420890932,0.3875697785297911,0.05210265641538875,0.7148581917831969,1
176,topology_change,0.6,0.6,0.8960643477555479,0.869731484190917,0.005026168526890418,0.9695307659556222,0.728121876320753,0.7622346861653262,0.09431620196670898,1.0,1
177,closure_reorg,0.6,0.6,0.9831652883777475,0.983403943452325,0.0,0.9992264054276111,0.8705318506425405,0.9663823924099801,0.0,1.0,1
178,closure_reorg,0.6,0.6,0.764658217867194,0.7444368932894614,0.0,0.9722835540943497,0.2724343677548171,0.6694164165247528,0.132238629070888,1.0,1
179,fragmentation,0.8,0.0,0.9829924748778157,0.2655939025793431,0.007271841640601018,0.26991456678804626,0.7217455193185751,0.4642564807404407,0.00540711521065218,0.643734853145956,1
180,closure_reorg,0.6,0.6,0.5069463451941914,0.4500477205099772,0.03575798471266528,0.8860142902257145,0.382603200601415,0.30650315989982024,0.21796117306826865,0.8016178160602291,1
181,bifurcation,0.8,0.8,0.6067343862042803,0.7548376642297672,0.0740020577880417,1.0,0.5397138671148163,0.5581776384434184,0.06125315426641703,1.0,1
182,coupling_weaken,1.0,0.2,0.8940802301980301,0.408064704783763,0.0375848189728466,0.4558973497755409,0.6357168916301974,0.3866500820897183,0.02345090404629968,0.6088264457649475,1
183,coupling_strengthen,0.2,1.0,0.31680333377125713,0.883377135066312,0.11307199752933586,1.0,0.36823358086579233,0.5573962761602927,0.09372858455953254,1.0,1
184,fragmentation,0.8,0.0,0.28872531125076445,0.2819351307576248,0.0,0.9731118401098305,0.3602945229114616,0.24571763437363728,0.05080354137143145,0.6828712275665956,0
185,coupling_strengthen,0.2,1.0,0.5747485749372067,0.7032198051976779,0.34155122172464336,1.0,0.24426199520916614,0.3418989244016187,0.019931927750641343,1.0,1
186,bifurcation,0.8,0.8,0.5486274083045419,0.2387481868114138,0.2200559407351319,0.43438187980452075,0.4903113929506114,0.41668996088619165,0.08006196509516611,0.8501532162275331,1
187,closure_reorg,0.6,0.6,0.272712223387099,0.4756626268446571,0.10587775965272705,1.0,0.4052747564998788,0.4370554964086499,0.11895390104086073,1.0,1
188,closure_reorg,0.6,0.6,0.6868526240219187,0.3952986562543552,0.0,0.574685103246417,0.4106193051604098,0.3682598448063323,0.0,0.8970906859250204,1
189,closure_reorg,0.6,0.6,0.721149808293832,0.6537303799167518,0.13395958328795776,0.9052559073044282,0.5624148883308381,0.41552742179725555,0.21795002263821445,0.7392907614338193,1
190,coupling_weaken,1.0,0.2,0.842800416298301,0.1836476144188589,0.05057379357076264,0.21764342713234175,0.7152068881958829,0.24657875995838938,0.10913270694963617,0.34568050662293615,0
191,bifurcation,0.8,0.8,0.8201375082744142,0.3280714167804804,0.14992384521913404,0.39953285956929263,0.5219375511882465,0.3802360122430496,0.027743682730865526,0.7290277995465899,1
192,topology_change,0.6,0.6,0.8236708804978988,0.8971310246847927,0.005110157961708994,1.0,0.6323599289558622,0.7702055281094575,0.08159655171509217,1.0,1
193,fragmentation,0.8,0.0,0.9056535808500519,0.3582268888383497,0.03472625497233661,0.3951088887803064,0.6885361907078229,0.42543435413961994,0.0,0.6184365083171,1
194,topology_change,0.6,0.6,0.5669570825783719,0.2286785197071817,0.22978704808275086,0.4026334501702892,0.4206367634238478,0.39182191447335457,0.09373210322142778,0.9316595433555036,1
195,bifurcation,0.8,0.8,0.6612581174545692,0.8984211672646322,0.25802066445020777,1.0,0.5610418815373514,0.5265321445845363,0.11943250158711494,0.9385993498235031,1
196,bifurcation,0.8,0.8,0.9035716802758041,0.542464634485372,0.06344545254609879,0.5996922591253071,0.5218893169481456,0.29587072451056573,0.009024582450114949,0.5677506020648078,0
197,coupling_strengthen,0.2,1.0,0.5870836567209504,0.9252717379626637,0.0,1.0,0.16109656443558432,0.7925588421342155,0.08201119200484776,1.0,0
198,closure_reorg,0.6,0.6,0.7552900695692152,0.6431190365806537,0.21935881656877243,0.8503602816667631,0.4342374039005598,0.27026607219124055,0.18308374019692225,0.6232600180043755,0
199,topology_change,0.6,0.6,0.7778743295272912,0.8320838625219671,0.07329657568858339,1.0,0.7133105921094083,0.7501288054547093,0.2825638237410987,1.0,1
200,bifurcation,0.8,0.8,0.33493623233458647,0.8643729950996899,0.0,1.0,0.37713389327573504,0.5309622633134915,0.11360137918415569,1.0,1
201,bifurcation,0.8,0.8,0.3722290007677083,0.8587392799840862,0.2397968456632474,1.0,0.41019253174980375,0.4829164528018072,0.13994687762116664,1.0,1
202,coupling_weaken,1.0,0.2,0.9590488679999087,0.5476208231873072,0.017606079149661835,0.5704093212756741,0.5814662460995085,0.32560889202111926,0.0,0.5607344532121119,1
203,closure_reorg,0.6,0.6,0.8193233563668363,0.7483369626875035,0.0,0.912246319551163,0.4098243540436561,0.620617585941795,0.05506508499973389,1.0,1
204,fragmentation,0.8,0.0,0.9793071921186374,0.23670609880944768,0.008018666104226746,0.24146114678387606,0.9085311122918488,0.22828949724745434,0.008980705792312027,0.2520963759773842,0
205,topology_change,0.6,0.6,0.8861367400826086,0.7112202064518715,0.00036328041873334715,0.8017030231276905,0.4336683475608614,0.5530926587609015,0.0018307910204322098,1.0,1
206,closure_reorg,0.6,0.6,0.6822039480096026,0.9259665337082906,0.0,1.0,0.2663703474807501,0.6324344592600897,0.028817973233882688,1.0,1
207,topology_change,0.6,0.6,0.906140745050758,0.9525046471691092,0.006578362029461493,1.0,0.7999347879019724,0.9021373556639372,0.04732769045873919,1.0,1
208,fragmentation,0.8,0.0,0.7447330695954765,0.5669701071574331,0.10710312656243437,0.7602855904794279,0.6597598607777893,0.4588004239313891,0.2982071931628532,0.6958661553535529,1
209,bifurcation,0.8,0.8,0.7978389447499701,0.6189386988872505,0.10535100732686964,0.7747978525020124,0.510235653019688,0.5064966362227838,0.041032719977310284,0.9926863144719679,1
210,coupling_weaken,1.0,0.2,0.9112769133505103,0.311604578417062,0.031140203895905105,0.3415679755312836,0.7949276137875871,0.32119484545026805,0.07066972233688995,0.4048042056450798,1
211,topology_change,0.6,0.6,0.5351728910949096,0.5734840558950981,0.11860839906983506,1.0,0.3138448033388037,0.3300844555557302,0.17468610626490108,1.0,1
212,coupling_strengthen,0.2,1.0,0.4947278239211921,0.9043198523799572,0.29085415108479445,1.0,0.3628347092795516,0.6144363914573909,0.10974554953749249,1.0,1
213,coupling_weaken,1.0,0.2,0.9655283319347064,0.7780789627393415,0.01419254950576132,0.805024474742355,0.8559664431861453,0.37352822962118615,0.0,0.43703955108057047,1
214,fragmentation,0.8,0.0,0.6567479576758167,0.3159330090772051,0.26679283582887037,0.48032533646104997,0.3834870166737733,0.4182393069612655,0.06256387955800369,1.0,1
215,fragmentation,0.8,0.0,0.9264674248258221,0.26155823915265297,0.027495834754190707,0.2820133970762083,0.8135859371539493,0.37715121983950506,0.021272092703219614,0.4642250775414969,1
216,bifurcation,0.8,0.8,0.6187665932713542,0.3405683038047123,0.17845991392070826,0.5495105859240792,0.540821732153818,0.3414887330779871,0.1744149822162493,0.6321059358703571,1
217,fragmentation,0.8,0.0,0.8640579063403218,0.49533466199173914,0.0,0.5726028955532948,0.4077167793391946,0.41295787317022925,0.04199672445021946,1.0,1
218,bifurcation,0.8,0.8,0.7004924586303336,0.8720474046877059,0.23059113815825466,1.0,0.5221323731987143,0.445720533780936,0.09200066255104394,0.853934026390768,1
219,fragmentation,0.8,0.0,0.3572416246383318,0.5408631412551071,0.2698540877780106,1.0,0.4422810769920978,0.22571189015735962,0.284964281406212,0.5114404875924833,0
220,fragmentation,0.8,0.0,0.814365819963389,0.6277665870371278,0.06437106843242368,0.769920165485126,0.6637893422849019,0.2634566962587807,0.13314475955831917,0.3978052586550721,0
221,closure_reorg,0.6,0.6,0.734576465762895,0.6308921654332191,0.09718586840399623,0.8576839999617121,0.6477627500288391,0.5589439479801278,0.35942170802233164,0.8630950959426029,1
222,fragmentation,0.8,0.0,0.7394390423548794,0.7860894248632334,0.0843843227968335,1.0,0.5444229688858881,0.40609200095777176,0.14895586166053398,0.746378543223658,1
223,closure_reorg,0.6,0.6,0.6884409600350159,0.9165762966458838,0.04026732801354038,1.0,0.5328490798076566,0.5407669714838675,0.12316701697010501,1.0,1
224,coupling_weaken,1.0,0.2,0.7524071673425512,0.8250075322547206,0.08840325876536415,1.0,0.5909119123104094,0.4943361615802864,0.06703743426181752,0.8368410083974169,1
225,coupling_weaken,1.0,0.2,0.93233511199244,0.4515753832064193,0.024267061337748808,0.4838298456836338,0.6147651326393864,0.5288549412809999,0.0283894598331621,0.8604822085489883,1
226,coupling_strengthen,0.2,1.0,0.569954043564948,0.6142967524285381,0.1173934053306705,1.0,0.313764524539308,0.4754991820496697,0.05983137786270709,1.0,1
227,coupling_strengthen,0.2,1.0,0.49105446226800104,0.6357687865430646,0.0,1.0,0.2770680128686556,0.4231025033061658,0.22336500914955543,1.0,1
228,coupling_strengthen,0.2,1.0,0.7495480815023607,0.9538725962114544,0.0,1.0,0.3021366968138447,0.8837190966277158,0.13842150359854805,1.0,0
229,bifurcation,0.8,0.8,0.7065966264272263,0.9193759681243686,0.23170888967858938,1.0,0.46440599505920643,0.4790450283188154,0.03981916663177221,1.0,1
230,fragmentation,0.8,0.0,0.8819129004073152,0.6310067822906151,0.0367798762793371,0.7146874646406368,0.7730770939957499,0.5991578704137608,0.10677837621286945,0.7753205398648007,1
231,topology_change,0.6,0.6,0.6470033278349513,0.6961763648835613,0.09449986814585853,1.0,0.5330292228756162,0.541634284566246,0.3255415011669103,1.0,1
232,fragmentation,0.8,0.0,0.9098567971176516,0.18440978443373188,0.029432818444748654,0.20245749388628917,0.6631728058120718,0.38173570699756804,0.14124962680381836,0.5762592259850268,1
233,bifurcation,0.8,0.8,0.3544201189135388,0.7450501306291123,0.10757396422124618,1.0,0.38132904236672815,0.547425149690746,0.14225357187143553,1.0,1
234,closure_reorg,0.6,0.6,0.8588658167065992,0.8537149683442338,0.0018029820857846657,0.9928467346382904,0.6734549730237936,0.7290492990037013,0.061880383472240674,1.0,1
235,closure_reorg,0.6,0.6,0.7889732586757989,0.7259499375426799,0.2157751181720975,0.9189550779979074,0.4431091832460271,0.3310336559144405,0.03224065149121391,0.7476396986155112,1
236,topology_change,0.6,0.6,0.31409295763097284,0.41292710071473626,0.30720935481551903,1.0,0.20796024310869568,0.38138318457540904,0.17462525463688439,1.0,1
237,coupling_weaken,1.0,0.2,0.9314022721217039,0.42842294176107437,0.024619606647361292,0.4594829448304406,0.800120110204921,0.42432603768282706,0.056007452609299735,0.5309141940951047,1
238,topology_change,0.6,0.6,0.4784379939967585,0.952498089437311,0.015416591333671958,1.0,0.2500321007901766,0.45457314365286045,0.2500321007901766,1.0,1
239,coupling_strengthen,0.2,1.0,0.18794786114320672,0.984896815449392,0.0,1.0,0.24141067841434316,0.7730030619974423,0.07218238493814283,1.0,0
240,closure_reorg,0.6,0.6,0.4673531600090433,0.6539666102548405,0.057836863799899774,1.0,0.3174014052236824,0.3612740054786534,0.19329330787174492,1.0,1
241,coupling_weaken,1.0,0.2,0.930187670625486,0.13895413414652957,0.02625982690962969,0.1492224806339983,0.8096866309840683,0.27554123522045204,0.036459404629364034,0.34111976767739083,0
242,fragmentation,0.8,0.0,0.8668038658979563,0.37086836759755604,0.05630084932626711,0.42736427224117235,0.2804843099829234,0.23218351183539246,0.01264460335078793,0.8284067834883544,0
243,bifurcation,0.8,0.8,0.49952359127038465,0.7437503992417238,0.35026663844152783,1.0,0.49296293941697256,0.5252828199663162,0.16138886383665024,1.0,1
244,closure_reorg,0.6,0.6,0.43908951435443405,0.6925239575339814,0.0,1.0,0.14300890076459608,0.49902307143219354,0.0843964574334505,1.0,1
245,closure_reorg,0.6,0.6,0.6921492295997944,0.6402264143852263,0.0,0.9236487426450372,0.6029674852346959,0.6134206383588671,0.3648494711129905,1.0,1
246,bifurcation,0.8,0.8,0.8202164057212074,0.3848216604680642,0.05606508433570245,0.4685995771481291,0.41725342734787757,0.3961862078882796,0.0,0.949630491749502,1
247,coupling_weaken,1.0,0.2,0.9024576843900164,0.4736695942853059,0.0323888636742119,0.5242853123830712,0.659416232598821,0.375219764546745,0.06279434889187563,0.5696706803620997,1
248,bifurcation,0.8,0.8,0.773008311153744,0.3768336167378001,0.14971380639981557,0.48685991003906454,0.573740386205842,0.40508090715937406,0.061012909727462095,0.7065466720376548,1
249,coupling_weaken,1.0,0.2,0.8607033619167054,0.5342648591278097,0.04995737888789764,0.6200101830163839,0.7016073274850254,0.20705068026557824,0.07502720908110871,0.2961123121364151,0
250,bifurcation,0.8,0.8,0.7218000367091645,0.6600394977734542,0.18197329588809785,0.9131702604478927,0.5625792384482875,0.37639876535042865,0.1493875059247627,0.6696463240724183,1
251,bifurcation,0.8,0.8,0.5662505899810717,0.6330503786944143,0.13647505841394442,1.0,0.48654711513812665,0.538041350533416,0.12819659779147918,1.0,1
252,coupling_strengthen,0.2,1.0,0.5699003031563944,0.959696598050935,0.0,1.0,0.2201449056961759,0.887619496553574,0.2201449056961759,1.0,0
253,topology_change,0.6,0.6,0.42489342678875786,0.40188444139521484,0.3111587093211804,0.9436267763638169,0.4290984094227771,0.2150529869459682,0.14572366672034132,0.5023338431684199,0
254,coupling_weaken,1.0,0.2,0.9367679379185138,0.5534269535938515,0.024976593392028845,0.5901534177232032,0.7168107983515339,0.505709394700157,0.0,0.7059094065787596,1
255,coupling_weaken,1.0,0.2,0.9293947752181286,0.20296851481562256,0.025987150673327686,0.21815311115438832,0.6210610925141211,0.3092307000131293,0.0,0.49871419985342824,1
256,coupling_weaken,1.0,0.2,0.4409883645086665,0.5105872765787918,0.0,1.0,0.15793101861637968,0.3516486934847634,0.09220879832579211,1.0,1
257,bifurcation,0.8,0.8,0.5515496994548673,0.894492164093611,0.0,1.0,0.3533285742392391,0.4477732509372443,0.1011602218181305,1.0,1
258,coupling_weaken,1.0,0.2,0.8232029317641169,0.5731233730935519,0.05899298874746428,0.6953668216962582,0.559775611133123,0.3959262280974534,0.032243937110108534,0.7078164959695916,1
259,coupling_weaken,1.0,0.2,0.9756209805692159,0.8462227980794187,0.009678968938426014,0.8664802568404831,0.8521344318747217,0.5366793351430463,0.01064321190917028,0.630239871999448,1
260,fragmentation,0.8,0.0,0.42884846131149096,0.403317063541337,0.0,0.9382773229216519,0.3854344800080889,0.361023533737794,0.20858596511143523,0.9368303100960765,1
261,bifurcation,0.8,0.8,0.42139777586382415,0.5448748176995037,0.0,1.0,0.3505389635367823,0.5337659603324638,0.19562948194420404,1.0,1
262,coupling_weaken,1.0,0.2,0.8933014594862793,0.5850363052662737,0.0352322507929117,0.654182433742578,0.7460240438140254,0.24126567271407456,0.051144014599103005,0.32430773108340216,0
263,bifurcation,0.8,0.8,0.6615484348857267,0.6298427245670779,0.18214475953755394,0.9506364990141594,0.46783459432060714,0.4200113155188094,0.06388237544402253,0.897995413774662,1
264,closure_reorg,0.6,0.6,0.8050335039288153,0.6769773477717034,0.01514514312205928,0.8398873551433546,0.649322834521578,0.5090503893060989,0.06845836975564379,0.7843033678516408,1
265,topology_change,0.6,0.6,0.41195607731047235,0.7023681648556724,0.0,1.0,0.27651352247248073,0.4534678331733265,0.03290732037555122,1.0,1
266,coupling_weaken,1.0,0.2,0.9308400052371517,0.5181089583269032,0.025649619635913168,0.55600634810162,0.8446196836992945,0.19008848061689923,0.027145745545054445,0.22597449456350516,0
267,bifurcation,0.8,0.8,0.8379040121597273,0.9078930227870937,0.0,1.0,0.46714005286303556,0.5147495783877173,0.0,1.0,1
268,closure_reorg,0.6,0.6,0.29432165412692485,0.37070981291704513,0.0,1.0,0.16865884937892828,0.33487181527000376,0.08563802261993221,1.0,1
269,coupling_strengthen,0.2,1.0,0.5231677151478863,0.9369769202800075,0.16605911503103826,1.0,0.4262154321031715,0.8322904246992324,0.3105733405265545,1.0,1
270,coupling_weaken,1.0,0.2,0.8903873783827705,0.25228255344994455,0.036753526255985935,0.2830223532081603,0.7136399540515723,0.35081554011671534,0.031034141014903316,0.4922976082181467,1
271,topology_change,0.6,0.6,0.6939877241588767,0.5994816377208748,0.14607028712325087,0.862578743310049,0.6033208095554444,0.5283848400829505,0.13146790499711386,0.8759996871072189,1
272,coupling_strengthen,0.2,1.0,0.7636360366446852,0.8594827493298809,0.0027803921884492766,1.0,0.4350512969431702,0.3840496169888766,0.02846308192933006,0.8830374308898328,1
273,fragmentation,0.8,0.0,0.9426338834726272,0.30838212247196206,0.021629225662972318,0.3268027228283686,0.8045514965896643,0.19749439965577345,0.020836668169003758,0.2464080825324113,0
274,fragmentation,0.8,0.0,0.6076184048877135,0.41040606809781655,0.06035144563214512,0.6743241163952872,0.3247338856694347,0.2523051344735703,0.07961055474966217,0.7776444073449348,0
275,closure_reorg,0.6,0.6,0.9221881505674167,0.9207262199978993,0.0006914823656553049,0.9973332298860159,0.7462455534305622,0.8446184987645605,0.0,1.0,1
276,closure_reorg,0.6,0.6,0.39490486516483103,0.21561208398451176,0.0,0.5446057953714305,0.36167657421416355,0.1745425366546544,0.07379202384591471,0.484019507008454,0
277,topology_change,0.6,0.6,0.7815936289405632,0.5275186942463275,0.1573098875833917,0.6740646419016423,0.5501412606361707,0.2896773304254266,0.11805576943910878,0.5274098514959737,0
278,closure_reorg,0.6,0.6,0.6600516973003205,0.7276762399683611,0.27331474748648127,1.0,0.3974453211122001,0.4508482379000341,0.15791128173476407,1.0,1
279,topology_change,0.6,0.6,0.4092310867057378,0.28692809744059494,0.22817914952484683,0.6994304106612254,0.44187072561769286,0.4200074511029616,0.10266970635279932,0.9506328297400162,1
280,bifurcation,0.8,0.8,0.38561796129951986,0.4188558132415372,0.0,1.0,0.46955182778929866,0.48907096701724406,0.13854427423598925,1.0,1
281,coupling_weaken,1.0,0.2,0.9491133466315631,0.2053697863607869,0.019732654005999994,0.21615293279363396,0.7769439422294906,0.2712975837034778,0.021712816576410776,0.3500221146052076,0
282,fragmentation,0.8,0.0,0.9739327694406328,0.5874486476949136,0.011372353066236185,0.6025529822245712,0.9167344031376483,0.2677198994403609,0.008665264353453717,0.29280791754306323,0
283,coupling_strengthen,0.2,1.0,0.5738894684966898,0.8627083241770752,0.0,1.0,0.35691566747533277,0.56099300111718,0.045712111831355484,1.0,1
284,coupling_strengthen,0.2,1.0,0.3667800864578403,0.8063703279816717,0.04990968181549921,1.0,0.2826967524894303,0.39150029557852534,0.11048861984099728,1.0,1
285,bifurcation,0.8,0.8,0.8555786559127375,0.675343718451315,0.17311262313961007,0.788419970296475,0.4343301920635326,0.4292635319274605,0.003828717985558394,0.9883613399014312,1
286,fragmentation,0.8,0.0,0.47737273863571467,0.3265057276557854,0.22289968623243556,0.6825341439542661,0.4509816465412889,0.08207216009717996,0.2662769435335445,0.1837954278295928,0
287,topology_change,0.6,0.6,0.6340652277046506,0.7408403739932008,0.0,1.0,0.3534419610278452,0.6243108222319275,0.19846807256942067,1.0,1
288,closure_reorg,0.6,0.6,0.6507684694654543,0.7236490571331321,0.08690400823862021,1.0,0.5628575711057853,0.6069387488622303,0.19569187343528432,1.0,1
289,closure_reorg,0.6,0.6,0.2779638189541124,0.32186228701940583,0.0,1.0,0.2723203647332323,0.26412208392720926,0.0568536290101265,0.9700048665820244,0
290,topology_change,0.6,0.6,0.9563353834007714,0.9221919311695672,0.0033700606567662605,0.9632903443865586,0.7532544804142888,0.8457444300528579,0.008661852215324228,1.0,1
291,topology_change,0.6,0.6,0.8585348988571075,0.8534304087740366,0.003253104219811842,0.9928979148011468,0.7479468947478984,0.7397402696773828,0.05036864975890343,0.9890424472975777,1
292,closure_reorg,0.6,0.6,0.8372790786565253,0.7971723874504576,0.008047346285257273,0.9509629999689988,0.6826829145769063,0.6428538778956822,0.18258015833156915,0.9417434078985693,1
293,coupling_weaken,1.0,0.2,0.928961880990104,0.6076391300174848,0.027244087971216024,0.6534021903892971,0.6613929187510922,0.45219762678684394,0.016834117534757276,0.6841824753219354,1
294,coupling_weaken,1.0,0.2,0.8889480550024719,0.27470701838740874,0.18880486615023973,0.3086775872403539,0.5195411316106493,0.4194398489992868,0.013440238822023609,0.8076976505168173,1
295,bifurcation,0.8,0.8,0.35863717580619864,0.7772880160343969,0.0354404258626041,1.0,0.4053321882916275,0.5642894210501868,0.19410281289201192,1.0,1
296,fragmentation,0.8,0.0,0.9294881151191464,0.33599556358245913,0.028456746432009905,0.36109602919478,0.8175445923760888,0.24874038268533885,0.04182574359856217,0.3051029656922992,0
297,coupling_strengthen,0.2,1.0,0.7871033615461046,0.9574835288146931,0.10328777273810419,1.0,0.43726577975646086,0.829977062204339,0.1111456836691343,1.0,1
298,topology_change,0.6,0.6,0.6278049858679817,0.9569473745863596,0.0,1.0,0.288983491887583,0.8752321881289798,0.288983491887583,1.0,0
299,fragmentation,0.8,0.0,0.6271901286861279,0.4202184815235106,0.13624808654276832,0.6689351875082881,0.4263484630978785,0.18353630194897397,0.15930773591089914,0.4318169313427679,0
300,closure_reorg,0.6,0.6,0.5563923972249409,0.1857811050219354,0.09214566500570465,0.3333039810856295,0.3375520474453059,0.16002231117983826,0.2668844499137524,0.47562055050295293,0
301,closure_reorg,0.6,0.6,0.6341972693379049,0.8106146960022622,0.13156241608462238,1.0,0.420442893776676,0.5279359102981458,0.30388703200066,1.0,1
302,coupling_weaken,1.0,0.2,0.9693257856525476,0.25915351618794563,0.012498247238982296,0.2670788718797821,0.8900053858447641,0.26543220158573727,0.01859936735246337,0.2990242324215946,0
303,bifurcation,0.8,0.8,0.32275336930555787,0.6086929739771144,0.05421595110909194,1.0,0.37040696915077087,0.5271911335363961,0.22363541489068564,1.0,1
304,bifurcation,0.8,0.8,0.5078946915895638,0.45887385372731937,0.0,0.9017068979320628,0.40047875170101166,0.4158848668319933,0.04274096472019823,1.0,1
305,bifurcation,0.8,0.8,0.3870170800636039,0.6115875911825936,0.0,1.0,0.460152124125192,0.5524144718584154,0.22751148639659127,1.0,1
306,coupling_weaken,1.0,0.2,0.9328038496491066,0.7216884111590437,0.024784985523567338,0.7728479716915185,0.7970328022611859,0.5709622949040721,0.0,0.7167152694518892,1
307,closure_reorg,0.6,0.6,0.4328440792717459,0.28957622011037853,0.16794723163438047,0.6674661103972273,0.3170688477665517,0.22769282943964328,0.20463860136498702,0.7190041748681204,0
308,closure_reorg,0.6,0.6,0.7903202436751775,0.8873502584006032,0.02258266838377654,1.0,0.6998406766843741,0.5593615379796174,0.228620468393755,0.7995562424125363,1
309,bifurcation,0.8,0.8,0.708256829479268,0.8880885436504106,0.24416194957777942,1.0,0.4332078052141246,0.45992789881021123,0.02301025167107834,1.0,1
310,bifurcation,0.8,0.8,0.6437676695814568,0.6146673022990241,0.20274554304283499,0.9533159482050767,0.5242918079442864,0.33440073408241555,0.23280392221402946,0.6385036450406416,1
311,fragmentation,0.8,0.0,0.8853261627011055,0.15642940917362666,0.04397902265256759,0.176491923353479,0.6424257702601144,0.3308524715898706,0.04874623222245911,0.5157587509367465,1
312,coupling_weaken,1.0,0.2,0.9349873543161994,0.6987073609823911,0.024258326132407637,0.7464923086411173,0.6552290952615788,0.5568512986665852,0.0,0.8500862011371512,1
313,bifurcation,0.8,0.8,0.6654004293188918,0.3105515141190963,0.15473759897006223,0.46601337642669566,0.49399998332324463,0.39799247906888885,0.11984147548076596,0.8060454394163867,1
314,topology_change,0.6,0.6,0.706612281801573,0.853336404585254,0.012662927470141416,1.0,0.5537344045884616,0.6430139160651553,0.2291492947064343,1.0,1
315,coupling_weaken,1.0,0.2,0.7930368937382002,0.26770431852094634,0.06843238541733843,0.33714342574264616,0.6282175725945804,0.37873599015268133,0.040605226266500205,0.6035050619880797,1
316,coupling_weaken,1.0,0.2,0.9407140659563216,0.880509230466129,0.0221815968474397,0.9350069859814206,0.6594450758769262,0.5142274124820093,0.0,0.7801215139622326,1
317,fragmentation,0.8,0.0,0.8052990324805449,0.30917125542616214,0.0,0.38344490439857015,0.2979459204560273,0.09113139403846933,0.058264330002921055,0.3081874939050093,0
318,fragmentation,0.8,0.0,0.818340620879268,0.4077773590228132,0.1582984435741117,0.49768966487370125,0.43330612756473474,0.18256164896810348,0.12011394987720919,0.4226549830125135,0
319,bifurcation,0.8,0.8,0.3919137164633594,0.7075569627411133,0.0,1.0,0.396026399679659,0.5894645383635914,0.1707919378979416,1.0,1
320,coupling_weaken,1.0,0.2,0.5241256345327411,0.2594518746085581,0.12015464174686907,0.4940758126184783,0.41024275587722875,0.2891933790514278,0.33685555964626035,0.7056498258125214,0
321,coupling_weaken,1.0,0.2,0.9467474903836302,0.42052240157552523,0.02099203289986351,0.4437072172096238,0.7715089285407174,0.47799323514781134,0.03483806515715537,0.6200488013163004,1
322,coupling_strengthen,0.2,1.0,0.15507139561036404,0.9136820153749433,0.0,1.0,0.2817512052270062,0.7184197234433172,0.06979522215671055,1.0,1
323,coupling_weaken,1.0,0.2,0.7607318158256604,0.7218580011457644,0.0,0.9476537360636882,0.48585461419348075,0.40915093810250586,0.08455794738503847,0.8424505512430204,1
324,fragmentation,0.8,0.0,0.9488345447141381,0.6424983738489451,0.02090575967198771,0.6764318874528945,0.8740754268166375,0.3079314938914297,0.006370920352749221,0.3530341321722007,0
325,coupling_strengthen,0.2,1.0,0.7595455649950233,0.9924838507679583,0.018501233148571328,1.0,0.5592839168686219,0.944407870634172,0.16332731202292217,1.0,1
326,closure_reorg,0.6,0.6,0.722321004513448,0.6047595816890631,0.00011601158994134497,0.8360874050600301,0.45511883391000174,0.3378558644121268,0.09103955854500101,0.7429113626099191,1
