sim,transition_type,c_curvature,closure_deformation,bifurcation_point,pre_c_range,post_c_range,r_delta,c_delta
205,topology_change,4.7190149298924854e-05,0.30331755452251674,0,0.15067827299554876,0.12348114703060642,-0.17491653363073711,0.1194243112000401
206,closure_reorg,0.00012664511236041843,0.31750765169014855,0,0.12050003312389884,0.11010807440727766,0.24376258569868803,0.36606411177933956
207,topology_change,2.4133463730625112e-05,0.016170189124349504,0,0.08314961183896441,0.08438548006340374,0.046363902118351175,0.10220256776196479
208,fragmentation,3.1775183695053e-05,0.5582723844667813,0,0.3005609345209614,0.35575768571036276,-0.17776296243804335,-0.20095943684640016
209,bifurcation,3.6942277242349005e-05,1.2137210668932248,0,0.08995845418786874,0.11895202499927104,-0.17890024586271958,-0.0037390167969041377
210,coupling_weaken,4.736612666438615e-05,0.5897564143953388,0,0.10696177119480921,0.11639542888552223,-0.5996723349334483,-0.4737327683373191
211,topology_change,7.518414641782807e-05,0.0390385875168378,0,0.21090919000694025,0.2165200723980397,0.03831116480018848,0.01623965221692647
212,coupling_strengthen,3.179799413523342e-05,0.46057568643796665,0,0.15049073126010165,0.12824095323108775,0.4095920284587651,0.25160168217783935
213,coupling_weaken,3.6926468209683005e-05,0.9416904093704141,0,0.016556377964258462,0.01931342067519093,-0.18744936919536492,-0.4824382135649592
214,fragmentation,0.00010532509890880598,0.40352175096959625,0,0.11875925502294943,0.12422711388863766,-0.3408149485986116,0.034752290287492216
215,fragmentation,3.1482282706728424e-05,0.2676814099370292,0,0.05480644282865943,0.06256908293643704,-0.6649091856731691,-0.4364347173144443
216,bifurcation,5.149794104314492e-05,0.41852678836177903,0,0.14080331407117191,0.16129957485720647,-0.2781982894666419,-0.1993329990758309
217,fragmentation,0.0001192063291469301,0.6346446607042129,0,0.27338483553082926,0.1600469132206569,-0.3687232443485826,0.00524109383103466
218,bifurcation,8.537722328891361e-05,2.1786766445965147,0,0.08579642390650039,0.12022009753388208,0.17155494605737232,-0.0764118394177783
219,fragmentation,5.043546041106584e-05,0.32257321311207293,0,0.3402058110060011,0.30481009517815905,0.18362151661677534,-0.21656918683473816
220,fragmentation,8.558534013916392e-05,0.4389821975241554,0,0.19340806256154663,0.21632245477941103,-0.18659923292626113,-0.40033264602612123
221,closure_reorg,0.00010757157163329101,1.644109001776997,0,0.3013831572140066,0.4695339935721998,-0.1036843003296759,-0.08881880204871129
222,fragmentation,3.0162675561322917e-05,0.3383465601900196,0,0.189690994864942,0.2064566236264383,0.04665038250835396,-0.1383309679281164
223,closure_reorg,5.1540379041388836e-05,0.7737523205470095,0,0.1762125125069786,0.2194458877289368,0.22813533661086793,0.00791789167621093
224,coupling_weaken,6.646913502591793e-05,0.5592249508044754,0,0.08169028871517847,0.09266960011185787,0.07260036491216937,-0.09657575073012298
225,coupling_weaken,4.253987015518174e-05,0.5680446392518805,0,0.09266440396439424,0.10112979909012032,-0.4807597287860207,-0.08591019135838651
226,coupling_strengthen,6.377186259389182e-05,0.1614270149344836,0,0.06339041692684133,0.08529565512222403,0.04434270886359004,0.1617346575103617
227,coupling_strengthen,0.00011805326122056088,0.06559462709391299,0,0.3068870051567912,0.3072705567765164,0.14471432427506353,0.14603449043751016
228,coupling_strengthen,7.988037147342724e-05,0.6740415243139184,0,0.3034728500180105,0.2132257667100259,0.20432451470909363,0.581582399813871
229,bifurcation,2.5911741124648007e-05,0.07799730309972042,0,0.07369665919268065,0.07232898783948893,0.2127793416971423,0.014639033259608969
230,fragmentation,6.305074231189166e-05,0.7125583516647752,0,0.129067006019697,0.1456883608368329,-0.25090611811670005,-0.17391922358198908
231,topology_change,9.860570489219813e-05,0.26963576805230016,0,0.3519976473221882,0.4170695522226394,0.04917303704860998,0.0086050616906298
232,fragmentation,5.802843236318651e-05,0.13067037409516358,0,0.31061788293416404,0.32062806554851886,-0.7254470126839196,-0.2814370988145038
233,bifurcation,0.0002630315331361237,0.2570021960071774,0,0.12060947851343173,0.10152847128395537,0.3906300117155735,0.1660961073240178
234,closure_reorg,6.717158412380759e-05,0.5570458366254473,0,0.13284362774262182,0.16488608122656878,-0.005150848362365457,0.055594325979907655
235,closure_reorg,0.00014947767773389084,2.105192978501438,0,0.06543389710780628,0.13037791019250344,-0.06302332113311904,-0.1120755273315866
236,topology_change,0.0001456663189888733,0.6239502450845451,0,0.2443507159640557,0.11054471724225215,0.09883414308376343,0.17342294146671336
237,coupling_weaken,4.507719475838115e-05,0.5179671312940585,0,0.10465835020163772,0.11285573222924528,-0.5029793303606296,-0.37579407252209396
238,topology_change,9.661881190256614e-05,0.050801478695881634,0,0.36321115859343184,0.3674264298483349,0.47406009544055244,0.20454104286268382
239,coupling_strengthen,7.688437586262452e-05,0.03518517691312902,0,0.059460945952817895,0.07334698323501548,0.7969489543061853,0.5315923835830991
240,closure_reorg,0.00011466352238014594,1.0879755693714754,0,0.22944857132491714,0.26441067085051684,0.18661345024579717,0.04387260025497103
241,coupling_weaken,6.757104605852443e-05,0.9110015510209655,0,0.07065762617351878,0.0817160437720722,-0.7912335364789564,-0.5341453957636163
242,fragmentation,3.128981015573985e-05,0.11189338812574273,0,0.06684036086464573,0.06380010088561117,-0.4959354983004003,-0.04830079814753094
243,bifurcation,0.00011371329242868369,0.3155004065713277,0,0.1375516572083823,0.1415698174570571,0.24422680797133917,0.03231988054934365
244,closure_reorg,0.00011139240064386012,0.7047191471646764,0,0.17106993456542657,0.21122066747290455,0.2534344431795474,0.35601417066759744
245,closure_reorg,0.0002610976390893975,0.45974347755065487,0,0.4771054064741739,0.34471564220507656,-0.0519228152145681,0.010453153124171166
246,bifurcation,3.233923311648103e-05,0.9202757354731111,0,0.0329507709468117,0.04219143529761382,-0.43539474525314315,-0.021067219459597997
247,coupling_weaken,4.379048687852783e-05,0.40211196702627283,0,0.14149460423077165,0.1502081697067773,-0.4287880901047105,-0.284196468052076
248,bifurcation,5.919879456247057e-05,1.2376725509396598,0,0.08231314433204662,0.11114649035364166,-0.39617469441594394,-0.16865947904646794
249,coupling_weaken,9.584346711511807e-05,0.6390078835167636,0,0.11864315568273076,0.13491441594423037,-0.32643850278889563,-0.49455664721944714
250,bifurcation,6.989400451480741e-05,0.8527168116584967,0,0.14482770898069075,0.18107892821292848,-0.06176053893571032,-0.18618047309785885
251,bifurcation,2.6278354563813736e-05,0.4257623258344023,0,0.12413683795000535,0.13949667496670487,0.06679978871334258,0.0514942353952893
252,coupling_strengthen,5.0160861364346414e-05,0.3037970818961257,0,0.37823462660861484,0.41975940321964206,0.3897962948945406,0.667474590857398
253,topology_change,4.678225769727598e-05,0.36627823417112904,0,0.2075464352093242,0.19016936505819304,-0.023008985393543013,-0.2140454224768089
254,coupling_weaken,2.583319822664763e-05,0.722173833265333,0,0.018569308963779396,0.02279316098802653,-0.38334098432466224,-0.21110140365137697
255,coupling_weaken,3.5806875915033704e-05,0.39311859178856845,0,0.03646767099132875,0.04229182411134991,-0.726426260402506,-0.3118303925009918
256,coupling_weaken,7.608440664659774e-05,0.1848283375996592,0,0.1726654315151669,0.13493962308474358,0.06959891207012525,0.19371767486838373
257,bifurcation,0.00012612045706140483,0.47925387527174756,0,0.1827160762570747,0.13376841127345124,0.34294246463874367,0.09444467669800521
258,coupling_weaken,2.9474762346084015e-05,0.6010381013362024,0,0.056270605196002355,0.06396044786473298,-0.25007955867056497,-0.1638493830356696
259,coupling_weaken,2.935186440075475e-05,0.7635300707012738,0,0.04503505251706852,0.04927577093453528,-0.12939818248979718,-0.3154550967316754
260,fragmentation,7.460330934167989e-05,0.5893783908450785,0,0.22635152286973256,0.16920142304907662,-0.025531397770153952,-0.024410946270294887
261,bifurcation,0.0002853507266841954,0.42833454389635095,0,0.2778329006672233,0.21789076683581993,0.12347704183567959,0.1832269967956815
262,coupling_weaken,6.995475293973702e-05,0.6140738563323669,0,0.09109622640326265,0.10095917165749568,-0.30826515422000555,-0.5047583710999508
263,bifurcation,3.917727321664715e-05,0.12013454174846121,0,0.09736411834545,0.09792759102414322,-0.03170571031864877,-0.047823278801797764
264,closure_reorg,4.5877904708148764e-05,1.646228118917237,0,0.07501423605879975,0.12187896314892588,-0.12805615615711197,-0.1402724452154791
265,topology_change,0.00014777282332436507,6.5758879084525566,1,0.07412864193019625,0.16061610579000238,0.2904120875452001,0.17695431070084577
266,coupling_weaken,6.288210411754068e-05,0.7710898398278396,0,0.05468725933245555,0.061890904445156214,-0.41273104691024853,-0.6545312030823953
267,bifurcation,0.0002016977398767024,0.2754567368368678,0,0.12785302587243502,0.12081763009263158,0.0699890106273664,0.04760952552468173
268,closure_reorg,0.00021651822270701178,0.39538289823809414,0,0.17282153706110442,0.17094108379361309,0.07638815879012029,0.16621296589107548
269,coupling_strengthen,7.492283710289285e-05,0.11530717195923468,0,0.3269525458748485,0.31361312576518374,0.41380920513212116,0.40607499259606095
270,coupling_weaken,3.915360064884874e-05,0.4391556487600026,0,0.05844887165153145,0.06451072834381055,-0.6381048249328259,-0.362824413934857
271,topology_change,3.124990470773432e-05,1.4006827190069682,0,0.09813395532055424,0.12868376350464356,-0.09450608643800185,-0.07493596947249392
272,coupling_strengthen,6.756648623822794e-05,0.25469348019947136,0,0.12316408499979459,0.11919520111598964,0.09584671268519573,-0.05100167995429361
273,fragmentation,6.011315151027298e-05,0.711716750830272,0,0.05954680890285646,0.06683357998849515,-0.6342517610006652,-0.6070570969338909
274,fragmentation,1.549854630809574e-05,0.7579277029239616,0,0.10706011629713541,0.13312347931203383,-0.1972123367898969,-0.0724287511958644
275,closure_reorg,2.655421719037765e-05,1.0279461144909594,0,0.02754798331123154,0.040052768144757,-0.0014619305695173779,0.09837294533399832
276,closure_reorg,7.485765153706183e-05,0.010682556769531502,0,0.08270966048332395,0.07413269229346348,-0.17929278118031927,-0.18713403755950914
277,topology_change,4.1836597611164714e-05,0.17508206387360506,0,0.1991702090254147,0.21904679884813372,-0.2540749346942357,-0.26046393021074415
278,closure_reorg,9.590969582866459e-05,0.17672600016406748,0,0.26215807122338025,0.26323334016083044,0.06762454266804052,0.05340291678783399
279,topology_change,1.5861478661381347e-05,0.36665377181747094,0,0.12822421938364392,0.10837529072054347,-0.12230298926514288,-0.021863274514731246
280,bifurcation,0.00022853418506614266,0.3387474995300535,0,0.12593395483690778,0.11347981195937229,0.03323785194201734,0.019519139227945403
281,coupling_weaken,4.1459331534496177e-05,0.3152927614964072,0,0.08133665638079235,0.08390321657179689,-0.7437435602707763,-0.5056463585260128
282,fragmentation,3.486862089491987e-05,0.798537035415064,0,0.026585904869352417,0.029575610360413007,-0.3864841217457192,-0.6490145036972874
283,coupling_strengthen,3.892507580018473e-05,0.11921080251825812,0,0.0989559570792487,0.09861538747856635,0.28881885568038546,0.20407733364184721
284,coupling_strengthen,0.00028835679124997545,0.547827354924537,0,0.13323987801569662,0.12509221267226966,0.4395902415238314,0.10880354308909501
285,bifurcation,4.9110467011281564e-05,0.6716601399905525,0,0.043087297334650276,0.057504685574655046,-0.1802349374614225,-0.005066660136072154
286,fragmentation,5.8177462645947765e-05,0.2237991927068742,0,0.29481057934600613,0.28880310398134257,-0.15086701097992927,-0.3689094864441089
287,topology_change,6.357162915600134e-05,0.3577624714444119,0,0.30186823491590825,0.24522339437568252,0.10677514628855023,0.27086886120408227
288,closure_reorg,9.982166572546096e-05,1.6049599991575645,0,0.16781556995260638,0.27027609004187775,0.0728805876676778,0.044081177756445045
289,closure_reorg,0.00016588812491288998,0.8537582901104198,0,0.09215201041695364,0.11961477785516575,0.04389846806529346,-0.008198280806023028
290,topology_change,9.707473233093966e-06,0.24079093110520708,0,0.06029660941595916,0.05686822078115572,-0.034143452231204185,0.09248994963856916
291,topology_change,2.8765527144691244e-06,0.00848263347512852,0,0.07291757357838502,0.07378692723756797,-0.005104490083070901,-0.008206625070515616
292,closure_reorg,3.905502244095448e-05,0.5170839685884255,0,0.2442703113756145,0.29027672689261536,-0.04010669120606769,-0.03982903668122417
293,coupling_weaken,3.271592054656716e-05,0.34346283768668506,0,0.061491866547365936,0.06310241990204413,-0.3213227509726192,-0.20919529196424824
294,coupling_weaken,5.0737894110399867e-05,0.005895106077737939,0,0.04668568151329744,0.05512366395335888,-0.6142410366150631,-0.10010128261136247
295,bifurcation,0.00023989668921003493,0.357085667109376,0,0.21378026506385656,0.18079405649840982,0.41865084022819826,0.15895723275855927
296,fragmentation,7.11929261574946e-05,0.9105463990916629,0,0.07184896997841406,0.08271475128912587,-0.5934925515366873,-0.56880420969075
297,coupling_strengthen,6.631494321336654e-05,0.5476722592550788,0,0.16945192008917676,0.2004983964827196,0.1703801672685885,0.3927112824478781
298,topology_change,5.251769314064673e-05,0.1131696511957915,0,0.45054669007412224,0.49259950512120115,0.32914238871837787,0.5862486962413969
299,fragmentation,4.0594312000110336e-05,0.3340986438812305,0,0.1772474092809065,0.20447800182809334,-0.2069716471626173,-0.24281216114890453
300,closure_reorg,0.00015330988833925778,0.09235036534137307,0,0.3368149257416203,0.391514033896352,-0.37061129220300554,-0.17752973626546767
301,closure_reorg,0.00016924175036478234,1.2595744187905862,0,0.2701458130998362,0.4099342188448032,0.17641742666435734,0.10749301652146981
302,coupling_weaken,2.881554179842325e-05,0.501389340265559,0,0.05437084743693821,0.05647382554794833,-0.710172269464602,-0.6245731842590267
303,bifurcation,0.00019044780011915735,0.10246762774078984,0,0.2615918617027738,0.239588906353298,0.28593960467155655,0.15678416438562526
304,bifurcation,8.66615850901823e-05,0.5629664199003274,0,0.07624122684343737,0.05595968021315406,-0.049020837862244426,0.015406115130981668
305,bifurcation,0.0002628032372812681,0.17163752950807667,0,0.24409015750356844,0.20997717651481385,0.22457051111898974,0.0922623477332234
306,coupling_weaken,6.31861125127148e-05,0.7873434255679896,0,0.02587313562427984,0.029913043550603424,-0.21111543849006287,-0.22607050735711376
307,closure_reorg,0.00013349120946374085,0.45982493012616216,0,0.23254670371303884,0.22987780164863825,-0.14326785916136736,-0.08937601832690842
308,closure_reorg,5.331239533475889e-05,1.0292735161653026,0,0.21750158136841224,0.30066765720975264,0.09703001472542572,-0.1404791387047567
309,bifurcation,3.4393309392059153e-05,1.2707092402588527,0,0.030011742649721673,0.040629028051118676,0.17983171417114252,0.026720093596086625
310,bifurcation,6.598178039715337e-05,0.3579971456020667,0,0.23014875273795732,0.2614113357732081,-0.029100367282432704,-0.18989107386187087
311,fragmentation,3.415970150130761e-05,0.10984382320379887,0,0.10315898574967086,0.10165087595538902,-0.7288967535274788,-0.3115732986702438
312,coupling_weaken,1.6772846678349638e-05,0.45688557818284714,0,0.010172414581764988,0.010809870909991304,-0.23627999333380834,-0.09837779659499357
313,bifurcation,5.4365521127906404e-05,0.2659776968187425,0,0.14462640178407254,0.15806584822215175,-0.35484891519979544,-0.09600750425435578
314,topology_change,1.2386208894215571e-05,0.12957999186090727,0,0.2915883855157556,0.3051234484177461,0.14672412278368097,0.08927951147669377
315,coupling_weaken,4.369656532180349e-05,0.3638080754619199,0,0.0663495312312391,0.07405054801502464,-0.5253325752172538,-0.2494815824418991
316,coupling_weaken,1.567776899871841e-05,0.7450173069324268,0,0.017844772789431085,0.019951695823792748,-0.06020483549019262,-0.14521766339491693
317,fragmentation,0.00010268708326182024,0.32432221019369745,0,0.22595396762359854,0.17762979538341672,-0.49612777705438277,-0.206814526417558
318,fragmentation,8.829058506885791e-05,0.04495038239460862,0,0.21921445331816475,0.22982491852558284,-0.41056326185645475,-0.2507444785966313
319,bifurcation,0.0003345390603246813,0.5065520016745895,0,0.14432222483686455,0.16186090606241665,0.315643246277754,0.19343813868393234
320,coupling_weaken,7.293024258494927e-05,0.01833366411831025,0,0.37852473951869375,0.38995536179712204,-0.26467375992418296,-0.12104937682580097
321,coupling_weaken,3.4796775984887556e-05,0.38169240583763864,0,0.07723625341449813,0.07968319954343261,-0.5262250888081049,-0.29351569339290606
322,coupling_strengthen,0.00011407700258083291,0.45303960259774995,1,0.02819415219937324,0.07267246908795283,0.7586106197645792,0.436668518216311
323,coupling_weaken,6.258483914154313e-05,0.5506277617382577,0,0.15931610695720716,0.10413386275838304,-0.038873814679896035,-0.07670367609097489
324,fragmentation,6.355485108115543e-05,0.9794178570257212,0,0.02894205042868858,0.03355604684260105,-0.30633617086519294,-0.5661439329252078
325,coupling_strengthen,7.771323355303774e-05,0.17439376986039382,0,0.25390404716466686,0.2392974063641562,0.23293828577293496,0.3851239537655501
326,closure_reorg,9.070174577430201e-05,0.26455208471391023,0,0.14664185927275653,0.17896720642783248,-0.11756142282438498,-0.11726296949787496
327,topology_change,5.298802440293371e-05,0.5485839475583384,0,0.17192857272431816,0.12737754776538837,0.5940438021101718,0.30795878981232666
328,fragmentation,0.00016513401573522494,1.1045476630610644,0,0.051670970617554324,0.0856432802278766,-0.150954721441792,0.018434290133833464
329,bifurcation,3.4884097373626645e-05,0.4715282400116827,0,0.05356455083968725,0.06834081923148572,-0.2970775769960308,0.017956472510098187
330,coupling_strengthen,0.0001336613473434227,0.7998562521138646,0,0.1649172916802291,0.19907832762797362,0.5393740543279495,0.5531833651633484
331,topology_change,5.4593951713401145e-05,0.3067618816105071,0,0.2231869924935877,0.2526559009972504,0.20645786015395917,0.10846820123616646
332,fragmentation,1.3148303416150937e-05,0.1455731328244315,0,0.037251149354482815,0.033539782011107744,-0.28729034617511484,-0.19589106436298132
333,closure_reorg,0.0001069593076153155,8.290111023486663,1,0.04523053324364815,0.1623798731377375,0.3251923482769938,0.23483245612441572
334,closure_reorg,0.0001902085191102733,2.6655092854587443,0,0.18264471443407634,0.3346246139530744,-0.06075190271931541,0.07038948683592039
335,coupling_strengthen,0.00015815663175327394,0.47380743001190234,0,0.30472614426943034,0.26123506495509236,0.4796175896106055,0.6435585863747225
336,closure_reorg,0.00019260859313959252,1.50493197557872,0,0.17289021126320642,0.2903621370146975,-0.048977752581999656,0.165218896986438
337,coupling_strengthen,6.977059034666746e-05,0.5692078836561414,0,0.1601491063087142,0.14029192393886936,0.2761068695240052,0.424284393436011
338,fragmentation,3.233101290131984e-05,0.27831246439082274,0,0.11866084876149285,0.13612752378740367,-0.391349986512436,-0.28374223258830716
339,topology_change,3.3660057435677247e-05,0.5395807774546157,0,0.24559230024120665,0.15583130081959656,0.642003798999626,0.08763668140551667
340,coupling_weaken,8.822110843550096e-05,0.5505690238936432,0,0.1531590277908148,0.16941293406693136,-0.18843457931280583,-0.49545633541062656
341,fragmentation,7.974592563443992e-05,0.616879269467436,0,0.07402342934853601,0.08052204854451994,-0.41071036947425077,-0.5908968930700998
342,coupling_strengthen,0.00011074485327434844,0.1897045077208229,0,0.25257856912476645,0.24891896554520768,0.14435585940833706,0.24414335510773405
343,topology_change,5.660349155584876e-06,0.18770312533672293,0,0.03798282016213339,0.036217090682293174,-0.04909223795457596,0.12044702032358223
344,fragmentation,0.00014749213109000196,0.03727138191405874,0,0.04119295713342741,0.04113466099202201,-0.18093749911655344,-0.12158018454330388
345,bifurcation,8.768637647487245e-05,0.5358576714914871,0,0.29304964499647573,0.34966939749629095,0.22854958996124708,-0.031112989539176794
346,bifurcation,5.5126103263726306e-05,0.18585411825008513,0,0.14730364047074362,0.15617129328355667,-0.3906568357206359,-0.03390456689997545
347,coupling_weaken,8.311060885851183e-05,0.5212530675653201,0,0.17704491503772157,0.19985253922566437,-0.379647548660757,-0.32535653283768357
348,bifurcation,4.726049023830214e-05,0.45448649343239333,0,0.0983955584224549,0.11465965217906038,0.15068710160168397,0.07275229619363288
349,coupling_weaken,7.873060122154618e-05,0.37553951119868456,0,0.15904318254990113,0.16566090098119757,-0.4749842792106057,-0.3462145405798611
350,fragmentation,9.494231178205651e-05,0.2803006183053283,0,0.30669705581870477,0.3414449449233465,-0.43898566487921103,-0.45750219278442605
351,topology_change,8.645956139315067e-05,0.3856862383909111,0,0.05419728382588654,0.061846456267813016,0.47724083096496245,0.06340028898590278
352,bifurcation,8.146655052920285e-05,0.14631087985817653,0,0.2990416523922072,0.31218275657350525,0.26932991429299935,-0.06232122059363654
353,coupling_strengthen,3.4550619123573026e-05,0.30896602747029767,0,0.1489673744361696,0.10847548277596836,0.10978444886443428,-0.056028479198051095
354,coupling_strengthen,6.392367315823552e-05,0.4120674213362177,0,0.3114786171694719,0.21346596168616083,0.07018956915482488,0.38105781888964046
355,coupling_weaken,6.956488241398256e-06,0.3159425283005138,0,0.004021904152002431,0.004374125177514121,-0.6402196328378342,-0.11706820406311047
356,fragmentation,2.755817962737325e-05,0.06851844381973962,0,0.1321277803456004,0.13036956662822208,-0.3900350907900817,-0.11847764234128938
357,coupling_weaken,7.22919603669933e-05,0.6345884059423842,0,0.06544535222303904,0.07336539519517193,-0.7123817493257522,-0.45784726975689033
358,coupling_weaken,3.4925292273912946e-05,0.1703141281710438,0,0.08793516577321614,0.07906697224218251,-0.1626085431594726,-0.2136576734630789
359,closure_reorg,0.00012887426640706572,0.44336087351463177,0,0.11665637407979809,0.21377472923222793,-0.20352909740214503,-0.051252760566764005
360,topology_change,2.5951895121856834e-05,0.12063421742142062,0,0.40458826012983673,0.43075419849441027,0.1295787715382838,0.22971445932902979
361,bifurcation,4.170015062942304e-05,0.5481062336441819,0,0.08906816978847515,0.07734658153840951,0.22752800635608383,-0.14728888740738622
362,coupling_strengthen,5.688690316283253e-05,1.1106464417112016,0,0.07657298712959848,0.10392594252219367,0.8070726011872804,0.37755642486977775
363,coupling_strengthen,7.921840846782876e-05,0.6270063689208046,0,0.19488026703982606,0.1303906360255957,0.2890420278969127,0.44390083674563086
364,fragmentation,1.0465283070730451e-05,0.5097656401185762,0,0.007420381933681552,0.00815364456515233,-0.5600145388969628,-0.2645672385569644
365,bifurcation,6.439751997348236e-05,0.038729410111251805,0,0.1013899307614296,0.09823700300999116,-0.406466761477116,-0.02267391605613278
366,topology_change,1.5003988112669009e-05,0.18079099021022524,0,0.5390020395941674,0.5035422480629081,0.1455259836470666,0.4224251914036412
367,closure_reorg,5.053741675618854e-05,0.04247161201844475,0,0.12355802163840424,0.13086530813935776,-0.13035690139329725,0.10412309235103917
368,coupling_weaken,0.0001050020063091847,0.33952111323840595,0,0.42852730055343013,0.339429808571655,-0.16307842308856402,-0.09449851758791661
369,fragmentation,0.0001626020049363256,0.3068050589806322,0,0.11996421754852116,0.09470054286048601,-0.5384042557911779,-0.33173364490348545
370,coupling_weaken,3.536113010175669e-05,0.6593132601620497,0,0.045686560338975335,0.05162610899236497,-0.7056671586965897,-0.7333096377908578
371,closure_reorg,0.0002441199379840279,0.9295073207662202,1,0.08811440682531255,0.24764049447346678,0.22823736347577928,0.18376551964912777
372,topology_change,0.0001033027729102135,0.2846123320561939,0,0.18321063119535708,0.190112458902907,0.4460142038372353,0.652230718268725
373,coupling_strengthen,2.8099838090071463e-05,0.2541297285257601,0,0.19630294559247624,0.17173961213324906,0.5574393870654539,0.1677911966164629
374,coupling_weaken,5.0684865641234974e-05,0.7521135644404473,0,0.04926820863113701,0.05535105873212032,-0.22522734444706605,-0.42308958440346645
375,coupling_weaken,0.00012866391017212763,0.871704433655339,0,0.01855244944799872,0.03671916978780576,-0.37793382216477134,-0.1769376618989157
376,coupling_strengthen,5.323366834451209e-05,0.6306140519331712,0,0.12596419845549656,0.08850339648327676,0.24355002210085586,0.3836450686040763
377,bifurcation,0.00018970235079643845,0.0034492234334854805,0,0.06656174397796122,0.08054280097039923,-0.08497351646692053,0.07210111123626323
378,coupling_strengthen,0.00014837648837659874,0.15335755904475343,0,0.3319605055283867,0.3054852978433842,0.5387461583449915,0.4487929303462834
379,topology_change,8.079442836103543e-05,0.21483879327978694,0,0.1358646206024045,0.19178424016520387,0.555597035739755,0.3148146380012132
380,coupling_weaken,3.962656198651309e-05,0.5693128159390027,0,0.10492291321782687,0.11451839345668602,-0.23160394897139225,-0.18454412553425914
381,topology_change,6.650939921758411e-06,0.08878244035441155,0,0.03797179510902793,0.037615882465660055,0.008256908082334924,0.044566828764919686
382,topology_change,2.208197400147549e-05,0.049120410917497255,0,0.12891866859072076,0.136094219922949,0.11183723012491109,0.1778099048875642
383,closure_reorg,0.0001499672654485184,0.2791387138918131,0,0.13098388724493748,0.1165785647664408,-0.3069749926533665,-0.061604624002567165
384,topology_change,2.0276339649031482e-05,0.044945859382139505,0,0.054949907783449825,0.057763717824725225,-0.34364758265759365,-0.0671311021705433
385,bifurcation,0.0002065016773354877,0.5930232857687784,0,0.12776443619924452,0.11300427620094033,0.4300100437136983,0.10700332020158987
386,coupling_weaken,4.9869796966356116e-05,0.43965795675518243,0,0.05457062971175963,0.05918258659525466,-0.6154208721498403,-0.47098638281462896
387,coupling_strengthen,7.765133563050373e-05,0.32389063526914075,0,0.18800527483217738,0.15411163568505076,0.1570767884113925,0.3988355197258491
388,coupling_weaken,1.476683721875278e-05,0.47092360324175475,0,0.01388787397308433,0.014973804257640722,-0.6643149398127872,-0.17319696318724231
389,closure_reorg,4.7249791158336883e-05,0.945254588854173,0,0.042309914252814995,0.06572370348488499,-0.4603935583475658,-0.11450811903819885
390,fragmentation,2.5817571538923116e-05,1.0684661053548858,0,0.015541472532537792,0.018113170069799733,-0.5749385735645276,-0.44682242169609254
391,coupling_strengthen,6.936115594715177e-05,0.02589661316383366,0,0.17690640731789872,0.12341974897749455,0.3302069109656022,0.26109840356178227
392,topology_change,5.984716186621445e-05,0.32360007622296233,0,0.21803474637166334,0.20334323980493446,-0.3712146373147299,-0.15436263318475069
393,fragmentation,4.8516865166377925e-05,0.12390368124284523,0,0.26118644765090426,0.2612773171672995,-0.08883536514673251,-0.08942227803278074
394,topology_change,4.06500874360832e-05,0.4035194056585322,0,0.20274567204552668,0.22456761560167143,0.1572585749422889,-0.07184707745979546
395,fragmentation,2.850897952000097e-05,0.10828775710933644,0,0.14674157655212233,0.15908736468258233,-0.11230068132702575,-0.15203402288545165
396,coupling_weaken,7.926912230618676e-05,0.4860718843463369,0,0.29019195616552856,0.3266251180003194,-0.5828315548394991,-0.49621009023260854
397,coupling_strengthen,9.575901100277378e-05,0.006386898374503453,0,0.3293319879838045,0.3477945015213583,0.28780020603588796,0.43038078301243987
398,topology_change,2.2957101604453272e-05,0.6363309574335629,0,0.09654562217314311,0.057190246319495486,0.07075241487027384,-0.008559516879990625
399,topology_change,0.0001488530202474186,0.3166861203917291,0,0.13882701801432984,0.20021826594927705,0.02907129030207778,0.07375328699787742
400,closure_reorg,0.0001950796122502295,0.011819596404160153,0,0.2935020776406906,0.30335938138986773,0.21360089254864573,0.12342686330474717
401,coupling_strengthen,2.487422554081076e-05,0.48340426615975957,0,0.05400825724058195,0.055367420059060035,0.2757212976430352,0.20455247211197963
402,bifurcation,0.000323103383320421,0.26172282409551906,0,0.22400659135859818,0.19405991734755568,0.006622893776163763,0.04095994090288063
403,closure_reorg,4.805968854004224e-05,0.9324172045844965,0,0.02363993149396615,0.03380415892076172,-0.0480558842532286,0.1805505611562448
404,closure_reorg,0.0003194133450883475,0.21547383296121597,0,0.3596820792463083,0.536958136536565,0.17664316343860376,0.08679533794053246
405,closure_reorg,1.386723211376988e-05,1.2655422107707028,0,0.037453822959718774,0.0541865111325891,-0.030422771080504507,0.003848363235484764
406,fragmentation,6.0835601815713653e-05,0.4688220289213428,0,0.04417800780801451,0.04885972115422865,-0.20151233916186018,-0.3012528800218546
407,topology_change,3.427659301057548e-05,0.27755521378123227,0,0.09290539070226961,0.1237752732713363,-0.21560753469995053,-0.24617474715585744
408,topology_change,6.0068835986357296e-05,2.156542039271886,0,0.05349431760190704,0.07922997603932486,-0.5075032218875325,-0.016359714785109725
409,topology_change,6.136101432549997e-05,0.3402171033864149,0,0.13320017785878918,0.114114270903938,0.3230833968961011,0.11158158622469616
410,topology_change,5.895915488136163e-05,0.20966624191115493,0,0.2133691277726171,0.22275594911292668,0.028959240607290937,0.3113219491826433
