sim,transition_type,step,order_param,shared_closure,c_std,in_transition
7,topology_change,30,0.28429958722893495,0.46164566796408535,0.1423508118045826,0
7,topology_change,40,0.24624538229010173,0.42096665660689825,0.13502692447095108,0
7,topology_change,50,0.2728856394480795,0.38413888111725397,0.12682570524252665,0
7,topology_change,60,0.37458896070284253,0.35553143187605557,0.11842007889844362,0
7,topology_change,70,0.48460441757230965,0.338720722520596,0.1124204386636359,0
7,topology_change,80,0.5615444429724948,0.3328595952354124,0.1129495028947804,0
7,topology_change,90,0.6085630631705797,0.3344167323895115,0.11815461874296825,0
7,topology_change,100,0.6354938139362808,0.34024959635526025,0.12142366959518315,0
7,topology_change,110,0.6416808745545212,0.3475225264194075,0.11889991580345888,0
7,topology_change,120,0.6239703809383097,0.35312113274307805,0.11111242539193959,0
7,topology_change,130,0.5824708113938063,0.35417841869933947,0.10097273157211502,0
7,topology_change,140,0.5189912621432612,0.34873179329626625,0.09193320660469526,0
7,topology_change,150,0.435376925380344,0.3359618214589126,0.0865567036086612,0
7,topology_change,160,0.3356294438785919,0.31630968993998076,0.08490823381991008,0
7,topology_change,170,0.23524108860790718,0.2917222911140971,0.08390627720330816,0
7,topology_change,180,0.1825513046938674,0.2656969151061449,0.07907016955443917,0
7,topology_change,190,0.21980791845668954,0.24230015435390012,0.06772354145200121,0
7,topology_change,200,0.28542716392002354,0.22414290008311116,0.05183685141368598,0
7,topology_change,210,0.3255519924121778,0.2109904473845937,0.040353175472832466,0
7,topology_change,220,0.32646113068676497,0.2003942611924292,0.04485557320216974,0
7,topology_change,230,0.29365522801411137,0.18965987721325248,0.059385891502869166,0
7,topology_change,240,0.23899570273839563,0.17731760304552793,0.07255286508169852,0
7,topology_change,250,0.1756956966410034,0.16330030977114723,0.07987564022633852,1
7,topology_change,260,0.13858503913685075,0.14885670236904375,0.08088777624518725,1
7,topology_change,270,0.156314353780911,0.1355622642419456,0.07585628557478567,1
7,topology_change,280,0.25118882639455514,0.1259473145885689,0.06654542559424098,1
7,topology_change,290,0.39653413385176733,0.12430863542094173,0.057064369729985236,1
7,topology_change,300,0.575510227087296,0.137030041287088,0.05146142218831888,1
7,topology_change,310,0.7432167897628184,0.1699941548075137,0.05131782589104857,1
7,topology_change,320,0.8197089036549221,0.21779824977309378,0.05808638856044833,1
7,topology_change,330,0.8044167634313575,0.26415383965999073,0.07035183442009417,1
7,topology_change,340,0.7488880423604094,0.29895172157975053,0.08333030308608921,1
7,topology_change,350,0.6811458752379065,0.3204026185221668,0.09466297596782947,1
7,topology_change,360,0.609635839901591,0.3298416671343246,0.10394835704872268,1
7,topology_change,370,0.5356125704862535,0.32920111862550133,0.1112181201972185,1
7,topology_change,380,0.4578205612779324,0.3203056596316151,0.1164300410960222,1
7,topology_change,390,0.37405198330780903,0.3047786671948614,0.1193982196252649,1
7,topology_change,400,0.282979338787519,0.28419113087326525,0.11983535673657528,1
7,topology_change,410,0.1945065014619167,0.26046148742776254,0.11744351167105571,1
7,topology_change,420,0.18229376085679444,0.23674483634916096,0.11212594921849386,1
7,topology_change,430,0.32666030455272715,0.2190831969011454,0.10451331156100552,1
7,topology_change,440,0.5498234390659853,0.21767022931945826,0.09676087211360818,1
7,topology_change,450,0.7684501472999352,0.24274584551008305,0.09142132872705495,1
7,topology_change,460,0.9130484989373542,0.29374732487977223,0.08707431295883705,1
7,topology_change,470,0.9614157621010528,0.35610765594922256,0.08096814944552942,1
7,topology_change,480,0.9416554728683525,0.4134089343973838,0.07439314658131656,1
7,topology_change,490,0.8879436575331625,0.4569075145574111,0.07025545623980851,1
8,closure_reorg,0,0.5412578234532152,0.5403786093512798,0.3054974848270966,0
8,closure_reorg,10,0.5244274965448082,0.5091477594474941,0.21831557693736736,0
8,closure_reorg,20,0.5474711658880272,0.48190946429325915,0.15381376893312848,0
8,closure_reorg,30,0.6483712478717314,0.46696161376641737,0.11641646449908055,0
8,closure_reorg,40,0.7996205228042436,0.4756923587044401,0.09928914605129392,0
8,closure_reorg,50,0.9157449881767656,0.5099868816777915,0.08596503970963668,0
8,closure_reorg,60,0.9618989040938987,0.5568220365461197,0.07137413377374018,0
8,closure_reorg,70,0.9614140309344854,0.6019943594734399,0.05814966428946861,0
8,closure_reorg,80,0.9402724381384755,0.638540448996473,0.04793106719465396,0
8,closure_reorg,90,0.9115218901800852,0.6647485591063189,0.04155008940332523,0
8,closure_reorg,100,0.8801508333721295,0.6810809895270641,0.04042038553975862,0
8,closure_reorg,110,0.8476304116832496,0.6886182243765039,0.04547516050792865,0
8,closure_reorg,120,0.8139946851885583,0.6884616211419574,0.05579137930838915,0
8,closure_reorg,130,0.7786533999772185,0.6815369083200591,0.06970884962515574,0
8,closure_reorg,140,0.7407127153940865,0.6685506642526209,0.08602767515653245,0
8,closure_reorg,150,0.69919994396775,0.6500153939129775,0.10408260264066055,0
8,closure_reorg,160,0.6535793935247479,0.6263422052730168,0.12348955829226092,0
8,closure_reorg,170,0.6054433846586682,0.5980804643583001,0.14384962533625717,0
8,closure_reorg,180,0.5636456319117407,0.5665279015594216,0.16427404009155944,0
8,closure_reorg,190,0.555022913687106,0.5351454220387264,0.18243904842698755,0
8,closure_reorg,200,0.621629320308568,0.5118368774450195,0.19321221663781663,0
8,closure_reorg,210,0.758682498120649,0.5086039743789057,0.18933289163588543,0
8,closure_reorg,220,0.8855401122845588,0.5313991724059999,0.16858589361061752,0
8,closure_reorg,230,0.9476402475176968,0.5708526122891575,0.1391552120386554,0
8,closure_reorg,240,0.9572899397528926,0.6124132273307745,0.11146122425781017,0
8,closure_reorg,250,0.941229188657544,0.6505198371582688,0.0904885519925328,1
8,closure_reorg,260,0.9149926523877615,0.698073472029123,0.07840810573947168,1
8,closure_reorg,270,0.885026202309079,0.7228383896011319,0.07878440744331873,1
8,closure_reorg,280,0.8534861009943657,0.7294848036129553,0.08884199868400666,1
8,closure_reorg,290,0.820728195383023,0.72209704220134,0.1059540602074128,1
8,closure_reorg,300,0.7863290042660187,0.7038339841906793,0.12813002151290484,1
8,closure_reorg,310,0.7494869891393633,0.6769686967801546,0.15404704206791892,1
8,closure_reorg,320,0.7092438229475788,0.643055420893152,0.18288225435082994,1
8,closure_reorg,330,0.6648718225147475,0.6031777122329149,0.2140925875481361,1
8,closure_reorg,340,0.6171079872834133,0.5583772316983421,0.24708664776282074,1
8,closure_reorg,350,0.572045618462307,0.5198622331756597,0.26217244331555306,1
8,closure_reorg,360,0.5506190022045545,0.4957575603639851,0.24959578632874932,1
8,closure_reorg,370,0.5940867303252602,0.4780906259807523,0.240187822679325,1
8,closure_reorg,380,0.718201666410071,0.47708658777289364,0.2397354951050431,1
8,closure_reorg,390,0.8563135202263146,0.5145711708410465,0.2229704161864033,1
8,closure_reorg,400,0.936684487373338,0.5853815951029362,0.18176647695681075,1
8,closure_reorg,410,0.9576901586367891,0.6588074606174154,0.13849546480468153,1
8,closure_reorg,420,0.9466271089452051,0.7157422123528246,0.10622167678918007,1
8,closure_reorg,430,0.922309967561051,0.7512278143038842,0.08803901244177041,1
8,closure_reorg,440,0.8930785842480582,0.767065953048107,0.08292634532437414,1
8,closure_reorg,450,0.8619184015417511,0.7669096020693122,0.08873864189757151,1
8,closure_reorg,460,0.8295344059700804,0.7542881140937048,0.10292430662179569,1
8,closure_reorg,470,0.7956618409941674,0.7320203907305544,0.1231471541028304,1
8,closure_reorg,480,0.7595798510969572,0.7021478726650356,0.14771419447572023,1
8,closure_reorg,490,0.7203501776237985,0.6660462269151755,0.175553343712812,1
9,coupling_weaken,0,0.2384556008322882,0.4646742613984288,0.18629077725178267,0
9,coupling_weaken,10,0.2591753983801948,0.4206426230175784,0.14125059746657828,0
9,coupling_weaken,20,0.27455386637953416,0.38244436133769827,0.1058635435277362,0
9,coupling_weaken,30,0.2842556675902624,0.3491624167587505,0.08083757157197122,0
9,coupling_weaken,40,0.2890730264149733,0.3199544478103437,0.06734623900675073,0
9,coupling_weaken,50,0.291008907096534,0.2941373294878725,0.06472726185674793,0
9,coupling_weaken,60,0.29416619394686166,0.27128892039910674,0.06906262514298935,0
9,coupling_weaken,70,0.3072137286206478,0.25144758225235103,0.07603435898058931,0
9,coupling_weaken,80,0.3471117115772126,0.23559856286741215,0.08310904334926235,0
9,coupling_weaken,90,0.43824460791028613,0.22679167747803008,0.08896838826417466,0
9,coupling_weaken,100,0.593802897310947,0.23184589460366847,0.09191155459408336,0
9,coupling_weaken,110,0.7767959311753122,0.259968674187517,0.08884200357154433,0
9,coupling_weaken,120,0.9090545504710372,0.31207230840738753,0.07877364714237986,0
9,coupling_weaken,130,0.968280568258073,0.37608157847585105,0.06575329697637475,0
9,coupling_weaken,140,0.9865148662151159,0.4401096583125659,0.05373308672184461,0
9,coupling_weaken,150,0.9897247756941926,0.49894879919315205,0.043973016874060654,0
9,coupling_weaken,160,0.9886878052822604,0.5514263487827692,0.03636896234177611,0
9,coupling_weaken,170,0.9869320381040914,0.5978203852747095,0.030506318681743007,0
9,coupling_weaken,180,0.9854229098311732,0.6387824901636489,0.025994997082341594,0
9,coupling_weaken,190,0.9843213183722344,0.6749871582903407,0.022527976803183636,0
9,coupling_weaken,200,0.9835693720562512,0.7070376461186305,0.019870928783390893,0
9,coupling_weaken,210,0.9830727450128344,0.735452535981888,0.017843139170705187,0
9,coupling_weaken,220,0.9827505107034575,0.7606745009739029,0.016302814613895704,0
9,coupling_weaken,230,0.9825435173265553,0.7830829322777336,0.015137569105981852,0
9,coupling_weaken,240,0.9824113269981721,0.803005295404209,0.014258401311687704,0
9,coupling_weaken,250,0.980988788624383,0.8206959759581085,0.01361226321758671,1
9,coupling_weaken,260,0.9657607672449444,0.8344205483994929,0.014218788618417078,1
9,coupling_weaken,270,0.9479891323464653,0.8431157914161906,0.0166418350532554,1
9,coupling_weaken,280,0.9284073776191882,0.8469599999327244,0.02072101060743729,1
9,coupling_weaken,290,0.9075008184642097,0.8462560320185831,0.02622939154768733,1
9,coupling_weaken,300,0.885575548932581,0.841368411254501,0.03293141400181161,1
9,coupling_weaken,310,0.862810329243613,0.8326820604464844,0.040607610473440664,1
9,coupling_weaken,320,0.839294350941103,0.8205766164894175,0.04906281722988521,1
9,coupling_weaken,330,0.8150546179736576,0.8054116066791964,0.058127989682311657,1
9,coupling_weaken,340,0.7900764390088695,0.78751910015914,0.06765889205756918,1
9,coupling_weaken,350,0.7643201168059812,0.7672015529332372,0.07753285423694459,1
9,coupling_weaken,360,0.73773671515815,0.7447334189598014,0.08764421933579468,1
9,coupling_weaken,370,0.7102859557100467,0.7203657518787709,0.09789880612621839,1
9,coupling_weaken,380,0.6819599645383374,0.6943335324348847,0.10820747201747886,1
9,coupling_weaken,390,0.652817857821435,0.6668658742715768,0.11847867190692996,1
9,coupling_weaken,400,0.6230380482282935,0.6381996090704095,0.12860977788483993,1
9,coupling_weaken,410,0.5929972908728376,0.6085970130079374,0.13847688615516746,1
9,coupling_weaken,420,0.563386194030257,0.5783685210008388,0.14792296365279686,1
9,coupling_weaken,430,0.5353651044768394,0.5479009737515049,0.15674461981539992,1
9,coupling_weaken,440,0.510739856137123,0.5176908629289562,0.1646787616091302,1
9,coupling_weaken,450,0.49207415600431464,0.48837957660291886,0.1713922014427924,1
9,coupling_weaken,460,0.4825502169412363,0.4607831239292489,0.17648013498509546,1
9,coupling_weaken,470,0.4853322772656813,0.4359020878421244,0.17948290825285107,1
9,coupling_weaken,480,0.5024142268247341,0.4148903719820858,0.17993282619300943,1
9,coupling_weaken,490,0.5334945880422896,0.3989591515516887,0.17743988689731777,1
10,closure_reorg,0,0.27880653051474397,0.5783632912501175,0.15501498182382542,0
10,closure_reorg,10,0.36929260029843575,0.5338031036995978,0.13802814018127874,0
10,closure_reorg,20,0.4627051967754097,0.50020452352225,0.1243376947625418,0
10,closure_reorg,30,0.5369358753137938,0.47714445148155116,0.11404189587115876,0
10,closure_reorg,40,0.5865243395891466,0.4623816141869095,0.1077874409971235,0
10,closure_reorg,50,0.6165876953356811,0.4532281438288243,0.10483412389321453,0
10,closure_reorg,60,0.6342566339428383,0.44757255841542387,0.10321633240354577,0
10,closure_reorg,70,0.6443807598252244,0.4440266403035412,0.10120329686309235,0
10,closure_reorg,80,0.6493448515033657,0.44167849194619774,0.09802396583636136,0
10,closure_reorg,90,0.6501299078348461,0.43986460932705596,0.0937338425370753,0
10,closure_reorg,100,0.6471127081103634,0.4380512869686129,0.08887795710462229,0
10,closure_reorg,110,0.6404183496815693,0.4357852439682458,0.08425312691273935,0
10,closure_reorg,120,0.6300256501226633,0.4326715349126388,0.08076587439015394,0
10,closure_reorg,130,0.6157851028712129,0.42835980740253266,0.07929460149186807,0
10,closure_reorg,140,0.5974253141807723,0.42253452113695833,0.080501123449637,0
10,closure_reorg,150,0.5745960620787074,0.41491172839463825,0.08465187245340189,0
10,closure_reorg,160,0.5470322832254163,0.405250918020701,0.09157915802134609,0
10,closure_reorg,170,0.5150590280133824,0.39340109694237685,0.10079603851190064,0
10,closure_reorg,180,0.4810030004778594,0.3794226171240982,0.11161545467429886,0
10,closure_reorg,190,0.4526499030159951,0.36386702421015865,0.12312341259123567,0
10,closure_reorg,200,0.4488342677440617,0.348336595158429,0.13395143381408572,0
10,closure_reorg,210,0.49683121119249873,0.33631532792692137,0.14194168214667183,0
10,closure_reorg,220,0.6032634819022809,0.3334583654112803,0.14422434797274544,0
10,closure_reorg,230,0.7313283936874648,0.34521197411088994,0.13870478406347936,0
10,closure_reorg,240,0.832179519163293,0.371928220523916,0.1263876383704895,0
10,closure_reorg,250,0.8872206450567591,0.41166280577149167,0.11076962066976542,1
10,closure_reorg,260,0.9064447168815517,0.48391100885326627,0.09406456946502952,1
10,closure_reorg,270,0.9053828795552411,0.545240602821546,0.08229527799678334,1
10,closure_reorg,280,0.8945235742609264,0.593100723888883,0.07516277332717611,1
10,closure_reorg,290,0.8793293193069827,0.6278938210480443,0.07213821740144793,1
10,closure_reorg,300,0.8623325075613593,0.6511898744553681,0.07324579741702905,1
10,closure_reorg,310,0.8446032414214847,0.6648223290639462,0.07857412312036732,1
10,closure_reorg,320,0.8265122644123354,0.6705050229519169,0.08775308425490265,1
10,closure_reorg,330,0.8080915831909784,0.6696982184771658,0.10001118301548999,1
10,closure_reorg,340,0.7891976955224197,0.6635823579237855,0.11451396039017105,1
10,closure_reorg,350,0.7695812629715596,0.6530740118335417,0.13058465338697278,1
10,closure_reorg,360,0.7489121979542944,0.6388552817480011,0.14775689945062273,1
10,closure_reorg,370,0.7267841395995951,0.6214050633396879,0.16574930088228343,1
10,closure_reorg,380,0.7027140554852688,0.6010291177710088,0.1844218625003979,1
10,closure_reorg,390,0.6761580392738278,0.577891778867643,0.20373248526167276,1
10,closure_reorg,400,0.6465922460547612,0.5520597438570691,0.22368969350314918,1
10,closure_reorg,410,0.6137914170178737,0.5235838024824847,0.2442826276094153,1
10,closure_reorg,420,0.5786645242529717,0.49793462983034037,0.2550903396278673,1
10,closure_reorg,430,0.5455253295658438,0.4807488986630816,0.2460163810704836,1
10,closure_reorg,440,0.527080315497381,0.4634613832762611,0.23651361308462884,1
10,closure_reorg,450,0.5489933468944612,0.44886858109831246,0.22808621413211927,1
10,closure_reorg,460,0.6339339166189905,0.4422964575288617,0.22399836096597545,1
10,closure_reorg,470,0.7603170920899853,0.45337737215696744,0.2218017888805966,1
10,closure_reorg,480,0.8688389796886131,0.49481577245620734,0.20007322354777787,1
10,closure_reorg,490,0.9264634916197678,0.553786984298615,0.16709783250795562,1
11,coupling_weaken,0,0.5418857457522863,0.5988279071719939,0.20298880547368556,0
11,coupling_weaken,10,0.7139397711099739,0.5854571560184785,0.1591719833880113,0
11,coupling_weaken,20,0.8616799404597237,0.5892742958692401,0.12441606314207991,0
11,coupling_weaken,30,0.9387301593584171,0.6056336802067913,0.09547346178109158,0
11,coupling_weaken,40,0.9636888901279665,0.6266594034801882,0.0719698978641661,0
11,coupling_weaken,50,0.9674194931295701,0.647745563177559,0.05358976654324133,0
11,coupling_weaken,60,0.9650513760839191,0.6673487388066901,0.039487022388498154,0
11,coupling_weaken,70,0.9617455584731818,0.6852048761221903,0.028737086138147565,0
11,coupling_weaken,80,0.958922212003038,0.7014350135261793,0.02056357399941307,0
11,coupling_weaken,90,0.956812956776653,0.7162371459254563,0.014374130627995849,0
11,coupling_weaken,100,0.955322034546224,0.72979702172795,0.009743975385356375,0
11,coupling_weaken,110,0.9542961165842239,0.7422692068948871,0.006409310525784154,0
11,coupling_weaken,120,0.9536001134953899,0.7537784837624344,0.004299322955387354,0
11,coupling_weaken,130,0.9531316282404044,0.7644257803468164,0.003494145869553572,0
11,coupling_weaken,140,0.9528176983445583,0.7742939811452987,0.003732749422548306,0
11,coupling_weaken,150,0.9526078819525522,0.7834525326262667,0.00437277762043132,0
11,coupling_weaken,160,0.9524678632693342,0.7919608285164048,0.005038000285379874,0
11,coupling_weaken,170,0.9523745061747277,0.7998706229494662,0.005614661664913131,0
11,coupling_weaken,180,0.9523122924607395,0.8072277330324769,0.006084376149028528,0
11,coupling_weaken,190,0.9522708448775721,0.8140732417439308,0.006456560440849587,0
11,coupling_weaken,200,0.952243236288631,0.8204443558586393,0.006747147922668996,0
11,coupling_weaken,210,0.9522248474102886,0.8263750275298645,0.006971945752053418,0
11,coupling_weaken,220,0.9522125997757713,0.8318964141423384,0.007144695095739555,0
11,coupling_weaken,230,0.9522044424750024,0.8370372270953409,0.007276718782288914,0
11,coupling_weaken,240,0.9521990094194615,0.8418240037155493,0.007377102083817288,0
11,coupling_weaken,250,0.9487001289809148,0.8462341082602858,0.007466486061484398,1
11,coupling_weaken,260,0.9092056774953178,0.8471877955944747,0.008368515533744465,1
11,coupling_weaken,270,0.8627946359179203,0.84266099542594,0.010415546664283919,1
11,coupling_weaken,280,0.8106817053325831,0.8325804371751635,0.013376741387662533,1
11,coupling_weaken,290,0.753399004314642,0.8170920125497811,0.0169949267534781,1
11,coupling_weaken,300,0.6910039716976526,0.7964784726820826,0.021009451343095713,1
11,coupling_weaken,310,0.623245290764497,0.771118532388605,0.02516226105195272,1
11,coupling_weaken,320,0.5497279718296647,0.7414783519376674,0.029193721012363196,1
11,coupling_weaken,330,0.47015191301085635,0.7081297245886131,0.03283462108179922,1
11,coupling_weaken,340,0.38479455613587615,0.6717911573458817,0.03580147031154304,1
11,coupling_weaken,350,0.29577121266180073,0.633386572138851,0.037805607975215594,1
11,coupling_weaken,360,0.21122870135385302,0.594109646519942,0.038592944589921116,1
11,coupling_weaken,370,0.15966516495849062,0.5554688494141227,0.038037161368889884,1
11,coupling_weaken,380,0.1888288303634689,0.5192726563409769,0.0363020141971434,1
11,coupling_weaken,390,0.2799394440149671,0.4875093060271146,0.034029357148107474,1
11,coupling_weaken,400,0.3907024572059027,0.46210012950642165,0.03232560460162879,1
11,coupling_weaken,410,0.5022205609451127,0.444564375548029,0.03212801047164311,1
11,coupling_weaken,420,0.6050210350357282,0.43569361167885007,0.03319066336959288,1
11,coupling_weaken,430,0.6930798388234597,0.43534693058728696,0.03408865824526286,1
11,coupling_weaken,440,0.7625758252110508,0.44243679747434816,0.03332188558166112,1
11,coupling_weaken,450,0.8116727907549641,0.45511325961636107,0.030147610849095906,1
11,coupling_weaken,460,0.8403858117665974,0.47109394648362146,0.02479095365980202,1
11,coupling_weaken,470,0.8502156923272813,0.4880390743496282,0.018527548550046957,1
11,coupling_weaken,480,0.843547032349079,0.5038616562307074,0.01438399178823852,1
11,coupling_weaken,490,0.8230088354219814,0.5169074210907677,0.016416996771476376,1
12,topology_change,0,0.4409507469016749,0.3437760271107443,0.2065843555094245,0
12,topology_change,10,0.5122124409035186,0.33302533089849873,0.15956411544345736,0
12,topology_change,20,0.585679511044819,0.33047847997124674,0.11671216082906019,0
12,topology_change,30,0.6596286645260214,0.3364858967226446,0.08087000716017874,0
12,topology_change,40,0.7331875572716603,0.3512812674218213,0.05645571745922965,0
12,topology_change,50,0.8028120296503914,0.3747594245350546,0.04660841272608602,0
12,topology_change,60,0.862241524022721,0.40589075792851015,0.04652954824224688,0
12,topology_change,70,0.9067756008717283,0.44249233847490743,0.04810169651635963,0
12,topology_change,80,0.9362726451277018,0.4818171851902984,0.04795145367773446,0
12,topology_change,90,0.953935262347883,0.5214155536882709,0.0459471517829949,0
12,topology_change,100,0.9636817193112844,0.5595890711268096,0.042783717297956214,0
12,topology_change,110,0.9686543564335108,0.595382122622027,0.039115638875480904,0
12,topology_change,120,0.9709393154091254,0.6283764940862092,0.03539324296483859,0
12,topology_change,130,0.9717900956307758,0.6584827531287651,0.03189517806081642,0
12,topology_change,140,0.9719176641482474,0.6857906866174523,0.028786794009009433,0
12,topology_change,150,0.9717098490411176,0.7104770030702987,0.02616268114013785,0
12,topology_change,160,0.97137097593463,0.7327528809616969,0.024069942224169312,0
12,topology_change,170,0.971004152022233,0.7528358620251037,0.022517837810577555,0
12,topology_change,180,0.9706579076595245,0.7709356886464074,0.02148122934076115,0
12,topology_change,190,0.9703520617330009,0.7872478254133238,0.020904814060319556,0
12,topology_change,200,0.9700918485161584,0.8019510865015901,0.020712036114580164,0
12,topology_change,210,0.9698755207790459,0.8152073798213963,0.020817608272793536,0
12,topology_change,220,0.969698364285565,0.8271624827134676,0.02113943513109325,0
12,topology_change,230,0.9695547554742112,0.8379472673991488,0.021606496579933965,0
12,topology_change,240,0.969439163390203,0.847679071362694,0.022162014222309574,0
12,topology_change,250,0.9691147287264424,0.8564585725472114,0.02276270038989775,1
12,topology_change,260,0.9663294362815815,0.8640744915766838,0.02336497769031432,1
12,topology_change,270,0.9633740654590479,0.8704237286154936,0.023989594644288622,1
12,topology_change,280,0.9606075824565219,0.8756399733000295,0.024662334274940204,1
12,topology_change,290,0.9581454424090126,0.8798814823068751,0.025389319978223496,1
12,topology_change,300,0.9560078062811391,0.883301074963803,0.0261639415156241,1
12,topology_change,310,0.954177494079284,0.8860359152601134,0.026972956830547238,1
12,topology_change,320,0.952623706183026,0.8882049876610878,0.027800844485523158,1
12,topology_change,330,0.9513121543348794,0.8899095948139797,0.02863248035094675,1
12,topology_change,340,0.9502094720632348,0.8912349910482856,0.029454550994097793,1
12,topology_change,350,0.9492850687874949,0.8922523568326588,0.03025613386658323,1
12,topology_change,360,0.9485117848418632,0.8930207711058411,0.03102878181569322,1
12,topology_change,370,0.9478659701064094,0.8935890365184973,0.03176634320235503,1
12,topology_change,380,0.9473272895497333,0.8939973038319378,0.032464662683523854,1
12,topology_change,390,0.9468784100226999,0.8942784848724887,0.033121247184590565,1
12,topology_change,400,0.9465046485608258,0.894459463690303,0.033734942542380346,1
12,topology_change,410,0.94619362368365,0.8945621244122023,0.03430564259473004,1
12,topology_change,420,0.9459349301842541,0.8946042172987484,0.03483403884598598,1
12,topology_change,430,0.9457198463448893,0.8946000845755979,0.03532141143124735,1
12,topology_change,440,0.9455410761693893,0.8945612662236527,0.035769458407497616,1
12,topology_change,450,0.9453925258281729,0.8944970038992723,0.03618015882910798,1
12,topology_change,460,0.9452691118072027,0.8944146589556748,0.03655566465742368,1
12,topology_change,470,0.945166597515041,0.8943200583815039,0.036898216744468665,1
12,topology_change,480,0.9450814549102546,0.8942177804768893,0.03721008059669412,1
12,topology_change,490,0.9450107478160001,0.8941113902997888,0.03749349818806314,1
13,closure_reorg,0,0.9557706320953651,0.8620745689170415,0.0721036510004377,0
13,closure_reorg,10,0.9700238918104666,0.8715079361571464,0.05386089942834503,0
13,closure_reorg,20,0.953444677906931,0.8784940927387291,0.03920346320413656,0
13,closure_reorg,30,0.9242935506961744,0.8786062436823585,0.029324832811867922,0
13,closure_reorg,40,0.8907664766765948,0.8711493783412333,0.02558733670832873,0
13,closure_reorg,50,0.8560140920983047,0.856827079292574,0.027596143730483705,0
13,closure_reorg,60,0.8209495112335218,0.8366911277884566,0.032766004671106394,0
13,closure_reorg,70,0.7855099382504975,0.811738108379437,0.03901793214434873,0
13,closure_reorg,80,0.7491749454140678,0.7827781285828008,0.04543106669956716,0
13,closure_reorg,90,0.7111568683385558,0.7504089648639422,0.05166019017495182,0
13,closure_reorg,100,0.6704449241332101,0.7150285838020288,0.057566778527655064,0
13,closure_reorg,110,0.6257803217880762,0.6768620262711575,0.06306087053458015,0
13,closure_reorg,120,0.5756016023797182,0.6359985138746436,0.06802031504685375,0
13,closure_reorg,130,0.518000425680958,0.5924471163843175,0.07222538306536243,0
13,closure_reorg,140,0.45076919238209723,0.5462313830653798,0.0752815769112732,0
13,closure_reorg,150,0.37172255940890764,0.497554887419054,0.07652483059850473,0
13,closure_reorg,160,0.279648560774355,0.4470651766763548,0.07494614100993457,0
13,closure_reorg,170,0.1765771289688626,0.396177261538394,0.06927249252082876,0
13,closure_reorg,180,0.07708366051222222,0.3472449708914966,0.058464880137291494,0
13,closure_reorg,190,0.08768271393332455,0.3032451984355821,0.04278636428854837,0
13,closure_reorg,200,0.18939077569676516,0.2670208588874313,0.02524797784246406,0
13,closure_reorg,210,0.29745911693425536,0.2408179008845039,0.01556928271304195,0
13,closure_reorg,220,0.40745104573146934,0.22651614041931906,0.022966117108981166,0
13,closure_reorg,230,0.517025164973233,0.22578680812326396,0.03160785454565808,0
13,closure_reorg,240,0.6162535798619925,0.23921060291858076,0.03507282329204481,0
13,closure_reorg,250,0.6903519933556896,0.26744929993270594,0.037635472121155776,1
13,closure_reorg,260,0.730537379300263,0.326346167613415,0.06493411469901335,1
13,closure_reorg,270,0.7396279404244355,0.37868969312896644,0.10020556374538377,1
13,closure_reorg,280,0.7263544443129154,0.41691236204236387,0.13507089596296037,1
13,closure_reorg,290,0.698529800937007,0.43831662656750253,0.1654712587066041,1
13,closure_reorg,300,0.6608292176619119,0.44336128551956583,0.1902489897599382,1
13,closure_reorg,310,0.6152665351863777,0.43389342809496334,0.20960660266501935,1
13,closure_reorg,320,0.5621734551822853,0.41211257209058927,0.2240663780002464,1
13,closure_reorg,330,0.501071276529191,0.38765066784705954,0.22074958891967783,1
13,closure_reorg,340,0.43164566422788925,0.35678452317640513,0.21048208041401875,1
13,closure_reorg,350,0.3554041745389476,0.31985898218663833,0.1956855081194467,1
13,closure_reorg,360,0.2788022981512414,0.2789074503672505,0.17611197941532902,1
13,closure_reorg,370,0.2174728196264194,0.23652450341530407,0.1520246549427817,1
13,closure_reorg,380,0.19180890768054942,0.19563214543469107,0.1255295882932776,1
13,closure_reorg,390,0.19838772896146648,0.15893044083193034,0.10117798695829266,1
13,closure_reorg,400,0.20748247359341807,0.13084254617850366,0.0804301651640794,1
13,closure_reorg,410,0.19803870867086898,0.10943896810444091,0.07012246488640705,1
13,closure_reorg,420,0.1651364982415308,0.09106817972362817,0.0684034038314445,1
13,closure_reorg,430,0.11904323016011628,0.07388221301405604,0.06484007019826106,1
13,closure_reorg,440,0.11373380959417544,0.06072743195061335,0.05066800387583259,1
13,closure_reorg,450,0.2017935864522055,0.0551536900592788,0.02918574121028913,1
13,closure_reorg,460,0.33312455414703424,0.06137161242603171,0.047435583778432815,1
13,closure_reorg,470,0.4666160145505719,0.10636249124958716,0.06930896938098619,1
13,closure_reorg,480,0.5809576827879208,0.17087037500901184,0.09732616805380707,1
13,closure_reorg,490,0.6803808371260575,0.24476918992975932,0.12989832925263514,1
14,fragmentation,0,0.49571260873241624,0.43382162409028024,0.24657537095100754,0
14,fragmentation,10,0.46844211575552813,0.417526809118738,0.2265169400738767,0
14,fragmentation,20,0.44365482348224233,0.40055252483767256,0.21155741676337753,0
14,fragmentation,30,0.42391780436236937,0.3834010787107409,0.19948373915708234,0
14,fragmentation,40,0.40203967161127807,0.3662692785556687,0.1888872865066903,0
14,fragmentation,50,0.3691494619347161,0.3487629766092531,0.17922454213547528,0
14,fragmentation,60,0.3238230159743671,0.33031769043252784,0.17028417770016613,0
