perturbation_type,K,base_c,base_r,post_c,post_r,recovery_c,recovery_r,cascade_depth,final_c_range,irreversible,branching
coupling_fragmentation,0.49900638439262546,0.38616081679774233,0.6503967935634545,0.2346990711358612,0.3876850818710657,0.6062056410488227,0.5951596411002292,0.48548621115332063,0.05700439193237555,0,0
desync_shock,0.49900638439262546,0.38616081679774233,0.6503967935634545,0.18209441704126225,0.40116336941619096,0.470332763907745,0.6158510041500725,0.6918393784335611,0.06314836824851316,0,0
all_disruption,0.49900638439262546,0.38616081679774233,0.6503967935634545,0.1714831393957006,0.31823335576347395,0.4429248311181385,0.488539948166745,0.8942413230587923,0.030230807784566938,0,0
temporal_disruption,0.7098538740089729,0.5100353996100344,0.7119578296832545,0.3694654635925907,0.568559615165153,0.7229743064267676,0.7974659811475059,0.7179012440584946,0.3195216152188552,0,0
closure_collapse,0.7098538740089729,0.5100353996100344,0.7119578296832545,0.46219238308532945,0.7568470057312726,0.9044234184912111,1.0,0.9980431883960229,0.17455895046247522,0,0
coupling_fragmentation,0.7098538740089729,0.5100353996100344,0.7119578296832545,0.3244332766580502,0.4974373275990316,0.634854800480792,0.6977093271000725,0.8039256950825581,0.25271080357908293,0,0
desync_shock,0.7098538740089729,0.5100353996100344,0.7119578296832545,0.2260220852945146,0.48949296176624735,0.4422826392594126,0.6865664999902087,0.866958477209842,0.1681943284393501,0,0
all_disruption,0.7098538740089729,0.5100353996100344,0.7119578296832545,0.2977816131708074,0.5913429736567432,0.582702516103662,0.8294220906718408,0.9980431883960229,0.11651398473142882,0,0
temporal_disruption,0.20027257854205405,0.3912160758240801,0.7855157529204042,0.4075631882656869,0.7632643039981792,1.0,0.9704374021297218,0.6503715785792251,0.19100513945945574,0,0
closure_collapse,0.20027257854205405,0.3912160758240801,0.7855157529204042,0.24771760504870521,0.33986134963180603,0.6315845278096492,0.43211003513899127,0.9974503849749174,0.37739095705876186,0,0
coupling_fragmentation,0.20027257854205405,0.3912160758240801,0.7855157529204042,0.14126837786395635,0.230007197390801,0.3601799787709854,0.2924381317688342,0.9974503849749174,0.26159802193921505,0,0
desync_shock,0.20027257854205405,0.3912160758240801,0.7855157529204042,0.32122351091880175,0.48261392591666485,0.8189962898483526,0.6136099933468283,0.7427740432588394,0.21772235187600913,0,0
all_disruption,0.20027257854205405,0.3912160758240801,0.7855157529204042,0.2247457531267334,0.3930671336951038,0.5730151489954179,0.4997574838591725,0.9826267941603488,0.09341914223840272,0,0
temporal_disruption,0.4550467222660215,0.25937784369311584,0.4187959958985942,0.33617062679290527,0.47493152459225013,1.0,1.0,0.6149970611806765,0.16059114934259816,0,0
closure_collapse,0.4550467222660215,0.25937784369311584,0.4187959958985942,0.38396206008473466,0.41994513273399525,1.0,1.0,0.9961594274466048,0.20206220985510695,0,0
coupling_fragmentation,0.4550467222660215,0.25937784369311584,0.4187959958985942,0.20687809216509104,0.3247090776048677,0.7945303226680063,0.7734925553775515,0.895781685661377,0.15949181918412186,0,0
desync_shock,0.4550467222660215,0.25937784369311584,0.4187959958985942,0.3004169514522696,0.49477949134987603,1.0,1.0,0.6456598381106174,0.08270439810961455,0,0
all_disruption,0.4550467222660215,0.25937784369311584,0.4187959958985942,0.17675626897131946,0.30161255237329593,0.678845275251785,0.7184741048510462,0.9961594274466048,0.10705620862772423,0,0
temporal_disruption,0.8465418326174771,0.6935763087673459,0.8496263599820062,0.7108431849473913,0.8477284712404998,1.0,0.9965932295566673,0.6126763977401621,0.06624031330098012,0,0
closure_collapse,0.8465418326174771,0.6935763087673459,0.8496263599820062,0.6858835813679162,0.8373049661346063,0.9874848489795792,0.9843393122126126,0.7041294541662225,0.07064104507208724,0,0
coupling_fragmentation,0.8465418326174771,0.6935763087673459,0.8496263599820062,0.27184360176719025,0.35824612092386254,0.3913804694110961,0.4211556774838729,0.849819264046651,0.1282947503605331,0,0
desync_shock,0.8465418326174771,0.6935763087673459,0.8496263599820062,0.35909087223772146,0.54053645756666,0.5169926870598202,0.6354569796991646,0.6402403437327805,0.14329316410213822,0,0
all_disruption,0.8465418326174771,0.6935763087673459,0.8496263599820062,0.18192680163105213,0.45873372636845355,0.26192485884512084,0.5392893377747633,0.9440665634572266,0.09907058852544082,1,0
temporal_disruption,0.5432079078574954,0.5541054869343461,0.915680303367917,0.6212829799593373,0.8686809736849522,1.0,0.947637873851316,0.2923101725192356,0.06488463953560308,0,0
closure_collapse,0.5432079078574954,0.5541054869343461,0.915680303367917,0.5963143278278782,0.8714461727941497,1.0,0.9506544098225135,0.6863813365794396,0.055550778995994365,0,0
coupling_fragmentation,0.5432079078574954,0.5541054869343461,0.915680303367917,0.2842855111279213,0.4200031603886864,0.5121288076216485,0.45817844983205097,0.6580317428486365,0.1311565092254386,0,0
desync_shock,0.5432079078574954,0.5541054869343461,0.915680303367917,0.401129739229542,0.5213485935833344,0.7226189412121317,0.5687354595357624,0.3755071297434461,0.020681128230565726,0,0
all_disruption,0.5432079078574954,0.5541054869343461,0.915680303367917,0.1597526347974706,0.39181576614171193,0.2877878863704422,0.42742902263980853,0.9044449084346463,0.031194654335778615,1,0
temporal_disruption,0.5210269434383508,0.296183455667108,0.51938197337919,0.29010782123187484,0.4883228324825719,0.9761910217399214,0.9383930602199063,0.7250210364507991,0.14906858504200624,0,0
closure_collapse,0.5210269434383508,0.296183455667108,0.51938197337919,0.24772569686258725,0.501125030384603,0.8335783575384452,0.962994600159689,0.9121533403025328,0.16216750389598508,0,0
coupling_fragmentation,0.5210269434383508,0.296183455667108,0.51938197337919,0.13100480813019474,0.4829456625446779,0.44082133655831984,0.9280599391416021,0.8719651051299542,0.2100199745071618,0,0
desync_shock,0.5210269434383508,0.296183455667108,0.51938197337919,0.36992907146603937,0.4479282867578298,1.0,0.8607682619156276,0.6940804299989628,0.2896563368530537,0,0
all_disruption,0.5210269434383508,0.296183455667108,0.51938197337919,0.23328577605386744,0.32671702604527764,0.7849891089333856,0.6278407838067186,0.9966350751331186,0.1348932822071292,0,0
temporal_disruption,0.9227511584060857,0.8427277329725998,0.992831348156136,0.9638806139326787,0.9928106661396586,1.0,0.9989729826711835,0.2731852954076695,0.005671532454875061,0,0
closure_collapse,0.9227511584060857,0.8427277329725998,0.992831348156136,0.9590504774891124,0.9928120960830351,1.0,0.9989744214901332,0.6773996827611657,0.005683286250396824,0,0
coupling_fragmentation,0.9227511584060857,0.8427277329725998,0.992831348156136,0.42723740866548887,0.5334068199292907,0.506368810659165,0.5367176442149113,0.7241677669618736,0.212188865329584,0,0
desync_shock,0.9227511584060857,0.8427277329725998,0.992831348156136,0.46228368301888106,0.6325090446538841,0.5479062320141772,0.6364349905317273,0.6552876371215841,0.10282315025416922,0,0
all_disruption,0.9227511584060857,0.8427277329725998,0.992831348156136,0.2830854327365444,0.4144430010086823,0.3355175155131918,0.41701542397269115,0.8827329235202173,0.08796184410138677,0,0
temporal_disruption,0.07564209374353148,0.3347738258854221,0.3927266667939968,0.44427892261273005,0.28964011576152865,1.0,0.7356375378888733,0.8197910655759013,0.18338376301978454,0,0
closure_collapse,0.07564209374353148,0.3347738258854221,0.3927266667939968,0.21274557881382708,0.4802288024234814,0.6335978638383308,1.0,0.9970218047896883,0.3510781866571221,0,0
coupling_fragmentation,0.07564209374353148,0.3347738258854221,0.3927266667939968,0.2018046139306848,0.4905170118511532,0.601013534627168,1.0,0.9970218047896883,0.3599594461131665,0,0
desync_shock,0.07564209374353148,0.3347738258854221,0.3927266667939968,0.16808787598431424,0.47700765795966715,0.5005985071679523,1.0,0.9970218047896883,0.15793292218546068,0,0
all_disruption,0.07564209374353148,0.3347738258854221,0.3927266667939968,0.20118616821230087,0.514285382965422,0.5991716825508392,1.0,0.9970218047896883,0.15632895083140472,0,0
temporal_disruption,0.6784326386033523,0.3079639356912744,0.8303849234424889,0.43216844100944063,0.8804878769604795,1.0,1.0,0.0,0.04083307049092738,0,0
closure_collapse,0.6784326386033523,0.3079639356912744,0.8303849234424889,0.39624530680261855,0.5564569095299211,1.0,0.669313207203491,0.6657760917242462,0.106506667845507,0,0
coupling_fragmentation,0.6784326386033523,0.3079639356912744,0.8303849234424889,0.22377398419712852,0.22897777282801418,0.7242721830833029,0.27541727829257867,0.4927778309916778,0.08150848108805364,0,0
desync_shock,0.6784326386033523,0.3079639356912744,0.8303849234424889,0.3625313199358515,0.5082549516785568,1.0,0.6113353001086931,0.08210251030197767,0.10045606683162245,0,0
all_disruption,0.6784326386033523,0.3079639356912744,0.8303849234424889,0.17835735955584545,0.5587094691046385,0.5772756589107708,0.6720226135340632,0.9545014610593799,0.06648800205536698,0,0
temporal_disruption,0.15639875113385082,0.27928309082399133,0.6081835274416619,0.2309154561774864,0.4746435939858174,0.8238650983140963,0.7791471249709249,0.9964321786338942,0.26001512484301303,0,0
closure_collapse,0.15639875113385082,0.27928309082399133,0.6081835274416619,0.4007151193457253,0.3891987368472168,1.0,0.6388858518248233,0.9964321786338942,0.3338090126722157,0,0
coupling_fragmentation,0.15639875113385082,0.27928309082399133,0.6081835274416619,0.24689418887945047,0.35552749656741506,0.8808743622514567,0.5836131158380049,0.9964321786338942,0.2930780059463621,0,0
desync_shock,0.15639875113385082,0.27928309082399133,0.6081835274416619,0.2948715114594069,0.5177127811495486,1.0,0.8498469801436431,0.9964321786338942,0.17495014936527442,0,0
all_disruption,0.15639875113385082,0.27928309082399133,0.6081835274416619,0.141879162060434,0.3859455082618278,0.5061995058043993,0.6335455423140731,0.9964321786338942,0.08829836046751051,0,0
temporal_disruption,0.4672904026023541,0.30404595970586085,0.35923171007045274,0.3394503249523922,0.498452268648203,1.0,1.0,0.9967218054585472,0.4697819976153033,0,0
closure_collapse,0.4672904026023541,0.30404595970586085,0.35923171007045274,0.4798556086605547,0.6026096958965574,1.0,1.0,0.9967218054585472,0.32012027766833795,0,0
coupling_fragmentation,0.4672904026023541,0.30404595970586085,0.35923171007045274,0.15463323366564957,0.1451567769329092,0.506917822529936,0.4029539123707905,0.986288028453429,0.13221442003846734,0,0
desync_shock,0.4672904026023541,0.30404595970586085,0.35923171007045274,0.1577535541952156,0.41549509558205555,0.5171468402575427,1.0,0.9967218054585472,0.12930653309593443,0,0
all_disruption,0.4672904026023541,0.30404595970586085,0.35923171007045274,0.3127016774002316,0.3926373191000769,1.0,1.0,0.9967218054585472,0.26901032095176247,0,0
temporal_disruption,0.6207791506491288,0.36316666162082323,0.28799419173358054,0.27449240631419425,0.3313583848108933,0.7537549019245496,1.0,0.44696494431763567,0.07484766945757282,0,0
closure_collapse,0.6207791506491288,0.36316666162082323,0.28799419173358054,0.22764069769157977,0.29087492441828544,0.6251003226885258,1.0,0.8420099256731577,0.05536214968215625,0,0
coupling_fragmentation,0.6207791506491288,0.36316666162082323,0.28799419173358054,0.23290632298111394,0.5166841961181885,0.6395597058349622,1.0,0.4728978489566697,0.05659304923544137,0,0
desync_shock,0.6207791506491288,0.36316666162082323,0.28799419173358054,0.2360254946890075,0.4844555745239601,0.6481249371881312,1.0,0.4523440395991256,0.05853657620885505,0,0
all_disruption,0.6207791506491288,0.36316666162082323,0.28799419173358054,0.14479241975129314,0.4010576169228407,0.3975993274805962,1.0,0.9295136826419619,0.01019753505129345,0,0
temporal_disruption,0.1748527748218096,0.5005167558474601,0.6906496724628113,0.4672417838191166,0.5204641721847686,0.9316573740982474,0.7524968100274102,0.5291740940206653,0.3657941011159517,0,0
closure_collapse,0.1748527748218096,0.5005167558474601,0.6906496724628113,0.22893877337183346,0.35967870229799276,0.4564927705854494,0.5200301780195407,0.9980060486746645,0.35330861258422813,0,0
coupling_fragmentation,0.1748527748218096,0.5005167558474601,0.6906496724628113,0.29266171226367216,0.4109861780921527,0.5835532090431038,0.5942114837251667,0.9980060486746645,0.4572453510740325,0,0
desync_shock,0.1748527748218096,0.5005167558474601,0.6906496724628113,0.3876564492446382,0.6952296409161256,0.7729680907461977,1.0,0.8333693750951877,0.2468862191022268,0,0
all_disruption,0.1748527748218096,0.5005167558474601,0.6906496724628113,0.16512636974053985,0.3853605762996544,0.3292539437919881,0.5571615105772707,0.957590691360029,0.06771828538342609,1,0
temporal_disruption,0.49999278810610515,0.355488267507351,0.4666865477557847,0.15237834604154754,0.426183123909173,0.4274428078854107,0.9112580337284282,0.9971948585938263,0.27139852431404354,0,0
closure_collapse,0.49999278810610515,0.355488267507351,0.4666865477557847,0.18734544587584875,0.4689067642229127,0.5255304674844189,1.0,0.9971948585938263,0.2851291054135389,0,0
coupling_fragmentation,0.49999278810610515,0.355488267507351,0.4666865477557847,0.08429319445690442,0.34589154289805923,0.23645433002971475,0.7395798415794417,0.9971948585938263,0.2075848853579781,0,0
desync_shock,0.49999278810610515,0.355488267507351,0.4666865477557847,0.3372965419132971,0.43231227949440393,0.9461644958801957,0.9243632975309514,0.9971948585938263,0.22808479382959754,0,0
all_disruption,0.49999278810610515,0.355488267507351,0.4666865477557847,0.20317944577957245,0.4686533019407093,0.5699470762397048,1.0,0.9971948585938263,0.15251477234372288,0,0
temporal_disruption,0.9480323724346608,0.6941585682042829,0.8067761070454823,0.5617534207146936,0.6653603289594155,0.8080939319582893,0.82369399534858,0.7654744160127619,0.4140466661709904,0,0
closure_collapse,0.9480323724346608,0.6941585682042829,0.8067761070454823,0.6673187042948256,0.7649763245876486,0.9599517790863564,0.9470152903947878,0.9846138831204143,0.3346603100871584,0,0
coupling_fragmentation,0.9480323724346608,0.6941585682042829,0.8067761070454823,0.331261145104476,0.2913842657190651,0.47652601903502667,0.36072404615287607,0.8693242839718976,0.26535751420024156,0,0
desync_shock,0.9480323724346608,0.6941585682042829,0.8067761070454823,0.34626585189532944,0.7021711122521892,0.4981106005638327,0.8692645228396847,0.7229557717043605,0.13049202467033238,0,0
all_disruption,0.9480323724346608,0.6941585682042829,0.8067761070454823,0.20865614206002941,0.3299083776800835,0.3001561824937654,0.4084156176477597,0.9985614792858223,0.059066085787459005,0,0
temporal_disruption,0.2102578077224755,0.5031179156661734,0.6560286781368808,0.32237382322438657,0.2697442509523891,0.6394809888840816,0.4105517155161261,0.467735939422113,0.0697162518395128,0,0
closure_collapse,0.2102578077224755,0.5031179156661734,0.6560286781368808,0.1394152707201457,0.331856321205666,0.27655289841447817,0.5050865087756936,0.840257194953168,0.03857418902542632,1,0
coupling_fragmentation,0.2102578077224755,0.5031179156661734,0.6560286781368808,0.2540128770353535,0.3273173313552404,0.5038759170058156,0.49817814997574483,0.5897834890505192,0.0649810104587816,0,0
desync_shock,0.2102578077224755,0.5031179156661734,0.6560286781368808,0.31476336537112687,0.2988472774004457,0.6243844060871723,0.4548466259461903,0.45296396742153977,0.04037884383312612,0,0
all_disruption,0.2102578077224755,0.5031179156661734,0.6560286781368808,0.2358805524869631,0.4708243155950506,0.46790749774337137,0.7165962936810535,0.93119753101766,0.13862401688269924,0,0
temporal_disruption,0.9786854085599699,0.5541478811830068,0.9278724562266192,0.8103043541498934,0.905116706605088,1.0,0.9744251759622256,0.01091308391457399,0.05230148589109462,0,0
closure_collapse,0.9786854085599699,0.5541478811830068,0.9278724562266192,0.7990384153826635,0.9050903572435146,1.0,0.9743968089228147,0.6554834882709607,0.052344434463296174,0,0
coupling_fragmentation,0.9786854085599699,0.5541478811830068,0.9278724562266192,0.43333274466599164,0.5318928300161623,0.7805717347647441,0.572622028407305,0.8636118235744941,0.09530537283914592,0,0
desync_shock,0.9786854085599699,0.5541478811830068,0.9278724562266192,0.3195155983498463,0.3777141569618108,0.575550423914014,0.40663726696796254,0.6384529659141408,0.0813782116129167,0,0
all_disruption,0.9786854085599699,0.5541478811830068,0.9278724562266192,0.16976712354269133,0.4445693525682294,0.3058052264937437,0.478611836951452,0.9064234444262368,0.07231325497617092,1,0
temporal_disruption,0.07365932212827986,0.13996031873308432,0.21210496292069003,0.28551604741848885,0.6165604896047593,1.0,1.0,0.9929058049173857,0.47705513445559256,0,0
closure_collapse,0.07365932212827986,0.13996031873308432,0.21210496292069003,0.094011070669681,0.33201062609508747,0.6669328752561623,1.0,0.9929058049173857,0.20239202774729134,0,0
coupling_fragmentation,0.07365932212827986,0.13996031873308432,0.21210496292069003,0.08071135146668083,0.28393089664969057,0.5725820726860867,1.0,0.9929058049173857,0.1934757848855594,0,0
desync_shock,0.07365932212827986,0.13996031873308432,0.21210496292069003,0.149511877758627,0.4551111862838674,1.0,1.0,0.9929058049173857,0.2574862632747531,0,0
all_disruption,0.07365932212827986,0.13996031873308432,0.21210496292069003,0.16389947721300893,0.37726744260386513,1.0,1.0,0.9929058049173857,0.14435040932134247,0,0
temporal_disruption,0.0051189417169081874,0.6011678404492105,0.8160594578702078,0.1718367918210199,0.34492720482012096,0.2853636150559478,0.42215679837943154,0.9983393334335922,0.32162101093079487,1,0
closure_collapse,0.0051189417169081874,0.6011678404492105,0.8160594578702078,0.26088592189637994,0.5259661695818181,0.43324452813979897,0.6437305933069185,0.9983393334335922,0.4736732476193066,0,0
coupling_fragmentation,0.0051189417169081874,0.6011678404492105,0.8160594578702078,0.2667396360683126,0.523179483427719,0.44296559555443515,0.6403199649526945,0.9983393334335922,0.4803847721630949,0,0
desync_shock,0.0051189417169081874,0.6011678404492105,0.8160594578702078,0.1805868365523187,0.27104213124378135,0.29989452179578857,0.3317287727753555,0.9212463565096638,0.1889954016202529,1,0
all_disruption,0.0051189417169081874,0.6011678404492105,0.8160594578702078,0.17276450735450677,0.4216794231012191,0.28690424122554664,0.5160939256494159,0.9360300979829792,0.08774625418131829,1,0
temporal_disruption,0.36330508686240925,0.31423469406689297,0.5197389771458011,0.36207327973495723,0.2663721232085614,1.0,0.5115271468031097,0.9098179102951686,0.23584765249249037,0,0
closure_collapse,0.36330508686240925,0.31423469406689297,0.5197389771458011,0.1969947556336136,0.5603880636431462,0.6249145774284959,1.0,0.9968277603359617,0.37097934180444814,0,0
coupling_fragmentation,0.36330508686240925,0.31423469406689297,0.5197389771458011,0.21035918619872768,0.5821099317273967,0.6673097541544375,1.0,0.9968277603359617,0.402977997188689,0,0
desync_shock,0.36330508686240925,0.31423469406689297,0.5197389771458011,0.24203960739499478,0.3458539748930949,0.767807642846678,0.6641599535889161,0.8368807986766369,0.07689744275678553,0,0
all_disruption,0.36330508686240925,0.31423469406689297,0.5197389771458011,0.15034061158027445,0.38951572737573975,0.47691645117073345,0.7480057081778223,0.9968277603359617,0.08884520011386693,0,0
temporal_disruption,0.34984514395481636,0.7048483826115598,0.8955213697623239,0.3615082490756471,0.6597710083998807,0.5121613337670438,0.735923348458266,0.9427576010811642,0.24002352848531824,0,0
closure_collapse,0.34984514395481636,0.7048483826115598,0.8955213697623239,0.41099518341791347,0.5644213491299763,0.5822711980967887,0.6295682045812356,0.9940030705816009,0.1730822818733212,0,0
coupling_fragmentation,0.34984514395481636,0.7048483826115598,0.8955213697623239,0.14329700726607952,0.45113171093572474,0.20301386359475201,0.5032024067148828,0.9985832651534879,0.27904306013370683,1,0
desync_shock,0.34984514395481636,0.7048483826115598,0.8955213697623239,0.28746779004036543,0.6024674742828944,0.4072656354000088,0.6720057040498812,0.9198950191266484,0.12979311887339667,0,0
all_disruption,0.34984514395481636,0.7048483826115598,0.8955213697623239,0.162341296089749,0.3142592706826984,0.22999457119828542,0.3505318236485667,0.9985832651534879,0.11144611762242604,1,0
temporal_disruption,0.7760355429766947,0.5963709015535835,0.5022835083498528,0.4841504499412786,0.9399637107470964,0.8104687534698254,1.0,0.3069503567495271,0.02071446251893555,0,0
closure_collapse,0.7760355429766947,0.5963709015535835,0.5022835083498528,0.3052189040146071,0.6528714161284038,0.5109370128689291,1.0,0.7402071855987744,0.06436474719374458,0,0
coupling_fragmentation,0.7760355429766947,0.5963709015535835,0.5022835083498528,0.4657077847876064,0.6010518462340932,0.7795956977088093,1.0,0.2925935902585468,0.047954021395028856,0,0
desync_shock,0.7760355429766947,0.5963709015535835,0.5022835083498528,0.38931933302538163,0.41958607219799204,0.6517212874160395,0.8336972406938491,0.4018609427121011,0.03285355345709612,0,0
all_disruption,0.7760355429766947,0.5963709015535835,0.5022835083498528,0.14794218951293509,0.336577235040439,0.24765550034021006,0.6687626942992746,0.9258492442408661,0.011592822074714904,1,0
temporal_disruption,0.9586112896374379,0.7689821823334996,0.8851578491264843,0.7657645834506384,0.8793585656823077,0.9945224721043812,0.9923272321619914,0.09097214190383264,0.03178856418999687,0,0
closure_collapse,0.9586112896374379,0.7689821823334996,0.8851578491264843,0.6322683612842016,0.8791680808495604,0.8211467431208032,0.9921122762904894,0.7025310459544027,0.03197615582602498,0,0
coupling_fragmentation,0.9586112896374379,0.7689821823334996,0.8851578491264843,0.4342450253747929,0.5328987240423549,0.5639676285219675,0.6013586908558686,0.5696180486626204,0.11020521187424787,0,0
desync_shock,0.9586112896374379,0.7689821823334996,0.8851578491264843,0.5826551169679549,0.702354488459904,0.7567124672965375,0.79258395008546,0.3265781293133044,0.061511058184924416,0,0
all_disruption,0.9586112896374379,0.7689821823334996,0.8851578491264843,0.15985453897608762,0.36816440317927884,0.2076081013870142,0.41546142545844506,0.8973186088569823,0.04430432359121525,1,0
temporal_disruption,0.4345914585253601,0.31929701168036523,0.5752210207873906,0.16825290525509748,0.39154661689595693,0.5253027631210075,0.6795076936987112,0.8047411204833846,0.17706898585388953,0,0
closure_collapse,0.4345914585253601,0.31929701168036523,0.5752210207873906,0.14656993319684067,0.5220956242686485,0.4576063086817293,0.9060683408516039,0.9968778978150507,0.17479866939749616,0,0
coupling_fragmentation,0.4345914585253601,0.31929701168036523,0.5752210207873906,0.21928382425774487,0.6186693411689522,0.6846265068391437,1.0,0.8549391292632093,0.25816002516153574,0,0
desync_shock,0.4345914585253601,0.31929701168036523,0.5752210207873906,0.3016967726264278,0.5076943856469122,0.9419281530091227,0.8810757805280366,0.4483877573564331,0.11239861464240342,0,0
all_disruption,0.4345914585253601,0.31929701168036523,0.5752210207873906,0.15825687693718277,0.3094429080919954,0.49409414126883094,0.5370212070173177,0.9848604051269712,0.0868673655490964,0,0
temporal_disruption,0.5492178298089518,0.44413925352900824,0.8917065322031539,0.6246906779115814,0.8563051946616909,1.0,0.9592236236340442,0.284412917253022,0.03884800192687499,0,0
closure_collapse,0.5492178298089518,0.44413925352900824,0.8917065322031539,0.6016236149703786,0.8422737157175352,1.0,0.9435057158580961,0.6748755272396421,0.04133980910943036,0,0
coupling_fragmentation,0.5492178298089518,0.44413925352900824,0.8917065322031539,0.30046370071790124,0.41527347248278423,0.6749881039154886,0.46518475837508505,0.5123579262527825,0.09735557771717454,0,0
desync_shock,0.5492178298089518,0.44413925352900824,0.8917065322031539,0.2395110059102496,0.32418575954192247,0.5380586052823613,0.3631493081403232,0.5469802829646033,0.04376472815017135,0,0
all_disruption,0.5492178298089518,0.44413925352900824,0.8917065322031539,0.1926865348568886,0.4443444419575721,0.43286799204809256,0.497749737375566,0.8829784395165466,0.037934496977090865,1,0
temporal_disruption,0.7852034361049094,0.5353433036661207,0.7554867960167918,0.6808493422885383,0.9220786274996402,1.0,1.0,0.4225491394695544,0.12774714699485268,0,0
closure_collapse,0.7852034361049094,0.5353433036661207,0.7554867960167918,0.6539205304520659,0.8651884161892686,1.0,1.0,0.7576005320135869,0.15319338600913734,0,0
coupling_fragmentation,0.7852034361049094,0.5353433036661207,0.7554867960167918,0.2729769520137512,0.43336544806147487,0.5089593738708859,0.572865845568381,0.8242460276138431,0.2398288272425747,0,0
desync_shock,0.7852034361049094,0.5353433036661207,0.7554867960167918,0.2523276448271943,0.2854442675797857,0.4704592060764701,0.3773288166862461,0.7092018585007058,0.12507446552535362,0,0
all_disruption,0.7852034361049094,0.5353433036661207,0.7554867960167918,0.15616468426474278,0.35818872019352943,0.29116553371188714,0.47348971863030204,0.9086179052276595,0.06035042551119081,1,0
temporal_disruption,0.28092274454420585,0.1656680847021052,0.27227575874970583,0.24573163305348425,0.2651781082759845,1.0,0.9703682078836051,0.7329157046217075,0.16397719048870535,0,0
closure_collapse,0.28092274454420585,0.1656680847021052,0.27227575874970583,0.15386708192603382,0.1747369425208078,0.9231946368199329,0.6394161828340212,0.9940000510488415,0.18861656028970045,0,0
coupling_fragmentation,0.28092274454420585,0.1656680847021052,0.27227575874970583,0.09432927062192668,0.20796374086973668,0.5659708083315798,0.7610032511526621,0.9940000510488415,0.1878065548295153,0,0
desync_shock,0.28092274454420585,0.1656680847021052,0.27227575874970583,0.22976112680020683,0.3964181616759382,1.0,1.0,0.9940000510488415,0.29291377580917916,0,0
all_disruption,0.28092274454420585,0.1656680847021052,0.27227575874970583,0.1949719080507777,0.4290443671295233,1.0,1.0,0.9940000510488415,0.045517008713902796,0,0
temporal_disruption,0.43897037100735725,0.5633642489638241,0.8906748840168488,0.4438055501272155,0.576369546615973,0.7863814033969108,0.6463897962669116,0.742860756270942,0.30570614038338273,0,0
closure_collapse,0.43897037100735725,0.5633642489638241,0.8906748840168488,0.4764478695484383,0.5720006638834291,0.8442205019598589,0.64149015985138,0.7920081028469195,0.30060295941787374,0,0
coupling_fragmentation,0.43897037100735725,0.5633642489638241,0.8906748840168488,0.12258774806464333,0.2589127088332154,0.21721387967029293,0.2903667171456666,0.9529721781397795,0.1153509905585178,1,0
desync_shock,0.43897037100735725,0.5633642489638241,0.8906748840168488,0.26419551693252813,0.4602409400331103,0.4681294348775504,0.5161533068642693,0.6892552061913166,0.14270304209715884,0,0
all_disruption,0.43897037100735725,0.5633642489638241,0.8906748840168488,0.2133770275987479,0.27780981008871103,0.3780838846374648,0.3115595325924439,0.9373608426670239,0.06654365361027834,0,0
temporal_disruption,0.4449330586546648,0.322216941939196,0.4474027163493182,0.5036433773786888,0.61429344297285,1.0,1.0,0.49296182335118,0.24262687316926712,0,0
closure_collapse,0.4449330586546648,0.322216941939196,0.4474027163493182,0.4661688470731192,0.7859370421691686,1.0,1.0,0.807792484983421,0.16802843801754902,0,0
coupling_fragmentation,0.4449330586546648,0.322216941939196,0.4474027163493182,0.20158058250893773,0.6136626089561134,0.623669605001273,1.0,0.7650260159872769,0.13592252056673607,0,0
desync_shock,0.4449330586546648,0.322216941939196,0.4474027163493182,0.2983702544481043,0.4222064085124252,0.9231269025007796,0.9415786147546765,0.6175520268427228,0.09556208432819444,0,0
all_disruption,0.4449330586546648,0.322216941939196,0.4474027163493182,0.16853938583519068,0.2450066008304685,0.5214435382749725,0.5463985651674811,0.9431625946432669,0.047134664915609276,0,0
temporal_disruption,0.11104980538003795,0.2153966050488962,0.12341373497766156,0.3417515428326061,0.36983408942036955,1.0,1.0,0.8089187903636391,0.32377175027150207,0,0
closure_collapse,0.11104980538003795,0.2153966050488962,0.12341373497766156,0.0708897121785316,0.2532658228123429,0.3275916096858988,1.0,0.9953788554133091,0.13522242003846538,0,0
coupling_fragmentation,0.11104980538003795,0.2153966050488962,0.12341373497766156,0.07777560708057724,0.28586639143825954,0.3594123256370096,1.0,0.9953788554133091,0.1563823117493166,0,0
desync_shock,0.11104980538003795,0.2153966050488962,0.12341373497766156,0.1685216984584343,0.25481599776506336,0.7787631345711534,1.0,0.9477555638563504,0.07659196985019903,0,0
all_disruption,0.11104980538003795,0.2153966050488962,0.12341373497766156,0.1578523912020942,0.4775153763878751,0.7294587230997752,1.0,0.9953788554133091,0.13141774209731888,0,0
temporal_disruption,0.14112844976521066,0.48500993192739406,0.6967022117749408,0.3755731376011222,0.20494728328157294,0.7727684414013781,0.29374607077737513,0.4752212659975066,0.12046098210856576,0,0
closure_collapse,0.14112844976521066,0.48500993192739406,0.6967022117749408,0.1373166571959178,0.2588109634491468,0.28253878815059236,0.37094760354956696,0.8926705539297858,0.10289975970505118,1,0
coupling_fragmentation,0.14112844976521066,0.48500993192739406,0.6967022117749408,0.29041993863590093,0.3249730559215378,0.5975596784291382,0.4657761584198116,0.5501489703345832,0.1225895470646044,0,0
