stability_return_time,stability_recovery_rate,stability_final_dev,stability_max_dev,fertility_state_diversity,fertility_novelty_rate,fertility_state_coverage,fertility_transition_entropy,CSR,RBS,ADI,RTP,SRD,domain
27.0,0.01051839853286642,5.412337245047638e-16,0.6153846153846154,0.001999000499750125,0.001999000499750125,0.001999000499750125,0.01719980358441568,2.5232356808437166,0.5942612942588439,2.7187705223376235,0.9837370369530013,13.0,graph_diffusion
21.0,0.009420562242120692,6.938893903907228e-18,0.638888888888889,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1152002406539765,0.2951580826570066,2.490216596957281,0.9802226164032319,24.0,graph_diffusion
347.0,0.008488137708665824,5.7652290778698045e-05,0.6274499063852503,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.015551885151413624,2.7881642891543286,0.5400348017974639,2.490786584986154,0.984099660198059,17.0,graph_diffusion
54.0,0.01619461879311776,1.0200174038743626e-15,0.6495726495726495,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.5932080541107183,0.22028342028223774,1.7324911509512269,0.9807963946523862,39.0,graph_diffusion
11.0,0.004283311186195052,1.734723475976807e-17,0.6491228070175441,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.6243937056757685,0.47313538624015206,10.10975034724892,0.9963732944124657,38.0,graph_diffusion
34.0,0.0125486156539781,1.1796119636642288e-16,0.6428571428571428,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3195589421242224,0.5678820089559132,8.438605777164177,0.9962050444345877,28.0,graph_diffusion
1001.0,0.0028660532116744093,0.03102267938591234,0.6001944701407742,0.0029985007496251873,0.0029985007496251873,0.0029985007496251873,0.7346885678264663,2.264948799311999,0.35666666665882774,1.0867198148874948,0.983654765334597,10.0,graph_diffusion
35.0,0.01331519884011386,9.020562075079397e-17,0.638888888888889,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1430406045093067,0.24976851851708623,1.8442907633463732,0.9889828090687798,24.0,graph_diffusion
68.0,0.018395680185184653,1.3183898417423734e-15,0.64,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1872443074200305,0.30691774891705004,3.2469843119085207,0.99017311658816,25.0,graph_diffusion
158.0,0.01958111629018575,8.942368512343535e-10,0.6363636363774926,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.076745077423201,0.5935102776007171,6.4163687374223475,0.9953745779455143,22.0,graph_diffusion
45.0,0.018165191830329323,0.0,0.6060606060606061,0.0024987506246876563,0.0024987506246876563,0.0024987506246876563,0.051895711020287894,2.372875073710464,0.5794372294340561,2.299552432846176,0.9895657665404596,11.0,graph_diffusion
36.0,0.011681279480696406,2.6020852139652106e-16,0.6476190476190475,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.539519302909869,0.4263399323657954,8.1142634119355,0.9955479018352669,35.0,graph_diffusion
1001.0,0.0025878019136550963,0.04698856549196424,0.6389265650660021,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.0729088458361264,0.08126293995787347,0.7899425928866388,0.9800397111960619,23.0,graph_diffusion
1001.0,0.0015220736946564377,0.012340333291218648,0.641500268085051,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1979161659498945,0.16737213403776052,5.5441762292218755e-15,0.9702895792372309,27.0,graph_diffusion
4.0,0.0014077785151679588,1.249000902703301e-16,0.6491228070175441,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.6288482684194627,0.6018121312021363,15.418051628131982,0.9975978874662367,38.0,graph_diffusion
1001.0,0.0007812797348997656,0.027366134449692908,0.64786370983672,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4613617087592146,0.16541950113281628,1.0727103720025555e-15,0.9735647955967422,35.0,graph_diffusion
16.0,0.0073858795385128555,1.1796119636642288e-16,0.6428571428571426,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.2879194050022202,0.3320867624430927,3.2329313593966384,0.9867099678192756,28.0,graph_diffusion
49.0,0.015890773062250275,5.724587470723463e-16,0.6481481481481483,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.556246802726775,0.39412626250184846,5.498122745213141,0.9923895656203552,36.0,graph_diffusion
173.0,0.019243588317406427,1.6689509357847854e-09,0.6444444444690416,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.381956818988203,0.3998274601212429,5.840075102284322,0.9943430032089025,30.0,graph_diffusion
20.0,0.010119328614964423,2.8102520310824275e-16,0.6495726495726493,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.6296339070496693,0.29152351996444453,3.677067961112261,0.9907391379326673,39.0,graph_diffusion
11.0,0.0049522960442158976,1.734723475976807e-16,0.6491228070175442,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.6116227022137224,0.30133168774779234,4.328884175986269,0.9928624487853736,38.0,graph_diffusion
9.0,0.0036394061569430505,4.163336342344337e-17,0.6363636363636362,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.079073557562868,0.5778014914374076,7.282418827509643,0.9961278772530464,22.0,graph_diffusion
17.0,0.006657410106155181,1.3183898417423734e-16,0.6349206349206351,0.0014992503748125937,0.0014992503748125937,0.0014992503748125937,0.008600402292791924,3.0170022992849477,0.5805333555327059,5.971755037165911,0.990960770038189,21.0,graph_diffusion
193.0,0.014144278297149905,1.6799235209863372e-07,0.6111111115047211,0.0024987506246876563,0.0024987506246876563,0.0024987506246876563,0.08398649330446473,2.451609979800245,0.5214285714258464,2.5203301970833842,0.9866004342695948,12.0,graph_diffusion
105.0,0.023229255301571217,8.395804884653302e-12,0.6349206349205095,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.9633845553775835,0.24455782312814078,0.8150595908258921,0.9733495534995921,21.0,graph_diffusion
36.0,0.01918569124614949,0.0,0.6388888888888888,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.126387913763881,0.36533489658170376,1.7872762089186507,0.9837429070298636,24.0,graph_diffusion
52.0,0.015538975453996854,5.585809592645319e-16,0.6458333333333334,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4451171032468504,0.276806700243769,4.6388798298673795,0.9940506720271964,32.0,graph_diffusion
9.0,0.003824813433051128,0.0,0.6451612903225805,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4110180837607187,0.47028254738445885,6.184168425027661,0.9933112386981444,31.0,graph_diffusion
256.0,0.011698405265539832,1.9164220929623887e-06,0.6190476608664085,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.012207080945830867,2.5609824810126858,0.374489795916722,0.7263350765376435,0.9704156299575519,14.0,graph_diffusion
12.0,0.004276944402253813,2.1510571102112408e-16,0.6451612903225805,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4193512022778076,0.5456129489758358,9.875978222828621,0.9957378984440529,31.0,graph_diffusion
37.0,0.012986122156715005,7.181755190543981e-16,0.6476190476190475,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.5235339923749436,0.1725644197067784,2.2425240294269733,0.9910517708634292,35.0,graph_diffusion
6.0,0.002768399422346111,1.734723475976807e-16,0.6451612903225805,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.41829841920606,0.49179568170851423,7.648034013710632,0.9954313209849487,31.0,graph_diffusion
256.0,0.0073876487369585065,0.00010148661649654611,0.6111070728326071,0.001999000499750125,0.001999000499750125,0.001999000499750125,0.15291817609652897,2.36060911398924,0.2055555555469537,0.4674395483155836,0.9499789918428667,12.0,graph_diffusion
1001.0,0.0003873958114894496,0.1833122795253132,0.629485417634489,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.015551885151413624,2.7072697097848133,0.08333333333003473,3.6606373629097284e-17,0.9764411461638633,16.0,graph_diffusion
475.0,0.006973160099967933,0.0002762869241395155,0.6111111591436926,0.001999000499750125,0.001999000499750125,0.001999000499750125,0.20325567285993984,2.384867387187529,0.0,0.24863612533162482,0.9597412391290409,12.0,graph_diffusion
42.0,0.01585707033313067,3.469446951953614e-17,0.6495726495726494,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.613769952218369,0.15362230362183263,1.893351602411293,0.9864089378804696,39.0,graph_diffusion
16.0,0.006228932832397264,5.273559366969494e-16,0.6222222222222222,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.004300326208932443,2.6910977120012607,0.5503896103885817,4.291180085180084,0.9937399649777359,15.0,graph_diffusion
63.0,0.017688651904474665,2.1163626406917047e-16,0.6476190476190475,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.538876415462225,0.4001263891641549,7.1480608698748425,0.9953670791882222,35.0,graph_diffusion
75.0,0.02051593099708895,7.494005416219807e-16,0.6349206349206352,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.032766311896853,0.5450488664769234,6.8489359610171245,0.9961385977383826,21.0,graph_diffusion
15.0,0.0055314757373733986,1.8041124150158794e-16,0.6495726495726493,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.6538628183807247,0.43400684194904354,9.843390817229329,0.9973526232978315,39.0,graph_diffusion
45.0,0.01525310646903592,2.1371793224034263e-15,0.619047619047619,0.001999000499750125,0.001999000499750125,0.001999000499750125,0.01719980358441568,2.618105603290074,0.5800505050491289,4.0184693972155126,0.992060905198964,14.0,graph_diffusion
42.0,0.013631927938814632,6.938893903907228e-17,0.6333333333333334,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.979444682957933,0.48684010433949104,5.58091083317529,0.9945630686894676,20.0,graph_diffusion
79.0,0.02267093678339508,1.7277845820728999e-15,0.6363636363636364,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.0443940280431314,0.3921028466473444,2.4048560385404274,0.984908513545486,22.0,graph_diffusion
16.0,0.007590022823193015,6.938893903907228e-18,0.631578947368421,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.9074919252115974,0.5156626998721944,3.558192929181183,0.9874519206489711,19.0,graph_diffusion
507.0,0.006588431544766917,0.0005723683263487225,0.6388844176258797,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1518626900989357,0.23359788359721248,2.954252563543165,0.9917587487037177,24.0,graph_diffusion
588.0,0.0072043264936048615,0.00048521066050111195,0.6333366508753765,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.8434401486087935,0.18571428571061382,0.4167240736838383,0.9491636397919747,20.0,graph_diffusion
5.0,0.0017406101913868188,2.498001805406602e-16,0.6486486486486486,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.604086099925765,0.560909356412637,13.358399086510383,0.998108012177586,37.0,graph_diffusion
97.0,0.02353522774676895,2.275957200481571e-15,0.6458333333333334,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4205864142299474,0.2981225371845143,3.635931299582121,0.9869726113483414,32.0,graph_diffusion
1001.0,0.00012997925753451084,0.05103972519774117,0.6256248705687384,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.004300326208932443,2.6496534231602835,0.39618055555359893,7.556806252585862e-16,0.9556604634169518,16.0,graph_diffusion
131.0,0.023610980221272383,7.1791253497544005e-12,0.6399999999999314,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.177141823987823,0.25825396825270597,2.003571597980873,0.98703460364704,25.0,graph_diffusion
219.0,0.016244456747928425,4.2559318638724086e-08,0.6333333325203061,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.984641106518715,0.5534138084132577,6.61402445403084,0.9962976774883432,20.0,graph_diffusion
110.0,0.024431818786234467,3.171768403475994e-14,0.6464646464646457,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4131055395492433,0.11717171717074072,0.6091543258054519,0.9761470494626195,33.0,graph_diffusion
1001.0,0.001100545380531988,0.016764586684876508,0.6384100544914515,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.0318230529995227,0.32166005290575306,-2.2202966724512924e-16,0.9539873189207707,24.0,graph_diffusion
399.0,0.006656074447800959,0.0004347340747944163,0.6458343056685343,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4002953094567516,0.18708062770485373,1.2650144906331344,0.9811178361022518,32.0,graph_diffusion
68.0,0.02005232978072609,1.0361163316208177e-10,0.6315789473640422,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.8699668863108445,0.24665831244682715,0.9224664666948647,0.9747075441595062,19.0,graph_diffusion
266.0,0.010316592400856656,1.1969042693293908e-05,0.6451612615686824,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.357794539837605,0.17673043801965066,1.2998339959751795,0.9778121873756472,31.0,graph_diffusion
94.0,0.022606398645658023,1.249000902703301e-16,0.6399999999999999,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.193067280846587,0.34076190476093665,3.034852170884108,0.9919821249946259,25.0,graph_diffusion
31.0,0.01168890612418116,7.632783294297951e-17,0.6470588235294118,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.486792991685667,0.24138835021136007,2.6676261410931237,0.9887794986773788,34.0,graph_diffusion
29.0,0.0109750134823737,5.134781488891349e-16,0.6464646464646463,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.468571867611375,0.20251684342555995,3.2087477561359403,0.9920104008459835,33.0,graph_diffusion
58.0,0.020997537061241595,1.7381929229287607e-15,0.6486486486486488,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.5495842975496887,0.18843843843622282,1.033973064639562,0.9830143978405697,37.0,graph_diffusion
108.0,0.01317210972714003,1.2963080808434113e-07,0.6458333351690329,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4082914268402726,0.20637851731525636,0.8492648713857253,0.9834250278813661,32.0,graph_diffusion
25.0,0.00849080881603081,2.1510571102112408e-16,0.6388888888888888,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.139793814698716,0.32342981092902184,3.021765950881034,0.9879611807440528,24.0,graph_diffusion
9.0,0.004159173690725648,2.0816681711721685e-16,0.6444444444444444,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.377482920389535,0.4475608876843479,6.2903415394412345,0.9930276139219444,30.0,graph_diffusion
47.0,0.01941439839789199,1.3530843112619095e-16,0.6481481481481481,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.508124286553591,0.06626984126937593,0.7975718377646142,0.978960721794036,36.0,graph_diffusion
29.0,0.011417514001073346,8.257283745649602e-16,0.6458333333333335,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4328298362259337,0.3175309933117612,3.7986894825309716,0.9905053161877654,32.0,graph_diffusion
12.0,0.004865984291743058,2.7755575615628914e-17,0.6470588235294118,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.5076311052211446,0.4096470955032063,6.854199336414634,0.9946887394909641,34.0,graph_diffusion
1001.0,0.000438744284916623,0.40134072608056615,0.6405578172471541,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.971376539969021,0.0,2.274243940964031e-16,0.9349673412057036,24.0,graph_diffusion
82.0,0.02110547187752169,1.949829186997931e-15,0.642857142857143,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.2959762432636577,0.21309008451798125,2.4735437784614365,0.9891278381020974,28.0,graph_diffusion
47.0,0.016931404537393595,6.938893903907228e-18,0.64,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1779981006344435,0.23776911976819728,2.2106914494194547,0.9873006209441364,25.0,graph_diffusion
26.0,0.009555628766004014,5.342948306008566e-16,0.6333333333333335,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.9513560244047965,0.30834249084123566,2.466145434458319,0.9851868441178996,20.0,graph_diffusion
23.0,0.008636561410134372,1.1102230246251565e-16,0.6451612903225805,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.413502267198938,0.5596422450957832,8.483890591502984,0.9940346495003088,31.0,graph_diffusion
15.0,0.00699608299823974,3.0184188481996443e-16,0.6486486486486486,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.5926569943736775,0.32590817590791477,5.360944929391648,0.9949428597624435,37.0,graph_diffusion
205.0,0.012156764421997406,8.554807253910446e-07,0.6296296474577001,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.7964979659363363,0.09814814814704012,0.3086988714731785,0.9675218968966964,18.0,graph_diffusion
255.0,0.011305025442813896,3.381541199352911e-06,0.6349206685536866,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.002374247497685,0.19841269841144143,1.4165681609934404,0.9861560585977305,21.0,graph_diffusion
443.0,0.009381439919604951,5.339785741076408e-05,0.6410253494610993,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.143081646382365,0.10183150183080977,0.2354042471437086,0.9646987465543421,26.0,graph_diffusion
39.0,0.016872339606705047,9.020562075079397e-16,0.6363636363636364,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.065858965975296,0.49501508592351845,4.316300642836106,0.9918527526674185,22.0,graph_diffusion
1001.0,0.0015267617893232363,0.012384250171571066,0.6455607805522221,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3139377339726033,0.1301339285687487,1.9515833063083087e-15,0.9562003069234167,32.0,graph_diffusion
1001.0,0.0003218264426193429,0.18248457840572374,0.6128686556082218,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.018726539819188606,2.287313879677962,0.06944444444340277,0.0,0.9204828196959045,12.0,graph_diffusion
15.0,0.007793156873733643,5.48172618408671e-16,0.625,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.7473724518383387,0.4426632395370854,3.526892369584396,0.9909051529355309,16.0,graph_diffusion
45.0,0.015827448908172188,1.096345236817342e-15,0.6315789473684211,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.018726539819188606,2.922801975001285,0.5031897926626911,4.561808742906427,0.9926515698514218,19.0,graph_diffusion
34.0,0.01168469415885307,4.85722573273506e-17,0.6444444444444445,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3698354740394776,0.35677752530648943,4.266906870281231,0.9907791568370103,30.0,graph_diffusion
1001.0,0.0005177013134492641,0.13247770653497556,0.6352433254759453,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.73612399783014,0.1783333333297361,-7.74649380038359e-17,0.9133406285950032,20.0,graph_diffusion
32.0,0.010771158116684753,9.992007221626409e-16,0.642857142857143,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3171427559413007,0.3587067694206238,5.267951641754001,0.9954799430263327,28.0,graph_diffusion
525.0,0.006864395513013675,0.0005596128308099912,0.6249663232362754,0.0014992503748125937,0.0014992503748125937,0.0014992503748125937,0.11354070883341803,2.7130536492988524,0.5052579365031792,1.852577644981522,0.9785272613772898,16.0,graph_diffusion
6.0,0.0021066076759310784,1.1449174941446927e-16,0.6481481481481481,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.572730015965195,0.5548411617500099,11.703408754483883,0.9969892938543913,36.0,graph_diffusion
355.0,0.00773420855722242,0.00014087631058963546,0.6470563730762295,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4248613693107197,0.14925303454510216,0.8951691053797208,0.9712170225939987,34.0,graph_diffusion
1001.0,0.004115665359262245,0.011940790468433164,0.6463232013852986,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4235954171138507,0.17178932178812065,0.5173324488564827,0.979147150958241,33.0,graph_diffusion
183.0,0.010115304117563133,4.828615361343602e-06,0.647058890828053,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4218791177687593,0.18761353025659708,0.5906840885191363,0.9703713201988118,34.0,graph_diffusion
1001.0,0.00018293288655516388,0.12959247007651456,0.6178417395887918,0.0014992503748125937,0.0014992503748125937,0.0014992503748125937,0.027324437727792486,2.3236743592902203,0.341025641015688,0.0,0.9059338160149485,13.0,graph_diffusion
229.0,0.001969765551837664,0.008820562677091026,0.6353406612566727,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.949035808936815,0.3521645021519281,3.589997737183678e-16,0.9540586560798557,22.0,graph_diffusion
1001.0,0.00027357626404302826,0.16554771720534678,0.5950780062537183,0.004497751124437781,0.004497751124437781,0.004497751124437781,0.35789249758284425,2.106577333232116,0.0,0.0,0.8785109829979006,11.0,graph_diffusion
212.0,0.0056701062811694266,0.00051815201613625,0.6451780003074125,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3206060890036557,0.08333333333248263,3.72372770611217e-23,0.958124387470254,32.0,graph_diffusion
139.0,0.014131720541864078,7.436934643112458e-08,0.6222222206333363,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.004300326208932443,2.625062094088649,0.0,0.5088743438465844,0.9693550337509312,15.0,graph_diffusion
210.0,0.01803891089625456,9.275800273711443e-09,0.6274509802553171,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.775534462107265,0.16834733893417606,1.541308001327255,0.979641885398445,17.0,graph_diffusion
12.0,0.004016539014583339,3.122502256758253e-17,0.6476190476190475,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.5471297101044654,0.5267878569176715,12.150415400886173,0.9976884537764482,35.0,graph_diffusion
1001.0,0.001501280949546668,0.010844887587715065,0.628088915031284,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.008600402292791924,2.6558946411799638,0.19206349205703477,8.882920493771514e-16,0.9188764849796099,18.0,graph_diffusion
29.0,0.012682276786099527,6.245004513516506e-17,0.6333333333333334,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.938926930180531,0.44111471861243345,2.2185831923020114,0.9810379105386248,20.0,graph_diffusion
16.0,0.006111187044673348,1.491862189340054e-16,0.6470588235294118,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.499864916621541,0.34530792160514695,5.675991778851008,0.9924864154389023,34.0,graph_diffusion
22.0,0.007540311309381341,3.3306690738754696e-16,0.6470588235294117,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.511765509402646,0.4072808487165622,7.68409667624725,0.995861167594285,34.0,graph_diffusion
68.0,0.019554781584242308,7.494005416219807e-16,0.6444444444444442,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3909248090847712,0.6002537077070446,11.296512363557634,0.9969797187799891,30.0,graph_diffusion
10.0,0.003648769017514958,4.163336342344337e-17,0.6376811594202896,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.1136422468860383,0.4868734774740107,6.203170526027161,0.9930307736075233,23.0,graph_diffusion
1001.0,0.00016029647028531754,0.2956679743230281,0.6048335725814715,0.0024987506246876563,0.0024987506246876563,0.0024987506246876563,0.1689794836001737,2.0228085294147036,0.0,-1.5893369428478828e-16,0.8140380362325802,12.0,graph_diffusion
17.0,0.0067305187728524665,3.7470027081099033e-16,0.6419753086419753,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.254969032953222,0.3940063446593267,4.5616569156331765,0.9876001650832151,27.0,graph_diffusion
103.0,0.023396822489854873,1.9540480344915068e-12,0.6111111111111163,0.0014992503748125937,0.0014992503748125937,0.0014992503748125937,0.043540189086691425,2.4442893097212797,0.4194444444389438,1.615366788130146,0.9836543799059068,12.0,graph_diffusion
260.0,0.01630856852081772,5.616945786268701e-08,0.6250000027237524,0.0009995002498750624,0.0009995002498750624,0.0009995002498750624,0.024721748042348207,2.6860129967694997,0.2968749999952811,0.7919637517074183,0.9687744075506651,16.0,graph_diffusion
92.0,0.023746941866004394,6.707134847516727e-14,0.6060606060606112,0.001999000499750125,0.001999000499750125,0.001999000499750125,0.034670326065089435,2.3348343636270763,0.3545454545419546,0.6304947496461718,0.9737015582429079,11.0,graph_diffusion
39.0,0.014736500242422006,1.3877787807814457e-16,0.6060606060606061,0.0024987506246876563,0.0024987506246876563,0.0024987506246876563,0.033009304788996885,2.363553502903584,0.3636363636332121,1.8890259861804088,0.985678369575036,11.0,graph_diffusion
58.0,0.01666216073717599,1.249000902703301e-16,0.6419753086419753,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.2635608910284075,0.244968200523214,3.4554692083617526,0.9902070471664299,27.0,graph_diffusion
94.0,0.023230053187474974,1.27675647831893e-15,0.6111111111111109,0.0029985007496251873,0.0029985007496251873,0.0029985007496251873,0.07373028087881207,2.3528717979505953,0.417460317442641,0.7028145989943907,0.9468652668104576,12.0,graph_diffusion
23.0,0.009797716935203673,1.249000902703301e-16,0.641025641025641,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.225715840375147,0.41869795614087446,4.632806667897612,0.9900614677102236,26.0,graph_diffusion
9.0,0.0036852974502187648,1.249000902703301e-16,0.6428571428571428,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.3116161368362196,0.5055428075410344,7.232920361926134,0.9938213956327964,28.0,graph_diffusion
49.0,0.014752681880514578,9.645062526431047e-16,0.6410256410256411,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.240341295460017,0.3330837965448803,4.64480619583011,0.9945504246561561,26.0,graph_diffusion
129.0,0.02158676458780332,7.340804353273e-11,0.6060606060559898,0.0024987506246876563,0.0024987506246876563,0.0024987506246876563,0.053158563008513855,2.2601829009944425,0.4060606060452828,0.4421070110479802,0.9425694802579029,11.0,graph_diffusion
29.0,0.012316913171183445,7.91033905045424e-16,0.627450980392157,0.0014992503748125937,0.0014992503748125937,0.0014992503748125937,0.016506656403855846,2.807275645792779,0.4362278244619556,3.314992596597066,0.9908451305589635,17.0,graph_diffusion
514.0,0.006848682474897109,0.00043346321359048756,0.6222148330583325,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.666007883653852,0.24888888888638522,0.6221117231767608,0.984475059793483,15.0,graph_diffusion
189.0,0.013815460982955151,1.6043383900543606e-07,0.6111111063495289,0.0024987506246876563,0.0024987506246876563,0.0024987506246876563,0.047566928900132706,2.4091404945060577,0.10555555555123149,0.37782687163444884,0.9695094561043545,12.0,graph_diffusion
13.0,0.005376247132435812,3.3306690738754696e-16,0.6349206349206352,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.0199749091005,0.46304885590533623,4.796228273272303,0.9919371497090104,21.0,graph_diffusion
115.0,0.024584228024804002,3.656797087359109e-15,0.6399999999999998,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.2070581863960728,0.557866414287129,8.440503991362373,0.9963286441866357,25.0,graph_diffusion
133.0,0.01969904495165989,4.5435687157091564e-10,0.6363636363681021,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,2.9564496300632395,0.2811688311625813,0.7403837497764233,0.9564571417811341,22.0,graph_diffusion
138.0,0.024441883185676572,1.6857071294396064e-12,0.6153846153846233,0.001999000499750125,0.001999000499750125,0.001999000499750125,0.020805981360868333,2.518853578269561,0.292307692301906,0.948829640116131,0.9820285811655964,13.0,graph_diffusion
6.0,0.005206601376685698,0.0,0.6464646464646464,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312,0.0,3.4753089524468983,0.6141630485928301,5.762495243306142,0.9939372048688804,33.0,graph_diffusion
